SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
536	0.99	0.011	0	0	0.29	0.59	0.57	0.4
537	1	0	0	0	0.29	0.59	0.57	0.4
538	0	0	1	2	0.13	0	0.38	0
539	0	1	0	1	0.032	0.14	0.048	0.089
540	0	1	0	1	0.032	0.14	0.048	0.089
541	1	0	0	0	0.29	0.59	0.57	0.4
542	0	1	0	1	0.032	0.14	0.048	0.089
543	1	0	0	0	0.29	0.59	0.57	0.4
544	0	1	0	1	0.032	0.14	0.048	0.089
545	1	0	0	0	0.29	0.59	0.57	0.4
546	0	1	0	1	0.032	0.14	0.048	0.089
547	1	0	0	0	0.29	0.59	0.57	0.4
548	0	1	0	1	0.032	0.14	0.048	0.089
549	0	1	0	1	0.032	0.14	0.048	0.089
550	1	0	0	0	0.29	0.59	0.57	0.4
551	0	0.00045	1	2	0.13	0	0.38	0
552	0	0	1	2	0.13	0	0.38	0
553	0	1	0	1	0.032	0.14	0.048	0.089
554	0	1	5.7e-05	1	0.032	0.14	0.048	0.089
555	1	0	0	0	0.29	0.59	0.57	0.4
556	0	0	1	2	0.13	0	0.38	0
557	1	0	0	0	0.29	0.59	0.57	0.4
558	0	1	0	1	0.032	0.14	0.048	0.089
559	0	1	0	1	0.032	0.14	0.048	0.089
560	1	0	0	0	0.29	0.59	0.57	0.4
561	0	1	0	1	0.032	0.14	0.048	0.089
562	1	0	0	0	0.29	0.59	0.57	0.4
563	1	0	0	0	0.29	0.59	0.57	0.4
564	1	0	0	0	0.29	0.59	0.57	0.4
565	0	1	0	1	0.032	0.14	0.048	0.089
566	0	1	0	1	0.032	0.14	0.048	0.089
567	1	0	0	0	0.29	0.59	0.57	0.4
568	0	0	1	2	0.13	0	0.38	0
569	1	0	0	0	0.29	0.59	0.57	0.4
570	1	0	0	0	0.29	0.59	0.57	0.4
571	1	0	0	0	0.29	0.59	0.57	0.4
572	1	0	0	0	0.29	0.59	0.57	0.4
573	0	1	0	1	0.032	0.14	0.048	0.089
574	1	0	0	0	0.29	0.59	0.57	0.4
575	1	0	0	0	0.29	0.59	0.57	0.4
576	1	0	0	0	0.29	0.59	0.57	0.4
577	1	0	0	0	0.29	0.59	0.57	0.4
578	1	0	0	0	0.29	0.59	0.57	0.4
579	1	0	0	0	0.29	0.59	0.57	0.4
580	1	0	0	0	0.29	0.59	0.57	0.4
581	1	0	0	0	0.29	0.59	0.57	0.4
582	1	0	0	0	0.29	0.59	0.57	0.4
583	1	0	0	0	0.29	0.59	0.57	0.4
584	1	0	0	0	0.29	0.59	0.57	0.4
585	1	0	0	0	0.29	0.59	0.57	0.4
586	0	0	1	2	0.13	0	0.38	0
587	1	0	0	0	0.29	0.59	0.57	0.4
588	0	1	0	1	0.032	0.14	0.048	0.089
589	1	0	0	0	0.29	0.59	0.57	0.4
590	1	0	0	0	0.29	0.59	0.57	0.4
591	1	0	0	0	0.29	0.59	0.57	0.4
592	1	0	0	0	0.29	0.59	0.57	0.4
593	1	0	0	0	0.29	0.59	0.57	0.4
594	1	0	0	0	0.29	0.59	0.57	0.4
595	0	1	0	1	0.032	0.14	0.048	0.089
596	1	0	0	0	0.29	0.59	0.57	0.4
597	1	0	0	0	0.29	0.59	0.57	0.4
598	1	0	0	0	0.29	0.59	0.57	0.4
599	0	1	0	1	0.032	0.14	0.048	0.089
600	0	0	1	2	0.13	0	0.38	0
601	1	0	0	0	0.29	0.59	0.57	0.4
602	1	0	0	0	0.29	0.59	0.57	0.4
603	0	1	0	1	0.032	0.14	0.048	0.089
604	1	0	0	0	0.29	0.59	0.57	0.4
605	1	0	0	0	0.29	0.59	0.57	0.4
606	1	0	0	0	0.29	0.59	0.57	0.4
607	1	0	0	0	0.29	0.59	0.57	0.4
608	1	0	0	0	0.29	0.59	0.57	0.4
609	1	0	0	0	0.29	0.59	0.57	0.4
610	1	0	0	0	0.29	0.59	0.57	0.4
611	1	0	0	0	0.29	0.59	0.57	0.4
612	1	0	0	0	0.29	0.59	0.57	0.4
613	1	0	0	0	0.29	0.59	0.57	0.4
614	1	0	0	0	0.29	0.59	0.57	0.4
615	1	0	0	0	0.29	0.59	0.57	0.4
616	1	0	0	0	0.29	0.59	0.57	0.4
617	1	0	0	0	0.29	0.59	0.57	0.4
618	1	0	0	0	0.29	0.59	0.57	0.4
619	1	0	0	0	0.29	0.59	0.57	0.4
620	1	0	0	0	0.29	0.59	0.57	0.4
621	1	0	0	0	0.29	0.59	0.57	0.4
622	1	0	0	0	0.29	0.59	0.57	0.4
623	0	1	5.2e-05	1	0.032	0.14	0.048	0.089
624	1	0	0	0	0.29	0.59	0.57	0.4
625	0	0	1	2	0.13	0	0.38	0
626	1	0	0	0	0.29	0.59	0.57	0.4
627	7.1e-05	1	0	1	0.032	0.14	0.048	0.089
628	1	0	0	0	0.29	0.59	0.57	0.4
629	0	1	0	1	0.032	0.14	0.048	0.089
630	0	0	1	2	0.13	0	0.38	0
631	1	0	0	0	0.29	0.59	0.57	0.4
632	0	1	0	1	0.032	0.14	0.048	0.089
633	1	0	0	0	0.29	0.59	0.57	0.4
634	1	0	0	0	0.29	0.59	0.57	0.4
635	0	0	1	2	0.13	0	0.38	0
636	1	0	0	0	0.29	0.59	0.57	0.4
637	1	0	0	0	0.29	0.59	0.57	0.4
638	0	1	0	1	0.032	0.14	0.048	0.089
639	0	1	0	1	0.032	0.14	0.048	0.089
640	0	0	1	2	0.13	0	0.38	0
641	1	0	0	0	0.29	0.59	0.57	0.4
642	1	0	0	0	0.29	0.59	0.57	0.4
643	0	1	0	1	0.032	0.14	0.048	0.089
644	1	0	0	0	0.29	0.59	0.57	0.4
645	1	0	0	0	0.29	0.59	0.57	0.4
646	1	0	0	0	0.29	0.59	0.57	0.4
647	0	1	0	1	0.032	0.14	0.048	0.089
648	1	0	0	0	0.29	0.59	0.57	0.4
649	0	1	0.0012	1	0.032	0.14	0.048	0.089
650	1	0	0	0	0.29	0.59	0.57	0.4
651	0	0	1	2	0.13	0	0.38	0
652	0	0	1	2	0.13	0	0.38	0
653	0	1	0	1	0.032	0.14	0.048	0.089
654	1	0	0	0	0.29	0.59	0.57	0.4
655	1	0	0	0	0.29	0.59	0.57	0.4
656	1	0	0	0	0.29	0.59	0.57	0.4
657	1	0	0	0	0.29	0.59	0.57	0.4
658	1	0	0	0	0.29	0.59	0.57	0.4
659	1	0	0	0	0.29	0.59	0.57	0.4
660	1	0	0	0	0.29	0.59	0.57	0.4
661	1	0	0	0	0.29	0.59	0.57	0.4
662	1	0	0	0	0.29	0.59	0.57	0.4
663	1	0	0	0	0.29	0.59	0.57	0.4
664	1	0	0	0	0.29	0.59	0.57	0.4
665	0	0	1	2	0.13	0	0.38	0
666	0	0	1	2	0.13	0	0.38	0
667	0	0	1	2	0.13	0	0.38	0
668	1	0	0	0	0.29	0.59	0.57	0.4
669	1	0	0	0	0.29	0.59	0.57	0.4
670	0	1	0	1	0.032	0.14	0.048	0.089
671	1	0	0	0	0.29	0.59	0.57	0.4
672	1	0	0	0	0.29	0.59	0.57	0.4
673	0	1	0	1	0.032	0.14	0.048	0.089
674	0	1	0	1	0.032	0.14	0.048	0.089
675	1	0	0	0	0.29	0.59	0.57	0.4
676	1	0	0	0	0.29	0.59	0.57	0.4
677	1	0	0	0	0.29	0.59	0.57	0.4
678	1	0	0	0	0.29	0.59	0.57	0.4
679	1	0	0	0	0.29	0.59	0.57	0.4
680	1	0	0	0	0.29	0.59	0.57	0.4
681	1	0	0	0	0.29	0.59	0.57	0.4
682	0	1	0	1	0.032	0.14	0.048	0.089
683	1	0	0	0	0.29	0.59	0.57	0.4
684	1	0	0	0	0.29	0.59	0.57	0.4
685	1	0	0	0	0.29	0.59	0.57	0.4
686	1	0	0	0	0.29	0.59	0.57	0.4
687	0	1	0	1	0.032	0.14	0.048	0.089
688	1	0	0	0	0.29	0.59	0.57	0.4
689	1	0	0	0	0.29	0.59	0.57	0.4
690	0	1	0	1	0.032	0.14	0.048	0.089
691	1	0	0	0	0.29	0.59	0.57	0.4
692	0	1	0	1	0.032	0.14	0.048	0.089
693	1	0	0	0	0.29	0.59	0.57	0.4
694	1	0	0	0	0.29	0.59	0.57	0.4
695	0	0	1	2	0.13	0	0.38	0
696	0	1	0	1	0.032	0.14	0.048	0.089
697	0	0	1	2	0.13	0	0.38	0
698	0	1	0	1	0.032	0.14	0.048	0.089
699	1	0	0	0	0.29	0.59	0.57	0.4
700	1	0	0	0	0.29	0.59	0.57	0.4
701	0	1	0	1	0.032	0.14	0.048	0.089
702	1	0	0	0	0.29	0.59	0.57	0.4
703	1	0	0	0	0.29	0.59	0.57	0.4
704	0.055	0.95	0	1	0.032	0.14	0.048	0.089
705	1	0	0	0	0.29	0.59	0.57	0.4
706	1	0	0	0	0.29	0.59	0.57	0.4
707	1	0	0	0	0.29	0.59	0.57	0.4
708	1	0	0	0	0.29	0.59	0.57	0.4
709	1	0	0	0	0.29	0.59	0.57	0.4
710	0	1	0	1	0.032	0.14	0.048	0.089
711	1	0	0	0	0.29	0.59	0.57	0.4
712	1	0	0	0	0.29	0.59	0.57	0.4
713	1	0	0	0	0.29	0.59	0.57	0.4
714	1	0	0	0	0.29	0.59	0.57	0.4
715	1	0	0	0	0.29	0.59	0.57	0.4
716	1	0	0	0	0.29	0.59	0.57	0.4
717	1	0.00096	0	0	0.29	0.59	0.57	0.4
718	0	1	0	1	0.032	0.14	0.048	0.089
719	1	0	0	0	0.29	0.59	0.57	0.4
720	1	0	0	0	0.29	0.59	0.57	0.4
721	1	0	0	0	0.29	0.59	0.57	0.4
722	1	0	0	0	0.29	0.59	0.57	0.4
723	1	0	0	0	0.29	0.59	0.57	0.4
724	0	1	0	1	0.032	0.14	0.048	0.089
725	0	1	0	1	0.032	0.14	0.048	0.089
726	1	0	0	0	0.29	0.59	0.57	0.4
727	1	0	0	0	0.29	0.59	0.57	0.4
728	1	0	0	0	0.29	0.59	0.57	0.4
729	1	0	0	0	0.29	0.59	0.57	0.4
730	1	0	0	0	0.29	0.59	0.57	0.4
731	1	0	0	0	0.29	0.59	0.57	0.4
732	1	0	0	0	0.29	0.59	0.57	0.4
733	1	0	0	0	0.29	0.59	0.57	0.4
734	1	0.0018	0	0	0.29	0.59	0.57	0.4
735	1	0	0	0	0.29	0.59	0.57	0.4
736	1	0	0	0	0.29	0.59	0.57	0.4
737	0	1	0	1	0.032	0.14	0.048	0.089
738	1	0	0	0	0.29	0.59	0.57	0.4
739	1	0	0	0	0.29	0.59	0.57	0.4
740	1	0	0	0	0.29	0.59	0.57	0.4
741	1	0	0	0	0.29	0.59	0.57	0.4
742	0.14	0.86	0	1	0.032	0.14	0.048	0.089
743	0.0021	1	0	1	0.032	0.14	0.048	0.089
744	0	1	0	1	0.032	0.14	0.048	0.089
745	1	0	0	0	0.29	0.59	0.57	0.4
746	1	0	0	0	0.29	0.59	0.57	0.4
747	0	0	1	2	0.13	0	0.38	0
748	1	0	0	0	0.29	0.59	0.57	0.4
749	1	0	0	0	0.29	0.59	0.57	0.4
750	1	0	0	0	0.29	0.59	0.57	0.4
751	1	0	0	0	0.29	0.59	0.57	0.4
752	1	0	0	0	0.29	0.59	0.57	0.4
753	1	0	0	0	0.29	0.59	0.57	0.4
754	1	0	0	0	0.29	0.59	0.57	0.4
755	1	0	0	0	0.29	0.59	0.57	0.4
756	1	0	0	0	0.29	0.59	0.57	0.4
757	0	1	0.0048	1	0.032	0.14	0.048	0.089
758	1	0	0	0	0.29	0.59	0.57	0.4
759	0	1	0	1	0.032	0.14	0.048	0.089
760	1	0	0	0	0.29	0.59	0.57	0.4
761	1	0	0	0	0.29	0.59	0.57	0.4
762	1	0	0	0	0.29	0.59	0.57	0.4
763	1	0	0	0	0.29	0.59	0.57	0.4
764	1	0	0	0	0.29	0.59	0.57	0.4
765	1	0	0	0	0.29	0.59	0.57	0.4
766	0	1	0	1	0.032	0.14	0.048	0.089
767	1	0	0	0	0.29	0.59	0.57	0.4
768	1	0	0	0	0.29	0.59	0.57	0.4
769	1	0	0	0	0.29	0.59	0.57	0.4
770	0	1	0	1	0.032	0.14	0.048	0.089
771	1	0	0	0	0.29	0.59	0.57	0.4
772	1	0	0	0	0.29	0.59	0.57	0.4
773	1	0	0	0	0.29	0.59	0.57	0.4
774	0	1	0	1	0.032	0.14	0.048	0.089
775	1	0	0	0	0.29	0.59	0.57	0.4
776	1	0	0	0	0.29	0.59	0.57	0.4
777	1	0	0	0	0.29	0.59	0.57	0.4
778	0	0	1	2	0.13	0	0.38	0
779	0	1	0	1	0.032	0.14	0.048	0.089
780	1	0	0	0	0.29	0.59	0.57	0.4
781	1	0	0	0	0.29	0.59	0.57	0.4
782	1	0	0	0	0.29	0.59	0.57	0.4
783	0	1	0	1	0.032	0.14	0.048	0.089
784	1	0	0	0	0.29	0.59	0.57	0.4
785	1	0	0	0	0.29	0.59	0.57	0.4
786	1	0	0	0	0.29	0.59	0.57	0.4
787	1	0	0	0	0.29	0.59	0.57	0.4
788	1	0	0	0	0.29	0.59	0.57	0.4
789	0	0	1	2	0.13	0	0.38	0
790	1	0	0	0	0.29	0.59	0.57	0.4
791	1	0	0	0	0.29	0.59	0.57	0.4
792	1	0	0	0	0.29	0.59	0.57	0.4
793	1	0	0	0	0.29	0.59	0.57	0.4
794	0	1	0	1	0.032	0.14	0.048	0.089
795	1	0	0	0	0.29	0.59	0.57	0.4
796	1	0	0	0	0.29	0.59	0.57	0.4
797	0	1	0	1	0.032	0.14	0.048	0.089
798	1	0	0	0	0.29	0.59	0.57	0.4
799	1	0.001	0	0	0.29	0.59	0.57	0.4
800	0	0	1	2	0.13	0	0.38	0
801	1	0	0	0	0.29	0.59	0.57	0.4
802	0	1	0	1	0.032	0.14	0.048	0.089
803	0	1	0	1	0.032	0.14	0.048	0.089
804	0	1	0	1	0.032	0.14	0.048	0.089
805	1	0	0	0	0.29	0.59	0.57	0.4
806	0	0	1	2	0.13	0	0.38	0
807	1	0	0	0	0.29	0.59	0.57	0.4
808	1	0	0	0	0.29	0.59	0.57	0.4
809	1	0	0	0	0.29	0.59	0.57	0.4
810	1	0	0	0	0.29	0.59	0.57	0.4
811	1	0	0	0	0.29	0.59	0.57	0.4
812	0	1.3e-05	1	2	0.13	0	0.38	0
813	1	0	0	0	0.29	0.59	0.57	0.4
814	1	0	0	0	0.29	0.59	0.57	0.4
815	1	0	0	0	0.29	0.59	0.57	0.4
816	1	0	0	0	0.29	0.59	0.57	0.4
817	0	1	0	1	0.032	0.14	0.048	0.089
818	0	1	0	1	0.032	0.14	0.048	0.089
819	1	0	0	0	0.29	0.59	0.57	0.4
820	1	0	0	0	0.29	0.59	0.57	0.4
821	1	0	0	0	0.29	0.59	0.57	0.4
822	1	0	0	0	0.29	0.59	0.57	0.4
823	1	0	0	0	0.29	0.59	0.57	0.4
824	1	0	0	0	0.29	0.59	0.57	0.4
825	1	0	0	0	0.29	0.59	0.57	0.4
826	1	0	0	0	0.29	0.59	0.57	0.4
827	1	0	0	0	0.29	0.59	0.57	0.4
828	1	0	0	0	0.29	0.59	0.57	0.4
829	1	0	0	0	0.29	0.59	0.57	0.4
830	1	0	0	0	0.29	0.59	0.57	0.4
831	1	0	0	0	0.29	0.59	0.57	0.4
832	1	0	0	0	0.29	0.59	0.57	0.4
833	0	0	1	2	0.13	0	0.38	0
834	1	0	0	0	0.29	0.59	0.57	0.4
835	1	0	0	0	0.29	0.59	0.57	0.4
836	0.92	0.083	0	0	0.29	0.59	0.57	0.4
837	0	1	0	1	0.032	0.14	0.048	0.089
838	1	0	0	0	0.29	0.59	0.57	0.4
839	1	0	0	0	0.29	0.59	0.57	0.4
840	1	0	0	0	0.29	0.59	0.57	0.4
841	1	0	0	0	0.29	0.59	0.57	0.4
842	1	0	0	0	0.29	0.59	0.57	0.4
843	0.99	0.014	0	0	0.29	0.59	0.57	0.4
844	0	1	0	1	0.032	0.14	0.048	0.089
845	1	0	0	0	0.29	0.59	0.57	0.4
846	1	0	0	0	0.29	0.59	0.57	0.4
847	0	0	1	2	0.13	0	0.38	0
848	0	0	1	2	0.13	0	0.38	0
849	1	0	0	0	0.29	0.59	0.57	0.4
850	1	0	0	0	0.29	0.59	0.57	0.4
851	1	0	0	0	0.29	0.59	0.57	0.4
852	0	1	0	1	0.032	0.14	0.048	0.089
853	1	0	0	0	0.29	0.59	0.57	0.4
854	1	0	0	0	0.29	0.59	0.57	0.4
855	1	0	0	0	0.29	0.59	0.57	0.4
856	1	0	0	0	0.29	0.59	0.57	0.4
857	0	0.00036	1	2	0.13	0	0.38	0
858	1	0	0	0	0.29	0.59	0.57	0.4
859	1	0	0	0	0.29	0.59	0.57	0.4
860	1	0	0	0	0.29	0.59	0.57	0.4
861	0	1	0	1	0.032	0.14	0.048	0.089
862	1	0	0	0	0.29	0.59	0.57	0.4
863	1	0	0	0	0.29	0.59	0.57	0.4
864	0	1	0	1	0.032	0.14	0.048	0.089
865	1	0	0	0	0.29	0.59	0.57	0.4
866	1	0	0	0	0.29	0.59	0.57	0.4
867	1	0.0013	0	0	0.29	0.59	0.57	0.4
868	1	0	0	0	0.29	0.59	0.57	0.4
869	1	0	0	0	0.29	0.59	0.57	0.4
870	1	0	0	0	0.29	0.59	0.57	0.4
871	1	0	0	0	0.29	0.59	0.57	0.4
872	1	0	0	0	0.29	0.59	0.57	0.4
873	0	1	0	1	0.032	0.14	0.048	0.089
874	1	0	0	0	0.29	0.59	0.57	0.4
875	1	0	0	0	0.29	0.59	0.57	0.4
876	1	0	0	0	0.29	0.59	0.57	0.4
877	0	0	1	2	0.13	0	0.38	0
878	1	0	0	0	0.29	0.59	0.57	0.4
879	1	0	0	0	0.29	0.59	0.57	0.4
880	1	0	0	0	0.29	0.59	0.57	0.4
881	1	0	0	0	0.29	0.59	0.57	0.4
882	1	0	0	0	0.29	0.59	0.57	0.4
883	1	0	0	0	0.29	0.59	0.57	0.4
884	1	0	0	0	0.29	0.59	0.57	0.4
885	1	0	0	0	0.29	0.59	0.57	0.4
886	1	0	0	0	0.29	0.59	0.57	0.4
887	1	0	0	0	0.29	0.59	0.57	0.4
888	1	0	0	0	0.29	0.59	0.57	0.4
889	1	0	0	0	0.29	0.59	0.57	0.4
890	0	1	0	1	0.032	0.14	0.048	0.089
891	1	0	0	0	0.29	0.59	0.57	0.4
892	1	0	0	0	0.29	0.59	0.57	0.4
893	0	0.0014	1	2	0.13	0	0.38	0
894	1	0	0	0	0.29	0.59	0.57	0.4
895	1	0	0	0	0.29	0.59	0.57	0.4
896	1	0	0	0	0.29	0.59	0.57	0.4
897	1	0	0	0	0.29	0.59	0.57	0.4
898	1	0	0	0	0.29	0.59	0.57	0.4
899	1	0	0	0	0.29	0.59	0.57	0.4
900	1	0	0	0	0.29	0.59	0.57	0.4
901	0	0	1	2	0.13	0	0.38	0
902	1	0	0	0	0.29	0.59	0.57	0.4
903	0	1	0	1	0.032	0.14	0.048	0.089
904	1	0	0	0	0.29	0.59	0.57	0.4
905	0	1	0	1	0.032	0.14	0.048	0.089
906	1	0	0	0	0.29	0.59	0.57	0.4
907	0	1	1.8e-05	1	0.032	0.14	0.048	0.089
908	1	0	0	0	0.29	0.59	0.57	0.4
909	0	0	1	2	0.13	0	0.38	0
910	1	0	0	0	0.29	0.59	0.57	0.4
911	1	0	0	0	0.29	0.59	0.57	0.4
912	1	0	0	0	0.29	0.59	0.57	0.4
913	1	0	0	0	0.29	0.59	0.57	0.4
914	0	1	0	1	0.032	0.14	0.048	0.089
915	1	0	0	0	0.29	0.59	0.57	0.4
916	1	0	0	0	0.29	0.59	0.57	0.4
917	1	0	0	0	0.29	0.59	0.57	0.4
918	1	0	0	0	0.29	0.59	0.57	0.4
919	1	0	0	0	0.29	0.59	0.57	0.4
920	0	1	0.00084	1	0.032	0.14	0.048	0.089
921	1	0	0	0	0.29	0.59	0.57	0.4
922	1	0	0	0	0.29	0.59	0.57	0.4
923	1	0	0	0	0.29	0.59	0.57	0.4
924	1	0	0	0	0.29	0.59	0.57	0.4
925	0	1	0	1	0.032	0.14	0.048	0.089
926	1	0	0	0	0.29	0.59	0.57	0.4
927	1	0	0	0	0.29	0.59	0.57	0.4
928	1	0	0	0	0.29	0.59	0.57	0.4
929	1	0	0	0	0.29	0.59	0.57	0.4
930	1	0	0	0	0.29	0.59	0.57	0.4
931	1	0	0	0	0.29	0.59	0.57	0.4
932	1	0	0	0	0.29	0.59	0.57	0.4
933	0	1	0	1	0.032	0.14	0.048	0.089
934	0	1	0	1	0.032	0.14	0.048	0.089
935	1	0	0	0	0.29	0.59	0.57	0.4
936	0	1	0	1	0.032	0.14	0.048	0.089
937	0	1	0	1	0.032	0.14	0.048	0.089
938	0	1	0	1	0.032	0.14	0.048	0.089
939	1	0	0	0	0.29	0.59	0.57	0.4
940	3.5e-05	0.00021	1	2	0.13	0	0.38	0
941	1	0	0	0	0.29	0.59	0.57	0.4
942	1	3.3e-05	0	0	0.29	0.59	0.57	0.4
943	1	0	0	0	0.29	0.59	0.57	0.4
944	1	0	0	0	0.29	0.59	0.57	0.4
945	1	0	0	0	0.29	0.59	0.57	0.4
946	1	0	0	0	0.29	0.59	0.57	0.4
947	1	0	0	0	0.29	0.59	0.57	0.4
948	0	0	1	2	0.13	0	0.38	0
949	0	1	0.00011	1	0.032	0.14	0.048	0.089
950	0	1	0	1	0.032	0.14	0.048	0.089
951	1	0	0	0	0.29	0.59	0.57	0.4
952	1	0	0	0	0.29	0.59	0.57	0.4
953	0	0	1	2	0.13	0	0.38	0
954	0	1	0	1	0.032	0.14	0.048	0.089
955	1	0	0	0	0.29	0.59	0.57	0.4
956	0	0	1	2	0.13	0	0.38	0
957	1	0	0	0	0.29	0.59	0.57	0.4
958	0	1	0	1	0.032	0.14	0.048	0.089
959	0	1	0	1	0.032	0.14	0.048	0.089
960	1	0	0	0	0.29	0.59	0.57	0.4
961	1	0	0	0	0.29	0.59	0.57	0.4
962	1	0	0	0	0.29	0.59	0.57	0.4
963	1	0	0	0	0.29	0.59	0.57	0.4
964	1	0	0	0	0.29	0.59	0.57	0.4
965	1	0	0	0	0.29	0.59	0.57	0.4
966	0	1	0	1	0.032	0.14	0.048	0.089
967	1	0	0	0	0.29	0.59	0.57	0.4
968	1	0	0	0	0.29	0.59	0.57	0.4
969	0	0	1	2	0.13	0	0.38	0
970	1	0	0	0	0.29	0.59	0.57	0.4
971	0	1	0	1	0.032	0.14	0.048	0.089
972	1	0	0	0	0.29	0.59	0.57	0.4
973	0	1	0	1	0.032	0.14	0.048	0.089
974	1	0	0	0	0.29	0.59	0.57	0.4
975	1	0	0	0	0.29	0.59	0.57	0.4
976	1	0	0	0	0.29	0.59	0.57	0.4
977	1	0	0	0	0.29	0.59	0.57	0.4
978	0	1	0	1	0.032	0.14	0.048	0.089
979	1	0	0	0	0.29	0.59	0.57	0.4
980	1	0	0	0	0.29	0.59	0.57	0.4
981	1	0	0	0	0.29	0.59	0.57	0.4
982	1	0	0	0	0.29	0.59	0.57	0.4
983	0	1	0	1	0.032	0.14	0.048	0.089
984	0	1	0	1	0.032	0.14	0.048	0.089
985	1	0	0	0	0.29	0.59	0.57	0.4
986	0	1	0	1	0.032	0.14	0.048	0.089
987	0	1	0	1	0.032	0.14	0.048	0.089
988	0	1	0	1	0.032	0.14	0.048	0.089
989	1	0	0	0	0.29	0.59	0.57	0.4
990	1	0	0	0	0.29	0.59	0.57	0.4
991	1	0	0	0	0.29	0.59	0.57	0.4
992	1	0	0	0	0.29	0.59	0.57	0.4
993	0	1	0	1	0.032	0.14	0.048	0.089
994	1	0	0	0	0.29	0.59	0.57	0.4
995	0	0	1	2	0.13	0	0.38	0
996	1	0	0	0	0.29	0.59	0.57	0.4
997	1	0	0	0	0.29	0.59	0.57	0.4
998	1	0	0	0	0.29	0.59	0.57	0.4
999	1	0	0	0	0.29	0.59	0.57	0.4
1000	1	0	0	0	0.29	0.59	0.57	0.4
1001	1	0	0	0	0.29	0.59	0.57	0.4
1002	0	1	0	1	0.032	0.14	0.048	0.089
1003	0	1	0	1	0.032	0.14	0.048	0.089
1004	1	0	0	0	0.29	0.59	0.57	0.4
1005	0	0	1	2	0.13	0	0.38	0
1006	1	0	0	0	0.29	0.59	0.57	0.4
1007	1	0	0	0	0.29	0.59	0.57	0.4
1008	1	0	0	0	0.29	0.59	0.57	0.4
1009	1	0	0	0	0.29	0.59	0.57	0.4
1010	1	0	0	0	0.29	0.59	0.57	0.4
1011	0	1	0	1	0.032	0.14	0.048	0.089
1012	1	0	0	0	0.29	0.59	0.57	0.4
