SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
269	0.54	0.027	0	0.018	0.0027	0.018	0	0	0.18	0	0	0.021	0	0.18	0	0.26
270	0.5	0.032	0	0	0.0033	0.093	0	0	0.17	0	0	0.025	0	0.17	0	0.26
271	0.44	0.14	0	0.00069	0.016	0.0018	0	0	0.15	0	0	0.11	0	0.15	0	0.26
272	0.53	0.061	0	0.00066	0.0059	0.0016	0	0	0.18	0	0	0.048	0	0.18	0	0.26
273	0.32	0.24	0	1.6e-05	0.029	8.3e-05	0	0	0.11	0	0	0.19	0	0.11	0	0.26
274	0.47	0	0.07	0	0	0	0.07	0	0.16	0.07	0	0	0	0.16	0	0.26
275	0.53	0.00012	0	0.045	4.7e-06	0.061	0	0	0.18	0	0	9.5e-05	0	0.18	0	0.26
276	0.5	0.072	0	0.0097	0.0084	0.022	0	0	0.17	0	0	0.056	0	0.17	0	0.26
277	0.56	0.028	0	0.00011	0.0021	0.0005	0	0	0.19	0	0	0.022	0	0.19	0	0.26
278	0.4	0.17	0	0.0005	0.02	0.0027	0	0	0.14	0	0	0.13	0	0.14	0	0.26
279	0.12	0.42	0	0	0.051	2.3e-05	0	0	0.041	0	0	0.33	0	0.041	1	0.31
280	0.55	0.037	0	0	0.003	0.011	0	0	0.19	0	0	0.029	0	0.19	0	0.26
281	0.55	0.018	0	0.02	0.0017	0.02	0	0	0.19	0	0	0.015	0	0.19	0	0.26
282	0.47	0	0.07	0	0	0	0.07	0	0.16	0.07	0	0	0	0.16	0	0.26
283	0.57	0.018	0	0.0068	0.0015	0.0095	0	0	0.19	0	0	0.014	0	0.19	0	0.26
284	0.34	0.2	0	0	0.025	0.037	0	0	0.12	0	0	0.16	0	0.12	0	0.26
285	0.18	0.36	0	3.9e-06	0.048	0.00017	0	0	0.063	0	0	0.28	0	0.063	1	0.31
286	0.22	0.33	0	0	0.038	0.00012	0	0	0.074	0	0	0.26	0	0.074	1	0.31
287	0.53	0.042	0	0.017	0.0045	0.017	0	0	0.18	0	0	0.033	0	0.18	0	0.26
288	0.48	0.11	0	0	0.01	0.0036	0	0	0.16	0	0	0.083	0	0.16	0	0.26
289	0.24	0.31	0	0	0.04	0.0049	0	0	0.081	0	0	0.24	0	0.081	1	0.31
290	0.54	0.0068	0	0.047	0.00055	0.041	0	0	0.18	0	0	0.0054	0	0.18	0	0.26
291	0.57	0.018	0	0.0011	0.0014	0.0025	0	0	0.19	0	0	0.014	0	0.19	0	0.26
292	0.31	0.24	0	0	0.03	0.021	0	0	0.11	0	0	0.19	0	0.11	0	0.26
293	0.48	0.11	0	3.2e-05	0.01	0.00016	0	0	0.16	0	0	0.085	0	0.16	0	0.26
294	0.37	0.2	0	1.8e-05	0.021	9.3e-05	0	0	0.13	0	0	0.15	0	0.13	0	0.26
295	0.52	0.071	0	0.00015	0.0067	0.00053	0	0	0.17	0	0	0.056	0	0.17	0	0.26
296	0.57	0.0048	0	0.016	0.00034	0.02	0	0	0.19	0	0	0.0038	0	0.19	0	0.26
297	0.41	0.16	0	0	0.018	0.011	0	0	0.14	0	0	0.12	0	0.14	0	0.26
298	0.33	0.23	0	0	0.029	0.0065	0	0	0.11	0	0	0.18	0	0.11	0	0.26
299	0.57	0.0084	0	0.014	0.00066	0.017	0	0	0.19	0	0	0.0066	0	0.19	0	0.26
300	0.55	0.001	0	0.037	5.9e-05	0.042	0	0	0.19	0	0	0.00081	0	0.19	0	0.26
301	0.58	0.014	0	0	0.00096	0.0086	0	0	0.19	0	0	0.011	0	0.19	0	0.26
302	0.54	0.044	0	0.0021	0.0043	0.0037	0	0	0.18	0	0	0.035	0	0.18	0	0.26
303	0.32	0.24	0	1.4e-05	0.028	7.2e-05	0	0	0.11	0	0	0.19	0	0.11	0	0.26
304	0.098	0.43	0	0	0.062	0.0032	0	0	0.033	0	0	0.34	0	0.033	1	0.31
305	0.53	0.0046	0	0.1	0	0	0	0	0.18	0	8.4e-06	0.0036	8.4e-06	0.18	0	0.26
306	0.15	0.35	0	0	0.096	0.029	0	0	0.052	0	0	0.27	0	0.052	1	0.31
307	0.51	0.078	0	0.0029	0	0.0001	0	0	0.17	0	0	0.062	0	0.17	0	0.26
308	0.57	0.0046	0	0.032	0	0	0	0	0.19	0	0	0.0036	0	0.19	0	0.26
309	0.53	0.022	0	0.034	0.0021	0.028	0	0	0.18	0	2.8e-06	0.017	2.8e-06	0.18	0	0.26
310	0	0	0	0	0	0	0	9.4e-06	0	0	0.5	0	0.5	0	10	0.087
311	0.51	0.0027	0	0.13	0	0	0	0	0.17	0	0	0.0022	0	0.17	0	0.26
312	0.37	0.21	0	0.00041	0	0.00012	0	0	0.13	0	0	0.17	0	0.13	0	0.26
313	0	0	0.33	0	0	0	0.33	0	0	0.33	0	0	0	0	2	0
314	0.55	0.03	0	0.022	0	0	0	0	0.19	0	0	0.023	0	0.19	0	0.26
315	0.51	0.0025	0	0.15	0	0	0	0	0.17	0	0	0.0019	0	0.17	0	0.26
316	0.52	0.064	0	0.017	0	0.00011	0	0	0.18	0	0	0.051	0	0.18	0	0.26
317	0.51	0.077	0	0.0028	0	1.1e-06	0	0	0.17	0	0	0.06	0	0.17	0	0.26
318	0.57	0.021	0	0.014	0	0	0	0	0.19	0	0	0.017	0	0.19	0	0.26
319	0.017	0	0	0.97	0	0	0	0	0.0059	0	0.00012	0	0.00012	0.0059	3	0.2
320	0	0	0.33	0	0	0	0.33	0.0039	0	0.33	0	0	0	0	2	0
321	0	0	0.33	0	0	0	0.33	4.7e-05	0	0.33	0	0	0	0	2	0
322	0.49	0.011	0	0.15	0	0	0	0	0.17	0	0.001	0.0088	0.001	0.17	0	0.26
323	0.5	0.091	0	6.5e-05	0	0	0	0	0.17	0	0	0.072	0	0.17	0	0.26
324	0.59	2.2e-05	0	0.0069	0	0	0	0	0.2	0	0	1.7e-05	0	0.2	0	0.26
325	0.59	0.00062	0	0.0049	0	0	0	0	0.2	0	0	0.00049	0	0.2	0	0.26
326	0.56	0.038	0	0.00026	0	0	0	0	0.19	0	0	0.03	0	0.19	0	0.26
327	0.58	0.0016	0	0.018	0	0	0	0	0.2	0	0	0.0012	0	0.2	0	0.26
328	0	0	0.33	0	0	0	0.33	9.9e-05	0	0.33	0	0	0	0	2	0
329	0	0	0.33	0	0	0	0.33	0.00019	0	0.33	0	0	0	0	2	0
330	0.5	0.082	0	0.02	7.7e-06	0.0018	0	0	0.17	0	4.1e-06	0.065	4.1e-06	0.17	0	0.26
331	0.57	0.022	0	0.0013	0	0	0	0	0.19	0	0	0.017	0	0.19	0	0.26
332	0.54	0.027	0	0.043	0	2.1e-06	0	0	0.18	0	0	0.022	0	0.18	0	0.26
333	0.59	0.005	0	0.005	0	0	0	0	0.2	0	0	0.0039	0	0.2	0	0.26
334	0.53	0.015	0	0.084	0	0	0	0	0.18	0	1.3e-05	0.012	1.3e-05	0.18	0	0.26
335	0.53	0.002	0	0.11	0	0	0	0	0.18	0	0	0.0016	0	0.18	0	0.26
336	0	0	0.33	0	0	0	0.33	0.0022	0	0.33	0	0	0	0	2	0
337	0.091	0.47	0	0	0	0	0	0	0.031	0	0	0.37	0	0.031	1	0.31
338	0	0	0.33	0	0	0	0.33	0.0025	0	0.33	0	0	0	0	2	0
339	0.53	0.02	0	0.067	0	1.1e-06	0	0	0.18	0	9.5e-06	0.016	9.5e-06	0.18	0	0.26
340	0.028	0.53	0	0	0	0.0015	0	0	0.0095	0	0	0.42	0	0.0095	1	0.31
341	0.51	0.064	0	0.029	1.9e-06	0.00067	0	0	0.17	0	1.7e-05	0.05	1.7e-05	0.17	0	0.26
342	0.24	0.32	0	0.0002	1.4e-05	0.023	0	0	0.08	0	0	0.25	0	0.08	1	0.31
343	0.54	0.029	0	0.045	0	3.9e-06	0	0	0.18	0	2e-06	0.023	2e-06	0.18	0	0.26
344	0.47	0.12	0	0.0053	0	0.00056	0	0	0.16	0	0	0.091	0	0.16	0	0.26
345	0.53	0.059	0	4.1e-05	0	0	0	0	0.18	0	0	0.047	0	0.18	0	0.26
346	0	0	0.33	0	0	0	0.33	0.0021	0	0.33	0	0	0	0	2	0
347	0.49	0.097	0	0.00014	0	0	0	0	0.17	0	0	0.076	0	0.17	0	0.26
348	0.52	0.072	0	0.0057	0	7.6e-06	0	0	0.17	0	0	0.057	0	0.17	0	0.26
349	0	0	0.33	0	0	0	0.33	2.2e-05	0	0.33	0	0	0	0	2	0
350	0.59	0.0056	0	0.00057	0	0	0	0	0.2	0	0	0.0044	0	0.2	0	0.26
351	0.51	0.072	0	0.0089	0	3.3e-05	0	0	0.17	0	0	0.057	0	0.17	0	0.26
352	0.59	0.0083	0	3.1e-05	0	0	0	0	0.2	0	0	0.0065	0	0.2	0	0.26
353	0	0	0.33	0	0	0	0.33	0.005	0	0.33	0	0	0	0	2	0
354	0	0	0	0	0	0	0	0.13	0	0	0.44	0	0.44	0	10	0.087
355	0.54	0.052	0	0.0045	0	1.1e-05	0	0	0.18	0	0	0.041	0	0.18	0	0.26
356	0.49	0.1	0	0.00048	0	0	0	0	0.17	0	0	0.08	0	0.17	0	0.26
357	0.58	0.014	0	0.0058	0	0	0	0	0.2	0	0	0.011	0	0.2	0	0.26
358	0.34	0.24	0	0.00015	0	3.4e-05	0	0	0.11	0	0	0.19	0	0.11	0	0.26
359	0.34	0.24	0	0.00015	0	3.4e-05	0	0	0.11	0	0	0.19	0	0.11	0	0.26
360	0	0	0.33	0	0	0	0.33	2.6e-06	0	0.33	0	0	0	0	2	0
361	0.59	0.0082	0	1.1e-05	0	0	0	0	0.2	0	0	0.0065	0	0.2	0	0.26
362	0.53	0.053	0	0.014	0	9.9e-06	0	0	0.18	0	0	0.042	0	0.18	0	0.26
363	0.57	0.022	0	0.0035	0	0	0	0	0.19	0	0	0.018	0	0.19	0	0.26
364	0.56	0.011	0	0.046	0	0	0	0	0.19	0	0	0.0087	0	0.19	0	0.26
365	0.56	0.0026	0	0.051	0	0	0	0	0.19	0	0	0.002	0	0.19	0	0.26
366	0.52	0.038	0	0.057	0	0.00011	0	0	0.18	0	0.00025	0.03	0.00025	0.18	0	0.26
367	0.021	0.061	0	1.8e-05	0.083	0.77	0	0	0.0071	0	0	0.048	0	0.0071	5	0.47
368	0	0	0.33	0	0	0	0.33	3.6e-06	0	0.33	0	0	0	0	2	0
369	0.54	0.045	0	0.0054	0	0	0	0	0.18	0	0	0.035	0	0.18	0	0.26
370	0.35	9.5e-05	0	0.42	0	0	0	0	0.12	0	0	7.5e-05	0	0.12	3	0.2
371	0.53	0.046	0	0.029	0	3.3e-05	0	0	0.18	0	0	0.036	0	0.18	0	0.26
372	0.49	0.018	0	0.13	0	9.9e-06	0	6.7e-05	0.17	0	0.0092	0.014	0.0092	0.17	0	0.26
373	0.47	0.0025	0	0.2	0	0	0	0	0.16	0	0	0.0019	0	0.16	0	0.26
374	0.48	0.1	0	0.004	2.2e-05	0.0052	0	0	0.16	0	0	0.082	0	0.16	0	0.26
375	0.55	0.035	0	0.012	0	0	0	0	0.19	0	0	0.027	0	0.19	0	0.26
376	0.54	0.008	0	0	0.0011	0.083	0	0	0.18	0	0	0.0063	0	0.18	0	0.26
377	0.52	0.072	0	0.0019	0	1.1e-05	0	0	0.18	0	0	0.056	0	0.18	0	0.26
378	0.52	0.073	0	0.0019	0	1.2e-05	0	0	0.18	0	0	0.058	0	0.18	0	0.26
379	0.58	0.0032	0	0.013	0	0	0	0	0.2	0	0	0.0025	0	0.2	0	0.26
380	0.55	0.016	0	0.056	0	4.8e-06	0	0	0.18	0	0.00011	0.013	0.00011	0.18	0	0.26
381	0	0	0.33	0	0	0	0.33	0.00091	0	0.33	0	0	0	0	2	0
382	0.52	0.0062	0	0	0.00083	0.11	0	0	0.18	0	0	0.0049	0	0.18	0	0.26
383	0	0	0.33	0	0	0	0.33	1.3e-05	0	0.33	0	0	0	0	2	0
384	0.55	0.022	0	0.041	0	0	0	0	0.19	0	0	0.017	0	0.19	0	0.26
385	0.59	0.00039	0	0.0076	0	0	0	0	0.2	0	0	0.0003	0	0.2	0	0.26
386	0.53	0.059	0	5e-06	0	0	0	0	0.18	0	0	0.046	0	0.18	0	0.26
387	0.41	0.17	0	0.0021	1e-06	0.0022	0	0	0.14	0	0	0.14	0	0.14	0	0.26
388	0.55	0.013	0	0.061	0	0	0	0	0.18	0	0	0.01	0	0.18	0	0.26
389	0.48	0.11	0	0.0041	0	0.00014	0	0	0.16	0	0	0.087	0	0.16	0	0.26
390	0.53	0.058	0	0.00046	0	0	0	0	0.18	0	0	0.046	0	0.18	0	0.26
391	0.32	0.26	0	0.00015	0	9.4e-05	0	0	0.11	0	0	0.21	0	0.11	0	0.26
392	0	0	0.33	0	0	0	0.33	0.0039	0	0.33	0	0	0	0	2	0
393	0.55	0.032	0	0.016	0	0	0	0	0.19	0	0	0.026	0	0.19	0	0.26
394	0.55	0.012	0	0.059	0	0	0	0	0.19	0	0	0.0091	0	0.19	0	0.26
395	0.52	0.068	0	0.012	0	5.4e-05	0	0	0.17	0	0	0.054	0	0.17	0	0.26
396	0	0	0.33	0	0	0	0.33	8.8e-06	0	0.33	0	0	0	0	2	0
397	0.56	0.0018	0	0.05	0	0	0	0	0.19	0	0	0.0014	0	0.19	0	0.26
398	0.55	0.046	0	3.4e-05	0	0	0	0	0.19	0	0	0.036	0	0.19	0	0.26
399	0.54	0.0031	0	0.085	0	0	0	0	0.18	0	0	0.0024	0	0.18	0	0.26
400	0.56	0.035	0	0.00082	0	0	0	0	0.19	0	0	0.027	0	0.19	0	0.26
401	0.42	0.16	0	0.0018	0	0.00059	0	0	0.14	0	0	0.13	0	0.14	0	0.26
402	0.48	0.1	0	0.0068	0	0.00036	0	0	0.16	0	0	0.08	0	0.16	0	0.26
403	0.33	0.0011	0	0.45	0	0	0	0	0.11	0	0.002	0.00087	0.002	0.11	3	0.2
404	0.45	0.14	0	0.0043	1.2e-06	0.0016	0	0	0.15	0	0	0.11	0	0.15	0	0.26
405	0.096	0.47	0	3.2e-06	0	0.0037	0	0	0.033	0	0	0.37	0	0.033	1	0.31
406	0.4	0.18	0	0.0016	0	0.0013	0	0	0.14	0	0	0.14	0	0.14	0	0.26
407	0.54	0.035	0	0.031	0	4.9e-06	0	0	0.18	0	0	0.028	0	0.18	0	0.26
408	0.59	0.0045	0	4.5e-05	0	0	0	0	0.2	0	0	0.0035	0	0.2	0	0.26
409	0.5	0.075	0	0.027	2.2e-05	0.0025	0	0	0.17	0	4.5e-05	0.059	4.5e-05	0.17	0	0.26
410	0.55	0.041	0	0.00016	0	0	0	0	0.19	0	0	0.032	0	0.19	0	0.26
411	0.0008	1e-05	0	0.001	0	0	0	0.94	0.00027	0	0.029	7.9e-06	0.029	0.00027	7	0.029
412	0.53	0.027	0	0.062	0	7.5e-06	0	0	0.18	0	3.3e-05	0.021	3.3e-05	0.18	0	0.26
413	0.54	0.039	0	0.03	0	1.2e-05	0	0	0.18	0	0	0.031	0	0.18	0	0.26
414	0.55	0.023	0	0.028	0	0	0	0	0.19	0	0	0.018	0	0.19	0	0.26
415	0.6	0.00052	0	8.2e-05	0	0	0	0	0.2	0	0	0.00041	0	0.2	0	0.26
416	0.5	0.00066	0	0.16	0	0	0	0	0.17	0	0	0.00052	0	0.17	0	0.26
417	0.58	0.0072	0	0.011	0	0	0	0	0.2	0	0	0.0056	0	0.2	0	0.26
418	0.49	0.094	0	0.011	1.1e-06	0.00091	0	0	0.17	0	0	0.074	0	0.17	0	0.26
419	0.22	1.5e-06	0	0.63	0	0	0	0	0.076	0	0	1.1e-06	0	0.076	3	0.2
420	0.51	0.051	0	0.048	3.8e-06	0.00068	0	1.3e-06	0.17	0	0.00046	0.041	0.00046	0.17	0	0.26
421	0.55	0.045	0	0.0039	0	0	0	0	0.18	0	0	0.035	0	0.18	0	0.26
422	0.56	0.034	0	0.0062	0	0	0	0	0.19	0	0	0.027	0	0.19	0	0.26
423	0.27	0.31	0	6.4e-05	0	9.7e-05	0	0	0.092	0	0	0.24	0	0.092	1	0.31
424	0.39	0.2	0	1.7e-06	0	0	0	0	0.13	0	0	0.15	0	0.13	0	0.26
425	0.38	0.00029	0	0.36	0	0	0	0	0.13	0	0	0.00023	0	0.13	0	0.26
426	0	0	0.33	0	0	0	0.33	0.00018	0	0.33	0	0	0	0	2	0
427	0.55	0.043	0	4.9e-05	0	0	0	0	0.19	0	0	0.034	0	0.19	0	0.26
428	0.56	0.032	0	0.0078	0	0	0	0	0.19	0	0	0.025	0	0.19	0	0.26
429	0.58	0.012	0	0.0018	0	0	0	0	0.2	0	0	0.0095	0	0.2	0	0.26
430	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0.029
431	0	0	0.33	0	0	0	0.33	0	0	0.33	0	0	0	0	2	0
432	0.18	0.39	0	2.2e-05	0	0.00075	0	0	0.062	0	0	0.3	0	0.062	1	0.31
433	0.36	0.22	0	2.4e-05	0	0	0	0	0.12	0	0	0.18	0	0.12	0	0.26
434	0.59	0.001	0	0.0028	0	0	0	0	0.2	0	0	0.00083	0	0.2	0	0.26
435	0.57	0.021	0	4.9e-06	0	0	0	0	0.19	0	0	0.016	0	0.19	0	0.26
436	0.015	0.55	0	0	0	0	0	0	0.0051	0	0	0.43	0	0.0051	1	0.31
437	0.011	0.55	0	0	0	0	0	0	0.0036	0	0	0.43	0	0.0036	1	0.31
438	0.59	0.0069	0	0.00019	0	0	0	0	0.2	0	0	0.0055	0	0.2	0	0.26
439	0.49	0.0067	0	0.16	0	0	0	0	0.17	0	7e-05	0.0053	7e-05	0.17	0	0.26
440	0.43	0.16	0	2.6e-05	0	0	0	0	0.15	0	0	0.12	0	0.15	0	0.26
441	0.58	0.0048	0	0.013	0	0	0	0	0.2	0	0	0.0038	0	0.2	0	0.26
442	0.46	0.12	0	0.0093	2.3e-05	0.0049	0	0	0.16	0	0	0.093	0	0.16	0	0.26
443	0.56	0.031	0	0.0095	0	0	0	0	0.19	0	0	0.024	0	0.19	0	0.26
444	0.24	0.33	0	1.8e-05	0	9.2e-06	0	0	0.081	0	0	0.26	0	0.081	1	0.31
445	0.53	0.05	0	0.016	0	9.2e-06	0	0	0.18	0	0	0.039	0	0.18	0	0.26
446	0.59	0.0021	0	0.00014	0	0	0	0	0.2	0	0	0.0017	0	0.2	0	0.26
447	0.21	0.36	0	3e-05	0	0.00029	0	0	0.072	0	0	0.28	0	0.072	1	0.31
448	0.57	0.022	0	0.0063	0	0	0	0	0.19	0	0	0.017	0	0.19	0	0.26
449	0.55	0.044	0	0.0028	0	0	0	0	0.19	0	0	0.034	0	0.19	0	0.26
450	0.53	0.0032	0	0.11	0	0	0	0	0.18	0	0	0.0025	0	0.18	0	0.26
451	0.56	0.035	0	0.00026	0	0	0	0	0.19	0	0	0.027	0	0.19	0	0.26
452	0.5	0.085	0	0.0084	0	0.00012	0	0	0.17	0	0	0.067	0	0.17	0	0.26
453	0	0	0.33	0	0	0	0.33	0.0045	0	0.33	0	0	0	0	2	0
454	0.46	0.13	0	0.001	0	8.4e-06	0	0	0.15	0	0	0.1	0	0.15	0	0.26
455	0.38	0.2	0	1.5e-05	0	0	0	0	0.13	0	0	0.16	0	0.13	0	0.26
456	0.57	0.012	0	0.018	0	0	0	0	0.19	0	0	0.0098	0	0.19	0	0.26
457	0.27	0.3	0	0.0003	5.7e-06	0.013	0	0	0.092	0	0	0.23	0	0.092	1	0.31
458	0.45	0.13	0	0.0044	0	0.001	0	0	0.15	0	0	0.1	0	0.15	0	0.26
459	0.31	0.27	0	0.0002	0	0.00039	0	0	0.11	0	0	0.21	0	0.11	0	0.26
460	0.43	0.15	0	0.0036	2.6e-06	0.0026	0	0	0.15	0	0	0.12	0	0.15	0	0.26
461	0.14	4.3e-06	0	0.77	0	0	0	0	0.046	0	0	3.4e-06	0	0.046	3	0.2
462	0.57	0.022	0	0.0033	0	0	0	0	0.19	0	0	0.018	0	0.19	0	0.26
463	0.55	0.00018	0	0.075	0	0	0	0	0.19	0	0	0.00014	0	0.19	0	0.26
464	0.52	0.014	0	0.1	0	0	0	0	0.18	0	7.5e-05	0.011	7.5e-05	0.18	0	0.26
465	0.55	0.034	0	0.014	0	0	0	0	0.19	0	0	0.027	0	0.19	0	0.26
466	0.59	0.0052	0	0.00017	0	0	0	0	0.2	0	0	0.0041	0	0.2	0	0.26
467	0.47	0.12	0	0.00069	0	0	0	0	0.16	0	0	0.091	0	0.16	0	0.26
468	0.54	0.037	0	0.025	0	3.7e-06	0	0	0.18	0	0	0.029	0	0.18	0	0.26
469	0.54	0.052	0	1.8e-06	0	0	0	0	0.18	0	0	0.041	0	0.18	0	0.26
470	0.45	0.14	0	0	0	0	0	0	0.15	0	0	0.11	0	0.15	0	0.26
471	0.56	0.014	0	0.031	0	0	0	0	0.19	0	0	0.011	0	0.19	0	0.26
472	0.041	0.12	0	2.6e-05	0.025	0.69	0	0	0.014	0	0	0.097	0	0.014	5	0.47
473	0.54	0.053	0	0.00075	0	0	0	0	0.18	0	0	0.042	0	0.18	0	0.26
474	0.47	0.12	0	0.0066	1e-06	0.0012	0	0	0.16	0	0	0.091	0	0.16	0	0.26
475	0.57	0.022	0	0.005	0	0	0	0	0.19	0	0	0.017	0	0.19	0	0.26
476	0.47	0.01	0	0	0.0016	0.19	0	0	0.16	0	0	0.0081	0	0.16	0	0.26
477	0	0	0.32	0	0	0	0.32	0.027	0	0.32	2.2e-05	0	2.2e-05	0	2	0
478	0.4	7.3e-05	0	0.33	0	0	0	0	0.14	0	0	5.8e-05	0	0.14	0	0.26
479	0.33	0.25	0	5.3e-05	0	1.8e-06	0	0	0.11	0	0	0.2	0	0.11	0	0.26
480	0	0	0.33	0	0	0	0.33	0	0	0.33	0	0	0	0	2	0
481	0.58	0.0022	0	0.021	0	0	0	0	0.2	0	0	0.0017	0	0.2	0	0.26
482	0.25	0.31	0	0.00029	6.2e-05	0.041	0	0	0.083	0	0	0.24	0	0.083	1	0.31
483	0.56	0.031	0	0.0006	0	0	0	0	0.19	0	0	0.024	0	0.19	0	0.26
484	0.49	0.091	0	0.017	1.7e-05	0.0029	0	0	0.17	0	2.8e-06	0.072	2.8e-06	0.17	0	0.26
485	0.5	0.094	0	3.4e-05	0	0	0	0	0.17	0	0	0.074	0	0.17	0	0.26
486	0.5	0.087	0	0.0009	0	0	0	0	0.17	0	0	0.069	0	0.17	0	0.26
487	0	0	0.33	0	0	0	0.33	0.0065	0	0.33	0	0	0	0	2	0
488	0.58	0.0088	0	0.018	0	0	0	0	0.2	0	0	0.007	0	0.2	0	0.26
489	0.38	0.17	0	0.0045	0.0011	0.051	0	0	0.13	0	0	0.13	0	0.13	0	0.26
490	0.35	0.23	0	3.4e-05	0	0	0	0	0.12	0	0	0.18	0	0.12	0	0.26
491	0	0	0.33	0	0	0	0.33	0.0028	0	0.33	0	0	0	0	2	0
492	0.53	0.06	0	0.0063	0	1.8e-06	0	0	0.18	0	0	0.047	0	0.18	0	0.26
493	0	0	0.33	0	0	0	0.33	7.1e-05	0	0.33	0	0	0	0	2	0
494	0.48	0.11	0	0.0052	0	0.0003	0	0	0.16	0	0	0.087	0	0.16	0	0.26
495	0.5	0.083	0	0.01	0	0.00019	0	0	0.17	0	0	0.065	0	0.17	0	0.26
496	0.54	0.053	0	0.0035	0	0	0	0	0.18	0	0	0.042	0	0.18	0	0.26
497	0.078	0.18	0	0	0.0042	0.54	0	0	0.027	0	0	0.14	0	0.027	5	0.47
498	0.56	0.0084	0	0.045	0	0	0	0	0.19	0	0	0.0066	0	0.19	0	0.26
499	0.55	0	0	0.071	0	0	0	0	0.19	0	0	0	0	0.19	0	0.26
500	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0.029
501	0.47	0.00099	0	0.22	0	0	0	0	0.16	0	0	0.00078	0	0.16	0	0.26
502	0.49	0.097	0	0.011	2.1e-06	0.0012	0	0	0.16	0	0	0.076	0	0.16	0	0.26
503	0.21	0.36	0	0	0	0	0	0	0.072	0	0	0.28	0	0.072	1	0.31
504	0.57	0.025	0	0.001	0	0	0	0	0.19	0	0	0.02	0	0.19	0	0.26
505	1.1e-05	0	0.3	1.7e-05	0	0	0.3	0.091	3.8e-06	0.3	0.00099	0	0.00099	3.8e-06	2	0
506	0	0	0.33	0	0	0	0.33	0.0041	0	0.33	0	0	0	0	2	0
507	0	0	0.33	0	0	0	0.33	3.5e-06	0	0.33	0	0	0	0	2	0
508	0.49	0.097	0	0.0082	0	0.00041	0	0	0.17	0	0	0.076	0	0.17	0	0.26
509	0.25	0.32	0	8.1e-06	0	0	0	0	0.086	0	0	0.25	0	0.086	1	0.31
510	0	0	0.33	0	0	0	0.33	1.9e-06	0	0.33	0	0	0	0	2	0
511	0.48	0.11	0	0.0011	0	1.9e-06	0	0	0.16	0	0	0.089	0	0.16	0	0.26
512	0	0	0.32	0	0	0	0.32	0.025	0	0.32	1.7e-05	0	1.7e-05	0	2	0
513	0.52	0.028	0	0.079	0	2.9e-05	0	0	0.18	0	0.00064	0.022	0.00064	0.18	0	0.26
514	0	0	0.33	0	0	0	0.33	6.5e-06	0	0.33	0	0	0	0	2	0
515	0.35	0.23	0	3e-05	0	0	0	0	0.12	0	0	0.18	0	0.12	0	0.26
516	0	0	0.32	0	0	0	0.32	0.027	0	0.32	2.1e-05	0	2.1e-05	0	2	0
517	0.59	0.0063	0	0.0011	0	0	0	0	0.2	0	0	0.005	0	0.2	0	0.26
518	0.5	0.0016	0	0.16	0	0	0	0	0.17	0	0	0.0013	0	0.17	0	0.26
519	0.4	0.18	0	0.0011	0	0.00036	0	0	0.14	0	0	0.14	0	0.14	0	0.26
520	0.58	0.0032	0	0.021	0	0	0	0	0.2	0	0	0.0025	0	0.2	0	0.26
521	0.29	0.28	0	0.00029	0	0.0039	0	0	0.099	0	0	0.22	0	0.099	0	0.26
522	0.22	0.35	0	2.9e-06	0	0	0	0	0.076	0	0	0.28	0	0.076	1	0.31
523	0.39	0.19	0	0.00049	0	7.5e-05	0	0	0.13	0	0	0.15	0	0.13	0	0.26
524	0	0	0.33	0	0	0	0.33	0.0074	0	0.33	0	0	0	0	2	0
525	0.56	0.0053	0	0.059	0	0	0	0	0.19	0	0	0.0042	0	0.19	0	0.26
526	0.6	0.00083	0	6.3e-05	0	0	0	0	0.2	0	0	0.00066	0	0.2	0	0.26
527	0.26	0	0	0.56	0	0	0	0	0.089	0	0	0	0	0.089	3	0.2
528	0.39	0.19	0	2.5e-06	0	0	0	0	0.13	0	0	0.15	0	0.13	0	0.26
529	0.029	0.53	0	0	0	0	0	0	0.0097	0	0	0.42	0	0.0097	1	0.31
530	0.5	0.084	0	0.017	4.1e-06	0.0014	0	0	0.17	0	1.3e-06	0.066	1.3e-06	0.17	0	0.26
531	0.55	0.044	0	0.00073	0	0	0	0	0.19	0	0	0.034	0	0.19	0	0.26
532	0.49	0.097	0	0.0002	0	0	0	0	0.17	0	0	0.076	0	0.17	0	0.26
533	0.38	0.21	0	0.00037	0	6.2e-05	0	0	0.13	0	0	0.16	0	0.13	0	0.26
534	0.56	0.0015	0	0.066	0	0	0	0	0.19	0	0	0.0012	0	0.19	0	0.26
535	0.19	0.32	0	0.00016	0.00024	0.099	0	0	0.065	0	0	0.26	0	0.065	1	0.31
536	0.57	0.0099	0	0.029	0	0	0	0	0.19	0	0	0.0078	0	0.19	0	0.26
537	0.34	0.24	0	1.9e-06	0	0	0	0	0.11	0	0	0.19	0	0.11	0	0.26
538	0.085	0.38	0	1.2e-05	0.00017	0.19	0	0	0.029	0	0	0.3	0	0.029	1	0.31
