SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
187	0.49	0	0.0051	0.00045	0	0	0.49	0	0.0051	0	0	0.00045	0	0.0042	0.0042	0.00045	0.0042	0	0	0.0048	0	0.26
188	0.38	0	8.5e-05	0.077	0	0	0.38	0	8.5e-05	0	0	0.077	0	7e-05	7e-05	0.077	7e-05	0	0	8e-05	0	0.26
189	0.23	0	0.085	1.9e-05	0	0	0.23	0	0.085	0	0	1.9e-05	0	0.07	0.07	1.9e-05	0.07	0	0.076	0.079	0	0.26
190	0.48	0	0.00011	0.011	0	0	0.48	0	0.00011	0	0	0.011	0	8.7e-05	8.7e-05	0.011	8.7e-05	0	0	9.9e-05	0	0.26
191	0.49	0	0.0013	0.0052	0	0	0.49	0	0.0013	0	0	0.0052	0	0.0011	0.0011	0.0052	0.0011	0	0	0.0012	0	0.26
192	0	0.0016	0	0	0.0026	0	0	0.5	0	0.0026	0.5	0	0	0	0	0	0	0	0	0	7	0.029
193	0.3	0	0.002	0	0	0	0.3	0	0.002	0	0	0	0.0057	0.0016	0.0016	0	0.0016	0.37	0.0021	0.0018	17	0.63
194	0.38	0	0.039	0.00049	0	0	0.38	0	0.039	0	0	0.00049	0	0.032	0.032	0.00049	0.032	0	0.032	0.036	0	0.26
195	0.4	0	0	0	0	0.21	0.4	9e-05	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0.26
196	0	0	0.012	0	0	0	0	0.47	0.012	0	0.47	0	0	0.01	0.01	0	0.01	0	0	0.011	7	0.029
197	0.14	0	0.0024	0	0	0	0.14	0	0.0024	0	0	0	0.08	0.002	0.002	0	0.002	0.22	0.4	0.0022	18	0.42
198	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	7	0.029
199	0	0	1.8e-06	0	0	0	0	0.5	1.8e-06	0	0.5	0	0	1.5e-06	1.5e-06	0	1.5e-06	0	0	1.6e-06	7	0.029
200	0.41	0	0.033	0	0	0	0.41	0	0.033	0	0	0	0	0.027	0.027	0	0.027	1.2e-05	0.0055	0.03	0	0.26
201	0.0022	0	0.15	0	0	0	0.0022	0	0.15	0	0	0	0	0.13	0.13	0	0.13	0	0.17	0.14	18	0.42
202	0.46	0	0.003	0	0	0	0.46	0	0.003	0	0	0	0	0.0025	0.0025	0	0.0025	0.056	7.6e-06	0.0028	0	0.26
203	0.47	0	0.011	0.0014	0	0	0.47	0	0.011	0	0	0.0014	0	0.0089	0.0089	0.0014	0.0089	0	0.00017	0.01	0	0.26
204	0.47	0	0.006	0.008	0	0	0.47	0	0.006	0	0	0.008	0	0.0049	0.0049	0.008	0.0049	0	0.00018	0.0056	0	0.26
205	0.085	0	0.036	0	0	0	0.085	0	0.036	0	0	0	1.5e-05	0.03	0.03	0	0.03	0.0089	0.62	0.034	18	0.42
206	0.0053	0	0.0055	0	0	0	0.0053	0	0.0055	0	0	0	0.0068	0.0045	0.0045	0	0.0045	0.38	0.57	0.0051	18	0.42
207	0.49	0	0.0051	0	0	0	0.49	0	0.0051	0	0	0	0	0.0042	0.0042	0	0.0042	3.6e-06	0	0.0048	0	0.26
208	0.04	0	0.00044	0	0	0	0.04	0	0.00044	0	0	0	0	0.00037	0.00037	0	0.00037	0	0.92	0.00041	18	0.42
209	0.44	0	0.019	0.0011	0	0	0.44	0	0.019	0	0	0.0011	0	0.016	0.016	0.0011	0.016	0	0.0027	0.018	0	0.26
210	0.47	0	0.01	0	0	0	0.47	0	0.01	0	0	0	0	0.0085	0.0085	0	0.0085	0.0004	0.0082	0.0096	0	0.26
211	0.4	0	0.035	0.00024	0	0	0.4	0	0.035	0	0	0.00024	0	0.029	0.029	0.00024	0.029	0	0.0062	0.033	0	0.26
212	0.47	0	0.011	0	0	0	0.47	0	0.011	0	0	0	0	0.0091	0.0091	0	0.0091	0.0031	0.00046	0.01	0	0.26
213	0.35	0	0.051	0	0	0	0.35	0	0.051	0	0	0	0	0.042	0.042	0	0.042	0	0.019	0.047	0	0.26
214	0.37	0	0.003	0	0	0	0.37	0	0.003	0	0	0	0.014	0.0025	0.0025	0	0.0025	0.22	0.015	0.0028	0	0.26
215	0	0	4.8e-06	0	0	0	0	0	4.8e-06	0	0	0	0.29	3.9e-06	3.9e-06	0	3.9e-06	0.018	0.69	4.5e-06	18	0.42
216	0.49	0	0.0042	0	0	0	0.49	0	0.0042	0	0	0	0	0.0035	0.0035	0	0.0035	0	0	0.0039	0	0.26
217	0	0.0035	0.18	0	0.0056	0	0	0.0079	0.18	0.0056	0.0079	0	0	0.15	0.15	0	0.15	0	0	0.17	2	0.31
218	0.46	0	0.014	0	0	0	0.46	0	0.014	0	0	0	0	0.011	0.011	0	0.011	0.0027	0.0012	0.013	0	0.26
219	0.44	0	0.022	3.2e-05	0	0	0.44	0	0.022	0	0	3.2e-05	0	0.018	0.018	3.2e-05	0.018	0	7.8e-06	0.021	0	0.26
220	0.47	0	0.0027	0.016	0	0	0.47	0	0.0027	0	0	0.016	0	0.0022	0.0022	0.016	0.0022	5.8e-05	0.0082	0.0025	0	0.26
221	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	7	0.029
222	0.49	0	0.001	0	0	0	0.49	0	0.001	0	0	0	0	0.00085	0.00085	0	0.00085	0.0078	0	0.00097	0	0.26
223	0	0	0.0014	0	0	0	0	0.5	0.0014	0	0.5	0	0	0.0011	0.0011	0	0.0011	0	0	0.0013	7	0.029
224	4.5e-05	0	0.00037	0	0	0	4.5e-05	0	0.00037	0	0	0	0.13	0.00031	0.00031	0	0.00031	0.039	0.83	0.00035	18	0.42
225	0.48	0	0.0049	0.0039	0	0	0.48	0	0.0049	0	0	0.0039	0	0.004	0.004	0.0039	0.004	0.00011	0.00035	0.0045	0	0.26
226	0.48	0	0.00097	0	0	0	0.48	0	0.00097	0	0	0	0.0075	0.0008	0.0008	0	0.0008	3.7e-05	0.02	0.00091	0	0.26
227	0	2.7e-06	0.0046	0	4.3e-06	0	0	0.49	0.0046	4.3e-06	0.49	0	0	0.0038	0.0038	0	0.0038	0	0	0.0043	7	0.029
228	0.39	0	0.0005	0.053	3.2e-06	0	0.39	0	0.0005	3.2e-06	0	0.053	0	0.00041	0.00041	0.053	0.00041	1.8e-06	0.066	0.00047	0	0.26
229	0.38	0	0.04	0	0	0	0.38	0	0.04	0	0	0	0.0013	0.033	0.033	0	0.033	0.0087	0.008	0.038	0	0.26
230	0.48	0	0.0005	0.0096	0	0	0.48	0	0.0005	0	0	0.0096	0	0.00041	0.00041	0.0096	0.00041	0	0.00035	0.00047	0	0.26
231	0.0021	0	0.027	0	0	0	0.0021	0	0.027	0	0	0	0	0.022	0.022	0	0.022	0.18	0.67	0.025	18	0.42
232	0	0	0.00072	0	0	0	0	0.5	0.00072	0	0.5	0	0	0.0006	0.0006	0	0.0006	0	0	0.00068	7	0.029
233	0.42	0	0.029	0	0	0	0.42	0	0.029	0	0	0	0	0.024	0.024	0	0.024	7.8e-05	0	0.027	0	0.26
234	0.4	0	7e-05	0	0	0.21	0.4	0.0017	7e-05	0	0.0017	0	0	5.8e-05	5.8e-05	0	5.8e-05	0	0	6.5e-05	0	0.26
235	0.47	0	0.0096	9.5e-06	0	0	0.47	0	0.0096	0	0	9.5e-06	0	0.0079	0.0079	9.5e-06	0.0079	9.3e-06	0	0.009	0	0.26
236	0	0	0.00081	0	0	0	0	0.5	0.00081	0	0.5	0	0	0.00066	0.00066	0	0.00066	0	0	0.00075	7	0.029
237	0.48	0	0.00032	0.015	0	0	0.48	0	0.00032	0	0	0.015	0	0.00026	0.00026	0.015	0.00026	0	0.00075	0.0003	0	0.26
238	0.49	0	0.0028	9.7e-05	0	0	0.49	0	0.0028	0	0	9.7e-05	0	0.0023	0.0023	9.7e-05	0.0023	1.3e-06	0	0.0026	0	0.26
239	0.47	0	0.0079	0.0029	0	0	0.47	0	0.0079	0	0	0.0029	0	0.0065	0.0065	0.0029	0.0065	0.00038	0.00036	0.0074	0	0.26
240	0.28	0	0.081	0	0	0	0.28	0	0.081	0	0	0	0	0.066	0.066	0	0.066	0.0062	0.00053	0.075	0	0.26
241	0.37	0	0.045	9.6e-05	0	0	0.37	0	0.045	0	0	9.6e-05	1.7e-06	0.037	0.037	9.6e-05	0.037	0.01	0.006	0.042	0	0.26
242	0.071	0.00014	9.2e-06	0.098	0.00023	0	0.071	0	9.2e-06	0.00023	0	0.098	0	7.6e-06	7.6e-06	0.098	7.6e-06	0	0.56	8.6e-06	18	0.42
243	0.47	0	0.0092	0.00023	0	0	0.47	0	0.0092	0	0	0.00023	0	0.0075	0.0075	0.00023	0.0075	8.7e-05	2.4e-06	0.0086	0	0.26
244	0.44	0	0.023	0.00034	0	0	0.44	0	0.023	0	0	0.00034	0	0.019	0.019	0.00034	0.019	0.0023	0.00079	0.021	0	0.26
245	0.43	0	0.021	0.0019	0	0	0.43	0	0.021	0	0	0.0019	6.1e-05	0.017	0.017	0.0019	0.017	0.0069	0.013	0.02	0	0.26
246	0.0099	0	0.004	0	0	0	0.0099	0	0.004	0	0	0	0	0.0033	0.0033	0	0.0033	0.068	0.89	0.0038	18	0.42
247	0.45	0	0.018	0	0	0	0.45	0	0.018	0	0	0	0.0025	0.015	0.015	0	0.015	0.0014	0.0032	0.017	0	0.26
248	0.29	0	0.035	5.2e-05	0	0	0.29	0	0.035	0	0	5.2e-05	0.0026	0.029	0.029	5.2e-05	0.029	0.045	0.19	0.032	0	0.26
249	0.19	0	0.12	0	0	0	0.19	0	0.12	0	0	0	0	0.095	0.095	0	0.095	0	0.0028	0.11	0	0.26
250	0.001	0	0	0.33	0	0	0.001	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	3	0.2
251	0.043	0.033	0	0.26	0.053	0	0.043	0	0	0.053	0	0.26	0	0	0	0.26	0	0	0	0	3	0.2
252	0.0045	0	0	0.33	0	0	0.0045	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	3	0.2
253	0.046	0	0	0.3	0	0	0.046	0	0	0	0	0.3	0	0	0	0.3	0	0	0	0	3	0.2
254	0.41	0	0.023	0.0019	0	0	0.41	0	0.023	0	0	0.0019	0.00049	0.019	0.019	0.0019	0.019	0.012	0.036	0.022	0	0.26
255	0.49	0	0.0012	0.0041	0	0	0.49	0	0.0012	0	0	0.0041	0	0.001	0.001	0.0041	0.001	1.8e-06	8.6e-05	0.0011	0	0.26
256	0.46	0	0.014	0.00029	0	0	0.46	0	0.014	0	0	0.00029	0	0.012	0.012	0.00029	0.012	0.00042	4.1e-05	0.013	0	0.26
257	0.4	0	0	0	0	0.21	0.4	2.8e-05	0	0	2.8e-05	0	0	0	0	0	0	0	0	0	0	0.26
258	0.49	0	0.002	3e-05	0	0	0.49	0	0.002	0	0	3e-05	0	0.0016	0.0016	3e-05	0.0016	0	0	0.0019	0	0.26
259	0.5	0	0.0011	0.0011	0	0	0.5	0	0.0011	0	0	0.0011	0	0.00089	0.00089	0.0011	0.00089	0	1.9e-06	0.001	0	0.26
260	0.46	3.6e-05	0.0083	0.012	5.9e-05	0	0.46	0	0.0083	5.9e-05	0	0.012	0	0.0069	0.0069	0.012	0.0069	0	0.0024	0.0078	0	0.26
261	0	0	0	0	0	1	0	3.3e-06	0	0	3.3e-06	0	0	0	0	0	0	0	0	0	5	0
262	0.4	0	0	0	0	0.21	0.4	2.9e-05	0	0	2.9e-05	0	0	0	0	0	0	0	0	0	0	0.26
263	0.049	0	0.0013	0	0	0	0.049	0	0.0013	0	0	0	0	0.0011	0.0011	0	0.0011	0.21	0.69	0.0012	18	0.42
264	0.49	0	0.0019	0.0021	0	0	0.49	0	0.0019	0	0	0.0021	0	0.0016	0.0016	0.0021	0.0016	0	0	0.0018	0	0.26
265	0.5	0	0.001	0.00038	0	0	0.5	0	0.001	0	0	0.00038	0	0.00086	0.00086	0.00038	0.00086	0	0	0.00097	0	0.26
266	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
267	0.29	0	0.0017	0	0	0	0.29	0	0.0017	0	0	0	0	0.0014	0.0014	0	0.0014	0.39	0.03	0.0015	17	0.63
268	0.46	0	0.013	0.0027	0	0	0.46	0	0.013	0	0	0.0027	1.9e-06	0.011	0.011	0.0027	0.011	0.0019	0.002	0.013	0	0.26
269	0.47	0	0.0074	0.0059	0	0	0.47	0	0.0074	0	0	0.0059	0	0.0061	0.0061	0.0059	0.0061	0.00055	0.002	0.0069	0	0.26
270	0.43	0	0.0085	0	0	0	0.43	0	0.0085	0	0	0	0.0047	0.007	0.007	0	0.007	0.0078	0.089	0.0079	0	0.26
271	0.39	0	0.038	0.00023	0	0	0.39	0	0.038	0	0	0.00023	7.7e-06	0.031	0.031	0.00023	0.031	0.01	0.0096	0.035	0	0.26
272	0.46	0	0.016	0.00022	0	0	0.46	0	0.016	0	0	0.00022	0	0.014	0.014	0.00022	0.014	0.00053	5.3e-05	0.015	0	0.26
273	0.3	0	0.072	5.8e-06	0	0	0.3	0	0.072	0	0	5.8e-06	0	0.059	0.059	5.8e-06	0.059	0.0085	0.0014	0.067	0	0.26
274	0.4	0	0	0	0	0.21	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26
275	0.48	0	3.4e-05	0.015	0	0	0.48	0	3.4e-05	0	0	0.015	0	2.8e-05	2.8e-05	0.015	2.8e-05	0	7.7e-05	3.1e-05	0	0.26
276	0.42	0	0.019	0.0032	0	0	0.42	0	0.019	0	0	0.0032	0.00055	0.016	0.016	0.0032	0.016	0.0092	0.031	0.018	0	0.26
277	0.48	0	0.0074	3.7e-05	0	0	0.48	0	0.0074	0	0	3.7e-05	0	0.0061	0.0061	3.7e-05	0.0061	1.1e-05	0	0.0069	0	0.26
278	0.35	0	0.046	0.00017	0	0	0.35	0	0.046	0	0	0.00017	3.2e-05	0.038	0.038	0.00017	0.038	0.018	0.023	0.043	0	0.26
279	0.13	0	0.14	0	0	0	0.13	0	0.14	0	0	0	4.1e-05	0.11	0.11	0	0.11	0.013	0.00062	0.13	2	0.31
280	0.47	0	0.01	0	0	0	0.47	0	0.01	0	0	0	0.0019	0.0082	0.0082	0	0.0082	5.4e-05	5.9e-05	0.0093	0	0.26
281	0.48	0	0.005	0.0065	0	0	0.48	0	0.005	0	0	0.0065	0	0.0041	0.0041	0.0065	0.0041	0.00018	0.0015	0.0046	0	0.26
282	0.4	0	0	0	0	0.21	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26
283	0.48	0	0.0047	0.0022	0	0	0.48	0	0.0047	0	0	0.0022	0	0.0039	0.0039	0.0022	0.0039	6.6e-05	7.4e-05	0.0044	0	0.26
284	0.29	0	0.053	0	0	0	0.29	0	0.053	0	0	0	0.00089	0.043	0.043	0	0.043	0.036	0.11	0.049	0	0.26
285	0.18	0	0.11	0	0	0	0.18	0	0.11	0	0	0	1.2e-06	0.089	0.089	0	0.089	0.041	0.018	0.1	0	0.26
286	0.22	0	0.1	0	0	0	0.22	0	0.1	0	0	0	0.00012	0.085	0.085	0	0.085	0.0057	0.00023	0.096	0	0.26
287	0.46	0	0.011	0.0057	0	0	0.46	0	0.011	0	0	0.0057	1.1e-05	0.0094	0.0094	0.0057	0.0094	0.0022	0.0056	0.011	0	0.26
288	0.42	0	0.029	0	0	0	0.42	0	0.029	0	0	0	0.00095	0.024	0.024	0	0.024	0.00064	3.4e-05	0.027	0	0.26
289	0.21	0	0.085	0	0	0	0.21	0	0.085	0	0	0	0.00031	0.07	0.07	0	0.07	0.05	0.069	0.08	0	0.26
290	0.47	0	0.0019	0.016	0	0	0.47	0	0.0019	0	0	0.016	0	0.0015	0.0015	0.016	0.0015	2e-05	0.0059	0.0017	0	0.26
291	0.49	0	0.0047	0.00034	0	0	0.49	0	0.0047	0	0	0.00034	0	0.0039	0.0039	0.00034	0.0039	1.6e-05	0	0.0044	0	0.26
292	0.26	0	0.063	0	0	0	0.26	0	0.063	0	0	0	0.00063	0.052	0.052	0	0.052	0.041	0.097	0.058	0	0.26
293	0.42	0	0.03	1.1e-05	0	0	0.42	0	0.03	0	0	1.1e-05	0	0.024	0.024	1.1e-05	0.024	0.0004	7.6e-06	0.028	0	0.26
294	0.34	0	0.057	6.3e-06	0	0	0.34	0	0.057	0	0	6.3e-06	0	0.047	0.047	6.3e-06	0.047	0.0031	0.00023	0.053	0	0.26
295	0.45	0	0.019	4.9e-05	0	0	0.45	0	0.019	0	0	4.9e-05	0	0.016	0.016	4.9e-05	0.016	0.0003	9.4e-06	0.018	0	0.26
296	0.49	0	0.0013	0.0054	0	0	0.49	0	0.0013	0	0	0.0054	0	0.0011	0.0011	0.0054	0.0011	2.7e-06	0.00019	0.0012	0	0.26
297	0.36	0	0.044	0	0	0	0.36	0	0.044	0	0	0	0.0013	0.036	0.036	0	0.036	0.014	0.021	0.041	0	0.26
298	0.29	0	0.065	0	0	0	0.29	0	0.065	0	0	0	0.00065	0.053	0.053	0	0.053	0.029	0.043	0.06	0	0.26
299	0.49	0	0.0023	0.0046	0	0	0.49	0	0.0023	0	0	0.0046	0	0.0019	0.0019	0.0046	0.0019	1.3e-05	0.00023	0.0021	0	0.26
300	0.48	0	0.00028	0.012	0	0	0.48	0	0.00028	0	0	0.012	0	0.00023	0.00023	0.012	0.00023	0	0.00039	0.00027	0	0.26
301	0.49	0	0.0038	0	0	0	0.49	0	0.0038	0	0	0	0.0019	0.0032	0.0032	0	0.0032	1.5e-06	6.8e-06	0.0036	0	0.26
302	0.47	0	0.012	0.00069	0	0	0.47	0	0.012	0	0	0.00069	0	0.0099	0.0099	0.00069	0.0099	0.00047	8.3e-05	0.011	0	0.26
303	0.3	0	0.071	4.9e-06	0	0	0.3	0	0.071	0	0	4.9e-06	0	0.058	0.058	4.9e-06	0.058	0.0068	0.00087	0.066	0	0.26
304	0.082	0	0.11	0	0	0	0.082	0	0.11	0	0	0	4.7e-05	0.093	0.093	0	0.093	0.11	0.12	0.11	18	0.42
305	0.45	3.9e-06	0.0012	0.033	6.2e-06	0	0.45	0	0.0012	6.2e-06	0	0.033	0	0.001	0.001	0.033	0.001	0	0	0.0011	0	0.26
306	0.11	0	0.076	0	0	0	0.11	0	0.076	0	0	0	0.00046	0.062	0.062	0	0.062	0.17	0.2	0.071	18	0.42
307	0.44	0	0.021	0.00096	0	0	0.44	0	0.021	0	0	0.00096	0	0.017	0.017	0.00096	0.017	0	0.0021	0.02	0	0.26
308	0.48	0	0.0012	0.01	0	0	0.48	0	0.0012	0	0	0.01	0	0.00099	0.00099	0.01	0.00099	0	0	0.0011	0	0.26
309	0.46	0	0.0059	0.011	2.1e-06	0	0.46	0	0.0059	2.1e-06	0	0.011	0	0.0048	0.0048	0.011	0.0048	0.00048	0.0084	0.0055	0	0.26
310	0	0.24	0	0	0.38	0	0	4.8e-06	0	0.38	4.8e-06	0	0	0	0	0	0	0	0	0	4	0.087
311	0.43	0	0.00073	0.043	0	0	0.43	0	0.00073	0	0	0.043	0	0.0006	0.0006	0.043	0.0006	0	0	0.00068	0	0.26
312	0.34	0	0.06	0.00014	0	0	0.34	0	0.06	0	0	0.00014	0	0.049	0.049	0.00014	0.049	0	0.0056	0.056	0	0.26
313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
314	0.47	0	0.0079	0.0072	0	0	0.47	0	0.0079	0	0	0.0072	0	0.0065	0.0065	0.0072	0.0065	0	3.7e-05	0.0073	0	0.26
315	0.43	0	0.00065	0.047	0	0	0.43	0	0.00065	0	0	0.047	0	0.00054	0.00054	0.047	0.00054	0	0	0.00061	0	0.26
316	0.44	0	0.017	0.0055	0	0	0.44	0	0.017	0	0	0.0055	0	0.014	0.014	0.0055	0.014	0	0.0016	0.016	0	0.26
317	0.44	0	0.021	0.00091	0	0	0.44	0	0.021	0	0	0.00091	0	0.017	0.017	0.00091	0.017	0	0.00016	0.019	0	0.26
318	0.48	0	0.0057	0.0044	0	0	0.48	0	0.0057	0	0	0.0044	0	0.0047	0.0047	0.0044	0.0047	0	2.7e-06	0.0053	0	0.26
319	0.015	5.7e-05	0	0.32	9.2e-05	0	0.015	0	0	9.2e-05	0	0.32	0	0	0	0.32	0	0	0	0	3	0.2
320	0	0	0	0	0	1	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0	5	0
321	0	0	0	0	0	1	0	2.4e-05	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	5	0
322	0.42	0.00049	0.003	0.049	0.00078	0	0.42	0	0.003	0.00078	0	0.049	0	0.0024	0.0024	0.049	0.0024	0	1.6e-05	0.0028	0	0.26
323	0.43	0	0.025	2.2e-05	0	0	0.43	0	0.025	0	0	2.2e-05	0	0.02	0.02	2.2e-05	0.02	0	0	0.023	0	0.26
324	0.5	0	5.7e-06	0.0022	0	0	0.5	0	5.7e-06	0	0	0.0022	0	4.7e-06	4.7e-06	0.0022	4.7e-06	0	0	5.3e-06	0	0.26
325	0.5	0	0.00016	0.0016	0	0	0.5	0	0.00016	0	0	0.0016	0	0.00013	0.00013	0.0016	0.00013	0	0	0.00015	0	0.26
326	0.47	0	0.01	8.4e-05	0	0	0.47	0	0.01	0	0	8.4e-05	0	0.0083	0.0083	8.4e-05	0.0083	0	0	0.0094	0	0.26
327	0.49	0	0.00041	0.0056	0	0	0.49	0	0.00041	0	0	0.0056	0	0.00034	0.00034	0.0056	0.00034	0	0	0.00038	0	0.26
328	0	0	0	0	0	1	0	5e-05	0	0	5e-05	0	0	0	0	0	0	0	0	0	5	0
329	0	0	0	0	0	1	0	9.6e-05	0	0	9.6e-05	0	0	0	0	0	0	0	0	0	5	0
330	0.43	1.9e-06	0.022	0.0065	3.1e-06	0	0.43	0	0.022	3.1e-06	0	0.0065	0	0.018	0.018	0.0065	0.018	0	0.0088	0.021	0	0.26
331	0.48	0	0.0057	0.00043	0	0	0.48	0	0.0057	0	0	0.00043	0	0.0047	0.0047	0.00043	0.0047	0	0	0.0053	0	0.26
332	0.46	0	0.0073	0.014	0	0	0.46	0	0.0073	0	0	0.014	0	0.006	0.006	0.014	0.006	0	9e-05	0.0068	0	0.26
333	0.49	0	0.0013	0.0016	0	0	0.49	0	0.0013	0	0	0.0016	0	0.0011	0.0011	0.0016	0.0011	0	0	0.0012	0	0.26
334	0.45	6e-06	0.0041	0.027	9.7e-06	0	0.45	0	0.0041	9.7e-06	0	0.027	0	0.0033	0.0033	0.027	0.0033	0	1.9e-05	0.0038	0	0.26
335	0.44	0	0.00053	0.036	0	0	0.44	0	0.00053	0	0	0.036	0	0.00043	0.00043	0.036	0.00043	0	0	0.00049	0	0.26
336	0	0	0	0	0	1	0	0.0011	0	0	0.0011	0	0	0	0	0	0	0	0	0	5	0
337	0.092	0	0.15	0	0	0	0.092	0	0.15	0	0	0	0	0.12	0.12	0	0.12	0	3.9e-05	0.14	2	0.31
338	0	0	0	0	0	1	0	0.0013	0	0	0.0013	0	0	0	0	0	0	0	0	0	5	0
339	0.45	4.4e-06	0.0054	0.022	7.1e-06	0	0.45	0	0.0054	7.1e-06	0	0.022	0	0.0045	0.0045	0.022	0.0045	0	5e-05	0.0051	0	0.26
340	0.025	0	0.15	0	0	0	0.025	0	0.15	0	0	0	0	0.12	0.12	0	0.12	0	0.13	0.14	2	0.31
341	0.44	7.9e-06	0.017	0.0094	1.3e-05	0	0.44	0	0.017	1.3e-05	0	0.0094	0	0.014	0.014	0.0094	0.014	0	0.0042	0.016	0	0.26
342	0.2	0	0.085	6.2e-05	0	0	0.2	0	0.085	0	0	6.2e-05	0	0.07	0.07	6.2e-05	0.07	0	0.15	0.079	0	0.26
343	0.46	0	0.0077	0.014	1.5e-06	0	0.46	0	0.0077	1.5e-06	0	0.014	0	0.0063	0.0063	0.014	0.0063	0	0.00013	0.0072	0	0.26
344	0.41	0	0.032	0.0018	0	0	0.41	0	0.032	0	0	0.0018	0	0.026	0.026	0.0018	0.026	0	0.0067	0.03	0	0.26
345	0.46	0	0.016	1.3e-05	0	0	0.46	0	0.016	0	0	1.3e-05	0	0.013	0.013	1.3e-05	0.013	0	0	0.015	0	0.26
346	0	0	0	0	0	1	0	0.0011	0	0	0.0011	0	0	0	0	0	0	0	0	0	5	0
347	0.43	0	0.026	4.6e-05	0	0	0.43	0	0.026	0	0	4.6e-05	0	0.022	0.022	4.6e-05	0.022	0	3.1e-06	0.025	0	0.26
348	0.44	0	0.02	0.0019	0	0	0.44	0	0.02	0	0	0.0019	0	0.016	0.016	0.0019	0.016	0	0.00043	0.018	0	0.26
349	0	0	0	0	0	1	0	1.1e-05	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	5	0
350	0.5	0	0.0015	0.00018	0	0	0.5	0	0.0015	0	0	0.00018	0	0.0012	0.0012	0.00018	0.0012	0	0	0.0014	0	0.26
351	0.44	0	0.02	0.0029	0	0	0.44	0	0.02	0	0	0.0029	0	0.016	0.016	0.0029	0.016	0	0.00095	0.018	0	0.26
352	0.49	0	0.0022	9.9e-06	0	0	0.49	0	0.0022	0	0	9.9e-06	0	0.0018	0.0018	9.9e-06	0.0018	0	0	0.002	0	0.26
353	0	0	0	0	0	0.99	0	0.0025	0	0	0.0025	0	0	0	0	0	0	0	0	0	5	0
354	0	0.21	0	0	0.33	0	0	0.064	0	0.33	0.064	0	0	0	0	0	0	0	0	0	4	0.087
355	0.46	0	0.014	0.0015	0	0	0.46	0	0.014	0	0	0.0015	0	0.011	0.011	0.0015	0.011	0	0.00044	0.013	0	0.26
356	0.42	0	0.028	0.00016	0	0	0.42	0	0.028	0	0	0.00016	0	0.023	0.023	0.00016	0.023	0	4e-05	0.026	0	0.26
357	0.49	0	0.0037	0.0019	0	0	0.49	0	0.0037	0	0	0.0019	0	0.0031	0.0031	0.0019	0.0031	0	0	0.0035	0	0.26
358	0.31	0	0.07	5.2e-05	0	0	0.31	0	0.07	0	0	5.2e-05	0	0.058	0.058	5.2e-05	0.058	0	0.0034	0.066	0	0.26
359	0.31	0	0.07	5.2e-05	0	0	0.31	0	0.07	0	0	5.2e-05	0	0.058	0.058	5.2e-05	0.058	0	0.0034	0.066	0	0.26
360	0	0	0	0	0	1	0	1.3e-06	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	5	0
361	0.49	0	0.0022	3.5e-06	0	0	0.49	0	0.0022	0	0	3.5e-06	0	0.0018	0.0018	3.5e-06	0.0018	0	0	0.002	0	0.26
362	0.45	0	0.014	0.0046	0	0	0.45	0	0.014	0	0	0.0046	0	0.012	0.012	0.0046	0.012	0	0.00037	0.013	0	0.26
363	0.48	0	0.0059	0.0011	0	0	0.48	0	0.0059	0	0	0.0011	0	0.0049	0.0049	0.0011	0.0049	0	0	0.0055	0	0.26
364	0.47	0	0.0029	0.015	0	0	0.47	0	0.0029	0	0	0.015	0	0.0024	0.0024	0.015	0.0024	0	0	0.0027	0	0.26
365	0.47	0	0.00068	0.016	0	0	0.47	0	0.00068	0	0	0.016	0	0.00056	0.00056	0.016	0.00056	0	0	0.00063	0	0.26
366	0.44	0.00012	0.01	0.019	0.00019	0	0.44	0	0.01	0.00019	0	0.019	0	0.0084	0.0084	0.019	0.0084	0	0.001	0.0096	0	0.26
367	0.024	0	0.021	7.7e-06	0	0	0.024	0	0.021	0	0	7.7e-06	0.00045	0.018	0.018	7.7e-06	0.018	0.052	0.79	0.02	18	0.42
368	0	0	0	0	0	1	0	1.8e-06	0	0	1.8e-06	0	0	0	0	0	0	0	0	0	5	0
369	0.46	0	0.012	0.0018	0	0	0.46	0	0.012	0	0	0.0018	0	0.0099	0.0099	0.0018	0.0099	0	2.7e-05	0.011	0	0.26
