SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
237	0	0.00053	0	0.32	0.00061	0.045	0.32	0.00058	0	0	0	0	0.32	0.00075	0	0	3	0.26
238	0	0.0046	0	0.33	0.0054	0.00029	0.33	0.0051	0	0	0	0	0.33	0	1.3e-06	0	3	0.26
239	0	0.013	0	0.32	0.015	0.0086	0.32	0.014	0	0	0	0	0.32	0.00036	0.00038	0	3	0.26
240	0	0.13	0	0.19	0.15	5.8e-06	0.19	0.15	0	0	0	0	0.19	0.00053	0.0062	0	3	0.26
241	0	0.075	0	0.25	0.087	0.00029	0.25	0.082	0	0	0	0	0.25	0.006	0.01	1.7e-06	3	0.26
242	0.00022	1.5e-05	0	0.047	1.8e-05	0.29	0.047	1.7e-05	0	0.00016	0.00022	0	0.047	0.56	0	0	13	0.42
243	0	0.015	0	0.32	0.018	0.00068	0.32	0.017	0	0	0	0	0.32	2.4e-06	8.7e-05	0	3	0.26
244	0	0.038	0	0.29	0.044	0.001	0.29	0.042	0	0	0	0	0.29	0.00079	0.0023	0	3	0.26
245	0	0.035	0	0.29	0.041	0.0056	0.29	0.039	0	0	0	0	0.29	0.013	0.0069	6.1e-05	3	0.26
246	0	0.0067	0	0.0066	0.0078	0	0.0066	0.0074	0	0	0	0	0.0066	0.89	0.068	0	13	0.42
247	0	0.03	0	0.3	0.035	0	0.3	0.034	0	0	0	0	0.3	0.0032	0.0014	0.0025	3	0.26
248	0	0.058	0	0.19	0.067	0.00016	0.19	0.064	0	0	0	0	0.19	0.19	0.045	0.0026	3	0.26
249	0	0.19	0	0.12	0.22	0	0.12	0.21	0	0	0	0	0.12	0.0028	0	0	4	0.31
250	0	0	0	0.00069	0	1	0.00069	0	0	0	0	0	0.00069	0	0	0	5	0.2
251	0.051	2.4e-06	0	0.029	2.8e-06	0.77	0.029	2.7e-06	0	0.038	0.051	0	0.029	0	0	0	5	0.2
252	0	0	0	0.003	0	0.99	0.003	0	0	0	0	0	0.003	0	0	0	5	0.2
253	0	0	0	0.031	0	0.91	0.031	0	0	0	0	0	0.031	0	0	0	5	0.2
254	0	0.038	0	0.27	0.044	0.0057	0.27	0.042	0	0	0	0	0.27	0.036	0.012	0.00049	3	0.26
255	0	0.002	0	0.33	0.0023	0.012	0.33	0.0022	0	0	0	0	0.33	8.6e-05	1.8e-06	0	3	0.26
256	0	0.024	0	0.31	0.027	0.00087	0.31	0.026	0	0	0	0	0.31	4.1e-05	0.00042	0	3	0.26
257	0	0	0.21	0.26	0	0	0.26	0	2.8e-05	0	0	2.8e-05	0.26	0	0	0	3	0.26
258	0	0.0033	0	0.33	0.0038	8.9e-05	0.33	0.0036	0	0	0	0	0.33	0	0	0	3	0.26
259	0	0.0018	0	0.33	0.0021	0.0032	0.33	0.002	0	0	0	0	0.33	1.9e-06	0	0	3	0.26
260	5.6e-05	0.014	0	0.31	0.016	0.037	0.31	0.015	0	4.1e-05	5.6e-05	0	0.31	0.0024	0	0	3	0.26
261	0	0	1	0	0	0	0	0	3.3e-06	0	0	3.3e-06	0	0	0	0	2	0
262	0	0	0.21	0.26	0	0	0.26	0	2.9e-05	0	0	2.9e-05	0.26	0	0	0	3	0.26
263	0	0.0022	0	0.033	0.0025	0	0.033	0.0024	0	0	0	0	0.033	0.69	0.21	0	13	0.42
264	0	0.0031	0	0.33	0.0036	0.0062	0.33	0.0035	0	0	0	0	0.33	0	0	0	3	0.26
265	0	0.0017	0	0.33	0.002	0.0011	0.33	0.0019	0	0	0	0	0.33	0	0	0	3	0.26
266	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
267	0	0.0027	0	0.19	0.0032	0	0.19	0.003	0	0	0	0	0.19	0.03	0.39	0	14	0.63
268	0	0.022	0	0.31	0.026	0.008	0.31	0.024	0	0	0	0	0.31	0.002	0.0019	1.9e-06	3	0.26
269	0	0.012	0	0.31	0.014	0.018	0.31	0.013	0	0	0	0	0.31	0.002	0.00055	0	3	0.26
270	0	0.014	0	0.28	0.016	0	0.28	0.015	0	0	0	0	0.28	0.089	0.0078	0.0047	3	0.26
271	0	0.063	0	0.26	0.073	0.0007	0.26	0.069	0	0	0	0	0.26	0.0096	0.01	7.7e-06	3	0.26
272	0	0.027	0	0.3	0.032	0.00065	0.3	0.03	0	0	0	0	0.3	5.3e-05	0.00053	0	3	0.26
273	0	0.12	0	0.2	0.14	1.7e-05	0.2	0.13	0	0	0	0	0.2	0.0014	0.0085	0	3	0.26
274	0	0	0.21	0.26	0	0	0.26	0	0	0	0	0	0.26	0	0	0	3	0.26
275	0	5.6e-05	0	0.32	6.5e-05	0.046	0.32	6.2e-05	0	0	0	0	0.32	7.7e-05	0	0	3	0.26
276	0	0.032	0	0.28	0.037	0.0095	0.28	0.035	0	0	0	0	0.28	0.031	0.0092	0.00055	3	0.26
277	0	0.012	0	0.32	0.014	0.00011	0.32	0.014	0	0	0	0	0.32	0	1.1e-05	0	3	0.26
278	0	0.076	0	0.24	0.088	0.0005	0.24	0.084	0	0	0	0	0.24	0.023	0.018	3.2e-05	3	0.26
279	0	0.23	0	0.084	0.26	0	0.084	0.25	0	0	0	0	0.084	0.00062	0.013	4.1e-05	4	0.31
280	0	0.017	0	0.31	0.019	0	0.31	0.018	0	0	0	0	0.31	5.9e-05	5.4e-05	0.0019	3	0.26
281	0	0.0082	0	0.32	0.0096	0.02	0.32	0.0091	0	0	0	0	0.32	0.0015	0.00018	0	3	0.26
282	0	0	0.21	0.26	0	0	0.26	0	0	0	0	0	0.26	0	0	0	3	0.26
283	0	0.0078	0	0.32	0.0091	0.0067	0.32	0.0086	0	0	0	0	0.32	7.4e-05	6.6e-05	0	3	0.26
284	0	0.087	0	0.19	0.1	0	0.19	0.096	0	0	0	0	0.19	0.11	0.036	0.00089	3	0.26
285	0	0.18	0	0.12	0.21	4.3e-06	0.12	0.2	0	0	0	0	0.12	0.018	0.041	1.2e-06	4	0.31
286	0	0.17	0	0.15	0.2	0	0.15	0.19	0	0	0	0	0.15	0.00023	0.0057	0.00012	4	0.31
287	0	0.019	0	0.3	0.022	0.017	0.3	0.021	0	0	0	0	0.3	0.0056	0.0022	1.1e-05	3	0.26
288	0	0.048	0	0.28	0.056	0	0.28	0.053	0	0	0	0	0.28	3.4e-05	0.00064	0.00095	3	0.26
289	0	0.14	0	0.14	0.16	0	0.14	0.16	0	0	0	0	0.14	0.069	0.05	0.00031	4	0.31
290	0	0.0031	0	0.31	0.0036	0.047	0.31	0.0034	0	0	0	0	0.31	0.0059	2e-05	0	3	0.26
291	0	0.0078	0	0.32	0.0091	0.001	0.32	0.0086	0	0	0	0	0.32	0	1.6e-05	0	3	0.26
292	0	0.1	0	0.17	0.12	0	0.17	0.11	0	0	0	0	0.17	0.097	0.041	0.00063	3	0.26
293	0	0.049	0	0.28	0.057	3.2e-05	0.28	0.054	0	0	0	0	0.28	7.6e-06	0.0004	0	3	0.26
294	0	0.094	0	0.23	0.11	1.9e-05	0.23	0.1	0	0	0	0	0.23	0.00023	0.0031	0	3	0.26
295	0	0.032	0	0.3	0.037	0.00015	0.3	0.035	0	0	0	0	0.3	9.4e-06	0.0003	0	3	0.26
296	0	0.0021	0	0.33	0.0025	0.016	0.33	0.0024	0	0	0	0	0.33	0.00019	2.7e-06	0	3	0.26
297	0	0.073	0	0.24	0.084	0	0.24	0.08	0	0	0	0	0.24	0.021	0.014	0.0013	3	0.26
298	0	0.11	0	0.19	0.12	0	0.19	0.12	0	0	0	0	0.19	0.043	0.029	0.00065	3	0.26
299	0	0.0037	0	0.32	0.0043	0.014	0.32	0.0041	0	0	0	0	0.32	0.00023	1.3e-05	0	3	0.26
300	0	0.00047	0	0.32	0.00055	0.037	0.32	0.00052	0	0	0	0	0.32	0.00039	0	0	3	0.26
301	0	0.0064	0	0.33	0.0074	0	0.33	0.007	0	0	0	0	0.33	6.8e-06	1.5e-06	0.0019	3	0.26
302	0	0.02	0	0.31	0.023	0.0021	0.31	0.022	0	0	0	0	0.31	8.3e-05	0.00047	0	3	0.26
303	0	0.12	0	0.2	0.14	1.5e-05	0.2	0.13	0	0	0	0	0.2	0.00087	0.0068	0	3	0.26
304	0	0.19	0	0.055	0.22	0	0.055	0.21	0	0	0	0	0.055	0.12	0.11	4.7e-05	4	0.31
305	6e-06	0.002	0	0.3	0.0024	0.098	0.3	0.0022	0	4.4e-06	6e-06	0	0.3	0	0	0	3	0.26
306	0	0.13	0	0.071	0.15	0	0.071	0.14	0	0	0	0	0.071	0.2	0.17	0.00046	13	0.42
307	0	0.035	0	0.29	0.041	0.0029	0.29	0.039	0	0	0	0	0.29	0.0021	0	0	3	0.26
308	0	0.002	0	0.32	0.0023	0.031	0.32	0.0022	0	0	0	0	0.32	0	0	0	3	0.26
309	2e-06	0.0097	0	0.31	0.011	0.034	0.31	0.011	0	0	2e-06	0	0.31	0.0084	0.00048	0	3	0.26
310	0.37	0	0	0	0	0	0	0	4.8e-06	0.27	0.37	4.8e-06	0	0	0	0	0	0.087
311	0	0.0012	0	0.29	0.0014	0.13	0.29	0.0013	0	0	0	0	0.29	0	0	0	3	0.26
312	0	0.099	0	0.22	0.11	0.00043	0.22	0.11	0	0	0	0	0.22	0.0056	0	0	3	0.26
313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
314	0	0.013	0	0.31	0.015	0.022	0.31	0.014	0	0	0	0	0.31	3.7e-05	0	0	3	0.26
315	0	0.0011	0	0.29	0.0013	0.14	0.29	0.0012	0	0	0	0	0.29	0	0	0	3	0.26
316	0	0.029	0	0.3	0.033	0.017	0.3	0.032	0	0	0	0	0.3	0.0016	0	0	3	0.26
317	0	0.034	0	0.3	0.04	0.0027	0.3	0.038	0	0	0	0	0.3	0.00016	0	0	3	0.26
318	0	0.0094	0	0.32	0.011	0.013	0.32	0.01	0	0	0	0	0.32	2.7e-06	0	0	3	0.26
319	8.8e-05	0	0	0.01	0	0.97	0.01	0	0	6.5e-05	8.8e-05	0	0.01	0	0	0	5	0.2
320	0	0	1	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	2	0
321	0	0	1	0	0	0	0	0	2.4e-05	0	0	2.4e-05	0	0	0	0	2	0
322	0.00075	0.0049	0	0.28	0.0057	0.15	0.28	0.0054	0	0.00055	0.00075	0	0.28	1.6e-05	0	0	3	0.26
323	0	0.041	0	0.29	0.048	6.5e-05	0.29	0.045	0	0	0	0	0.29	0	0	0	3	0.26
324	0	9.5e-06	0	0.33	1.1e-05	0.0067	0.33	1e-05	0	0	0	0	0.33	0	0	0	3	0.26
325	0	0.00027	0	0.33	0.00031	0.0047	0.33	0.0003	0	0	0	0	0.33	0	0	0	3	0.26
326	0	0.017	0	0.32	0.019	0.00025	0.32	0.018	0	0	0	0	0.32	0	0	0	3	0.26
327	0	0.00068	0	0.33	0.00079	0.017	0.33	0.00075	0	0	0	0	0.33	0	0	0	3	0.26
328	0	0	1	0	0	0	0	0	5e-05	0	0	5e-05	0	0	0	0	2	0
329	0	0	1	0	0	0	0	0	9.6e-05	0	0	9.6e-05	0	0	0	0	2	0
330	3e-06	0.037	0	0.28	0.042	0.019	0.28	0.04	0	2.2e-06	3e-06	0	0.28	0.0088	0	0	3	0.26
331	0	0.0095	0	0.32	0.011	0.0013	0.32	0.01	0	0	0	0	0.32	0	0	0	3	0.26
332	0	0.012	0	0.31	0.014	0.042	0.31	0.013	0	0	0	0	0.31	9e-05	0	0	3	0.26
333	0	0.0022	0	0.33	0.0025	0.0048	0.33	0.0024	0	0	0	0	0.33	0	0	0	3	0.26
334	9.3e-06	0.0067	0	0.3	0.0078	0.082	0.3	0.0074	0	6.8e-06	9.3e-06	0	0.3	1.9e-05	0	0	3	0.26
335	0	0.00087	0	0.3	0.001	0.11	0.3	0.00096	0	0	0	0	0.3	0	0	0	3	0.26
336	0	0	1	0	0	0	0	0	0.0011	0	0	0.0011	0	0	0	0	2	0
337	0	0.25	0	0.061	0.29	0	0.061	0.28	0	0	0	0	0.061	3.9e-05	0	0	4	0.31
338	0	0	1	0	0	0	0	0	0.0013	0	0	0.0013	0	0	0	0	2	0
339	6.8e-06	0.009	0	0.3	0.01	0.065	0.3	0.0099	0	5e-06	6.8e-06	0	0.3	5e-05	0	0	3	0.26
340	0	0.25	0	0.017	0.29	0	0.017	0.28	0	0	0	0	0.017	0.13	0	0	4	0.31
341	1.2e-05	0.028	0	0.29	0.033	0.028	0.29	0.031	0	9e-06	1.2e-05	0	0.29	0.0042	0	0	3	0.26
342	0	0.14	0	0.13	0.16	0.00019	0.13	0.15	0	0	0	0	0.13	0.15	0	0	4	0.31
343	1.4e-06	0.013	0	0.3	0.015	0.043	0.3	0.014	0	1e-06	1.4e-06	0	0.3	0.00013	0	0	3	0.26
344	0	0.052	0	0.27	0.061	0.0053	0.27	0.058	0	0	0	0	0.27	0.0067	0	0	3	0.26
345	0	0.026	0	0.3	0.031	4e-05	0.3	0.029	0	0	0	0	0.3	0	0	0	3	0.26
346	0	0	1	0	0	0	0	0	0.0011	0	0	0.0011	0	0	0	0	2	0
347	0	0.044	0	0.29	0.051	0.00014	0.29	0.048	0	0	0	0	0.29	3.1e-06	0	0	3	0.26
348	0	0.032	0	0.3	0.038	0.0057	0.3	0.036	0	0	0	0	0.3	0.00043	0	0	3	0.26
349	0	0	1	0	0	0	0	0	1.1e-05	0	0	1.1e-05	0	0	0	0	2	0
350	0	0.0024	0	0.33	0.0028	0.00055	0.33	0.0027	0	0	0	0	0.33	0	0	0	3	0.26
351	0	0.032	0	0.29	0.038	0.0088	0.29	0.036	0	0	0	0	0.29	0.00095	0	0	3	0.26
352	0	0.0036	0	0.33	0.0042	3e-05	0.33	0.004	0	0	0	0	0.33	0	0	0	3	0.26
353	0	0	0.99	0	0	0	0	0	0.0025	0	0	0.0025	0	0	0	0	2	0
354	0.32	0	0	0	0	0	0	0	0.064	0.23	0.32	0.064	0	0	0	0	0	0.087
355	0	0.023	0	0.31	0.027	0.0044	0.31	0.025	0	0	0	0	0.31	0.00044	0	0	3	0.26
356	0	0.046	0	0.28	0.054	0.00048	0.28	0.051	0	0	0	0	0.28	4e-05	0	0	3	0.26
357	0	0.0062	0	0.32	0.0072	0.0056	0.32	0.0068	0	0	0	0	0.32	0	0	0	3	0.26
358	0	0.12	0	0.21	0.14	0.00016	0.21	0.13	0	0	0	0	0.21	0.0034	0	0	3	0.26
359	0	0.12	0	0.21	0.14	0.00016	0.21	0.13	0	0	0	0	0.21	0.0034	0	0	3	0.26
360	0	0	1	0	0	0	0	0	1.3e-06	0	0	1.3e-06	0	0	0	0	2	0
361	0	0.0036	0	0.33	0.0042	1e-05	0.33	0.004	0	0	0	0	0.33	0	0	0	3	0.26
362	0	0.024	0	0.3	0.027	0.014	0.3	0.026	0	0	0	0	0.3	0.00037	0	0	3	0.26
363	0	0.0098	0	0.32	0.011	0.0034	0.32	0.011	0	0	0	0	0.32	0	0	0	3	0.26
364	0	0.0048	0	0.31	0.0056	0.044	0.31	0.0053	0	0	0	0	0.31	0	0	0	3	0.26
365	0	0.0011	0	0.32	0.0013	0.049	0.32	0.0012	0	0	0	0	0.32	0	0	0	3	0.26
366	0.00018	0.017	0	0.3	0.02	0.056	0.3	0.019	0	0.00013	0.00018	0	0.3	0.001	0	0	3	0.26
367	0	0.035	0	0.016	0.041	2.3e-05	0.016	0.039	0	0	0	0	0.016	0.79	0.052	0.00045	13	0.42
368	0	0	1	0	0	0	0	0	1.8e-06	0	0	1.8e-06	0	0	0	0	2	0
369	0	0.02	0	0.31	0.023	0.0053	0.31	0.022	0	0	0	0	0.31	2.7e-05	0	0	3	0.26
370	0	4.2e-05	0	0.2	4.9e-05	0.41	0.2	4.7e-05	0	0	0	0	0.2	0	0	0	5	0.2
371	0	0.02	0	0.3	0.023	0.028	0.3	0.022	0	0	0	0	0.3	0.00062	0	0	3	0.26
372	0.0066	0.008	0	0.28	0.0093	0.13	0.28	0.0088	3.3e-05	0.0049	0.0066	3.3e-05	0.28	0.00015	0	0	3	0.26
373	0	0.0011	0	0.27	0.0013	0.19	0.27	0.0012	0	0	0	0	0.27	0	0	0	3	0.26
374	0	0.047	0	0.27	0.054	0.0039	0.27	0.051	0	0	0	0	0.27	0.023	2.3e-06	0	3	0.26
375	0	0.015	0	0.31	0.018	0.011	0.31	0.017	0	0	0	0	0.31	2.5e-05	0	0	3	0.26
376	0	0.0038	0	0.33	0.0044	0	0.33	0.0042	0	0	0	0	0.33	0.0021	4.7e-06	0	3	0.26
377	0	0.032	0	0.3	0.037	0.0019	0.3	0.035	0	0	0	0	0.3	0.00059	0	0	3	0.26
378	0	0.033	0	0.3	0.038	0.0018	0.3	0.036	0	0	0	0	0.3	0.00064	0	0	3	0.26
379	0	0.0014	0	0.33	0.0016	0.013	0.33	0.0015	0	0	0	0	0.33	0	0	0	3	0.26
380	7.8e-05	0.0071	0	0.31	0.0082	0.054	0.31	0.0078	0	5.8e-05	7.8e-05	0	0.31	0.0001	0	0	3	0.26
381	0	0	1	0	0	0	0	0	0.00046	0	0	0.00046	0	0	0	0	2	0
382	0	0.003	0	0.33	0.0035	0	0.33	0.0033	0	0	0	0	0.33	0.0047	3.3e-06	0	3	0.26
383	0	0	1	0	0	0	0	0	6.4e-06	0	0	6.4e-06	0	0	0	0	2	0
384	0	0.0095	0	0.31	0.011	0.039	0.31	0.01	0	0	0	0	0.31	2.3e-05	0	0	3	0.26
385	0	0.00017	0	0.33	0.00019	0.0073	0.33	0.00019	0	0	0	0	0.33	0	0	0	3	0.26
386	0	0.026	0	0.3	0.03	4.9e-06	0.3	0.029	0	0	0	0	0.3	0	0	0	3	0.26
387	0	0.078	0	0.24	0.091	0.0022	0.24	0.086	0	0	0	0	0.24	0.02	0	0	3	0.26
388	0	0.0057	0	0.31	0.0066	0.059	0.31	0.0063	0	0	0	0	0.31	4e-06	0	0	3	0.26
389	0	0.05	0	0.28	0.058	0.0041	0.28	0.055	0	0	0	0	0.28	0.0031	0	0	3	0.26
390	0	0.026	0	0.31	0.03	0.00045	0.31	0.028	0	0	0	0	0.31	1.3e-06	0	0	3	0.26
391	0	0.13	0	0.19	0.15	0.00015	0.19	0.14	0	0	0	0	0.19	0.0064	0	0	3	0.26
392	0	0	1	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	2	0
393	0	0.014	0	0.31	0.017	0.016	0.31	0.016	0	0	0	0	0.31	3.4e-05	0	0	3	0.26
394	0	0.0051	0	0.31	0.0059	0.057	0.31	0.0056	0	0	0	0	0.31	2e-06	0	0	3	0.26
395	0	0.031	0	0.3	0.035	0.012	0.3	0.034	0	0	0	0	0.3	0.0012	0	0	3	0.26
396	0	0	1	0	0	0	0	0	4.4e-06	0	0	4.4e-06	0	0	0	0	2	0
397	0	0.0008	0	0.32	0.00092	0.048	0.32	0.00088	0	0	0	0	0.32	0	0	0	3	0.26
398	0	0.02	0	0.31	0.024	3.4e-05	0.31	0.022	0	0	0	0	0.31	0	0	0	3	0.26
399	0	0.0013	0	0.3	0.0016	0.082	0.3	0.0015	0	0	0	0	0.3	0	0	0	3	0.26
400	0	0.015	0	0.32	0.018	0.0008	0.32	0.017	0	0	0	0	0.32	0	0	0	3	0.26
401	0	0.074	0	0.25	0.086	0.0019	0.25	0.082	0	0	0	0	0.25	0.0097	0	0	3	0.26
402	0	0.046	0	0.28	0.053	0.0068	0.28	0.051	0	0	0	0	0.28	0.0047	0	0	3	0.26
403	0.0014	0.00049	0	0.19	0.00057	0.44	0.19	0.00054	0	0.001	0.0014	0	0.19	0	0	0	5	0.2
404	0	0.062	0	0.26	0.072	0.0043	0.26	0.068	0	0	0	0	0.26	0.014	0	0	3	0.26
405	0	0.22	0	0.058	0.25	3.3e-06	0.058	0.24	0	0	0	0	0.058	0.12	0	0	4	0.31
406	0	0.082	0	0.24	0.096	0.0016	0.24	0.091	0	0	0	0	0.24	0.016	0	0	3	0.26
407	0	0.015	0	0.31	0.018	0.03	0.31	0.017	0	0	0	0	0.31	0.00018	0	0	3	0.26
408	0	0.0019	0	0.33	0.0023	4.3e-05	0.33	0.0021	0	0	0	0	0.33	0	0	0	3	0.26
409	3.3e-05	0.033	0	0.28	0.039	0.027	0.28	0.037	0	2.4e-05	3.3e-05	0	0.28	0.0098	4.2e-06	0	3	0.26
410	0	0.018	0	0.31	0.021	0.00015	0.31	0.02	0	0	0	0	0.31	0	0	0	3	0.26
411	0.021	4.5e-06	0	0.00046	5.2e-06	0.001	0.00046	4.9e-06	0.47	0.015	0.021	0.47	0.00046	0	0	0	8	0.029
412	2.4e-05	0.012	0	0.3	0.014	0.06	0.3	0.013	0	1.8e-05	2.4e-05	0	0.3	0.00018	0	0	3	0.26
413	0	0.017	0	0.3	0.02	0.03	0.3	0.019	0	0	0	0	0.3	0.00031	0	0	3	0.26
414	0	0.01	0	0.31	0.012	0.027	0.31	0.011	0	0	0	0	0.31	1.6e-05	0	0	3	0.26
415	0	0.00023	0	0.33	0.00026	7.9e-05	0.33	0.00025	0	0	0	0	0.33	0	0	0	3	0.26
416	0	0.00029	0	0.28	0.00033	0.15	0.28	0.00032	0	0	0	0	0.28	0	0	0	3	0.26
417	0	0.0031	0	0.33	0.0036	0.01	0.33	0.0035	0	0	0	0	0.33	0	0	0	3	0.26
418	0	0.042	0	0.28	0.049	0.011	0.28	0.047	0	0	0	0	0.28	0.0071	0	0	3	0.26
419	0	0	0	0.13	0	0.62	0.13	0	0	0	0	0	0.13	0	0	0	5	0.2
420	0.00033	0.023	0	0.29	0.026	0.047	0.29	0.025	0	0.00025	0.00033	0	0.29	0.0035	0	0	3	0.26
421	0	0.02	0	0.31	0.023	0.0038	0.31	0.022	0	0	0	0	0.31	1.5e-05	0	0	3	0.26
422	0	0.015	0	0.32	0.017	0.006	0.32	0.016	0	0	0	0	0.32	6.9e-06	0	0	3	0.26
423	0	0.15	0	0.17	0.17	6.9e-05	0.17	0.16	0	0	0	0	0.17	0.008	0	0	4	0.31
424	0	0.092	0	0.23	0.11	1.7e-06	0.23	0.1	0	0	0	0	0.23	0	0	0	3	0.26
425	0	0.00013	0	0.21	0.00015	0.36	0.21	0.00014	0	0	0	0	0.21	0	0	0	5	0.2
426	0	0	1	0	0	0	0	0	9e-05	0	0	9e-05	0	0	0	0	2	0
427	0	0.019	0	0.31	0.022	4.8e-05	0.31	0.021	0	0	0	0	0.31	0	0	0	3	0.26
428	0	0.014	0	0.32	0.016	0.0076	0.32	0.015	0	0	0	0	0.32	7.7e-06	0	0	3	0.26
429	0	0.0053	0	0.33	0.0061	0.0018	0.33	0.0058	0	0	0	0	0.33	0	0	0	3	0.26
430	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
431	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
432	0	0.19	0	0.12	0.22	2.3e-05	0.12	0.21	0	0	0	0	0.12	0.034	0	0	4	0.31
433	0	0.11	0	0.22	0.12	2.5e-05	0.22	0.12	0	0	0	0	0.22	5.7e-05	0	0	3	0.26
434	0	0.00046	0	0.33	0.00053	0.0027	0.33	0.0005	0	0	0	0	0.33	0	0	0	3	0.26
435	0	0.009	0	0.32	0.01	4.8e-06	0.32	0.0099	0	0	0	0	0.32	0	0	0	3	0.26
436	0	0.3	0	0.01	0.34	0	0.01	0.33	0	0	0	0	0.01	0	0	0	4	0.31
437	0	0.3	0	0.0075	0.35	0	0.0075	0.33	0	0	0	0	0.0075	0	0	0	4	0.31
438	0	0.003	0	0.33	0.0035	0.00018	0.33	0.0033	0	0	0	0	0.33	0	0	0	3	0.26
439	5e-05	0.003	0	0.28	0.0034	0.16	0.28	0.0033	0	3.7e-05	5e-05	0	0.28	1.6e-06	0	0	3	0.26
440	0	0.072	0	0.25	0.084	2.6e-05	0.25	0.08	0	0	0	0	0.25	3.9e-06	0	0	3	0.26
441	0	0.0021	0	0.33	0.0024	0.013	0.33	0.0023	0	0	0	0	0.33	0	0	0	3	0.26
442	0	0.053	0	0.27	0.061	0.0092	0.27	0.058	0	0	0	0	0.27	0.021	2.7e-06	0	3	0.26
443	0	0.014	0	0.32	0.016	0.0093	0.32	0.015	0	0	0	0	0.32	9.4e-06	0	0	3	0.26
444	0	0.17	0	0.15	0.19	1.9e-05	0.15	0.18	0	0	0	0	0.15	0.0026	0	0	4	0.31
445	0	0.022	0	0.3	0.026	0.015	0.3	0.025	0	0	0	0	0.3	0.00034	0	0	3	0.26
446	0	0.00093	0	0.33	0.0011	0.00013	0.33	0.001	0	0	0	0	0.33	0	0	0	3	0.26
447	0	0.18	0	0.13	0.21	3.2e-05	0.13	0.2	0	0	0	0	0.13	0.018	0	0	4	0.31
448	0	0.0095	0	0.32	0.011	0.0061	0.32	0.01	0	0	0	0	0.32	0	0	0	3	0.26
449	0	0.019	0	0.31	0.022	0.0027	0.31	0.021	0	0	0	0	0.31	6.7e-06	0	0	3	0.26
450	0	0.0014	0	0.3	0.0016	0.1	0.3	0.0015	0	0	0	0	0.3	0	0	0	3	0.26
451	0	0.015	0	0.32	0.018	0.00025	0.32	0.017	0	0	0	0	0.32	0	0	0	3	0.26
452	0	0.038	0	0.29	0.044	0.0083	0.29	0.042	0	0	0	0	0.29	0.0022	0	0	3	0.26
453	0	0	1	0	0	0	0	0	0.0023	0	0	0.0023	0	0	0	0	2	0
454	0	0.06	0	0.27	0.069	0.0011	0.27	0.066	0	0	0	0	0.27	0.00081	0	0	3	0.26
455	0	0.095	0	0.23	0.11	1.5e-05	0.23	0.1	0	0	0	0	0.23	1e-05	0	0	3	0.26
456	0	0.0054	0	0.32	0.0063	0.017	0.32	0.006	0	0	0	0	0.32	0	0	0	3	0.26
457	0	0.13	0	0.16	0.15	0.00029	0.16	0.15	0	0	0	0	0.16	0.098	0	0	3	0.26
458	0	0.059	0	0.26	0.069	0.0044	0.26	0.065	0	0	0	0	0.26	0.01	0	0	3	0.26
459	0	0.13	0	0.19	0.15	0.00021	0.19	0.14	0	0	0	0	0.19	0.014	0	0	3	0.26
460	0	0.068	0	0.25	0.079	0.0036	0.25	0.075	0	0	0	0	0.25	0.02	0	0	3	0.26
461	0	2e-06	0	0.078	2.3e-06	0.77	0.078	2.2e-06	0	0	0	0	0.078	0	0	0	5	0.2
462	0	0.0098	0	0.32	0.011	0.0032	0.32	0.011	0	0	0	0	0.32	0	0	0	3	0.26
463	0	7.7e-05	0	0.31	9e-05	0.072	0.31	8.5e-05	0	0	0	0	0.31	0	0	0	3	0.26
464	5.4e-05	0.0062	0	0.29	0.0072	0.1	0.29	0.0068	0	4e-05	5.4e-05	0	0.29	2.1e-05	0	0	3	0.26
465	0	0.015	0	0.31	0.018	0.014	0.31	0.017	0	0	0	0	0.31	3.7e-05	0	0	3	0.26
466	0	0.0023	0	0.33	0.0027	0.00016	0.33	0.0025	0	0	0	0	0.33	0	0	0	3	0.26
467	0	0.053	0	0.28	0.061	0.0007	0.28	0.058	0	0	0	0	0.28	0.00017	0	0	3	0.26
468	0	0.016	0	0.31	0.019	0.024	0.31	0.018	0	0	0	0	0.31	0.00016	0	0	3	0.26
469	0	0.023	0	0.31	0.027	1.8e-06	0.31	0.026	0	0	0	0	0.31	0	0	0	3	0.26
470	0	0.065	0	0.26	0.075	0	0.26	0.071	0	0	0	0	0.26	0	0	0	3	0.26
471	0	0.0061	0	0.32	0.007	0.03	0.32	0.0067	0	0	0	0	0.32	1.4e-06	0	0	3	0.26
472	0	0.052	0	0.023	0.061	2.4e-05	0.023	0.058	0	0	0	0	0.023	0.76	0.0058	8.3e-06	13	0.42
