SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
357	0.97	0.0073	0.0068	0.0064	0	0	0	0.006	0	0	0.26
358	0.62	0.14	0.13	0.00018	0	0	0.0033	0.11	0	0	0.26
359	0.62	0.14	0.13	0.00018	0	0	0.0033	0.11	0	0	0.26
360	0	0	0	0	3.2e-06	1	0	0	0	5	0
361	0.99	0.0043	0.004	1.2e-05	0	0	0	0.0035	0	0	0.26
362	0.91	0.028	0.026	0.016	0	0	0.00036	0.023	0	0	0.26
363	0.96	0.012	0.011	0.0039	0	0	0	0.0094	0	0	0.26
364	0.93	0.0057	0.0053	0.05	0	0	0	0.0046	0	0	0.26
365	0.94	0.0013	0.0012	0.056	0	0	0	0.0011	0	0	0.26
366	0.88	0.02	0.019	0.063	0	0	0.00096	0.016	0	0	0.26
367	0.041	0.036	0.034	2.3e-05	0	0	0.65	0.029	0.21	6	0.42
368	0	0	0	0	4.5e-06	1	0	0	0	5	0
369	0.93	0.024	0.022	0.0061	0	0	2.5e-05	0.019	0	0	0.26
370	0.56	4.7e-05	4.4e-05	0.44	0	0	0	3.8e-05	0	0	0.26
371	0.9	0.024	0.022	0.032	0	0	0.00059	0.019	0	0	0.26
372	0.83	0.0095	0.0088	0.14	8.4e-05	0	0.00015	0.0077	0	0	0.26
373	0.78	0.0012	0.0012	0.21	0	0	0	0.001	0	0	0.26
374	0.82	0.055	0.051	0.0045	0	0	0.022	0.045	4.9e-05	0	0.26
375	0.94	0.018	0.017	0.013	0	0	2.4e-05	0.015	0	0	0.26
376	0.98	0.0045	0.0042	0	0	0	0.002	0.0037	0.0026	0	0.26
377	0.89	0.038	0.035	0.0022	0	0	0.00057	0.031	0	0	0.26
378	0.89	0.039	0.036	0.0021	0	0	0.00062	0.032	0	0	0.26
379	0.98	0.0016	0.0015	0.015	0	0	0	0.0013	0	0	0.26
380	0.92	0.0083	0.0077	0.061	0	0	9.9e-05	0.0068	0	0	0.26
381	0	0	0	0	0.0011	1	0	0	0	5	0
382	0.98	0.0036	0.0033	0	0	0	0.0045	0.0029	0.002	0	0.26
383	0	0	0	0	1.6e-05	1	0	0	0	5	0
384	0.92	0.011	0.01	0.045	0	0	2.2e-05	0.0091	0	0	0.26
385	0.99	0.0002	0.00018	0.0083	0	0	0	0.00016	0	0	0.26
386	0.91	0.031	0.029	5.7e-06	0	0	0	0.025	0	0	0.26
387	0.72	0.093	0.087	0.0025	0	0	0.02	0.076	2.4e-06	0	0.26
388	0.91	0.0067	0.0062	0.067	0	0	3.9e-06	0.0055	0	0	0.26
389	0.83	0.059	0.055	0.0047	0	0	0.003	0.048	0	0	0.26
390	0.92	0.031	0.028	0.00052	0	0	1.3e-06	0.025	0	0	0.26
391	0.59	0.15	0.14	0.00018	0	0	0.0062	0.12	0	0	0.26
392	0	0	0	0	0.0049	1	0	0	0	5	0
393	0.94	0.017	0.016	0.018	0	0	3.2e-05	0.014	0	0	0.26
394	0.92	0.0059	0.0055	0.065	0	0	2e-06	0.0048	0	0	0.26
395	0.89	0.036	0.034	0.013	0	0	0.0011	0.029	0	0	0.26
396	0	0	0	0	1.1e-05	1	0	0	0	5	0
397	0.94	0.00094	0.00087	0.055	0	0	0	0.00076	0	0	0.26
398	0.93	0.024	0.022	3.9e-05	0	0	0	0.02	0	0	0.26
399	0.9	0.0016	0.0015	0.093	0	0	0	0.0013	0	0	0.26
400	0.95	0.018	0.017	0.00091	0	0	0	0.015	0	0	0.26
401	0.75	0.088	0.081	0.0021	0	0	0.0093	0.071	0	0	0.26
402	0.84	0.054	0.051	0.0078	0	0	0.0045	0.044	0	0	0.26
403	0.53	0.00055	0.00051	0.47	0	0	0	0.00044	0	0	0.26
404	0.78	0.074	0.068	0.0049	0	0	0.013	0.06	2.7e-06	0	0.26
405	0.17	0.26	0.24	3.8e-06	0	0	0.11	0.21	0	1	0.31
406	0.71	0.098	0.091	0.0018	0	0	0.016	0.08	0	0	0.26
407	0.92	0.018	0.017	0.035	0	0	0.00017	0.015	0	0	0.26
408	0.99	0.0023	0.0021	5e-05	0	0	0	0.0019	0	0	0.26
409	0.85	0.039	0.037	0.031	0	0	0.0094	0.032	5e-05	0	0.26
410	0.94	0.021	0.02	0.00018	0	0	0	0.018	0	0	0.26
411	0.0012	4.5e-06	4.2e-06	0.00099	1	0	0	3.6e-06	0	4	0.029
412	0.89	0.014	0.013	0.068	0	0	0.00017	0.011	0	0	0.26
413	0.91	0.021	0.019	0.034	0	0	0.0003	0.017	0	0	0.26
414	0.94	0.012	0.011	0.03	0	0	1.5e-05	0.0098	0	0	0.26
415	1	0.00027	0.00025	9.1e-05	0	0	0	0.00022	0	0	0.26
416	0.83	0.00033	0.00031	0.17	0	0	0	0.00027	0	0	0.26
417	0.98	0.0037	0.0034	0.012	0	0	0	0.003	0	0	0.26
418	0.84	0.05	0.046	0.013	0	0	0.0068	0.041	2.6e-06	0	0.26
419	0.35	0	0	0.65	0	0	0	0	0	3	0.2
420	0.87	0.027	0.025	0.053	1.6e-06	0	0.0033	0.022	8.4e-06	0	0.26
421	0.93	0.024	0.022	0.0044	0	0	1.4e-05	0.019	0	0	0.26
422	0.94	0.018	0.016	0.0069	0	0	6.6e-06	0.014	0	0	0.26
423	0.51	0.18	0.16	7.9e-05	0	0	0.0077	0.14	0	0	0.26
424	0.7	0.11	0.1	2e-06	0	0	0	0.089	0	0	0.26
425	0.61	0.00015	0.00014	0.39	0	0	0	0.00012	0	0	0.26
426	0	0	0	0	0.00022	1	0	0	0	5	0
427	0.94	0.023	0.021	5.4e-05	0	0	0	0.018	0	0	0.26
428	0.95	0.017	0.015	0.0087	0	0	7.4e-06	0.013	0	0	0.26
429	0.98	0.0063	0.0058	0.002	0	0	0	0.0051	0	0	0.26
430	0	0	0	0	1	0	0	0	0	4	0.029
431	0	0	0	0	0	1	0	0	0	5	0
432	0.35	0.22	0.21	2.7e-05	0	0	0.033	0.18	0	0	0.26
433	0.66	0.12	0.12	2.9e-05	0	0	5.5e-05	0.1	0	0	0.26
434	1	0.00054	0.0005	0.0031	0	0	0	0.00044	0	0	0.26
435	0.97	0.011	0.0099	5.5e-06	0	0	0	0.0087	0	0	0.26
436	0.032	0.35	0.33	0	0	0	0	0.29	0	1	0.31
437	0.023	0.36	0.33	0	0	0	0	0.29	0	1	0.31
438	0.99	0.0036	0.0033	0.00021	0	0	0	0.0029	0	0	0.26
439	0.81	0.0034	0.0032	0.18	0	0	1.5e-06	0.0028	0	0	0.26
440	0.77	0.085	0.08	3e-05	0	0	3.8e-06	0.07	0	0	0.26
441	0.98	0.0025	0.0023	0.014	0	0	0	0.002	0	0	0.26
442	0.8	0.063	0.058	0.011	0	0	0.021	0.051	5.3e-05	0	0.26
443	0.95	0.016	0.015	0.011	0	0	9e-06	0.013	0	0	0.26
444	0.46	0.2	0.18	2.2e-05	0	0	0.0025	0.16	0	0	0.26
445	0.91	0.026	0.024	0.018	0	0	0.00033	0.021	0	0	0.26
446	1	0.0011	0.001	0.00015	0	0	0	0.00089	0	0	0.26
447	0.41	0.21	0.2	3.7e-05	0	0	0.018	0.17	0	0	0.26
448	0.96	0.011	0.01	0.0069	0	0	0	0.0091	0	0	0.26
449	0.93	0.023	0.021	0.0031	0	0	6.4e-06	0.019	0	0	0.26
450	0.88	0.0016	0.0015	0.12	0	0	0	0.0013	0	0	0.26
451	0.95	0.018	0.017	0.00029	0	0	0	0.015	0	0	0.26
452	0.86	0.045	0.042	0.0095	0	0	0.0021	0.037	0	0	0.26
453	0	0	0	0	0.0057	0.99	0	0	0	5	0
454	0.8	0.071	0.066	0.0012	0	0	0.00078	0.058	0	0	0.26
455	0.69	0.11	0.1	1.8e-05	0	0	9.8e-06	0.091	0	0	0.26
456	0.96	0.0064	0.006	0.019	0	0	0	0.0052	0	0	0.26
457	0.47	0.16	0.15	0.00034	0	0	0.094	0.13	1.3e-05	0	0.26
458	0.79	0.07	0.065	0.005	0	0	0.01	0.057	1.2e-06	0	0.26
459	0.57	0.15	0.14	0.00025	0	0	0.013	0.12	0	0	0.26
460	0.76	0.081	0.075	0.0042	0	0	0.019	0.066	5.9e-06	0	0.26
461	0.21	2.1e-06	1.9e-06	0.79	0	0	0	1.7e-06	0	3	0.2
462	0.96	0.012	0.011	0.0037	0	0	0	0.0094	0	0	0.26
463	0.92	9e-05	8.4e-05	0.081	0	0	0	7.4e-05	0	0	0.26
464	0.87	0.0072	0.0067	0.11	0	0	1.9e-05	0.0059	0	0	0.26
465	0.93	0.018	0.017	0.016	0	0	3.5e-05	0.015	0	0	0.26
466	0.99	0.0027	0.0025	0.00019	0	0	0	0.0022	0	0	0.26
467	0.83	0.062	0.058	0.0008	0	0	0.00017	0.051	0	0	0.26
468	0.92	0.019	0.018	0.028	0	0	0.00015	0.016	0	0	0.26
469	0.92	0.028	0.026	2e-06	0	0	0	0.022	0	0	0.26
470	0.79	0.077	0.071	0	0	0	0	0.063	0	0	0.26
471	0.95	0.0071	0.0066	0.034	0	0	1.3e-06	0.0058	0	0	0.26
472	0.066	0.061	0.057	2.8e-05	0	0	0.71	0.05	0.052	6	0.42
473	0.92	0.028	0.026	0.00085	0	0	1.9e-06	0.023	0	0	0.26
474	0.81	0.062	0.057	0.0076	0	0	0.0095	0.05	2.4e-06	0	0.26
475	0.96	0.011	0.01	0.0056	0	0	0	0.0091	0	0	0.26
476	0.89	0.006	0.0056	0	0	0	0.089	0.0049	0.0041	0	0.26
477	0	0	0	0	0.034	0.97	0	0	0	5	0
478	0.65	3.7e-05	3.4e-05	0.35	0	0	0	3e-05	0	0	0.26
479	0.6	0.14	0.13	6.4e-05	0	0	0.00072	0.12	0	0	0.26
480	0	0	0	0	0	1	0	0	0	5	0
481	0.97	0.0011	0.001	0.023	0	0	0	0.00092	0	0	0.26
482	0.4	0.15	0.14	0.00031	0	0	0.18	0.13	0.00013	0	0.26
483	0.96	0.016	0.015	0.00067	0	0	0	0.013	0	0	0.26
484	0.84	0.048	0.045	0.019	0	0	0.012	0.039	3.9e-05	0	0.26
485	0.86	0.05	0.047	3.9e-05	0	0	0	0.041	0	0	0.26
486	0.87	0.047	0.043	0.001	0	0	4.5e-05	0.038	0	0	0.26
487	0	0	0	0	0.0081	0.99	0	0	0	5	0
488	0.97	0.0046	0.0042	0.02	0	0	0	0.0037	0	0	0.26
489	0.65	0.089	0.082	0.005	0	0	0.1	0.072	0.0025	0	0.26
490	0.65	0.13	0.12	4.1e-05	0	0	0.00012	0.1	0	0	0.26
491	0	0	0	0	0.0035	1	0	0	0	5	0
492	0.91	0.031	0.029	0.007	0	0	0.00016	0.026	0	0	0.26
493	0	0	0	0	8.9e-05	1	0	0	0	5	0
494	0.83	0.059	0.055	0.0059	0	0	0.0044	0.048	0	0	0.26
495	0.87	0.044	0.041	0.012	0	0	0.0026	0.036	0	0	0.26
496	0.92	0.028	0.026	0.004	0	0	3e-05	0.023	0	0	0.26
497	0.11	0.076	0.07	0	0	0	0.68	0.062	0.0076	6	0.42
498	0.94	0.0043	0.004	0.05	0	0	2.4e-06	0.0035	0	0	0.26
499	0.92	0	0	0.078	0	0	0	0	0	0	0.26
500	0	0	0	0	1	0	0	0	0	4	0.029
501	0.76	0.0005	0.00046	0.23	0	0	0	0.00041	0	0	0.26
502	0.84	0.051	0.048	0.013	0	0	0.0082	0.042	4.8e-06	0	0.26
503	0.41	0.22	0.2	0	0	0	5.8e-06	0.18	0	0	0.26
504	0.96	0.013	0.012	0.0011	0	0	0	0.011	0	0	0.26
505	1.9e-05	0	0	1.9e-05	0.11	0.89	0	0	0	5	0
506	0	0	0	0	0.0051	0.99	0	0	0	5	0
507	0	0	0	0	4.4e-06	1	0	0	0	5	0
508	0.84	0.052	0.048	0.0093	0	0	0.0045	0.042	0	0	0.26
509	0.48	0.19	0.17	1e-05	0	0	0.00037	0.15	0	0	0.26
510	0	0	0	0	2.4e-06	1	0	0	0	5	0
511	0.83	0.061	0.057	0.0012	0	0	0.0003	0.05	0	0	0.26
512	0	0	0	0	0.032	0.97	0	0	0	5	0
513	0.87	0.014	0.013	0.087	0	0	0.00036	0.012	0	0	0.26
514	0	0	0	0	8.1e-06	1	0	0	0	5	0
515	0.65	0.13	0.12	3.7e-05	0	0	9.8e-05	0.1	0	0	0.26
516	0	0	0	0	0.033	0.97	0	0	0	5	0
517	0.99	0.0033	0.0031	0.0013	0	0	0	0.0027	0	0	0.26
518	0.83	0.00082	0.00077	0.17	0	0	0	0.00067	0	0	0.26
519	0.72	0.098	0.092	0.0013	0	0	0.008	0.08	0	0	0.26
520	0.97	0.0016	0.0015	0.023	0	0	0	0.0013	0	0	0.26
521	0.52	0.16	0.14	0.00034	0	0	0.048	0.13	1.2e-06	0	0.26
522	0.43	0.21	0.19	3.7e-06	0	0	0.0002	0.17	0	0	0.26
523	0.7	0.11	0.1	0.00058	0	0	0.0038	0.088	0	0	0.26
524	0	0	0	0	0.0092	0.99	0	0	0	5	0
525	0.93	0.0027	0.0025	0.064	0	0	0	0.0022	0	0	0.26
526	1	0.00043	0.0004	6.9e-05	0	0	0	0.00035	0	0	0.26
527	0.42	0	0	0.58	0	0	0	0	0	3	0.2
528	0.71	0.11	0.1	2.9e-06	0	0	0	0.087	0	0	0.26
529	0.06	0.34	0.32	0	0	0	2.7e-05	0.28	0	1	0.31
530	0.85	0.045	0.041	0.019	0	0	0.0076	0.036	9.3e-06	0	0.26
531	0.94	0.023	0.021	0.00082	0	0	0	0.019	0	0	0.26
532	0.86	0.052	0.048	0.00023	0	0	6e-06	0.042	0	0	0.26
533	0.68	0.12	0.11	0.00044	0	0	0.0037	0.094	0	0	0.26
534	0.93	0.00077	0.00071	0.072	0	0	0	0.00062	0	0	0.26
535	0.29	0.15	0.14	0.00015	0	0	0.3	0.12	0.00048	6	0.42
536	0.95	0.0051	0.0048	0.032	0	0	0	0.0042	0	0	0.26
537	0.62	0.14	0.13	2.3e-06	0	0	1.3e-06	0.11	0	0	0.26
538	0.1	0.14	0.13	9e-06	0	0	0.52	0.11	0.00027	6	0.42
539	0.98	0.0057	0.0053	0.00096	0	0	0	0.0046	0	0	0.26
540	0.96	0.013	0.012	0.00055	0	0	0	0.011	0	0	0.26
541	0.94	0.02	0.019	0.0018	0	0	1.3e-06	0.017	0	0	0.26
542	0.98	0.0071	0.0066	0.0045	0	0	0	0.0058	0	0	0.26
543	0.97	0.01	0.0098	0.00023	0	0	0	0.0085	0	0	0.26
544	0.26	0.21	0.2	3.1e-05	0	0	0.16	0.17	2.7e-06	0	0.26
545	0	0	0	0	0.011	0.99	0	0	0	5	0
546	0.84	0.059	0.055	0.0002	0	0	1e-05	0.048	0	0	0.26
547	0.15	0.29	0.27	1.2e-06	0	0	0.052	0.24	0	1	0.31
548	0.76	0.00025	0.00023	0.24	0	0	0	0.0002	0	0	0.26
549	0.95	0.0035	0.0033	0.038	0	0	0	0.0029	0	0	0.26
550	0.93	0.019	0.017	0	0	0	0.007	0.015	0.0072	0	0.26
551	0	0	0	0	0.00013	1	0	0	0	5	0
552	0.81	0.07	0.065	2.1e-06	0	0	0	0.057	0	0	0.26
553	0	0	0	0	1.5e-05	1	0	0	0	5	0
554	0.96	0.014	0.013	0.00067	0	0	0	0.011	0	0	0.26
555	0.82	0.062	0.058	0.00082	0	0	0.0032	0.051	0	0	0.26
556	0.93	0.02	0.018	0.016	0	0	0.00098	0.016	0	0	0.26
557	0.78	0.07	0.065	0	0	0	0.00029	0.057	0.031	0	0.26
558	0.96	0.014	0.013	0.00053	0	0	0	0.011	0	0	0.26
559	0.88	0.035	0.032	0	0	0	0.0087	0.028	0.015	0	0.26
560	0.072	0.043	0.04	0	0	0	0.66	0.035	0.15	6	0.42
561	0.62	0.075	0.07	0.00024	0	0	0.18	0.061	0.00098	0	0.26
562	0.96	0.014	0.013	0.003	0	0	8.5e-06	0.011	0	0	0.26
563	0.57	0.07	0.065	6.3e-05	0	0	0.24	0.057	0.001	0	0.26
564	0.97	0.011	0.0098	0.0003	0	0	0	0.0086	0	0	0.26
565	0.7	0.043	0.04	5e-05	0	0	0.18	0.035	0.0028	0	0.26
566	0.98	0.006	0.0056	0.0018	0	0	0	0.0049	0	0	0.26
567	0.88	0.02	0.019	0	0	0	0.053	0.017	0.0082	0	0.26
568	0.89	0.0037	0.0035	0.1	0	0	9.3e-06	0.003	0	0	0.26
569	0.28	0.21	0.2	0	0	0	0.025	0.17	0.12	0	0.26
570	0.79	0.064	0.059	0	0	0	0.0064	0.052	0.03	0	0.26
571	0.89	0.0048	0.0045	0.094	0	0	2.7e-05	0.0039	0	0	0.26
572	0.83	0.06	0.055	0.00093	0	0	0.0029	0.049	0	0	0.26
573	0	0	0	0	7.7e-06	1	0	0	0	5	0
574	0.93	0.017	0.016	0.022	0	0	0.00076	0.014	0	0	0.26
575	0.77	0.072	0.067	0	0	0	0.00016	0.059	0.032	0	0.26
576	0.97	0.0097	0.009	0.00022	0	0	0	0.0079	0	0	0.26
577	0.97	0.0017	0.0016	0.024	0	0	0	0.0014	0	0	0.26
578	0.79	0.047	0.044	0	0	0	0.06	0.038	0.024	0	0.26
579	0.89	0.04	0.037	0.0022	0	0	0.0013	0.033	0	0	0.26
580	0.66	0.1	0.093	0	0	0	0.016	0.081	0.05	0	0.26
581	0	0	0	0	0.0035	1	0	0	0	5	0
582	0.91	0.029	0.027	0.0066	0	0	8.9e-05	0.024	0	0	0.26
583	0.34	0.24	0.22	0	0	0	0	0.2	0	0	0.26
584	0.26	3.7e-06	3.5e-06	0.74	0	0	0	3.1e-06	0	3	0.2
585	0.93	0.0055	0.0051	0.052	0	0	0	0.0045	0	0	0.26
586	0.87	0.04	0.037	0.014	0	0	0.0024	0.033	0	0	0.26
587	0	0	0	0	0.024	0.98	0	0	0	5	0
588	0	0	0	0	1	0	0	0	0	4	0.029
589	0.54	0.11	0.1	0.0021	0	0	0.15	0.088	0.002	0	0.26
590	0	0	0	0	0.021	0.98	0	0	0	5	0
591	0.16	0.22	0.2	0	0	0	0.24	0.18	0	6	0.42
592	0	0	0	0	0	1	0	0	0	5	0
593	0.002	0.053	0.049	0	0	0	0.85	0.043	2.6e-06	6	0.42
594	0.96	0.0037	0.0035	0	0	0	0.024	0.003	0.0011	0	0.26
595	0.8	0.062	0.058	0	0	0	0.0016	0.051	0.028	0	0.26
596	0.00074	0	0	0.2	0.8	0	0	0	0	4	0.029
597	0	0	0	0	4.5e-06	1	0	0	0	5	0
598	0.01	0	0	0	0	0	0.99	0	0	6	0.42
599	0.77	0.062	0.058	0	0	0	0.024	0.051	0.031	0	0.26
600	0.94	0.019	0.018	0.0039	0	0	6.4e-05	0.016	0	0	0.26
601	0.61	0.11	0.1	0.00038	0	0	0.097	0.088	4.1e-05	0	0.26
602	0.83	0.037	0.035	9.1e-06	0	0	0.049	0.03	0.016	0	0.26
603	0	0	0	0	2e-06	1	0	0	0	5	0
604	0.9	0.032	0.03	0	0	0	0.00086	0.026	0.013	0	0.26
605	0.54	0.00022	0.0002	0.46	0	0	0	0.00018	0	0	0.26
606	0.92	0.0051	0.0048	0.064	0	0	1.5e-05	0.0042	0	0	0.26
607	0.95	0.015	0.014	0	0	0	0.00036	0.012	0.0052	0	0.26
608	0.95	0.0029	0.0027	0	0	0	0.04	0.0023	0.00085	0	0.26
609	0	0	0	0	0.00039	1	0	0	0	5	0
610	0.26	4.4e-05	4.1e-05	0	0	0	0.74	3.6e-05	6.9e-06	6	0.42
611	0.94	0.011	0.01	0.028	0	0	0.00015	0.0092	0	0	0.26
612	0.99	0.0022	0.002	0.0012	0	0	0	0.0018	0	0	0.26
613	0.97	0.0083	0.0078	0	0	0	0.0031	0.0068	0.0028	0	0.26
614	0	0	0	0	1	0	0	0	0	4	0.029
615	0.96	0.012	0.011	0	0	0	0.0017	0.0098	0.0042	0	0.26
616	0.95	0.0037	0.0034	0.039	0	0	1e-06	0.003	0	0	0.26
617	0.068	0.00022	0.0002	0	0	0	0.93	0.00018	1e-06	6	0.42
618	0.91	0.027	0.026	0.0091	0	0	0.002	0.022	0	0	0.26
619	0.77	0.072	0.067	0	0	0	0.00093	0.059	0.033	0	0.26
620	0.9	0.031	0.029	0	0	0	0.0035	0.025	0.013	0	0.26
621	0.86	0.046	0.043	0.0029	0	0	0.0048	0.038	0	0	0.26
622	0.91	0.0095	0.0089	0.062	0	0	0.00032	0.0078	0	0	0.26
623	0.98	0.0084	0.0078	0.0011	0	0	0	0.0069	0	0	0.26
624	0.98	0.0079	0.0073	0	0	0	0.00014	0.0064	0.0024	0	0.26
625	0.9	0.033	0.03	0.0077	0	0	0.0039	0.027	0	0	0.26
626	0.45	3.1e-05	2.9e-05	0.55	0	0	0	2.5e-05	0	3	0.2
627	0.9	0.034	0.032	0.004	0	0	0.0016	0.028	0	0	0.26
628	0.94	0.011	0.011	0.033	0	0	0.00022	0.0093	0	0	0.26
629	0.99	0.0044	0.0041	0.00054	0	0	0	0.0036	0	0	0.26
630	0.88	0.0034	0.0032	0.11	0	0	6.8e-06	0.0028	0	0	0.26
631	0.8	0.0026	0.0024	0.2	0	0	8.4e-06	0.0021	0	0	0.26
632	0.82	0.067	0.062	2e-06	0	0	0	0.054	0	0	0.26
633	0.81	0.019	0.018	0	0	0	0.13	0.016	0.0047	0	0.26
634	0.99	0.0036	0.0033	0.00025	0	0	0	0.0029	0	0	0.26
635	0.94	0.0065	0.0061	0.041	0	0	2.1e-05	0.0053	0	0	0.26
636	0.9	0.027	0.025	0	0	0	0.015	0.022	0.011	0	0.26
637	0.89	0.026	0.024	0	0	0	0.028	0.021	0.011	0	0.26
638	0.94	0.018	0.017	0.013	0	0	0.00044	0.015	0	0	0.26
639	0.96	0.013	0.012	0.0018	0	0	2.5e-06	0.011	0	0	0.26
640	0.9	0.012	0.011	0.061	0	0	0.0011	0.01	1.8e-06	0	0.26
641	0.99	0.00027	0.00025	0.0079	0	0	0	0.00022	0	0	0.26
642	0.98	0.00015	0.00014	0.019	0	0	0	0.00012	0	0	0.26
643	0.98	0.0024	0.0022	0	0	0	0.012	0.0019	0.00066	0	0.26
644	0.92	0.026	0.024	0.0057	0	0	0.00063	0.021	0	0	0.26
645	0.48	0.19	0.18	5.6e-06	0	0	0.0028	0.15	0	0	0.26
646	0.11	0.29	0.27	0	0	0	0.08	0.24	0	1	0.31
647	0	0	0	0	1	0	0	0	0	4	0.029
648	0	0	0	0	1	0	0	0	0	4	0.029
649	0.16	0.089	0.083	0	0	0	0.53	0.073	0.062	6	0.42
650	0.97	0.008	0.0074	0.0064	0	0	1.8e-06	0.0065	0	0	0.26
651	0.83	0.054	0.05	0	0	0	0.00014	0.044	0.023	0	0.26
652	0.93	0.0046	0.0043	0.053	0	0	6e-06	0.0038	0	0	0.26
653	0.89	0.027	0.025	0	0	0	0.026	0.022	0.011	0	0.26
654	0.94	0.021	0.02	0.0037	0	0	9.5e-05	0.017	0	0	0.26
655	0.94	0.0045	0.0042	0.045	0	0	3.6e-06	0.0036	0	0	0.26
656	0.96	0.0046	0.0043	0.023	0	0	1.1e-06	0.0038	0	0	0.26
657	0.92	0.02	0.019	0.027	0	0	0.0028	0.016	3.6e-06	0	0.26
658	0.12	0.17	0.16	0	0	0	0.4	0.14	7.8e-06	6	0.42
659	0.74	0.053	0.049	0	0	0	0.08	0.043	0.037	0	0.26
660	0.95	0.014	0.013	0.0085	0	0	5.1e-05	0.011	0	0	0.26
661	0.99	0.0024	0.0022	0.0013	0	0	0	0.0019	0	0	0.26
662	0.096	0.00016	0.00015	0	0	0	0.9	0.00013	1.9e-06	6	0.42
663	0.85	0.047	0.043	0.0047	0	0	0.013	0.038	7.5e-06	0	0.26
664	0	0	0	0	0.0039	1	0	0	0	5	0
665	0.3	0.12	0.12	6.4e-05	0	0	0.36	0.1	0.00055	6	0.42
666	0.94	0.00054	0.0005	0	0	0	0.06	0.00044	0.00012	0	0.26
667	0.83	0.043	0.04	0.007	0	0	0.04	0.035	0.0011	0	0.26
668	1	2.2e-05	2e-05	4.8e-05	0	0	0	1.8e-05	0	0	0.26
669	0.62	0.094	0.087	0	0	0	0.074	0.076	0.049	0	0.26
670	0.8	0.05	0.046	0	0	0	0.034	0.041	0.024	0	0.26
671	0.9	0.028	0.026	0	0	0	0.01	0.023	0.012	0	0.26
672	0.8	0.043	0.04	0	0	0	0.061	0.035	0.021	0	0.26
673	0.86	0.018	0.016	0	0	0	0.081	0.014	0.0064	0	0.26
674	0.85	0.036	0.034	0	0	0	0.031	0.03	0.016	0	0.26
675	0.87	0.00026	0.00024	0.13	0	0	0	0.00021	0	0	0.26
676	0.74	0.0015	0.0014	0	0	0	0.26	0.0012	0.00059	0	0.26
677	0.52	0.0036	0.0034	0	0	0	0.011	0.003	0.46	0	0.26
678	0.95	0.013	0.012	0.011	0	0	5e-05	0.01	0	0	0.26
679	0.96	0.012	0.011	0	0	0	9.2e-05	0.0098	0.0087	0	0.26
680	0.78	0.079	0.074	0.00036	0	0	0.0034	0.065	0	0	0.26
681	0.15	4e-06	3.7e-06	0.85	0	0	0	3.3e-06	0	3	0.2
682	0.22	1.8e-05	1.7e-05	0.78	0	0	0	1.5e-05	0	3	0.2
683	0.99	0.0032	0.003	0.0013	0	0	0	0.0026	0	0	0.26
684	0	0	0	0	2.8e-05	1	0	0	0	5	0
685	0.89	0.013	0.012	0	0	0	0.068	0.01	0.0051	0	0.26
686	0.68	0.079	0.074	0	0	0	0.059	0.065	0.041	0	0.26
687	0.15	0.17	0.16	0	0	0	0.28	0.14	0.11	6	0.42
688	0.59	0.072	0.067	0.0019	0	0	0.2	0.059	0.012	0	0.26
689	0.65	0.11	0.098	0	0	0	0.0061	0.086	0.052	0	0.26
690	0.9	0.031	0.029	0	0	0	0.0031	0.025	0.013	0	0.26
691	0.91	0.0038	0.0036	0	0	0	0.079	0.0031	0.0012	0	0.26
692	0	0	0	0	9.5e-05	1	0	0	0	5	0
693	0.92	0.029	0.027	0.0038	0	0	0.00053	0.023	0	0	0.26
694	0.94	0.0043	0.004	0.05	0	0	4e-06	0.0035	0	0	0.26
695	0.98	0.0014	0.0013	0.015	0	0	0	0.0012	0	0	0.26
696	0.97	0.01	0.0096	0.0014	0	0	0	0.0084	0	0	0.26
697	0.93	0.016	0.015	0.023	0	0	0.00056	0.013	0	0	0.26
698	0.9	0.035	0.032	0.00024	0	0	1.3e-05	0.028	0	0	0.26
699	0.84	0.046	0.042	0	0	0	0.011	0.037	0.021	0	0.26
700	0.98	0.0023	0.0021	0.016	0	0	0	0.0019	0	0	0.26
701	0.3	2.4e-05	2.3e-05	0.7	0	0	0	2e-05	0	3	0.2
702	0	0	0	0	0.0024	1	0	0	0	5	0
703	0.94	0.0025	0.0024	0.05	0	0	0	0.0021	0	0	0.26
704	0.93	0.023	0.022	0.0099	0	0	0.00097	0.019	0	0	0.26
705	0	0	0	0	0.00011	1	0	0	0	5	0
706	0	0	0	0	0.031	0.97	0	0	0	5	0
707	0.97	0.0061	0.0057	0.011	0	0	1.3e-06	0.005	0	0	0.26
708	0.96	0.015	0.014	0.0003	0	0	0	0.012	0	0	0.26
709	0.95	0.017	0.016	0.0024	0	0	1.7e-05	0.014	0	0	0.26
710	0.94	0.008	0.0074	0.036	0	0	4.2e-05	0.0065	0	0	0.26
711	0	0	0	0	0	1	0	0	0	5	0
712	0.89	0.033	0.03	0.011	0	0	0.0085	0.027	1.4e-05	0	0.26
713	0	0	0	0	9.5e-06	1	0	0	0	5	0
714	0.87	0.033	0.03	0	0	0	0.028	0.027	0.015	0	0.26
715	0.92	0.013	0.012	0.046	0	0	0.00077	0.01	0	0	0.26
716	0.76	0.022	0.02	0	0	0	0.18	0.018	0.0032	0	0.26
