SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
465	4.5e-05	0.94	0	0.05	0	0.014	0	1	0.26
466	0	0.99	0	0.0075	0	0.00016	0	1	0.26
467	0.00021	0.83	0	0.17	0	0.00069	0	1	0.26
468	0.0002	0.92	0	0.054	0	0.024	0	1	0.26
469	0	0.92	0	0.076	0	1.8e-06	0	1	0.26
470	0	0.79	0	0.21	0	0	0	1	0.26
471	1.7e-06	0.95	0	0.02	0	0.03	0	1	0.26
472	0.8	0.058	0	0.15	0	2.1e-05	0	0	0.42
473	2.4e-06	0.92	0	0.078	0	0.00073	0	1	0.26
474	0.012	0.81	0	0.17	0	0.0065	0	1	0.26
475	0	0.96	0	0.031	0	0.0048	0	1	0.26
476	0.11	0.87	0	0.016	0	0	0	1	0.26
477	0	0	4.4e-05	0	0.97	0	0.028	4	0
478	0	0.68	0	0.00011	0	0.32	0	1	0.26
479	0.00092	0.6	0	0.4	0	5.5e-05	0	1	0.26
480	0	0	0	0	1	0	0	4	0
481	0	0.98	0	0.0031	0	0.02	0	1	0.26
482	0.21	0.38	0	0.4	0	0.00026	0	3	0.31
483	0	0.95	0	0.045	0	0.00058	0	1	0.26
484	0.016	0.83	5.4e-06	0.13	0	0.017	0	1	0.26
485	0	0.86	0	0.14	0	3.4e-05	0	1	0.26
486	5.7e-05	0.87	0	0.13	0	0.00088	0	1	0.26
487	0	0	0	0	0.99	0	0.0065	4	0
488	0	0.97	0	0.013	0	0.017	0	1	0.26
489	0.13	0.63	0	0.24	0	0.0042	0	1	0.26
490	0.00015	0.65	0	0.35	0	3.5e-05	0	1	0.26
491	0	0	0	0	1	0	0.0028	4	0
492	0.0002	0.91	0	0.087	0	0.0061	0	1	0.26
493	0	0	0	0	1	0	7.1e-05	4	0
494	0.0056	0.83	0	0.16	0	0.0051	0	1	0.26
495	0.0033	0.86	0	0.12	0	0.01	0	1	0.26
496	3.9e-05	0.92	0	0.078	0	0.0034	0	1	0.26
497	0.73	0.09	0	0.18	0	0	0	0	0.42
498	3.1e-06	0.94	0	0.012	0	0.043	0	1	0.26
499	0	0.93	0	0	0	0.068	0	1	0.26
500	0	0	0	0	0	0	1	6	0.029
501	0	0.79	0	0.0014	0	0.21	0	1	0.26
502	0.01	0.84	0	0.14	0	0.011	0	1	0.26
503	7.3e-06	0.41	0	0.59	0	0	0	3	0.31
504	0	0.96	0	0.036	0	0.00097	0	1	0.26
505	0	1.9e-05	0.002	0	0.91	1.7e-05	0.092	4	0
506	0	0	0	0	1	0	0.0041	4	0
507	0	0	0	0	1	0	3.5e-06	4	0
508	0.0058	0.84	0	0.14	0	0.0081	0	1	0.26
509	0.00047	0.48	0	0.52	0	8.7e-06	0	3	0.31
510	0	0	0	0	1	0	2e-06	4	0
511	0.00039	0.83	0	0.17	0	0.0011	0	1	0.26
512	0	0	3.4e-05	0	0.97	0	0.025	4	0
513	0.00047	0.88	0.0013	0.041	0	0.076	0	1	0.26
514	0	0	0	0	1	0	6.5e-06	4	0
515	0.00012	0.65	0	0.35	0	3.2e-05	0	1	0.26
516	0	0	4.1e-05	0	0.97	0	0.027	4	0
517	0	0.99	0	0.0091	0	0.0011	0	1	0.26
518	0	0.85	0	0.0023	0	0.15	0	1	0.26
519	0.01	0.72	0	0.27	0	0.0011	0	1	0.26
520	0	0.98	0	0.0046	0	0.02	0	1	0.26
521	0.06	0.51	0	0.42	0	0.00029	0	1	0.26
522	0.00025	0.43	0	0.57	0	3.2e-06	0	3	0.31
523	0.0049	0.7	0	0.3	0	0.0005	0	1	0.26
524	0	0	0	0	0.99	0	0.0074	4	0
525	0	0.94	0	0.0077	0	0.056	0	1	0.26
526	0	1	0	0.0012	0	6e-05	0	1	0.26
527	0	0.45	0	0	0	0.55	0	5	0.2
528	0	0.7	0	0.3	0	2.5e-06	0	1	0.26
529	3.4e-05	0.059	0	0.94	0	0	0	3	0.31
530	0.0097	0.85	2.6e-06	0.12	0	0.017	0	1	0.26
531	0	0.94	0	0.064	0	0.00071	0	1	0.26
532	7.7e-06	0.86	0	0.14	0	0.0002	0	1	0.26
533	0.0047	0.68	0	0.32	0	0.00038	0	1	0.26
534	0	0.94	0	0.0021	0	0.063	0	1	0.26
535	0.35	0.26	0	0.38	0	0.00012	0	3	0.31
536	0	0.96	0	0.014	0	0.028	0	1	0.26
537	1.7e-06	0.62	0	0.38	0	2e-06	0	1	0.26
538	0.58	0.088	0	0.33	0	6.8e-06	0	0	0.42
539	0	0.98	0	0.016	0	0.00084	0	1	0.26
540	0	0.96	0	0.036	0	0.00047	0	1	0.26
541	1.7e-06	0.94	0	0.057	0	0.0016	0	1	0.26
542	0	0.98	0	0.02	0	0.0039	0	1	0.26
543	0	0.97	0	0.029	0	0.0002	0	1	0.26
544	0.19	0.25	0	0.56	0	2.6e-05	0	3	0.31
545	0	0	1.3e-06	0	0.99	0	0.0088	4	0
546	1.3e-05	0.84	0	0.16	0	0.00018	0	1	0.26
547	0.065	0.15	0	0.79	0	0	0	3	0.31
548	0	0.78	0	0.0007	0	0.22	0	1	0.26
549	1e-06	0.96	0	0.0098	0	0.033	0	1	0.26
550	0.009	0.94	0	0.052	0	0	0	1	0.26
551	0	0	0	0	1	0	0.0001	4	0
552	0	0.81	0	0.19	0	0	0	1	0.26
553	0	0	0	0	1	0	1.2e-05	4	0
554	0	0.96	0	0.039	0	0.00058	0	1	0.26
555	0.004	0.82	0	0.17	0	0.00071	0	1	0.26
556	0.0013	0.93	0	0.055	0	0.014	0	1	0.26
557	0.00039	0.8	0	0.2	0	0	0	1	0.26
558	0	0.96	0	0.038	0	0.00046	0	1	0.26
559	0.011	0.89	0	0.098	0	0	0	1	0.26
560	0.81	0.07	0	0.12	0	0	0	0	0.42
561	0.21	0.59	0	0.2	0	0.0002	0	1	0.26
562	1.1e-05	0.96	0	0.039	0	0.0026	0	1	0.26
563	0.29	0.53	0	0.18	0	5.1e-05	0	1	0.26
564	0	0.97	0	0.029	0	0.00026	0	1	0.26
565	0.22	0.67	0	0.11	0	4.1e-05	0	1	0.26
566	0	0.98	0	0.017	0	0.0016	0	1	0.26
567	0.067	0.88	0	0.056	0	0	0	1	0.26
568	1.2e-05	0.9	4.3e-05	0.011	0	0.092	0	1	0.26
569	0.035	0.31	0	0.66	0	0	0	3	0.31
570	0.0084	0.81	0	0.18	0	0	0	1	0.26
571	3.5e-05	0.9	9.3e-05	0.014	0	0.083	0	1	0.26
572	0.0038	0.83	0	0.16	0	0.0008	0	1	0.26
573	0	0	0	0	1	0	6.2e-06	4	0
574	0.00097	0.93	0	0.046	0	0.019	0	1	0.26
575	0.00021	0.79	0	0.21	0	0	0	1	0.26
576	0	0.97	0	0.027	0	0.00019	0	1	0.26
577	0	0.97	0	0.0048	0	0.021	0	1	0.26
578	0.078	0.79	0	0.13	0	0	0	1	0.26
579	0.0017	0.88	0	0.11	0	0.0019	0	1	0.26
580	0.021	0.69	0	0.29	0	0	0	1	0.26
581	0	0	0	0	1	0	0.0028	4	0
582	0.00011	0.91	0	0.08	0	0.0058	0	1	0.26
583	0	0.34	0	0.66	0	0	0	3	0.31
584	0	0.29	0	1.2e-05	0	0.71	0	5	0.2
585	1.1e-06	0.94	0	0.015	0	0.046	0	1	0.26
586	0.0031	0.87	0	0.11	0	0.013	0	1	0.26
587	0	0	1.6e-05	0	0.98	0	0.02	4	0
588	0	0	0.00064	0	0	0	1	6	0.029
589	0.19	0.52	0	0.29	0	0.0017	0	1	0.26
590	0	0	9.6e-06	0	0.98	0	0.017	4	0
591	0.29	0.15	0	0.56	0	0	0	3	0.31
592	0	0	0	0	1	0	0	4	0
593	0.88	0.0016	0	0.12	0	0	0	0	0.42
594	0.031	0.96	0	0.01	0	0	0	1	0.26
595	0.0021	0.82	0	0.18	0	0	0	1	0.26
596	0	0	1	0	0	0.00017	0.00064	2	0.087
597	0	0	0	0	1	0	3.6e-06	4	0
598	0.99	0.0079	0	0	0	0	0	0	0.42
599	0.031	0.79	0	0.18	0	0	0	1	0.26
600	8.2e-05	0.94	0	0.053	0	0.0034	0	1	0.26
601	0.12	0.59	0	0.29	0	0.00032	0	1	0.26
602	0.063	0.83	0	0.1	0	7.9e-06	0	1	0.26
603	0	0	0	0	1	0	0	4	0
604	0.0011	0.91	0	0.09	0	0	0	1	0.26
605	0	0.58	0.00032	0.00065	0	0.42	0	1	0.26
606	1.9e-05	0.93	2.1e-06	0.014	0	0.056	0	1	0.26
607	0.00046	0.96	0	0.042	0	0	0	1	0.26
608	0.051	0.94	0	0.0079	0	0	0	1	0.26
609	0	0	0	0	1	0	0.00031	4	0
610	0.79	0.21	0	0.0001	0	0	0	0	0.42
611	0.00019	0.94	0	0.031	0	0.024	0	1	0.26
612	0	0.99	0	0.006	0	0.0011	0	1	0.26
613	0.0039	0.97	0	0.023	0	0	0	1	0.26
614	0	0	0	0	0	0	1	6	0.029
615	0.0022	0.96	0	0.033	0	0	0	1	0.26
616	1.3e-06	0.96	0	0.01	0	0.034	0	1	0.26
617	0.95	0.054	0	0.00048	0	0	0	0	0.42
618	0.0025	0.91	0	0.076	0	0.0079	0	1	0.26
619	0.0012	0.79	0	0.21	0	0	0	1	0.26
620	0.0046	0.91	0	0.086	0	0	0	1	0.26
621	0.0061	0.86	0	0.13	0	0.0025	0	1	0.26
622	0.00041	0.92	0.00016	0.027	0	0.054	0	1	0.26
623	0	0.98	0	0.023	0	0.00093	0	1	0.26
624	0.00018	0.98	0	0.022	0	0	0	1	0.26
625	0.005	0.9	0	0.091	0	0.0066	0	1	0.26
626	0	0.49	0	9.3e-05	0	0.51	0	5	0.2
627	0.0021	0.9	0	0.095	0	0.0035	0	1	0.26
628	0.00028	0.94	0	0.032	0	0.029	0	1	0.26
629	0	0.99	0	0.012	0	0.00047	0	1	0.26
630	8.9e-06	0.89	5e-05	0.0096	0	0.098	0	1	0.26
631	1.1e-05	0.81	0.0085	0.0073	0	0.17	0	1	0.26
632	0	0.82	0	0.18	0	0	0	1	0.26
633	0.16	0.79	0	0.052	0	0	0	1	0.26
634	0	0.99	0	0.01	0	0.00022	0	1	0.26
635	2.7e-05	0.95	0	0.018	0	0.036	0	1	0.26
636	0.019	0.91	0	0.075	0	0	0	1	0.26
637	0.035	0.89	0	0.072	0	0	0	1	0.26
638	0.00056	0.94	0	0.05	0	0.012	0	1	0.26
639	3.2e-06	0.96	0	0.037	0	0.0016	0	1	0.26
640	0.0014	0.91	0.00093	0.034	0	0.054	0	1	0.26
641	0	0.99	0	0.00075	0	0.0069	0	1	0.26
642	0	0.98	0	0.00041	0	0.017	0	1	0.26
643	0.015	0.98	0	0.0066	0	0	0	1	0.26
644	0.00081	0.92	0	0.072	0	0.005	0	1	0.26
645	0.0035	0.47	0	0.52	0	4.9e-06	0	3	0.31
646	0.099	0.11	0	0.79	0	0	0	3	0.31
647	0	0	0	0	0	0	1	6	0.029
648	0	0	0	0	0	0	1	6	0.029
649	0.63	0.15	0	0.23	0	0	0	0	0.42
650	2.3e-06	0.97	0	0.022	0	0.0055	0	1	0.26
651	0.00019	0.85	0	0.15	0	0	0	1	0.26
652	7.7e-06	0.94	0	0.013	0	0.046	0	1	0.26
653	0.034	0.89	0	0.074	0	0	0	1	0.26
654	0.00012	0.94	0	0.058	0	0.0032	0	1	0.26
655	4.7e-06	0.95	0	0.012	0	0.039	0	1	0.26
656	1.5e-06	0.97	0	0.013	0	0.02	0	1	0.26
657	0.0036	0.92	9.4e-06	0.056	0	0.024	0	1	0.26
658	0.46	0.11	0	0.43	0	0	0	0	0.42
659	0.1	0.75	0	0.15	0	0	0	1	0.26
660	6.5e-05	0.95	0	0.039	0	0.0074	0	1	0.26
661	0	0.99	0	0.0065	0	0.0011	0	1	0.26
662	0.92	0.076	0	0.00036	0	0	0	0	0.42
663	0.016	0.85	0	0.13	0	0.0041	0	1	0.26
664	0	0	0	0	1	0	0.0031	4	0
665	0.42	0.27	0	0.31	0	5e-05	0	0	0.42
666	0.075	0.92	0	0.0015	0	0	0	1	0.26
667	0.051	0.82	0	0.12	0	0.006	0	1	0.26
668	0	1	0	6e-05	0	4.1e-05	0	1	0.26
669	0.097	0.64	0	0.27	0	0	0	1	0.26
670	0.044	0.82	0	0.14	0	0	0	1	0.26
671	0.013	0.91	0	0.078	0	0	0	1	0.26
672	0.078	0.8	0	0.12	0	0	0	1	0.26
673	0.1	0.85	0	0.048	0	0	0	1	0.26
674	0.04	0.86	0	0.1	0	0	0	1	0.26
675	0	0.89	0	0.00072	0	0.11	0	1	0.26
676	0.31	0.69	0	0.0039	0	0	0	1	0.26
677	0.027	0.95	0	0.018	0	0	0	1	0.26
678	6.4e-05	0.96	0	0.035	0	0.0097	0	1	0.26
679	0.00012	0.97	0	0.034	0	0	0	1	0.26
680	0.0044	0.78	0	0.22	0	0.00031	0	1	0.26
681	0	0.17	2.8e-05	1.3e-05	0	0.83	0	5	0.2
682	0	0.24	0.0017	5.6e-05	0	0.76	0	5	0.2
683	0	0.99	0	0.0088	0	0.0011	0	1	0.26
684	0	0	0	0	1	0	2.3e-05	4	0
685	0.086	0.88	0	0.035	0	0	0	1	0.26
686	0.077	0.7	0	0.22	0	0	0	1	0.26
687	0.36	0.15	0	0.49	0	0	0	3	0.31
688	0.24	0.56	0	0.19	0	0.0016	0	1	0.26
689	0.0082	0.68	0	0.31	0	0	0	1	0.26
690	0.004	0.91	0	0.087	0	0	0	1	0.26
691	0.098	0.89	0	0.01	0	0	0	1	0.26
692	0	0	0	0	1	0	7.7e-05	4	0
693	0.00068	0.92	0	0.079	0	0.0033	0	1	0.26
694	5.1e-06	0.94	0	0.012	0	0.043	0	1	0.26
695	0	0.98	0	0.004	0	0.013	0	1	0.26
696	0	0.97	0	0.029	0	0.0012	0	1	0.26
697	0.00072	0.94	0	0.043	0	0.02	0	1	0.26
698	1.7e-05	0.9	0	0.097	0	0.00021	0	1	0.26
699	0.014	0.86	0	0.13	0	0	0	1	0.26
700	0	0.98	0	0.0064	0	0.014	0	1	0.26
701	0	0.33	3.7e-05	7.5e-05	0	0.67	0	5	0.2
702	0	0	0	0	1	0	0.0019	4	0
703	0	0.95	0	0.0071	0	0.044	0	1	0.26
704	0.0012	0.93	0	0.065	0	0.0086	0	1	0.26
705	0	0	0	0	1	0	8.4e-05	4	0
706	0	0	3.3e-05	0	0.98	0	0.025	4	0
707	1.6e-06	0.97	0	0.017	0	0.0096	0	1	0.26
708	0	0.96	0	0.042	0	0.00026	0	1	0.26
709	2.2e-05	0.95	0	0.048	0	0.0021	0	1	0.26
710	5.4e-05	0.95	0	0.022	0	0.031	0	1	0.26
711	0	0	0	0	1	0	0	4	0
712	0.011	0.89	0	0.091	0	0.0099	0	1	0.26
713	0	0	0	0	1	0	7.7e-06	4	0
714	0.036	0.87	0	0.091	0	0	0	1	0.26
715	0.00099	0.92	6.4e-05	0.036	0	0.04	0	1	0.26
716	0.22	0.72	0	0.057	0	0	0	1	0.26
717	0.3	0.68	0	0.016	0	0	0	1	0.26
718	0.018	0.87	0	0.11	0	0	0	1	0.26
719	0	0.97	0	0.033	0	0.00051	0	1	0.26
720	0.0014	0.96	0	0.041	0	0	0	1	0.26
721	0.0019	0.91	0	0.083	0	0.0051	0	1	0.26
722	0	0.96	0	0.00041	0	0.044	0	1	0.26
723	0.0023	0.92	1.5e-05	0.048	0	0.028	0	1	0.26
724	0	0.79	0	0	0.21	0	1.9e-05	1	0.26
725	4.8e-05	0.77	0	0.23	0	3.1e-05	0	1	0.26
726	0	0.79	0	0	0.21	0	5.8e-05	1	0.26
727	3.7e-05	0.17	0	0.83	0	0	0	3	0.31
728	0.016	0.92	0	0.0089	0	0.056	0	1	0.26
729	6e-05	0.51	0	0.49	0	0	0	1	0.26
730	0	0.79	0	0.00019	0.21	0	0.0024	1	0.26
731	4.5e-06	0.85	0	0.15	0	3.8e-05	0	1	0.26
732	0	0.63	0	0.37	0	0	0	1	0.26
733	0.29	0.71	0	0.0021	0	0	0	1	0.26
734	2.2e-05	0.71	0	0.29	0	0	0	1	0.26
735	0.013	0.93	0	0.053	0	0	0	1	0.26
736	0.02	0.69	0	0.29	0	0	0	1	0.26
737	0.025	0.65	0	8.3e-05	0	0.33	0	1	0.26
738	0	0.79	0	0	0.21	0	0	1	0.26
739	0.05	0.92	0	0.03	0	0	0	1	0.26
740	0.0003	0.98	0	0.0072	0	0.017	0	1	0.26
741	0.00065	0.95	0	0.037	0	0.011	0	1	0.26
742	0	0.79	0	0	0.21	0	7e-05	1	0.26
743	0.0027	0.98	0	0.022	0	0	0	1	0.26
744	0.055	0.83	0	0.11	0	0.0069	0	1	0.26
745	0	0.91	0	0.092	0	0	0	1	0.26
746	1.9e-05	0.93	0	0.069	0	0.00071	0	1	0.26
747	0.093	0.75	0	0.15	0	0.0021	0	1	0.26
748	0.18	0.25	0	0.58	0	0	0	3	0.31
749	0.13	0.6	0	0.27	0	0	0	1	0.26
750	0.26	0.37	0	0.38	0	0	0	3	0.31
751	0.0038	0.95	0	0.014	0	0.034	0	1	0.26
752	0.0034	0.74	0	0.26	0	0	0	1	0.26
753	0	0.79	0	3.7e-06	0.21	0	0.00028	1	0.26
754	0.016	0.9	0	0.0061	0	0.074	0	1	0.26
755	0.0023	0.73	0	0.26	0	0	0	1	0.26
756	0.062	0.72	0	0.22	0	0.0011	0	1	0.26
757	0.029	0.96	0	0.011	0	0	0	1	0.26
758	1.6e-06	0.99	0	0.0016	0	0.0046	0	1	0.26
759	0.00044	0.66	0	0.34	0	1.7e-05	0	1	0.26
760	0.0045	0.85	0	0.14	0	0.0016	0	1	0.26
761	0.038	0.0045	0	0.96	0	0	0	3	0.31
762	0.00036	0.97	0	0.013	0	0.015	0	1	0.26
763	0.001	0.98	0	0.018	0	0	0	1	0.26
764	0.012	0.73	0	0.26	0	0	0	1	0.26
765	0.00019	0.95	0	0.051	0	0	0	1	0.26
766	0.0041	0.99	0	0.0089	0	0	0	1	0.26
767	0	0.99	0	0.0066	0	0.0081	0	1	0.26
768	4.1e-05	0.97	0	0.027	0	0	0	1	0.26
769	0	0.98	0	0.0026	0	0.016	0	1	0.26
770	0	0.99	0	0.0016	0	0.0039	0	1	0.26
771	1.8e-06	0.92	0	0.076	0	0	0	1	0.26
772	0.0031	0.75	0	0.24	0	0.00018	0	1	0.26
773	0	0	0	0	1	0	0	4	0
774	0.0026	0.99	0	0.012	0	0	0	1	0.26
775	0.14	0.8	0	0.056	0	0	0	1	0.26
776	0.21	0.12	0	0.66	0	0	0	3	0.31
777	0.001	0.93	0	0.063	0	0.0084	0	1	0.26
778	0.098	0.64	0	0.26	0	0	0	1	0.26
779	0.00016	0.57	0	0.43	0	0	0	1	0.26
780	0.056	0.57	0	0.37	0	0	0	1	0.26
781	0.0027	0.93	0	0.048	0	0.016	0	1	0.26
782	0.00095	0.89	0	0.11	0	0	0	1	0.26
783	0	0	0	0.00078	0	0	1	6	0.029
784	0.00046	0.92	0	0.08	0	0.0027	0	1	0.26
785	0	0.98	0	0.018	0	6.1e-05	0	1	0.26
786	0	0.93	0	0.074	0	1.2e-05	0	1	0.26
787	1.8e-06	0.46	0	0.54	0	0	0	3	0.31
788	3.1e-05	0.96	0	0.041	0	0	0	1	0.26
789	0.00024	0.92	0	0.082	0	0.0022	0	1	0.26
790	0	0	0	0	0	0	1	6	0.029
791	0	0.57	0	0.00017	0	0.43	0	1	0.26
792	0	0	0.0014	0	0	0	1	6	0.029
793	2.9e-06	0.9	0	0.1	0	8.4e-05	0	1	0.26
794	0	0.73	0	0.00035	0	0.27	0	1	0.26
795	0	0.98	0	0.017	0	0.0041	0	1	0.26
796	0.29	0.71	0	0.0061	0	0	0	1	0.26
797	0	0.93	0	0.0095	0	0.061	0	1	0.26
798	0	0.12	0	0	0	0.88	0	5	0.2
799	0	0	2.7e-05	0	0	0	1	6	0.029
800	0.0032	0.99	0	0.0029	0	0	0	1	0.26
801	0.0066	0.9	2.1e-06	0.085	0	0.012	0	1	0.26
802	0.11	0.88	0	0.013	0	0	0	1	0.26
803	0.0022	0.89	0	0.1	0	0.004	0	1	0.26
804	2.9e-06	0.96	0	0.015	0	0.025	0	1	0.26
805	0.22	0.77	0	0.0083	0	0	0	1	0.26
806	0	0.89	0	0.11	0	5.2e-05	0	1	0.26
807	0.046	0.76	0	0.19	0	0.002	0	1	0.26
808	0	0.88	0	0.12	0	2.6e-06	0	1	0.26
809	0	0.15	0	0	0	0.85	0	5	0.2
810	0.04	0.64	0	0.32	0	0	0	1	0.26
811	0	0.98	0	0.017	0	0.00016	0	1	0.26
812	0	0.98	0	0.02	0	0.00012	0	1	0.26
813	0.00091	0.93	0	0.06	0	0.011	0	1	0.26
814	0.0063	0.6	0	0.4	0	4.1e-05	0	1	0.26
815	0.0001	0.95	0	0.032	0	0.021	0	1	0.26
816	0.00076	0.82	0	0.18	0	0.00034	0	1	0.26
817	0.019	0.97	0	0.014	0	0	0	1	0.26
818	0.068	0.74	0	0.2	0	0	0	1	0.26
819	0	0.97	0	0.00051	0	0.033	0	1	0.26
820	0.00078	0.88	0	0.12	0	0.0013	0	1	0.26
821	0	0	0.0001	0	0	0	1	6	0.029
822	0.00012	0.94	0	0.055	0	0.0048	0	1	0.26
823	0	0.96	0	0.008	0	0.034	0	1	0.26
824	0.014	0.99	0	0.00015	0	0	0	1	0.26
825	0	0	0.00016	0	0.96	0	0.042	4	0
826	0	6.5e-06	0.96	0	0	0.04	0	2	0.087
827	0.009	0.98	0	0.012	0	0	0	1	0.26
828	1	0.0032	0	0.0007	0	0	0	0	0.42
829	0	0.97	0	0.032	0	0.0013	0	1	0.26
830	0.013	0.79	0	0.2	0	0	0	1	0.26
831	8.4e-05	0.33	0	0.67	0	0	0	3	0.31
832	0.0026	0.97	0	0.022	0	0	0	1	0.26
833	0	0.94	0	0.062	0	3.6e-05	0	1	0.26
834	0.00017	0.87	0	0.13	0	0.00044	0	1	0.26
835	0.0017	0.92	0.00035	0.046	0	0.034	0	1	0.26
836	0.0011	0.93	0	0.058	0	0.014	0	1	0.26
837	0	0.57	0	0.00014	0	0.43	0	1	0.26
838	0.32	0.68	0	0.0056	0	0	0	1	0.26
839	0.18	0.31	0	0.51	0	1.5e-05	0	3	0.31
840	0	0.93	0	0.0087	0	0.058	0	1	0.26
841	0	0.99	0	0.003	0	0.0051	0	1	0.26
842	0	0.78	0.0018	0.0034	0	0.21	0	1	0.26
843	0.16	0.81	0	0.027	0	0	0	1	0.26
844	9.9e-06	0.92	0	0.081	0	0.00036	0	1	0.26
845	0	0.99	0	0.00021	0	0.0093	0	1	0.26
846	0.012	0.33	0	0.66	0	2e-06	0	3	0.31
847	0.0017	0.99	0	0.0046	0	0	0	1	0.26
848	0	0.91	0	0.0015	0	0.089	0	1	0.26
849	0.077	0.78	0	0.14	0	0.0047	0	1	0.26
850	0.065	0.8	0	0.14	0	0	0	1	0.26
851	0	0.99	0	0.0088	0	0.0013	0	1	0.26
852	0	0	0.00027	0	0	0	1	6	0.029
853	0	0.2	4.4e-05	1.5e-05	0	0.8	0	5	0.2
854	0	0.96	0	0.039	0	0.00037	0	1	0.26
855	0.09	0.77	0	0.14	0	3.1e-06	0	1	0.26
856	0.21	0.59	0	0.2	0	0	0	1	0.26
857	0	0.86	0	0.0018	0	0.14	0	1	0.26
858	0.0011	0.69	0	0.3	0	5.4e-05	0	1	0.26
859	0	0.094	0	0	0	0.91	0	5	0.2
860	0	0.94	0	0.008	0	0.051	0	1	0.26
861	0.24	0.74	0	0.017	0	0	0	1	0.26
862	0.0008	0.39	0	0.6	0	0	0	3	0.31
863	0.00057	0.84	0	0.16	0	0.00042	0	1	0.26
864	0	0	1.8e-05	0	0.98	0	0.021	4	0
865	1e-05	0.72	0	0.28	0	3.7e-06	0	1	0.26
866	0	0	4e-06	0	0.99	0	0.013	4	0
867	0	0.73	3.9e-05	0.0015	0	0.27	0	1	0.26
868	7.8e-05	0.95	0	0.027	0	0.023	0	1	0.26
869	0.0034	0.2	0	0.8	0	0	0	3	0.31
870	0.011	0.86	0	0.13	0	0	0	1	0.26
871	0.23	0.77	0	0.0025	0	0	0	1	0.26
872	2.1e-05	0.89	0.00024	0.011	0	0.1	0	1	0.26
873	1.1e-05	0.96	0	0.017	0	0.025	0	1	0.26
874	0	0.61	0	3.4e-06	0	0.39	0	1	0.26
875	0.02	0.56	0	0.42	0	0	0	1	0.26
876	0.071	0.33	0	0.6	0	0	0	3	0.31
877	0.0011	0.93	9.1e-06	0.041	0	0.03	0	1	0.26
878	0	0	0.99	0	0	2.6e-06	0.0096	2	0.087
879	0	6.9e-05	0.94	0	0	0.0012	0.057	2	0.087
880	0.00018	0.89	0	0.11	0	0.0006	0	1	0.26
881	0.00036	0.86	0	0.14	0	0.00038	0	1	0.26
882	2e-05	0.74	0	0.26	0	7.4e-06	0	1	0.26
883	0.0062	0.74	0	0.25	0	0.00023	0	1	0.26
884	0.81	0.00088	0	0.19	0	0	0	0	0.42
885	1.7e-06	0.94	0	0.06	0	0.00024	0	1	0.26
886	0.0096	0.87	0	0.11	0	0.0048	0	1	0.26
887	0	0.98	0	0.023	0	9.5e-05	0	1	0.26
888	0.011	0.74	0	0.25	0	0	0	1	0.26
889	2e-06	0.96	0	0.012	0	0.028	0	1	0.26
890	0.15	0.46	0	0.39	0	7.4e-05	0	1	0.26
891	0.32	0.25	0	0.43	0	0	0	3	0.31
892	0	0.98	0	0.00031	0	0.02	0	1	0.26
893	6.9e-05	0.95	0	0.049	0	0.0038	0	1	0.26
894	0	9e-06	0.94	0	0	0.00029	0.055	2	0.087
895	0	0	0	0	1	0	1.6e-05	4	0
896	0.00016	0.92	0	0.078	0	0.0015	0	1	0.26
897	0	0.99	0	0.013	0	0.00032	0	1	0.26
898	0.0033	0.87	0	0.12	0	0	0	1	0.26
899	0.41	0.19	0	0.41	0	0	0	0	0.42
900	0.00028	0.94	0	0.034	0	0.023	0	1	0.26
901	0.00039	0.74	0	0.26	0	0	0	1	0.26
902	0.001	0.83	0	0.17	0	0	0	1	0.26
903	0	0	0	0	1	0	2.4e-05	4	0
904	0.00018	0.86	0	0.14	0	0.00024	0	1	0.26
905	0.6	0.16	0	0.24	0	0	0	0	0.42
906	0.64	0.24	0	0.12	0	0	0	0	0.42
907	5.8e-05	0.59	0	0.41	0	0	0	1	0.26
908	2.7e-05	0.94	0	0.02	0	0.036	0	1	0.26
909	4.7e-06	0.96	0	0.04	0	0.0015	0	1	0.26
910	0.44	0.21	0	0.35	0	4e-06	0	0	0.42
911	0	0	1	0	0	2.8e-06	0.0049	2	0.087
912	0	0	0	0	1	0	4.2e-06	4	0
913	1.3e-06	0.77	0	0.23	0	2.6e-06	0	1	0.26
914	0.00029	0.86	0	0.13	0	0.00051	0	1	0.26
915	0.044	0.8	0	0.15	0	0	0	1	0.26
916	0	0	0	0	1	0	0.004	4	0
917	0.12	0.53	0	0.35	0	0.00021	0	1	0.26
918	0.00061	0.92	0	0.074	0	0.005	0	1	0.26
919	0.0029	0.9	0	0.094	0	0.0057	0	1	0.26
920	0	0	0	0	1	0	0.0001	4	0
921	0.002	0.92	0	0.081	0	0	0	1	0.26
922	0.0017	0.92	2.5e-06	0.059	0	0.017	0	1	0.26
923	0.00014	0.93	3e-05	0.027	0	0.04	0	1	0.26
924	0.13	0.42	0	0.45	0	0	0	3	0.31
925	0.0011	0.93	2.1e-06	0.053	0	0.018	0	1	0.26
926	3.9e-05	0.92	0	0.082	0	0.00077	0	1	0.26
927	9.6e-05	0.93	0	0.07	0	0.0021	0	1	0.26
928	0.18	0.41	0	0.41	0	0	0	3	0.31
929	0.0011	0.85	0	0.14	0	0.00083	0	1	0.26
930	0	0	0	0	1	0	0.0028	4	0
