SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
245	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0048	0	0	7	0.14	0.17	0.073	0.18
246	0	0	0	0	0	0	0.0066	0.042	0	0	0	0	0	0.95	0	0	13	0.093	0.17	0.073	0.18
247	0	0	0.3	0	0.7	0	0	0.00012	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
248	0	0	0	0	1e-05	0	0	0.5	0	0	0	0	0	0.5	0	0	7	0.14	0.17	0.073	0.18
249	0	0	0	0	0	0	0	0	0.00027	0.025	0	0	0	0	0	0.97	15	0	0	0	0.14
250	0	0	0	0	0.00015	0	0.24	0.00031	7e-05	0	0	0.75	0	0.012	0	0	11	0.14	0.094	0.049	0.02
251	0.0055	0.99	0	0.0008	0	0	0	0	0	0	0.00032	0	0	0	0	0	1	0	0	0.12	0
252	0.0089	0.99	0	0.0014	0	0	0	0	0	0	0.001	0	0	0	0	0	1	0	0	0.12	0
253	0	0	0.0044	0	0.032	0	0.038	0.55	0	0	0	0	0.00026	0.38	0	0	7	0.14	0.17	0.073	0.18
254	0	0	0.059	0	0.93	0	0	0.0069	0	0	0	0	0	1.2e-06	0	0	4	0.22	0.17	0.34	0.25
255	0	0	0	0	0	0	0	3.4e-06	0.0027	0	0	1	0	4e-06	0	0	11	0.14	0.094	0.049	0.02
256	5.3e-06	1	0	0.0001	0	0	0	0	0	0	0.00022	0	0	0	0	0	1	0	0	0.12	0
257	0	0	0.00065	0	0.73	0	0.00021	0.26	0	0	0	0	0	0.0063	0	0	4	0.22	0.17	0.34	0.25
258	0.0034	1	0	0.0005	0	0	0	0	0	0	0.00015	0	0	0	0	0	1	0	0	0.12	0
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
260	0	0	0.031	0	0.97	0	0	0.0024	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
261	0	0	0.16	0	0.53	0	0	0.31	0	0	0	0	0	0.011	0	0	4	0.22	0.17	0.34	0.25
262	0	0	0	0	0	0	0	0	3.5e-05	0.015	0	0	0	0	0	0.98	15	0	0	0	0.14
263	0	0	0	0	0	0	0	0	0.004	0.16	0	0	0	0	0	0.83	15	0	0	0	0.14
264	0	0	0	0	1.4e-06	0	0	0.99	0	0	0	0	0	0.0076	0	0	7	0.14	0.17	0.073	0.18
265	0	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0.98	0	14	0	0.094	0	0
266	0	0	0.003	0	0.015	0	0.00091	0.77	0	0	0	0	0	0.21	0	0	7	0.14	0.17	0.073	0.18
267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.031	0.019	0.024	0.18
268	0	0	0	0	0	0	0.0012	0.56	0	0	0	0	0	0.44	0	0	7	0.14	0.17	0.073	0.18
269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0.094	0	0
270	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.031	0.019	0.024	0.18
271	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.031	0.019	0.024	0.18
272	0	0	0	0	0	0	1.4e-05	0.11	0	0	0	0	0	0.89	0	0	13	0.093	0.17	0.073	0.18
273	0.00061	1	0	2.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.12	0
274	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
275	0	0	1e-05	0	4.7e-05	0	0	0.66	0	0	0	0	0	0.34	0	0	7	0.14	0.17	0.073	0.18
276	0	0	0	0	0	0	0	0.39	0	0	0	0	0	0.61	0	0	13	0.093	0.17	0.073	0.18
277	0	0	0	0	6.7e-06	0	0	0.98	0	0	0	0	0	0.015	0	0	7	0.14	0.17	0.073	0.18
278	0.078	0.92	0	0.002	0	0	0	0	0	0	0.00062	0	0	0	0	0	1	0	0	0.12	0
279	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.031	0.019	0.024	0.18
280	0	0	1.9e-06	0	0	0	0.00043	0.95	0	0	0	0	0	0.048	0	0	7	0.14	0.17	0.073	0.18
281	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
282	0.023	0.97	0	0.0045	0	0	0	0	0	0	0.004	0	0	0	0	0	1	0	0	0.12	0
283	0	0	0	0	0	0	1.6e-06	0.06	0	0	0	0	0	0.94	0	0	13	0.093	0.17	0.073	0.18
284	0	0	0	0	0	0	0.0004	0.0056	0	0	0	0.59	0	0.4	0	0	11	0.14	0.094	0.049	0.02
285	0	1	0	9.7e-05	0	0	0	0	0	0	5.8e-05	0	0	0	0	0	1	0	0	0.12	0
286	0	0	0	0	0	0	0	0	0.00024	0	0	0	0	0	0	1	15	0	0	0	0.14
287	0	1	0	9.4e-05	0	0	0	0	0	0	0.0002	0	0	0	0	0	1	0	0	0.12	0
288	0	0	0.017	0	0	0	0.00031	0.97	0	0	0	0	0	0.0087	0	0	7	0.14	0.17	0.073	0.18
289	1e-05	1	0	0.00074	0	0	0	0	0	0	0.00018	0	0	0	0	0	1	0	0	0.12	0
290	0	0.99	0	0.0016	0	0	0	0	0	0	0.0038	0	0	0	0	0	1	0	0	0.12	0
291	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0016	0	0	7	0.14	0.17	0.073	0.18
292	0.17	0.79	0	0.03	0	0.0023	0	3.4e-06	0	4e-06	0.0097	0	0	1.9e-05	0	0	1	0	0	0.12	0
293	0	1	0	1.7e-05	0	0	0	0	0	0	3.8e-06	0	0	0	0	0	1	0	0	0.12	0
294	0.00012	1	0	0.00093	0	1.7e-06	0	0	0	0	0.00011	0	0	0	0	0	1	0	0	0.12	0
295	0	0	0	0	0	0	7.1e-06	0.11	0	0	0	0	0	0.89	0	0	13	0.093	0.17	0.073	0.18
296	0	0	0	0	0	0	9e-05	0.34	0	0	0	0	0	0.66	0	0	13	0.093	0.17	0.073	0.18
297	2.4e-06	1	0	0.0005	0	0	0	0	0	0	0.00032	0	0	0	0	0	1	0	0	0.12	0
298	0	0	0.0014	0	0	0	0	0.87	0	0	0	0	0	0.13	0	0	7	0.14	0.17	0.073	0.18
299	0.98	0.0049	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0
300	0	0	0.0043	0	0	0	9.1e-05	0.98	0	0	0	0	0	0.018	0	0	7	0.14	0.17	0.073	0.18
301	0	0.99	0	0.0012	0	0	0	0	0	0	0.0056	0	0	0	0	0	1	0	0	0.12	0
302	0	0	1.4e-05	0	0	0	8.3e-05	0.29	0	0	0	0	0	0.71	0	0	13	0.093	0.17	0.073	0.18
303	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0023	0	0	7	0.14	0.17	0.073	0.18
304	0	1	0	0.0002	0	0	0	0	0	0	0.00021	0	0	0	0	0	1	0	0	0.12	0
305	0	1	0	9e-05	0	0	0	0	0	0	5.2e-05	0	0	0	0	0	1	0	0	0.12	0
306	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.019	0.098	0
307	0	1	0	1.5e-05	0	0	0	0	0	0	4.5e-06	0	0	0	0	0	1	0	0	0.12	0
308	0.00043	0.98	0	0.011	0	5.8e-06	0	0	0	0	0.0074	0	0	0	0	0	1	0	0	0.12	0
309	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00082	0	0	7	0.14	0.17	0.073	0.18
310	0	0	0	0	0.34	0	0	0	0	0	0	0	0.66	0	0	0	12	0.3	0.32	0.41	0.39
311	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00064	0	0	7	0.14	0.17	0.073	0.18
312	0.00024	0.99	0	0.0056	0	3.3e-06	0	0	0	0	0.0043	0	0	0	0	0	1	0	0	0.12	0
313	0	0	0.00026	0	0	0	0.00015	0.86	0	0	0	1.5e-06	0	0.14	0	0	7	0.14	0.17	0.073	0.18
314	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.019	0	0	7	0.14	0.17	0.073	0.18
315	0	0	0	0	0	0	0.027	0.11	0	0	0	0	0	0.87	0	0	13	0.093	0.17	0.073	0.18
316	0	0	0.00026	0	0	0	0	0.96	0	0	0	0	0	0.037	0	0	7	0.14	0.17	0.073	0.18
317	0	0	0.00038	0	0	0	0.00016	0.52	0	0	0	0	0	0.48	0	0	7	0.14	0.17	0.073	0.18
318	0	1	0	9.2e-05	0	0	0	0	0	0	1.9e-05	0	0	0	0	0	1	0	0	0.12	0
319	3.2e-06	1	0	9.6e-05	0	0	0	0	0	0	8.8e-06	0	0	0	0	0	1	0	0	0.12	0
320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
321	0	0	0	0	0	0	0	0.068	0	0	0	0	0	0.93	0	0	13	0.093	0.17	0.073	0.18
322	0	1	0	7.1e-06	0	0	0	0	0	0	7.5e-06	0	0	0	0	0	1	0	0	0.12	0
323	0	1	0	0.00014	0	0	0	0	0	0	0.00011	0	0	0	0	0	1	0	0	0.12	0
324	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.22	0	0	7	0.14	0.17	0.073	0.18
325	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.019	0.098	0
326	0	0	0	0	0.99	0	0	0	0	0	0	0	0.012	0	0	0	4	0.22	0.17	0.34	0.25
327	0.0012	1	0	0.0011	0	1.6e-05	0	0	0	0	0.00012	0	0	0	0	0	1	0	0	0.12	0
328	9.6e-05	1	0	0.00081	0	1.3e-06	0	0	0	0	0.00012	0	0	0	0	0	1	0	0	0.12	0
329	0	1	0	0.00034	0	0	0	0	0	0	0.00042	0	0	0	0	0	1	0	0	0.12	0
330	0.004	1	0	0.00026	0	5.4e-05	0	0	0	0	4.4e-06	0	0	0	0	0	1	0	0	0.12	0
331	0	0	3.1e-06	0	0.0007	0	0.92	0.047	0	0	0	0	0	0.031	0	0	6	0.096	0.24	0.17	0.18
332	0	0	0	0	0	0	0.00033	0.039	0	0	0	0	0	0.96	0	0	13	0.093	0.17	0.073	0.18
333	0.0053	0.99	0	0.0067	0	7.2e-05	0	0	0	0	0.0018	0	0	0	0	0	1	0	0	0.12	0
334	0	0	0	0	0.2	0	0	0	0	0	0	0	0.8	0	0	0	12	0.3	0.32	0.41	0.39
335	0	0.99	0	0.00069	0	0	0	0	0	0	0.0067	0	0	0	0	0	1	0	0	0.12	0
336	1.1e-05	0.99	0	0.0032	0	0	0	0	0	0	0.0042	0	0	0	0	0	1	0	0	0.12	0
337	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0.2	0	0	7	0.14	0.17	0.073	0.18
338	4.8e-06	1	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.12	0
339	0	0	1.2e-06	0	0.0015	0	1	0.0016	0	0	0	0	0	0.00012	0	0	6	0.096	0.24	0.17	0.18
340	0	0	0	0	0	0	6.7e-06	0.041	0	0	0	0	0	0.96	0	0	13	0.093	0.17	0.073	0.18
341	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0.83	0	0	13	0.093	0.17	0.073	0.18
342	0	0	0	0	0	0	0.0029	0.76	0	0	0	0	0	0.23	0	0	7	0.14	0.17	0.073	0.18
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
344	0	0	0	0	0.44	0	0.56	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
345	2.2e-05	1	0	0.00062	0	0	0	0	0	0	0.0003	0	0	0	0	0	1	0	0	0.12	0
346	0	0	0	0	0	0	0	0.017	0.00015	0	0	0.0029	0	0.98	0	0	13	0.093	0.17	0.073	0.18
347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
348	0	0	0	0	0	0	0.0014	0.13	0	0	0	0	0	0.87	0	0	13	0.093	0.17	0.073	0.18
349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0.094	0	0
350	0	0	0.0041	0	0.00043	0	0.59	0.17	0	0	0	0	0	0.24	0	0	6	0.096	0.24	0.17	0.18
351	0	0	0	0	0	0	0.00024	0.056	0	0	0	0	0	0.94	0	0	13	0.093	0.17	0.073	0.18
352	0.027	0.96	0	0.0091	0	0.00036	0	0	0	0	0.0024	0	0	0	0	0	1	0	0	0.12	0
353	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
354	0	0	0	0	1	0	0	0	0	0	0	0	6.3e-05	0	0	0	4	0.22	0.17	0.34	0.25
355	0	1	0	4.2e-05	0	0	0	0	0	0	4e-06	0	0	0	0	0	1	0	0	0.12	0
356	0	0	0	0	0	0	0.00049	0.29	0	0	0	0	0	0.71	0	0	13	0.093	0.17	0.073	0.18
357	0	0.99	0	0.0017	0	0	0	0	0	0	0.0074	0	0	0	0	0	1	0	0	0.12	0
358	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.0054	0	0	7	0.14	0.17	0.073	0.18
359	0	0	0	0	0	0	2.7e-06	0.52	0	0	0	0	0	0.48	0	0	7	0.14	0.17	0.073	0.18
360	0.0085	0.98	0	0.0083	0	0.00011	0	0	0	0	0.0053	0	0	0	0	0	1	0	0	0.12	0
361	0.00015	0.99	0	0.0049	0	2e-06	0	0	0	0	0.0033	0	0	0	0	0	1	0	0	0.12	0
362	0	0	0.025	0	0.0015	0	0.005	0.88	0	0	0	0	7e-06	0.092	0	0	7	0.14	0.17	0.073	0.18
363	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.12	0.02
364	0.031	0.95	0	0.01	0	0	0	0	0	0	0.0038	0	0	0	0	0	1	0	0	0.12	0
365	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.019	0.098	0
366	2.2e-06	1	0	0.00022	0	0	0	0	0	0	9.8e-05	0	0	0	0	0	1	0	0	0.12	0
367	0	0	1.5e-05	0	0	0	0.27	0.31	0	0	0	0	0	0.42	0	0	13	0.093	0.17	0.073	0.18
368	0	0	1.2e-05	0	0	0	0	0.97	0	0	0	0	0	0.029	0	0	7	0.14	0.17	0.073	0.18
369	0	0	0.00016	0	0	0	1.1e-05	0.45	7.7e-05	0	0	2.5e-05	0	0.55	0	0	13	0.093	0.17	0.073	0.18
370	0	0	0	0	0.93	0	0	0	0	0	0	0	0.072	0	0	0	4	0.22	0.17	0.34	0.25
371	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.019	0.098	0
372	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0.11	0	0	7	0.14	0.17	0.073	0.18
373	0.67	0.31	0	0.0046	0	0.0091	0	0	0	0	0.00021	0	0	0	0	0	0	0	0	0.22	0
374	0	1	0	0.0002	0	0	0	0	0	0	0.0014	0	0	0	0	0	1	0	0	0.12	0
375	0	0	0	0	0	0	0	2.8e-05	2.8e-05	0	0	1	0	0.00039	0	0	11	0.14	0.094	0.049	0.02
376	0	0	0	0	0.0003	0	0	0	0	0	0	0	1	0	0	0	12	0.3	0.32	0.41	0.39
377	0	0	0	0	4e-06	0	0	0	0	0	0	0	1	0	0	0	12	0.3	0.32	0.41	0.39
378	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00019	0	0	7	0.14	0.17	0.073	0.18
379	8.5e-05	1	0	0.0019	0	1.2e-06	0	0	0	0	0.0016	0	0	0	0	0	1	0	0	0.12	0
380	0	0	0	0	0	0	0	6.2e-06	0.00072	0	0	1	0	0.00039	0	0	11	0.14	0.094	0.049	0.02
381	0.05	0.93	0	0.011	0	0.00067	0	0	0	0	0.0043	0	0	0	0	0	1	0	0	0.12	0
382	0	0	0	0	0.79	0	0	0	0	0	0	0	0.21	0	0	0	4	0.22	0.17	0.34	0.25
383	0	0	0	0	0	0	0.00031	0.042	0	0	0	0.00048	0	0.96	0	0	13	0.093	0.17	0.073	0.18
384	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.12	0.02
385	0	0	0	0	1	0	1.2e-05	0	0	0	0	0	0	0	0	0	4	0.22	0.17	0.34	0.25
386	0	0	0	0	0	0	0	0	0.0045	0	0	9.3e-05	0	1	0	0	13	0.093	0.17	0.073	0.18
387	0	0	0	0	0.029	0	0	0	0	0	0	0	0.97	0	0	0	12	0.3	0.32	0.41	0.39
388	0	0	0	0	0	0	3.3e-06	0.6	0	0	0	1.2e-05	0	0.4	0	0	7	0.14	0.17	0.073	0.18
389	0	0	0	0	0	0	0	0.041	0.0026	0	0	0.19	0	0.77	0	0	13	0.093	0.17	0.073	0.18
390	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0027	0	0	7	0.14	0.17	0.073	0.18
391	0	0	0.005	0	0.63	0	0.25	0.069	0	0	0	0	0.012	0.036	0	0	4	0.22	0.17	0.34	0.25
392	0.041	0.95	0	0.0065	0	0	0	0	0	0	0.0018	0	0	0	0	0	1	0	0	0.12	0
393	0.0027	0.99	0	0.0052	0	0	0	0	0	0	0.0051	0	0	0	0	0	1	0	0	0.12	0
394	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.019	0.098	0
395	0	0	0	0	0.00075	0	0	0	0	0	0	0	1	0	0	0	12	0.3	0.32	0.41	0.39
396	0	0	0.0012	0	0	0	0	0.83	0	0	0	0	0	0.17	0	0	7	0.14	0.17	0.073	0.18
397	0	0	0	0	0	0	0	0.097	0.00016	0	0	0	0	0.9	0	0	13	0.093	0.17	0.073	0.18
398	0.22	0.75	0	0.022	0	4.2e-06	0	0	0	0	0.013	0	0	0	0	0	1	0	0	0.12	0
399	0	0	0.0018	0	0	0	0.0004	0.92	0	0	0	0	0	0.074	0	0	7	0.14	0.17	0.073	0.18
400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
401	0	0	1e-06	0	0	0	0.0003	0.47	0	0	0	0	0	0.53	0	0	13	0.093	0.17	0.073	0.18
402	0	0	3.2e-05	0	0	0	3e-05	0.24	5.6e-06	0	0	0	0	0.76	0	0	13	0.093	0.17	0.073	0.18
403	0	0	0.0044	0	0	0	0	0.88	0	0	0	0	0	0.11	0	0	7	0.14	0.17	0.073	0.18
404	9.8e-05	1	0	0.00089	0	0	0	0	0	0	0.0015	0	0	0	0	0	1	0	0	0.12	0
405	0.016	0.97	0	0.0076	0	0	0	0	0	0	0.0063	0	0	0	0	0	1	0	0	0.12	0
406	0.0021	0.98	0	0.008	0	0	0	0	0	0	0.014	0	0	0	0	0	1	0	0	0.12	0
407	0	0	1.4e-05	0	0	0	0.00022	0.26	0	0	0	0	0	0.74	0	0	13	0.093	0.17	0.073	0.18
408	0	0	0	0	0	0	0.0016	0.75	0	0	0	0	0	0.25	0	0	7	0.14	0.17	0.073	0.18
409	6.4e-05	1	0	0.00014	0	0	0	0	0	0	2.3e-05	0	0	0	0	0	1	0	0	0.12	0
410	0	0	0	0	0.048	0	0	0	0	0	0	0	0.95	0	0	0	12	0.3	0.32	0.41	0.39
411	1	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0
412	0	0	0	0	0.089	0	0.91	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
413	0.038	0.96	0	0.0039	0	0	0	0	0	0	0.0016	0	0	0	0	0	1	0	0	0.12	0
414	0	0	0	0	0.11	0	0	0	0	0	0	0	0.89	0	0	0	12	0.3	0.32	0.41	0.39
415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.14	0.094	0.049	0.02
416	0	0	0	0	0	0	0.81	0.0028	0	0	0	0	0	0.19	0	0	6	0.096	0.24	0.17	0.18
417	0	0	0	0	0	0	0.0045	0.0064	0	0	0	0	0	0.99	0	0	13	0.093	0.17	0.073	0.18
418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0.094	0	0
419	0	1	0	0.00033	0	0	0	0	0	0	0.00018	0	0	0	0	0	1	0	0	0.12	0
420	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
421	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
422	0	0	0.0094	0	0.015	0	0.14	0.75	0	0	0	1.5e-06	0	0.088	0	0	7	0.14	0.17	0.073	0.18
423	0.0069	0.98	0	0.0069	0	0	0	0	0	0	0.0095	0	0	0	0	0	1	0	0	0.12	0
424	0.00029	1	0	0.0019	0	0	0	0	0	0	0.0012	0	0	0	0	0	1	0	0	0.12	0
425	0	0	0.41	0	0.00016	0	0.0051	0.51	0	0	0	0	0	0.076	0	0	7	0.14	0.17	0.073	0.18
426	0	0	0	0	0	0	1	7.8e-06	0	0	0	0	0	2.2e-05	0	0	6	0.096	0.24	0.17	0.18
427	1e-05	0.99	0	0.0024	0	0	0	0	0	0	0.0069	0	0	0	0	0	1	0	0	0.12	0
428	3.8e-06	1	0	2.9e-05	0	0	0	0	0	0	7.5e-06	0	0	0	0	0	1	0	0	0.12	0
429	0	0	4.7e-05	0	0	0	0.0009	0.47	0	0	0	0	0	0.53	0	0	13	0.093	0.17	0.073	0.18
430	0	0	0	0	0	0	2e-06	4.4e-06	0	0	0	0.99	0	0.0078	0	0	11	0.14	0.094	0.049	0.02
431	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
432	0	0	0.00049	0	0	0	1.2e-05	0.26	0.0013	0	0	0	0	0.74	0	0	13	0.093	0.17	0.073	0.18
433	0.00018	1	0	0.0014	0	0	0	0	0	0	0.0017	0	0	0	0	0	1	0	0	0.12	0
434	0.0015	0.98	0	0.0085	0	0	0	0	0	0	0.0081	0	0	0	0	0	1	0	0	0.12	0
435	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.3	0.32	0.41	0.39
436	0.018	0.97	0	0.0073	0	0	0	0	0	0	0.008	0	0	0	0	0	1	0	0	0.12	0
437	0	1	0	9.7e-05	0	0	0	0	0	0	6.8e-05	0	0	0	0	0	1	0	0	0.12	0
438	0	0	0	0	0.0043	0	1	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
439	0	0	0.0011	0	0.00022	0	0.72	0.21	0	0	0	0	0	0.072	0	0	6	0.096	0.24	0.17	0.18
440	0	0	0.0011	0	0	0	8.7e-05	0.65	0	0	0	0	0	0.35	0	0	7	0.14	0.17	0.073	0.18
441	0	0	0	0	0	0	0.53	0.093	0	0	0	0	0	0.38	0	0	6	0.096	0.24	0.17	0.18
442	0.00013	1	0	0.00026	0	0	0	0	0	0	2.5e-05	0	0	0	0	0	1	0	0	0.12	0
443	0.00043	1	0	0.00041	0	0	0	0	0	0	0.0002	0	0	0	0	0	1	0	0	0.12	0
444	0.0024	0.99	0	0.0045	0	0	0	0	0	0	0.0049	0	0	0	0	0	1	0	0	0.12	0
445	0	0	0	0	0	0	0.0003	0.12	0	0	0	0	0	0.88	0	0	13	0.093	0.17	0.073	0.18
446	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.096	0.24	0.17	0.18
447	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.12	0.02
448	0.15	0.84	0	0.0043	0	0	0	0	0	0	0.00062	0	0	0	0	0	1	0	0	0.12	0
449	0	0	0	0	0	0	0	0.00033	0.34	0	0	0.65	0	0.0022	0	0	11	0.14	0.094	0.049	0.02
450	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.031	0.019	0.024	0.18
451	0	0	0	0	1	0	0	0	0	0	0	0	4.8e-06	0	0	0	4	0.22	0.17	0.34	0.25
452	0	0	0	0	0	0	0	0	1.1e-05	0	0	1	0	0	0	0	11	0.14	0.094	0.049	0.02
453	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0.31	0	0	7	0.14	0.17	0.073	0.18
454	0	0	0	0	1	0	5.2e-06	0	0	0	0	0	0.0016	0	0	0	4	0.22	0.17	0.34	0.25
455	0.036	0.96	0	0.0032	0	0	0	0	0	0	0.00066	0	0	0	0	0	1	0	0	0.12	0
456	0	0	0.00056	0	0	0	0	0.76	0.0012	0	0	0	0	0.24	0	0	7	0.14	0.17	0.073	0.18
457	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.7	0	0	13	0.093	0.17	0.073	0.18
458	7.9e-06	1	0	0.00028	0	0	0	0	0	0	9e-05	0	0	0	0	0	1	0	0	0.12	0
459	0.39	0.59	0	0.012	0	0	0	0	0	0	0.0038	0	0	0	0	0	1	0	0	0.12	0
460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0.14
461	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0.64	0	0	13	0.093	0.17	0.073	0.18
462	0.21	0.75	0	0.022	0	2.6e-05	0	0	0	0	0.016	0	0	0	0	0	1	0	0	0.12	0
463	0	0	0	0	0	0	1.3e-05	0.02	0	0	0	0	0	0.98	0	0	13	0.093	0.17	0.073	0.18
464	0	0	0	0	0	0	8.7e-05	0.3	0	0	0	0	0	0.7	0	0	13	0.093	0.17	0.073	0.18
465	0	1	0	0.00099	0	0	0	0	0	0	0.0031	0	0	0	0	0	1	0	0	0.12	0
466	0.047	0.95	0	0.0017	0	0	0	0	0	0	0.0004	0	0	0	0	0	1	0	0	0.12	0
467	0	0	1.8e-06	0	0	0	0	0.17	0.0039	0	0	0	0	0.83	0	0	13	0.093	0.17	0.073	0.18
468	0	0	0	0	0	0	0.16	0.57	0	0	0	0	0	0.27	0	0	7	0.14	0.17	0.073	0.18
469	0.0086	0.98	0	0.002	0	0	0	0.0048	0	0	0.00099	0	0	0	0	0	1	0	0	0.12	0
470	0	0	4.1e-05	0	0.0056	0	0.31	0.24	0	0	0	0	0.06	0.38	0	0	13	0.093	0.17	0.073	0.18
471	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0.31	0	0	7	0.14	0.17	0.073	0.18
472	0.25	0.75	0	0.0028	0	0	0	0.00063	0	0	0.00053	0	0	0	0	0	1	0	0	0.12	0
473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0.094	0	0
474	0.049	0.9	0	0.01	0.0002	0	0	0.029	0	0	0.0079	0	0	0	0	0	1	0	0	0.12	0
475	0	0	2.4e-06	0	0.074	0	0	0.0018	0	0	0	0	0.92	0	0	0	12	0.3	0.32	0.41	0.39
476	0	0	3.2e-06	0	6.6e-06	0	4.6e-05	0.52	0	0	0	0	0	0.48	0	0	7	0.14	0.17	0.073	0.18
477	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0.29	0	0	7	0.14	0.17	0.073	0.18
478	0	0	0	0	0	0	0	0	0.0011	0.00025	0	0	0	0	0	1	15	0	0	0	0.14
479	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.12	0.02
480	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0.33	0	0	7	0.14	0.17	0.073	0.18
481	0	0	0	0	0	0	0	0.0003	0	0	0	0.99	0	0.0089	0	0	11	0.14	0.094	0.049	0.02
482	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.3	0.32	0.41	0.39
483	0	0	0	0	0	0	0	0.62	0	0	0	0	0	0.38	0	0	7	0.14	0.17	0.073	0.18
484	0	0	0.00066	0	0.00046	0	3.8e-06	0.63	0.001	0	0	0.0079	6.9e-05	0.36	0	0	7	0.14	0.17	0.073	0.18
485	0.00038	0.88	0	0.0031	0	0	0	0.11	0	0	0.0031	0	0	0	0	0	1	0	0	0.12	0
