SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
295	0.61	0	0	0	0.008	0	0.27	0.11	0	0.076	0.29	0.23	0.3	0.13	0.26
296	3e-06	0	0	0	0.00039	0	0	1	7	0.17	0.29	0.23	0.34	0.12	0.23
297	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
298	0	0	0	0	1	0	0	0	4	0.32	0.57	0.47	0.66	0.21	0.47
299	0.0015	0	0	0	0.038	0	0.0039	0.96	7	0.17	0.29	0.23	0.34	0.12	0.23
300	0.00074	0	0	0	0.024	0	0	0.98	7	0.17	0.29	0.23	0.34	0.12	0.23
301	0	0	0	0	0.31	0	0.69	0	6	0.17	0.34	0.29	0.38	0.21	0.31
302	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
303	0	0	0	0	0.94	0	0.064	0	4	0.32	0.57	0.47	0.66	0.21	0.47
304	0	0	0	0	1.8e-05	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
305	0.058	0	0	0	0	0	0.42	0.52	7	0.17	0.29	0.23	0.34	0.12	0.23
306	0	0	0.0023	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
307	0	0	0	0	0.21	0	0.79	0	6	0.17	0.34	0.29	0.38	0.21	0.31
308	0.00016	0	0	0	0	0	0.00093	1	7	0.17	0.29	0.23	0.34	0.12	0.23
309	0.018	0	0	0	0	0	0.01	0.97	7	0.17	0.29	0.23	0.34	0.12	0.23
310	0	0	0	0	1	0	0.0044	0	4	0.32	0.57	0.47	0.66	0.21	0.47
311	0	0	0	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
312	0.11	0	0	0	0	0	0.0062	0.89	7	0.17	0.29	0.23	0.34	0.12	0.23
313	0	0	0	0	1.5e-05	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
314	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
315	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
316	0.0039	0	0	0	0	0	0.057	0.94	7	0.17	0.29	0.23	0.34	0.12	0.23
317	0.95	0	0	0	0	0	0	0.051	0	0.076	0.29	0.23	0.3	0.13	0.26
318	0	0	0	0	0.08	0	0.92	0	6	0.17	0.34	0.29	0.38	0.21	0.31
319	0.64	0	0	0	0	0	0	0.36	0	0.076	0.29	0.23	0.3	0.13	0.26
320	0.0046	0	0	0	0	0	0.041	0.95	7	0.17	0.29	0.23	0.34	0.12	0.23
321	0.0042	0	0.004	0.017	0	0.0031	0.00041	0.97	7	0.17	0.29	0.23	0.34	0.12	0.23
322	0	0	0	0	0	0	0	1	7	0.17	0.29	0.23	0.34	0.12	0.23
323	0.0037	0	0	0	0	0	1.2e-05	1	7	0.17	0.29	0.23	0.34	0.12	0.23
324	0	0	1.4e-06	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
325	1	0	0	0	0	0	0.00014	0.0027	0	0.076	0.29	0.23	0.3	0.13	0.26
326	6.5e-05	0	0	0	0	0	0.19	0.81	7	0.17	0.29	0.23	0.34	0.12	0.23
327	0	0	0	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
328	9.9e-06	0	0	0	0	0	0	1	7	0.17	0.29	0.23	0.34	0.12	0.23
329	0.028	0	0	0	0	0	0.4	0.57	7	0.17	0.29	0.23	0.34	0.12	0.23
330	1.4e-05	0	0	0	0	0	1	0.0033	6	0.17	0.34	0.29	0.38	0.21	0.31
331	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
332	0.98	0	0	0	0	0	0	0.024	0	0.076	0.29	0.23	0.3	0.13	0.26
333	0.00041	0	0	0	0	0	1	1.6e-05	6	0.17	0.34	0.29	0.38	0.21	0.31
334	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
335	0.99	0	0	0	0	0	0	0.0069	0	0.076	0.29	0.23	0.3	0.13	0.26
336	0.096	0	0	0	0	0	0.79	0.11	6	0.17	0.34	0.29	0.38	0.21	0.31
337	0	0	0	0	0.91	0	0.091	0	4	0.32	0.57	0.47	0.66	0.21	0.47
338	0.0027	0	0	0	0	0	0.88	0.12	6	0.17	0.34	0.29	0.38	0.21	0.31
339	0.0099	0	0	0	0	0	0.017	0.97	7	0.17	0.29	0.23	0.34	0.12	0.23
340	0.024	0	0	0	0	0	0.014	0.96	7	0.17	0.29	0.23	0.34	0.12	0.23
341	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
342	0.0003	0	0	0	0	0	0.0015	1	7	0.17	0.29	0.23	0.34	0.12	0.23
343	0	0	0	0	0	0	4e-06	1	7	0.17	0.29	0.23	0.34	0.12	0.23
344	5.6e-06	0	0	0	0	0	0.0002	1	7	0.17	0.29	0.23	0.34	0.12	0.23
345	0.0004	0	0	0	0	0	7.8e-05	1	7	0.17	0.29	0.23	0.34	0.12	0.23
346	0.092	0	0	0	0	0	0	0.91	7	0.17	0.29	0.23	0.34	0.12	0.23
347	0.99	0	0	0	0	0	0	0.0086	0	0.076	0.29	0.23	0.3	0.13	0.26
348	0	1	0	0	0	4e-06	0	0	1	0	0	0	0.15	0	0
349	0	0	0.99	0	0	0	0.0087	0	2	0.17	0.032	0.026	0.038	0.043	0.029
350	0	0	0.98	0	0	0	0.019	0	2	0.17	0.032	0.026	0.038	0.043	0.029
351	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
352	0	0	0	0	0.84	0	0.16	0	4	0.32	0.57	0.47	0.66	0.21	0.47
353	0	0	0	0	0	0.71	0.29	0	5	0	0.032	0.026	0.076	0.029	0.029
354	7.3e-06	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
355	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
356	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
357	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
358	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
359	0.0019	0	0	0	0.027	0	0	0.97	7	0.17	0.29	0.23	0.34	0.12	0.23
360	0	0	0	0	1	0	0.0036	0	4	0.32	0.57	0.47	0.66	0.21	0.47
361	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
362	0.72	0	0	0	0.0066	0	2.3e-05	0.27	0	0.076	0.29	0.23	0.3	0.13	0.26
363	0	0	0	0	5.9e-06	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
364	0	0	0	0	0.1	0	0.9	0	6	0.17	0.34	0.29	0.38	0.21	0.31
365	0.0016	0	0	0	0.13	0	9.4e-05	0.87	7	0.17	0.29	0.23	0.34	0.12	0.23
366	0	0	0	0.028	0	1.8e-05	0.97	0	6	0.17	0.34	0.29	0.38	0.21	0.31
367	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
368	0	0	0	0	1	0	0.001	0	4	0.32	0.57	0.47	0.66	0.21	0.47
369	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
370	0	0	0	0	0.11	0	0.0046	0.89	7	0.17	0.29	0.23	0.34	0.12	0.23
371	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
372	0	0	1	0	0	0	0	0	2	0.17	0.032	0.026	0.038	0.043	0.029
373	8.9e-05	0	0	0	0.018	0	0.00067	0.98	7	0.17	0.29	0.23	0.34	0.12	0.23
374	0.00013	0	0	0	0.54	0	0.13	0.33	4	0.32	0.57	0.47	0.66	0.21	0.47
375	0	0	0	0	0.0011	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
376	0.00066	0	0	0	0.00066	0	0.0082	0.99	7	0.17	0.29	0.23	0.34	0.12	0.23
377	0.047	0	0	0	0.0033	0	0.16	0.79	7	0.17	0.29	0.23	0.34	0.12	0.23
378	0	0	0	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
379	0	0	0	0	6.7e-05	0	0	1	7	0.17	0.29	0.23	0.34	0.12	0.23
380	0	0	0	0	0	0.00025	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
381	0	0	0	0	0.22	0	0.78	0	6	0.17	0.34	0.29	0.38	0.21	0.31
382	0	0	0	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
383	0.98	0	0	0	0.0023	0	0	0.018	0	0.076	0.29	0.23	0.3	0.13	0.26
384	1.1e-05	0	0	0	0.0012	0	0.00079	1	7	0.17	0.29	0.23	0.34	0.12	0.23
385	9.6e-06	0	0	0	0.18	0	0	0.82	7	0.17	0.29	0.23	0.34	0.12	0.23
386	0	0	0	0	1	0	0	0	4	0.32	0.57	0.47	0.66	0.21	0.47
387	0	0	3.2e-05	0	0	0.99	0.015	0	5	0	0.032	0.026	0.076	0.029	0.029
388	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
389	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
390	0.00075	0	0	0	0.019	0	0.11	0.87	7	0.17	0.29	0.23	0.34	0.12	0.23
391	0.0063	0	0	0	0.15	0	0.054	0.79	7	0.17	0.29	0.23	0.34	0.12	0.23
392	0	0	0	0	7.8e-05	0	0.27	0.73	7	0.17	0.29	0.23	0.34	0.12	0.23
393	0.53	0	0	0	0.048	0	0.036	0.39	0	0.076	0.29	0.23	0.3	0.13	0.26
394	0	0	0	0	0.0042	0	0.028	0.97	7	0.17	0.29	0.23	0.34	0.12	0.23
395	0	0	0	0	1.2e-05	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
396	0	0	0	0	0	0	1	3.2e-06	6	0.17	0.34	0.29	0.38	0.21	0.31
397	1	0	0	0	0.00011	0	0	0	0	0.076	0.29	0.23	0.3	0.13	0.26
398	0.066	0	0	0	0.17	0	0.066	0.7	7	0.17	0.29	0.23	0.34	0.12	0.23
399	0	0	0	0	1.3e-05	0	0.53	0.47	6	0.17	0.34	0.29	0.38	0.21	0.31
400	0	0	0	0	0.00024	0	0.71	0.29	6	0.17	0.34	0.29	0.38	0.21	0.31
401	0	0	0	0	1	0	8e-05	0	4	0.32	0.57	0.47	0.66	0.21	0.47
402	4.8e-05	0	0	0	0.054	0	2.6e-05	0.95	7	0.17	0.29	0.23	0.34	0.12	0.23
403	0	0	0	0	0.74	0	0.26	0	4	0.32	0.57	0.47	0.66	0.21	0.47
404	0.009	0	0	0	0.0064	0	0.23	0.76	7	0.17	0.29	0.23	0.34	0.12	0.23
405	0	0	0	0	0.99	0	0.0056	0	4	0.32	0.57	0.47	0.66	0.21	0.47
406	0	0	0	0	0	1	0.0028	0	5	0	0.032	0.026	0.076	0.029	0.029
407	0	1	0	0	0	0	0	0	1	0	0	0	0.15	0	0
408	0	0	0	0	0.012	0	0.00026	0.99	7	0.17	0.29	0.23	0.34	0.12	0.23
409	0	0	0	0	0	1	0	0	5	0	0.032	0.026	0.076	0.029	0.029
410	0.00046	0	0	0	0.031	0	0.29	0.67	7	0.17	0.29	0.23	0.34	0.12	0.23
411	0.002	0	0	0	0.0015	0	0.71	0.28	6	0.17	0.34	0.29	0.38	0.21	0.31
412	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
413	0	0	0	0	0	1	2.2e-06	0	5	0	0.032	0.026	0.076	0.029	0.029
414	0	0	0	0	0.98	0	0.023	0	4	0.32	0.57	0.47	0.66	0.21	0.47
415	0	0	0	0	0.95	0	0.049	0	4	0.32	0.57	0.47	0.66	0.21	0.47
416	0	0	0	0	0.41	0	0.59	0	6	0.17	0.34	0.29	0.38	0.21	0.31
417	0.013	0	0	0.99	0.00021	0	0	3.7e-05	3	0	0.29	0.18	0.11	0.029	0.17
418	0.012	0	0	0	0.034	0	0.021	0.93	7	0.17	0.29	0.23	0.34	0.12	0.23
419	0	0	0	0	0	0.0066	0.99	0	6	0.17	0.34	0.29	0.38	0.21	0.31
420	0.0052	0	0	0	0.014	0	8.6e-06	0.98	7	0.17	0.29	0.23	0.34	0.12	0.23
421	0	0	0	0	0.00031	0	0	1	7	0.17	0.29	0.23	0.34	0.12	0.23
422	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
423	0	1	0	0	0	1.2e-05	0	0	1	0	0	0	0.15	0	0
424	0.061	0	0	0	0.23	0	4.8e-06	0.71	7	0.17	0.29	0.23	0.34	0.12	0.23
425	0.0043	0	0	0	0.027	0	0.049	0.92	7	0.17	0.29	0.23	0.34	0.12	0.23
426	0	0	0	0.5	0	1.1e-05	0.5	0	6	0.17	0.34	0.29	0.38	0.21	0.31
427	0.0033	0	0	0	0.0069	0	6.3e-05	0.99	7	0.17	0.29	0.23	0.34	0.12	0.23
428	0	0	0	0	0.0015	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
429	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
430	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
431	0	0	0	0	0.0025	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
432	0	0	0	0	0	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
433	0	0	0	0	0	0.013	0.99	0	6	0.17	0.34	0.29	0.38	0.21	0.31
434	0.00023	0	0	0	0.00075	0	0.9	0.097	6	0.17	0.34	0.29	0.38	0.21	0.31
435	0.0052	0	0	0	0.12	0	0.049	0.83	7	0.17	0.29	0.23	0.34	0.12	0.23
436	0	0	0.0012	0	0	0.49	0.51	0	6	0.17	0.34	0.29	0.38	0.21	0.31
437	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
438	7.8e-05	0	0	0	0.012	0	0.026	0.96	7	0.17	0.29	0.23	0.34	0.12	0.23
439	0	0	0	0	6.8e-05	0	1	0	6	0.17	0.34	0.29	0.38	0.21	0.31
440	0	0	0	1	0	0	0	0	3	0	0.29	0.18	0.11	0.029	0.17
441	0.017	0	0	0	0.064	0	0.23	0.69	7	0.17	0.29	0.23	0.34	0.12	0.23
