SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
226	0.0014	0.0045	0	0.00069	0	0.00083	0.00011	0.85	0	5.1e-06	0	0.14	0	3e-06	9.2e-05	7	0.23	0.13	0.23
227	0.15	0.1	0	0.036	0.001	0.019	0.012	0.022	0	0.00028	0	0.0035	0	0.61	0.046	13	0.38	0.29	0.23
228	0	0.062	0	0	0	0	0	0.4	0	0	0.00011	0.38	0.00024	0.15	0	7	0.23	0.13	0.23
229	0	0.52	0	0	0	0	0	0.41	0	0	0.005	0.008	0.0071	0.052	0	1	0.31	0.21	0.23
230	0.62	0.011	0	0.011	0.02	0.048	0.0082	0.0013	0	0.0023	0	0.00033	0	0.12	0.16	0	0.31	0.21	0.35
231	0.095	0.0022	0	0.14	0.033	0.00042	0.0039	0.042	0	7.3e-06	0	6.9e-05	0	0.68	0.0069	13	0.38	0.29	0.23
232	0.0019	0.00044	0	0.039	0.00012	0.00066	0.045	0.62	0	0.0021	0	0.22	0	0.07	0.0039	7	0.23	0.13	0.23
233	0.65	0.0023	0	0.0023	0	0.34	0.0019	8.1e-05	0	0	0	0.0027	0	1.7e-06	0.0015	0	0.31	0.21	0.35
234	0.011	0.035	0	0.016	0	0.0061	0.028	0.023	0	2.7e-06	0	0.88	0	0.0044	0.00015	11	0.15	0.21	0.23
235	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
236	0.073	0.015	0	0.018	0.0013	0.0011	0.0047	0.41	0	0.0041	0	0.47	0	0.0026	0.00079	11	0.15	0.21	0.23
237	0.0053	0.0031	0	0.02	0.00019	0.0014	0.013	0.71	0	0.0055	0	0.24	0	0.00083	3.9e-05	7	0.23	0.13	0.23
238	0	0	0.65	0	0	0	0	1.1e-05	0.35	0	0	6.4e-06	0	0	0	2	0.017	0	0.23
239	0	0	1	0	0	0	0	5.8e-05	0	0	0	0	0	0	0	2	0.017	0	0.23
240	0.034	0.13	0	0	0	0.0008	0	0.017	0	0.0097	0	0.0019	0.8	0.00013	0.00023	12	0.1	0.072	0.23
241	0.2	0.1	0	0.025	0.00037	0.006	0.00094	0.47	0	0.011	0	0.13	0	0.04	0.015	7	0.23	0.13	0.23
242	0.024	0.003	0	0.0049	0.23	0.0066	0.054	0.26	0	0.25	0	0.17	0	0.00013	0.00024	7	0.23	0.13	0.23
243	0	0	0	0	0.99	0	0.00097	0.00098	0	0.0093	0	1.2e-05	0	0	0	4	0.54	0.38	0.91
244	0.00081	0.0015	0	0.016	0.17	0.0039	0.055	0.45	0	0.0057	0	0.3	0	6.7e-06	1.3e-05	7	0.23	0.13	0.23
245	1.4e-05	8.2e-05	0	1.8e-05	0.003	0	0.065	0.75	0	0	0	0.18	0	0	0	7	0.23	0.13	0.23
246	0.83	0.02	0	0.093	8.3e-05	0.013	9.8e-05	0.00089	0	1.9e-05	0	0	0	0.037	0.0073	0	0.31	0.21	0.35
247	3.3e-05	5.5e-06	0	1.3e-06	0.77	3.4e-06	0.035	0.017	0	0.17	0	0.005	0	0	0	4	0.54	0.38	0.91
248	0.0067	0.00012	0	0.22	0.47	0.019	0.017	0.24	0	0.0027	0	0.03	0	0	3e-06	4	0.54	0.38	0.91
249	0.67	0.0069	0	3.2e-05	0.00024	0.00047	0.0002	0	0	0	0	0	0	0.22	0.11	0	0.31	0.21	0.35
250	0.038	0.02	0	0.04	7e-05	0.0084	0.0044	0.35	0	0.016	0	0.5	0	0.02	0.0047	11	0.15	0.21	0.23
251	0.00058	0	0	0.97	0.026	4e-06	7.6e-05	0.007	0	0.00036	0	3.3e-06	0	0.00022	0	3	0.62	0.46	0.65
252	0.0054	0.061	0	0	0	4.3e-05	0	0.17	0	0	0	0.71	0	0.031	0.02	11	0.15	0.21	0.23
253	0.0045	0.012	0	0	0	0.00011	0	0.98	0	0.00038	0	0.00082	0	5.2e-06	1.4e-05	7	0.23	0.13	0.23
254	0.081	0.041	0	0	0	0.0015	0	0.25	0	0	0	0.44	0	0.047	0.14	11	0.15	0.21	0.23
255	9.1e-06	6.5e-06	0	0	0	0	0	1	0	0	0	2.4e-05	0	0	0	7	0.23	0.13	0.23
256	0.00022	7.4e-05	0	0	0	1.2e-05	0	1	0	0	0	0	0	0	0	7	0.23	0.13	0.23
257	1.1e-05	0.022	0	0	0	0	0	0.98	0	0	0	0.0006	0	1.7e-05	1.3e-06	7	0.23	0.13	0.23
258	0.14	0.1	0	0	0	0.0022	0	0.6	0	0.00012	0	0.08	2e-06	0.063	0.0089	7	0.23	0.13	0.23
259	0.02	0.00033	0	0	0	0.17	0	0.33	0	0	0	0.48	0	0	3.7e-05	11	0.15	0.21	0.23
260	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
261	0.073	0.072	0	0	0	0.014	2.4e-05	0.47	0	0.022	0	0.33	0	0.0032	0.0068	7	0.23	0.13	0.23
262	0.00015	0.0053	0	0	0	0	0	0.98	0	0	0	0.013	0	0	2.5e-06	7	0.23	0.13	0.23
263	0.19	0.38	0	0	0	7.6e-05	0	0.27	0	0	0	0.096	0	0.014	0.051	1	0.31	0.21	0.23
264	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
265	0.005	0.1	0	0	0	0	0	0.88	0	0	0	0.015	0	3.5e-05	0.00021	7	0.23	0.13	0.23
266	0.037	0.36	0	0	0	1.9e-06	0	0.52	0	0	0	0.075	0	0.00064	0.0053	7	0.23	0.13	0.23
267	0.00038	0.099	0	0	0	0	0	0.89	0	0	0	0.011	0	4.9e-05	7.2e-05	7	0.23	0.13	0.23
268	0.96	0.0059	0	0	0	0.0071	0	0.02	0	2.2e-05	0	0.0017	0	0.00024	0.005	0	0.31	0.21	0.35
269	0.98	0.0013	0	0	0	0.0058	0	0.003	0	0	0	0.0018	0	7.1e-06	0.005	0	0.31	0.21	0.35
270	0.074	0.0086	0	0	0	0.017	0	0.029	0	0.00056	0	0.84	1.3e-06	0.0035	0.026	11	0.15	0.21	0.23
271	0.78	0.11	0	0	0	0.00023	0	0.022	0	0	0	0.0082	0	0.00086	0.082	0	0.31	0.21	0.35
272	0.75	0.17	0	0	0	2.4e-05	0	0.071	0	0	0	0.00034	0	0.00082	0.0055	0	0.31	0.21	0.35
273	0.49	0.28	0	0	0	0.038	0	0.18	0	2e-05	0	0.0066	0	0.013	0.0011	0	0.31	0.21	0.35
274	0.00075	0.41	0	0	0	0	0	0.45	0	0	0	0.13	0	0.00031	0.00098	7	0.23	0.13	0.23
275	0.0042	0.014	0	0	0	0	0	0.96	0	0	0	0.025	0	0	3e-05	7	0.23	0.13	0.23
276	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
277	0.44	0.064	0	0	0	0.0013	0	0.45	0	0	0	0.034	0	0.0014	0.0085	7	0.23	0.13	0.23
278	0.00062	0.11	0	0	0	0	0	0.73	0	0	0	0.084	0	0.065	0.015	7	0.23	0.13	0.23
279	0.26	0.007	0	0	0	0.0068	2.6e-05	0.66	0	0.031	0	0.03	0	0.00023	0.00044	7	0.23	0.13	0.23
280	0.016	0.028	0	0	0	0.0041	0	0.87	0	0.0049	0	0.074	0	8.7e-05	0.0003	7	0.23	0.13	0.23
281	0.28	0.072	0	1.2e-06	0	0.045	7.8e-06	0.28	0	0.0042	0	0.29	0	0.013	0.013	11	0.15	0.21	0.23
282	0.067	0.025	0	0.00014	0	0.00041	0.00063	0.83	0	0.0075	0	0.07	0	0.0024	0.00081	7	0.23	0.13	0.23
283	0	0.00048	0	0	0	0	0	0.85	0	0.15	0	0.0022	0	0	0	7	0.23	0.13	0.23
284	0.84	0.065	0	0	0	0.0005	1.5e-06	0.027	0	0.053	0	0.00058	0	0.00056	0.016	0	0.31	0.21	0.35
285	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
286	0.17	0.42	0	3.1e-05	0	0.029	0	0.076	0	0.0015	0	0.0016	0	0.27	0.028	1	0.31	0.21	0.23
287	0.0036	0.28	0	0	0	1.7e-06	0	0.6	0	0	0	0.078	0	0.036	0.0021	7	0.23	0.13	0.23
288	0	0	0	0	0	0	0	0.003	0	0	0	0.00052	1	0	0	12	0.1	0.072	0.23
289	0.5	0.0083	0	0	0	3.8e-05	7.1e-06	0.48	0	0.013	0	2.6e-05	0	1.2e-05	5.6e-05	0	0.31	0.21	0.35
290	0.84	0.00018	0	0	0	0.014	0	0.14	0	3.3e-06	0	0.0062	0	1e-05	0.0011	0	0.31	0.21	0.35
291	0.88	0.0062	0	0.0017	0	0.01	0.0046	0.042	0	0.049	0	0.00023	0	0.00056	0.0014	0	0.31	0.21	0.35
292	0.032	0.033	0	0	0	0.0055	0	0.9	0	0.0011	0	0.027	0	0.00031	0.00019	7	0.23	0.13	0.23
293	0.49	0.091	0	0	0	1.2e-05	0	0.42	0	0	0	0.00028	0	8.6e-05	0.0011	0	0.31	0.21	0.35
294	0.14	0.0016	0	0	0	0.14	2.4e-05	0.43	0	0.28	0	0.011	0	0	0	7	0.23	0.13	0.23
295	0.057	0.018	0	2.1e-06	0	0.024	0.00023	0.3	0	0.027	0	0.57	0	0.0012	0.003	11	0.15	0.21	0.23
296	0.17	0.11	0	0	0	0.0013	0	0.57	0	5.9e-06	0	0.11	2.5e-05	0.021	0.011	7	0.23	0.13	0.23
297	0.44	0.0013	0	0	0	0.022	9.3e-06	0.47	0	0.06	0	0.0058	0	0	8.5e-06	7	0.23	0.13	0.23
298	7.3e-05	0.0056	0	0	0	0.00093	0.00016	0.02	0	0.95	0	0.027	0	1.7e-05	0	9	0.23	0.21	0.59
299	0	0	0.00083	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
300	0.014	0.17	0	0	0	3.2e-05	0	0.43	0	0	0	0.35	0	0.026	0.0068	7	0.23	0.13	0.23
301	0.024	0.034	0	0	0	0	0	0.93	0	0	0	0.0092	0	0	2.5e-05	7	0.23	0.13	0.23
302	0.018	0.053	0	0	0	8.5e-06	0	0.84	0	0	0	0.089	1.5e-05	0.00049	0.00082	7	0.23	0.13	0.23
303	0.021	0.053	0	0.00077	0	0.0011	1.7e-05	0.81	0	0.09	0	0.018	0	0.0043	0.00012	7	0.23	0.13	0.23
304	0.0019	0.15	0	0	0	0	0	0.8	0	0	0	0.05	0	0.00027	0.00035	7	0.23	0.13	0.23
305	0.68	0.12	0	0	0	0.00061	0	0.17	0	0	0	0.0088	0	0.0082	0.02	0	0.31	0.21	0.35
306	0	0	0.0048	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
307	0	0.015	0	0	0	0	0.00024	0.045	0	0.87	0	0.067	0	2.3e-05	0	9	0.23	0.21	0.59
308	0.0035	0.051	0	7.1e-06	0	1.2e-05	0.0065	0.42	0	0.12	0	0.4	0	0.0011	0.00054	7	0.23	0.13	0.23
309	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
310	4.8e-05	0.0012	0	0	0	1.7e-05	0.002	0.062	0	0.045	0	0.89	0	5.8e-06	2.2e-05	11	0.15	0.21	0.23
311	0.026	0.12	0	0	0	0.00017	0	0.47	0	0	0	0.3	0	0.065	0.015	7	0.23	0.13	0.23
312	0.033	0.0048	0	0	0	0.019	9.9e-06	0.63	0	0.03	0	0.29	0	2.8e-05	0.00016	7	0.23	0.13	0.23
313	0.19	0.03	0	0.00013	0	0.027	0.0004	0.32	0	0.025	0	0.39	4.4e-06	0.011	0.01	11	0.15	0.21	0.23
314	0.96	0.0033	0	0	0	0.01	0	0.0027	0	1.5e-06	0	0.0064	0	3e-05	0.013	0	0.31	0.21	0.35
315	0.51	0.013	0	0.01	3.5e-06	0.087	0.033	0.057	0	0.17	0	0.085	0	0.0087	0.026	0	0.31	0.21	0.35
316	0.055	0.0045	0	0	0	0.012	0	0.75	0	0	0	0.18	0	3.5e-05	0.00025	7	0.23	0.13	0.23
317	0.53	0.052	0	0	0	0.053	0	0.19	0	0.00016	0	0.15	0	0.01	0.014	0	0.31	0.21	0.35
318	0.077	0.65	0	0	0	5.2e-06	0	0.21	0	0	0	0.036	0	0.0053	0.02	1	0.31	0.21	0.23
319	0.011	0.0033	0	0	0	0.0074	0	0.91	0	0.0021	0	0.066	0	3.2e-06	2.1e-05	7	0.23	0.13	0.23
320	0.027	0.0054	0	0	0	0.00019	0	0.97	0	0	0	4.2e-05	0	2.8e-06	0	7	0.23	0.13	0.23
321	0.0018	0.068	0	0	0	4.8e-06	0	0.93	0	0	0	0	0	1.6e-05	0	7	0.23	0.13	0.23
322	0.37	0.051	0	0	0	0.00064	0	0.58	0	4.1e-06	0	0.00011	0	0.00044	5.5e-05	7	0.23	0.13	0.23
323	0.14	0.043	0	0	0	0.0021	0	0.021	0	0	0	0.69	0	0.0013	0.097	11	0.15	0.21	0.23
324	5.2e-05	0.089	0	0	0	0	0	0.91	0	0	0	0.00015	0	0.00013	6.8e-06	7	0.23	0.13	0.23
325	0.075	0.14	0	0	0	0.00018	0	0.65	0	0	0	0.061	0	0.06	0.014	7	0.23	0.13	0.23
326	0.31	4.8e-05	0	0	0	0.064	0	0.56	0	1.2e-05	0	0.07	0	0	1.5e-05	7	0.23	0.13	0.23
327	0.035	0.14	0	0	0	0.0064	0	0.21	0	0.00095	0	0.54	4.1e-06	0.065	0.0083	11	0.15	0.21	0.23
328	0.35	0.14	0	0	0	0.018	0	0.2	0	2e-06	0	0.22	0	0.067	0.00034	0	0.31	0.21	0.35
329	0.68	0.043	0	0	0	0.0035	0	0.13	0	0	0	0.13	0	0.0043	0.00012	0	0.31	0.21	0.35
330	3.4e-05	0.17	0	0	0	0.00027	0	0.0081	0	0	0	0.82	0	0.0029	4.8e-06	11	0.15	0.21	0.23
331	0.024	0.23	0	0	0	0.00039	0	0.7	0	0.0003	0	0.029	0	0.016	0.0016	7	0.23	0.13	0.23
332	0.0051	0.15	0	0	0	0.012	0	0.044	0	3.4e-06	0	0.68	0	0.1	0.00082	11	0.15	0.21	0.23
333	0.0018	0.018	0	0	0	0.23	0	0	0	0	0	0.079	0	0.67	0.0017	13	0.38	0.29	0.23
334	0.058	0.021	0	0	0	0.00075	0	0.78	0	4.9e-05	0	0.13	0.0092	0.00079	6.2e-05	7	0.23	0.13	0.23
335	0.45	0.045	0	0	0	0.098	0	0.011	0	6.3e-05	0	0.2	0	0.16	0.038	0	0.31	0.21	0.35
336	0.011	0.16	0	0	0	0.016	0	0.0043	0	0.00015	0	0.62	0	0.17	0.02	11	0.15	0.21	0.23
337	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
338	0.0097	0.0018	0	0	0	0.00026	0	0.73	0	0.00051	0	0.26	0	0	7.3e-06	7	0.23	0.13	0.23
339	0.041	0.0025	0	0	2.9e-06	0.0067	0.0015	0.074	0	0.098	0	0.78	0	3.2e-05	0.00021	11	0.15	0.21	0.23
340	0.059	0.013	0	1.4e-06	1.1e-06	0.011	0.00025	0.099	0	0.0055	0	0.81	0	0.00019	0.00083	11	0.15	0.21	0.23
341	0.053	0.052	0	0	0	0.0029	1.1e-05	0.46	0	0.00072	0	0.43	0	0.00083	0.0014	7	0.23	0.13	0.23
342	0.079	0.23	0	0	0	1.3e-05	0	0.35	0	0	0	0.33	0	0.0002	0.01	7	0.23	0.13	0.23
343	8.6e-05	0	0	0	0	7.6e-05	0	0.00073	0	5.7e-05	0	1	0	0	0	11	0.15	0.21	0.23
344	0.0014	6.5e-05	0	0	0	9.7e-05	8.4e-06	0.28	0	0.17	0	0.54	0	0	0	11	0.15	0.21	0.23
345	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
346	0.098	7.1e-05	0	0	0	0.013	1.7e-05	0.0022	0	3.7e-05	0	0.89	0	0	4.6e-06	11	0.15	0.21	0.23
347	1.3e-06	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0.0064	10	0.15	0.087	0.026
348	0.00015	0	0	0	0	3.4e-06	7.2e-05	0.0013	0	1	0	0.00049	0	0	0	9	0.23	0.21	0.59
349	0.00037	0.13	0	0	0	0	0	0.67	0	0	0	0.096	0	0.1	0.00055	7	0.23	0.13	0.23
350	0.1	0.00066	0	0	0	0.022	2.1e-05	0.29	0	0.31	0	0.27	0	1.8e-06	0.00017	9	0.23	0.21	0.59
351	0	0.12	0	0	0	0	0	0.8	0	0	0	0.019	0	0.057	0	7	0.23	0.13	0.23
352	3.1e-05	0	0	0	0	1.1e-05	0	0.0012	0	1	0	0.00012	0	0	0	9	0.23	0.21	0.59
353	3.8e-05	0.31	0	0	0	0	0	0.053	0	0	0	0.18	0	0.45	0.0029	13	0.38	0.29	0.23
354	0	0.11	0	0	0	0	0	0.3	0	0	0	0.49	0	0.1	8e-05	11	0.15	0.21	0.23
355	0	0.018	0	0	0	0	0	0.75	0	0	0	0.096	0	0.13	0	7	0.23	0.13	0.23
356	0.037	0.00059	0	0	0	0.00061	0.00049	0.47	0	0.47	0	0.018	0	0	2.1e-05	9	0.23	0.21	0.59
357	0.0026	0.063	0	0	0	1.1e-06	0	0.028	0	0	0	0.9	0	0.00027	0.0058	11	0.15	0.21	0.23
358	0	0.32	0	0	0	0	0	0.34	0	0	0	0.046	0	0.29	0	7	0.23	0.13	0.23
359	0	0	0.011	0	0	0	0	0	0.99	0	0	0	0	0	0	8	0	0	0.077
360	0.011	0.044	0	0	0	4.6e-05	0	0.79	0	0.00023	0	0.15	0	0.00097	0.0002	7	0.23	0.13	0.23
361	0.03	0.22	0	0	0	1.7e-05	0	0.033	0	0.00058	0	0.7	0	0.014	0.0047	11	0.15	0.21	0.23
362	0.65	0.046	0	0	0	0	0	0.057	0	0.028	0	0.21	0	0.00033	0.0018	0	0.31	0.21	0.35
363	0.4	0.057	0	6.5e-05	0	0.021	0.001	0.13	0	0.028	0	0.31	0.00024	0.034	0.027	0	0.31	0.21	0.35
364	3.8e-05	0.0014	0	0	0	0	0	0.99	0	1.6e-06	0	0.0073	0	0	0	7	0.23	0.13	0.23
365	2.7e-05	0.19	0	0	0	1e-05	0	0.047	0	0	0	0.76	0	0.00014	1.3e-05	11	0.15	0.21	0.23
366	0	0.016	0	0	0	0	0	0.91	0	0	0	0.072	0	0.00017	0	7	0.23	0.13	0.23
367	0.00012	0.0047	0	0	0	0	0	0.97	0	4e-05	0	0.024	0	7.3e-06	0	7	0.23	0.13	0.23
368	0.87	0.014	0	0	0	0.0013	0	0.026	0	0.025	0	0.054	0	0.00069	0.0057	0	0.31	0.21	0.35
369	0.015	0.22	0	0	0	0.00055	0	0.025	0	0	0	0.65	0	0.086	0.0091	11	0.15	0.21	0.23
370	0.031	0.15	0	0	0	0.0011	0	0.19	0	1.4e-06	0	0.62	0	0.013	0.0031	11	0.15	0.21	0.23
371	0.017	0.081	0	0.064	0	0.087	0.0099	0.042	0	1.1e-06	0	0.68	0	0.017	0.00054	11	0.15	0.21	0.23
372	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
373	0.061	0.088	0	0.04	1.9e-05	0.0049	0.00074	0.0056	0	2.9e-06	0	0.0016	0	0.77	0.033	13	0.38	0.29	0.23
374	0.074	0.049	0	0.04	0.00031	0.0025	0.0017	0.6	0	0.011	0	0.2	0	0.014	0.0031	7	0.23	0.13	0.23
375	0.56	0.00015	0	0.25	0	0.027	0.0011	0.028	0	0	0	0.072	0	0.022	0.041	0	0.31	0.21	0.35
376	0.016	0.0001	0	0.0083	0	0.0011	0.1	0.82	0	0.00053	0	0.05	0	3.8e-06	0	7	0.23	0.13	0.23
377	0.038	0.22	0	1.3e-05	0	0.026	7.4e-06	0.18	0	7.6e-06	0	0.37	9.9e-06	0.15	0.017	11	0.15	0.21	0.23
378	0.029	0.067	0	0.024	0	0.02	0.0025	0.84	0	0.00011	0	0.018	0	0.00063	0.00021	7	0.23	0.13	0.23
379	1.5e-06	0.0019	0	0.071	0	0.00071	0.00018	0.0011	0	0	0	0.91	0	0.013	2.5e-06	11	0.15	0.21	0.23
380	0.44	0.00023	0	0.15	0	0.0019	0.00017	0.036	0	0	0	0.26	0	0.096	0.02	0	0.31	0.21	0.35
381	0.67	0.014	0	0.013	0	0.26	0.0014	0.00087	0	0	0	0.028	0	0.0007	0.015	0	0.31	0.21	0.35
382	6.6e-05	0.00028	0	0.19	0	0.00054	0.001	0.11	0	0	0	0.69	0	0.00071	0	11	0.15	0.21	0.23
383	0.19	0.039	0	0.039	4.3e-05	0.0094	0.0017	0.48	0	0.0017	0	0.2	0	0.031	0.0099	7	0.23	0.13	0.23
384	0.0044	0.46	0	0	0	0.066	0	0.44	0	0	0	0.012	0	0.012	0.00087	1	0.31	0.21	0.23
385	0.4	0.0017	0	0	0	0.00014	0	0.56	0	2.6e-05	0	0.04	8.3e-06	0	0.00019	7	0.23	0.13	0.23
386	0	0	0.0017	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
387	0.99	1.5e-05	0	0.00021	0	0.0078	0.0018	0.00015	0	0	0	0.00016	0	0	3.7e-05	0	0.31	0.21	0.35
388	0.99	0	0	0	0	0.0029	0	0	0	0	0	0.0066	0	0	0.00024	0	0.31	0.21	0.35
389	0.36	0.094	0	0	0	0.0024	0	0.076	0	0.019	0	0.4	0	0.033	0.023	11	0.15	0.21	0.23
390	0.75	0.22	0	0	0	8.4e-05	0	0.0056	0	0	0	0.0014	0	0.0023	0.014	0	0.31	0.21	0.35
391	0.34	0.047	0	3.1e-06	0	0.0064	0.00012	0.32	0	0.021	0	0.24	0.00071	0.013	0.0099	0	0.31	0.21	0.35
392	1.5e-05	0.093	0	0	0	0.0042	0	0.0032	0	0	0	0.5	0	0.4	1.1e-05	11	0.15	0.21	0.23
393	0	0	0.033	0	0	0	0	0	0.97	0	0	0	1.4e-06	0	0	8	0	0	0.077
394	0.24	0.0054	0	0	0	4.3e-05	0	0.067	0	0.69	0	0.00021	0	0	0	9	0.23	0.21	0.59
395	0.46	0.032	0	0	0	0.0013	0	0.016	0	0.49	0	0.0016	0	2.2e-06	7.6e-06	9	0.23	0.21	0.59
396	0.0043	2.7e-05	0	0	0	0	0	5.9e-05	0	0.99	0	0.0021	0	0	0	9	0.23	0.21	0.59
397	0.045	2.9e-05	0	0	0	0	0	1.8e-05	0	0.95	0	0.00095	0	0	0	9	0.23	0.21	0.59
398	0	0	1	0	0	0	0	0	0	0	0	0	0.00035	0	0	2	0.017	0	0.23
399	0.046	0.047	0	0	0	0.012	2.1e-05	0.069	0	0.075	0	0.75	0	0.0015	0.0035	11	0.15	0.21	0.23
400	0.051	0	0	0	0	0.2	0.00078	0	0	3.5e-06	0	0.75	0	0	8.5e-06	11	0.15	0.21	0.23
401	0	0	4.3e-06	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
402	0.075	0.047	0	1.1e-05	3.1e-05	0.018	0.00032	0.021	0	0.0025	0	0.82	0	0.0018	0.016	11	0.15	0.21	0.23
403	0.23	0.00017	0	0	0	0.0023	1.1e-06	0.052	0	0.00011	0	0.72	0	0	9.5e-06	11	0.15	0.21	0.23
404	0.28	0.012	0	3.7e-05	2.5e-05	0.016	0.0031	0.15	0	0.053	0	0.48	0.00017	0.0012	0.0046	11	0.15	0.21	0.23
405	0.15	0.0093	0	3.1e-05	2.9e-05	0.024	0.0048	0.056	0	0.04	0	0.71	0	0.00066	0.002	11	0.15	0.21	0.23
406	0	3.7e-05	0	0	0	9.9e-05	0	0.25	0	0	0	0.011	0	0.74	1.4e-05	13	0.38	0.29	0.23
407	0.011	0.019	0	0.00039	0	0.008	7.6e-06	0.33	0	0.00039	0	0.45	0	0.17	0.011	11	0.15	0.21	0.23
408	0	0	0	3.8e-05	0	0	0	0.94	0	0	0	1e-05	0	0.056	0	7	0.23	0.13	0.23
409	0	0	1	0	0	0	0	0.00017	0	0	0	0	0	0	0	2	0.017	0	0.23
410	0.076	0.34	0	0	0	0.00085	0	0.45	0	0.0022	0	0.024	0	0.097	0.011	7	0.23	0.13	0.23
411	0.61	0.02	0	0.013	0.099	0.043	0.083	0.069	0	0.019	0	3.5e-05	0	0.023	0.021	0	0.31	0.21	0.35
412	0.6	0.044	0	0.0087	0.026	0.035	0.024	0.03	0	0.14	0	0.011	0	0.043	0.036	0	0.31	0.21	0.35
413	4.4e-05	0.19	0	0	0	0	0	0.35	0	0	0.00036	0.049	1.2e-05	0.41	0.00028	13	0.38	0.29	0.23
414	0.027	0.003	0	0.11	0.0066	0.0018	0.017	0.45	0	0.00059	0	0.016	0	0.35	0.013	7	0.23	0.13	0.23
415	0.00051	0	0.97	0	0	0	0	0.03	0	0	1.3e-05	0	0	0	0	2	0.017	0	0.23
416	0.42	0.0017	0	0.049	0.16	0.23	0.061	0.00096	0	0.019	0	0.0014	0	0.0099	0.044	0	0.31	0.21	0.35
417	0.091	0.095	0	0.069	8.9e-05	0.12	0.023	0.036	0	0.0004	0	0.029	0	0.5	0.034	13	0.38	0.29	0.23
418	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.15	0.21	0.23
419	0.00023	0.00073	0	0.00073	0	0.00091	0.033	3.2e-05	0	0	0	2.8e-05	0	0.91	0.051	13	0.38	0.29	0.23
420	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
421	0	0.32	0	0	0	0	0	0.3	0	0	0	0.00011	0	0.38	0	13	0.38	0.29	0.23
422	0.0027	0.0013	0	0.00022	0	0	0.00029	0	0	0	0	0	0	0.99	0.0036	13	0.38	0.29	0.23
423	0.00026	0.014	0	0.0012	0	0.39	0.024	2.1e-05	0	0	0	8.3e-05	0	0.45	0.12	13	0.38	0.29	0.23
424	0.058	0.67	0	0	0	0.0013	0	0.19	0	0.0001	0	5.2e-05	0	0.078	0.0044	1	0.31	0.21	0.23
425	0.03	0.00034	0	0.34	0.021	0.012	0.07	0.32	0	0.036	0	0.13	0	0.038	0.011	3	0.62	0.46	0.65
426	0.023	0.0033	0	0.039	0.0032	0.018	0.05	0.3	0	0.0072	0	0.43	0	0.1	0.035	11	0.15	0.21	0.23
427	0.36	0.13	0	0.016	0	0.011	0.00017	0.064	0	0.0015	0	0.012	0	0.36	0.044	0	0.31	0.21	0.35
428	0.0022	0.024	0	0.018	0	0.059	0.0047	0.00017	0	0	0	4.6e-05	0	0.89	0.0065	13	0.38	0.29	0.23
429	0.24	0.042	0	0	0	0.048	0	0.34	0	0.0024	4.5e-06	0.25	0.051	0.015	0.0049	7	0.23	0.13	0.23
430	0.043	0.0093	0	0.055	0.0019	0.016	0.055	0.26	0	0.0011	0	0.09	0	0.39	0.078	13	0.38	0.29	0.23
431	2.7e-05	3.7e-06	0	0.048	5.8e-06	2.8e-06	0.061	0.68	0	0.0002	0	0.031	0	0.18	0.00055	7	0.23	0.13	0.23
432	4.3e-05	2.2e-05	0	0.0072	0	0.0014	0.42	0.036	0	4.1e-05	0	0.26	0	0.23	0.039	6	0.38	0.38	0.71
433	0.17	0.00099	0	0.35	0.11	0.0088	0.14	0.09	0	0.082	0	0.043	0	0.0027	0.0012	3	0.62	0.46	0.65
434	0.057	2.5e-05	0	0.89	0	0.019	0.0034	0.0072	0	0.012	0	0.00086	0	0.0025	0.0031	3	0.62	0.46	0.65
435	7.4e-05	0.047	0	0	0	0.00028	0	0.0031	0	0	0	5.9e-05	0	0.95	0.0016	13	0.38	0.29	0.23
436	0.0019	0.0047	0	5.5e-05	0	0.00021	0	0.073	0	4.5e-06	0	0.026	0	0.86	0.037	13	0.38	0.29	0.23
437	0.024	0.19	0	0	0	0.00014	0	4.7e-05	0	0	0	4.5e-06	0	0.7	0.091	13	0.38	0.29	0.23
