SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
425	0.16	0.25	0.59	0	0	2	0.15	0.13	0.23
426	0.042	0.076	0.88	0	0	2	0.15	0.13	0.23
427	0.028	0.27	0.7	0.0014	0	2	0.15	0.13	0.23
428	0	0.97	0.028	0	0	1	0.38	0.29	0.41
429	0.047	0.037	0.83	0.083	1.4e-05	2	0.15	0.13	0.23
430	0.005	0.12	0.88	0	0	2	0.15	0.13	0.23
431	0.0006	0.0024	1	0	0	2	0.15	0.13	0.23
432	0.00018	0.0072	0.99	0	0	2	0.15	0.13	0.23
433	0.58	0.27	0.15	0	0	0	0.23	0.21	0.35
434	0.082	0.91	0.0091	0	0	1	0.38	0.29	0.41
435	0	0.3	0.7	0	0	2	0.15	0.13	0.23
436	9.3e-05	0.0065	0.99	0	0	2	0.15	0.13	0.23
437	0.0038	0.21	0.79	0	0	2	0.15	0.13	0.23
438	0.00073	9.4e-05	1	0	0	2	0.15	0.13	0.23
439	0.16	0.036	0.81	0.00066	0	2	0.15	0.13	0.23
440	0.16	0.83	0.0086	0	0	1	0.38	0.29	0.41
441	0	0	1	0	0	2	0.15	0.13	0.23
442	0	0	1	0	0	2	0.15	0.13	0.23
443	0.0011	0.11	0.89	0	0	2	0.15	0.13	0.23
444	1.3e-06	0	1	0	0	2	0.15	0.13	0.23
445	0.00021	0.00058	1	0.0003	0	2	0.15	0.13	0.23
446	0.87	0	0	0	0.13	0	0.23	0.21	0.35
447	0	0.61	0.39	0	0	1	0.38	0.29	0.41
448	1	0	0	0	0	0	0.23	0.21	0.35
449	0.97	0.028	0.0018	0	0	0	0.23	0.21	0.35
450	0.77	0	0.23	0	0	0	0.23	0.21	0.35
451	1.9e-05	0	0.32	0.67	0.0022	3	0.15	0.13	0.13
452	0	0	0.17	0.83	0	3	0.15	0.13	0.13
453	0.0019	9.1e-05	0.19	0.81	0	3	0.15	0.13	0.13
454	0	0	0.24	0.76	0	3	0.15	0.13	0.13
455	0	0	0	3.3e-06	1	4	0.15	0.029	0.051
456	0.16	0	0.84	0	0	2	0.15	0.13	0.23
457	0	0	0.019	0.98	0	3	0.15	0.13	0.13
458	0.0041	8.8e-05	0.52	0.47	0.00099	2	0.15	0.13	0.23
459	1	0.0012	0.00019	0	0	0	0.23	0.21	0.35
460	0	0	7.9e-06	1	0	3	0.15	0.13	0.13
461	1	0	0	0	0	0	0.23	0.21	0.35
462	4.7e-06	0	0.92	0.082	0	2	0.15	0.13	0.23
463	0	0	0.0038	1	0	3	0.15	0.13	0.13
464	0	0	7.9e-05	1	9.8e-06	3	0.15	0.13	0.13
465	0.001	1.2e-06	0.84	0.16	0.00042	2	0.15	0.13	0.23
466	0.99	0	0.0057	0	0	0	0.23	0.21	0.35
467	4.1e-06	0	1	0	0	2	0.15	0.13	0.23
468	0.13	0.0013	0.87	0	0	2	0.15	0.13	0.23
469	0.78	0.00029	0.22	0	0	0	0.23	0.21	0.35
470	0	0	0	0.12	0.88	4	0.15	0.029	0.051
471	0	0	0.29	0.71	0	3	0.15	0.13	0.13
472	0	0	0.00024	1	0	3	0.15	0.13	0.13
473	0.011	0	0.96	0.028	0	2	0.15	0.13	0.23
474	0.61	0.00053	0.39	0	0	0	0.23	0.21	0.35
475	0	0	1.6e-05	0.031	0.97	4	0.15	0.029	0.051
476	0.071	0.15	0.78	0	0	2	0.15	0.13	0.23
477	0.00011	0	0.84	0.16	0	2	0.15	0.13	0.23
478	0.25	0.0065	0.75	0	0	2	0.15	0.13	0.23
479	0.95	0	0.047	0	0	0	0.23	0.21	0.35
480	0	0	1.6e-05	0.0015	1	4	0.15	0.029	0.051
481	0.0064	6.2e-06	0.98	0.011	0	2	0.15	0.13	0.23
482	0.0036	0	0.94	0.06	0	2	0.15	0.13	0.23
483	0.014	0.0028	0.98	0	0	2	0.15	0.13	0.23
484	0	0	0	0	1	4	0.15	0.029	0.051
485	0.00025	0	1	1.1e-06	0	2	0.15	0.13	0.23
486	0	0	0.022	0.98	2.2e-06	3	0.15	0.13	0.13
487	8e-05	0	0.65	0.35	8.3e-06	2	0.15	0.13	0.23
488	0	0	0.47	0.53	0	3	0.15	0.13	0.13
489	0	0	0.00079	1	0	3	0.15	0.13	0.13
490	0	0	0	0	1	4	0.15	0.029	0.051
491	0.33	0.35	0.32	0	0	1	0.38	0.29	0.41
492	0.25	0.0027	0.75	0	0	2	0.15	0.13	0.23
493	0	0	0.71	0.29	2.1e-06	2	0.15	0.13	0.23
494	0.22	0.0029	0.78	0	0	2	0.15	0.13	0.23
495	0.00054	0.65	0.35	0	0	1	0.38	0.29	0.41
496	0	0.99	0.013	0	0	1	0.38	0.29	0.41
497	0.0072	0.23	0.77	0	0	2	0.15	0.13	0.23
498	0	0	0.00052	1	0	3	0.15	0.13	0.13
499	0.56	0.44	0.00016	0	0	0	0.23	0.21	0.35
500	0	0	0	1	0	3	0.15	0.13	0.13
501	0	0.99	0.0085	0	0	1	0.38	0.29	0.41
502	0	0	1	0	2.5e-05	2	0.15	0.13	0.23
503	0.12	0.0093	0.87	0	0	2	0.15	0.13	0.23
504	0.74	5.5e-06	0.26	0	0	0	0.23	0.21	0.35
505	0.00013	0.36	0.64	1.4e-05	0	2	0.15	0.13	0.23
506	1	0	0	0	0	0	0.23	0.21	0.35
507	0.037	0.0036	0.96	0	0	2	0.15	0.13	0.23
508	0.43	0.43	0.14	0	0	0	0.23	0.21	0.35
509	0.0027	0.8	0.19	0	0	1	0.38	0.29	0.41
510	4.6e-05	1	0	0	0	1	0.38	0.29	0.41
511	1e-05	0.34	0.66	0	0	2	0.15	0.13	0.23
512	0.24	0.12	0.64	0	0	2	0.15	0.13	0.23
513	0.014	0.45	0.54	0	0	2	0.15	0.13	0.23
514	0.42	0.27	0.31	8.9e-05	0	0	0.23	0.21	0.35
515	9.5e-05	0.63	0.37	0	0	1	0.38	0.29	0.41
516	0.00046	0.79	0.21	0	0	1	0.38	0.29	0.41
517	0.00011	8.3e-06	1	0	0	2	0.15	0.13	0.23
518	0.99	5.5e-06	0.0035	0.0039	0.0041	0	0.23	0.21	0.35
519	0.69	0.0033	0.19	0.12	0.00022	0	0.23	0.21	0.35
520	3.8e-05	0	1	0	0	2	0.15	0.13	0.23
521	0.0022	0.56	0.44	0	0	1	0.38	0.29	0.41
522	0.00062	0.094	0.91	0	0	2	0.15	0.13	0.23
523	0.71	0.0023	0.28	0	0	0	0.23	0.21	0.35
524	1	0	0.0044	0	0	0	0.23	0.21	0.35
525	0.06	0.026	0.85	0.068	1e-05	2	0.15	0.13	0.23
526	0.0042	0	1	0	0	2	0.15	0.13	0.23
527	0	0	1	0	0	2	0.15	0.13	0.23
528	0	1	0.0044	0	0	1	0.38	0.29	0.41
529	5e-06	0.35	0.65	4.9e-05	0	2	0.15	0.13	0.23
530	0.016	0.78	0.21	0	0	1	0.38	0.29	0.41
531	0.0068	0.0089	0.97	0.0097	0	2	0.15	0.13	0.23
532	0.019	0.043	0.92	0.02	0	2	0.15	0.13	0.23
533	1	8.4e-06	0	0	0	0	0.23	0.21	0.35
534	0.011	0.8	0.19	0	0	1	0.38	0.29	0.41
535	0.0028	0.82	0.18	0	0	1	0.38	0.29	0.41
536	0.93	0.072	0.0026	0	0	0	0.23	0.21	0.35
537	0.27	0.068	0.66	0.00028	0	2	0.15	0.13	0.23
538	0	0	1	0	0	2	0.15	0.13	0.23
539	0.82	0.012	0.16	0	0	0	0.23	0.21	0.35
540	0.046	0.0023	0.95	0	0	2	0.15	0.13	0.23
541	0.0077	0	0.99	0	0	2	0.15	0.13	0.23
542	0.065	0.00025	0.93	0	0	2	0.15	0.13	0.23
543	1	3e-05	0.0019	0	0	0	0.23	0.21	0.35
544	0.0057	0.11	0.88	0	0	2	0.15	0.13	0.23
545	0	0	1	0	0	2	0.15	0.13	0.23
546	0.037	0.17	0.8	0	0	2	0.15	0.13	0.23
547	0.36	0.0051	0.63	0	0	2	0.15	0.13	0.23
548	0.42	0.00097	0.58	0	0	2	0.15	0.13	0.23
549	0.78	0.0045	0.21	0	0	0	0.23	0.21	0.35
550	4.7e-06	0.61	0.39	0	0	1	0.38	0.29	0.41
551	0.0016	1	0.00018	0	0	1	0.38	0.29	0.41
552	0.27	0.0056	0.73	0	0	2	0.15	0.13	0.23
553	0.006	0.065	0.93	2e-05	0	2	0.15	0.13	0.23
554	0.0094	1e-05	0.89	0.099	5.8e-05	2	0.15	0.13	0.23
555	0.0013	0.41	0.59	0	0	2	0.15	0.13	0.23
