SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
270	0.38	0.00029	0	0.00056	0.6	0	0	1.7e-06	0.02	0	0	7.1e-05	4	0.15	0.13	0.23
271	0.51	0.00035	0	6.3e-06	0.48	0	0	0	0.0014	0	0	0	0	0.23	0.21	0.29
272	0.41	0.022	0	0.00018	0.56	0	0	0	0.0094	0	0	0	4	0.15	0.13	0.23
273	0.022	0.023	0	0	0.0035	0	0	0	0.95	0	0	4.1e-05	8	0.31	0.21	0.41
274	0.12	0.00031	0	0.015	0.86	0	0	0	0	0	0	0	4	0.15	0.13	0.23
275	0.97	2e-06	0	3.7e-06	0.033	0	0	0	1.6e-06	0	0	0	0	0.23	0.21	0.29
276	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
277	0.56	0.0025	0	0.00093	0.4	0	0	0	0.034	0	0	0	0	0.23	0.21	0.29
278	0.0023	0.0034	0	0.00014	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
279	0.032	0.0011	0	2.7e-06	0.58	0.00025	0	0	0.31	0	0	0.073	4	0.15	0.13	0.23
280	0.35	0.0015	0	0	0.6	1.2e-06	0	0	0.042	0	0	0.0048	4	0.15	0.13	0.23
281	0.38	0.0088	0	0	0.32	5e-06	0	6.6e-05	0.29	0	0	0.0031	0	0.23	0.21	0.29
282	0.066	0.0076	0	0	0.88	0.0093	0	7.4e-06	0.019	0	0	0.013	4	0.15	0.13	0.23
283	0	0	0	0	0.55	0.00029	0	0	1.3e-05	0	0	0.45	4	0.15	0.13	0.23
284	0.85	0.0023	0	0	0.00022	4.2e-06	0	0	0.03	0	0	0.12	0	0.23	0.21	0.29
285	0	0	1	0	1.1e-06	0	0	0	0	0	0	0	2	0	0	0.077
286	0.11	0.34	0	0	0.0013	2.8e-06	0	0.00021	0.53	0	0	0.017	8	0.31	0.21	0.41
287	0.009	0.016	0	0.15	0.82	0	0	0	1.1e-05	0	0	0	4	0.15	0.13	0.23
288	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
289	0.16	0.0081	0	0	0.014	0.035	0	0	0.38	0	0	0.41	11	0.31	0.21	0.59
290	0.0085	2.9e-05	0	0	0.41	0	0	0	0.58	0	0	3.8e-05	8	0.31	0.21	0.41
291	0.04	0.0024	0	0	0.002	0.16	0	0	0.64	0	0	0.16	8	0.31	0.21	0.41
292	0.14	0.0082	0	0	0.63	2.7e-06	0	0	0.21	0	0	0.0039	4	0.15	0.13	0.23
293	0.79	0.0061	0	0.00021	0.19	0	0	0	0.012	0	0	0	0	0.23	0.21	0.29
294	2.5e-05	7.4e-06	0	0	0.19	7.6e-05	0	0	0.49	0	0	0.31	8	0.31	0.21	0.41
295	0.21	0.0008	0	0	0.71	6.9e-05	0	0	0.058	0	0	0.013	4	0.15	0.13	0.23
296	0.17	0.015	0	0.013	0.78	0	0	1.8e-05	0.014	0	0	4.6e-06	4	0.15	0.13	0.23
297	0	0	0	0	0.93	1.3e-05	0	0	0.05	0	0	0.02	4	0.15	0.13	0.23
298	0.00043	0.00021	0	0	0.036	0.0004	0	0	0.055	0	0	0.91	11	0.31	0.21	0.59
299	0	0	0.99	0	0.0075	0	0	0	0	0.00049	0	0	2	0	0	0.077
300	0.08	0.0085	0	0.048	0.86	0	0	0	0.00015	0	0	0	4	0.15	0.13	0.23
301	0.97	5.4e-06	0	0	0.028	0	0	0	5.9e-06	0	0	0	0	0.23	0.21	0.29
302	0.22	0.0022	0	0.0077	0.77	0	0	0	0.00055	0	0	0	4	0.15	0.13	0.23
303	0.019	0.056	0	0	0.39	0.0051	0	2.4e-05	0.21	0	0	0.32	4	0.15	0.13	0.23
304	0.2	0.0025	0	0.02	0.78	0	0	0	4e-06	0	0	0	4	0.15	0.13	0.23
305	0.21	0.028	0	0.00061	0.73	0	0	0	0.03	0	0	0	4	0.15	0.13	0.23
306	0	0	0.9	0	0.093	0	0	0	0	0.0026	0	0	2	0	0	0.077
307	0.00054	0.00044	0	0	0.083	0.001	0	0	0.00018	0	0	0.92	11	0.31	0.21	0.59
308	0.13	0.004	0	0	0.78	0.01	0	0	0.00026	0	0	0.077	4	0.15	0.13	0.23
309	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
310	0.029	1e-05	0	0	0.96	0.00014	0	0	9.3e-06	0	0	0.015	4	0.15	0.13	0.23
311	0.038	0.0084	0	0.015	0.94	0	0	1.1e-05	0.00034	0	0	0	4	0.15	0.13	0.23
312	0.049	5.6e-05	0	0	0.87	5e-06	0	0	0.065	0	0	0.021	4	0.15	0.13	0.23
313	0.17	0.0044	0	0.0001	0.7	0.00026	0	0.00014	0.11	0	0	0.013	4	0.15	0.13	0.23
314	0.82	1.7e-05	0	0	0.093	0	0	0	0.086	0	0	0	0	0.23	0.21	0.29
315	0.31	0.0025	0	0	0.17	0.015	0	3.7e-05	0.39	0	0	0.11	8	0.31	0.21	0.41
316	0.034	1.4e-05	0	0	0.91	0	0	0	0.056	0	0	0	4	0.15	0.13	0.23
317	0.4	0.0056	0	0	0.17	0	0	8.6e-06	0.42	0	0	0.00012	8	0.31	0.21	0.41
318	0.14	0.0022	0	0.0011	0.85	0	0	0	3.1e-05	0	0	0	4	0.15	0.13	0.23
319	0.04	3.9e-05	0	0	0.87	0	0	0	0.085	0	0	0.0091	4	0.15	0.13	0.23
320	0.006	0.014	0	0	0.18	0	0	0	0.8	0	0	0.00018	8	0.31	0.21	0.41
321	0.0055	0.23	0	0	0.0012	0	0	0	0.77	0	0	0.0001	8	0.31	0.21	0.41
322	0.019	0.059	0	0	0.013	0	0	5e-06	0.91	0	0	0.00011	8	0.31	0.21	0.41
323	0.62	3.2e-05	0	5.8e-05	0.38	0	0	0	0.00077	0	0	0	0	0.23	0.21	0.29
324	0.011	0.036	0	0.38	0.57	0	0	0	0	0	0	0	4	0.15	0.13	0.23
325	0.04	0.031	0	0.007	0.92	0	0	5.2e-06	0.0014	0	0	0	4	0.15	0.13	0.23
326	0.00017	0	0	0	0.7	0	0	0	0.3	0	0	2e-05	4	0.15	0.13	0.23
327	0.31	0.077	0	0.066	0.43	0	0	0.00081	0.11	0	0	0.0019	4	0.15	0.13	0.23
328	0.017	0.1	0	0.37	0.11	0	0	0.00061	0.4	0	0	0	8	0.31	0.21	0.41
329	0.015	0.023	0	0.41	0.27	0	0	1.6e-05	0.28	0	0	0	3	0.31	0.21	0.17
330	0.015	0.28	0	0.27	0.055	0	0	0	0.38	0	0	0	8	0.31	0.21	0.41
331	0.38	0.29	0	0.031	0.19	0	0	0.0001	0.11	0	0	0.0016	0	0.23	0.21	0.29
332	0.1	0.21	0	0.24	0.078	0	0	2.6e-05	0.37	0	0	3.1e-06	8	0.31	0.21	0.41
333	0.0082	0.087	0	0.46	2e-05	0	0	0.015	0.43	0	0	0	3	0.31	0.21	0.17
334	0.01	0.0036	0	0.0091	0.93	0	0	0	0.05	0	0	0.0001	4	0.15	0.13	0.23
335	0.21	0.046	0	0.25	0.044	0	0	0.023	0.43	0	0	0.0003	8	0.31	0.21	0.41
336	0.36	0.17	0	0.21	0.036	0	0	0.0063	0.22	0	0	0.00084	0	0.23	0.21	0.29
337	1	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.21	0.29
338	0.019	4.5e-06	0	0	0.96	0.00015	0	0	0.023	0	0	0.00095	4	0.15	0.13	0.23
339	0.1	5e-05	0	0	0.68	0.012	0	0	0.16	0	0	0.052	4	0.15	0.13	0.23
340	0.29	0.00033	0	0	0.38	0.021	0	0	0.28	0	0	0.022	4	0.15	0.13	0.23
341	0.35	0.0026	0	0	0.51	0.0047	0	0	0.13	0	0	0.0083	4	0.15	0.13	0.23
342	0.72	6.9e-05	0	0.00034	0.28	0	0	0	6.4e-05	0	0	0	0	0.23	0.21	0.29
343	0.012	0	0	0	0.7	0.0023	0	0	0.28	0	0	0.00076	4	0.15	0.13	0.23
344	0.0032	0	0	0	0.99	5.3e-05	0	0	0.0037	0	0	0.0041	4	0.15	0.13	0.23
345	0	0	0	0	1	0	1.3e-05	0	0	0.0023	0	0	4	0.15	0.13	0.23
346	0.0077	0	0	0	0.093	0.0073	0	0	0.89	0	0	0.00022	8	0.31	0.21	0.41
347	0.0028	0	0	1	0	0	0	0	5.8e-06	0	0	0	3	0.31	0.21	0.17
348	0.0013	0	0	0	0.026	8.4e-05	0	0	0.00039	0	0	0.97	11	0.31	0.21	0.59
349	0.0047	0.047	0	0.0058	0.93	0	0	0.015	2.1e-06	0	0	0	4	0.15	0.13	0.23
350	0.014	2.6e-06	0	0	0.83	4e-06	0	0	0.1	0	0	0.049	4	0.15	0.13	0.23
351	0	0.031	0	0	0.95	0	0	0.015	0	0	0	0	4	0.15	0.13	0.23
352	4.6e-05	0	0	0	0.24	0	0	0	0.022	0	0	0.74	11	0.31	0.21	0.59
353	0.061	0.37	0	0	0.22	0	0	0.34	0	0	0	0	1	0.38	0.21	0.23
354	0.00048	0.0035	0	0.045	0.95	0	0	0.0015	0	0	0	0	4	0.15	0.13	0.23
355	0	0.0095	0	0	0.98	0	0	0.014	0	0	0	0	4	0.15	0.13	0.23
356	0.02	2.5e-06	0	0	0.18	0.00077	0	0	0.012	0	0	0.79	11	0.31	0.21	0.59
357	0.36	3.9e-05	0	0.00092	0.64	0	0	0	2.2e-06	0	0	0	4	0.15	0.13	0.23
358	1.9e-06	0.0014	0	0.066	0.93	0	0	0.00026	0	0	0	0	4	0.15	0.13	0.23
359	0	0	0.27	0	0	0	0.73	0	0	0.0019	0	0	6	0	0	0.35
360	0.034	0.0086	0	0.005	0.95	0	0	0	0.0061	0	0	0.0002	4	0.15	0.13	0.23
361	0.86	0.098	0	0.00063	0.042	0	0	2.8e-06	0.0018	0	0	0.0006	0	0.23	0.21	0.29
362	0.98	0.0039	0	0	0.0098	0	0	0	0.00032	0	0	0.0026	0	0.23	0.21	0.29
363	0.5	0.019	0	0.0049	0.24	0.0019	0	0.0004	0.17	0	0	0.062	0	0.23	0.21	0.29
364	0.024	0.0019	0	0	0.97	0	0	0	2.8e-06	0	0	0	4	0.15	0.13	0.23
365	0.011	0.026	0	0.014	0.92	0	0	0	0.028	0	0	0	4	0.15	0.13	0.23
366	0.00065	0.97	0	0.0025	0.0031	0	0	0	0.028	0	0	0	1	0.38	0.21	0.23
367	0.81	0.054	0	0	0.14	0	0	0	3.6e-05	0	0	7.7e-06	0	0.23	0.21	0.29
368	0.74	0.0046	0	1.6e-05	0.078	2.1e-05	0	0	0.13	0	0	0.049	0	0.23	0.21	0.29
369	0.69	0.22	0	0.02	0.065	0	0	0.00037	0.00014	0	0	0	0	0.23	0.21	0.29
370	0.52	0.065	0	0.0079	0.41	0	0	0	0.00048	0	0	1.5e-06	0	0.23	0.21	0.29
371	0.0045	0.068	0	0	0.89	7.4e-05	0	3.1e-05	0.037	0	0	6.7e-05	4	0.15	0.13	0.23
372	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
373	0.052	0.4	0	0	0.0009	0.00015	0	0.52	0.021	0	0	7e-05	7	0.54	0.38	0.23
374	0.16	0.011	0	1.6e-06	0.77	0.0035	0	0.0089	0.039	0	0	0.0082	4	0.15	0.13	0.23
375	0.035	0.0032	0	0	0.94	0	0	1e-05	0.024	0	0	0	4	0.15	0.13	0.23
376	4.2e-05	0.00011	0	0	0.95	0.035	0	0	0.013	0	0	2.6e-05	4	0.15	0.13	0.23
377	0.31	0.097	0	0.27	0.32	4.5e-06	0	0.0019	0.005	0	0	2e-05	4	0.15	0.13	0.23
378	0.13	0.05	0	0	0.57	0.00018	0	1.4e-06	0.25	0	0	0.00072	4	0.15	0.13	0.23
379	0.003	0.35	0	0	0.65	0	0	3.4e-05	2e-05	0	0	0	4	0.15	0.13	0.23
380	0.81	0.0085	0	0	0.18	0	0	7.9e-06	0.0024	0	0	0	0	0.23	0.21	0.29
381	0.00022	0.029	0	0	0.3	5.3e-05	0	0	0.67	0	0	0	8	0.31	0.21	0.41
382	0.0017	0.0081	0	0	0.99	1.5e-06	0	0	0.00011	0	0	0	4	0.15	0.13	0.23
383	0.21	0.022	0	0.0015	0.68	0.0032	0	0.0044	0.076	0	0	0.0013	4	0.15	0.13	0.23
384	0.039	0.066	0	0.3	0.59	0	0	4e-06	0.004	0	0	1.2e-06	4	0.15	0.13	0.23
385	0.71	2.9e-06	0	0	0.18	1.3e-06	0	0	0.027	0	0	0.091	0	0.23	0.21	0.29
386	0	0	1	0	0	0	0	0	0	0.00099	0	0	2	0	0	0.077
387	4.4e-06	7.2e-05	0	0	0.14	0.00035	0	0	0.86	0	0	0	8	0.31	0.21	0.41
388	0.55	0	0	0	8.7e-06	6.5e-06	0	0	0.44	0	0	0.0055	0	0.23	0.21	0.29
389	0.84	0.032	0	0.0022	0.075	3.4e-05	0	2.7e-05	0.034	0	0	0.016	0	0.23	0.21	0.29
390	0.81	0.07	0	0.00045	0.1	0	0	0	0.015	0	0	2e-06	0	0.23	0.21	0.29
391	0.39	0.015	0	0.0029	0.45	0.00045	0	4.8e-05	0.11	0	0	0.038	4	0.15	0.13	0.23
392	0.025	0.82	0	0.028	0.00016	0	0	0	0.12	0	0	0	1	0.38	0.21	0.23
393	0	0	0.88	0	0	0	0.11	0	0	0.018	0	0	2	0	0	0.077
394	0.039	3.3e-06	0	0	0.00037	0	0	0	0.72	0	0	0.24	8	0.31	0.21	0.41
395	0.033	8.9e-05	0	0	0.00013	0	0	0	0.77	0	0	0.2	8	0.31	0.21	0.41
396	0.71	0	0	0	0.00018	0	0	0	0.19	0	0	0.096	0	0.23	0.21	0.29
397	0.97	0	0	0	4.6e-06	0	0	0	0.0089	0	0	0.018	0	0.23	0.21	0.29
398	0	0	0	0	3.2e-05	0	0.37	0	0	0.63	0	0	9	0.017	0	0.23
399	0.66	0.0016	0	0	0.13	6.1e-06	0	0	0.19	0	0	0.023	0	0.23	0.21	0.29
400	0.00052	0	0	0	0.00021	0.083	0	0	0.92	0	0	1.8e-05	8	0.31	0.21	0.41
401	0	0	1	0	0	0	0	0	0	2.5e-06	0	0	2	0	0	0.077
402	0.8	0.00062	0	0	0.019	0.057	0	0	0.09	0	0	0.035	0	0.23	0.21	0.29
403	0.0059	0	0	0	0.64	0.00043	0	0	0.35	0	0	0.00044	4	0.15	0.13	0.23
404	0.23	0.00091	0	0.00019	0.49	0.0074	0	0	0.17	0	0	0.1	4	0.15	0.13	0.23
405	0.2	0.00061	0	0	0.37	0.031	0	0	0.33	0	0	0.064	4	0.15	0.13	0.23
406	4.3e-06	0.0011	0	0	0.99	0	0	0.0063	2.1e-06	0	0	0	4	0.15	0.13	0.23
407	0.023	0.0048	0	0.004	0.96	1.9e-06	0	0.008	0.0046	0	0	9.2e-05	4	0.15	0.13	0.23
408	0.00035	0.0027	0	0	0.82	0	0	0.18	0	0	0	0	4	0.15	0.13	0.23
409	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
410	0.54	0.018	0	0.012	0.4	0	0	0.0014	0.02	0	0	0.0021	0	0.23	0.21	0.29
411	0.055	0.021	0	0	0.00074	0.14	0	0.0041	0.51	0	0	0.27	8	0.31	0.21	0.41
412	0.23	0.017	0	0	0.1	0.037	0	0.009	0.27	0	0	0.34	11	0.31	0.21	0.59
413	0.016	0.25	0	0	0.53	0	0	0.2	0	0	0.00051	0	4	0.15	0.13	0.23
414	0.0071	0.016	0	0	0.82	0.12	0	0.028	0.0012	0	0	0.0045	4	0.15	0.13	0.23
415	0.79	0	0	0	0	0	0	0	0	0.21	0	0	0	0.23	0.21	0.29
416	0.014	0.0014	0	0	0.047	0.048	0	0.0017	0.47	0	0	0.42	8	0.31	0.21	0.41
417	0.003	0.058	0	0	0.64	0.021	0	0.054	0.21	0	0	0.011	4	0.15	0.13	0.23
418	0.0029	0	0	0	0.0065	0	0	0	0	0	0.99	0	10	0.1	0.087	0
419	0	0.027	0	0	0.63	0.09	0	0.25	0.0004	0	0	0.00039	4	0.15	0.13	0.23
420	0	0	1	0	0	0	8.4e-05	0	0	0	0	0	2	0	0	0.077
421	6e-05	0.75	0	0	0.0089	0	0	0.24	0	0	0	0	1	0.38	0.21	0.23
422	0	0.28	0	0	0.00097	0.22	0	0.5	5.2e-06	0	0	0.00034	7	0.54	0.38	0.23
423	0.0044	0.02	0	0	0.58	0.0084	0	0.15	0.25	0	0	0.00073	4	0.15	0.13	0.23
424	0.038	0.33	0	0.091	0.41	0	0	0.019	0.12	0	0	0.0017	4	0.15	0.13	0.23
425	0.099	5e-05	0	0	0.88	0.018	0	0.0016	0.0031	0	0	0.0011	4	0.15	0.13	0.23
426	0.049	0.00064	0	0	0.94	0.0055	0	0.0026	0.0022	0	0	0.0026	4	0.15	0.13	0.23
427	0.04	0.19	0	0.018	0.61	0.0011	0	0.042	0.083	0	0	0.019	4	0.15	0.13	0.23
428	9.7e-06	0.19	0	0	0.2	0.029	0	0.38	0.19	0	0	0.001	7	0.54	0.38	0.23
429	0.018	0.0021	0	0.014	0.87	0	0	2.8e-06	0.098	0	0	0.0015	4	0.15	0.13	0.23
430	0.0093	0.0046	0	0	0.94	0.022	0	0.011	0.0029	0	0	0.0059	4	0.15	0.13	0.23
431	0.0019	1.5e-05	0	0	0.96	0.036	0	0.0011	0	0	0	0	4	0.15	0.13	0.23
432	0.00087	7.5e-06	0	0	1	0.0017	0	0.00024	0	0	0	0	4	0.15	0.13	0.23
433	0.27	9.3e-05	0	0	0.31	0.21	0	0.0014	0.19	0	0	0.018	4	0.15	0.13	0.23
434	0.32	0.001	0	0	0.25	0.16	0	0.0037	0.25	0	0	0.025	0	0.23	0.21	0.29
435	8.1e-06	0.61	0	0.0013	0.13	0	0	0.26	0.0026	0	0	1.3e-06	1	0.38	0.21	0.23
436	0.001	0.0094	0	1.2e-05	0.97	0	0	0.015	3.4e-05	0	0	2.2e-05	4	0.15	0.13	0.23
437	0.0047	0.67	0	0.00056	0.028	0	0	0.29	0.0019	0	0	0.0011	1	0.38	0.21	0.23
438	0.0095	3e-05	0	0	0.99	0	0	0.0012	0	0	0	0	4	0.15	0.13	0.23
439	0.2	0.0069	0	0.00096	0.76	0.00014	0	0.012	0.017	0	0	0.003	4	0.15	0.13	0.23
440	0.12	0.0038	0	9.9e-06	0.019	0.0021	0	0.0018	0.75	0	0	0.1	8	0.31	0.21	0.41
441	4.1e-05	0	0	0	1	3.2e-05	0	0	0	0	0	0	4	0.15	0.13	0.23
442	0	0	0	0	0.36	0.58	0	0	0	0	0	0.059	5	0.46	0.29	0.71
443	3.8e-05	0	0	0	0.13	0.02	0	0	0.022	0	0	0.83	11	0.31	0.21	0.59
444	0.00015	0	0	0	0.94	0.055	0	0	0	0	0	0	4	0.15	0.13	0.23
445	0.002	0	0	0	1	0	0	0	0.00097	0	0	4e-05	4	0.15	0.13	0.23
446	0	0	1	0	0	0	0	0	0	2.1e-06	0	0	2	0	0	0.077
447	0.00015	0	0	0	0.99	0.004	0	0	0.00074	0	0	0.0011	4	0.15	0.13	0.23
448	1	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.21	0.29
449	0.95	0	0	0	0.02	8.1e-05	0	0.00018	0.016	0	0	0.011	0	0.23	0.21	0.29
450	0.87	4.1e-06	0	1.6e-06	0.13	0	0	0	0.00077	0	0	0	0	0.23	0.21	0.29
451	0.0021	0.00033	0	0.03	0.97	0	0	0	0	0	0	0	4	0.15	0.13	0.23
452	6.7e-05	9.5e-05	0	0.22	0.78	0	0	0	0	0	0	0	4	0.15	0.13	0.23
453	0.034	0.038	0	0.62	0.31	0	0	0.0051	0.00013	0	0	0	3	0.31	0.21	0.17
454	0.00041	0.046	0	0.82	0.13	0	0	0	0	0	0	0	3	0.31	0.21	0.17
455	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
456	0.82	0.061	0	4.3e-05	0.12	0	0	0	4.9e-06	0	0	0	0	0.23	0.21	0.29
457	0	0	0	0.0028	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
458	0.035	0.028	0	0.16	0.77	0	0	0.00016	0.00054	0	0	0	4	0.15	0.13	0.23
459	0.22	1.3e-06	0	0	0.00053	0	0	0	0.78	0	0	3.9e-06	8	0.31	0.21	0.41
460	0	0	0	0.58	0.42	0	0	0	0	0	0	0	3	0.31	0.21	0.17
461	1	0	0	0	1.3e-06	0	0	0	0.0024	0	0	0	0	0.23	0.21	0.29
462	0.00067	0.00033	0	0.0092	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
463	0	4.6e-06	0	0.047	0.95	0	0	0	0	0	0	0	4	0.15	0.13	0.23
464	0	0	0	0.079	0.92	0	0	0	0	0	0	0	4	0.15	0.13	0.23
465	0.01	0.0017	0	0.018	0.97	0	0	0	3.1e-05	0	0	0	4	0.15	0.13	0.23
466	1	1.1e-06	0	0	0.0022	0	0	0	0.00037	0	0	0	0	0.23	0.21	0.29
467	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
468	0.00018	0	0	0	0.66	0	0	0	0.33	0	0	1.4e-06	4	0.15	0.13	0.23
469	0.074	0	0	0	0.61	0	0	0	0.32	0	0	9.1e-06	4	0.15	0.13	0.23
470	0	0	0	0.0058	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
471	0.00038	1.2e-05	0	0.016	0.98	0	0	0	0	0	0	0	4	0.15	0.13	0.23
472	0	7.8e-05	0	1	0.0044	0	0	0	0	0	0	0	3	0.31	0.21	0.17
473	0.062	8.1e-05	0	0.0027	0.94	0	0	0	4.3e-05	0	0	0	4	0.15	0.13	0.23
474	0.0033	0	0	0	0.21	0	0	0	0.78	0	0	0.00023	8	0.31	0.21	0.41
475	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
476	0.046	0.0017	0	0	0.45	4e-06	0	0	0.44	0	0	0.064	4	0.15	0.13	0.23
477	0.005	0.0022	0	0.053	0.94	0	0	0	0	0	0	0	4	0.15	0.13	0.23
478	6.6e-05	0	0	0	0.16	0	0	0	0.84	0	0	3.5e-06	8	0.31	0.21	0.41
479	0.0021	0	0	0	0.33	0	0	0	0.67	0	0	1.8e-06	8	0.31	0.21	0.41
480	2.6e-06	9e-05	0	0.0099	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
481	0.083	0.0016	0	0.02	0.9	0	0	0	2.8e-05	0	0	0	4	0.15	0.13	0.23
482	0.017	0.00017	0	0.0022	0.98	0	0	0	5e-05	0	0	0	4	0.15	0.13	0.23
483	0.025	0	0	0	0.95	0	0	0	0.0049	0	0	0.017	4	0.15	0.13	0.23
484	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
485	0.0048	2.2e-05	0	1.2e-05	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
486	2.8e-06	0	0	0.0035	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
487	0.0046	2.4e-05	0	0.0053	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
488	0	5e-05	0	0.008	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
489	0	0	0	0.0024	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
490	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
491	0.0043	1.6e-05	0	0	0.43	0	0	0	0.56	0	0	1.9e-05	8	0.31	0.21	0.41
492	0.0068	0	0	0	0.5	0	0	0	0.38	0	0	0.11	4	0.15	0.13	0.23
493	4.9e-05	5.8e-05	0	0.0035	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
494	0.00028	0	0	0	0.23	0	0	0	0.77	0	0	2.3e-06	8	0.31	0.21	0.41
495	9.9e-05	0.00085	0	0	0.99	0.0042	0	0.0042	0.0022	0	0	0.00021	4	0.15	0.13	0.23
496	8.1e-06	0.15	0	0	0.16	0.018	0	0.43	0.24	0	0	0.00079	7	0.54	0.38	0.23
497	0.012	0.0015	0	0	0.96	0.0034	0	0.0042	0.017	0	0	0.0013	4	0.15	0.13	0.23
498	0	0	0.99	0	0.0001	0	0.0095	0	0	0	0	0	2	0	0	0.077
499	0.025	0.0063	0	0	2.3e-05	0.013	0	0.0022	0.93	0	0	0.021	8	0.31	0.21	0.41
500	0	0	1	0	0	0	5e-05	0	0	0	0	0	2	0	0	0.077
501	0	0.00099	0	0	0.62	0.035	0	0.34	1.7e-05	0	0	0	4	0.15	0.13	0.23
502	0	0.062	0	0	0.21	0	0	0	0	0	0.73	0	10	0.1	0.087	0
503	0.011	0	0	0	0.99	1.2e-05	0	0.00018	0.0012	0	0	0.00036	4	0.15	0.13	0.23
504	0.9	0.00014	0	0	0.038	0	0	7.2e-06	0.00069	0	0	0.059	0	0.23	0.21	0.29
505	0.041	0.037	0	0.16	0.48	0	0	0.00075	0.28	0	0	1.2e-05	4	0.15	0.13	0.23
506	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
507	0.11	0.00013	0	0	0.88	0.0015	0	0.004	0.0012	0	0	0.00025	4	0.15	0.13	0.23
508	0.18	0.00083	0	0	0.24	0.33	0	0.0028	0.22	0	0	0.029	5	0.46	0.29	0.71
509	0.0037	0.032	0	0	0.53	0.011	0	0.045	0.36	0	0	0.011	4	0.15	0.13	0.23
510	0	0	0	0	0	0.34	0	0	0.035	0	0	0.63	11	0.31	0.21	0.59
511	1.3e-05	0.00025	0	0	0.99	0.011	0	0.003	2.6e-05	0	0	0	4	0.15	0.13	0.23
512	0.21	0.014	0	3.5e-06	0.62	0.015	0	0.0082	0.1	0	0	0.022	4	0.15	0.13	0.23
513	0.016	0.08	0	1.5e-05	0.72	0.048	0	0.049	0.073	0	0	0.0093	4	0.15	0.13	0.23
514	0.25	0.025	0	0.00063	0.29	0.039	0	0.0053	0.29	0	0	0.1	8	0.31	0.21	0.41
515	0.00024	0.001	0	0	0.97	0.0022	0	0.0068	0.022	0	0	0.00036	4	0.15	0.13	0.23
516	0.00033	0.019	0	0	0.82	0.014	0	0.03	0.11	0	0	0.0089	4	0.15	0.13	0.23
517	5e-05	0	0	0	0.15	0.71	0	0	1e-06	0	0	0.14	5	0.46	0.29	0.71
518	0.0005	0	0.9	0	2.5e-05	0	6.6e-05	0	5.1e-05	0.1	0	0	2	0	0	0.077
519	0.13	0.00073	0	0.048	0.53	0	0	0	0.3	0	0	0.0001	4	0.15	0.13	0.23
520	0.00022	0	0	0	0.99	0.0042	0	0	0	0	0	0.00094	4	0.15	0.13	0.23
521	0.00085	0.0016	0	0	0.98	0.0052	0	0.0056	0.0064	0	0	0.00076	4	0.15	0.13	0.23
522	0.004	0.00037	0	0	0.99	0.0067	0	0.0035	0.00029	0	0	1.2e-05	4	0.15	0.13	0.23
523	0.61	0.006	0	0	0.34	0.002	0	1.1e-06	0.049	0	0	0	0	0.23	0.21	0.29
524	0.00072	0	0	0	0.00011	0	0	0	0.00014	0	0	1	11	0.31	0.21	0.59
525	0.012	0.0037	0	0.026	0.77	0	0	0	0.19	0	0	0.00088	4	0.15	0.13	0.23
526	0.023	1e-06	0	0	0.98	0.00055	0	0	2.8e-06	0	0	0	4	0.15	0.13	0.23
527	0	0	0	0	0.33	0.67	0	0	0	0	0	0.00015	5	0.46	0.29	0.71
528	0	0.52	0	0	0.0022	0.034	0	0.43	0.013	0	0	1.8e-05	1	0.38	0.21	0.23
529	0.00026	0.43	0	0.015	0.36	0	0	0.18	0.022	0	0	1.2e-05	1	0.38	0.21	0.23
530	0.041	0.00017	0	0	0.96	5.9e-05	0	0.0016	0.00055	0	0	0.00053	4	0.15	0.13	0.23
531	0.0096	0.032	0	0.041	0.55	0	0	0	0.36	0	0	0.0026	4	0.15	0.13	0.23
