SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
268	0.0086	0	0.27	0	0.27	0.18	0	0.01	0.27	0	4	0.26	0.69	0.66	0.45
269	0.00076	0	0.33	0	0.33	0.0016	0	0.00056	0.33	0	4	0.26	0.69	0.66	0.45
270	0.24	0	0.0044	0	0.0044	0.016	0	0.73	0.0044	0	7	0.37	0.76	0.74	0.45
271	0.016	0	0.097	0	0.097	0.0001	0	0.69	0.097	0	7	0.37	0.76	0.74	0.45
272	0.51	0	0.056	0	0.056	0.14	0	0.18	0.056	0	0	0.37	0.72	0.66	0.45
273	0.0035	0	0.23	0	0.23	0.28	0	0.042	0.23	0	5	0.26	0.86	0.66	0.45
274	0.042	0	0.29	0	0.29	0.013	0	0.066	0.29	0	4	0.26	0.69	0.66	0.45
275	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
276	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
277	0.0024	0	0.32	0	0.32	0.013	0	0.038	0.32	0	4	0.26	0.69	0.66	0.45
278	0	0	0	0	0	0.99	0	0	0	0.0081	5	0.26	0.86	0.66	0.45
279	0	0	0.33	5e-06	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
280	0.2	0	0.057	0	0.057	0.56	0	0.065	0.057	0	5	0.26	0.86	0.66	0.45
281	0	1	9.2e-05	4e-06	9.2e-05	0	0	0	9.2e-05	0	1	0.029	0.069	0.038	0.1
282	0.11	0	0.27	0	0.27	0.052	0	0.03	0.27	0	4	0.26	0.69	0.66	0.45
283	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
284	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
285	0.00059	0	0.33	0	0.33	0.0003	0	2.1e-05	0.33	0	4	0.26	0.69	0.66	0.45
286	0	0	0.084	0.75	0.084	0	0	0	0.084	0	3	0.14	0.69	0.66	0.45
287	1.5e-06	0	0.33	0	0.33	0.00029	0	0	0.33	0	4	0.26	0.69	0.66	0.45
288	0.011	0	0.0076	0	0.0076	0	0	0.97	0.0076	0	7	0.37	0.76	0.74	0.45
289	0.019	0	0.32	1.7e-05	0.32	0.0079	0	0.0032	0.32	0	4	0.26	0.69	0.66	0.45
290	0.021	0	0.26	2.5e-05	0.26	0.0022	0	0.21	0.26	0	4	0.26	0.69	0.66	0.45
291	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
292	0	0	0.33	0.00028	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
293	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
294	0.027	0	0.27	0	0.27	0.14	0	0.029	0.27	0	4	0.26	0.69	0.66	0.45
295	0	0	0.33	2.6e-05	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
296	0	0	0.33	0.00014	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
297	0.0016	0	0.33	0	0.33	0.012	0	0.0028	0.33	0	4	0.26	0.69	0.66	0.45
298	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
299	0.25	0	0.075	0	0.075	0.016	0	0.51	0.075	0	7	0.37	0.76	0.74	0.45
300	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
301	1	0	0	0	0	0	0	8.5e-06	0	0	0	0.37	0.72	0.66	0.45
302	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
303	0.012	0	0.33	0	0.33	0.0019	0	0.00061	0.33	0	4	0.26	0.69	0.66	0.45
304	0	0	0.33	0.0085	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
305	0.0041	0	0.33	0	0.33	0.00026	0	4.2e-05	0.33	0	4	0.26	0.69	0.66	0.45
306	0.0003	0	0.33	0	0.33	4.5e-05	0	2.9e-05	0.33	0	4	0.26	0.69	0.66	0.45
307	0.12	0	0.23	0	0.23	0.061	0	0.12	0.23	0	4	0.26	0.69	0.66	0.45
308	0.99	0	0	0	0	0	0	0.012	0	0.00035	0	0.37	0.72	0.66	0.45
309	0.029	0	0.14	0	0.14	0.096	0	0.45	0.14	0	7	0.37	0.76	0.74	0.45
310	0.096	0	0.26	0	0.26	0.022	0	0.1	0.26	0	4	0.26	0.69	0.66	0.45
311	0	0	0.00027	1	0.00027	0	0	0	0.00027	0	3	0.14	0.69	0.66	0.45
312	0	0	0.33	0.00047	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
313	0	0	0.3	0.098	0.3	0	0	0	0.3	0	4	0.26	0.69	0.66	0.45
314	0.038	0	0.31	0	0.31	0.012	0	0.022	0.31	0	4	0.26	0.69	0.66	0.45
315	1	0	0	0	0	0	0	4e-06	0	0	0	0.37	0.72	0.66	0.45
316	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
317	0	0	0.32	0.041	0.32	0	0	0	0.32	0	4	0.26	0.69	0.66	0.45
318	0	0	0.33	0.018	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
319	0.0079	0	0.33	0	0.33	3.9e-05	0	0.0036	0.33	0	4	0.26	0.69	0.66	0.45
320	0.44	0	0.15	0	0.15	0.00028	0	0.12	0.15	0	0	0.37	0.72	0.66	0.45
321	0.066	0	0.039	0	0.039	0.54	0	0.27	0.039	0	5	0.26	0.86	0.66	0.45
322	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
323	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
324	0.62	0	0.12	0	0.12	0.0045	0	0.0068	0.12	0	0	0.37	0.72	0.66	0.45
325	0.089	0	0.19	0	0.19	0.054	0	0.27	0.19	0	7	0.37	0.76	0.74	0.45
326	0.0099	0	0.32	0	0.32	0.03	0	0.0038	0.32	0	4	0.26	0.69	0.66	0.45
327	0.065	0	0.07	0	0.07	0.62	0	0.11	0.07	0	5	0.26	0.86	0.66	0.45
328	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
329	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
330	0.00072	0	0.33	0	0.33	0.0013	0	0.00023	0.33	0	4	0.26	0.69	0.66	0.45
331	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
332	0.03	0	0.32	0	0.32	0.00055	0	0.013	0.32	0	4	0.26	0.69	0.66	0.45
333	0.38	0	0.12	0	0.12	0.013	0	0.24	0.12	0	0	0.37	0.72	0.66	0.45
334	0.011	0	0.1	0	0.1	0.46	0	0.22	0.1	0	5	0.26	0.86	0.66	0.45
335	0	0	0.081	0.76	0.081	0	0	0	0.081	0	3	0.14	0.69	0.66	0.45
336	0.00029	0	0.33	9.9e-06	0.33	0.0007	0	6.4e-06	0.33	0	4	0.26	0.69	0.66	0.45
337	0.00096	0	0.31	0.026	0.31	0.028	0	0.00065	0.31	0	4	0.26	0.69	0.66	0.45
338	0.16	0	0.0017	0	0.0017	0.0069	0	0.83	0.0017	0	7	0.37	0.76	0.74	0.45
339	0.25	0	0.024	0	0.024	0.011	0	0.67	0.024	0	7	0.37	0.76	0.74	0.45
340	0.0014	0	0.33	0	0.33	0.0011	0	0.01	0.33	0	4	0.26	0.69	0.66	0.45
341	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
342	0.011	0	0.17	0.00093	0.17	0.29	0	0.19	0.17	0	5	0.26	0.86	0.66	0.45
343	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
344	0.00066	0	0.33	0.0012	0.33	1.4e-05	0	0.00012	0.33	0	4	0.26	0.69	0.66	0.45
345	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
346	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
347	8.5e-05	0	0.32	0.03	0.32	0.00021	0	2.1e-06	0.32	0	4	0.26	0.69	0.66	0.45
348	1.8e-06	0	0.33	0.00026	0.33	0.019	0	0	0.33	0	4	0.26	0.69	0.66	0.45
349	0	0	0.00013	1	0.00013	0	0	0	0.00013	0	3	0.14	0.69	0.66	0.45
350	0.0031	0	0.33	0.0014	0.33	0.0086	0	0.0012	0.33	0	4	0.26	0.69	0.66	0.45
351	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
352	0.0062	0	0.33	0	0.33	0.0037	0	0.0019	0.33	0	4	0.26	0.69	0.66	0.45
353	0.00017	0	0.33	0	0.33	0.0033	0	0.00021	0.33	0	4	0.26	0.69	0.66	0.45
354	2.1e-06	0	0.33	0	0.33	8.9e-05	0	0	0.33	0	4	0.26	0.69	0.66	0.45
355	0.009	0	0.32	0	0.32	0.013	0	0.0057	0.32	0	4	0.26	0.69	0.66	0.45
356	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
357	2.7e-05	0	0.33	0	0.33	1.7e-05	0	0	0.33	0	4	0.26	0.69	0.66	0.45
358	0.074	0	0.04	0	0.04	0.78	0	0.03	0.04	0	5	0.26	0.86	0.66	0.45
359	0	7.8e-06	0	0	0	0	8.7e-06	0	0	1	9	0.058	0.17	0	0
360	0.72	0	0.066	0	0.066	3.7e-06	0	0.083	0.066	0	0	0.37	0.72	0.66	0.45
361	0.046	0	0.23	0.00048	0.23	0.076	0	0.19	0.23	0	4	0.26	0.69	0.66	0.45
362	0.00075	0	0.33	0	0.33	0.0026	0	0.00045	0.33	0	4	0.26	0.69	0.66	0.45
363	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
364	0.0002	0	0.28	4.9e-05	0.28	0.15	0	3e-06	0.28	0	4	0.26	0.69	0.66	0.45
365	0.0097	0	0.31	1.8e-05	0.31	0.043	0	0.0021	0.31	0	4	0.26	0.69	0.66	0.45
366	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
367	0.042	0	0.29	0	0.29	0.0036	0	0.072	0.29	0	4	0.26	0.69	0.66	0.45
368	0.00017	0	0.28	0	0.28	0.15	0	0.00059	0.28	0	4	0.26	0.69	0.66	0.45
369	0	0.0046	0	0	0	0	3.9e-05	1	0	0	7	0.37	0.76	0.74	0.45
370	1	0	0	0	0	0	0	4.8e-05	0	1.2e-05	0	0.37	0.72	0.66	0.45
371	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
372	0.052	0	0.23	0	0.23	0.11	0	0.14	0.23	0	4	0.26	0.69	0.66	0.45
373	0.06	0	0.02	0	0.02	0.034	0	0.85	0.02	0	7	0.37	0.76	0.74	0.45
374	0.045	0	0.31	0	0.31	0.01	0	0.0018	0.31	0	4	0.26	0.69	0.66	0.45
375	0.015	0	0.15	0.00012	0.15	0.53	0	0.003	0.15	0	5	0.26	0.86	0.66	0.45
376	0.0099	0	0.27	0	0.27	0.018	0	0.17	0.27	0	4	0.26	0.69	0.66	0.45
377	0.0042	0	0.33	0	0.33	0.0042	0	0.0018	0.33	0	4	0.26	0.69	0.66	0.45
378	0.0011	0	0.28	0	0.28	0.16	0	0.0011	0.28	0	4	0.26	0.69	0.66	0.45
379	4.3e-05	0	0.25	0.25	0.25	0.011	0	8.1e-06	0.25	0	4	0.26	0.69	0.66	0.45
380	0.0072	0	0.33	0	0.33	0.00082	0	0.0036	0.33	0	4	0.26	0.69	0.66	0.45
381	0.017	0	0.31	0	0.31	0.019	0	0.035	0.31	0	4	0.26	0.69	0.66	0.45
382	4.9e-06	0	0.15	0.54	0.15	0.00036	0	0	0.15	0	3	0.14	0.69	0.66	0.45
383	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
384	0	6.7e-06	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
385	0.97	2.4e-06	0	0	0	0	0	0.0033	0	0.028	0	0.37	0.72	0.66	0.45
386	0	8.2e-06	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
387	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
388	1.2e-06	0	0.33	0	0.33	5.2e-06	0	0	0.33	0	4	0.26	0.69	0.66	0.45
389	0.0079	0	0.33	0	0.33	0.0058	0	0.0026	0.33	0	4	0.26	0.69	0.66	0.45
390	2e-05	0	0.33	0	0.33	0.0092	0	3.6e-05	0.33	0	4	0.26	0.69	0.66	0.45
391	0.0032	0	0.32	0	0.32	8.2e-05	0	0.022	0.32	0	4	0.26	0.69	0.66	0.45
392	7.3e-06	0	0.33	0	0.33	6.1e-06	0	0	0.33	0	4	0.26	0.69	0.66	0.45
393	0	5e-06	0	0	0	0	1	0.00048	0	0	6	0.029	0.034	0.19	0
394	0.068	0	0.28	0	0.28	0.058	0	0.025	0.28	0	4	0.26	0.69	0.66	0.45
395	0.024	0	0.32	0	0.32	0.00074	0	0.0038	0.32	0	4	0.26	0.69	0.66	0.45
396	5.6e-06	0	0.33	0	0.33	1.7e-05	0	0	0.33	0	4	0.26	0.69	0.66	0.45
397	0.0055	0	0.32	0	0.32	0.013	0	0.033	0.32	0	4	0.26	0.69	0.66	0.45
398	0.014	0	0.31	0	0.31	0.035	0	0.034	0.31	0	4	0.26	0.69	0.66	0.45
399	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
400	0.00011	0	0.33	0	0.33	0.00067	0	5.2e-05	0.33	0	4	0.26	0.69	0.66	0.45
401	0	0	0.0024	1.7e-05	0.0024	0.99	0	1.6e-06	0.0024	0	5	0.26	0.86	0.66	0.45
402	0.0061	0	0.33	0	0.33	0.0036	0	0.00048	0.33	0	4	0.26	0.69	0.66	0.45
403	4.8e-05	0	0.043	0	0.043	0.87	0	0.002	0.043	0	5	0.26	0.86	0.66	0.45
404	0.0095	0	0.33	0	0.33	0	0	0.00019	0.33	0	4	0.26	0.69	0.66	0.45
405	6.7e-06	0	0.025	0.00033	0.025	0.92	0	8.8e-06	0.025	0	5	0.26	0.86	0.66	0.45
406	0.00026	0	0.32	4.2e-05	0.32	0.043	0	3.2e-05	0.32	0	4	0.26	0.69	0.66	0.45
407	0.00062	0	0.33	0	0.33	0.001	0	2.9e-05	0.33	0	4	0.26	0.69	0.66	0.45
408	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
409	0.96	0	0.01	0	0.01	0.0088	0	0.0024	0.01	0	0	0.37	0.72	0.66	0.45
410	0.15	0	0.23	0	0.23	0.091	0	0.061	0.23	0	4	0.26	0.69	0.66	0.45
411	0.062	0	0.25	0	0.25	0.052	0	0.14	0.25	0	4	0.26	0.69	0.66	0.45
412	0.079	0	0.19	0	0.19	0.075	0	0.29	0.19	0	7	0.37	0.76	0.74	0.45
413	3.8e-06	0	0.21	0.38	0.21	1.4e-05	0	1e-06	0.21	0	3	0.14	0.69	0.66	0.45
414	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
415	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
416	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
417	0.0014	0	0.33	0	0.33	0.00015	0	0.0038	0.33	0	4	0.26	0.69	0.66	0.45
418	0.0046	0	0.33	0	0.33	0.00019	0	0.001	0.33	0	4	0.26	0.69	0.66	0.45
419	0.035	0	0.23	0	0.23	0.22	0	0.05	0.23	0	4	0.26	0.69	0.66	0.45
420	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
421	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
422	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
423	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
424	0.00034	0	0.049	0.001	0.049	0.85	0	0.00014	0.049	0	5	0.26	0.86	0.66	0.45
425	0	0	0	0	0	1	0	0	0	0	5	0.26	0.86	0.66	0.45
426	0	5.5e-05	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
427	1	0	0	0	0	0	0	0	0	0	0	0.37	0.72	0.66	0.45
428	0.0012	0	0.33	0	0.33	4.9e-05	0	0.00044	0.33	0	4	0.26	0.69	0.66	0.45
429	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
430	1	0	0	0	0	0	0	0	0	3.8e-05	0	0.37	0.72	0.66	0.45
431	0.047	0	0.15	0	0.15	0.41	0	0.082	0.15	0	5	0.26	0.86	0.66	0.45
432	1	0	0	0	0	0	0	0	0	0	0	0.37	0.72	0.66	0.45
433	0.029	0	0.3	0	0.3	7.7e-06	0	0.072	0.3	0	4	0.26	0.69	0.66	0.45
434	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
435	0.0016	0	0.2	0	0.2	0.4	0	0.00069	0.2	0	5	0.26	0.86	0.66	0.45
436	0.4	0	0.11	0	0.11	0.0024	0	0.28	0.11	0	0	0.37	0.72	0.66	0.45
437	0.0036	0	0.33	0	0.33	9.2e-06	0	0.00079	0.33	0	4	0.26	0.69	0.66	0.45
438	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
439	0	0	0.33	0.0026	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
440	0	0	0	0	0	0	0	1	0	0	7	0.37	0.76	0.74	0.45
441	0.11	0	0.15	0	0.15	0.26	0	0.18	0.15	0	5	0.26	0.86	0.66	0.45
442	0.028	0	0.32	2.4e-05	0.32	0.00027	0	0.011	0.32	0	4	0.26	0.69	0.66	0.45
443	0.0043	0	0.31	0.042	0.31	0.012	0	0.0011	0.31	0	4	0.26	0.69	0.66	0.45
444	0.058	0	0.16	0	0.16	0.17	0	0.29	0.16	0	7	0.37	0.76	0.74	0.45
445	0.0015	0	0.33	0	0.33	0.001	0	0.00016	0.33	0	4	0.26	0.69	0.66	0.45
446	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
447	0.14	0	0.28	0	0.28	0.00019	0	0.0067	0.28	0	4	0.26	0.69	0.66	0.45
448	0	0	0.19	0.44	0.19	0	0	0	0.19	0	3	0.14	0.69	0.66	0.45
449	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
450	0	0	0.33	0.016	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
451	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
452	0.005	0	0.33	0	0.33	0.00027	0	0.00052	0.33	0	4	0.26	0.69	0.66	0.45
453	0.088	0	0.28	0	0.28	0.019	0	0.066	0.28	0	4	0.26	0.69	0.66	0.45
454	0.0067	0	0.28	0	0.28	0.14	0	0.0087	0.28	0	4	0.26	0.69	0.66	0.45
455	0.011	0	0.3	0	0.3	0.08	0	0.0077	0.3	0	4	0.26	0.69	0.66	0.45
456	0	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
457	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
458	0.016	0	0.33	0	0.33	0.0052	0	0.0034	0.33	0	4	0.26	0.69	0.66	0.45
459	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
460	0.0012	0	0.33	0	0.33	0.013	0	0.00032	0.33	0	4	0.26	0.69	0.66	0.45
461	0.4	0	0.085	0	0.085	0.06	0	0.29	0.085	0	0	0.37	0.72	0.66	0.45
462	0.028	0	0.31	0.00063	0.31	0.017	0	0.017	0.31	0	4	0.26	0.69	0.66	0.45
463	0.68	0	0.11	0	0.11	0	0	0.0089	0.11	0	0	0.37	0.72	0.66	0.45
464	0.023	0	0.33	0	0.33	0	0	8.7e-05	0.33	0	4	0.26	0.69	0.66	0.45
465	0.52	0	0.074	0	0.074	0.0013	0	0.26	0.074	0	0	0.37	0.72	0.66	0.45
466	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
467	0.0047	0	0.33	0	0.33	2.2e-05	0	0.00088	0.33	0	4	0.26	0.69	0.66	0.45
468	0.019	0	0.32	0	0.32	0.02	0	0.0076	0.32	0	4	0.26	0.69	0.66	0.45
469	0.0018	0	0.29	0	0.29	0.13	0	7e-05	0.29	0	4	0.26	0.69	0.66	0.45
470	0	0	0.1	0.69	0.1	0	0	0	0.1	0	3	0.14	0.69	0.66	0.45
471	6.7e-05	0	0.33	0	0.33	0.017	0	4.1e-05	0.33	0	4	0.26	0.69	0.66	0.45
472	0.042	0	0.25	0	0.25	0.014	0	0.2	0.25	0	4	0.26	0.69	0.66	0.45
473	0.002	0	0.33	0	0.33	0.0011	0	0.0032	0.33	0	4	0.26	0.69	0.66	0.45
474	0.00048	0	0.33	0	0.33	0.0016	0	0.00021	0.33	0	4	0.26	0.69	0.66	0.45
475	0.069	0	0.17	0	0.17	0.33	0	0.078	0.17	0	5	0.26	0.86	0.66	0.45
476	0.069	0	0.25	0	0.25	0.095	0	0.092	0.25	0	4	0.26	0.69	0.66	0.45
477	0.012	0	0.32	0	0.32	0.032	0	0.0095	0.32	0	4	0.26	0.69	0.66	0.45
478	3.1e-05	0	0.063	0.81	0.063	0.0013	0	0	0.063	0	3	0.14	0.69	0.66	0.45
479	0.013	0	0.28	0	0.28	0.16	0	0.0017	0.28	0	4	0.26	0.69	0.66	0.45
480	0.062	0	0.26	0	0.26	0.07	0	0.087	0.26	0	4	0.26	0.69	0.66	0.45
481	0.015	0	0.29	4e-06	0.29	0.11	0	0.012	0.29	0	4	0.26	0.69	0.66	0.45
482	0.027	0	0.25	3.8e-05	0.25	0.084	0	0.15	0.25	0	4	0.26	0.69	0.66	0.45
483	0.18	0	0.24	1.1e-05	0.24	0.0023	0	0.11	0.24	0	4	0.26	0.69	0.66	0.45
484	0.023	0	0.31	0	0.31	0.043	0	0.0029	0.31	0	4	0.26	0.69	0.66	0.45
485	0.035	0	0.32	1.6e-05	0.32	0.00032	0	0.013	0.32	0	4	0.26	0.69	0.66	0.45
486	2.9e-05	0	0.33	1.2e-06	0.33	6.5e-05	0	2.1e-05	0.33	0	4	0.26	0.69	0.66	0.45
487	0.00017	0	0.27	0	0.27	0.18	0	4.9e-05	0.27	0	4	0.26	0.69	0.66	0.45
488	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
489	0.042	0	0.31	0	0.31	0.006	0	0.032	0.31	0	4	0.26	0.69	0.66	0.45
490	0.12	0	0.22	2e-05	0.22	0.035	0	0.2	0.22	0	4	0.26	0.69	0.66	0.45
491	0.19	0	0.08	0	0.08	0.028	0	0.54	0.08	0	7	0.37	0.76	0.74	0.45
492	0	0	0.32	0.028	0.32	0	0	0	0.32	0	4	0.26	0.69	0.66	0.45
493	0.49	0	0.11	0	0.11	0.016	0	0.15	0.11	0	0	0.37	0.72	0.66	0.45
494	0.3	0	0.015	0	0.015	0.00032	0	0.65	0.015	0	7	0.37	0.76	0.74	0.45
495	0.0019	0	0.32	0	0.32	0.036	0	0.0011	0.32	0	4	0.26	0.69	0.66	0.45
496	6.2e-06	0	0.33	0	0.33	0.00027	0	0	0.33	0	4	0.26	0.69	0.66	0.45
497	0.038	0	0.19	0	0.19	0.34	0	0.05	0.19	0	5	0.26	0.86	0.66	0.45
498	0.00036	0	0.044	0	0.044	0.85	0	0.015	0.044	0	5	0.26	0.86	0.66	0.45
499	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
500	0.0052	0	0.33	0.0016	0.33	0.0046	0	0.0043	0.33	0	4	0.26	0.69	0.66	0.45
501	0	0.0079	0	0	0	0	0.00073	0	0	0.99	9	0.058	0.17	0	0
502	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
503	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
504	0	0	0.003	0.99	0.003	0	0	0	0.003	0	3	0.14	0.69	0.66	0.45
505	0.00013	0	0.33	0.00072	0.33	0.00058	0	2.5e-05	0.33	0	4	0.26	0.69	0.66	0.45
506	0.0024	0	0.31	0	0.31	0.052	0	0.001	0.31	0	4	0.26	0.69	0.66	0.45
507	0.0086	0	0.0062	0	0.0062	0.54	0	0.43	0.0062	0	5	0.26	0.86	0.66	0.45
508	0.66	0	0.00086	0	0.00086	0	0	0.33	0.00086	0	0	0.37	0.72	0.66	0.45
509	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
510	0.062	0	0.28	0.002	0.28	0.0089	0	0.075	0.28	0	4	0.26	0.69	0.66	0.45
511	0.94	0	0.0077	0	0.0077	0	0	0.035	0.0077	0	0	0.37	0.72	0.66	0.45
512	0.4	0	0.14	0	0.14	0	0	0.19	0.14	0	0	0.37	0.72	0.66	0.45
513	0.47	0	0.17	0	0.17	0	0	0.0032	0.17	0	0	0.37	0.72	0.66	0.45
514	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
515	0.078	0	0.0047	0	0.0047	1.7e-05	0	0.91	0.0047	0	7	0.37	0.76	0.74	0.45
516	0.015	0	5.7e-05	0	5.7e-05	8.4e-06	0	0.99	5.7e-05	0	7	0.37	0.76	0.74	0.45
517	0	0	0	0	0	0	0	0	0	1	9	0.058	0.17	0	0
518	0.004	0	0	0	0	0.98	0	0.016	0	0	5	0.26	0.86	0.66	0.45
519	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
520	1.2e-05	0	0.33	0	0.33	0	0	0	0.33	0	4	0.26	0.69	0.66	0.45
521	2.4e-05	0	0	0	0	1	0	2.9e-05	0	0	5	0.26	0.86	0.66	0.45
522	0	0.86	0	0	0	0	0.14	0	0	0	1	0.029	0.069	0.038	0.1
523	1.9e-06	0	0	0	0	1	0	2.1e-06	0	0	5	0.26	0.86	0.66	0.45
524	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
525	0	1	0	0	0	0	0	0	0	0	1	0.029	0.069	0.038	0.1
526	0.00036	0	0.33	0	0.33	8.7e-05	0	0.00084	0.33	0	4	0.26	0.69	0.66	0.45
527	0	0	1.7e-06	1	1.7e-06	0	0	0	1.7e-06	0	3	0.14	0.69	0.66	0.45
528	0.008	0	0.25	0	0.25	0.24	0	0.0047	0.25	0	4	0.26	0.69	0.66	0.45
529	0.03	0	0.29	0	0.29	0.0065	0	0.092	0.29	0	4	0.26	0.69	0.66	0.45
530	0.036	0	0.32	0	0.32	0.0013	0	0.013	0.32	0	4	0.26	0.69	0.66	0.45
531	0.023	0	0.25	0	0.25	0.23	0	0.015	0.25	0	4	0.26	0.69	0.66	0.45
532	0.0085	0	0.32	0.019	0.32	0.0056	0	0.0045	0.32	0	4	0.26	0.69	0.66	0.45
533	0.012	0	0.31	0	0.31	0.042	0	0.0046	0.31	0	4	0.26	0.69	0.66	0.45
534	0	0	0	0	0	0	1	0	0	0	6	0.029	0.034	0.19	0
535	0.061	0	0.22	0	0.22	0.17	0	0.12	0.22	0	4	0.26	0.69	0.66	0.45
536	0.0096	0	0.3	0	0.3	0.097	0	0.0073	0.3	0	4	0.26	0.69	0.66	0.45
537	0.013	0	0.29	0.005	0.29	0.089	0	0.023	0.29	0	4	0.26	0.69	0.66	0.45
538	0.0012	0	0.3	0.065	0.3	0.034	0	0.0013	0.3	0	4	0.26	0.69	0.66	0.45
539	0.031	0	0.3	0	0.3	0.046	0	0.024	0.3	0	4	0.26	0.69	0.66	0.45
540	0	0	0.33	0	0.33	0	0	0.0027	0.33	0	4	0.26	0.69	0.66	0.45
541	0.00013	0	0.28	0	0.28	0.16	0	0.00026	0.28	0	4	0.26	0.69	0.66	0.45
542	0.015	0	0.28	0	0.28	0.15	0	0.0033	0.28	0	4	0.26	0.69	0.66	0.45
543	0	0	0	0	0	1	0	0	0	4.3e-05	5	0.26	0.86	0.66	0.45
