SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
158	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
159	0.19	0.14	0.021	0	0.094	1.6e-06	0	0.19	0.0004	0	0	0.095	0	0.17	0	0	0.011	0	0.094	0.0085	7	0.62	0.56	0.45	0.44	0.51
160	0.15	0.17	0.017	0	0.078	1.9e-06	0	0.15	1.7e-05	0	0	0.079	0	0.14	0	0	0.12	0	0.078	0.014	1	0.62	0.76	0.45	0.44	0.51
161	0.27	0.0058	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0.0014	0	0	0.00035	0	0.14	0.0013	7	0.62	0.56	0.45	0.44	0.51
162	0.27	0.0081	0.03	0	0.14	1.4e-06	0	0.27	6.7e-06	0	0	0.14	0	0.0034	0	0	0.0011	0	0.14	0.0013	7	0.62	0.56	0.45	0.44	0.51
163	0.27	0.0032	0.031	0	0.14	2.2e-06	0	0.27	0	0	0	0.14	0	0.00095	0	0	0.0018	0	0.14	0.00073	7	0.62	0.56	0.45	0.44	0.51
164	0.27	0.009	0.03	0	0.14	1e-06	0	0.27	1.2e-06	0	0	0.14	0	0.0052	0	0	0.0039	0	0.14	0.0012	7	0.62	0.56	0.45	0.44	0.51
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0	0	0	0
166	0.27	0.00017	0.031	0	0.14	1.1e-06	0	0.27	0	0	0	0.14	0	1.6e-05	0	0	0	0	0.14	9.7e-05	7	0.62	0.56	0.45	0.44	0.51
167	0.27	0.00091	0.031	0	0.14	1.1e-06	0	0.27	1e-05	0	0	0.14	0	0.00027	0	0	0.0091	0	0.14	0.00023	7	0.62	0.56	0.45	0.44	0.51
168	0.27	0.0022	0.031	0	0.14	5e-06	0	0.27	0.00013	0	0	0.14	0	0.00077	0	0	0.0018	0	0.14	0.00046	7	0.62	0.56	0.45	0.44	0.51
169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.069	0.56	0.45	0.29	0.11
170	0.13	0.38	0.014	0	0.064	0	0	0.13	0	0	0	0.065	0	0.11	0	0	0	0	0.064	0.051	1	0.62	0.76	0.45	0.44	0.51
171	0.026	0.27	0.003	0	0.013	0	0	0.026	0	0	0	0.014	0	0.63	0	0	1.2e-05	0	0.013	0.006	13	0.62	0.8	0.45	0.44	0.51
172	0.26	0.024	0.029	0	0.13	2.8e-06	0	0.26	0.0086	0	0	0.13	0	0.016	0	0	0.00093	0	0.13	0.0026	7	0.62	0.56	0.45	0.44	0.51
173	0.03	0.32	0.0034	0	0.015	0	0	0.03	0	0	0	0.016	0	0.55	0	0	0.0064	0	0.015	0.011	13	0.62	0.8	0.45	0.44	0.51
174	0.27	0	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	0	0	0.14	0	7	0.62	0.56	0.45	0.44	0.51
175	0.26	0.02	0.029	0	0.13	0	0	0.26	0.002	0	0	0.13	0	0.016	0	0	0.01	0	0.13	0.002	7	0.62	0.56	0.45	0.44	0.51
176	0.27	6.2e-05	0.031	0	0.14	1.6e-06	0	0.27	0	0	0	0.14	0	0.00025	0	0	0.012	0	0.14	3.7e-05	7	0.62	0.56	0.45	0.44	0.51
177	0.023	0.55	0.0026	0	0.012	0	0	0.023	0	0	0	0.012	0	0.33	0	0	0	0	0.012	0.037	1	0.62	0.76	0.45	0.44	0.51
178	0.0014	0.37	0.00016	0	0.00072	0	0	0.0014	0	0	0	0.00073	0	0.61	0	0	2e-06	0	0.00072	0.011	13	0.62	0.8	0.45	0.44	0.51
179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.042	0	0.1	0.049	0.054
180	0.27	9e-06	0.031	0	0.14	2.3e-06	0	0.27	0	0	0	0.14	0	0	0	0	0.00053	0	0.14	1.2e-05	7	0.62	0.56	0.45	0.44	0.51
181	0	0	0	0	0	0	0	0	0	0	0	0	6.2e-05	0	1	0	0	0	0	0	14	0.042	0	0.1	0.049	0.054
182	0.27	0.013	0.03	0	0.14	1.1e-06	0	0.27	9.6e-06	0	0	0.14	0	0.0082	0	0	0.00074	0	0.14	0.0016	7	0.62	0.56	0.45	0.44	0.51
183	0.27	3.3e-06	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	0	0	0.14	4.9e-06	7	0.62	0.56	0.45	0.44	0.51
184	0.27	1.3e-06	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	1.3e-05	0	0.14	2.8e-06	7	0.62	0.56	0.45	0.44	0.51
185	0.27	0.00016	0.031	0	0.14	2.4e-06	0	0.27	0	0	0	0.14	0	2.1e-05	0	0	3.4e-05	0	0.14	7.9e-05	7	0.62	0.56	0.45	0.44	0.51
186	0.012	0.22	0.0013	0	0.0059	0	0	0.012	5e-05	0	0	0.006	0	0.64	0	0	0.084	0	0.0059	0.0061	13	0.62	0.8	0.45	0.44	0.51
187	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
188	0.25	0.0064	0.028	0	0.13	1.1e-06	0	0.25	0	0	0	0.13	0	0.0024	0	0	0.086	0	0.13	0.0012	7	0.62	0.56	0.45	0.44	0.51
189	0.25	0.038	0.028	0	0.13	3e-06	0	0.25	0.012	0	0	0.13	0	0.036	0	0	0.0088	0	0.13	0.0033	7	0.62	0.56	0.45	0.44	0.51
190	0.27	1.8e-05	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	1.4e-06	0	0	0.00011	0	0.14	1.5e-05	7	0.62	0.56	0.45	0.44	0.51
191	0	0	0	0	0	0	0	0	4.3e-06	0	0	0	1	0	0.00049	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
192	0.27	0.00083	0.031	0	0.14	1.7e-06	0	0.27	0.00042	0	0	0.14	0	0.00015	0	0	0.00077	0	0.14	0.00028	7	0.62	0.56	0.45	0.44	0.51
193	0.27	5.1e-06	0.031	0	0.14	1.8e-06	0	0.27	0	0	0	0.14	0	0	0	0	0.0002	0	0.14	1e-05	7	0.62	0.56	0.45	0.44	0.51
194	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
195	0.27	0.0052	0.031	0	0.14	7.4e-06	0	0.27	0	0	0	0.14	0	0.0008	0	0	1e-05	0	0.14	0.0016	7	0.62	0.56	0.45	0.44	0.51
196	0.27	6.5e-05	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	5e-06	0	0	0.0034	0	0.14	4.6e-05	7	0.62	0.56	0.45	0.44	0.51
197	0.27	3.5e-06	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	2.4e-06	0	0.14	4.5e-06	7	0.62	0.56	0.45	0.44	0.51
198	0.27	0	0.031	0	0.14	1.8e-06	0	0.27	0	0	0	0.14	0	0	0	0	0	0	0.14	1.4e-06	7	0.62	0.56	0.45	0.44	0.51
199	0.27	5.7e-06	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	1.2e-06	0	0.14	9.3e-06	7	0.62	0.56	0.45	0.44	0.51
200	0.27	0.0016	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0.00038	0	0	0.002	0	0.14	0.00043	7	0.62	0.56	0.45	0.44	0.51
201	0.27	0.0044	0.031	0	0.14	2.9e-06	0	0.27	6.8e-05	0	0	0.14	0	0.0017	0	0	0.00081	0	0.14	0.00081	7	0.62	0.56	0.45	0.44	0.51
202	0.27	0.0023	0.031	0	0.14	2.7e-06	0	0.27	0.0001	0	0	0.14	0	0.00071	0	0	0.00065	0	0.14	0.00051	7	0.62	0.56	0.45	0.44	0.51
203	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
204	0.27	0.0094	0.03	0	0.14	1.2e-06	0	0.27	0	0	0	0.14	0	0.0048	0	0	0.0016	0	0.14	0.0014	7	0.62	0.56	0.45	0.44	0.51
205	0.15	0.21	0.017	0	0.076	6.6e-06	0	0.15	0.028	0	0	0.077	0	0.2	0	0	0.00018	0	0.076	0.014	1	0.62	0.76	0.45	0.44	0.51
206	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0.0091	0	0	0	0	0	12	0.13	0.049	0.05	0.049	0.11
207	0.27	0.00035	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	5.5e-05	0	0	7.5e-05	0	0.14	0.00014	7	0.62	0.56	0.45	0.44	0.51
208	0.27	0.0048	0.031	0	0.14	7.1e-06	0	0.27	0.0025	0	0	0.14	0	0.002	0	0	7.7e-05	0	0.14	0.00083	7	0.62	0.56	0.45	0.44	0.51
209	0.27	2.7e-06	0.031	0	0.14	0	0	0.27	0	0	0	0.14	0	0	0	0	2e-06	0	0.14	5.4e-06	7	0.62	0.56	0.45	0.44	0.51
