SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
548	1	0	0	0	0.087	0.054	0.06	0.049
549	1	0	0	0	0.087	0.054	0.06	0.049
550	1	0	0	0	0.087	0.054	0.06	0.049
551	0	1	0	1	0.26	0.49	0.25	0.22
552	0.98	0.019	0	0	0.087	0.054	0.06	0.049
553	8.5e-05	1	0	1	0.26	0.49	0.25	0.22
554	1	0	0	0	0.087	0.054	0.06	0.049
555	0	1	0	1	0.26	0.49	0.25	0.22
556	0	1	0	1	0.26	0.49	0.25	0.22
557	0	0	1	2	0	0.27	0	0
558	0	1	0	1	0.26	0.49	0.25	0.22
559	0	1	0	1	0.26	0.49	0.25	0.22
560	0	1	0	1	0.26	0.49	0.25	0.22
561	0	1	0	1	0.26	0.49	0.25	0.22
562	0	1	0	1	0.26	0.49	0.25	0.22
563	1	0	0	0	0.087	0.054	0.06	0.049
564	1	0	0	0	0.087	0.054	0.06	0.049
565	0	0	1	2	0	0.27	0	0
566	0	0	1	2	0	0.27	0	0
567	0	1	0	1	0.26	0.49	0.25	0.22
568	1	0	0	0	0.087	0.054	0.06	0.049
569	0	1	0	1	0.26	0.49	0.25	0.22
570	0	0	1	2	0	0.27	0	0
571	0	1	0	1	0.26	0.49	0.25	0.22
572	0	0	1	2	0	0.27	0	0
573	1	0	0	0	0.087	0.054	0.06	0.049
574	1	0	0	0	0.087	0.054	0.06	0.049
575	0	1	0	1	0.26	0.49	0.25	0.22
576	1	0	0	0	0.087	0.054	0.06	0.049
577	0	1	0	1	0.26	0.49	0.25	0.22
578	0	1	0	1	0.26	0.49	0.25	0.22
579	0	1	0	1	0.26	0.49	0.25	0.22
580	0	1	0	1	0.26	0.49	0.25	0.22
581	0	1	0	1	0.26	0.49	0.25	0.22
582	0	1	0	1	0.26	0.49	0.25	0.22
583	0	0	1	2	0	0.27	0	0
584	0	1	0	1	0.26	0.49	0.25	0.22
585	0	1	0	1	0.26	0.49	0.25	0.22
586	0	1	0	1	0.26	0.49	0.25	0.22
587	0	1	0	1	0.26	0.49	0.25	0.22
588	1	0	0	0	0.087	0.054	0.06	0.049
589	0	1	0	1	0.26	0.49	0.25	0.22
590	0	1	0	1	0.26	0.49	0.25	0.22
591	0	1	0	1	0.26	0.49	0.25	0.22
592	1	0	0	0	0.087	0.054	0.06	0.049
593	0	1	0	1	0.26	0.49	0.25	0.22
594	0	1	0	1	0.26	0.49	0.25	0.22
595	0	1	0	1	0.26	0.49	0.25	0.22
596	0	1	0	1	0.26	0.49	0.25	0.22
597	0	1	0	1	0.26	0.49	0.25	0.22
598	0	1	0	1	0.26	0.49	0.25	0.22
599	1	0	0	0	0.087	0.054	0.06	0.049
600	0	1	0	1	0.26	0.49	0.25	0.22
601	1	0	0	0	0.087	0.054	0.06	0.049
602	1	0	0	0	0.087	0.054	0.06	0.049
603	1	0	0	0	0.087	0.054	0.06	0.049
604	0	1	0	1	0.26	0.49	0.25	0.22
605	1	0	0	0	0.087	0.054	0.06	0.049
606	1	0	0	0	0.087	0.054	0.06	0.049
607	0	1	0	1	0.26	0.49	0.25	0.22
608	0	0	1	2	0	0.27	0	0
609	0	1	0	1	0.26	0.49	0.25	0.22
610	0	1	0	1	0.26	0.49	0.25	0.22
611	0	1	0	1	0.26	0.49	0.25	0.22
612	0	1	0	1	0.26	0.49	0.25	0.22
613	1	0	0	0	0.087	0.054	0.06	0.049
