SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
211	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0.056	0	0	0	7	0	0	0.1	0
212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0.17
213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
214	1	0.0011	0	0	0	0	0	0	0	0	1.6e-05	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
216	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
217	0.93	0.0032	0	0.067	0	0	0	0	0	0	0.00059	0	2e-05	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
219	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
220	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.7e-05	0	0	0	7	0	0	0.1	0
221	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.3e-05	0	0	0	0	0	8	0.26	0.94	0.18	0.22
222	0	0	0	0	0	0	0.0021	0	0	0	0	0.0017	0	0	0	1	0	0	0	0	15	0.26	0	0	0
223	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7e-06	0	0	0	0	0	8	0.26	0.94	0.18	0.22
224	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
225	0.001	2.4e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	3	0.53	0.49	0.25	0.22
226	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0.067	0	0	0	7	0	0	0.1	0
227	0	0	1	0	0	1.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
229	0.96	0.00063	0	0.0013	0	0	0	0	0	0	3.9e-05	0	0	0	0	0	0	0	0.039	0	0	0.26	0.49	0.18	0.22
230	0.87	6.4e-05	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
231	0	0.039	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
232	1	6.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
233	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
234	1	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4e-06	0	0	0.26	0.49	0.18	0.22
235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.9e-05	0	0	0	7	0	0	0.1	0
236	0.25	0.00045	0	0.73	0	0	0	0	0.0005	0	0.0028	0	0	0	1.4e-05	0	0	0	0.015	0	3	0.53	0.49	0.25	0.22
237	1	0	0	0	0	7e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0.17
239	0.67	0.00035	0	0	0	0	0	0	0.33	0	0.0026	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
240	0.66	0.00029	0	3e-05	0	0	0	0	0.34	0	0.001	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
241	0.73	8.5e-05	0	0	0	0	0	0	0.26	0	0.002	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
242	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0.88	0	0	0	0	15	0.26	0	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
244	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
246	0.7	0.0089	0	0	0	0	0	0	0.036	0	0.25	0	0.00094	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
247	0.88	0.0007	0	0	0	0	0	0	0.12	0	0.0024	0	0	0	5.1e-06	0	0	0	3.8e-05	0	0	0.26	0.49	0.18	0.22
248	0.98	0.0033	0	6.8e-06	0	0	0	0	5.4e-06	0	0.0097	0	0	0	0	0	0	0	0.0056	0	0	0.26	0.49	0.18	0.22
249	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4e-05	0	0	0	0	0	1	19	0	0.49	0	0
250	1	0.00053	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	0	0.00031	0	0	0.26	0.49	0.18	0.22
251	1	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-06	0	0	0.26	0.49	0.18	0.22
252	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
253	1	0.00084	0	0	0	0	0	0	0	0	1.6e-06	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
254	0.87	0.00087	0	0.024	0	0	0	0	0	0	0.00039	0	0	0	0	0	0	0	0.11	0	0	0.26	0.49	0.18	0.22
255	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.87	0	0	0	0	0	14	0.26	0.94	0.32	0.34
256	1	0.0018	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	8.8e-05	0	0	0.26	0.49	0.18	0.22
257	1	0.00041	0	1.3e-05	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	0	0	0.0013	0	0	0.26	0.49	0.18	0.22
258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
259	3.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.26	0.49	0.32	0.34
260	0.66	0.0014	0	0	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	0.34	0	0	0.26	0.49	0.18	0.22
261	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
262	0.99	0.0069	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0.00035	0	0	0.26	0.49	0.18	0.22
263	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
264	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
265	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0.18	0.024
267	0.24	0.00051	0	0.75	0	0	0	0	0.0026	0	0.005	0	0	0	3e-05	0	0	0	0.006	0	3	0.53	0.49	0.25	0.22
268	0.74	0.0013	0	0.0012	0	0	0	0	4.7e-05	0	0.0033	0	0	0	7.4e-06	0	0	0	0.25	0	0	0.26	0.49	0.18	0.22
269	0.99	0.0056	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
270	0.88	0.0028	0	0.0024	0	0	0	0	0.048	0	0.061	0	0	0	6.9e-05	0	0	0	0.0027	0	0	0.26	0.49	0.18	0.22
271	1	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
272	1	0.0013	0	4.6e-06	0	0	0	0	7.3e-06	0	0.0013	0	0	0	0	0	0	0	0.00011	0	0	0.26	0.49	0.18	0.22
273	1	0.0007	0	0	0	0	0	0	0	0	8.9e-06	0	0	0	0	0	0	0	0.0014	0	0	0.26	0.49	0.18	0.22
274	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1	0
275	1	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4e-06	0	0	0.26	0.49	0.18	0.22
276	1	0.0018	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0.0002	0	0	0.26	0.49	0.18	0.22
277	1	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.26	0.49	0.18	0.22
278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
279	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
280	1	0.00075	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	0	0.0004	0	0	0.26	0.49	0.18	0.22
281	0	0	1	0	0	2.1e-06	0	0	0	0	0	0	0	0	0	0	2.6e-06	0	0	0	2	0	0	0.18	0.22
282	0	0	0	0	0	0	0.11	0	0	0	0	0.00025	0	0	0	0.89	0	0	0	0	15	0.26	0	0	0
283	1	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-06	0	0	0.26	0.49	0.18	0.22
284	1	0.00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0.26	0.49	0.18	0.22
285	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
286	0.63	0.0011	0	0.00013	0	0	0	0	0.0023	0	0.006	0	0	0	0.00062	0	0	0	0.36	0	0	0.26	0.49	0.18	0.22
287	0.93	0.0006	0	0.0011	0	0	0	0	3.8e-05	0	0.0011	0	0	0	0	0	0	0	0.071	0	0	0.26	0.49	0.18	0.22
288	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
289	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
290	0.99	0.0032	0	0.0063	0	0	0	0	0	0	0.00015	0	3.1e-05	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
291	0.96	0.0021	0	0.028	0	0	0	0	0.00014	0	0.0079	0	0.003	0	0	0	0	0	3.6e-05	0	0	0.26	0.49	0.18	0.22
292	0.99	0.00041	0	0.0091	0	0	0	0	0	0	9e-06	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
293	0	0	0	0	0	3.4e-05	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
294	1	0.00099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
295	1	0.0012	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0.00019	0	0	0.26	0.49	0.18	0.22
296	0.48	0.00036	0	0	0	0	0	0	0.36	0	0.16	0	0.00031	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
297	0.63	0.0021	0	0.14	0	0	0	0	0	0	0.0005	0	0.23	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
298	0.95	0.0024	0	0.00012	0	0	0	0	0.013	0	0.03	0	0.00016	0	1.7e-05	0	0	0	0.0025	0	0	0.26	0.49	0.18	0.22
299	0.24	0.00083	0	0.00079	0	0	0	0	0.042	0	0.022	0	9.3e-05	0	0.067	0	0	0	0.63	0	18	0.26	0.49	0.32	0.34
300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
301	0.81	0.00099	0	0.00096	0	0	0	0	0.18	0	0.0032	0	0.00017	0	0.00035	0	0	0	0.0031	0	0	0.26	0.49	0.18	0.22
302	0.76	0.00034	0	0	0	0	0	0	0.24	0	5e-05	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
303	0.88	0.002	0	0	0	0	0	0	0.11	0	0.0028	0	8.6e-06	0	4.6e-06	0	0	0	5e-05	0	0	0.26	0.49	0.18	0.22
304	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	1	19	0	0.49	0	0
306	0.00048	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-05	0	3	0.53	0.49	0.25	0.22
307	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
308	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
309	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
310	1	0.0014	0	0	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1	0
312	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.26	0.49	0.32	0.34
313	0	0	0	0	0	0	0.019	0	0	0	0	0.025	0	0	0	0.96	0	0	0	0	15	0.26	0	0	0
314	0.99	0.0016	0	7.9e-05	0	0	0	0	1.1e-05	0	0.0025	0	2.9e-05	0	0	0	0	0	0.0035	0	0	0.26	0.49	0.18	0.22
315	0.97	8e-05	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.26	0.49	0.18	0.22
316	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.26	0.49	0.32	0.34
317	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
318	0	0	0	0	0	0	0	0	0	0	0	6.6e-05	0	0	0	1	0	0	0	0	15	0.26	0	0	0
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.26	0.49	0.32	0.34
320	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
321	0.44	0.00035	0	0.56	0	0	0	0	3.7e-05	0	0.00098	0	0	0	0	0	0	0	2.8e-06	0	3	0.53	0.49	0.25	0.22
322	0.00031	0	0	0	0	0	0.012	0	0	0	0	0.044	0	0	0	0.94	0	0	0	0	15	0.26	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	1	0	0	17	0	0	0	0.17
324	0.047	6e-05	0	0.95	0	0	0	0	5.6e-05	0	0.00026	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
325	0	0	0	0	9.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
326	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
327	0.51	0.00043	0	2.7e-06	0	0	0	0	2.8e-05	0	0.0012	0	0	0	2.6e-05	0	0	0	0.49	0	0	0.26	0.49	0.18	0.22
328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	1	0	0	17	0	0	0	0.17
329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
330	0.008	4.6e-06	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
331	0.0001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
332	0.24	0.00057	0	0.75	0	0	0	0	0.0044	0	0.008	0	0	0	0	0	0	0	0.00014	0	3	0.53	0.49	0.25	0.22
333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
334	3.9e-05	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
337	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
338	0.00072	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
339	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
340	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
341	0.0011	2e-06	0	0	0	0	0	0	0	0	3.3e-06	0	0	0	4.6e-06	0	0	0	1	0	18	0.26	0.49	0.32	0.34
342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0.18	0.024
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084	0	0	0	0	0	0.99	19	0	0.49	0	0
344	0.05	5.4e-05	0	1.7e-06	0	0	0	0	0	0	0.00014	0	0	0	1.2e-05	0	0	0	0.95	0	18	0.26	0.49	0.32	0.34
345	0.029	3.2e-05	0	0.00047	0	0	0	0	0	0	5.9e-05	0	1.1e-06	0	3e-06	0	0	0	0.97	0	18	0.26	0.49	0.32	0.34
346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	1	19	0	0.49	0	0
347	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
348	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
350	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
351	0	0	0	0	0	0	0.0069	0	0	0	0	0.00019	0	0	0	0.99	0	0	0	0	15	0.26	0	0	0
352	0.0024	0.00011	0	0	0	0	0	0	0.6	0	0.4	0	0.0016	0	0.00028	0	0	0	2.3e-06	0	8	0.26	0.94	0.18	0.22
353	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
355	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
356	0.99	0.00091	0	0.0021	0	0	0	0	0.00088	0	0.005	0	0	0	3.4e-06	0	0	0	0.004	0	0	0.26	0.49	0.18	0.22
357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
358	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
359	0.97	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0.26	0.49	0.18	0.22
360	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
362	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
363	0.00012	0	0	0.00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.26	0.49	0.32	0.34
364	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.26	0.49	0.32	0.34
365	0	0	0	0	0	1.2e-06	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
366	0.24	0.00077	0	0.00018	0	0	0	0	0.11	0	0.036	0	0	0	0.13	0	0	0	0.49	0	18	0.26	0.49	0.32	0.34
367	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1	0
368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
369	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.94	0.18	0.22
370	1	0.0032	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0.18	0.22
371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0.98	0	0	0	16	0	0	0.18	0.024
372	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.14	0	0	0
373	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
374	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
375	0	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
376	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
377	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
378	0	0	1	0	0	2.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
379	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
380	0.092	0.00084	0	0	0	0	0	0	0.48	0	0.42	0	0	0	0.0046	0	0	0	0.00082	0	8	0.26	0.94	0.18	0.22
381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0.18	0.024
382	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00011	0	0	0	0	0	8	0.26	0.94	0.18	0.22
383	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
384	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
385	0.4	0.00087	0	0	0	0	0	0	0.52	0	0.007	0	0	0	0.03	0	0	0	0.043	0	8	0.26	0.94	0.18	0.22
386	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
387	0.8	0.00028	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0.26	0.49	0.18	0.22
388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
389	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
390	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
391	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.11	0	0
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.26	0.94	0.32	0.34
393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.26	0.94	0.32	0.34
394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
395	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
396	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
397	0.86	0.00073	0	0.00012	0	0	0	0	6.8e-06	0	0.00044	0	0	0	0.025	0	0	0	0.11	0	0	0.26	0.49	0.18	0.22
398	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
399	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
400	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
401	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	1	0	0	0	0	0	14	0.26	0.94	0.32	0.34
402	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
403	0	0	8.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0.17
404	0	0	0	0	0	0	0	0	0.18	0	1.4e-05	0	0	0	0.82	0	0	0	0	0	14	0.26	0.94	0.32	0.34
405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.49	0	0
406	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
407	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
408	0	0	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	1	0	0	0	0	0	14	0.26	0.94	0.32	0.34
409	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
410	0	0	0	0	0	0.001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0.49	0.18	0.073
411	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
412	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
413	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.26	0.054	0.02	0
414	0.00046	0	0	0	0	0	0	0	0.014	0	0.00045	0	0	0	0.99	0	0	0	0.00038	0	14	0.26	0.94	0.32	0.34
415	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00074	0	0	0	0	0	8	0.26	0.94	0.18	0.22
416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
417	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
418	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.53	0.49	0.25	0.22
419	0	0	0	0	0	0	4.8e-06	0	0	0	0	3.6e-06	0	0	0	1	0	0	0	0	15	0.26	0	0	0
420	0.74	0.00039	0	0	0	0	0	0	0	0	4.1e-05	0	0	0	0	0	0	0	0	0.26	0	0.26	0.49	0.18	0.22
421	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.029	0.16	0.18	0.22
422	6.9e-05	0	0	0.00062	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	1	0	18	0.26	0.49	0.32	0.34
423	0	0	0	0.00037	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.53	0.49	0	0
424	0.39	8.8e-05	0	0.011	0	0	0	0	2.9e-06	0.6	2e-05	0	0	0	0	0	0	0	0	0	9	0.53	0.49	0	0
425	0.0007	9.8e-06	0	0	0	0	0	0	0.86	0	0.073	0	0	0	0.064	0	0	0	0.00012	0	8	0.26	0.94	0.18	0.22
426	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.18	0.22
