SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
174	0.29	0.025	0.0029	0	0	0	0	0	0.025	0.025	0.29	0	0	0.29	0	0.028	0	0	0.028	0	0	0.42	0.45
175	0.043	0.24	0.079	1.3e-05	0.044	0.002	1.3e-05	0	0.24	0.24	0.043	0	0.027	0.043	0	0.0022	0	0	0.0022	0	1	0.36	0.44
176	0.029	0.012	0.82	0.014	0	0.0057	0.014	0.00028	0.012	0.012	0.029	0	0.017	0.029	0	8.1e-06	0.00072	0	8.1e-06	0	2	0.42	0.55
177	0.16	0.11	0.21	1.8e-05	0	0.00014	1.8e-05	0	0.11	0.11	0.16	0	0.0039	0.16	0	0.00068	0	0	0.00068	0	2	0.42	0.55
178	0.055	0.21	0.073	3.4e-05	0.1	0.001	3.4e-05	0	0.21	0.21	0.055	0	0.013	0.055	0	0.012	1.6e-06	0	0.012	0	1	0.36	0.44
179	0.0054	0.00011	0.98	0	0	7.2e-06	0	0	0.00011	0.00011	0.0054	0	0.0011	0.0054	0	0	0	0	0	0	2	0.42	0.55
180	0.053	0.005	0.76	0.031	0	0.00041	0.031	0.0041	0.005	0.005	0.053	0	0.0017	0.053	0	3.7e-05	0.00016	0	3.7e-05	0	2	0.42	0.55
181	0.26	0.045	0.094	1.8e-06	0	2.4e-06	1.8e-06	0	0.045	0.045	0.26	0	0.00022	0.26	0	0.00078	0	0	0.00078	0	0	0.42	0.45
182	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
183	0.011	0.0022	0.76	0.083	0	0.0049	0.083	0.012	0.0022	0.0022	0.011	0	0.0083	0.011	0	0	0.007	0	0	0	2	0.42	0.55
184	0.21	0.11	0.029	0	0	0	0	0	0.11	0.11	0.21	0	0.00032	0.21	0	0	0	0	0	0	0	0.42	0.45
185	0.31	0.0014	0.062	0	0	0	0	0	0.0014	0.0014	0.31	0	0	0.31	0	0	0	0	0	0	0	0.42	0.45
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
188	0.077	0.24	0.048	0	0	3.9e-05	0	0	0.24	0.24	0.077	0	0.007	0.077	0	4.9e-06	0	0	4.9e-06	0	1	0.36	0.44
189	0.053	0.074	0.57	9.5e-06	0	0.0029	9.5e-06	0	0.074	0.074	0.053	0	0.049	0.053	0	0	0	0	0	0	2	0.42	0.55
190	0.29	0.0082	0.11	1.5e-05	0	0	1.5e-05	0	0.0082	0.0082	0.29	0	1.8e-05	0.29	0	0.0012	0	0	0.0012	0	0	0.42	0.45
191	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
192	0.25	0.051	0.099	0	0	2e-06	0	0	0.051	0.051	0.25	0	0.00028	0.25	0	0.00011	0	0	0.00011	0	0	0.42	0.45
193	0.061	0.23	0.095	0	0	0.00041	0	0	0.23	0.23	0.061	0	0.019	0.061	0	3.3e-05	0	0	3.3e-05	0	1	0.36	0.44
194	0.0063	0.039	0.0022	0	0.81	2.4e-05	0	0	0.039	0.039	0.0063	0.0072	0.00055	0.0063	0	0.023	0	0	0.023	0	4	0.22	0.33
195	0.16	0.18	0.0023	0	0	0	0	0	0.18	0.18	0.16	0	3.5e-05	0.16	0	0	0	0	0	0	1	0.36	0.44
196	0.17	0.029	0.41	2.9e-05	0	4.1e-05	2.9e-05	0	0.029	0.029	0.17	0	0.0013	0.17	0	3.3e-05	0	0	3.3e-05	0	2	0.42	0.55
197	0.084	0.1	0.42	0.00026	1.9e-05	0.0024	0.00026	0	0.1	0.1	0.084	0	0.024	0.084	0	0.00021	2.5e-06	0	0.00021	0	2	0.42	0.55
198	0	0	0	0	1	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	0	0	0	4	0.22	0.33
199	0.07	0.097	0.44	0.0042	0.004	0.007	0.0042	0.00021	0.097	0.097	0.07	0	0.031	0.07	0	0.0022	0.00087	0	0.0022	0	2	0.42	0.55
200	0.19	0.029	0.35	0.00018	0	4.2e-05	0.00018	0	0.029	0.029	0.19	0	0.00099	0.19	0	0.00031	0	0	0.00031	0	2	0.42	0.55
201	0.024	0.0096	0.81	0.031	0	0.0074	0.031	0.0015	0.0096	0.0096	0.024	0	0.017	0.024	0	1.1e-05	0.0042	0	1.1e-05	0	2	0.42	0.55
202	0.24	0.045	0.086	5.6e-05	6.4e-06	5.3e-06	5.6e-05	1.9e-06	0.045	0.045	0.24	0	0.0002	0.24	0	0.031	0	0	0.031	0	0	0.42	0.45
203	0.14	0.13	0.19	0	0	7.9e-05	0	0	0.13	0.13	0.14	0	0.0068	0.14	0	5.8e-06	0	0	5.8e-06	0	2	0.42	0.55
204	0.15	0.18	0.013	0	0	0	0	0	0.18	0.18	0.15	0	0.00025	0.15	0	0.0024	0	0	0.0024	0	1	0.36	0.44
205	0.0059	0.0027	0.92	0.00035	0	0.0092	0.00035	0	0.0027	0.0027	0.0059	0	0.04	0.0059	0	0	1.7e-06	0	0	0	2	0.42	0.55
206	0.00023	1.4e-06	0.94	0.031	0	0.00023	0.031	3.7e-06	1.4e-06	1.4e-06	0.00023	0	0.00031	0.00023	0	0	4.6e-06	0	0	0	2	0.42	0.55
207	0.096	0.14	0.27	0	0	0.00028	0	0	0.14	0.14	0.096	0	0.021	0.096	0	0	0	0	0	0	2	0.42	0.55
208	0.087	0.24	0.0012	0	0	0	0	0	0.24	0.24	0.087	0	5.5e-05	0.087	0	0.0015	0	0	0.0015	0	1	0.36	0.44
209	0.24	0.0074	0.24	0.00023	0	1.7e-06	0.00023	1.6e-06	0.0074	0.0074	0.24	0	5.6e-05	0.24	0	0.0007	0	0	0.0007	0	0	0.42	0.45
210	0.16	0.00092	0.52	0	0	0	0	0	0.00092	0.00092	0.16	0	2.6e-05	0.16	0	0	0	0	0	0	2	0.42	0.55
211	0.00079	6.3e-05	0.98	0.0018	0	0.0033	0.0018	0	6.3e-05	6.3e-05	0.00079	0	0.0072	0.00079	0	0	2.8e-06	0	0	0	2	0.42	0.55
212	0.013	0.017	0.76	0.0011	0	0.033	0.0011	0	0.017	0.017	0.013	0	0.11	0.013	0	0	9.5e-05	0	0	0	2	0.42	0.55
213	0.019	0.0035	0.9	0.01	0	0.0022	0.01	7e-05	0.0035	0.0035	0.019	0	0.0079	0.019	0	0	7.5e-05	0	0	0	2	0.42	0.55
214	0.15	0.051	0.37	0.0034	3.8e-05	0.00035	0.0034	0.00035	0.051	0.051	0.15	0	0.0028	0.15	0	0.0096	3.5e-05	0	0.0096	0	2	0.42	0.55
215	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
216	0.11	0.2	0.064	0	0	3.3e-05	0	0	0.2	0.2	0.11	0	0.0044	0.11	0	3e-05	0	0	3e-05	0	1	0.36	0.44
217	0.071	0.26	0.0025	0	0	0	0	0	0.26	0.26	0.071	0	0.00019	0.071	0	0.00011	0	0	0.00011	0	1	0.36	0.44
218	0.0089	0.32	0.0055	0	6.6e-05	0.00016	0	0	0.32	0.32	0.0089	0	0.021	0.0089	0	5e-06	0	0	5e-06	0	1	0.36	0.44
219	0.11	0.17	0.15	1.2e-05	2.3e-05	0.0004	1.2e-05	0	0.17	0.17	0.11	0	0.0087	0.11	0	0.0015	0	0	0.0015	0	1	0.36	0.44
220	0.21	0.054	0.22	0	0	4.1e-06	0	0	0.054	0.054	0.21	0	0.0013	0.21	0	0	0	0	0	0	2	0.42	0.55
221	0.15	0.16	0.08	0	0	4.1e-06	0	0	0.16	0.16	0.15	0	0.0031	0.15	0	0	0	0	0	0	1	0.36	0.44
222	0.088	0.2	0.11	7.5e-06	0.00023	0.00045	7.5e-06	0	0.2	0.2	0.088	0	0.01	0.088	0	0.0017	0	0	0.0017	0	1	0.36	0.44
223	0.21	0.08	0.14	0	0	9.3e-06	0	0	0.08	0.08	0.21	0	0.0011	0.21	0	2.4e-05	0	0	2.4e-05	0	0	0.42	0.45
224	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
225	0.17	0.058	0.32	0.00036	1.1e-06	0.00017	0.00036	1.6e-06	0.058	0.058	0.17	0	0.0024	0.17	0	0.0024	0	0	0.0024	0	2	0.42	0.55
226	0.18	0.00017	0.47	0	0	0	0	0	0.00017	0.00017	0.18	0	1.7e-06	0.18	0	0	0	0	0	0	2	0.42	0.55
227	0.07	0.053	0.6	0.0024	1.5e-05	0.0037	0.0024	2.6e-05	0.053	0.053	0.07	0	0.022	0.07	0	0.00017	6.1e-05	0	0.00017	0	2	0.42	0.55
228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
229	0.011	0.21	0.074	0	0	0.0054	0	0	0.21	0.21	0.011	0	0.26	0.011	0	0	0	0	0	0	12	0.33	0.55
230	0.01	0.012	0.79	0.004	0	0.039	0.004	4.9e-06	0.012	0.012	0.01	0	0.095	0.01	0	0	0.00064	0	0	0	2	0.42	0.55
231	0.093	0.19	0.13	3.6e-05	0.0017	0.00065	3.6e-05	0	0.19	0.19	0.093	0	0.011	0.093	0	0.0047	0	0	0.0047	0	1	0.36	0.44
232	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
233	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
234	0.29	0.011	0.1	0	0	0	0	0	0.011	0.011	0.29	0	2.7e-05	0.29	0	8e-06	0	0	8e-06	0	0	0.42	0.45
235	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
237	0.12	0.21	0.014	0	0	1.3e-06	0	0	0.21	0.21	0.12	0	0.00053	0.12	0	0.00014	0	0	0.00014	0	1	0.36	0.44
238	0.25	0.074	0.02	0	0	0	0	0	0.074	0.074	0.25	0	5.1e-05	0.25	0	7.9e-06	0	0	7.9e-06	0	0	0.42	0.45
239	0.18	0.0012	0.46	0	0	0	0	0	0.0012	0.0012	0.18	0	2.5e-05	0.18	0	0	0	0	0	0	2	0.42	0.55
240	0.015	0.088	0.033	3.6e-05	0.63	0.0016	3.6e-05	0	0.088	0.088	0.015	0.0057	0.013	0.015	0	0.0035	8.5e-06	0.00033	0.0035	0	4	0.22	0.33
241	0.039	0.28	0.017	0	0.0015	0.00011	0	0	0.28	0.28	0.039	0	0.0056	0.039	0	0.0027	0	0	0.0027	0	1	0.36	0.44
242	0.12	0.15	0.18	1.8e-05	1e-05	0.0003	1.8e-05	0	0.15	0.15	0.12	0	0.0067	0.12	0	0.0013	0	0	0.0013	0	2	0.42	0.55
243	0.033	0.29	0.024	0	0	0.00013	0	0	0.29	0.29	0.033	0	0.013	0.033	0	2.4e-05	0	0	2.4e-05	0	1	0.36	0.44
244	0.12	0.0023	0.61	0.0063	0	9.8e-06	0.0063	0.00033	0.0023	0.0023	0.12	0	0.00012	0.12	0	3.5e-05	0	0	3.5e-05	0	2	0.42	0.55
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
246	0.022	0.3	0.011	0	0.00031	0.00013	0	0	0.3	0.3	0.022	0	0.0096	0.022	0	0.00021	0	0	0.00021	0	1	0.36	0.44
247	0.15	0.0041	0.53	0.00023	0	5.8e-06	0.00023	0	0.0041	0.0041	0.15	0	0.00017	0.15	0	5.5e-06	0	0	5.5e-06	0	2	0.42	0.55
248	0.022	0.065	0.53	0.00011	1.7e-06	0.026	0.00011	0	0.065	0.065	0.022	0	0.18	0.022	0	0	2.3e-06	0	0	0	2	0.42	0.55
249	0.0066	0.33	6.5e-06	0	0	0	0	0	0.33	0.33	0.0066	0	8.1e-06	0.0066	0	3.7e-05	0	0	3.7e-05	0	1	0.36	0.44
250	0.14	0.077	0.34	0	0	1.1e-05	0	0	0.077	0.077	0.14	0	0.0075	0.14	0	0	0	0	0	0	2	0.42	0.55
251	0.32	0.0067	0.011	0	0	0	0	0	0.0067	0.0067	0.32	0	0	0.32	0	5.1e-06	0	0	5.1e-06	0	0	0.42	0.45
252	0.084	0.25	0.0026	0	0	0	0	0	0.25	0.25	0.084	0	0.00013	0.084	0	0.0016	0	0	0.0016	0	1	0.36	0.44
253	0.077	0.012	0.67	0.028	0	0.00056	0.028	0.0078	0.012	0.012	0.077	0	0.0025	0.077	0	0.00035	0.00032	0	0.00035	0	2	0.42	0.55
254	0.0015	2.3e-06	0.99	0.0015	0	4.1e-06	0.0015	0	2.3e-06	2.3e-06	0.0015	0	3.1e-05	0.0015	0	0	0	0	0	0	2	0.42	0.55
255	0.00067	0.0028	0	0	9e-06	0	0	0	0.0028	0.0028	0.00067	0	0	0.00067	0	0.49	0	0	0.49	0	15	0.4	0.33
256	0.12	0.19	0.062	0	1.9e-05	5.6e-05	0	0	0.19	0.19	0.12	0	0.0033	0.12	0	0.0011	0	0	0.0011	0	1	0.36	0.44
257	0.0018	0.00012	0.99	0.0015	0	0.0014	0.0015	0	0.00012	0.00012	0.0018	0	0.0046	0.0018	0	0	0	0	0	0	2	0.42	0.55
258	0	0.0011	0	0	1	0	0	0	0.0011	0.0011	0	0	0	0	0	1.6e-05	0	0	1.6e-05	0	4	0.22	0.33
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
260	0.088	0.13	0.32	7.1e-05	1.8e-05	0.0017	7.1e-05	0	0.13	0.13	0.088	0	0.023	0.088	0	0.0002	0	0	0.0002	0	2	0.42	0.55
261	0.11	0.027	0.55	0.0091	2.6e-06	0.00054	0.0091	0.0011	0.027	0.027	0.11	0	0.0033	0.11	0	0.0014	8.9e-05	0	0.0014	0	2	0.42	0.55
262	0.02	0.29	3.6e-05	0	0.00027	0	0	0	0.29	0.29	0.02	0	8.3e-06	0.02	0	0.029	0	0	0.029	0	1	0.36	0.44
263	0	0	0	0	6.6e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
264	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
265	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
266	0.064	0.13	6.8e-05	0	2e-06	0	0	0	0.13	0.13	0.064	0	0	0.064	0	0.21	0	0	0.21	0	15	0.4	0.33
267	0.16	0.066	0.28	0.0026	0.00055	0.00032	0.0026	0.0006	0.066	0.066	0.16	0	0.0028	0.16	0	0.022	2.2e-05	0	0.022	0	2	0.42	0.55
268	7.5e-06	0.02	0	0	0.94	0	0	0	0.02	0.02	7.5e-06	0	1.1e-06	7.5e-06	0	7.1e-05	0	0	7.1e-05	0	4	0.22	0.33
269	0.047	0.0045	0.84	6e-06	0	7.2e-05	6e-06	0	0.0045	0.0045	0.047	0	0.0023	0.047	0	0	0	0	0	0	2	0.42	0.55
270	0.001	0.022	2.9e-05	0	0.87	0	0	0	0.022	0.022	0.001	0	1.9e-05	0.001	0	0.031	0	0	0.031	0	4	0.22	0.33
271	0.0023	0.32	0	0	0.00067	0	0	0	0.32	0.32	0.0023	0	2e-06	0.0023	0	0.011	0	0	0.011	0	1	0.36	0.44
272	0.1	0.09	0.41	6.9e-06	0	0.00054	6.9e-06	0	0.09	0.09	0.1	0	0.015	0.1	0	8.3e-06	0	0	8.3e-06	0	2	0.42	0.55
273	0.1	0.0043	0.67	0	0	3.4e-06	0	0	0.0043	0.0043	0.1	0	0.00049	0.1	0	0	0	0	0	0	2	0.42	0.55
274	0.011	0.011	0.84	0.00049	0	0.018	0.00049	0	0.011	0.011	0.011	0	0.076	0.011	0	0	1.1e-05	0	0	0	2	0.42	0.55
275	0.0014	0.24	0.0034	0	0.14	0.0049	0	0	0.24	0.24	0.0014	0	0.14	0.0014	0	3.4e-06	0	0	3.4e-06	0	1	0.36	0.44
276	0.032	0.2	0.17	1.6e-06	1.1e-05	0.0054	1.6e-06	0	0.2	0.2	0.032	0	0.11	0.032	0	5.5e-06	0	0	5.5e-06	0	1	0.36	0.44
277	0.2	0.1	0.078	3.1e-06	0	1.2e-05	3.1e-06	0	0.1	0.1	0.2	0	0.00064	0.2	0	0.0074	0	0	0.0074	0	0	0.42	0.45
278	0.0061	0.0011	0.95	0.0086	0	0.0044	0.0086	7.4e-06	0.0011	0.0011	0.0061	0	0.011	0.0061	0	0	0.00011	0	0	0	2	0.42	0.55
279	0.00086	0.035	0	0	0.11	0	0	0	0.035	0.035	0.00086	0	0	0.00086	0	0.39	0	0	0.39	0	15	0.4	0.33
280	0.081	0.027	0.66	0.0046	0	0.0012	0.0046	0.00012	0.027	0.027	0.081	0	0.0076	0.081	0	0.00015	3.7e-05	0	0.00015	0	2	0.42	0.55
281	0.00012	0.051	1.3e-06	0	0.85	0	0	0	0.051	0.051	0.00012	0	4.8e-05	0.00012	0	0.00026	0	0	0.00026	0	4	0.22	0.33
282	0.21	0.00079	0.38	0	0	0	0	0	0.00079	0.00079	0.21	0	1e-05	0.21	0	0	0	0	0	0	2	0.42	0.55
283	0.015	0.00051	0.95	2.3e-05	0	4.9e-05	2.3e-05	0	0.00051	0.00051	0.015	0	0.0012	0.015	0	0	0	0	0	0	2	0.42	0.55
284	0.032	0.11	0.00016	0	0.00014	0	0	0	0.11	0.11	0.032	0	5.6e-06	0.032	0	0.28	0	0	0.28	0	15	0.4	0.33
285	0.012	0.0057	0.9	0.0011	0	0.0076	0.0011	0	0.0057	0.0057	0.012	0	0.033	0.012	0	0	7.7e-06	0	0	0	2	0.42	0.55
286	0.0061	0.0056	0.84	0.0019	0	0.034	0.0019	0	0.0056	0.0056	0.0061	0	0.087	0.0061	0	0	0.00015	0	0	0	2	0.42	0.55
287	0.00082	0.00017	0.83	0.057	0	0.026	0.057	0.00017	0.00017	0.00017	0.00082	0	0.02	0.00082	0	0	0.011	0	0	0	2	0.42	0.55
288	0.11	0.17	0.14	6.7e-06	3e-05	0.0003	6.7e-06	0	0.17	0.17	0.11	0	0.0084	0.11	0	0.00079	0	0	0.00079	0	1	0.36	0.44
289	0.091	0.042	0.53	0.02	0.00028	0.002	0.02	0.0083	0.042	0.042	0.091	0	0.0081	0.091	0	0.0037	0.0016	0	0.0037	0	2	0.42	0.55
290	0.053	0.0071	0.81	0.0045	0	0.0005	0.0045	1.5e-05	0.0071	0.0071	0.053	0	0.0029	0.053	0	8.1e-06	1.4e-05	0	8.1e-06	0	2	0.42	0.55
291	0.051	0.26	0.022	0	0.0048	0.00012	0	0	0.26	0.26	0.051	0	0.0041	0.051	0	0.015	0	0	0.015	0	1	0.36	0.44
292	0.06	0.048	0.59	0.022	0.00075	0.007	0.022	0.0048	0.048	0.048	0.06	0	0.021	0.06	0	0.0015	0.0071	0	0.0015	0	2	0.42	0.55
293	0.071	0.11	0.4	8.6e-05	6.5e-06	0.0031	8.6e-05	0	0.11	0.11	0.071	0	0.037	0.071	0	5.9e-05	0	0	5.9e-05	0	2	0.42	0.55
294	0.0087	0.26	0	0	2.4e-05	0	0	0	0.26	0.26	0.0087	0	0	0.0087	0	0.098	0	0	0.098	0	1	0.36	0.44
295	0.0028	0.11	0.00051	0	0.64	2e-05	0	0	0.11	0.11	0.0028	0	0.0014	0.0028	0	0.0019	0	0	0.0019	0	4	0.22	0.33
296	0.021	0.018	0.81	0	0	0.0017	0	0	0.018	0.018	0.021	0	0.071	0.021	0	0	0	0	0	0	2	0.42	0.55
297	0.09	0.15	0.25	0	0	0.0002	0	0	0.15	0.15	0.09	0	0.025	0.09	0	0	0	0	0	0	2	0.42	0.55
298	0.27	0.028	0.095	1.8e-06	0	0	1.8e-06	0	0.028	0.028	0.27	0	9.8e-05	0.27	0	0.00066	0	0	0.00066	0	0	0.42	0.45
299	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
300	0.11	0.035	0.56	0	0	0	0	0	0.035	0.035	0.11	0	0	0.11	0	0	0	0	0	0	2	0.42	0.55
301	0.038	0.00055	0.89	6.3e-06	0	4.8e-06	6.3e-06	0	0.00055	0.00055	0.038	0	0.00024	0.038	0	0	0	0	0	0	2	0.42	0.55
302	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.089	0
304	0.23	0.087	0.034	0	0	0	0	0	0.087	0.087	0.23	0	0.00015	0.23	0	0.0009	0	0	0.0009	0	0	0.42	0.45
305	0.23	0.084	0.049	0	0	1.8e-06	0	0	0.084	0.084	0.23	0	0.00022	0.23	0	0.0029	0	0	0.0029	0	0	0.42	0.45
306	0.035	0.27	0.085	1.4e-05	0.00099	0	1.4e-05	0	0.27	0.27	0.035	0	0	0.035	0	0.0016	0	0	0.0016	0	1	0.36	0.44
307	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
308	0.028	0.057	0.74	0.0017	0	0	0.0017	2e-06	0.057	0.057	0.028	0	0	0.028	0	5.1e-06	0.0001	0	5.1e-06	0	2	0.42	0.55
309	0.11	0.13	0.26	0.00032	0.00037	0.00097	0.00032	1.8e-06	0.13	0.13	0.11	0	0.01	0.11	0	0.004	4.7e-06	0	0.004	0	2	0.42	0.55
310	0.04	0.28	0.035	0	0	3.9e-06	0	0	0.28	0.28	0.04	0	0.015	0.04	0	0	0	0	0	0	1	0.36	0.44
311	0.28	0.0017	0.16	0	0	0	0	0	0.0017	0.0017	0.28	0	3.8e-06	0.28	0	0	0	0	0	0	0	0.42	0.45
312	0.29	0.043	0.0038	0	0	0	0	0	0.043	0.043	0.29	0	2.5e-06	0.29	0	0.00045	0	0	0.00045	0	0	0.42	0.45
313	0.17	0.04	0.38	1.1e-05	0	0	1.1e-05	0	0.04	0.04	0.17	0	0	0.17	0	9.5e-06	0	0	9.5e-06	0	2	0.42	0.55
314	0.3	0.024	0.022	0	0	0	0	0	0.024	0.024	0.3	0	1.2e-05	0.3	0	3.9e-06	0	0	3.9e-06	0	0	0.42	0.45
315	0.0027	0.33	3.9e-05	0	0	0	0	0	0.33	0.33	0.0027	0	0.0003	0.0027	0	1.5e-06	0	0	1.5e-06	0	1	0.36	0.44
316	0.0021	0.33	3e-05	0	0	0	0	0	0.33	0.33	0.0021	0	0.00033	0.0021	0	1.2e-06	0	0	1.2e-06	0	1	0.36	0.44
317	0.034	0.0067	0.87	0	0	4.7e-05	0	0	0.0067	0.0067	0.034	0	0.0091	0.034	0	0	0	0	0	0	2	0.42	0.55
318	0.16	0.13	0.047	5.2e-06	0.00024	1.7e-05	5.2e-06	0	0.13	0.13	0.16	0	0.00071	0.16	0	0.047	0	0	0.047	0	0	0.42	0.45
319	0.0058	0.17	0.045	0	0	0.00026	0	0	0.17	0.17	0.0058	0	0.42	0.0058	0	0	0	0	0	0	12	0.33	0.55
320	0.035	0.089	0.49	0.0022	0.0011	0.028	0.0022	1.2e-05	0.089	0.089	0.035	0	0.099	0.035	0	0.00015	0.0012	0	0.00015	0	2	0.42	0.55
321	0	0	0	0	1.2e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
322	0	0	0.94	0.027	0	0	0.027	0.0034	0	0	0	0	0	0	0	0	0.0019	0	0	0	2	0.42	0.55
323	0.043	0.29	0.0025	0	0	0	0	0	0.29	0.29	0.043	0	0.00052	0.043	0	4.2e-05	0	0	4.2e-05	0	1	0.36	0.44
324	0.11	0.13	0.22	0.00051	0.0038	0.00092	0.00051	1.1e-05	0.13	0.13	0.11	0	0.0088	0.11	0	0.013	1.3e-05	0	0.013	0	2	0.42	0.55
325	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.22	0.33
326	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
327	0.013	0.15	0.17	3.7e-06	4.9e-05	0.031	3.7e-06	0	0.15	0.15	0.013	0	0.32	0.013	0	1.1e-06	0	0	1.1e-06	0	12	0.33	0.55
328	0.12	0.034	0.53	4.4e-05	0	0.00019	4.4e-05	0	0.034	0.034	0.12	0	0.0045	0.12	0	8.1e-06	0	0	8.1e-06	0	2	0.42	0.55
329	0.17	0.13	0.046	3.1e-06	0.00013	1.2e-05	3.1e-06	0	0.13	0.13	0.17	0	0.00063	0.17	0	0.028	0	0	0.028	0	0	0.42	0.45
330	0.083	0.14	0.3	0.00024	0.00036	0.0025	0.00024	0	0.14	0.14	0.083	0	0.024	0.083	0	0.00098	5.7e-06	0	0.00098	0	2	0.42	0.55
331	0.099	0.0036	0.69	6e-05	0	1.3e-05	6e-05	0	0.0036	0.0036	0.099	0	0.00041	0.099	0	0	0	0	0	0	2	0.42	0.55
332	0.027	0.0081	0.9	0.00038	0	0	0.00038	0	0.0081	0.0081	0.027	0	0	0.027	0	0	0	0	0	0	2	0.42	0.55
333	0	0	0.98	0.0077	0	0	0.0077	0.00015	0	0	0	0	0	0	0	0	0.0019	0	0	0	2	0.42	0.55
334	0.096	0.19	0.021	1.2e-06	0.00036	0	1.2e-06	0	0.19	0.19	0.096	0	0	0.096	0	0.056	0	0	0.056	0	1	0.36	0.44
335	0.11	0.11	0.32	0	0	0	0	0	0.11	0.11	0.11	0	0	0.11	0	0	0	0	0	0	2	0.42	0.55
336	0.0014	0.00011	0.99	0.00064	0	0	0.00064	0	0.00011	0.00011	0.0014	0	0	0.0014	0	0	0	0	0	0	2	0.42	0.55
337	0	0	1	1.6e-05	0	0	1.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.42	0.55
338	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.044	0.11
339	0.039	0.002	0.87	0.0035	0	0	0.0035	1.1e-05	0.002	0.002	0.039	0	0	0.039	0	0	0	0	0	0	2	0.42	0.55
340	0	0	1	3e-05	0	0	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.42	0.55
341	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.6	0.72
342	0.087	0.044	0.6	0.00055	0	0	0.00055	0	0.044	0.044	0.087	0	0	0.087	0	3.2e-05	0	0	3.2e-05	0	2	0.42	0.55
343	0.11	0.12	0.31	0	0	0	0	0	0.12	0.12	0.11	0	0	0.11	0	0	0	0	0	0	2	0.42	0.55
344	0.00025	0.0014	1	2.2e-06	0	0	2.2e-06	0	0.0014	0.0014	0.00025	0	0	0.00025	0	0	0	0	0	0	2	0.42	0.55
345	0.22	0.013	0.29	0.00027	0	0	0.00027	1.2e-06	0.013	0.013	0.22	0	0	0.22	0	0.00053	0	0	0.00053	0	2	0.42	0.55
346	0.11	0.09	0.072	0.00027	0.00087	0	0.00027	3.7e-05	0.09	0.09	0.11	0	0	0.11	0	0.17	1.1e-06	0	0.17	0	15	0.4	0.33
347	0.079	0.21	0.13	1.7e-05	2.6e-05	0	1.7e-05	0	0.21	0.21	0.079	0	0	0.079	0	0.0013	0	0	0.0013	0	1	0.36	0.44
348	0.24	0.083	0.011	0	0	0	0	0	0.083	0.083	0.24	0	0	0.24	0	0.018	0	0	0.018	0	0	0.42	0.45
349	0.11	0.2	0.047	0	0	0	0	0	0.2	0.2	0.11	0	0	0.11	0	1.9e-05	0	0	1.9e-05	0	1	0.36	0.44
