SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
180	0.16	0.0049	0.0018	0.0049	0.00016	0.0049	0.38	0.0042	0.031	0	0.38	0	0.00041	0.0012	0.031	0	0	0.0012	0	6	0.42	0.55
181	0.74	0.043	0.00022	0.043	0	0.043	0.046	0	1.8e-06	1.3e-06	0.046	0	2.3e-06	0.018	1.8e-06	0	0	0.018	0	0	0.42	0.45
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
183	0.031	0.0021	0.0087	0.0021	0.007	0.0021	0.38	0.012	0.083	0	0.38	0	0.0048	7.8e-05	0.083	0	0	7.8e-05	0	6	0.42	0.55
184	0.63	0.11	0.00034	0.11	0	0.11	0.014	0	0	0	0.014	0	0	0.0014	0	0	0	0.0014	0	0	0.42	0.45
185	0.93	0.0013	0	0.0013	0	0.0013	0.031	0	0	0	0.031	0	0	0.0012	0	0	0	0.0012	0	0	0.42	0.45
186	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
188	0.23	0.24	0.0074	0.24	0	0.24	0.025	0	0	1.5e-06	0.025	0	3.9e-05	0.0013	0	0	0	0.0013	0	1	0.36	0.44
189	0.16	0.073	0.051	0.073	0	0.073	0.28	0	9.6e-06	0	0.28	0	0.0029	0.00033	9.6e-06	0	0	0.00033	0	6	0.42	0.55
190	0.82	0.0077	1.8e-05	0.0077	0	0.0077	0.051	0	1.4e-05	0	0.051	0	0	0.026	1.4e-05	0	0	0.026	0	0	0.42	0.45
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
192	0.73	0.049	0.00028	0.049	0	0.049	0.049	0	0	0	0.049	0	1.9e-06	0.0099	0	0	0	0.0099	0	0	0.42	0.45
193	0.18	0.23	0.021	0.23	0	0.23	0.048	0	0	3e-05	0.048	0	0.00041	0.0015	0	0	0	0.0015	0	1	0.36	0.44
194	0.02	0.04	0.00061	0.04	0	0.04	0.0012	0	0	0.84	0.0012	0	2.5e-05	0.0027	0	0.0078	0	0.0027	0	9	0.27	0.33
195	0.47	0.18	3.7e-05	0.18	0	0.18	0.0012	0	0	0	0.0012	0	0	0.0017	0	0	0	0.0017	0	0	0.42	0.45
196	0.5	0.028	0.0013	0.028	0	0.028	0.2	0	3e-05	0	0.2	0	4e-05	0.0036	3e-05	0	0	0.0036	0	0	0.42	0.45
197	0.25	0.099	0.025	0.099	2.5e-06	0.099	0.21	0	0.00026	0.00021	0.21	0	0.0024	0.0027	0.00026	0	0	0.0027	0	0	0.42	0.45
198	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7.2e-05	0	0	0	9	0.27	0.33
199	0.21	0.094	0.032	0.094	0.00086	0.094	0.22	0.00022	0.0042	0.0096	0.22	0	0.0068	0.0044	0.0042	0	0	0.0044	0	6	0.42	0.55
200	0.55	0.028	0.001	0.028	0	0.028	0.17	0	0.00018	1.4e-06	0.17	0	4.1e-05	0.0081	0.00018	0	0	0.0081	0	0	0.42	0.45
201	0.071	0.0094	0.018	0.0094	0.0042	0.0094	0.4	0.0015	0.031	3.3e-06	0.4	0	0.0072	0.00033	0.031	0	0	0.00033	0	6	0.42	0.55
202	0.69	0.042	0.0002	0.042	0	0.042	0.042	1.9e-06	5.4e-05	0.00029	0.042	0	5e-06	0.051	5.4e-05	0	0	0.051	0	0	0.42	0.45
203	0.41	0.13	0.0071	0.13	0	0.13	0.096	0	0	0	0.096	0	7.8e-05	0.0019	0	0	0	0.0019	0	0	0.42	0.45
204	0.44	0.17	0.00025	0.17	0	0.17	0.0062	0	0	5.8e-05	0.0062	0	0	0.021	0	0	0	0.021	0	0	0.42	0.45
205	0.017	0.0026	0.042	0.0026	1.7e-06	0.0026	0.46	0	0.00035	0	0.46	0	0.009	4.8e-06	0.00035	0	0	4.8e-06	0	6	0.42	0.55
206	0.00068	1.4e-06	0.00032	1.4e-06	4.6e-06	1.4e-06	0.47	3.7e-06	0.031	0	0.47	0	0.00023	0	0.031	0	0	0	0	6	0.42	0.55
207	0.29	0.14	0.022	0.14	0	0.14	0.13	0	0	0	0.13	0	0.00028	0.00061	0	0	0	0.00061	0	0	0.42	0.45
208	0.26	0.24	5.7e-05	0.24	0	0.24	0.0006	0	0	6.6e-05	0.0006	0	0	0.017	0	0	0	0.017	0	0	0.42	0.45
209	0.71	0.007	5.7e-05	0.007	0	0.007	0.12	1.6e-06	0.00023	0	0.12	0	1.6e-06	0.016	0.00023	0	0	0.016	0	0	0.42	0.45
210	0.48	0.0009	2.7e-05	0.0009	0	0.0009	0.26	0	0	0	0.26	0	0	0.00019	0	0	0	0.00019	0	0	0.42	0.45
211	0.0023	6.1e-05	0.0075	6.1e-05	2.8e-06	6.1e-05	0.49	0	0.0018	0	0.49	0	0.0032	0	0.0018	0	0	0	0	6	0.42	0.55
212	0.037	0.017	0.12	0.017	9.4e-05	0.017	0.38	0	0.0011	0	0.38	0	0.032	5.1e-05	0.0011	0	0	5.1e-05	0	6	0.42	0.55
213	0.057	0.0034	0.0082	0.0034	7.5e-05	0.0034	0.45	7.1e-05	0.01	0	0.45	0	0.0022	0.0001	0.01	0	0	0.0001	0	6	0.42	0.55
214	0.44	0.049	0.0029	0.049	3.5e-05	0.049	0.18	0.00035	0.0034	0.0007	0.18	0	0.00034	0.016	0.0034	0	0	0.016	0	0	0.42	0.45
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
216	0.33	0.2	0.0046	0.2	0	0.2	0.032	0	0	5.6e-06	0.032	0	3.3e-05	0.003	0	0	0	0.003	0	0	0.42	0.45
217	0.21	0.26	0.0002	0.26	0	0.26	0.0013	0	0	3e-06	0.0013	0	0	0.0055	0	0	0	0.0055	0	1	0.36	0.44
218	0.027	0.31	0.023	0.31	0	0.31	0.0028	0	0	0.00059	0.0028	0	0.00016	0.00022	0	0	0	0.00022	0	1	0.36	0.44
219	0.31	0.17	0.0091	0.17	0	0.17	0.076	0	1.2e-05	0.00069	0.076	0	0.0004	0.0072	1.2e-05	0	0	0.0072	0	0	0.42	0.45
220	0.62	0.053	0.0014	0.053	0	0.053	0.11	0	0	0	0.11	0	4.1e-06	0.00086	0	0	0	0.00086	0	0	0.42	0.45
221	0.45	0.15	0.0033	0.15	0	0.15	0.041	0	0	0	0.041	0	4.1e-06	0.00055	0	0	0	0.00055	0	0	0.42	0.45
222	0.26	0.2	0.011	0.2	0	0.2	0.056	0	7.6e-06	0.0028	0.056	0	0.00045	0.0066	7.6e-06	0	0	0.0066	0	0	0.42	0.45
223	0.61	0.078	0.0012	0.078	0	0.078	0.072	0	0	0	0.072	0	9.1e-06	0.0046	0	0	0	0.0046	0	0	0.42	0.45
224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
225	0.49	0.056	0.0025	0.056	0	0.056	0.16	1.5e-06	0.00036	6.5e-05	0.16	0	0.00016	0.012	0.00036	0	0	0.012	0	0	0.42	0.45
226	0.53	0.00017	1.8e-06	0.00017	0	0.00017	0.24	0	0	0	0.24	0	0	0.00025	0	0	0	0.00025	0	0	0.42	0.45
227	0.21	0.051	0.022	0.051	6.1e-05	0.051	0.3	2.6e-05	0.0025	0.00012	0.3	0	0.0037	0.002	0.0025	0	0	0.002	0	6	0.42	0.55
228	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
229	0.034	0.21	0.27	0.21	0	0.21	0.038	0	0	2.7e-06	0.038	0	0.0054	3.8e-05	0	0	0	3.8e-05	0	2	0.33	0.55
230	0.03	0.011	0.099	0.011	0.00064	0.011	0.4	4.9e-06	0.004	0	0.4	0	0.038	4.4e-05	0.004	0	0	4.4e-05	0	6	0.42	0.55
231	0.28	0.18	0.011	0.18	0	0.18	0.066	0	3.6e-05	0.011	0.066	0	0.00064	0.0091	3.6e-05	0	0	0.0091	0	0	0.42	0.45
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
234	0.85	0.011	2.8e-05	0.011	0	0.011	0.051	0	0	0	0.051	0	0	0.0061	0	0	0	0.0061	0	0	0.42	0.45
235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
236	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
237	0.37	0.2	0.00055	0.2	0	0.2	0.0071	0	0	4.2e-06	0.0071	0	1.3e-06	0.0072	0	0	0	0.0072	0	0	0.42	0.45
238	0.75	0.072	5.3e-05	0.072	0	0.072	0.01	0	0	0	0.01	0	0	0.0062	0	0	0	0.0062	0	0	0.42	0.45
239	0.54	0.0012	2.6e-05	0.0012	0	0.0012	0.23	0	0	0	0.23	0	0	0.00014	0	0	0	0.00014	0	0	0.42	0.45
240	0.065	0.12	0.019	0.12	1.2e-05	0.12	0.024	0	5.3e-05	0.48	0.024	0	0.0022	0.0028	5.3e-05	0.0084	0.00048	0.0028	0	9	0.27	0.33
241	0.12	0.28	0.0058	0.28	0	0.28	0.0086	0	0	0.017	0.0086	0	0.00011	0.0047	0	0	0	0.0047	0	1	0.36	0.44
242	0.37	0.14	0.007	0.14	0	0.14	0.089	0	1.8e-05	0.00034	0.089	0	0.00029	0.008	1.8e-05	0	0	0.008	0	0	0.42	0.45
243	0.1	0.29	0.013	0.29	0	0.29	0.012	0	0	6.1e-05	0.012	0	0.00013	0.00094	0	0	0	0.00094	0	1	0.36	0.44
244	0.36	0.0022	0.00012	0.0022	0	0.0022	0.31	0.00033	0.0063	0	0.31	0	9.6e-06	0.0031	0.0063	0	0	0.0031	0	0	0.42	0.45
245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
246	0.067	0.3	0.01	0.3	0	0.3	0.0057	0	0	0.0038	0.0057	0	0.00013	0.0014	0	0	0	0.0014	0	1	0.36	0.44
247	0.45	0.004	0.00017	0.004	0	0.004	0.27	0	0.00023	0	0.27	0	5.7e-06	0.0022	0.00023	0	0	0.0022	0	0	0.42	0.45
248	0.066	0.063	0.19	0.063	2.3e-06	0.063	0.26	0	0.00011	9.2e-06	0.26	0	0.026	0.00013	0.00011	0	0	0.00013	0	6	0.42	0.55
249	0.02	0.33	8.6e-06	0.33	0	0.33	3.3e-06	0	0	2.7e-05	3.3e-06	0	0	0.0013	0	0	0	0.0013	0	1	0.36	0.44
250	0.42	0.076	0.0079	0.076	0	0.076	0.17	0	0	0	0.17	0	1.1e-05	7.3e-05	0	0	0	7.3e-05	0	0	0.42	0.45
251	0.95	0.0065	0	0.0065	0	0.0065	0.0054	0	0	0	0.0054	0	0	0.011	0	0	0	0.011	0	0	0.42	0.45
252	0.25	0.24	0.00013	0.24	0	0.24	0.0013	0	0	4e-05	0.0013	0	0	0.014	0	0	0	0.014	0	0	0.42	0.45
253	0.23	0.011	0.0026	0.011	0.00032	0.011	0.33	0.0078	0.028	7.5e-06	0.33	0	0.00055	0.0032	0.028	0	0	0.0032	0	6	0.42	0.55
254	0.0046	2.2e-06	3.2e-05	2.2e-06	0	2.2e-06	0.5	0	0.0015	0	0.5	0	4e-06	0	0.0015	0	0	0	0	6	0.42	0.55
255	0.058	0.08	0	0.08	0	0.08	0	0	0	0.14	0	0	0	0.28	0	0	0	0.28	0	13	0.42	0.4
256	0.35	0.19	0.0035	0.19	0	0.19	0.031	0	0	0.0005	0.031	0	5.5e-05	0.0089	0	0	0	0.0089	0	0	0.42	0.45
257	0.0053	0.00011	0.0048	0.00011	0	0.00011	0.49	0	0.0015	0	0.49	0	0.0014	0	0.0015	0	0	0	0	6	0.42	0.55
258	0	0.00091	0	0.00091	0	0.00091	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.27	0.33
259	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
260	0.26	0.13	0.024	0.13	0	0.13	0.16	0	7.1e-05	0.00023	0.16	0	0.0017	0.0029	7.1e-05	0	0	0.0029	0	0	0.42	0.45
261	0.33	0.026	0.0034	0.026	8.8e-05	0.026	0.28	0.0011	0.0091	6.2e-05	0.28	0	0.00052	0.0067	0.0091	0	0	0.0067	0	0	0.42	0.45
262	0.061	0.29	8.8e-06	0.29	0	0.29	1.8e-05	0	0	0.024	1.8e-05	0	0	0.02	0	0	0	0.02	0	1	0.36	0.44
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
266	0.24	0.16	1.2e-06	0.16	0	0.16	4.3e-05	0	0	0.0018	4.3e-05	0	0	0.13	0	0	0	0.13	0	0	0.42	0.45
267	0.47	0.065	0.0029	0.065	2.2e-05	0.065	0.14	0.0006	0.0026	0.0043	0.14	0	0.00031	0.023	0.0026	0	0	0.023	0	0	0.42	0.45
268	1.1e-05	0.0095	0	0.0095	0	0.0095	0	0	0	0.97	0	0	0	4.6e-06	0	0	0	4.6e-06	0	9	0.27	0.33
269	0.14	0.0044	0.0024	0.0044	0	0.0044	0.42	0	6.1e-06	0	0.42	0	7.1e-05	6.5e-05	6.1e-06	0	0	6.5e-05	0	6	0.42	0.55
270	0.0017	0.012	1.1e-05	0.012	0	0.012	7.9e-06	0	0	0.96	7.9e-06	0	0	0.00068	0	0	0	0.00068	0	9	0.27	0.33
271	0.0065	0.3	2e-06	0.3	0	0.3	0	0	0	0.087	0	0	0	0.0035	0	0	0	0.0035	0	1	0.36	0.44
272	0.31	0.088	0.016	0.088	0	0.088	0.2	0	7e-06	0	0.2	0	0.00053	0.0013	7e-06	0	0	0.0013	0	0	0.42	0.45
273	0.31	0.0041	0.00051	0.0041	0	0.0041	0.34	0	0	0	0.34	0	3.3e-06	9.6e-05	0	0	0	9.6e-05	0	6	0.42	0.55
274	0.034	0.01	0.079	0.01	1.1e-05	0.01	0.42	0	0.0005	0	0.42	0	0.017	2.7e-05	0.0005	0	0	2.7e-05	0	6	0.42	0.55
275	0.0047	0.25	0.16	0.25	0	0.25	0.0019	0	0	0.066	0.0019	0	0.0053	3.7e-05	0	0	0	3.7e-05	0	1	0.36	0.44
276	0.097	0.2	0.12	0.2	0	0.2	0.088	0	1.6e-06	9.3e-05	0.088	0	0.0054	0.00041	1.6e-06	0	0	0.00041	0	1	0.36	0.44
277	0.58	0.096	0.00065	0.096	0	0.096	0.038	0	3.1e-06	0.00012	0.038	0	1.2e-05	0.026	3.1e-06	0	0	0.026	0	0	0.42	0.45
278	0.018	0.0011	0.011	0.0011	0.00011	0.0011	0.47	7.4e-06	0.0087	0	0.47	0	0.0043	1e-05	0.0087	0	0	1e-05	0	6	0.42	0.55
279	0.001	0.014	0	0.014	0	0.014	0	0	0	0.95	0	0	0	0.0025	0	0	0	0.0025	0	9	0.27	0.33
280	0.24	0.026	0.0079	0.026	3.7e-05	0.026	0.33	0.00012	0.0047	1.6e-05	0.33	0	0.0012	0.0024	0.0047	0	0	0.0024	0	6	0.42	0.55
281	0.00023	0.033	3.3e-05	0.033	0	0.033	0	0	0	0.9	0	0	0	4e-05	0	0	0	4e-05	0	9	0.27	0.33
282	0.61	0.00078	1.1e-05	0.00078	0	0.00078	0.19	0	0	0	0.19	0	0	0.00032	0	0	0	0.00032	0	0	0.42	0.45
283	0.045	0.0005	0.0012	0.0005	0	0.0005	0.48	0	2.3e-05	0	0.48	0	4.8e-05	5.5e-06	2.3e-05	0	0	5.5e-06	0	6	0.42	0.55
284	0.18	0.2	1.1e-05	0.2	0	0.2	0.00015	0	0	0.037	0.00015	0	0	0.087	0	0	0	0.087	0	1	0.36	0.44
285	0.036	0.0056	0.035	0.0056	7.7e-06	0.0056	0.45	0	0.0011	0	0.45	0	0.0074	2.8e-05	0.0011	0	0	2.8e-05	0	6	0.42	0.55
286	0.018	0.0054	0.09	0.0054	0.00015	0.0054	0.42	0	0.0019	0	0.42	0	0.033	1.2e-05	0.0019	0	0	1.2e-05	0	6	0.42	0.55
287	0.0024	0.00017	0.021	0.00017	0.011	0.00017	0.41	0.00017	0.058	0	0.41	0	0.025	0	0.058	0	0	0	0	6	0.42	0.55
288	0.33	0.17	0.0088	0.17	0	0.17	0.07	0	6.8e-06	0.00055	0.07	0	0.00029	0.0064	6.8e-06	0	0	0.0064	0	0	0.42	0.45
289	0.27	0.041	0.0084	0.041	0.0016	0.041	0.27	0.0083	0.02	0.0015	0.27	0	0.002	0.0069	0.02	0	0	0.0069	0	0	0.42	0.45
290	0.16	0.0069	0.0031	0.0069	1.4e-05	0.0069	0.4	1.5e-05	0.0045	0	0.4	0	0.00049	0.00071	0.0045	0	0	0.00071	0	6	0.42	0.55
291	0.15	0.25	0.0042	0.25	0	0.25	0.011	0	0	0.052	0.011	0	0.00011	0.0098	0	0	0	0.0098	0	1	0.36	0.44
292	0.18	0.047	0.022	0.047	0.0071	0.047	0.29	0.0048	0.022	0.0024	0.29	0	0.0069	0.0034	0.022	0	0	0.0034	0	6	0.42	0.55
293	0.21	0.11	0.039	0.11	0	0.11	0.2	0	8.7e-05	8.6e-05	0.2	0	0.0031	0.0016	8.7e-05	0	0	0.0016	0	0	0.42	0.45
294	0.03	0.29	0	0.29	0	0.29	0	0	0	0.019	0	0	0	0.036	0	0	0	0.036	0	1	0.36	0.44
295	0.0074	0.099	0.0013	0.099	0	0.099	0.00023	0	0	0.69	0.00023	0	1.7e-05	0.00062	0	0	0	0.00062	0	9	0.27	0.33
296	0.062	0.018	0.073	0.018	0	0.018	0.4	0	0	0	0.4	0	0.0017	7.6e-06	0	0	0	7.6e-06	0	6	0.42	0.55
297	0.27	0.15	0.027	0.15	0	0.15	0.13	0	0	0	0.13	0	0.0002	0.00029	0	0	0	0.00029	0	0	0.42	0.45
298	0.79	0.027	9.9e-05	0.027	0	0.027	0.046	0	1.7e-06	0	0.046	0	0	0.019	1.7e-06	0	0	0.019	0	0	0.42	0.45
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
300	0.33	0.034	0	0.034	0	0.034	0.28	0	0	0	0.28	0	0	9.3e-05	0	0	0	9.3e-05	0	0	0.42	0.45
301	0.11	0.00054	0.00025	0.00054	0	0.00054	0.44	0	6.3e-06	0	0.44	0	4.7e-06	2.1e-05	6.3e-06	0	0	2.1e-05	0	6	0.42	0.55
302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
303	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.089	0
304	0.68	0.083	0.00015	0.083	0	0.083	0.017	0	0	0	0.017	0	0	0.02	0	0	0	0.02	0	0	0.42	0.45
305	0.67	0.079	0.00022	0.079	0	0.079	0.024	0	0	6e-06	0.024	0	1.7e-06	0.026	0	0	0	0.026	0	0	0.42	0.45
306	0.11	0.26	0	0.26	0	0.26	0.043	0	1.5e-05	0.0082	0.043	0	0	0.0023	1.5e-05	0	0	0.0023	0	1	0.36	0.44
307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
308	0.082	0.056	0	0.056	0.0001	0.056	0.37	2e-06	0.0017	6.4e-06	0.37	0	0	0.00024	0.0017	0	0	0.00024	0	6	0.42	0.55
309	0.34	0.12	0.011	0.12	4.6e-06	0.12	0.13	1.8e-06	0.00032	0.0032	0.13	0	0.00096	0.0094	0.00032	0	0	0.0094	0	0	0.42	0.45
310	0.12	0.28	0.016	0.28	0	0.28	0.018	0	0	0	0.018	0	3.9e-06	1.1e-05	0	0	0	1.1e-05	0	1	0.36	0.44
311	0.83	0.0016	4e-06	0.0016	0	0.0016	0.078	0	0	0	0.078	0	0	0.003	0	0	0	0.003	0	0	0.42	0.45
312	0.81	0.039	2.5e-06	0.039	0	0.039	0.0018	0	0	0	0.0018	0	0	0.034	0	0	0	0.034	0	0	0.42	0.45
313	0.5	0.039	0	0.039	0	0.039	0.19	0	1.1e-05	0	0.19	0	0	0.0022	1.1e-05	0	0	0.0022	0	0	0.42	0.45
314	0.89	0.024	1.2e-05	0.024	0	0.024	0.011	0	0	0	0.011	0	0	0.0068	0	0	0	0.0068	0	0	0.42	0.45
315	0.0083	0.33	0.00032	0.33	0	0.33	2e-05	0	0	2e-05	2e-05	0	0	0.00014	0	0	0	0.00014	0	1	0.36	0.44
316	0.0065	0.33	0.00036	0.33	0	0.33	1.5e-05	0	0	2.9e-05	1.5e-05	0	0	0.0001	0	0	0	0.0001	0	1	0.36	0.44
317	0.1	0.0065	0.0094	0.0065	0	0.0065	0.44	0	0	0	0.44	0	4.6e-05	3.3e-06	0	0	0	3.3e-06	0	6	0.42	0.55
318	0.48	0.13	0.00076	0.13	0	0.13	0.024	0	5.3e-06	0.0059	0.024	0	1.7e-05	0.041	5.3e-06	0	0	0.041	0	0	0.42	0.45
319	0.017	0.17	0.43	0.17	0	0.17	0.022	0	0	0	0.022	0	0.00025	0	0	0	0	0	0	2	0.33	0.55
320	0.1	0.086	0.1	0.086	0.0012	0.086	0.25	1.3e-05	0.0022	0.0023	0.25	0	0.028	0.00097	0.0022	0	0	0.00097	0	6	0.42	0.55
321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
322	0	0	0	0	0.0019	0	0.47	0.0034	0.027	0	0.47	0	0	0	0.027	0	0	0	0	6	0.42	0.55
323	0.13	0.29	0.00055	0.29	0	0.29	0.0013	0	0	7.3e-06	0.0013	0	0	0.0024	0	0	0	0.0024	0	1	0.36	0.44
324	0.34	0.13	0.0091	0.13	1.3e-05	0.13	0.11	1.1e-05	0.00051	0.018	0.11	0	0.0009	0.014	0.00051	0	0	0.014	0	0	0.42	0.45
325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.27	0.33
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
327	0.038	0.14	0.33	0.14	0	0.14	0.087	0	3.7e-06	0.00014	0.087	0	0.03	9.9e-05	3.7e-06	0	0	9.9e-05	0	2	0.33	0.55
328	0.36	0.033	0.0047	0.033	0	0.033	0.27	0	4.4e-05	0	0.27	0	0.00019	0.0016	4.4e-05	0	0	0.0016	0	0	0.42	0.45
329	0.51	0.12	0.00065	0.12	0	0.12	0.023	0	3.1e-06	0.0031	0.023	0	1.1e-05	0.038	3.1e-06	0	0	0.038	0	0	0.42	0.45
330	0.25	0.14	0.025	0.14	5.7e-06	0.14	0.15	0	0.00024	0.0022	0.15	0	0.0025	0.0044	0.00024	0	0	0.0044	0	0	0.42	0.45
331	0.29	0.0035	0.00043	0.0035	0	0.0035	0.35	0	6e-05	0	0.35	0	1.3e-05	0.00049	6e-05	0	0	0.00049	0	6	0.42	0.55
332	0.079	0.0079	0	0.0079	0	0.0079	0.45	0	0.00038	0	0.45	0	0	7.3e-05	0.00038	0	0	7.3e-05	0	6	0.42	0.55
333	0	0	0	0	0.0019	0	0.49	0.00016	0.0077	0	0.49	0	0	0	0.0077	0	0	0	0	6	0.42	0.55
334	0.31	0.2	0	0.2	0	0.2	0.012	0	1.3e-06	0.0097	0.012	0	0	0.028	1.3e-06	0	0	0.028	0	0	0.42	0.45
335	0.34	0.11	0	0.11	0	0.11	0.16	0	0	0	0.16	0	0	0.0004	0	0	0	0.0004	0	0	0.42	0.45
336	0.0041	0.0001	0	0.0001	0	0.0001	0.5	0	0.00064	0	0.5	0	0	0	0.00064	0	0	0	0	6	0.42	0.55
337	0	0	0	0	0	0	0.5	0	1.6e-05	0	0.5	0	0	0	1.6e-05	0	0	0	0	6	0.42	0.55
338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
339	0.12	0.0019	0	0.0019	0	0.0019	0.44	1.1e-05	0.0035	0	0.44	0	0	0.00016	0.0035	0	0	0.00016	0	6	0.42	0.55
340	0	0	0	0	0	0	0.5	0	3e-05	0	0.5	0	0	0	3e-05	0	0	0	0	6	0.42	0.55
341	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.6	0.72
342	0.26	0.043	0	0.043	0	0.043	0.3	0	0.00056	0	0.3	0	0	0.0014	0.00056	0	0	0.0014	0	6	0.42	0.55
343	0.33	0.12	0	0.12	0	0.12	0.16	0	0	0	0.16	0	0	0.00071	0	0	0	0.00071	0	0	0.42	0.45
344	0.00075	0.0013	0	0.0013	0	0.0013	0.5	0	2.2e-06	0	0.5	0	0	0	2.2e-06	0	0	0	0	6	0.42	0.55
345	0.66	0.012	0	0.012	0	0.012	0.14	1.2e-06	0.00026	0	0.14	0	0	0.011	0.00026	0	0	0.011	0	0	0.42	0.45
346	0.44	0.12	0	0.12	1.5e-06	0.12	0.049	5e-05	0.00038	0.018	0.049	0	0	0.044	0.00038	0	0	0.044	0	0	0.42	0.45
347	0.24	0.21	0	0.21	0	0.21	0.065	0	1.7e-05	0.0006	0.065	0	0	0.0047	1.7e-05	0	0	0.0047	0	0	0.42	0.45
348	0.66	0.075	0	0.075	0	0.075	0.0052	0	0	3.3e-06	0.0052	0	0	0.054	0	0	0	0.054	0	0	0.42	0.45
349	0.34	0.2	0	0.2	0	0.2	0.024	0	0	0	0.024	0	0	0.0026	0	0	0	0.0026	0	0	0.42	0.45
350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	1	0	0	16	0	0.11
351	0.79	0.049	0	0.049	0	0.049	0.028	0	0	0	0.028	0	0	0.0057	0	0	0	0.0057	0	0	0.42	0.45
352	0.1	0.3	0	0.3	0	0.3	0.00047	0	0	0	0.00047	0	0	0.0011	0	0	0	0.0011	0	1	0.36	0.44
353	0.13	0.12	0	0.12	0.0084	0.12	0.23	0.0013	0.012	0.012	0.23	0	0	0.0024	0.012	0	0	0.0024	0	6	0.42	0.55
354	0.0072	7.1e-06	0	7.1e-06	7.5e-06	7.1e-06	0.33	0.006	0.16	0	0.33	0	0	1.7e-06	0.16	0	0	1.7e-06	0	6	0.42	0.55
355	0.33	0.15	0	0.15	0	0.15	0.11	0	1.9e-06	0	0.11	0	0	0.0019	1.9e-06	0	0	0.0019	0	0	0.42	0.45
356	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	6	0.42	0.55
357	0.008	3.1e-05	0	3.1e-05	0.0001	3.1e-05	0.26	0.054	0.21	0	0.26	0	0	4.2e-06	0.21	0	0	4.2e-06	0	6	0.42	0.55
358	0.81	0.018	0.0001	0.018	0	0.018	0.066	0	0	0	0.066	0	0	0.0029	0	0	0	0.0029	0	0	0.42	0.45
359	0.042	0.011	0.048	0.011	0.0092	0.011	0.4	0.00032	0.021	3.9e-06	0.4	0	0.024	0.00013	0.021	0	0	0.00013	0	6	0.42	0.55
360	0.7	0.089	0.00023	0.089	0	0.089	0.015	0	0	0	0.015	0	0	0.00054	0	0	0	0.00054	0	0	0.42	0.45
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.044	0.11
362	0.42	0.011	0.00094	0.011	0	0.011	0.27	0	7.5e-06	0	0.27	0	1.6e-05	0.00083	7.5e-06	0	0	0.00083	0	0	0.42	0.45
