SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
248	0.48	0.012	0	8e-05	0.012	0.48	0	0	0.00042	0.0069	3.2e-05	0	0	0.094	0.067	0.076
249	0	0.00064	0	0.43	0.00064	0	0.0079	0.00013	0.0058	0.39	0.17	0	3	0.17	0.2	0.17
250	0	0	0	0.71	0	0	2.3e-05	0.00022	0	0	0.29	0	3	0.17	0.2	0.17
251	0	0	0	0.7	0	0	0.0039	2.6e-05	0.00012	0.013	0.28	0	3	0.17	0.2	0.17
252	0	0	0	0.19	0	0	0.74	0.00065	0	0.00019	0.074	0	6	0.17	0.2	0.24
253	0	2.1e-06	0	0.67	2.1e-06	0	0.011	0.00019	0.00035	0.047	0.27	0	3	0.17	0.2	0.17
254	0	0	0	0.23	0	0	0.00054	0	0	0.67	0.093	0	9	0.094	0.2	0.13
255	0	7.7e-05	4.2e-06	0.33	7.7e-05	0	0.0051	2.8e-05	0.53	0.012	0.13	0	8	0.17	0.33	0.17
256	0	0	0	0.66	0	0	0.062	0.017	9.6e-05	1.7e-05	0.26	0	3	0.17	0.2	0.17
257	0	0	0	0.71	0	0	0	0	0	0	0.29	0	3	0.17	0.2	0.17
258	0	0	0	0.7	0	0	0.00068	0	0.014	3e-05	0.28	0	3	0.17	0.2	0.17
259	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.094	0.067	0.076
260	0	0	0.00014	0.52	0	0	0.23	0.033	0.0034	0.0012	0.21	0	3	0.17	0.2	0.17
261	0	0	0.72	0.2	0	0	1.4e-05	0	4e-05	0	0.079	0	2	0.32	0.4	0.24
262	0	0	0	0.69	0	0	0.028	0.00024	1.3e-05	1.8e-05	0.28	0	3	0.17	0.2	0.17
263	0	0	0	0.71	0	0	0.0016	1.3e-05	0.00083	0.00024	0.28	0	3	0.17	0.2	0.17
264	0	4e-05	0	0.7	4e-05	0	2.9e-06	0	0.018	0.0028	0.28	0	3	0.17	0.2	0.17
265	0	0	0	0.71	0	0	6.2e-06	0	0.01	0.00035	0.28	0	3	0.17	0.2	0.17
266	0	0	0	0.69	0	0	0.031	1.8e-05	0	0.0029	0.28	0	3	0.17	0.2	0.17
267	0	0.00018	0.068	0.013	0.00018	0	0.00095	2.3e-05	0.91	0.0015	0.0051	0	8	0.17	0.33	0.17
268	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.094	0.067	0.076
269	0	0.00065	0.00043	0.42	0.00065	0	0.028	0.0007	0.28	0.099	0.17	0	3	0.17	0.2	0.17
270	0	0	0	0.71	0	0	0.0027	0.0005	0.00015	0	0.28	0	3	0.17	0.2	0.17
271	0	0	0	0.19	0	0	0.28	4.4e-06	0.45	0	0.076	0	8	0.17	0.33	0.17
272	0	0.00051	1.1e-05	0.085	0.00051	0	0.00049	2.4e-06	0.87	0.0084	0.034	0	8	0.17	0.33	0.17
273	0	0.0016	0.002	0.067	0.0016	0	5.5e-06	0	2.9e-05	0.9	0.027	0	9	0.094	0.2	0.13
274	2.6e-05	0.0022	0	0.25	0.0022	2.6e-05	0.00026	3.1e-06	0.00042	0.65	0.099	0	9	0.094	0.2	0.13
275	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.094	0.067	0.076
276	0	0	0	0.71	0	0	0.00066	0	0.0019	0	0.28	0	3	0.17	0.2	0.17
277	0	0	0	0.71	0	0	0	0	0	0	0.29	0	3	0.17	0.2	0.17
278	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.094	0.067	0.076
279	0	0	0	0.71	0	0	0.00013	4.4e-06	0.0011	9.7e-05	0.29	0	3	0.17	0.2	0.17
