SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
232	0	0	0.003	0.99	0	0	0	0	0	0	0	0	0	0	0.011	3	0.094	0.11	0.094
233	0.00061	0.098	0.012	0.46	0.2	0	1.4e-05	0.21	0	0	0	5.9e-06	0	0	0.013	3	0.094	0.11	0.094
234	1.8e-05	0.19	0	0.0014	0.41	0	0	0.4	0	0	0	0	0	0	0	4	0.11	0.2	0.13
235	0.002	0.15	0.2	0.003	0.31	0	0.0019	0.32	0	0	0	0.00079	0	0	0.024	7	0.17	0.2	0.17
236	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.83	0	13	0.076	0.022	0.038
237	0	0.006	8.5e-05	0.56	0.42	0	4.6e-05	0.013	0	0	0	1.9e-05	0	0	0	3	0.094	0.11	0.094
238	0	0	0	0	0	1	0	0	0	0	0	0	0	9.9e-06	0	5	0	0.044	0.019
239	0.029	0.3	1.9e-05	0.0024	0.029	0	0.00029	0.64	0	0	0	0.00012	0	0	0	7	0.17	0.2	0.17
240	0.0011	0.092	0.28	0.006	0.39	0	0.00053	0.2	0	0	0	0.00022	0	0	0.034	4	0.11	0.2	0.13
241	0	0	0	0.081	0	0	0	0	0	0	0	0	0	0.92	0	13	0.076	0.022	0.038
242	2.7e-05	0.19	2e-06	5.4e-05	0.39	0	0	0.41	0	0	0	0	0	0	0	7	0.17	0.2	0.17
243	0.12	0.28	0	0	0.0005	0	0	0.6	0	0	0	0	0	0	0	7	0.17	0.2	0.17
244	0	0	0	0.00017	0	0	0	0	0	0	0.51	0	0	0.49	0	10	0.11	0	0.11
245	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
246	4.8e-05	0.012	0	0.96	0.0062	0	1.1e-05	0.026	0	0	0	4.3e-06	0	0	0	3	0.094	0.11	0.094
247	0.17	0.27	0	0	9.6e-06	0	0	0.57	0	0	0	0	0	0	0	7	0.17	0.2	0.17
248	0	1.4e-05	0.049	0.92	0.0027	0	0	2.9e-05	0	0	0	0	0	0	0.029	3	0.094	0.11	0.094
249	0.011	0.2	0.0072	0.001	0.35	0	7.2e-06	0.43	0	0	0	3e-06	0	0	0.0002	7	0.17	0.2	0.17
250	3.1e-05	0.32	0	0	5.2e-06	0	0.00048	0.68	1.1e-05	0	0	0.0002	0	0	0	7	0.17	0.2	0.17
251	0.0052	0.3	3e-06	0	0.045	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
252	0.79	0.065	0	0	0.00026	0	0	0.14	0	0	0	0	0	0	0	0	0.17	0.2	0.24
253	0.014	0.29	2.1e-05	1.8e-05	0.081	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
254	0.00091	0.13	0	0	0.6	0	0	0.28	0	0	0	0	0	0	0	4	0.11	0.2	0.13
255	0.014	0.3	0.0017	0	0.056	0	0	0.63	0	0	0	0	0	0	0.00023	7	0.17	0.2	0.17
256	0.084	0.29	0	0	0.0002	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
257	0	0.32	0	0	5.3e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
258	0.00094	0.32	0	0	0.00078	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
259	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
260	0.3	0.22	0	0	0.0024	0	0	0.48	0	0	0	0	0	0	0	7	0.17	0.2	0.17
261	6.7e-05	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
262	0.038	0.31	0	0	0.00021	0	0	0.66	0	0	0	0	0	0	0	7	0.17	0.2	0.17
263	0.0022	0.32	0	0	0.0031	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
264	3.8e-06	0.3	0.00041	0	0.066	0	0	0.64	0	0	0	0	0	0	0	7	0.17	0.2	0.17
265	8.5e-06	0.31	2.3e-06	0	0.011	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
266	0.041	0.3	0	0	0.01	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
267	0.049	0.22	0.073	0	0.069	0	7.5e-06	0.46	0	0	0	3.1e-06	0	0	0.13	7	0.17	0.2	0.17
268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
269	0.052	0.26	0.0096	5.5e-06	0.13	0	4e-06	0.55	0	0	0	1.6e-06	0	0	0.0016	7	0.17	0.2	0.17
270	0.0037	0.32	0	0	2.5e-06	0	0	0.68	1.3e-06	0	0	0	0	0	0	7	0.17	0.2	0.17
271	0.59	0.13	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0.17	0.2	0.24
272	0.0047	0.26	0.038	0	0.12	0	2.1e-06	0.56	0	0	0	0	0	0	0.012	7	0.17	0.2	0.17
273	8e-06	0.032	0.018	8.4e-05	0.88	0	0	0.068	0	0	0	0	0	0	4e-05	4	0.11	0.2	0.13
274	0.00036	0.11	0.024	0.024	0.59	0	9.2e-05	0.24	0	0	0	3.8e-05	0	0	0.00026	4	0.11	0.2	0.13
275	0	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
276	0.0009	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
277	0	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
278	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
279	0.00018	0.32	0	0	0.0026	0	1.8e-05	0.68	0	0	0	7.6e-06	0	0	0	7	0.17	0.2	0.17
