SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
349	0	0	6e-06	0	1	0	0	0	0	0	4	0.03	0.24	0
350	0.84	0	0	0	0	0.074	0.082	5.9e-05	0	0.0077	0	0.27	0.43	0.5
351	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
352	0.97	0	0	0	0	0.03	0	0	0	0.00057	0	0.27	0.43	0.5
353	0	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
354	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
355	1	0	0	0	0	0.00036	0	0	0	0.004	0	0.27	0.43	0.5
356	0	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
357	0.9	0	0	0	0	0.096	0	0	0	1.3e-05	0	0.27	0.43	0.5
358	1	0	0	0	0	2e-06	0	0	0	0	0	0.27	0.43	0.5
359	0.1	0	0	0	0	0.9	0	0	0	0.00031	5	0.32	0.57	0.67
360	1	0	0	0	0	0.00087	0	0	0	0	0	0.27	0.43	0.5
361	0.00024	0	0	0	0	0.9	0.012	0	0	0.091	5	0.32	0.57	0.67
362	0.98	0	0	0	0	1e-06	0	0	0	0.02	0	0.27	0.43	0.5
363	1	0	0	0	0	1.4e-06	0	0	0	2.8e-05	0	0.27	0.43	0.5
364	0.57	0	0	0	0	0.034	0.39	1.3e-05	0	0.0075	0	0.27	0.43	0.5
365	0.78	0	0	0.2	0	0	0	0.011	0	0	0	0.27	0.43	0.5
366	0	0	0	0	0	0	0	0	0	1	9	0.42	0.43	0.67
367	1	0	0	0	0	0	0	0	0	1.3e-06	0	0.27	0.43	0.5
368	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
369	0.43	0	0	0	0	0.57	0	0	0	0	5	0.32	0.57	0.67
370	0.34	0	0	0	0	0.66	0	0	0	0.0028	5	0.32	0.57	0.67
371	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
372	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
373	0	0	0	0	0	0.00042	1	0	0	0.00059	6	0.42	0.43	0.94
374	0.93	0	0	0.068	0	2.5e-05	0	0	0	4.8e-05	0	0.27	0.43	0.5
375	0	0	0	0	0	0.0035	1	0	0	9.4e-05	6	0.42	0.43	0.94
376	0.0069	0	0	0	0	0.013	0.98	0	0	7.5e-05	6	0.42	0.43	0.94
377	0	0	0	0	0	1	0	0	0	0	5	0.32	0.57	0.67
378	0.6	0	0	0.4	0	0	0	0	0	0	0	0.27	0.43	0.5
379	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
380	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
381	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
382	0.0034	0	0	7e-05	0	0.01	0.43	0	0	0.56	9	0.42	0.43	0.67
383	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
384	0	0	0	0	0	0	1	0	0	0	6	0.42	0.43	0.94
385	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
386	0.004	0	0	0	0	0.00021	1	0	0	1.2e-05	6	0.42	0.43	0.94
387	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
388	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
389	0.088	0	0	0	0	0.91	0	0	0	0.0016	5	0.32	0.57	0.67
390	0	0	0	0	0	0.95	0.012	0	0	0.043	5	0.32	0.57	0.67
391	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
392	0	0	0	0	0	0.014	0.99	0	0	0	6	0.42	0.43	0.94
393	0	0	0	0	0	0	0	0	0	1	9	0.42	0.43	0.67
394	1	0	0	0.00039	0	0	0	0	0	0	0	0.27	0.43	0.5
395	0	0	0	0	0	0	0	0	0	1	9	0.42	0.43	0.67
396	0.00055	0	0	0	0	0.00025	0	0	0	1	9	0.42	0.43	0.67
397	1.3e-06	0	0	0	0	0.00094	1	0	0	0	6	0.42	0.43	0.94
398	0.36	0	0	0	0	0.5	0.1	2.2e-05	0	0.036	5	0.32	0.57	0.67
399	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
400	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
401	0.083	0	0	0	0	0.92	0	0	0	0.00013	5	0.32	0.57	0.67
402	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
403	0	0	0	0	0	0.012	0.99	0	0	2e-05	6	0.42	0.43	0.94
404	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
405	0.84	0	0	0	0	0.14	8.9e-05	0	0	0.022	0	0.27	0.43	0.5
406	0	0.98	0	0	0.017	0	0	0	0	0	1	0.21	0	0.33
407	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
408	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
409	0	5.7e-05	0	0	1	0	0	0	0	0	4	0.03	0.24	0
410	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
411	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
412	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
413	1	0	0	0	0	2.8e-05	0	0	0	9.6e-06	0	0.27	0.43	0.5
414	0	0.014	0	2.5e-06	0	0	0	0	0.99	0	8	0	0	0.17
415	1	0	0	0	0	0	0	0	0	2.5e-05	0	0.27	0.43	0.5
416	0.41	0	0	0	0	0.59	0	0	0	0	5	0.32	0.57	0.67
417	1	0	0	0	0	1.5e-05	0	0	0	2.3e-05	0	0.27	0.43	0.5
418	1	0	0	0	0	7.9e-06	0	0	0	2.5e-05	0	0.27	0.43	0.5
419	1	0	0	0	0	0.0025	0	0	0	0.00082	0	0.27	0.43	0.5
420	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
421	0.34	0	0	0.66	0	0	0	0	0	0	3	0.27	0.19	0.5
422	0.08	0	0	0	0	0.91	2.4e-05	0	0	0.0089	5	0.32	0.57	0.67
423	0	5e-06	0	0	0	0	0	0	1	0	8	0	0	0.17
424	0	0	0	0	0	1	0	0	0	2.4e-06	5	0.32	0.57	0.67
425	1	0	0	0	0	0.00063	0	0	0	4.7e-05	0	0.27	0.43	0.5
426	0.86	0	0	0	0	0.13	0	0	0	0.0053	0	0.27	0.43	0.5
427	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
428	0.17	0	0	0	0	0.83	0	0	0	1.2e-05	5	0.32	0.57	0.67
429	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
430	0.019	0	0	0	0	0.9	0.0029	7.3e-05	0	0.075	5	0.32	0.57	0.67
431	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
432	0	0.99	0	0.0059	0	0	0	0	0	0	1	0.21	0	0.33
433	0.99	0	0	0	0	0.0075	0	0.0016	0	0.0023	0	0.27	0.43	0.5
434	0.95	0	0	0	0	0	0	0.051	0	0	0	0.27	0.43	0.5
435	1	0	0	0.00043	0	0.00069	0	0	0	0.00018	0	0.27	0.43	0.5
436	0.95	0	0	0	0	0	0	0.045	0	0	0	0.27	0.43	0.5
437	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
438	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
439	0.98	0	0	0	0	0.00058	0	0.017	0	3e-05	0	0.27	0.43	0.5
440	0.00054	0	0	8.6e-05	0	0.00068	0.0045	0	0	0.99	9	0.42	0.43	0.67
441	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
442	0.86	0	0	0.14	0	1.2e-06	0	0	0	1.6e-06	0	0.27	0.43	0.5
443	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
444	0.14	0	0	0	0	0.0049	0	0.85	0	0	7	0.68	0.87	1
445	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
446	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
447	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
448	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
449	0.95	0	0	0	0	0.043	0	0.00041	0	0.0059	0	0.27	0.43	0.5
450	0.93	0	0	0	0	0.039	0.0027	0.0073	0	0.018	0	0.27	0.43	0.5
451	0.98	0	0	0	0	0.00012	0	0.016	0	2.4e-05	0	0.27	0.43	0.5
452	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
453	3.8e-05	0	1	7e-05	0	0	0	0	0	0	2	0.03	0.43	0.11
454	0.36	0	0	0	0	0	0	0.64	0	0	7	0.68	0.87	1
455	0.96	0	0	0	0	0.0067	0.00051	0.01	0	0.025	0	0.27	0.43	0.5
456	0.93	0	0	0	0	0	1.2e-05	0.067	0	0	0	0.27	0.43	0.5
457	1	0	0	0	0	1.5e-06	0	0	0	0	0	0.27	0.43	0.5
458	1	0	0	2.3e-06	0	0	0	0	0	0	0	0.27	0.43	0.5
459	1	0	0	0	0	0.0006	0	0	0	0.00051	0	0.27	0.43	0.5
460	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
461	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
462	0.99	0	0	0	0	1.8e-06	0	0.011	0	0	0	0.27	0.43	0.5
463	0.99	0	0	0	0	1.3e-06	0.0067	0.00027	0	0.00045	0	0.27	0.43	0.5
464	0.97	0	0	0	0	0	0	0.025	0	0	0	0.27	0.43	0.5
465	0.97	0	0	0	0	0.016	2.2e-05	0.0073	0	0.0032	0	0.27	0.43	0.5
466	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
467	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
468	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
469	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
470	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
471	0.89	0	0	0	0	0.0032	0	0	0	0.11	0	0.27	0.43	0.5
472	0.96	0	0	0	0	0.0068	0	0.0013	0	0.031	0	0.27	0.43	0.5
473	0.46	0	0	0	0	0	0	0.54	0	0	7	0.68	0.87	1
474	1	0	0	0	0	2.3e-06	0	0.00013	0	5.1e-05	0	0.27	0.43	0.5
475	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
476	1	0	0	0	0	0	0	0.00033	0	8.2e-05	0	0.27	0.43	0.5
477	1	0	0	0.002	0	0	0	0	0	0	0	0.27	0.43	0.5
478	0.99	0	0	0	0	0	0.0021	0.0097	0	0.0004	0	0.27	0.43	0.5
479	1	0	0	0	0	0	0	0.00011	0	0	0	0.27	0.43	0.5
480	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
481	0	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
482	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
483	1	0	0	0	0	0.00011	0	0	0	1.2e-05	0	0.27	0.43	0.5
484	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
485	0.063	0	0	0.94	0	0	0	0	0	5e-06	3	0.27	0.19	0.5
486	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
487	0.35	0	0	0	0	0.29	0.21	0.00045	0	0.16	0	0.27	0.43	0.5
488	1	0	0	1.1e-05	0	0	0	0	0	5.9e-06	0	0.27	0.43	0.5
489	0.91	0	0	0	0	0.081	0	0.0036	0	0.0071	0	0.27	0.43	0.5
490	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
491	1	0	0	0	0	0	0	4.1e-05	0	0	0	0.27	0.43	0.5
492	0.00011	0	0	0	0	0.83	0.00066	0	0	0.17	5	0.32	0.57	0.67
493	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
494	0.72	0	0	0	0	0.27	0	0	0	0.0092	0	0.27	0.43	0.5
495	0.81	0	0	0.0024	0	0.12	0.00084	0	0	0.071	0	0.27	0.43	0.5
496	1.1e-05	0	0	0	0	0.72	0	8.2e-06	0	0.28	5	0.32	0.57	0.67
497	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
498	0	0	0	1	0	3.8e-06	0	0	0	0	3	0.27	0.19	0.5
499	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
500	0.6	0	5.9e-06	0.39	0	0.0045	0	0	0	5.8e-05	0	0.27	0.43	0.5
501	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
502	0.023	0	0	0	0	0.26	0.33	0	0	0.39	9	0.42	0.43	0.67
503	0.013	0	0	0	0	0.12	0	0	0	0.87	9	0.42	0.43	0.67
504	0.74	0	0	0.26	0	0	0	0	0	0	0	0.27	0.43	0.5
505	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
506	0.86	0	0	0	0	0.12	0.0033	0.00026	0	0.0095	0	0.27	0.43	0.5
507	0.00021	0	0	0	0	1	8.9e-05	2.7e-06	0	0.0024	5	0.32	0.57	0.67
508	0	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
509	1	0	0	0	0	0.0019	0	0	0	4.5e-05	0	0.27	0.43	0.5
510	1	0	0	0	0	0.00084	0	0	0	6.6e-06	0	0.27	0.43	0.5
511	0	0	0	0	0	9e-05	0	0	0	1	9	0.42	0.43	0.67
512	0.53	0	0	8.4e-05	0	0.22	0.00072	0	0	0.25	0	0.27	0.43	0.5
513	0.022	0	0	0	0	0.98	0	0	0	0	5	0.32	0.57	0.67
514	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
515	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
516	0.98	0	0	0	0	0.0093	0	0	0	0.012	0	0.27	0.43	0.5
517	0.00084	0	0	0	0	0.99	3.8e-06	0	0	0.012	5	0.32	0.57	0.67
518	6e-06	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
519	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
520	0.0011	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
521	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
522	0	0	0	0	0	1	0	0	0	0	5	0.32	0.57	0.67
523	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
524	0.94	0	0	0.064	0	6.8e-06	0	0.00026	0	0.0001	0	0.27	0.43	0.5
525	0.63	0	0	0.33	0	0.00033	2.1e-06	0.00082	0	0.033	0	0.27	0.43	0.5
526	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
527	0.97	0	0	0	0	0.032	0.0008	0.00043	0	0.00038	0	0.27	0.43	0.5
528	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
529	0.031	0	0	0.97	0	0	0	0	0	3e-06	3	0.27	0.19	0.5
530	0.0012	0	0	0	0	0.037	0.96	0	0	0.0036	6	0.42	0.43	0.94
531	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
532	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
533	0.6	0	0	0	0	0.036	0.3	0.00093	0	0.058	0	0.27	0.43	0.5
534	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
535	0.78	0	0	0.072	0	0.049	0.02	1.9e-06	0	0.079	0	0.27	0.43	0.5
536	1	0	0	0	0	1.5e-06	7e-06	0.0014	0	1.3e-06	0	0.27	0.43	0.5
537	1	0	0	0	0	0	0	0.0012	0	0	0	0.27	0.43	0.5
538	1	0	0	0	0	0.00011	0	0	0	0	0	0.27	0.43	0.5
539	0.11	0	0	0	0	0.18	0.05	0	0	0.66	9	0.42	0.43	0.67
540	0.004	0	0	0	0	1	0	0	0	0.00089	5	0.32	0.57	0.67
541	1	0	0	0	0	0.00017	0	0	0	0	0	0.27	0.43	0.5
542	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
543	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
544	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
545	1	0	0	6.8e-06	0	0.0033	0	0	0	0.00054	0	0.27	0.43	0.5
546	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
547	0	1	0	4.9e-05	0	0	0	0	0	0	1	0.21	0	0.33
548	0.99	0	0	0	0	1.7e-05	0	0.0056	0	1.2e-05	0	0.27	0.43	0.5
549	0.0021	0	0	0	0	0.68	0.00015	0	0	0.32	5	0.32	0.57	0.67
550	0.022	0	0	0	0	0.94	0.00018	1.3e-05	0	0.034	5	0.32	0.57	0.67
551	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
552	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
553	1	0	0	0	0	4.9e-05	0	2.2e-06	0	0	0	0.27	0.43	0.5
554	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
555	0.78	0	0	0	0	0.22	0	0.00028	0	4.7e-05	0	0.27	0.43	0.5
556	0.99	0	0	0.009	0	2.8e-06	0	0	0	0	0	0.27	0.43	0.5
557	0.0083	0	0	0	0	0.98	0.0021	0	0	0.014	5	0.32	0.57	0.67
558	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
559	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
560	0.71	0	0	0	0	0.29	1.6e-06	0	0	0.00042	0	0.27	0.43	0.5
561	0.073	0	0	0	0	0.92	4.9e-05	5.4e-06	0	0.0057	5	0.32	0.57	0.67
562	0.72	0	0	0	0	0.16	0.00095	0.0051	0	0.11	0	0.27	0.43	0.5
563	0.65	0	0	0.27	0	0.046	0.0043	0	0	0.026	0	0.27	0.43	0.5
564	0.99	0	0	5.3e-05	0	0.0053	0	0	0	0.0054	0	0.27	0.43	0.5
565	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
566	0.91	0	0	0	0	0.00012	0	0	0	0.092	0	0.27	0.43	0.5
567	1	0	0	0.0032	0	5.5e-05	0	0	0	0.00057	0	0.27	0.43	0.5
568	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
569	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
570	0.13	0	0	5.5e-05	0	0.39	0.33	0	0	0.15	5	0.32	0.57	0.67
571	1	0	0	0	0	0.0005	2e-05	0.0036	0	5.3e-05	0	0.27	0.43	0.5
572	0.99	0	0	0	0	0.00074	0.0024	0.008	0	0.0037	0	0.27	0.43	0.5
573	0.0049	0	0	0	0	0.98	0.0014	0	0	0.018	5	0.32	0.57	0.67
574	0.96	0	0	0	0	0.04	0.00017	6.2e-06	0	7.9e-06	0	0.27	0.43	0.5
575	0	0	0	0	0	5.3e-06	0	0	0	1	9	0.42	0.43	0.67
576	0.98	0	0	0.016	0	1.7e-06	0	0	0	2.5e-06	0	0.27	0.43	0.5
577	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
578	0.0011	0	0	0	0	4.2e-05	0.015	0	0	0.98	9	0.42	0.43	0.67
579	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
580	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
581	0.0016	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
582	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
583	0.94	0	0	0.045	0	8.4e-05	0.016	0	0	0.0028	0	0.27	0.43	0.5
584	1	0	0	0.00063	0	0	0	0	0	0	0	0.27	0.43	0.5
585	0.025	0	0	0.014	0	0.0049	0.0044	0	0	0.95	9	0.42	0.43	0.67
586	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
587	0.99	0	0	0	0	7.2e-05	0	0	0	0.0049	0	0.27	0.43	0.5
588	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
589	0.96	0	0	0.037	0	0.00024	4.7e-06	0	0	8.9e-05	0	0.27	0.43	0.5
590	0.96	0	0	1.7e-05	0	9.8e-06	0	0	0	0.043	0	0.27	0.43	0.5
591	1	0	0	0.0046	0	0	0	0	0	0	0	0.27	0.43	0.5
592	0	1.1e-05	0	0	0	0	0	0	1	0	8	0	0	0.17
593	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
594	0	0	0.0042	0	0	0	0	0	1	0	8	0	0	0.17
595	0.83	0	0	0	0	0.17	0	0	0	0.0037	0	0.27	0.43	0.5
596	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
597	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
598	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
599	0	0	0.0017	0	0	0	0	0	1	0	8	0	0	0.17
600	0.34	0	0	0.64	0	0.0061	0.0003	0	0	0.012	3	0.27	0.19	0.5
601	1	0	0	0.00012	0.0025	0	0	0	0	0	0	0.27	0.43	0.5
602	0.99	0	4.7e-06	0.00031	0.0051	0	0	0	0	0	0	0.27	0.43	0.5
603	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
604	0.99	0	0	0	0	0.00023	0	0	0	0.0081	0	0.27	0.43	0.5
605	0.26	0	0	0	0	0.43	0.045	0.013	0	0.25	5	0.32	0.57	0.67
606	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
607	0.95	0	0	0	0	0.05	0	0	0	0.0033	0	0.27	0.43	0.5
608	0.64	0	0	0.012	0	0.1	0.045	0	0	0.2	0	0.27	0.43	0.5
609	1	0	0	7.8e-06	0	0	0	0	0	0	0	0.27	0.43	0.5
610	0.45	0	0	0	0	0.34	0	0	0	0.21	0	0.27	0.43	0.5
611	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
612	0.97	0	0	0	0	0.022	0	0	0	0.012	0	0.27	0.43	0.5
613	0	0	0	1	0.00036	0	0	0	0	0	3	0.27	0.19	0.5
614	0.98	0	0	0.0013	0	0	0.017	0	0	7.4e-06	0	0.27	0.43	0.5
615	0.0036	0	0	0	0	1	0	0	0	0.00075	5	0.32	0.57	0.67
616	0.94	0	3.1e-05	0.016	0.04	0	0	0	0	0	0	0.27	0.43	0.5
617	1	0	2.2e-05	0.00014	0.0019	0	0	0	0	0	0	0.27	0.43	0.5
618	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
619	0.0082	0	0	0.0001	0	0	0.99	0	0	7.9e-06	6	0.42	0.43	0.94
620	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
621	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
622	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
623	1	0	0	0	0	0	0	0	0	9.8e-06	0	0.27	0.43	0.5
624	1	0	0	0	0	0	0	0	0	3.5e-05	0	0.27	0.43	0.5
625	1	0	0	0	0	0.0028	0	0	0	1.8e-05	0	0.27	0.43	0.5
626	0.91	0	0	0	0	0.09	0	0	0	0.00074	0	0.27	0.43	0.5
627	0.29	0	0	0	0	0.65	7.7e-05	0	0	0.063	5	0.32	0.57	0.67
628	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
629	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
630	1	0	0	0	0	0.0038	0	0	0	4e-05	0	0.27	0.43	0.5
631	0.0018	0	0	0	0	1	0	0	0	0.00078	5	0.32	0.57	0.67
632	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
633	1	0	0	0	0	8.5e-05	0	0	0	6.1e-06	0	0.27	0.43	0.5
634	1	0	0	0	0	0.00042	0	0	0	7.6e-06	0	0.27	0.43	0.5
635	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
636	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
637	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
638	0	0.056	0	5.9e-06	0	0	0	0	0.94	0	8	0	0	0.17
639	1	0	0	0	0	8.3e-06	0	0	0	0	0	0.27	0.43	0.5
640	1	0	0	1.4e-06	0	0	0	0	0	0	0	0.27	0.43	0.5
641	0.42	0	0	0.58	0	0	0	0	0	0	3	0.27	0.19	0.5
642	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
643	0.00065	0	0	0.94	0.055	0	0	0	0	0	3	0.27	0.19	0.5
644	0	0	0	0	1	0	0	0	0	0	4	0.03	0.24	0
645	0.94	0	0	0.062	0	2.1e-05	0	0	0	0.00033	0	0.27	0.43	0.5
646	1	0	0	0	0	0.0033	0	0	0	8e-05	0	0.27	0.43	0.5
647	1	0	0	0	0	1e-05	0	0	0	0	0	0.27	0.43	0.5
648	0.11	0	0	0.82	0.066	0	0	0	0	0	3	0.27	0.19	0.5
649	0.99	0	0	0.0086	0	0	0	0	0	1.5e-05	0	0.27	0.43	0.5
650	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
651	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
652	0.064	0	0	0.79	0.15	0	0	0	0	0	3	0.27	0.19	0.5
653	0.024	0	0	0	0	0.97	9.7e-05	0	0	0.0048	5	0.32	0.57	0.67
654	1	0	0	0	0	0.0021	0	0	0	0.00065	0	0.27	0.43	0.5
655	1	0	0	0.0035	0	0	0	0	0	1.1e-05	0	0.27	0.43	0.5
656	1	0	0	0	0	0.0034	0	0	0	0.0014	0	0.27	0.43	0.5
657	0.69	0	0	0	0	0.19	0.047	0.00019	0	0.071	0	0.27	0.43	0.5
658	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
659	1	0	0	0.0032	0	0	0	0	0	0.00026	0	0.27	0.43	0.5
660	0.96	0	0	0	0	0.039	0	0	0	0.0012	0	0.27	0.43	0.5
661	0	0	1	0	0	0	0	0	0	0	2	0.03	0.43	0.11
662	0	1	0	0.0046	0	0	0	0	0	0	1	0.21	0	0.33
663	0	0	0	1	0	0	0	0	0	0	3	0.27	0.19	0.5
664	0	0	0	0.98	0.022	0	0	0	0	0	3	0.27	0.19	0.5
665	0	0	0	1	0.00078	0	0	0	0	0	3	0.27	0.19	0.5
666	0	1	0	0	0	0	0	0	0	0	1	0.21	0	0.33
667	0.65	0	0.00014	0.19	0.16	0	0	0	0	0	0	0.27	0.43	0.5
668	0.98	0	0	0	0	0.022	0	0	0	6.9e-06	0	0.27	0.43	0.5
669	1	0	0	0	0	6.6e-05	0	0	0	4.4e-06	0	0.27	0.43	0.5
670	0	1	0	2.5e-06	0	0	0	0	0	0	1	0.21	0	0.33
671	0	0	0	0	0	0	0	0	1	0	8	0	0	0.17
672	3e-06	0	0	0.99	0.0086	0	0	0	0	0	3	0.27	0.19	0.5
673	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
674	0	0	0	1	0.00022	0	0	0	0	0	3	0.27	0.19	0.5
675	0.97	0	0	0	0	0.024	0	0	0	0.0068	0	0.27	0.43	0.5
676	1	0	0	0.0015	0	3.6e-06	0	0	0	9.6e-06	0	0.27	0.43	0.5
677	0.0067	0	0	0.99	0	0	0	0	0	0	3	0.27	0.19	0.5
678	1	0	0	0	0	6.3e-06	0	0	0	0	0	0.27	0.43	0.5
679	0.99	0	0	0	0	0.0069	0	0	0	0	0	0.27	0.43	0.5
680	0.94	0	0	0.058	0	0	0	0	0	3.5e-06	0	0.27	0.43	0.5
681	0.31	0	0	0.69	0	7.7e-06	0	0	0	5.5e-05	3	0.27	0.19	0.5
682	1	0	0	0	0	9.4e-06	0	0	0	0	0	0.27	0.43	0.5
683	1	0	0	0.001	0	0	0	0	0	0	0	0.27	0.43	0.5
684	0.99	0	0	0	0	0.0018	0	0	0	0.0083	0	0.27	0.43	0.5
685	0.011	0	0	0	0	0.12	0	0	0	0.87	9	0.42	0.43	0.67
686	1	0	0	0	0	0.00016	0	0	0	1.2e-05	0	0.27	0.43	0.5
687	0.79	0	0	0.00071	0	0.11	0.0081	1.6e-05	0	0.092	0	0.27	0.43	0.5
688	0.84	0	0	0.16	0	0.00044	0	0	0	0.0017	0	0.27	0.43	0.5
689	1	0	0	0	0	0	0	0	0	0	0	0.27	0.43	0.5
