SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
167	0.0051	0	0.41	0	0	0.28	1.2e-05	0.0007	0.28	0.005	0.0042	0.0051	0.0051	0.0011	0.0051	0	0	0	0	2	0.16
168	0	0	0.42	0	0	0.29	0	0	0.29	0	0	0	0	0	0	0	0	0	0	2	0.16
169	0.1	0.00013	0.19	0	3.7e-05	0.13	0.038	0.0031	0.13	0.098	0.0048	0.1	0.1	0.0048	0.1	0	0.00013	0.00013	0	2	0.16
170	0.1	0.0053	0.072	0	0.0015	0.049	0.26	0.015	0.049	0.1	0.0021	0.1	0.1	0.024	0.1	0	0.0053	0.0053	0	6	0.071
171	0.12	0	0.17	0	0	0.12	0.0014	0	0.12	0.12	0.0096	0.12	0.12	1.3e-06	0.12	0	0	0	0	2	0.16
172	0.068	0	0.28	0	0	0.19	0.0013	3.2e-05	0.19	0.066	0.0095	0.068	0.068	5e-05	0.068	0	0	0	0	2	0.16
173	1.1e-05	0	0.42	0	0	0.29	0	8.8e-05	0.29	1e-05	0.0021	1.1e-05	1.1e-05	0.00014	1.1e-05	0	0	0	0	2	0.16
174	0.0075	0	0.37	0	0	0.25	0.0002	0.031	0.25	0.0074	0.0042	0.0075	0.0075	0.048	0.0075	0	0	0	0	2	0.16
175	0.00094	0	0.41	0	0	0.28	0	0.013	0.28	0.00092	0.0032	0.00094	0.00094	0.02	0.00094	0	0	0	0	2	0.16
176	0.061	1.5e-06	0.29	0	0	0.2	0.0027	0.00018	0.2	0.059	0.0083	0.061	0.061	0.00028	0.061	0	1.5e-06	1.5e-06	0	2	0.16
177	0.12	0.0014	0.11	0	0.00038	0.073	0.14	0.00013	0.073	0.12	0.0041	0.12	0.12	0.0002	0.12	0	0.0014	0.0014	0	6	0.071
178	0.0029	0	0.36	0	0	0.25	2.3e-05	0.052	0.25	0.0028	0.0032	0.0029	0.0029	0.08	0.0029	0	0	0	0	2	0.16
179	0.015	0	0.39	0	0	0.26	0.0002	0.0023	0.26	0.015	0.0064	0.015	0.015	0.0035	0.015	0	0	0	0	2	0.16
180	0.0015	0	0.3	0	0	0.2	1.9e-05	0.11	0.2	0.0015	0.0021	0.0015	0.0015	0.18	0.0015	0	0	0	0	2	0.16
181	0.015	2e-06	0.36	0	0	0.25	0.0011	0.024	0.25	0.015	0.0049	0.015	0.015	0.037	0.015	0	2e-06	2e-06	0	2	0.16
182	0.0059	0	0.32	0	0	0.22	0.0003	0.086	0.22	0.0058	0.0032	0.0059	0.0059	0.13	0.0059	0	0	0	0	2	0.16
183	0.13	9.2e-05	0.13	0	2.5e-05	0.088	0.038	2.8e-05	0.088	0.13	0.0056	0.13	0.13	4.4e-05	0.13	0	9.2e-05	9.2e-05	0	0	0.11
184	0.07	8e-05	0.26	0	2.2e-05	0.18	0.02	0.0014	0.18	0.068	0.0065	0.07	0.07	0.0022	0.07	0	8e-05	8e-05	0	2	0.16
185	1.2e-06	0	0.39	0	0	0.26	0	0.032	0.26	1.2e-06	0.00073	1.2e-06	1.2e-06	0.05	1.2e-06	0	0	0	0	2	0.16
186	0.12	0.0049	0.015	0	0.0014	0.01	0.35	0	0.01	0.12	0.0012	0.12	0.12	1.1e-06	0.12	0	0.0049	0.0049	0	6	0.071
187	0.023	0	0.37	0	0	0.25	6.7e-05	7.3e-05	0.25	0.023	0.0092	0.023	0.023	0.00011	0.023	0	0	0	0	2	0.16
188	0.063	1.7e-06	0.29	0	0	0.19	0.003	0.00017	0.19	0.062	0.0083	0.063	0.063	0.00026	0.063	0	1.7e-06	1.7e-06	0	2	0.16
189	0.17	3.4e-05	0.051	0	9.5e-06	0.035	0.035	0	0.035	0.17	0.0038	0.17	0.17	0	0.17	0	3.4e-05	3.4e-05	0	0	0.11
190	0.15	0.00043	0.05	0	0.00012	0.034	0.11	2.6e-06	0.034	0.15	0.0031	0.15	0.15	4e-06	0.15	0	0.00043	0.00043	0	0	0.11
191	0.076	0	0.26	0	0	0.18	0.00052	4.3e-06	0.18	0.075	0.011	0.076	0.076	6.7e-06	0.076	0	0	0	0	2	0.16
192	0.049	0.00075	0.28	0	0.00021	0.19	0.044	0.022	0.19	0.048	0.0049	0.049	0.049	0.034	0.049	0	0.00075	0.00075	0	2	0.16
193	0.00053	0	0.38	0	0	0.26	0	0.038	0.26	0.00052	0.0025	0.00053	0.00053	0.058	0.00053	0	0	0	0	2	0.16
194	0.19	2e-06	0.0092	0	0	0.0062	0.014	0	0.0062	0.19	0.0017	0.19	0.19	0	0.19	0	2e-06	2e-06	0	0	0.11
195	0.1	0.00096	0.16	0	0.00026	0.11	0.095	0.00053	0.11	0.1	0.0049	0.1	0.1	0.00081	0.1	0	0.00096	0.00096	0	2	0.16
196	0.1	0.0012	0.16	0	0.00034	0.11	0.11	0.00067	0.11	0.1	0.0048	0.1	0.1	0.001	0.1	0	0.0012	0.0012	0	2	0.16
197	0.093	0.00088	0.19	0	0.00024	0.13	0.082	0.0012	0.13	0.091	0.0052	0.093	0.093	0.0018	0.093	0	0.00088	0.00088	0	2	0.16
198	0.09	0	0.23	0	0	0.16	0.0015	7.2e-06	0.16	0.088	0.0097	0.09	0.09	1.1e-05	0.09	0	0	0	0	2	0.16
199	0.00012	0	0.35	0	0	0.24	0	0.067	0.24	0.00011	0.0016	0.00012	0.00012	0.1	0.00012	0	0	0	0	2	0.16
200	0.18	9.3e-05	0.02	0	2.6e-05	0.014	0.068	0	0.014	0.17	0.0021	0.18	0.18	0	0.18	0	9.3e-05	9.3e-05	0	0	0.11
201	0.18	3.4e-05	0.014	0	9.3e-06	0.0093	0.05	0.005	0.0093	0.18	0.0014	0.18	0.18	0.0078	0.18	0	3.4e-05	3.4e-05	0	0	0.11
202	0.045	0.019	0.0008	0	0.0052	0.00054	0.63	0.031	0.00054	0.044	9e-05	0.045	0.045	0.049	0.045	0	0.019	0.019	0	6	0.071
203	0.072	0.0016	0.22	0	0.00045	0.15	0.094	0.0076	0.15	0.07	0.0038	0.072	0.072	0.012	0.072	0	0.0016	0.0016	0	2	0.16
204	0.0026	0.046	0	0	0.013	0	0.76	0.029	0	0.0025	0	0.0026	0.0026	0.044	0.0026	0	0.046	0.046	0	6	0.071
205	0.039	0.00048	0.31	0	0.00013	0.21	0.033	0.014	0.21	0.039	0.0039	0.039	0.039	0.021	0.039	0	0.00048	0.00048	0	2	0.16
206	0.00023	0	0.41	0	0	0.28	0	0.0085	0.28	0.00022	0.0018	0.00023	0.00023	0.013	0.00023	0	0	0	0	2	0.16
207	0.0016	0.076	0	0	0.021	0	0.68	0.023	0	0.0016	0	0.0016	0.0016	0.036	0.0016	0	0.076	0.076	0	6	0.071
208	0.0026	0.082	0	0	0.023	0	0.66	0.023	0	0.0025	0	0.0026	0.0026	0.035	0.0026	0	0.082	0.082	0	6	0.071
209	0.0075	0.051	5.5e-06	0	0.014	3.7e-06	0.72	0.029	3.7e-06	0.0074	0	0.0075	0.0075	0.044	0.0075	0	0.051	0.051	0	6	0.071
210	0.076	0.00028	0.24	0	7.6e-05	0.16	0.042	0.0036	0.16	0.074	0.0046	0.076	0.076	0.0056	0.076	0	0.00028	0.00028	0	2	0.16
211	0.04	0.0011	0	0	0.0003	0	0.68	0.047	0	0.039	0	0.04	0.04	0.072	0.04	0	0.0011	0.0011	0	6	0.071
212	0.047	0.024	0.00084	0	0.0068	0.00057	0.68	0	0.00057	0.046	0.00012	0.047	0.047	0	0.047	0	0.024	0.024	0	6	0.071
213	0.19	0	0.023	0	0	0.016	0.0041	0	0.016	0.18	0.0034	0.19	0.19	0	0.19	0	0	0	0	0	0.11
214	0.012	0	0.37	0	0	0.25	0.00055	0.025	0.25	0.011	0.0047	0.012	0.012	0.038	0.012	0	0	0	0	2	0.16
215	0.049	0	0.32	0	0	0.22	0.00058	5.9e-05	0.22	0.048	0.0095	0.049	0.049	9.1e-05	0.049	0	0	0	0	2	0.16
216	0.15	0.00045	0.049	0	0.00012	0.033	0.11	2.4e-06	0.033	0.15	0.003	0.15	0.15	3.8e-06	0.15	0	0.00045	0.00045	0	0	0.11
217	0.0029	0.081	0	0	0.022	0	0.72	0	0	0.0028	0	0.0029	0.0029	0	0.0029	0	0.081	0.081	0	6	0.071
218	0.02	0.023	9.5e-06	0	0.0063	6.4e-06	0.83	0	6.4e-06	0.019	5.3e-06	0.02	0.02	0	0.02	0	0.023	0.023	0	6	0.071
219	0.0082	0	0.4	0	0	0.27	3e-05	0.0018	0.27	0.008	0.006	0.0082	0.0082	0.0028	0.0082	0	0	0	0	2	0.16
220	0.0015	0	0.42	0	0	0.28	0	0.00086	0.28	0.0015	0.0047	0.0015	0.0015	0.0013	0.0015	0	0	0	0	2	0.16
221	0.013	0	0.39	0	0	0.26	0.00023	0.0056	0.26	0.013	0.0057	0.013	0.013	0.0087	0.013	0	0	0	0	2	0.16
222	0.00012	0	0.33	0	0	0.22	0	0.086	0.22	0.00012	0.0015	0.00012	0.00012	0.13	0.00012	0	0	0	0	2	0.16
223	0	0	0.026	0	0	0.018	0	0.37	0.018	0	1.1e-05	0	0	0.57	0	0	0	0	0	13	0.24
224	0.0082	0	0.37	0	0	0.25	0.00023	0.028	0.25	0.0081	0.0044	0.0082	0.0082	0.043	0.0082	0	0	0	0	2	0.16
225	0.01	1.8e-06	0.34	0	0	0.23	0.00079	0.057	0.23	0.0098	0.0039	0.01	0.01	0.088	0.01	0	1.8e-06	1.8e-06	0	2	0.16
226	0.054	0.00011	0.29	0	3e-05	0.2	0.019	0.005	0.2	0.053	0.0061	0.054	0.054	0.0078	0.054	0	0.00011	0.00011	0	2	0.16
227	0.12	0	0.17	0	0	0.12	2.5e-05	0	0.12	0.11	0.016	0.12	0.12	0	0.12	0	0	0	0	2	0.16
228	0.16	5.4e-06	0.086	0	1.5e-06	0.058	0.012	0	0.058	0.15	0.0057	0.16	0.16	1e-06	0.16	0	5.4e-06	5.4e-06	0	0	0.11
229	0.054	0.011	0.00016	0	0.003	0.00011	0.69	0	0.00011	0.053	5e-05	0.054	0.054	0	0.054	0	0.011	0.011	0	6	0.071
230	0.13	0.00092	0.1	0	0.00025	0.068	0.12	6.7e-05	0.068	0.13	0.0041	0.13	0.13	0.0001	0.13	0	0.00092	0.00092	0	0	0.11
231	0.12	0.00034	0.14	0	9.4e-05	0.092	0.067	0.0001	0.092	0.12	0.0051	0.12	0.12	0.00015	0.12	0	0.00034	0.00034	0	2	0.16
232	0.1	0.0036	0.13	0	0.00098	0.088	0.18	0.00078	0.088	0.098	0.0039	0.1	0.1	0.0012	0.1	0	0.0036	0.0036	0	6	0.071
233	0.14	0.00078	0.00077	0	0.00022	0.00052	0.3	0	0.00052	0.14	0.00023	0.14	0.14	0	0.14	0	0.00078	0.00078	0	6	0.071
234	0.055	1.8e-05	0.3	0	5e-06	0.2	0.0082	0.0015	0.2	0.054	0.0069	0.055	0.055	0.0023	0.055	0	1.8e-05	1.8e-05	0	2	0.16
235	0.17	0	0.061	0	0	0.041	0.0019	0	0.041	0.17	0.0063	0.17	0.17	0	0.17	0	0	0	0	0	0.11
236	0.0085	0.054	4.6e-06	0	0.015	3.1e-06	0.78	0	3.1e-06	0.0083	2.2e-06	0.0085	0.0085	0	0.0085	0	0.054	0.054	0	6	0.071
237	0.082	0.00058	0.22	0	0.00016	0.15	0.06	0.0021	0.15	0.08	0.0056	0.082	0.082	0.0032	0.082	0	0.00058	0.00058	0	2	0.16
238	0.031	0.013	4.3e-05	0	0.0037	2.9e-05	0.71	0.036	2.9e-05	0.03	1.3e-05	0.031	0.031	0.056	0.031	0	0.013	0.013	0	6	0.071
239	0.0026	0.037	0	0	0.01	0	0.79	0.03	0	0.0026	0	0.0026	0.0026	0.047	0.0026	0	0.037	0.037	0	6	0.071
240	0.074	0.0084	0.002	0	0.0023	0.0013	0.52	0.029	0.0013	0.073	0.00021	0.074	0.074	0.045	0.074	0	0.0084	0.0084	0	6	0.071
241	0.0027	0.09	0	0	0.025	0	0.64	0.022	0	0.0027	0	0.0027	0.0027	0.034	0.0027	0	0.09	0.09	0	6	0.071
242	0.00021	0.099	0	0	0.027	0	0.63	0.018	0	0.00021	0	0.00021	0.00021	0.028	0.00021	0	0.099	0.099	0	6	0.071
243	0.0092	0.0057	0	0	0.0016	0	0.83	0.043	0	0.009	0	0.0092	0.0092	0.067	0.0092	0	0.0057	0.0057	0	6	0.071
244	0.087	0.0057	0.12	0	0.0016	0.084	0.22	0.013	0.084	0.086	0.0027	0.087	0.087	0.02	0.087	0	0.0057	0.0057	0	6	0.071
245	4e-05	0.19	0	0	0.053	0	0.35	0.0082	0	4e-05	0	4e-05	4e-05	0.013	4e-05	0	0.19	0.19	0	6	0.071
246	0.044	0.0085	7.5e-05	0	0.0023	5.1e-05	0.66	0.036	5.1e-05	0.043	2.2e-05	0.044	0.044	0.056	0.044	0	0.0085	0.0085	0	6	0.071
247	0.011	0.042	1.5e-05	0	0.012	1.1e-05	0.73	0.03	1.1e-05	0.011	4.2e-06	0.011	0.011	0.047	0.011	0	0.042	0.042	0	6	0.071
248	0.021	0.011	5.1e-06	0	0.0031	3.5e-06	0.76	0.039	3.5e-06	0.021	3.1e-06	0.021	0.021	0.059	0.021	0	0.011	0.011	0	6	0.071
249	0.012	0.069	0.00013	0	0.019	8.7e-05	0.65	0.025	8.7e-05	0.012	1.5e-05	0.012	0.012	0.039	0.012	0	0.069	0.069	0	6	0.071
250	0.061	0.0039	7.3e-05	0	0.0011	5e-05	0.59	0.036	5e-05	0.06	2.7e-05	0.061	0.061	0.055	0.061	0	0.0039	0.0039	0	6	0.071
251	0.0024	0.058	0	0	0.016	0	0.73	0.026	0	0.0023	0	0.0024	0.0024	0.041	0.0024	0	0.058	0.058	0	6	0.071
252	0.033	0.037	0.0013	0	0.01	0.0009	0.64	0.029	0.0009	0.032	0.0001	0.033	0.033	0.044	0.033	0	0.037	0.037	0	6	0.071
253	0.006	0.056	3.1e-06	0	0.015	0	0.72	0.028	0	0.0058	0	0.006	0.006	0.043	0.006	0	0.056	0.056	0	6	0.071
254	0.039	2.9e-05	0.33	0	8.1e-06	0.23	0.0084	0.0029	0.23	0.038	0.0048	0.039	0.039	0.0044	0.039	0	2.9e-05	2.9e-05	0	2	0.16
255	0.11	0.0012	0.14	0	0.00033	0.095	0.12	0.008	0.095	0.1	0.0035	0.11	0.11	0.012	0.11	0	0.0012	0.0012	0	2	0.16
256	0.11	0.0048	0.02	0	0.0013	0.013	0.34	0.02	0.013	0.11	0.001	0.11	0.11	0.031	0.11	0	0.0048	0.0048	0	6	0.071
257	0.032	0.00022	0.33	0	6e-05	0.22	0.019	0.017	0.22	0.031	0.0038	0.032	0.032	0.026	0.032	0	0.00022	0.00022	0	2	0.16
258	0.06	0.015	0.0024	0	0.0042	0.0016	0.57	0.029	0.0016	0.059	0.0002	0.06	0.06	0.045	0.06	0	0.015	0.015	0	6	0.071
259	0.17	0.00011	0.018	0	2.9e-05	0.012	0.079	0.0071	0.012	0.17	0.0015	0.17	0.17	0.011	0.17	0	0.00011	0.00011	0	0	0.11
260	0.038	0.027	0.00099	0	0.0075	0.00067	0.64	0.03	0.00067	0.038	9.3e-05	0.038	0.038	0.047	0.038	0	0.027	0.027	0	6	0.071
261	0.1	0.0035	0.11	0	0.00097	0.073	0.2	0.012	0.073	0.099	0.0028	0.1	0.1	0.019	0.1	0	0.0035	0.0035	0	6	0.071
262	0.047	0.021	0.0014	0	0.0058	0.00096	0.62	0.03	0.00096	0.046	0.00013	0.047	0.047	0.047	0.047	0	0.021	0.021	0	6	0.071
263	0.025	0.036	0.0003	0	0.01	0.00021	0.68	0.03	0.00021	0.024	3.7e-05	0.025	0.025	0.047	0.025	0	0.036	0.036	0	6	0.071
264	0.087	0.0044	0.0011	0	0.0012	0.00076	0.48	0.029	0.00076	0.085	0.00016	0.087	0.087	0.045	0.087	0	0.0044	0.0044	0	6	0.071
265	0.00099	0.071	0	0	0.02	0	0.7	0.023	0	0.00098	0	0.00099	0.00099	0.036	0.00099	0	0.071	0.071	0	6	0.071
266	0.12	0.0027	0.0092	0	0.00074	0.0062	0.32	0.021	0.0062	0.12	0.0007	0.12	0.12	0.032	0.12	0	0.0027	0.0027	0	6	0.071
267	0.00074	0.015	0	0	0.0041	0	0.86	0.034	0	0.00072	0	0.00074	0.00074	0.053	0.00074	0	0.015	0.015	0	6	0.071
268	0.016	0.046	0.0001	0	0.013	6.8e-05	0.69	0.029	6.8e-05	0.016	1.5e-05	0.016	0.016	0.045	0.016	0	0.046	0.046	0	6	0.071
269	0.059	0.015	0.0023	0	0.0043	0.0016	0.57	0.03	0.0016	0.058	0.00019	0.059	0.059	0.046	0.059	0	0.015	0.015	0	6	0.071
270	0.067	3.2e-05	0.27	0	8.8e-06	0.18	0.014	0.0015	0.18	0.066	0.0054	0.067	0.067	0.0022	0.067	0	3.2e-05	3.2e-05	0	2	0.16
271	0.0063	0	0.39	0	0	0.27	7.1e-05	0.016	0.27	0.0062	0.0045	0.0063	0.0063	0.025	0.0063	0	0	0	0	2	0.16
272	0.11	0.0027	0.11	0	0.00076	0.076	0.17	0.00031	0.076	0.11	0.0038	0.11	0.11	0.00047	0.11	0	0.0027	0.0027	0	6	0.071
273	0.052	0.00046	0.28	0	0.00013	0.19	0.037	0.014	0.19	0.051	0.0053	0.052	0.052	0.021	0.052	0	0.00046	0.00046	0	2	0.16
274	0.17	1.3e-06	0.053	0	0	0.036	0.0075	0	0.036	0.17	0.0048	0.17	0.17	0	0.17	0	1.3e-06	1.3e-06	0	0	0.11
275	0.2	0	0.0055	0	0	0.0037	0.0074	0	0.0037	0.19	0.0014	0.2	0.2	0	0.2	0	0	0	0	0	0.11
276	0.11	0.00077	0.16	0	0.00021	0.11	0.088	0.00039	0.11	0.11	0.005	0.11	0.11	0.0006	0.11	0	0.00077	0.00077	0	2	0.16
277	0.084	1.1e-06	0.24	0	0	0.16	0.003	3.1e-05	0.16	0.083	0.0088	0.084	0.084	4.8e-05	0.084	0	1.1e-06	1.1e-06	0	2	0.16
278	0.026	0	0.36	0	0	0.25	1.5e-05	4.8e-06	0.25	0.026	0.012	0.026	0.026	7.5e-06	0.026	0	0	0	0	2	0.16
279	0.097	5.9e-05	0.21	0	1.6e-05	0.14	0.023	0.00021	0.14	0.095	0.0067	0.097	0.097	0.00032	0.097	0	5.9e-05	5.9e-05	0	2	0.16
280	0.028	0	0.36	0	0	0.25	0.00014	0.0001	0.25	0.027	0.009	0.028	0.028	0.00016	0.028	0	0	0	0	2	0.16
281	0.032	8.7e-05	0.32	0	2.4e-05	0.22	0.012	0.025	0.22	0.032	0.0051	0.032	0.032	0.039	0.032	0	8.7e-05	8.7e-05	0	2	0.16
282	0.11	0.0055	0.058	0	0.0015	0.039	0.28	5.8e-05	0.039	0.11	0.0025	0.11	0.11	8.9e-05	0.11	0	0.0055	0.0055	0	6	0.071
283	0.015	0.066	9.7e-05	0	0.018	6.6e-05	0.71	0	6.6e-05	0.014	1.8e-05	0.015	0.015	0	0.015	0	0.066	0.066	0	6	0.071
284	0.034	5.3e-05	0.33	0	1.5e-05	0.22	0.0096	0.016	0.22	0.034	0.0055	0.034	0.034	0.025	0.034	0	5.3e-05	5.3e-05	0	2	0.16
285	0.00036	0	0.42	0	0	0.29	0	0.00031	0.29	0.00035	0.0038	0.00036	0.00036	0.00048	0.00036	0	0	0	0	2	0.16
286	0.052	0.0034	6.5e-06	0	0.00095	4.4e-06	0.73	0	4.4e-06	0.051	7.5e-06	0.052	0.052	0	0.052	0	0.0034	0.0034	0	6	0.071
287	8.8e-05	0	0.42	0	0	0.29	0	0.002	0.29	8.7e-05	0.0024	8.8e-05	8.8e-05	0.003	8.8e-05	0	0	0	0	2	0.16
288	0.082	0	0.24	0	0	0.17	0.00046	2.2e-06	0.17	0.081	0.011	0.082	0.082	3.4e-06	0.082	0	0	0	0	2	0.16
289	4e-05	0	0.14	0	0	0.095	0	0.26	0.095	3.9e-05	0.0005	4e-05	4e-05	0.41	4e-05	0	0	0	0	13	0.24
290	0.0068	0	0.41	0	0	0.28	2.3e-06	8.7e-05	0.28	0.0066	0.0076	0.0068	0.0068	0.00013	0.0068	0	0	0	0	2	0.16
291	0.017	0	0.38	0	0	0.26	0.00031	0.003	0.26	0.016	0.0063	0.017	0.017	0.0046	0.017	0	0	0	0	2	0.16
292	0.026	0	0.37	0	0	0.25	5.1e-05	3.3e-05	0.25	0.025	0.0099	0.026	0.026	5.2e-05	0.026	0	0	0	0	2	0.16
293	0.0017	0	0.42	0	0	0.28	0	0	0.28	0.0017	0.011	0.0017	0.0017	0	0.0017	0	0	0	0	2	0.16
294	0.013	0	0.38	0	0	0.25	0.0006	0.017	0.25	0.013	0.0051	0.013	0.013	0.026	0.013	0	0	0	0	2	0.16
295	0.11	0.0049	0.083	0	0.0013	0.056	0.24	0.00018	0.056	0.11	0.0031	0.11	0.11	0.00028	0.11	0	0.0049	0.0049	0	6	0.071
296	0.022	0.016	4.9e-06	0	0.0044	3.3e-06	0.84	0	3.3e-06	0.021	3.8e-06	0.022	0.022	0	0.022	0	0.016	0.016	0	6	0.071
297	0.029	4.9e-05	0.33	0	1.4e-05	0.22	0.008	0.026	0.22	0.028	0.0051	0.029	0.029	0.04	0.029	0	4.9e-05	4.9e-05	0	2	0.16
298	0.097	0.0015	5.5e-05	0	0.00041	3.8e-05	0.51	0	3.8e-05	0.095	3.8e-05	0.097	0.097	0	0.097	0	0.0015	0.0015	0	6	0.071
299	0.091	0.013	0.015	0	0.0036	0.01	0.47	3e-06	0.01	0.089	0.00096	0.091	0.091	4.6e-06	0.091	0	0.013	0.013	0	6	0.071
300	0.00028	0	0.3	0	0	0.2	0	0.12	0.2	0.00028	0.0016	0.00028	0.00028	0.18	0.00028	0	0	0	0	2	0.16
301	0.15	0.0013	0.02	0	0.00037	0.013	0.21	0	0.013	0.14	0.0016	0.15	0.15	0	0.15	0	0.0013	0.0013	0	6	0.071
302	0.095	0.00036	0.2	0	0.0001	0.13	0.054	0.00066	0.13	0.093	0.0057	0.095	0.095	0.001	0.095	0	0.00036	0.00036	0	2	0.16
303	0.0022	0	0.27	0	0	0.18	4.2e-05	0.14	0.18	0.0021	0.0022	0.0022	0.0022	0.21	0.0022	0	0	0	0	2	0.16
304	0.12	0.00075	0.12	0	0.00021	0.078	0.1	9.8e-05	0.078	0.12	0.0045	0.12	0.12	0.00015	0.12	0	0.00075	0.00075	0	0	0.11
305	0.083	0.014	0.0065	0	0.0038	0.0044	0.53	0	0.0044	0.081	0.00055	0.083	0.083	0	0.083	0	0.014	0.014	0	6	0.071
306	0.0031	0	0.36	0	0	0.25	2.6e-05	0.048	0.25	0.003	0.0033	0.0031	0.0031	0.074	0.0031	0	0	0	0	2	0.16
307	0.028	0	0.36	0	0	0.24	5.4e-06	0	0.24	0.027	0.014	0.028	0.028	1.3e-06	0.028	0	0	0	0	2	0.16
308	0.11	0.0056	0.056	0	0.0016	0.038	0.28	5.4e-05	0.038	0.11	0.0024	0.11	0.11	8.3e-05	0.11	0	0.0056	0.0056	0	6	0.071
309	0.14	7.1e-05	0.11	0	2e-05	0.073	0.037	1e-05	0.073	0.14	0.0053	0.14	0.14	1.6e-05	0.14	0	7.1e-05	7.1e-05	0	0	0.11
310	0	0	0.00048	0	0	0.00032	0	0.39	0.00032	0	0	0	0	0.61	0	0	0	0	0	13	0.24
311	0.19	0	0.029	0	0	0.02	0.00012	0	0.02	0.18	0.0061	0.19	0.19	0	0.19	0	0	0	0	0	0.11
312	0.076	0.0017	0.21	0	0.00048	0.14	0.095	0.0048	0.14	0.075	0.0049	0.076	0.076	0.0074	0.076	0	0.0017	0.0017	0	2	0.16
313	0.11	0.00017	0.17	0	4.8e-05	0.11	0.044	0.00015	0.11	0.11	0.0058	0.11	0.11	0.00024	0.11	0	0.00017	0.00017	0	2	0.16
314	0.11	3.4e-05	0.18	0	9.5e-06	0.12	0.02	7e-05	0.12	0.11	0.0067	0.11	0.11	0.00011	0.11	0	3.4e-05	3.4e-05	0	2	0.16
315	0.15	0.0011	0.041	0	0.00032	0.028	0.17	3.3e-06	0.028	0.14	0.0025	0.15	0.15	5.1e-06	0.15	0	0.0011	0.0011	0	6	0.071
316	0.011	2.1e-06	0.34	0	0	0.23	0.00088	0.053	0.23	0.01	0.004	0.011	0.011	0.082	0.011	0	2.1e-06	2.1e-06	0	2	0.16
317	0.0085	0.12	0.0002	0	0.034	0.00014	0.56	0	0.00014	0.0084	2.1e-05	0.0085	0.0085	0	0.0085	0	0.12	0.12	0	6	0.071
318	0.18	4.3e-05	0.019	0	1.2e-05	0.013	0.049	0	0.013	0.18	0.0021	0.18	0.18	0	0.18	0	4.3e-05	4.3e-05	0	0	0.11
319	0.0021	0	0.42	0	0	0.28	0	0.00014	0.28	0.0021	0.0059	0.0021	0.0021	0.00022	0.0021	0	0	0	0	2	0.16
320	0.19	2.2e-06	0.02	0	0	0.014	0.012	0	0.014	0.18	0.0027	0.19	0.19	0	0.19	0	2.2e-06	2.2e-06	0	0	0.11
321	0.14	4.9e-06	0.11	0	1.3e-06	0.076	0.011	1.7e-06	0.076	0.14	0.0064	0.14	0.14	2.6e-06	0.14	0	4.9e-06	4.9e-06	0	0	0.11
322	0.13	0.0033	0.015	0	0.00092	0.0099	0.31	0	0.0099	0.13	0.0012	0.13	0.13	0	0.13	0	0.0033	0.0033	0	6	0.071
323	0.033	0.011	1.2e-05	0	0.003	8.2e-06	0.8	0	8.2e-06	0.032	8.2e-06	0.033	0.033	0	0.033	0	0.011	0.011	0	6	0.071
324	0.12	0.0011	0.13	0	0.0003	0.086	0.11	0.00021	0.086	0.11	0.0045	0.12	0.12	0.00032	0.12	0	0.0011	0.0011	0	2	0.16
325	0.058	1e-06	0.3	0	0	0.2	0.0022	0.00017	0.2	0.057	0.0084	0.058	0.058	0.00026	0.058	0	1e-06	1e-06	0	2	0.16
326	0.078	0.0037	0.19	0	0.001	0.13	0.14	0.0051	0.13	0.076	0.0044	0.078	0.078	0.0079	0.078	0	0.0037	0.0037	0	2	0.16
327	0.00053	0	0.42	0	0	0.29	0	7.7e-05	0.29	0.00052	0.0047	0.00053	0.00053	0.00012	0.00053	0	0	0	0	2	0.16
328	0.096	3.8e-06	0.21	0	1.1e-06	0.15	0.0062	3.6e-05	0.15	0.094	0.0081	0.096	0.096	5.5e-05	0.096	0	3.8e-06	3.8e-06	0	2	0.16
329	0.16	0.00022	0.058	0	6e-05	0.039	0.077	2.4e-06	0.039	0.15	0.0036	0.16	0.16	3.7e-06	0.16	0	0.00022	0.00022	0	0	0.11
330	0.012	0	0.4	0	0	0.27	1.8e-05	4.4e-05	0.27	0.012	0.0063	0.012	0.012	6.8e-05	0.012	0	0	0	0	2	0.16
331	0.00089	0	0.42	0	0	0.29	0	0.00078	0.29	0.00087	0.003	0.00089	0.00089	0.0012	0.00089	0	0	0	0	2	0.16
332	0.16	4.3e-06	0.069	0	0	0.047	0.013	0.0015	0.047	0.16	0.004	0.16	0.16	0.0024	0.16	0	4.3e-06	4.3e-06	0	0	0.11
333	0.032	4.3e-06	0.35	0	0	0.24	0.0029	0.0014	0.24	0.031	0.0051	0.032	0.032	0.0022	0.032	0	4.3e-06	4.3e-06	0	2	0.16
334	0.0078	0.078	3.3e-05	0	0.021	2.2e-05	0.65	0.024	2.2e-05	0.0076	5.4e-06	0.0078	0.0078	0.037	0.0078	0	0.078	0.078	0	6	0.071
335	0.00085	0.024	0	0	0.0067	0	0.84	0.032	0	0.00083	0	0.00085	0.00085	0.049	0.00085	0	0.024	0.024	0	6	0.071
