SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
179	0.75	0.00017	0	0.0016	0	0.00011	0.0073	0	0.07	0	0.0036	0.048	0	0	0.12	0.00069	0	0	0	0.0011	0	0.58	0.29	0.23
180	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
181	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1
182	0.74	0.0074	0	0.004	0	0.032	0.0038	0	0.087	0	4.2e-05	0.013	0	0	0.0085	0.093	0	0	0	0.0071	0	0.58	0.29	0.23
183	0.0088	0.0031	0	0.073	0	1.4e-05	0.28	0	0.07	0	0.011	0.13	0	0	0.42	0	1.6e-05	2.1e-05	0	0.0051	14	0.35	0.21	0.23
184	0.7	0	0	0.026	0	0	0.017	0	3.8e-06	0	0	0.25	0	0	3.4e-05	0	0	0	0	0.0024	0	0.58	0.29	0.23
185	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.84	0	0	0	0	0	0	13	0.16	0.13	0.017
186	0.98	0	0	0.0055	0	0	0.00065	0	0.0015	0	0	0.004	0	0	4.6e-06	0	0	0	0	0.0046	0	0.58	0.29	0.23
187	0.37	0.0068	0	0.0075	0	1.3e-06	0.038	0	0.39	0	0.0011	0.019	0	0	0.16	0	0	0	0	0.00074	8	0.35	0.13	0.15
188	0.35	0.37	0	0.081	0	0	0.03	0	0.056	0	3.8e-05	0.01	0	0	0.0046	2e-05	0	0	0	0.1	1	0.52	0.13	0.15
189	0.64	0.0013	0	0.064	0	3.1e-05	0.031	0	0.16	0	0.00069	0.039	0	0	0.01	0	0	0	0	0.054	0	0.58	0.29	0.23
190	0	0.6	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.00065	0	0	0	1	0.52	0.13	0.15
191	0	5.2e-06	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0069	0	0	0	8	0.35	0.13	0.15
192	0	3.2e-05	0	0	0	0	0	0	1	0	0	0	0	0	2.9e-06	0	0.00016	7.8e-05	0	0	8	0.35	0.13	0.15
193	0.17	0.00038	0	0.021	0	0.092	0.049	0	0.0061	0	0.0012	0.57	0	0	0.082	8.4e-06	0	1.6e-05	0	0.0035	11	0.42	0.29	0.23
194	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
195	0.11	0.0046	0	0.44	0	4.3e-06	0.26	0	0.0051	0	0.0013	0.017	0	0	0.01	0	7.8e-06	0	0	0.15	3	0.52	0.21	0.23
196	0.99	0	0	0.0023	0	1.9e-06	0.00029	0	8.7e-06	0	0	0.0064	0	0	0	0	0	0	0	0.00094	0	0.58	0.29	0.23
197	0.64	0.0012	0	0.0047	0	2.3e-05	0.0071	0	0.25	0	0.0018	0.013	0	0	0.076	2e-05	0	0	0	0.0078	0	0.58	0.29	0.23
198	0	0.041	0	5.4e-05	0	0	0.00092	0	0.94	0	0	0	0	0	0.00032	0	0.019	0	0	0	8	0.35	0.13	0.15
199	0.65	0.079	0	0.17	0	2.1e-06	0.023	0	0.0004	0	0	0.0051	0	0	5.2e-06	0	0	0	0	0.076	0	0.58	0.29	0.23
200	0.0032	0.011	0	0.049	0	1.1e-06	0.18	0	0.37	0	0.031	0.039	0	0	0.31	0	0.0013	0.00024	0	0.004	8	0.35	0.13	0.15
201	0.028	0.059	0	0.2	0	3.2e-06	0.24	0	0.21	0	0.033	0.019	0	0	0.13	0	0.019	0.00013	0	0.061	6	0.45	0.21	0.23
202	0.82	0.018	0	0.053	0	3.4e-05	0.0044	0	0.014	0	0	0.0012	0	0	2.8e-05	0	0	0	0	0.085	0	0.58	0.29	0.23
203	0	5e-06	0	7.2e-05	0	0	0.008	0	0.26	0	0.035	0.00011	0	0	0.69	0	0.00083	0.0018	0	0	14	0.35	0.21	0.23
204	0	0	1	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.13	0
205	0.0099	0.51	0	0.025	0	0.0041	0.014	0	0.41	0	9.3e-05	0.00091	0	0	0.0037	0	0.0027	0.00029	0	0.019	1	0.52	0.13	0.15
206	0	7.5e-06	0	0.0002	0	0	0.01	0	0.15	0	0.098	0.003	0	0	0.74	0	6.1e-05	0.0054	0	0	14	0.35	0.21	0.23
207	1.4e-05	0.0019	0	0.0031	0	0	0.031	0	0.71	0	0.027	0.0021	0	0	0.22	0	0.0091	0.003	0	8.8e-05	8	0.35	0.13	0.15
208	0.11	0.03	0	0.25	0	1.1e-05	0.27	0	0.086	0	0.021	0.055	0	0	0.096	0	0.0014	1.1e-05	0	0.08	6	0.45	0.21	0.23
209	0.00024	0.053	0	0.014	0	0	0.032	0	0.78	0	0.0026	0.00072	0	0	0.04	0	0.072	0.0014	0	0.0023	8	0.35	0.13	0.15
210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
211	0.69	2.4e-05	0	0.13	0	0	0.0063	0	0.007	0	0	0.0004	0	0	0.00038	0	0	0	0	0.17	0	0.58	0.29	0.23
212	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.1e-05	0	7	0	0	0.1
213	0	0	0	0	0.011	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0.0007	0	7	0	0	0.1
214	0	0.4	0	0.0088	0	0	0.028	0	0.52	0	8.2e-06	3.6e-06	0	0	0.0021	0	0.047	0	0	0.00024	8	0.35	0.13	0.15
215	0.02	0.14	0	0.097	0	7.2e-06	0.095	0	0.46	0	0.0095	0.0069	0	0	0.058	0	0.061	0.0011	0	0.046	8	0.35	0.13	0.15
216	0	0.00032	0	0.00015	0	0	0.0042	0	0.9	0	0.0023	0.00017	0	0	0.081	0	0.0065	0.0042	0	1.3e-06	8	0.35	0.13	0.15
217	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	2.2e-05	0	0	0.78	0	0	17	0.23	0.13	0.15
218	0.74	0.0039	0	0.23	0	0	0.012	0	0	0	0	0.0021	0	0	0	0	0	0	0	0.02	0	0.58	0.29	0.23
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.13	0.15
220	2.4e-05	0.035	0	0.0052	0	0	0.02	0	0.91	0	0.00014	0.00034	0	0	0.025	0	0.0019	0.00027	0	0.00036	8	0.35	0.13	0.15
221	0.055	0.026	0	0.01	0	0	0.034	0	0.095	0	9.7e-06	0.77	0	0	0.0071	0	0	0	0	0.00042	11	0.42	0.29	0.23
222	0.32	0.13	0	0.16	0	0.00038	0.14	0	0.072	0	0.00049	0.11	0	0	0.017	0	0	0	0	0.047	0	0.58	0.29	0.23
223	6e-05	0.019	0	0.6	0	0	0.35	0	1.4e-05	0	8.9e-06	2.7e-05	0	0	9.4e-05	0	0.0035	0	0	0.027	3	0.52	0.21	0.23
224	0.76	0.00033	0	0.0058	0	0	0.0071	0	0.0042	0	0.00051	0.15	0	0	0.028	0.035	0	0	0	0.01	0	0.58	0.29	0.23
225	0.011	0.00055	0	0.004	0	0.076	0.026	0	0.16	0	0.0017	0.4	0	0.031	0.28	0	0	0.011	0	0.00029	11	0.42	0.29	0.23
226	0	0	0.99	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	2	0	0.13	0
227	0.43	0.044	0	0.039	0	0.011	0.0061	0	0.38	0	4.1e-05	0.0015	0	0	0.0036	0	0	0	0	0.087	0	0.58	0.29	0.23
228	0.0019	0.0013	0	0.0016	0	0	0.018	0	0.081	0	8.7e-06	0.89	0	0	0.0049	0	0	0	0	9.5e-06	11	0.42	0.29	0.23
229	1	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	3.4e-05	0	0.58	0.29	0.23
230	0.5	0	0	0.011	0	0	3.6e-05	0	0.37	0	0	0	0	0	3.5e-05	0	0	0	0	0.12	0	0.58	0.29	0.23
231	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00029	0	0	0.0039	0	0	8	0.35	0.13	0.15
232	0	0.0011	0	3.4e-06	0	0	8.2e-05	0	1	0	0	0	0	0	0.00078	0	7.7e-05	0.0004	0	0	8	0.35	0.13	0.15
233	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.12	0	0.15
234	0	0	0	0	0	0	0.0002	0	0.00099	0	5.1e-06	0	0	0	1	0	1.5e-05	5.2e-06	0	0	14	0.35	0.21	0.23
235	0	0	0	0	0	0	1.7e-05	0	0.065	0	2.1e-05	0	8.3e-06	0	0.87	0	8.6e-06	0.068	0	0	14	0.35	0.21	0.23
236	0.11	0.029	0	0.1	0	0.00016	0.12	0	0.25	0	0.045	0.058	0	0	0.22	0	0.0093	0.006	0	0.049	8	0.35	0.13	0.15
237	0.23	3.2e-05	0	0.00056	0	0	8.5e-06	0	0.76	0	0	0.0001	0	0	0.00087	0	0	0	0	0.012	8	0.35	0.13	0.15
238	0.26	0.012	0	0.026	0	0	0.019	0	0.53	0	0.0026	0.025	0	0	0.083	1e-05	0	0	0	0.041	8	0.35	0.13	0.15
239	0.71	0.00092	0	0.02	0	0	0.00055	0	0.19	0	0.00021	0.00043	0	0	0.012	0	0	0	0	0.067	0	0.58	0.29	0.23
240	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
241	0.88	3.8e-05	0	0.017	0	5.1e-06	0.0036	0	0.0053	0	0.00047	0.02	0	0	0.027	0.00027	0	0	0	0.042	0	0.58	0.29	0.23
242	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	1	0	0	0	0.00028	0	0	13	0.16	0.13	0.017
243	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.9e-05	0	0	13	0.16	0.13	0.017
244	0.47	0.047	0	0.044	0	0.0012	0.032	0	0.26	0	0.0016	0.036	0	0	0.05	0.0012	0	0	0	0.066	0	0.58	0.29	0.23
245	0.48	0.0018	0	0.0026	0	0	0.00011	0	0.47	0	0	0.00024	0	0	0.00095	3.3e-05	0	0	0	0.053	0	0.58	0.29	0.23
246	0.47	0.0021	0	0.053	0	1e-05	0.055	0	0.066	0	0.028	0.15	0	0	0.14	0.00013	0	2.3e-06	0	0.034	0	0.58	0.29	0.23
247	0	0	0	0	0.003	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0.017	0	7	0	0	0.1
248	0	0.00015	0	0	0	0	0	0	0.96	0	0	0	0	0	1.8e-05	0	0	0.041	0	0	8	0.35	0.13	0.15
249	0.75	0.0011	0	0.012	0	0	0.00053	0	0.19	0	3.1e-05	0.0026	0	0	0.0044	0	7.3e-06	0	0	0.044	0	0.58	0.29	0.23
250	0	4e-05	0	0	0	0	0	0	0.79	0.00045	0	0	0	0.0038	0	0	0	0.21	0	0	8	0.35	0.13	0.15
251	1.3e-05	0.097	0	0.00031	0	4.2e-06	0.00053	0	0.9	0	1.2e-05	1.7e-05	0	2.5e-06	0.00081	0	3.1e-05	0.004	0	8.4e-05	8	0.35	0.13	0.15
252	0.64	0.12	0	0.0045	0	0.0009	0.00046	0	0.22	0	8.1e-06	0.0011	0	0	0.0031	4.4e-05	0	0	0	0.0082	0	0.58	0.29	0.23
253	0.9	0.065	0	0.0034	0	3.9e-05	5.6e-06	0	2e-06	0	0	0	0	0	0	0	0	0	0	0.03	0	0.58	0.29	0.23
254	0	0	0	0	0	0	0	0	2.3e-05	0.99	0	0	0	0	0	0	0	0.0086	0	0	9	0.12	0	0.15
255	0.56	0.14	0	0.067	0	0.039	0.026	0	0.062	0	8.1e-05	0.019	0	0	0.0048	0.0032	0	7.2e-06	0	0.079	0	0.58	0.29	0.23
256	0	0	0	0.00071	0	0	0.046	0	0.00055	0	0.00048	0	0	0	0.95	0	0.00083	0	0	0	14	0.35	0.21	0.23
257	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0.0092	0	7	0	0	0.1
258	0.43	0.0029	0	0.017	0	5e-06	0.00082	0	0.47	0	2.9e-05	0.00082	0	0	0.0057	0	0	0	0	0.073	8	0.35	0.13	0.15
259	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
260	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
261	0	0.00036	0	0	0	0	0	0	0.88	0.00039	0	0	0	0.014	0	0	0	0.11	0	0	8	0.35	0.13	0.15
262	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0.22	0	0	8	0.35	0.13	0.15
263	0	0.00091	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00031	0	0	8	0.35	0.13	0.15
264	0.91	0	0	0.00045	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.075	0	0.58	0.29	0.23
265	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
266	0.43	0.016	0	0.02	0	0.00011	0.011	0	0.4	0	0.00058	0.014	0	0	0.038	0.0003	0	0	0	0.064	0	0.58	0.29	0.23
267	0.36	0.33	0	0.096	0	0.016	0.046	0	0.06	0	6.9e-05	0.025	0	0	0.0044	9.6e-05	1e-05	0	0	0.066	0	0.58	0.29	0.23
268	0.28	0.023	0	0.44	0	0	0.098	0	0.0005	0	0	0.0064	0	0	7.4e-05	0	0	0	0	0.15	3	0.52	0.21	0.23
269	0	0	0	0	0	0	0	0	0.36	2.2e-05	0	0	0	0	0	0	0	0.63	0	0	17	0.23	0.13	0.15
270	0	0	1	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.13	0
271	0	7.3e-05	0	0	0	0	0	0	0.98	0	0	0	0	0.012	0	0	0	0.0053	0	0	8	0.35	0.13	0.15
272	0	1.4e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.003	0	0	8	0.35	0.13	0.15
273	0.32	0.51	0	0.07	0	0.023	0.023	0	0.0054	0	0	0.013	0	0	0.0002	3.5e-05	0	0	0	0.033	1	0.52	0.13	0.15
274	2.5e-06	0.0014	0	0.00015	0	1.6e-06	0.0016	0	0.94	0	0.00012	0.00039	0	0	0.026	0	1.6e-05	0.034	0	5.3e-06	8	0.35	0.13	0.15
275	0.98	0	0	0.0086	0	0	0.00025	0	4.1e-05	0	0	0.00026	0	0	0	0	0	0	0	0.0072	0	0.58	0.29	0.23
276	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.13	0.15
277	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1
278	1	0	0	0.00039	0	0	2.6e-05	0	0.0012	0	0	0.0016	0	0	8.1e-05	0	0	0	0	0.00021	0	0.58	0.29	0.23
279	0.83	5e-05	0	0.012	0	0.00056	0.00043	0	0.11	0	0	0.00014	0	0	0.00025	0	0	0	0	0.045	0	0.58	0.29	0.23
280	0.33	0.00012	0	0.062	0	0.003	0.096	0	0.0012	0	0.0013	0.44	0	0	0.052	0	0	0	0	0.013	11	0.42	0.29	0.23
281	0.15	0.022	0	0.066	0	3.8e-05	0.0088	0	0.59	0	0.00026	0.00037	0	0	0.0053	0	1.8e-05	0	0	0.17	8	0.35	0.13	0.15
282	0	0	1	0	3.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.13	0
283	0.022	0.11	0	0.47	0	1.9e-06	0.11	0	0.0012	0	1.1e-05	0.00043	0	0	0.00055	0	3.7e-05	0	0	0.28	3	0.52	0.21	0.23
284	0	0.092	0	0.33	0	0	0.57	0	9.6e-05	0	0	0	0	0	8.7e-05	0	0.00022	0	0	0.002	6	0.45	0.21	0.23
285	0.21	0	0	0.004	0	1.9e-06	0.0072	0	0	0	0	0.78	0	0	0.00027	0	0	0	0	0.00022	11	0.42	0.29	0.23
286	0.065	0.0016	0	0.027	0	0.00019	0.076	0	0.096	0	0.051	0.27	0	0	0.4	2.4e-06	7e-05	0.0078	0	0.0056	14	0.35	0.21	0.23
287	2.7e-05	0.85	0	0.005	0	0	0.0025	0	0.11	0	5.7e-06	2.2e-06	0	0	0.00017	0	0.027	0	0	0.0029	1	0.52	0.13	0.15
288	0.24	0.00045	0	0.28	0	1.1e-05	0.27	0	0.00096	0	0.00093	0.13	0	0	0.023	0	0	0	0	0.058	3	0.52	0.21	0.23
289	0.3	0.037	0	0.3	0	0.003	0.15	0	0.013	0	0.0003	0.025	0	0	0.008	0	9.9e-06	0	0	0.16	0	0.58	0.29	0.23
290	0.0031	0.95	0	0.01	0	0.00033	0.0016	0	0.015	0	0	1.2e-05	0	0	3.1e-05	0	0.0012	0	0	0.023	1	0.52	0.13	0.15
291	0.051	0.13	0	0.11	0	2.9e-06	0.0045	0	0.24	0	1.1e-06	1e-05	0	0	9.7e-05	0	0.0001	0	0	0.46	19	0.58	0.21	0.23
292	0.0048	0.086	0	0.54	0	0.00014	0.3	0	0.00036	0	0	0.0013	0	0	0.00058	0	0	0	0	0.058	3	0.52	0.21	0.23
293	0.011	0	0	0.00091	0	0	0.0052	0	0	0	3.1e-05	0.98	0	0	0.00039	0	0	0	0	9.8e-06	11	0.42	0.29	0.23
294	0	0.54	0	0.074	0	0	0.17	0	0.051	0	4.4e-05	0	0	0	0.0018	0	0.17	0	0	0.0017	1	0.52	0.13	0.15
295	0	1.9e-05	0	2.7e-05	0	0	0.0023	0	0.72	0	0.0013	0.00015	0	0	0.25	0	1.6e-06	0.02	0	0	8	0.35	0.13	0.15
296	0.076	0.025	0	0.27	0	1.4e-05	0.31	0	0.052	0	0.024	0.042	0	0	0.11	0	0.00077	7.7e-06	0	0.084	6	0.45	0.21	0.23
297	0	0.024	0	0.3	0	0	0.36	0	0.00057	0	9e-05	2.5e-06	0	0	0.0018	0	0.31	0	0	0.014	6	0.45	0.21	0.23
298	2.7e-05	0.017	0	0.69	0	0	0.2	0	4.2e-06	0	0	0	0	0	4.4e-05	0	1.1e-05	0	0	0.092	3	0.52	0.21	0.23
299	0	0.0027	0	0.016	0	0	0	0	2.5e-06	0	0	0	0	0	0	0	0	0	0	0.98	19	0.58	0.21	0.23
300	0.0036	0.35	0	0.18	0	2.9e-06	0.19	0	0.19	0	0.00048	0.0021	0	0	0.026	0	0.0022	0	0	0.041	1	0.52	0.13	0.15
301	0.34	0.016	0	0.19	0	7.2e-05	0.034	0	0.12	0	2.2e-05	0.0021	0	0	0.00054	0	7.6e-06	0	0	0.3	0	0.58	0.29	0.23
302	0.0046	0	0	0.00018	0	1.1e-05	0.002	0	0	0	5e-05	0.98	0	0	0.011	0	0	0	0	3.9e-06	11	0.42	0.29	0.23
303	0.0057	0.0027	0	0.16	0	0	0.38	0	0.021	0	0.084	0.025	0	0	0.3	0	0.00066	3.6e-06	0	0.018	6	0.45	0.21	0.23
304	0.0062	0.25	0	0.4	0	0	0.066	0	0.00037	0	0	5.2e-05	0	0	8.9e-05	0	2.2e-05	0	0	0.28	3	0.52	0.21	0.23
305	0.18	0.017	0	0.013	0	0.012	0.00012	0	0.53	0	0	0	0	0	9.1e-05	0	0	0	0	0.25	8	0.35	0.13	0.15
306	0.0003	0	0	1.8e-05	0	0.00028	0.00046	0	0	0	0	1	0	0	0.00062	0	0	0	0	0	11	0.42	0.29	0.23
307	0.009	0.00019	0	7.7e-05	0	0.0021	0.00065	0	0.031	0	2.5e-06	0.95	0	0	0.0023	3.6e-05	0	1.1e-05	0	1.2e-06	11	0.42	0.29	0.23
308	0.00093	0.00011	0	0.00032	0	0	0.0056	0	0.017	0	4.8e-06	0.97	0	0	0.0091	0	0	0	0	2e-06	11	0.42	0.29	0.23
309	0.11	0.071	0	0.039	0	0	0.066	0	0.0016	0	0	0.71	0	0	0.00016	0	0	0	0	0.00072	11	0.42	0.29	0.23
310	0	0	1	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.13	0
311	0.042	0.0014	0	0.047	0	0.0013	0.17	0	0.016	0	0.00022	0.57	0	0	0.14	0	0	0	0	0.0029	11	0.42	0.29	0.23
312	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1
313	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.13	0.15
314	0.0024	0.051	0	0.026	0	6.7e-06	0.094	0	0.72	0	0.00017	0.031	0	0	0.071	0	1.9e-06	2.1e-05	0	0.0016	8	0.35	0.13	0.15
315	0.014	0.19	0	0.33	0	0	0.023	0	0.034	0	2e-06	1.5e-05	0	0	4.2e-06	0	4.9e-06	0	0	0.41	19	0.58	0.21	0.23
316	5.5e-05	0.76	0	0.16	0	0	0.03	0	0.00015	0	0	0	0	0	6.2e-06	0	0.00066	0	0	0.044	1	0.52	0.13	0.15
317	0.12	0.031	0	0.21	0	0.45	0.12	0	0.0014	0	1.3e-06	0.021	0	0	0.0018	0	0	0	0	0.049	5	0.58	0.29	0.094
318	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.13	0
319	0.002	3e-05	0	0.018	0	0	0.18	0	0.00034	0	0.005	0.75	0	0	0.037	0	0	0	0	0.00011	11	0.42	0.29	0.23
320	0.02	0.22	0	0.047	0	9.2e-05	0.041	0	0.59	0	0.0013	0.0049	0	0	0.024	0	0.025	0.0017	0	0.026	8	0.35	0.13	0.15
321	8.3e-05	0.0022	0	0.00061	0	0	0.0064	0	0.92	0	0.0085	0.014	0	0	0.047	0	0	0.0021	0	1.6e-05	8	0.35	0.13	0.15
322	0.00068	0.89	0	0.057	0	5.9e-05	0.0043	0	4.4e-05	0	0	1.2e-06	0	0	0	0	5.6e-06	0	0	0.048	1	0.52	0.13	0.15
323	0.043	3.6e-05	0	0.3	0	0	0.012	0	0.14	0	0	1.4e-05	0	0	9.2e-06	0	0	0	0	0.5	19	0.58	0.21	0.23
324	0.23	0.4	0	0.14	0	0.0077	0.034	0	0.025	0	5e-06	0.003	0	0	0.00069	0	1.8e-05	0	0	0.16	1	0.52	0.13	0.15
325	0.002	0.00039	0	0.017	0	0	0.17	0	0.0025	0	0.0012	0.78	0	0	0.021	0	0	0	0	9e-05	11	0.42	0.29	0.23
326	0	3.8e-05	0	5.4e-05	0	0	0.0067	0	0.73	0	0.00028	0.073	0	0	0.19	0	0	3.4e-05	0	0	8	0.35	0.13	0.15
327	0	0	0	0	0	0	7.8e-05	0	0.16	0	0.0087	0.00076	0	0	0.83	0	0	0.001	0	0	14	0.35	0.21	0.23
328	1.8e-05	0.74	0	0.094	0	0	0.0022	0	1.8e-05	0	0	0	0	0	0	0	0.0031	0	0	0.16	1	0.52	0.13	0.15
329	0.6	1.9e-05	0	0.048	0	0	0.0045	0	0.26	0	2.5e-05	0.0011	0	0	0.0036	0	0	0	0	0.077	0	0.58	0.29	0.23
330	0.0079	0.05	0	0.016	0	0.00026	0.027	0	0.82	0	0.0017	0.0099	0	0	0.049	0	0.0029	0.014	0	0.0048	8	0.35	0.13	0.15
331	0.15	0.034	0	0.035	0	5.2e-05	0.072	0	0.041	0	5.4e-05	0.66	0	0	0.0078	0	0	0	0	0.0023	11	0.42	0.29	0.23
332	0.085	0.18	0	0.16	0	4.7e-05	0.026	0	0.29	0	5.2e-05	0.00045	0	0	0.00082	0	0.00075	0	0	0.27	8	0.35	0.13	0.15
333	0.00023	0	0	7.1e-05	0	0	0.0019	0	0	0	0	1	0	0	0.00095	0	0	0	0	0	11	0.42	0.29	0.23
334	0	0	0	0	0	0	0.00033	0	0	0	3.2e-05	0.13	0	0	0.87	0	0	0	0	0	14	0.35	0.21	0.23
335	0.0062	0.91	0	0.0093	0	0.0038	0.0022	0	0.053	0	2.1e-06	5.9e-05	0	0	0.00013	0	0.00087	3.3e-06	0	0.017	1	0.52	0.13	0.15
336	0.023	0	0	0.0056	0	0	0.027	0	0	0	0.0014	0.94	0	0	0.0043	0	0	0	0	0.00012	11	0.42	0.29	0.23
337	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
338	2.1e-05	0.98	0	0.0073	0	0	0.00038	0	4.2e-05	0	0	0	0	0	0	0	0.00014	0	0	0.014	1	0.52	0.13	0.15
339	0.00037	0.027	0	0.31	0	0	0.0069	0	0.0051	0	0	0	0	0	0	0	0.00029	0	0	0.65	19	0.58	0.21	0.23
340	0.012	0.072	0	0.099	0	1.6e-06	0.15	0	0.43	0	0.023	0.013	0	0	0.15	0	0.02	0.00084	0	0.027	8	0.35	0.13	0.15
341	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.13	0.15
342	0.00013	0	0	6.6e-05	0	0	0.002	0	0	0	0	1	0	0	0.00055	0	0	0	0	0	11	0.42	0.29	0.23
343	0.0001	0.13	0	0.0062	0	4.6e-05	0.015	0	0.84	0	2.6e-05	0.00045	0	0	0.0076	0	0.00048	5.6e-05	0	0.00065	8	0.35	0.13	0.15
344	0	0.98	0	0.014	0	0	0.0021	0	2.2e-05	0	0	0	0	0	0	0	0	0	0	0.0022	1	0.52	0.13	0.15
345	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.1
346	0	0.93	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	1	0.52	0.13	0.15
347	7.2e-05	0.74	0	0.055	0	0	0.01	0	0.002	0	8.1e-06	0	0	0	3.5e-05	0	0.15	0	0	0.047	1	0.52	0.13	0.15
348	0	0.66	0	0.017	0	0	0.049	0	0.27	0	0	5e-06	0	0	0.0018	0	0.00052	0	0	0.00045	1	0.52	0.13	0.15
349	0	0.99	0	0.00046	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	1	0.52	0.13	0.15
350	0.00012	0.15	0	0.42	0	0	0.35	0	0.0067	0	0.0003	6.7e-05	0	0	0.0048	0	0.019	0	0	0.051	3	0.52	0.21	0.23
351	0	1	0	0.00092	0	0	5.7e-05	0	0	0	0	0	0	0	0	0	2.3e-05	0	0	0.00015	1	0.52	0.13	0.15
352	0.83	0.028	0	0.0082	0	0.0003	0.0039	0	0.0017	0	0	0.13	0	0	1.1e-05	0	0	0	0	0.0013	0	0.58	0.29	0.23
353	0.1	0.13	0	0.19	0	0	0.29	0	0.05	0	0.00013	0.2	0	0	0.014	0	0	0	0	0.016	6	0.45	0.21	0.23
354	0.63	0.11	0	0.094	0	0.00058	0.037	0	0.023	0	0.00011	0.027	0	0	0.0037	0.0035	0	0	0	0.077	0	0.58	0.29	0.23
355	0.73	0.055	0	0.065	0	0	0.00083	0	0.0056	0	0	2.3e-05	0	0	0	0	0	0	0	0.14	0	0.58	0.29	0.23
356	0.014	8.2e-05	0	0.29	0	1.3e-06	0.56	0	0.04	0	0	0.091	0	0	0.0046	0	0	0	0	0.0073	6	0.45	0.21	0.23
357	0.89	0.018	0	0.032	0	0.025	0.0016	0	1.2e-05	0	0	0.00061	0	0	0	0	0	0	0	0.03	0	0.58	0.29	0.23
358	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	1	0	0	0	0	0	0	13	0.16	0.13	0.017
359	0.022	0.00015	0	0.59	0	0	0.36	0	0	0	2.7e-06	0.011	0	0	9.2e-05	0	0	0	0	0.024	3	0.52	0.21	0.23
360	0	0	0	0	4.7e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00023	0	7	0	0	0.1
