SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
453	0.54	0.00076	0	0.45	0	0	0.48	0.21	0.23
454	0	0	0	0	1	4	0	0	0.083
455	0.95	0.013	0	0.039	0	0	0.48	0.21	0.23
456	0	1	0	0	0	1	0.35	0.13	0.15
457	0.23	0.17	0	0.6	0	3	0.58	0.29	0.23
458	0.0053	0.99	0	3.9e-06	0	1	0.35	0.13	0.15
459	0.019	0.98	0	0.00064	0	1	0.35	0.13	0.15
460	0	1	5.5e-05	0	0	1	0.35	0.13	0.15
461	0.27	0.0056	0	0.72	0	3	0.58	0.29	0.23
462	0	0.0033	0	0	1	4	0	0	0.083
463	0.076	0.92	0	0	0	1	0.35	0.13	0.15
464	0.0007	1	0	0	0	1	0.35	0.13	0.15
465	0.53	0.47	0	0.00042	0	0	0.48	0.21	0.23
466	0.01	0.78	0	0.21	0	1	0.35	0.13	0.15
467	0.1	0.58	0	0.32	0	1	0.35	0.13	0.15
468	0.37	0.0043	0	0.62	0	3	0.58	0.29	0.23
469	0.075	0.92	0	0.00028	0	1	0.35	0.13	0.15
470	0.00092	1	0	0	0	1	0.35	0.13	0.15
471	0.059	0.94	0	2.3e-05	0	1	0.35	0.13	0.15
472	0.016	0.98	0	8.7e-05	0	1	0.35	0.13	0.15
473	0	1	0	0	0	1	0.35	0.13	0.15
474	0.053	0.95	0	1.3e-05	0	1	0.35	0.13	0.15
475	0.62	0.3	0	0.072	0	0	0.48	0.21	0.23
476	0.0066	0.99	0	0	0	1	0.35	0.13	0.15
477	0	0	0	0	1	4	0	0	0.083
478	0	0	0	0	1	4	0	0	0.083
479	0.028	0.76	0	0.21	0	1	0.35	0.13	0.15
480	0.0041	1	0	0	0	1	0.35	0.13	0.15
481	0.0087	0.99	0	6.5e-06	0	1	0.35	0.13	0.15
482	0.98	0.00066	0	0.024	0	0	0.48	0.21	0.23
483	0.2	0	0	0.8	0	3	0.58	0.29	0.23
484	0	0.00019	0	1	0	3	0.58	0.29	0.23
485	0	0.00013	0	1	0	3	0.58	0.29	0.23
486	0.0075	0.00015	0	0.99	0	3	0.58	0.29	0.23
487	5.6e-05	0.032	0	0.97	0	3	0.58	0.29	0.23
488	0.35	0.64	0	0.0095	0	1	0.35	0.13	0.15
489	0	0	1	0	0	2	0.12	0.13	0.017
490	0.97	0.0067	0	0.02	0	0	0.48	0.21	0.23
491	0.0001	0.022	0	0.98	0	3	0.58	0.29	0.23
492	0.24	0.00022	0	0.76	0	3	0.58	0.29	0.23
493	7.7e-06	0.026	0	0.97	0	3	0.58	0.29	0.23
494	0.003	0.00047	0	1	0	3	0.58	0.29	0.23
495	0	1	0	0	0	1	0.35	0.13	0.15
496	0.078	0.17	0	0.75	0	3	0.58	0.29	0.23
497	0.044	0.93	0	0.028	0	1	0.35	0.13	0.15
498	0	1	0	0	0	1	0.35	0.13	0.15
499	0.52	0.035	0	0.45	0	0	0.48	0.21	0.23
500	0	0	1	0	0	2	0.12	0.13	0.017
501	0	1	0	0	0	1	0.35	0.13	0.15
502	0.99	0	0	0.0059	0	0	0.48	0.21	0.23
503	1.4e-05	1	0	0	0	1	0.35	0.13	0.15
504	0	1	0	0	0	1	0.35	0.13	0.15
505	0	0.00021	1	0	0	2	0.12	0.13	0.017
506	0	1	0	0	0	1	0.35	0.13	0.15
507	0	0	1	0	0	2	0.12	0.13	0.017
508	0	0	0	0	1	4	0	0	0.083
509	0.0033	0.038	0	0.96	0	3	0.58	0.29	0.23
510	0	0.028	0.97	0	0	2	0.12	0.13	0.017
511	0.081	0.18	0	0.74	0	3	0.58	0.29	0.23
512	0.0047	0.00056	0	0.99	0	3	0.58	0.29	0.23
513	0	1	0	0	0	1	0.35	0.13	0.15
514	0.29	0.67	0	0.037	0	1	0.35	0.13	0.15
515	3.5e-06	1	0	0	0	1	0.35	0.13	0.15
516	0.12	0.64	0	0.24	0	1	0.35	0.13	0.15
517	0	0	1	0	0	2	0.12	0.13	0.017
518	0.18	0.37	0	0.45	0	3	0.58	0.29	0.23
519	0	1	0	0	0	1	0.35	0.13	0.15
520	3e-06	1	1.8e-05	0	0	1	0.35	0.13	0.15
521	0.53	0.28	0	0.2	0	0	0.48	0.21	0.23
522	0.11	0.0019	0	0.89	0	3	0.58	0.29	0.23
523	0.0054	0.99	0	0	0	1	0.35	0.13	0.15
524	0.0047	0.17	0	0.83	0	3	0.58	0.29	0.23
525	6.8e-06	1	0	0	0	1	0.35	0.13	0.15
526	0.0028	0.39	0	0.61	0	3	0.58	0.29	0.23
527	0	0	1	0	0	2	0.12	0.13	0.017
528	0	1	0	0	0	1	0.35	0.13	0.15
529	0.089	0.053	0	0.86	0	3	0.58	0.29	0.23
530	0	1	0	0	0	1	0.35	0.13	0.15
531	0.0079	0.23	0	0.76	0	3	0.58	0.29	0.23
532	0.11	0.5	0	0.39	0	1	0.35	0.13	0.15
533	0	0	0	0	1	4	0	0	0.083
534	0	1	0	0	0	1	0.35	0.13	0.15
535	0.032	0.97	0	0.0014	0	1	0.35	0.13	0.15
536	0.4	0.0035	0	0.59	0	3	0.58	0.29	0.23
537	0.28	0.062	0	0.66	0	3	0.58	0.29	0.23
538	0	0.33	0.67	0	0	2	0.12	0.13	0.017
539	0	1	0	0	0	1	0.35	0.13	0.15
540	0	0	0	0	1	4	0	0	0.083
541	0	0	1	0	0	2	0.12	0.13	0.017
542	1.8e-06	1	0	0	0	1	0.35	0.13	0.15
543	2e-05	1	0	0	0	1	0.35	0.13	0.15
544	0.074	0.92	0	0.0066	0	1	0.35	0.13	0.15
545	3.6e-06	1	0	0	0	1	0.35	0.13	0.15
546	0	3.9e-06	1.9e-06	0	1	4	0	0	0.083
547	0	1	0	0	0	1	0.35	0.13	0.15
548	4.3e-06	0.093	0.91	0	0	2	0.12	0.13	0.017
549	0	1	0	0	0	1	0.35	0.13	0.15
550	0.00089	1	0	0	0	1	0.35	0.13	0.15
551	0.011	0.98	0.0068	0.0011	0	1	0.35	0.13	0.15
552	0	1	0	0	0	1	0.35	0.13	0.15
553	0	0.00011	1	0	0	2	0.12	0.13	0.017
554	0	1	0	0	0	1	0.35	0.13	0.15
555	7.3e-05	1	9.2e-05	0	0	1	0.35	0.13	0.15
556	0.00045	0.96	0.037	0	0	1	0.35	0.13	0.15
557	0	0.12	0.88	0	0	2	0.12	0.13	0.017
558	0	1	2e-06	0	0	1	0.35	0.13	0.15
559	0	1	0	0	0	1	0.35	0.13	0.15
560	0	0	1	0	0	2	0.12	0.13	0.017
561	0.069	0.023	0	0.91	0	3	0.58	0.29	0.23
562	5.9e-05	1	0	0	0	1	0.35	0.13	0.15
563	0	1	0	0	0	1	0.35	0.13	0.15
564	0.044	0.5	0	0.46	0	1	0.35	0.13	0.15
565	0	0	0	0	1	4	0	0	0.083
566	0.049	0.74	0	0.21	0	1	0.35	0.13	0.15
567	1e-05	1	0	0	0	1	0.35	0.13	0.15
568	0.1	0.043	0	0.86	0	3	0.58	0.29	0.23
569	0.00088	1	0	0	0	1	0.35	0.13	0.15
570	0.0032	0.93	0.067	0.00011	0	1	0.35	0.13	0.15
571	0.29	0.25	0	0.46	0	3	0.58	0.29	0.23
572	0.38	0.0073	0	0.62	0	3	0.58	0.29	0.23
573	0.024	0.0014	0	0.98	0	3	0.58	0.29	0.23
574	0	1	0	0	0	1	0.35	0.13	0.15
575	0	0	0	0	1	4	0	0	0.083
576	0.17	0.62	0	0.21	0	1	0.35	0.13	0.15
577	0.24	0.74	0	0.019	0	1	0.35	0.13	0.15
578	0.0033	0.097	0	0.9	0	3	0.58	0.29	0.23
579	0.72	0.0098	0	0.27	0	0	0.48	0.21	0.23
580	0	1	0	0	0	1	0.35	0.13	0.15
581	9.1e-05	1	0	0	0	1	0.35	0.13	0.15
582	0.18	0.67	0	0.16	0	1	0.35	0.13	0.15
583	0.00033	0.063	0	0.94	0	3	0.58	0.29	0.23
584	2.9e-05	0.0092	0	0.99	0	3	0.58	0.29	0.23
585	0.00047	1	0	0	0	1	0.35	0.13	0.15
586	0.0057	0.29	0	0.71	0	3	0.58	0.29	0.23
587	0	1	0	0	0	1	0.35	0.13	0.15
588	0.97	0.0009	0	0.033	0	0	0.48	0.21	0.23
589	0	1	0.00014	0	0	1	0.35	0.13	0.15
590	0	0	0	0	1	4	0	0	0.083
591	0	0	1	0	0	2	0.12	0.13	0.017
592	0.81	0.19	0	0.0043	0	0	0.48	0.21	0.23
593	0.19	0.16	0	0.65	0	3	0.58	0.29	0.23
594	0.44	0.38	0	0.17	0	0	0.48	0.21	0.23
595	0	1	0	0	0	1	0.35	0.13	0.15
596	0	1	0	0.0007	0	1	0.35	0.13	0.15
597	0	0.0036	0	0	1	4	0	0	0.083
598	0.00023	0.93	0	0.068	0	1	0.35	0.13	0.15
599	0.53	0.47	0	0.00059	0	0	0.48	0.21	0.23
600	0	1	0	0	0	1	0.35	0.13	0.15
601	0	0	1	0	0	2	0.12	0.13	0.017
602	0	0	0	1	0	3	0.58	0.29	0.23
603	0.035	0.92	0	0.041	0	1	0.35	0.13	0.15
604	0.0048	1.4e-05	0	1	0	3	0.58	0.29	0.23
605	0.026	0.97	0	0	0	1	0.35	0.13	0.15
606	0.00069	0.001	0	1	0	3	0.58	0.29	0.23
607	0	0.57	0	0	0.43	1	0.35	0.13	0.15
608	0	0	1	0	0	2	0.12	0.13	0.017
609	0.0029	0.85	0	0.15	0	1	0.35	0.13	0.15
610	0.7	0.26	0	0.044	0	0	0.48	0.21	0.23
611	0.024	0.98	0	4.4e-05	0	1	0.35	0.13	0.15
612	0.19	0.75	0	0.065	0	1	0.35	0.13	0.15
613	0	0.95	0.054	0	0	1	0.35	0.13	0.15
614	0.65	0.35	0	0.00084	0	0	0.48	0.21	0.23
615	0.0059	0.41	0	0.59	0	3	0.58	0.29	0.23
616	0	4.8e-06	1	0	0	2	0.12	0.13	0.017
617	0.011	0.99	0	0.0006	0	1	0.35	0.13	0.15
618	0.048	0.019	0	0.93	0	3	0.58	0.29	0.23
619	0.54	0.046	0	0.42	0	0	0.48	0.21	0.23
620	0.054	0.93	0	0.014	0	1	0.35	0.13	0.15
621	0.075	0.92	0	0.0027	0	1	0.35	0.13	0.15
622	0.091	0.00049	0	0.91	0	3	0.58	0.29	0.23
623	0.0032	1	0	7.3e-05	0	1	0.35	0.13	0.15
624	0.096	6.3e-05	0	0.9	0	3	0.58	0.29	0.23
625	0.099	0.25	0	0.66	0	3	0.58	0.29	0.23
626	0.0032	0.069	0	0.93	0	3	0.58	0.29	0.23
627	0.0019	1	0	0	0	1	0.35	0.13	0.15
628	0	0	0	0	1	4	0	0	0.083
629	0.079	0.00097	0	0.92	0	3	0.58	0.29	0.23
630	0	0	1	0	0	2	0.12	0.13	0.017
631	0.0027	1	0	6.5e-06	0	1	0.35	0.13	0.15
632	1.2e-05	1	0	0	0	1	0.35	0.13	0.15
633	0.29	0.55	0	0.16	0	1	0.35	0.13	0.15
634	0.00092	0.0078	0	0.99	0	3	0.58	0.29	0.23
635	0.1	0.86	0	0.034	0	1	0.35	0.13	0.15
636	0	0	1	0	0	2	0.12	0.13	0.017
637	0.21	0.018	0	0.77	0	3	0.58	0.29	0.23
638	0.1	0.0017	0	0.89	0	3	0.58	0.29	0.23
639	0.038	0.96	0	2.4e-06	0	1	0.35	0.13	0.15
640	0.002	0.82	0	0.18	0	1	0.35	0.13	0.15
641	0.0018	1	0	2e-06	0	1	0.35	0.13	0.15
642	0	0	0	0	1	4	0	0	0.083
643	0.0067	0.0003	0	0.99	0	3	0.58	0.29	0.23
644	0.54	0.013	0	0.45	0	0	0.48	0.21	0.23
645	3.1e-06	1	0	0	0	1	0.35	0.13	0.15
646	0.02	0.0028	0	0.98	0	3	0.58	0.29	0.23
647	0.79	0.21	0	0.00036	0	0	0.48	0.21	0.23
648	0.00068	0.0023	0	1	0	3	0.58	0.29	0.23
649	0.37	0.097	0	0.53	0	3	0.58	0.29	0.23
650	0	0	0	0	1	4	0	0	0.083
651	0.3	0.16	0	0.54	0	3	0.58	0.29	0.23
652	0	0	1	0	0	2	0.12	0.13	0.017
653	0.67	0.33	0	0.0007	0	0	0.48	0.21	0.23
654	0	0.25	0	0.75	0	3	0.58	0.29	0.23
655	0.99	0.0018	0	0.0035	0	0	0.48	0.21	0.23
656	0.0011	0.98	0	0.018	0	1	0.35	0.13	0.15
657	0.044	0.94	0	0.014	0	1	0.35	0.13	0.15
658	6.6e-05	0.009	0	0.99	0	3	0.58	0.29	0.23
659	0.62	0.36	0	0.017	0	0	0.48	0.21	0.23
660	0.85	0.15	0	0	0	0	0.48	0.21	0.23
661	0.63	0.37	0	4.5e-05	0	0	0.48	0.21	0.23
662	0	0	1	0	0	2	0.12	0.13	0.017
663	0.7	0.057	0	0.24	0	0	0.48	0.21	0.23
664	0.96	0.042	0	4.4e-05	0	0	0.48	0.21	0.23
665	0.0093	1.5e-05	0	0.99	0	3	0.58	0.29	0.23
666	0.5	0.0044	0	0.49	0	0	0.48	0.21	0.23
667	0.15	0.087	0	0.77	0	3	0.58	0.29	0.23
668	0.00041	0.3	0	0.7	0	3	0.58	0.29	0.23
669	0.23	0	0	0.77	0	3	0.58	0.29	0.23
670	0.022	0.02	0	0.96	0	3	0.58	0.29	0.23
671	0.46	0.22	0	0.32	0	0	0.48	0.21	0.23
672	0.2	0.0011	0	0.8	0	3	0.58	0.29	0.23
673	0.23	0.19	0	0.58	0	3	0.58	0.29	0.23
674	0.00057	0.46	0	0.54	0	3	0.58	0.29	0.23
675	0.18	0.0077	0	0.81	0	3	0.58	0.29	0.23
676	0.34	0.048	0	0.61	0	3	0.58	0.29	0.23
677	0.19	0.08	0	0.73	0	3	0.58	0.29	0.23
678	0	0	1	0	0	2	0.12	0.13	0.017
679	0.054	0.18	0	0.77	0	3	0.58	0.29	0.23
680	0	0	1	0	0	2	0.12	0.13	0.017
681	0.0016	0.023	0	0.98	0	3	0.58	0.29	0.23
682	1	0	0.00054	0	0	0	0.48	0.21	0.23
683	0.27	0.099	0	0.63	0	3	0.58	0.29	0.23
684	0.031	0.31	0	0.66	0	3	0.58	0.29	0.23
685	0.086	0.33	0	0.59	0	3	0.58	0.29	0.23
686	0.83	0.0012	0	0.17	0	0	0.48	0.21	0.23
687	0	3.3e-05	0	1	0	3	0.58	0.29	0.23
688	0	0.00071	0	0	1	4	0	0	0.083
689	0.081	0.67	0	0.25	0	1	0.35	0.13	0.15
690	0.12	9.1e-06	0	0.88	0	3	0.58	0.29	0.23
691	0.0095	1e-05	0	0.99	0	3	0.58	0.29	0.23
692	0.29	0.58	0.019	0.12	0	1	0.35	0.13	0.15
693	0.46	0.00011	0	0.54	0	3	0.58	0.29	0.23
694	0.032	0.72	0	0.25	0	1	0.35	0.13	0.15
695	0.054	0.94	0	0.0029	0	1	0.35	0.13	0.15
696	0.4	0.062	0	0.54	0	3	0.58	0.29	0.23
697	0.31	0.046	0	0.64	0	3	0.58	0.29	0.23
698	0.19	0.54	0	0.27	0	1	0.35	0.13	0.15
699	0.21	0.75	0	0.031	0	1	0.35	0.13	0.15
700	0.71	0.095	0	0.2	0	0	0.48	0.21	0.23
701	0.1	0.31	0	0.59	0	3	0.58	0.29	0.23
702	0.95	0.0064	0	0.047	0	0	0.48	0.21	0.23
703	0.34	0.36	0	0.31	0	1	0.35	0.13	0.15
704	0.016	0.00021	0	0.98	0	3	0.58	0.29	0.23
705	0.0044	0.015	0	0.98	0	3	0.58	0.29	0.23
706	0.96	0.033	0	0.0022	0	0	0.48	0.21	0.23
707	0.98	0.013	0	0.011	0	0	0.48	0.21	0.23
708	0.0032	0.53	0	0.47	0	1	0.35	0.13	0.15
709	0.18	0.058	0	0.76	0	3	0.58	0.29	0.23
710	0.86	0.059	0	0.082	0	0	0.48	0.21	0.23
711	0.007	0.88	0	0.12	0	1	0.35	0.13	0.15
712	0	0	0	0	1	4	0	0	0.083
713	0	0	1	0	0	2	0.12	0.13	0.017
714	0.036	0.95	0	0.0097	0	1	0.35	0.13	0.15
715	0.99	0.0016	0	0.0082	0	0	0.48	0.21	0.23
716	0.74	5.5e-05	0	0.26	0	0	0.48	0.21	0.23
717	0.49	0.51	0	0.0001	0	1	0.35	0.13	0.15
718	0.082	0.015	0	0.9	0	3	0.58	0.29	0.23
719	0	0	1	0	0	2	0.12	0.13	0.017
720	0.64	0.26	0	0.1	0	0	0.48	0.21	0.23
721	0.19	0.32	0	0.48	0	3	0.58	0.29	0.23
722	0.21	0.02	0	0.77	0	3	0.58	0.29	0.23
723	0.95	0.0054	0	0.044	0	0	0.48	0.21	0.23
724	0.31	0.17	0	0.53	0	3	0.58	0.29	0.23
725	0.38	0.017	0	0.6	0	3	0.58	0.29	0.23
726	0.25	0.16	0	0.59	0	3	0.58	0.29	0.23
727	0.87	0.12	0	0.011	0	0	0.48	0.21	0.23
728	0.0033	0.94	0	0.06	0	1	0.35	0.13	0.15
729	0.026	0.0086	0	0.97	0	3	0.58	0.29	0.23
730	0.7	0.00058	0	0.3	0	0	0.48	0.21	0.23
731	0.87	0.01	0	0.12	0	0	0.48	0.21	0.23
732	0.19	0.7	0	0.11	0	1	0.35	0.13	0.15
733	1.6e-05	0.00077	0	1	0	3	0.58	0.29	0.23
734	0.017	0.88	0	0.1	0	1	0.35	0.13	0.15
735	0.088	0.0008	0	0.91	0	3	0.58	0.29	0.23
736	0.94	0.054	0	0.0062	0	0	0.48	0.21	0.23
737	0.16	0.04	0	0.8	0	3	0.58	0.29	0.23
738	0.0055	0.81	0	0.18	0	1	0.35	0.13	0.15
739	0.0058	0.99	0	0.00035	0	1	0.35	0.13	0.15
740	0.023	0.98	0	0.00075	0	1	0.35	0.13	0.15
741	0.1	0.83	0	0.072	0	1	0.35	0.13	0.15
742	0.091	0.43	0	0.48	0	3	0.58	0.29	0.23
743	0.13	0.43	0	0.43	0	1	0.35	0.13	0.15
744	0.002	1	0	2.7e-06	0	1	0.35	0.13	0.15
745	0	0	1	0	0	2	0.12	0.13	0.017
746	0.32	0.51	0	0.17	0	1	0.35	0.13	0.15
747	0.028	1.7e-05	0	0.97	0	3	0.58	0.29	0.23
748	0.19	0.21	0	0.6	0	3	0.58	0.29	0.23
749	0.45	0.28	0	0.27	0	0	0.48	0.21	0.23
750	0.096	0.036	0	0.87	0	3	0.58	0.29	0.23
751	0.32	0.044	0	0.63	0	3	0.58	0.29	0.23
752	0.17	0.83	0	0.00062	0	1	0.35	0.13	0.15
753	0.47	3.9e-05	0	0.53	0	3	0.58	0.29	0.23
754	0.099	0.62	0	0.28	0	1	0.35	0.13	0.15
755	0	0	1	0	0	2	0.12	0.13	0.017
756	0.88	0.12	0	0.0087	0	0	0.48	0.21	0.23
757	0.65	0.042	0	0.31	0	0	0.48	0.21	0.23
758	0.69	0.11	0	0.21	0	0	0.48	0.21	0.23
759	0.12	0.15	0	0.73	0	3	0.58	0.29	0.23
760	0	0	0	0	1	4	0	0	0.083
761	0.19	0.0016	0	0.81	0	3	0.58	0.29	0.23
762	0.15	0.0039	0	0.85	0	3	0.58	0.29	0.23
763	1.6e-06	0	0	0	1	4	0	0	0.083
764	0.64	0.23	0	0.13	0	0	0.48	0.21	0.23
765	0.033	0.12	0	0.85	0	3	0.58	0.29	0.23
766	0.99	3.1e-05	0	0.013	0	0	0.48	0.21	0.23
767	0	1	0	0	0	1	0.35	0.13	0.15
768	0.24	0.014	0	0.75	0	3	0.58	0.29	0.23
769	0.0078	0.72	0	0.27	0	1	0.35	0.13	0.15
770	0.0091	0.99	0	7.1e-05	0	1	0.35	0.13	0.15
771	0.055	0.0029	0	0.94	0	3	0.58	0.29	0.23
772	0.27	0.69	0	0.037	0	1	0.35	0.13	0.15
773	0.063	0.93	0	0.0076	0	1	0.35	0.13	0.15
774	0.16	0.27	0	0.57	0	3	0.58	0.29	0.23
775	0.042	0.14	0	0.82	0	3	0.58	0.29	0.23
776	0.53	0.47	0	0.0049	0	0	0.48	0.21	0.23
777	0.0011	1	0	0	0	1	0.35	0.13	0.15
778	0.17	0.39	0	0.44	0	3	0.58	0.29	0.23
779	0.001	0.99	0	0.0054	0	1	0.35	0.13	0.15
780	0.15	0.0034	0	0.84	0	3	0.58	0.29	0.23
781	0.083	0.91	0	0.0076	0	1	0.35	0.13	0.15
782	0	0	1	0	0	2	0.12	0.13	0.017
783	0.00036	0.00029	0	1	0	3	0.58	0.29	0.23
784	0.019	3.5e-05	0	0.98	0	3	0.58	0.29	0.23
785	0.023	0.0026	0	0.97	0	3	0.58	0.29	0.23
786	0.84	0.16	0	0	0	0	0.48	0.21	0.23
787	0.19	0.67	0	0.15	0	1	0.35	0.13	0.15
788	0.49	0.51	0	0.00013	0	1	0.35	0.13	0.15
789	0.18	0	0	0.82	0	3	0.58	0.29	0.23
790	0.049	0.0038	0	0.95	0	3	0.58	0.29	0.23
791	0.64	0.0012	0	0.36	0	0	0.48	0.21	0.23
792	3.6e-05	0.12	0	0.88	0	3	0.58	0.29	0.23
793	0.02	0.0013	0	0.98	0	3	0.58	0.29	0.23
794	0	0	0	0	1	4	0	0	0.083
795	0.92	0.00051	0	0.084	0	0	0.48	0.21	0.23
796	0.31	0.026	0	0.67	0	3	0.58	0.29	0.23
797	0.84	0.00089	0	0.16	0	0	0.48	0.21	0.23
798	0.004	1	0	6.2e-06	0	1	0.35	0.13	0.15
799	0.76	0.12	0	0.13	0	0	0.48	0.21	0.23
800	0.94	0.059	0	0.0045	0	0	0.48	0.21	0.23
801	0.0096	0.24	0	0.75	0	3	0.58	0.29	0.23
802	0.61	0.17	0	0.23	0	0	0.48	0.21	0.23
803	3e-05	0.15	0	0.85	0	3	0.58	0.29	0.23
804	0	0	1	0	0	2	0.12	0.13	0.017
805	0.068	0.53	0	0.4	0	1	0.35	0.13	0.15
806	0.009	0.00024	0	0.99	0	3	0.58	0.29	0.23
807	0.53	0.0042	0	0.47	0	0	0.48	0.21	0.23
808	0.022	0.43	0	0.55	0	3	0.58	0.29	0.23
809	0	0	0	0	1	4	0	0	0.083
810	0.28	0.058	0	0.66	0	3	0.58	0.29	0.23
811	0.26	0.68	0	0.06	0	1	0.35	0.13	0.15
812	7e-05	0	0	1	0	3	0.58	0.29	0.23
813	0	0	0	0	1	4	0	0	0.083
814	0	0	1	0	0	2	0.12	0.13	0.017
815	0.77	0.23	0	0.0077	0	0	0.48	0.21	0.23
816	0.11	0.42	0	0.47	0	3	0.58	0.29	0.23
817	0.026	0.96	0	0.016	0	1	0.35	0.13	0.15
818	0.18	0.18	0	0.64	0	3	0.58	0.29	0.23
819	0	6.8e-05	1	0	0	2	0.12	0.13	0.017
820	0.077	0.92	0	0.0021	0	1	0.35	0.13	0.15
821	0.19	0.45	0	0.36	0	1	0.35	0.13	0.15
822	0.058	0.93	0	0.0091	0	1	0.35	0.13	0.15
823	0.073	0.41	0	0.52	0	3	0.58	0.29	0.23
824	0.37	0.6	0	0.024	0	1	0.35	0.13	0.15
825	0	0	1	0	0	2	0.12	0.13	0.017
826	0.99	0.0048	0	0.0024	0	0	0.48	0.21	0.23
827	0.19	0.73	0	0.079	0	1	0.35	0.13	0.15
828	0.00016	0.3	0	0.7	0	3	0.58	0.29	0.23
829	0.011	0.99	0	0.0021	0	1	0.35	0.13	0.15
830	0.39	0.25	0	0.35	0	0	0.48	0.21	0.23
831	0.65	0.17	0	0.18	0	0	0.48	0.21	0.23
832	0.11	0.88	0	0.0051	0	1	0.35	0.13	0.15
833	0.17	2.5e-05	0	0.83	0	3	0.58	0.29	0.23
834	0.0089	0.99	0	0	0	1	0.35	0.13	0.15
835	0.082	0.92	0	0.0021	0	1	0.35	0.13	0.15
836	0.54	0.042	0	0.42	0	0	0.48	0.21	0.23
837	0.29	0.71	0	0.0029	0	1	0.35	0.13	0.15
838	0.45	0.48	0	0.066	0	1	0.35	0.13	0.15
839	7.3e-05	1	0	0	0	1	0.35	0.13	0.15
840	0	0	0	0	1	4	0	0	0.083
841	0.19	0.79	0	0.018	0	1	0.35	0.13	0.15
842	0	0.069	0	0	0.93	4	0	0	0.083
843	0.0012	1	0	0	0	1	0.35	0.13	0.15
844	0.025	0.2	0	0.78	0	3	0.58	0.29	0.23
845	0.072	0.93	0	8.5e-06	0	1	0.35	0.13	0.15
846	0	3.5e-06	1	0	0	2	0.12	0.13	0.017
847	0	1	0	0	0	1	0.35	0.13	0.15
848	0	1	0	0	0	1	0.35	0.13	0.15
849	0	0.0062	0.99	0	0	2	0.12	0.13	0.017
850	0.23	0.32	0	0.44	0	3	0.58	0.29	0.23
851	0.042	0.12	0	0.84	0	3	0.58	0.29	0.23
852	0.014	0	0	0.99	0	3	0.58	0.29	0.23
853	1.5e-06	1	0.0014	0	0	1	0.35	0.13	0.15
854	0.022	0.98	0	0.00021	0	1	0.35	0.13	0.15
855	0.00093	1	0	0	0	1	0.35	0.13	0.15
856	0	0.0096	0.99	0	0	2	0.12	0.13	0.017
857	0	1	0	0	0	1	0.35	0.13	0.15
858	0	0	0	0	1	4	0	0	0.083
859	0	0	1	0	0	2	0.12	0.13	0.017
860	0.49	0.51	0	0.0015	0	1	0.35	0.13	0.15
861	0.00058	1	0	0	0	1	0.35	0.13	0.15
862	0	0	0	0	1	4	0	0	0.083
863	0.0099	1.8e-05	0	0.99	0	3	0.58	0.29	0.23
864	0.00024	1	0	0	0	1	0.35	0.13	0.15
865	0.0068	0.99	0	5e-06	0	1	0.35	0.13	0.15
866	0	1	0	0	0	1	0.35	0.13	0.15
867	0.026	8.2e-05	0	0.97	0	3	0.58	0.29	0.23
868	0.54	0.08	0	0.38	0	0	0.48	0.21	0.23
869	0	1	0	0	0	1	0.35	0.13	0.15
870	0	0	1	0	0	2	0.12	0.13	0.017
871	0.14	0.85	0	0.0067	0	1	0.35	0.13	0.15
872	0.0015	1	0.00013	1e-05	0	1	0.35	0.13	0.15
873	0.23	0.32	0	0.45	0	3	0.58	0.29	0.23
874	0.03	0.97	0	0.0021	0	1	0.35	0.13	0.15
875	0.95	0.05	0	0.00017	0	0	0.48	0.21	0.23
876	7.6e-05	1	0	0.00082	0	1	0.35	0.13	0.15
877	0	0	1	0	0	2	0.12	0.13	0.017
878	0.00031	0.34	0	0.66	0	3	0.58	0.29	0.23
879	0.045	0.031	0	0.92	0	3	0.58	0.29	0.23
880	0.029	0.29	0	0.68	0	3	0.58	0.29	0.23
881	0.04	0.71	0	0.25	0	1	0.35	0.13	0.15
882	0	1	0	0	0	1	0.35	0.13	0.15
883	0	1	0	0	0	1	0.35	0.13	0.15
884	0	1	0	0	0	1	0.35	0.13	0.15
885	0.00072	1	0	0	0	1	0.35	0.13	0.15
886	0.00053	1	0	0	0	1	0.35	0.13	0.15
887	0.0012	1	0	0	0	1	0.35	0.13	0.15
888	0.00048	1	0	0	0	1	0.35	0.13	0.15
889	0	0.021	0	0	0.98	4	0	0	0.083
890	1.1e-05	1	0	5e-05	0	1	0.35	0.13	0.15
891	0	1	0	0	0	1	0.35	0.13	0.15
892	1	0	0	0	0	0	0.48	0.21	0.23
893	0	0.013	0	0	0.99	4	0	0	0.083
894	0	0	0	1	0	3	0.58	0.29	0.23
895	0.056	0.9	0	0.047	0	1	0.35	0.13	0.15
896	0.0003	1	0	0.00017	0	1	0.35	0.13	0.15
897	0	0	0	0	1	4	0	0	0.083
898	0.24	0.63	0	0.13	0	1	0.35	0.13	0.15
899	0.71	0.24	0	0.05	0	0	0.48	0.21	0.23
900	0.2	0.78	0	0.016	0	1	0.35	0.13	0.15
901	0.085	0.91	0	0.0041	0	1	0.35	0.13	0.15
902	0.064	0.94	0	0	0	1	0.35	0.13	0.15
903	0	1	0	0	0	1	0.35	0.13	0.15
904	0.3	0.66	0	0.043	0	1	0.35	0.13	0.15
