SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
463	1	0	0	0	0.39	0.35	0.2	0.4	0.17
464	1	0	0	0	0.39	0.35	0.2	0.4	0.17
465	1	0	0	0	0.39	0.35	0.2	0.4	0.17
466	1	0	0	0	0.39	0.35	0.2	0.4	0.17
467	1	0	0	0	0.39	0.35	0.2	0.4	0.17
468	1	0	0	0	0.39	0.35	0.2	0.4	0.17
469	1	0	0	0	0.39	0.35	0.2	0.4	0.17
470	1	0	0	0	0.39	0.35	0.2	0.4	0.17
471	1	0	0	0	0.39	0.35	0.2	0.4	0.17
472	1	0	0	0	0.39	0.35	0.2	0.4	0.17
473	1	0	0	0	0.39	0.35	0.2	0.4	0.17
474	1	0	0	0	0.39	0.35	0.2	0.4	0.17
475	1	0	0	0	0.39	0.35	0.2	0.4	0.17
476	1	0	0	0	0.39	0.35	0.2	0.4	0.17
477	1	0	0	0	0.39	0.35	0.2	0.4	0.17
478	1	0	0	0	0.39	0.35	0.2	0.4	0.17
479	1	0	0	0	0.39	0.35	0.2	0.4	0.17
480	1	0	0	0	0.39	0.35	0.2	0.4	0.17
481	1	0	0	0	0.39	0.35	0.2	0.4	0.17
482	1	0	0	0	0.39	0.35	0.2	0.4	0.17
483	1	0	0	0	0.39	0.35	0.2	0.4	0.17
484	1	0	0	0	0.39	0.35	0.2	0.4	0.17
485	1	0	0	0	0.39	0.35	0.2	0.4	0.17
486	1	0	0	0	0.39	0.35	0.2	0.4	0.17
487	1	0	0	0	0.39	0.35	0.2	0.4	0.17
488	1	0	0	0	0.39	0.35	0.2	0.4	0.17
489	1	0	0	0	0.39	0.35	0.2	0.4	0.17
490	1	0	0	0	0.39	0.35	0.2	0.4	0.17
491	1	0	0	0	0.39	0.35	0.2	0.4	0.17
492	1	0	0	0	0.39	0.35	0.2	0.4	0.17
493	1	0	0	0	0.39	0.35	0.2	0.4	0.17
494	1	0	0	0	0.39	0.35	0.2	0.4	0.17
495	1	0	0	0	0.39	0.35	0.2	0.4	0.17
496	1	0	0	0	0.39	0.35	0.2	0.4	0.17
497	1	0	0	0	0.39	0.35	0.2	0.4	0.17
498	0	1	0	1	0.13	0.12	0.044	0.13	0.019
499	1	0	0	0	0.39	0.35	0.2	0.4	0.17
500	0	1	0	1	0.13	0.12	0.044	0.13	0.019
501	0	1	0	1	0.13	0.12	0.044	0.13	0.019
502	0.0072	0.99	0	1	0.13	0.12	0.044	0.13	0.019
503	1	0	0	0	0.39	0.35	0.2	0.4	0.17
504	1	0	0	0	0.39	0.35	0.2	0.4	0.17
505	1	0	0	0	0.39	0.35	0.2	0.4	0.17
506	1	0	0	0	0.39	0.35	0.2	0.4	0.17
507	1	0	0	0	0.39	0.35	0.2	0.4	0.17
508	1	0	0	0	0.39	0.35	0.2	0.4	0.17
509	1	0	0	0	0.39	0.35	0.2	0.4	0.17
