SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
292	0.018	0.98	0	0.0039	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
293	0.032	0.94	0	0.03	8.5e-05	0	0	0	1	0.39	0.35	0.2	0.4	0.17
294	0.0034	0.99	0	0.0042	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
295	0.049	0.81	0	0.14	0	0	1.6e-05	0	1	0.39	0.35	0.2	0.4	0.17
296	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
297	0.039	0.94	0	0.017	0.0091	0	0	0	1	0.39	0.35	0.2	0.4	0.17
298	0.0022	0.99	0	0.01	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
299	0.1	0.88	0	0.024	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
300	0.00054	0.86	0	0.0002	0.14	0	0	0	1	0.39	0.35	0.2	0.4	0.17
301	0.0023	0.98	0	0.0019	0.021	0	0	0	1	0.39	0.35	0.2	0.4	0.17
302	0.0037	0.82	0	0.0023	0.17	0	0	0	1	0.39	0.35	0.2	0.4	0.17
303	0.037	0.96	0	0.001	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
304	0.017	0.9	0	0.074	0.011	0	0	0	1	0.39	0.35	0.2	0.4	0.17
305	0.0017	0.82	0	0.0029	0.17	0	0	0	1	0.39	0.35	0.2	0.4	0.17
306	0.0053	0.99	0	0.00095	0.0074	0	0	0	1	0.39	0.35	0.2	0.4	0.17
307	0.0033	0.91	0	0.089	0.00013	0	0	0	1	0.39	0.35	0.2	0.4	0.17
308	0	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
309	0.0032	0.99	0	0.0027	0	0	1.5e-06	0	1	0.39	0.35	0.2	0.4	0.17
310	0.026	0.97	0	0.00016	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
311	0.0056	0.99	0	0.00056	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
312	0.00019	1	0	0.0003	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
313	0.034	0.88	0	0.089	0.00028	0	0	0	1	0.39	0.35	0.2	0.4	0.17
314	0.021	0.96	0	0.015	0	0	3.1e-06	0	1	0.39	0.35	0.2	0.4	0.17
315	0.037	0.75	0	0.21	5e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
316	4.3e-05	0.015	0	0	0.98	0	0	0	4	0.66	0.71	0.29	0.73	0.26
317	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
318	0.0046	0.99	0	0.0066	0	0	4.9e-06	0	1	0.39	0.35	0.2	0.4	0.17
319	0	0	1	0	0	0.0037	0	0	2	0.13	0.12	0.022	0.13	0
320	0.084	0.71	0	0.21	2.4e-05	0	0	0	1	0.39	0.35	0.2	0.4	0.17
321	0.051	0.78	0	0.17	0.001	0	0	0	1	0.39	0.35	0.2	0.4	0.17
322	0.017	0.9	0	0.082	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
323	0.009	0.81	0	0.0053	0.18	0	0	0	1	0.39	0.35	0.2	0.4	0.17
324	0.007	0.98	0	0.01	0.0037	0	0	0	1	0.39	0.35	0.2	0.4	0.17
325	0.011	0.99	0	0.0024	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
326	0	0	0	0	0	0	0	1	7	0.39	0.35	0.089	0.47	0
327	6.8e-05	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
328	0	0	1	0	0	0	3e-05	8.3e-05	2	0.13	0.12	0.022	0.13	0
329	3.2e-05	1	0	0	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
330	7.8e-05	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
331	0	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
332	0.0057	0	0	0	0	0	0.99	0	6	0.2	0.14	0.089	0.42	0.17
333	9.9e-05	0.024	0	0.006	0	0	0.97	0	6	0.2	0.14	0.089	0.42	0.17
334	2.8e-05	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
335	0.0021	0.53	0	0.47	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
336	0.02	0.024	0	0.96	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
337	0.11	0.0032	0	0.89	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
338	0	0	1	0	0	1e-05	0	0	2	0.13	0.12	0.022	0.13	0
339	0.24	0.32	0	0.43	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
340	0	0	1	0	0	3.9e-06	0	0	2	0.13	0.12	0.022	0.13	0
341	0.017	0.98	0	0.0063	0.00018	0	0	0	1	0.39	0.35	0.2	0.4	0.17
342	0.0034	0.99	0	0.0085	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
343	0.00096	1	0	0.00044	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
344	0.1	0.85	0	0.051	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
345	0.042	0.79	0	0.17	0.00012	0	0	0	1	0.39	0.35	0.2	0.4	0.17
346	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
347	0.029	0.054	0	0.92	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
348	0.018	0.92	0	0.06	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
349	0	5e-06	0.98	0	0	0	0.022	0.0003	2	0.13	0.12	0.022	0.13	0
350	0.043	0.9	0	0.056	0.0023	0	0	0	1	0.39	0.35	0.2	0.4	0.17
351	0.00027	0.99	0	0.0048	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
352	0.01	0.89	0	0.1	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
353	0.13	0.85	0	0.018	4.5e-05	0	0	0	1	0.39	0.35	0.2	0.4	0.17
354	0.0026	1	0	0.002	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
355	0.018	0.98	0	0.0034	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
356	0.098	0.65	0	0.24	0.019	0	0	0	1	0.39	0.35	0.2	0.4	0.17
357	0.01	0.97	0	0.025	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
358	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
359	0.059	0.11	0	0.83	0.0032	0	0	0	3	0.39	0.35	0.27	0.4	0.32
360	0	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
361	0.00025	1	0	1.1e-05	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
362	0.0033	0.94	0	0.0014	0	0	0	0.051	1	0.39	0.35	0.2	0.4	0.17
363	0	0.00011	0.12	0	0	0	0.67	0.2	6	0.2	0.14	0.089	0.42	0.17
364	8e-06	0.039	0	0	0	0	0	0.96	7	0.39	0.35	0.089	0.47	0
365	0.048	0.95	0	0.0061	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
366	2.2e-06	0.0093	0	0	0	0	2e-05	0.99	7	0.39	0.35	0.089	0.47	0
367	0.14	0.4	0	0.45	6.3e-05	0	1.9e-05	0	3	0.39	0.35	0.27	0.4	0.32
368	4e-06	0.012	0	0	0	0	0	0.99	7	0.39	0.35	0.089	0.47	0
369	0.0025	1	0	0.00073	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
370	0.00012	0.13	0	1.6e-05	0	0	0	0.87	7	0.39	0.35	0.089	0.47	0
371	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
372	0	3e-06	0	0	0	0	0	1	7	0.39	0.35	0.089	0.47	0
373	0.082	0.6	0	0.32	0.00019	0	0	0	1	0.39	0.35	0.2	0.4	0.17
374	0	0	0	0	0	0	0	1	7	0.39	0.35	0.089	0.47	0
375	0	3.3e-05	0	0	0	0	0	1	7	0.39	0.35	0.089	0.47	0
376	0.028	0.16	0	0.81	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
377	0.032	0.14	0	0.82	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
378	0	0.00015	0	0	0	0	0	1	7	0.39	0.35	0.089	0.47	0
379	0.0043	0.98	0	0.0059	0	0	0.011	0	1	0.39	0.35	0.2	0.4	0.17
380	0.0011	1	0	0.0003	0	0	0	5.9e-06	1	0.39	0.35	0.2	0.4	0.17
381	0.076	0.01	0	0.91	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
382	0.00077	1	0	0.0023	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
383	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
384	0.53	0.18	0	0.29	0	0	0	0	0	0.39	0.38	0.2	0.47	0.24
385	0.11	0.019	0	0.87	5.8e-06	0	0	0	3	0.39	0.35	0.27	0.4	0.32
386	0	0	1	0	0	0	0.0016	3.3e-05	2	0.13	0.12	0.022	0.13	0
387	0.0092	0.13	0	0.86	1.9e-05	0	0	0	3	0.39	0.35	0.27	0.4	0.32
388	0.0069	0.0077	0	0.99	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
389	0.026	0.15	0	0.82	1.7e-06	0	0	0	3	0.39	0.35	0.27	0.4	0.32
390	0.12	0.57	0	0.3	1.4e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
391	0.0083	0.00033	0	0.99	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
392	0.00086	0.99	0	0.0081	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
393	0.033	0.78	0	0.18	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
394	0	0	0	0	0	0	1	0	6	0.2	0.14	0.089	0.42	0.17
395	0.0022	0.079	0	0.92	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
396	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
397	0.028	0.57	0	0.41	9.2e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
398	0.27	0.12	0	0.61	6.8e-06	0	0	0	3	0.39	0.35	0.27	0.4	0.32
399	0.14	0.65	0	0.21	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
400	0.063	0.88	0	0.061	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
401	0	0	1	0	0	7.1e-05	0	0	2	0.13	0.12	0.022	0.13	0
402	0.051	0.44	0	0.51	8.8e-06	0	0	0	3	0.39	0.35	0.27	0.4	0.32
403	0.013	0.98	0	0.0051	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
404	0.0019	1	0	0.002	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
405	0.038	0.93	0	0.035	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
406	0.024	0.94	0	0.035	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
407	0.029	0.078	0	0.89	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
408	9.1e-06	1	0	0	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
409	0.044	0.78	0	0.18	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
410	0.11	0.45	0	0.43	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
411	0.027	0.95	0	0.02	1.7e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
412	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
413	0.067	0.63	0	0.3	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
414	0.0039	0.98	0	0.011	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
415	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
416	1	0	0	0	0	0.00038	0	0	0	0.39	0.38	0.2	0.47	0.24
417	0.009	0.99	0	0.0046	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
418	0.012	0.98	0	0.01	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
419	0.02	0.69	0	0.29	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
420	0.061	0.64	0	0.3	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
421	0.045	0.92	0	0.033	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
422	0.031	0.075	0	0.89	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
423	0	1.3e-05	1	0	0	0	1.8e-06	0.0012	2	0.13	0.12	0.022	0.13	0
424	0.024	0.78	0	0.2	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
425	0.022	0.17	0	0.81	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
426	0.0073	0.99	0	0.0057	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
427	0.0074	0.99	0	0.00068	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
428	0.025	0.9	0	0.077	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
429	0.04	0.94	0	0.021	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
430	0.026	0.92	0	0.052	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
431	0.028	0.87	0	0.098	5.9e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
432	0.043	0.91	0	0.044	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
433	0.019	0.98	0	0.00027	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
434	0.037	0.92	0	0.045	0.0006	0	0	0	1	0.39	0.35	0.2	0.4	0.17
435	0.007	0.99	0	0.0013	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
436	0.065	0.9	0	0.035	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
437	0.013	0.98	0	0.0099	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
438	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
439	0.075	0.87	0	0.051	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
440	0.021	0.96	0	0.014	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
441	0.078	0.87	0	0.048	3.7e-05	0	0	0	1	0.39	0.35	0.2	0.4	0.17
442	0.031	0.94	0	0.028	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
443	0.0018	0.03	0	0.97	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
444	5.7e-05	0.082	0	5.8e-06	1.4e-05	0	0	0.92	7	0.39	0.35	0.089	0.47	0
445	0.0052	0.92	0	0.071	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
446	0.021	0.87	0	0.11	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
447	0.0087	0.99	0	0.00068	0.00067	0	0	0	1	0.39	0.35	0.2	0.4	0.17
448	0.0063	0.98	0	0.017	1.3e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
449	0.0049	0.98	0	0.014	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
450	0.018	0.87	0	0.11	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
451	0.0029	1	0	6.6e-05	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
452	0.0018	0.99	0	0.0033	0	0	2.9e-05	0	1	0.39	0.35	0.2	0.4	0.17
453	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
454	0.0049	0.98	0	0.0049	0	0	0.013	0	1	0.39	0.35	0.2	0.4	0.17
455	0.011	0.99	0	0.0014	4.8e-05	0	0	0	1	0.39	0.35	0.2	0.4	0.17
456	0.0091	0.99	0	0.0015	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
457	0.0091	0.99	0	0.0029	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
458	0.011	0.98	0	0.0043	1.1e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
459	0.0061	0.95	0	0.04	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
460	0.00063	1	0	0.00082	0	0	1.5e-05	0	1	0.39	0.35	0.2	0.4	0.17
461	0.0096	0.98	0	0.012	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
462	0.0027	1	0	0.00038	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
463	0.00099	1	0	0.00022	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
464	0.024	0.96	0	0.018	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
465	0.0086	0.56	0	0.008	0.43	0	0	0	1	0.39	0.35	0.2	0.4	0.17
466	0.00015	1	0	0.00021	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
467	0.024	0.89	0	0.085	0	0	4.5e-05	0	1	0.39	0.35	0.2	0.4	0.17
468	0.00011	1	0	1.2e-05	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
469	0.0056	0.99	0	0.0015	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
470	0.011	0.97	0	0.019	3.9e-06	0	0	0	1	0.39	0.35	0.2	0.4	0.17
471	0.0085	0.96	0	0.032	0	0	6e-06	0	1	0.39	0.35	0.2	0.4	0.17
472	0.022	0.94	0	0.036	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
473	0.025	0.76	0	0.22	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
474	0.014	0.95	0	0.038	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
475	0.025	0.36	0	0.61	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
476	0.0072	0.96	0	0.03	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
477	0.013	0.44	0	0.55	0	0	0	0	3	0.39	0.35	0.27	0.4	0.32
478	0.02	0.79	0	0.19	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
479	0.018	0.8	0	0.18	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
480	0.0036	1	0	0.00035	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
481	0.011	0.79	0	0.2	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
482	0.0083	0.97	0	0.026	0	0	4.7e-05	0	1	0.39	0.35	0.2	0.4	0.17
483	0.005	0.98	0	0.012	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
484	0.0008	1	0	0.00088	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
485	0.00043	1	0	0.0019	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
486	0.0002	1	0	0.00034	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
487	0.012	0.98	0	0.004	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
488	0.042	0.73	0	0.23	0	0	2.3e-06	0	1	0.39	0.35	0.2	0.4	0.17
489	0.00031	1	0	0.0031	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
490	0.02	0.96	0	0.022	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
491	0.035	0.95	0	0.019	0.00013	0	0	0	1	0.39	0.35	0.2	0.4	0.17
492	0.073	0.87	0	0.055	0.0022	0	0	0	1	0.39	0.35	0.2	0.4	0.17
493	5.3e-05	1	0	0.002	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
494	0.0058	0.99	0	0.0049	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
495	0.0035	1	0	0.0014	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
496	0.0081	0.97	0	0.021	0	0	2.3e-06	0	1	0.39	0.35	0.2	0.4	0.17
497	0.0047	0.96	0	0.036	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
498	0	0	1	0	0	0	0	0	2	0.13	0.12	0.022	0.13	0
499	0.014	0.93	0	0.055	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
500	0	0	0	0	0	1	0	0	5	0.043	0.039	0.16	0	0.057
501	0	1.7e-05	1	0	0	0	0.00039	1.7e-05	2	0.13	0.12	0.022	0.13	0
502	0	0.0023	0.99	0	0	0	0.0073	0.00097	2	0.13	0.12	0.022	0.13	0
503	0.0016	0.99	0	0.0064	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
504	0.011	0.98	0	0.011	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
505	0.003	1	0	0.0017	0	0	3.1e-06	0	1	0.39	0.35	0.2	0.4	0.17
506	0.011	0.96	0	0.0051	0	0	0.021	0	1	0.39	0.35	0.2	0.4	0.17
507	0.0019	1	0	0.001	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
508	0.0055	0.98	0	0.018	0	0	0	0	1	0.39	0.35	0.2	0.4	0.17
509	0.0011	0.99	0	0.0096	0	0	1.3e-06	0	1	0.39	0.35	0.2	0.4	0.17
