SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
172	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
173	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0.03	0.0003	0	0	0	0	0.97	19	0.39	0.35	0.2	0.4	0.17
174	0.0097	0	1.9e-05	0	0.0057	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
175	0.097	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	5.3e-05	0.00076	0	0.9	19	0.39	0.35	0.2	0.4	0.17
176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
177	0.047	0	9.7e-06	0	0	0.02	7.2e-05	0	0.0023	0	0	0	0	5.5e-05	0	0	0	5.4e-06	0	0.93	19	0.39	0.35	0.2	0.4	0.17
178	0.09	0	0	0	0.0004	0	1.2e-05	0	1e-05	0	0	0	0	0	0	0	5.5e-06	0.00049	0	0.91	19	0.39	0.35	0.2	0.4	0.17
179	0.02	0	2.6e-05	0	6.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
180	0.044	0	0	0.0011	0.0045	0	0	1.2e-05	0	0	0	0	0	0	0	0.00034	0.00013	0.00027	0	0.95	19	0.39	0.35	0.2	0.4	0.17
181	0.0099	0	1.5e-05	0.0077	0.44	0	0	0.00013	0	0	0	0	0	0	0	0.00039	0.004	0.00084	0	0.54	19	0.39	0.35	0.2	0.4	0.17
182	0.021	0	9.9e-06	0	0.067	0	0	0	0	0	0	0	0	0	0	5.7e-05	0.0081	0.0034	0	0.9	19	0.39	0.35	0.2	0.4	0.17
183	0.14	0	0	0	0.001	5.7e-06	0	0	3.8e-05	0	0	0	0	0	0	0	4.6e-06	0.00078	4.9e-05	0.86	19	0.39	0.35	0.2	0.4	0.17
184	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
185	0.12	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	19	0.39	0.35	0.2	0.4	0.17
186	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0.0002	0.88	19	0.39	0.35	0.2	0.4	0.17
187	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
188	0.038	0	3.4e-06	0.00058	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0.96	19	0.39	0.35	0.2	0.4	0.17
189	0.11	0	0	0	2.1e-05	0	0	0	3.1e-06	0	0	0	0	0	0	0	0	0.00019	1.1e-05	0.89	19	0.39	0.35	0.2	0.4	0.17
190	0.039	0	4.2e-06	8.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-05	0	0.96	19	0.39	0.35	0.2	0.4	0.17
191	0.0093	0	0	0.00087	0	0	0	5.1e-05	0	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
192	0.093	0	0	0	0	8.2e-06	0	0	3.5e-06	0	1.8e-05	0	0	0	0	0	0	0.0012	0.0027	0.9	19	0.39	0.35	0.2	0.4	0.17
193	0.16	0	0	0	7.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00048	0	0.84	19	0.39	0.35	0.2	0.4	0.17
194	0.046	0	0	0.0005	0.024	0	0	5.5e-06	0	0	0	0	0	0	0	1.6e-05	1.1e-05	0.014	0	0.92	19	0.39	0.35	0.2	0.4	0.17
195	0.00043	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
196	0.00012	0	0	0	9.3e-06	0	9.5e-05	0	0.0021	0	0	0	0	0.013	0.17	0	0	0	0	0.81	19	0.39	0.35	0.2	0.4	0.17
197	0.092	0	4.8e-06	2.3e-05	0.072	0	0	0	0	0	0	0	0	0	0	7e-05	0.0035	0.038	0	0.79	19	0.39	0.35	0.2	0.4	0.17
198	0.014	0	7.2e-06	0	0.028	0	0	0	0	0	0	0	0	0	0	7.2e-06	0.001	0.0032	0	0.95	19	0.39	0.35	0.2	0.4	0.17
199	0.024	0	4.8e-06	0.026	0.46	0	0	0.00031	0	0	0	0	0	0	0	0.057	0.0019	0.00016	0	0.43	4	0.61	0.65	0.33	0.6	0.24
200	0.25	0	3.1e-05	2e-06	0.065	0	0	0	0	0	0	0	0	0	0	0.0001	0.011	0.0063	0	0.67	19	0.39	0.35	0.2	0.4	0.17
201	0.21	0	4.2e-06	3.9e-05	0.0024	0	0	0	0	0	0	0	0	0	0	4.4e-05	1.5e-05	0.00054	0	0.78	19	0.39	0.35	0.2	0.4	0.17
202	0.14	0	0	0.0001	0.037	0	0	0	0	0	0	0	0	0	0	0.0046	0.00025	0.0002	0	0.82	19	0.39	0.35	0.2	0.4	0.17
203	0	0	0	0	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	19	0.39	0.35	0.2	0.4	0.17
204	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	19	0.39	0.35	0.2	0.4	0.17
205	0.00098	0	1.9e-05	0	1.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
206	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
207	0.14	0	1.9e-05	0	0.049	0	0	0	0.0015	0	0	0	0	0	0	5.3e-06	0.00019	0.00075	0	0.81	19	0.39	0.35	0.2	0.4	0.17
208	0	0	0	0	6.8e-06	1	0	0	0	0	0	0	0	2.2e-06	3.6e-05	0	0.0016	0	0	0	5	0.2	0.14	0.089	0.42	0.17
209	0.87	0	0	0.00028	0.0062	0	0	4.4e-06	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.39	0.35	0.2	0.42	0.32
210	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
211	0.0084	0	6.2e-06	0	3.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.99	19	0.39	0.35	0.2	0.4	0.17
212	0.056	0	2.3e-06	0	1.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.8e-06	0	0.94	19	0.39	0.35	0.2	0.4	0.17
213	0.11	0	1.9e-06	0	1.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0.88	19	0.39	0.35	0.2	0.4	0.17
214	0.38	0	8.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0.62	19	0.39	0.35	0.2	0.4	0.17
215	0.00037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3e-06	0	1	19	0.39	0.35	0.2	0.4	0.17
216	0.25	0	2.4e-06	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0.73	19	0.39	0.35	0.2	0.4	0.17
217	0.0031	0	2.3e-06	0	2.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	5e-06	0	1	19	0.39	0.35	0.2	0.4	0.17
218	0.13	0	2.7e-05	0	3.5e-05	0	0	0	0	0	0	0	0	0	0	0	2e-05	0.003	0	0.87	19	0.39	0.35	0.2	0.4	0.17
219	0.67	0	0	0.00025	0.003	0	0	1.7e-06	7.8e-06	0	0	0	0	0	0	0	0	0.004	0	0.33	0	0.39	0.35	0.2	0.42	0.32
220	0.3	0	0	0.00034	0.0098	0	0	2.5e-06	0.00017	0	0	0	0	0	0	0	0	0.0046	0	0.69	19	0.39	0.35	0.2	0.4	0.17
221	0.99	0	0	4.2e-05	5.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0.011	0	0.39	0.35	0.2	0.42	0.32
222	0.71	0	0	0.087	0.2	0	0	0.00025	0	0	0	0	0	0	0	0	0	6.8e-06	0	0.0025	0	0.39	0.35	0.2	0.42	0.32
223	1	0	0	0.002	0.0012	0	0	6.7e-06	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0.39	0.35	0.2	0.42	0.32
224	0.83	0	0	6.1e-06	0.014	0	0	0	1.2e-06	0	0	0	0	0	0	0	3.5e-05	0.087	0	0.073	0	0.39	0.35	0.2	0.42	0.32
225	0.68	0	4.8e-05	2.4e-06	0.013	0	0	0	4.1e-05	0	0	0	0	0	0	0	0.014	0.0045	0	0.29	0	0.39	0.35	0.2	0.42	0.32
226	2.3e-05	0	0	0	0	0.12	1.3e-05	0	0.0011	0	0	0	0	0.072	0.79	0	0	0	0	0.017	14	0.39	0.35	0.089	0.58	0
227	0.12	0	0	2.9e-06	0.0099	0	0	0	0.00018	0	0	0	0	0	0	0	0	3.4e-06	0	0.87	19	0.39	0.35	0.2	0.4	0.17
228	0	0	0	0	0	0	0	0	0	0	0	1.4e-06	0	0	1	0	0	0	0	0	14	0.39	0.35	0.089	0.58	0
229	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0.22	0	0	0	0	0	11	0	0	0	0.044	0.094
230	0.00054	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.5e-05	17	0.46	0.35	0.47	0.44	0.39
231	0.028	0	0	0.11	0.86	0	0	0.0009	0	0	0	0	0	0	0	0	0	0.00064	0	0.0035	4	0.61	0.65	0.33	0.6	0.24
232	0.37	0	0	0.21	0.37	0	0	0.00072	0	0	0	0	0	0	0	0	0	0.046	0	0.00074	4	0.61	0.65	0.33	0.6	0.24
233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.46	0.35	0.47	0.44	0.39
234	9.5e-06	0	0	0	0.11	0.89	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0	0.0007	5	0.2	0.14	0.089	0.42	0.17
235	0.9	0	0	0.00023	0.037	0	0	3.4e-06	0	0	0	0	0	0	0	0	0	0.0072	0	0.059	0	0.39	0.35	0.2	0.42	0.32
236	0.11	0	0	0.096	0.51	0	0	0.00054	5.8e-05	0	0	0	0	0	0	0	0	0.1	0	0.18	4	0.61	0.65	0.33	0.6	0.24
237	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
238	0.01	0	0	0	7.5e-06	0	0	0	0.0027	0	0	0	0	0.0068	0	0	0	5.7e-05	0.0092	0.97	19	0.39	0.35	0.2	0.4	0.17
239	0.023	0	2.2e-05	0	2.9e-05	0	0	0	0	0	0	0	0	0	0	0	1e-06	1.9e-06	0	0.98	19	0.39	0.35	0.2	0.4	0.17
240	0.25	0	2.8e-06	1.1e-05	0.0019	0	0	0	0	0	0	0	0	0	0	8.7e-05	1.3e-05	0.00015	0	0.74	19	0.39	0.35	0.2	0.4	0.17
241	0.0094	0	3.1e-06	0	0.00017	0	0.00015	0	0.006	0	0	0	0	8.8e-05	0	0	1.7e-06	0	6.1e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
242	0.068	0	0	9e-05	0.017	0	0	0	0	0	0	0	0	0	0	0.043	0	5.8e-05	0	0.87	19	0.39	0.35	0.2	0.4	0.17
243	0.0046	0	0	0	0	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
244	0.058	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	1.5e-05	2.5e-06	4.3e-05	0	0.92	19	0.39	0.35	0.2	0.4	0.17
245	0	0	0	0	0	0	0	0	3.1e-05	0	0	0	0	0.99	0.0056	0	0	0	0	8.8e-06	13	0.39	0.35	0.18	0.31	0.019
246	0.38	0	0	0	0	5e-05	0	0	1.9e-05	0	0	0	0	0	0	0	0	0.00045	3.2e-05	0.62	19	0.39	0.35	0.2	0.4	0.17
247	0	0	0	0	0	0	0	0	0.087	0	0	0	0	0.0039	0	0	0	0	0	0.91	19	0.39	0.35	0.2	0.4	0.17
248	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
249	0.72	0	0	0	3.7e-06	0.0058	0	0	5.3e-06	0	0	0	0	0	0	0	0	0.00048	0	0.27	0	0.39	0.35	0.2	0.42	0.32
250	0.0028	0	2.5e-06	0	0	5.7e-05	0.00032	0	0.0046	0	0	0	0	0.00025	0	0	0	0	7.1e-06	0.99	19	0.39	0.35	0.2	0.4	0.17
251	0.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	19	0.39	0.35	0.2	0.4	0.17
252	0.33	0	0	9.7e-06	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0.67	19	0.39	0.35	0.2	0.4	0.17
253	0.054	0	0.00014	0	2.1e-05	0	0	0	0	0	0	0	0	0	0	0	3.1e-05	0.0063	0	0.94	19	0.39	0.35	0.2	0.4	0.17
254	0.017	0	0	0	1.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0	0.98	19	0.39	0.35	0.2	0.4	0.17
255	0.0056	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	0.99	19	0.39	0.35	0.2	0.4	0.17
256	0.15	0	1.2e-05	0	2.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0.85	19	0.39	0.35	0.2	0.4	0.17
257	0.018	0	0	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0.98	19	0.39	0.35	0.2	0.4	0.17
258	0.036	0	0	0	0	0.00049	8.4e-05	0	0.00043	0	8.9e-06	0	0	1.8e-06	0	0	0	2.3e-05	0.00036	0.96	19	0.39	0.35	0.2	0.4	0.17
259	0.54	0	1.3e-05	0	0.0036	0	0	0	0	0	0	0	0	0	0	5.6e-06	0.00049	0.0051	0	0.45	0	0.39	0.35	0.2	0.42	0.32
260	0.02	0	0	0.028	0.25	0	0	5.6e-05	0	0	0	0	0	0	0	0	0	0	0	0.7	19	0.39	0.35	0.2	0.4	0.17
261	0.00037	0	1.1e-06	0	1.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
262	0.0099	0	3.9e-06	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	4.3e-06	0	0.99	19	0.39	0.35	0.2	0.4	0.17
263	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	19	0.39	0.35	0.2	0.4	0.17
264	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	19	0.39	0.35	0.2	0.4	0.17
265	0.2	0	5.3e-06	0	0.0045	0	0	0	0	0	0	0	0	0	0	1.8e-06	4.9e-05	0.0079	0	0.79	19	0.39	0.35	0.2	0.4	0.17
266	0.0025	0	0	0	0	0.96	0	0	1.1e-06	0	1.1e-05	0	0	0	0	0	0	0	0	0.036	5	0.2	0.14	0.089	0.42	0.17
267	0.016	0	2.2e-06	0	0.0022	0	0	0	0	0	0	0	0	0	0	5.1e-06	3.4e-06	3.6e-06	0	0.98	19	0.39	0.35	0.2	0.4	0.17
268	0.028	0	0	0	0.00099	0	0	0	0	0	0	0	0	0	0	1.7e-06	0	0	0	0.97	19	0.39	0.35	0.2	0.4	0.17
269	0.0095	0	1.2e-06	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
270	0.016	0	1.5e-05	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	5.2e-06	0	0.98	19	0.39	0.35	0.2	0.4	0.17
271	0.014	0	8.3e-06	0	0.00048	0	0.00018	0	0.003	0	0	0	0	1.7e-05	0	0	4.6e-06	0.0002	3.8e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
272	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
273	0	0	0	0	0	0	0	0	0	0	0	1	0.0043	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
274	0.042	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	2.8e-05	5.2e-05	0.96	19	0.39	0.35	0.2	0.4	0.17
275	0.048	0	4.4e-05	0.00038	0.0014	0	0	1.3e-06	0	0	0	0	0	0	0	0	6.8e-06	5.1e-05	0	0.95	19	0.39	0.35	0.2	0.4	0.17
276	0.0067	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	0	0	0	0	1.3e-05	0.99	19	0.39	0.35	0.2	0.4	0.17
277	0.014	0	1.1e-06	2.8e-06	5.7e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.3e-06	0	0.99	19	0.39	0.35	0.2	0.4	0.17
278	0.18	0	0.00046	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0.00014	8.7e-05	0	0.82	19	0.39	0.35	0.2	0.4	0.17
279	0.035	0	1.3e-05	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
280	0.0039	0	2e-05	0.009	0.067	0	0	0.00019	0	0	0	0	0	0	0	0	0.0025	0.00078	0	0.92	19	0.39	0.35	0.2	0.4	0.17
281	0.00042	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
282	0.0021	0	0	0	0	0	1.4e-05	0	0.011	0	0	0	0	0.0024	0	0	0	0	6.5e-06	0.98	19	0.39	0.35	0.2	0.4	0.17
283	0.037	0	6.5e-06	0	0	0.011	0.001	0	0.0016	0	0	0	0	9.8e-05	0	0	0	6.3e-06	1.3e-05	0.95	19	0.39	0.35	0.2	0.4	0.17
284	0.0078	0	2.3e-06	0.00046	0.0018	0	0	6.6e-06	0	0	0	0	0	0	0	0	0	0.00013	0	0.99	19	0.39	0.35	0.2	0.4	0.17
285	8.3e-05	0	0	0	0	0	0	0	0.0054	0	0	0	0	1.5e-05	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
286	0.0063	0	3.9e-06	0	3.2e-06	0.0001	0.0002	0	0.0056	0	0	0	0	0.011	0	0	0	1.9e-05	3.3e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
287	0.051	0	0	0	7e-05	3.7e-05	0.00053	0	0.0019	0	3.9e-06	0	0	0.00048	0	0	0	0.00071	0.0021	0.94	19	0.39	0.35	0.2	0.4	0.17
288	0.017	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
289	0.02	0	1.3e-05	0	7.8e-06	6.7e-05	0.00033	0	0.0027	0	0	0	0	0.00041	0	0	0	2.7e-05	4.2e-06	0.98	19	0.39	0.35	0.2	0.4	0.17
290	0.19	0	0	0	0.011	0	1.8e-05	0	0.00032	0	0	0	0	0	0	1.3e-06	1.1e-06	0.00094	0.018	0.78	19	0.39	0.35	0.2	0.4	0.17
291	0.0004	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	5e-06	1	19	0.39	0.35	0.2	0.4	0.17
292	0.0092	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	1.1e-05	0.99	19	0.39	0.35	0.2	0.4	0.17
293	0.036	0	2.5e-06	0	0.0099	0	1.5e-05	0	0.0034	0	0	0	0	0.00053	0	3.6e-06	1.3e-05	0.00027	0.00026	0.95	19	0.39	0.35	0.2	0.4	0.17
294	0.0039	0	0	0	0	0	0	0	0.00066	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
295	0.12	0	3e-06	0	0	2e-05	7.4e-05	0	0.00017	0	0	0	0	0	0	0	0	0.00027	2.3e-05	0.88	19	0.39	0.35	0.2	0.4	0.17
296	0	0	0	0	0	0.021	0	0	0	0	6.9e-06	0	0.98	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
297	0.017	0	2.7e-05	0.00017	0.0073	0	0	1.8e-06	0	0	0	0	0	0	0	0.0003	0.00058	4.6e-05	0	0.97	19	0.39	0.35	0.2	0.4	0.17
298	0.0047	0	0	0	1.2e-05	0	0	0	0.00072	0	0	0	0	0.00048	0	0	0	0.00024	0.041	0.95	19	0.39	0.35	0.2	0.4	0.17
299	0.098	0	3.4e-06	0	1.2e-05	0	0	0	8.4e-05	0	0	0	0	0	0	0	0	4.2e-06	0	0.9	19	0.39	0.35	0.2	0.4	0.17
300	0.00014	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	1e-05	8.8e-05	0	0	0.9	19	0.39	0.35	0.2	0.4	0.17
301	0.0012	0	0	0	0.057	0	0	0	0	0	0	0	0	0	0	0.0008	1.9e-06	0	0	0.94	19	0.39	0.35	0.2	0.4	0.17
302	0.0008	0	8e-06	3.1e-06	0.21	0	0	0	0	0	0	0	0	0	0	0.0003	0.022	2.6e-05	0	0.77	19	0.39	0.35	0.2	0.4	0.17
303	0.007	0	6.2e-05	0	0	0	4.8e-06	0	0.00032	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
304	0.041	0	2.4e-06	3.2e-06	0.044	0	0	0	0	0	0	0	0	0	0	9.8e-05	0.00028	0.0014	0	0.91	19	0.39	0.35	0.2	0.4	0.17
305	0.00052	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	8.6e-05	5.2e-05	1.2e-06	0	0.65	19	0.39	0.35	0.2	0.4	0.17
306	0.0012	0	7e-06	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
307	0.024	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	9.6e-06	0	0.96	19	0.39	0.35	0.2	0.4	0.17
308	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
309	0.0029	0	0	0	0	1.7e-06	3.5e-05	0	0.0036	0	0	0	0	0.00046	0	0	0	0	8.3e-05	0.99	19	0.39	0.35	0.2	0.4	0.17
310	0.001	0	5.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
311	0.00066	0	2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
312	0.00029	0	0	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
313	0.075	0	3.4e-06	0.00037	0.0022	0	0	1.6e-06	0	0	0	0	0	0	0	1.4e-06	2.9e-06	0.0022	0	0.92	19	0.39	0.35	0.2	0.4	0.17
314	0.028	0	2.3e-06	0	4.8e-05	3.5e-06	5.5e-06	0	0.0015	0	0	0	0	3.5e-05	0	0	0	1.5e-05	3.8e-05	0.97	19	0.39	0.35	0.2	0.4	0.17
315	0.18	0	0	0	0.0011	0	1e-05	0	0.00051	0	0	0	0	5.9e-06	0	0	0	0.0033	0.0019	0.81	19	0.39	0.35	0.2	0.4	0.17
316	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0.00034	15	0.66	0.93	0.2	0.67	0.26
317	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0.044	0.094
318	0.0046	0	0	0	0	5.7e-06	0.00021	0	0.0047	0	0	0	0	0.003	0	0	0	0	2.2e-05	0.99	19	0.39	0.35	0.2	0.4	0.17
319	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
320	0.27	0	0	0	2.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0.73	19	0.39	0.35	0.2	0.4	0.17
321	0.13	0	3.2e-06	1.6e-05	0.0017	0	0	0	0	0	0	0	0	0	0	1.5e-05	2.3e-06	0.0014	0	0.86	19	0.39	0.35	0.2	0.4	0.17
322	0.21	0	0	0	0	0	0	0	2.2e-06	0	0	0	0	0	0	0	0	0	0	0.79	19	0.39	0.35	0.2	0.4	0.17
323	0.0027	0	1e-06	0	0.64	0	0	0	0	0	0	0	0	0	0	0.0022	0.0067	0	0	0.35	4	0.61	0.65	0.33	0.6	0.24
324	0.0034	0	0	0	0.027	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	1.1e-05	0	0.97	19	0.39	0.35	0.2	0.4	0.17
325	0.011	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
326	0	0	0	0	0	0	0	0	3e-05	0	0	0	0	0	1	0	0	0	0	5.9e-06	14	0.39	0.35	0.089	0.58	0
327	0.004	0	0	0	0	1	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
328	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0.0086	0.16	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
329	0	0	0	0	0	0	0	0	0.71	0	0	0	0	2.4e-05	0	0	0	0	0	0.29	8	0.39	0.38	0.2	0.4	0.092
330	0.00052	0	0	0	0	1	0	0	0	0	8.7e-05	0	0	0	0	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
331	0	0	0	0	0	1	0	0	0	0	6e-06	0	0	0	0	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
332	0.15	0	0	0	0	0.85	0	0	0	0	0.00033	0	0	0	0	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
333	0.0084	0	0	0	0	0.97	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0.021	5	0.2	0.14	0.089	0.42	0.17
334	0.00071	0	0	0	0	1	0	0	0	0	3.4e-05	0	0	0	0	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
335	0.11	0	0	0	0	0	0	0	3.8e-05	0	0	0	0	0	0	0	0	0.00015	0	0.89	19	0.39	0.35	0.2	0.4	0.17
336	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0.022	0	0.39	0.35	0.2	0.42	0.32
337	0.99	0	0	0	7.8e-06	0	0	0	0	0	0	0	0	0	0	0	3.2e-05	0.005	0	0.0021	0	0.39	0.35	0.2	0.42	0.32
338	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
339	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0	0.39	0.35	0.2	0.42	0.32
340	0	0	0	0	0	0	0	0	0	0	0.002	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
341	0.0075	0	1e-05	0	0.37	0	4.8e-06	0	7.9e-06	0	0	0	0	0	0	0	0.0015	5.3e-06	0	0.62	19	0.39	0.35	0.2	0.4	0.17
342	0.0063	0	0	0	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0.00021	0.99	19	0.39	0.35	0.2	0.4	0.17
343	1.1e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8.8e-06	0	0.0036	4	0.61	0.65	0.33	0.6	0.24
344	0.051	0	9.5e-06	0	0.36	0	2.3e-06	0	0.00039	0	0	0	0	0	0	0	0	0.00035	4.4e-06	0.59	19	0.39	0.35	0.2	0.4	0.17
345	0.16	0	6.3e-06	0	0.0035	0	0	0	0	0	0	0	0	0	0	2.4e-06	0.00025	0.0022	0	0.83	19	0.39	0.35	0.2	0.4	0.17
