SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
234	0	0	0	0	0.96	0	0.039	0	0.00019	0.0011	6.8e-06	4	0.66	0.64	0.33	0.73	0.24
235	0	2.8e-06	4.9e-05	0	0	0	0.0022	0	0.99	0.0063	0	8	0.39	0.35	0.27	0.42	0.32
236	0	0.002	5.2e-05	0	0	0	0.19	0	0.77	0.037	0	8	0.39	0.35	0.27	0.42	0.32
237	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0.076
238	0	0.08	4.1e-06	0	0	0.0021	0.88	0	0.011	0.012	0.018	6	0.39	0.35	0.2	0.4	0.17
239	0	0.012	3.9e-06	0	0.001	0	0.93	0	0.015	0.04	0	6	0.39	0.35	0.2	0.4	0.17
240	0	0.023	8.5e-06	0	0.0028	0	0.76	0	0.12	0.094	0	6	0.39	0.35	0.2	0.4	0.17
241	0	0.11	0	0	1.1e-06	0.00019	0.87	0	0.0041	0.016	1.2e-05	6	0.39	0.35	0.2	0.4	0.17
242	0	0.18	5.7e-06	0	0.0028	0	0.74	0	0.035	0.037	0	6	0.39	0.35	0.2	0.4	0.17
243	0	0.00038	0	0	0	0	0.98	0	0.00074	0.024	0	6	0.39	0.35	0.2	0.4	0.17
244	0	0.013	1e-05	0	0.0063	0	0.88	0	0.056	0.046	0	6	0.39	0.35	0.2	0.4	0.17
245	0	0	0	0	0	1	6.1e-06	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
246	0	0.00032	2.6e-05	0	0	0	0.5	0	0.41	0.085	0.00016	6	0.39	0.35	0.2	0.4	0.17
247	0	3.8e-05	0	0	0	0.011	0.99	0	0	7.3e-05	0	6	0.39	0.35	0.2	0.4	0.17
248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0.076
249	0	0.0023	1.2e-05	0	0	0	0.39	0	0.44	0.17	2.9e-06	8	0.39	0.35	0.27	0.42	0.32
250	0	0.0021	0	0	0	0.00062	0.99	0	0.0017	0.01	9.5e-06	6	0.39	0.35	0.2	0.4	0.17
251	0	0.043	6.2e-06	0	0	0	0.84	0	0.034	0.083	0	6	0.39	0.35	0.2	0.4	0.17
252	0	0.0004	3.1e-05	0	0	0	0.49	0	0.43	0.086	0	6	0.39	0.35	0.2	0.4	0.17
253	0	0.0058	2.1e-05	0	0	0	0.77	0	0.17	0.049	0	6	0.39	0.35	0.2	0.4	0.17
254	0	0.084	1.5e-05	0	0	0	0.84	0	0.046	0.026	0	6	0.39	0.35	0.2	0.4	0.17
255	0	0.031	5.3e-06	0	0	0	0.95	0	0.0073	0.013	0	6	0.39	0.35	0.2	0.4	0.17
256	0	0.0032	2.3e-05	0	0	0	0.66	0	0.26	0.072	0	6	0.39	0.35	0.2	0.4	0.17
257	0	0.17	5.1e-06	0	0	0	0.79	0	0.014	0.025	0	6	0.39	0.35	0.2	0.4	0.17
258	0	0.00048	7.9e-06	0	0	1.5e-06	0.92	0	0.049	0.025	0.00078	6	0.39	0.35	0.2	0.4	0.17
259	0	0.011	9.3e-06	0	0.00059	0	0.47	0	0.43	0.094	0	6	0.39	0.35	0.2	0.4	0.17
260	0	0.014	0	0	0	0	0.97	0	0.01	0.011	0	6	0.39	0.35	0.2	0.4	0.17
261	0	0.13	0	0	8.6e-06	0	0.87	0	9.6e-05	0.0037	0	6	0.39	0.35	0.2	0.4	0.17
262	0	0.0019	1.1e-05	0	0.00085	0	0.95	0	0.024	0.027	0	6	0.39	0.35	0.2	0.4	0.17
263	0	0.0022	1.3e-06	0	0	0	0.95	0	0.022	0.026	0	6	0.39	0.35	0.2	0.4	0.17
264	0	9.8e-06	1.9e-06	0	0	0	0.95	0	0.015	0.032	0	6	0.39	0.35	0.2	0.4	0.17
265	0	0.034	8.7e-06	0	0.00039	0	0.72	0	0.19	0.054	0	6	0.39	0.35	0.2	0.4	0.17
266	0	4.9e-05	0	0	0	0	0.96	0	0.007	0.036	0	6	0.39	0.35	0.2	0.4	0.17
267	0	0.022	3e-06	0	0.0034	0	0.94	0	0.0099	0.026	0	6	0.39	0.35	0.2	0.4	0.17
268	0	0.031	5.4e-06	0	0.0018	0	0.91	0	0.017	0.036	0	6	0.39	0.35	0.2	0.4	0.17
269	0	0.0046	2e-06	0	0.0018	0	0.96	0	0.0032	0.033	0	6	0.39	0.35	0.2	0.4	0.17
270	0	0.0079	6.9e-06	0	0.00079	0	0.94	0	0.023	0.031	0	6	0.39	0.35	0.2	0.4	0.17
271	0	0.053	8e-06	0	5.8e-06	8.7e-05	0.89	0	0.03	0.022	2.6e-05	6	0.39	0.35	0.2	0.4	0.17
272	0	0.45	0	0	1.6e-06	0	0.55	0	8.4e-05	0.0021	0	6	0.39	0.35	0.2	0.4	0.17
273	1	0	0	2.8e-06	0	0	0	0	0	0	0	0	0	0	0	0.089	0.076
274	0	0.0097	1.2e-05	0	0	0	0.9	0	0.051	0.042	0.00012	6	0.39	0.35	0.2	0.4	0.17
275	0	0.18	1.5e-05	0	5.4e-06	0	0.68	0	0.071	0.063	0	6	0.39	0.35	0.2	0.4	0.17
276	0	0.025	0	0	0	0	0.95	0	0.0024	0.019	5.6e-06	6	0.39	0.35	0.2	0.4	0.17
277	0	0.3	5.3e-06	0	0	0	0.66	0	0.012	0.024	0	6	0.39	0.35	0.2	0.4	0.17
278	0	0.025	0	0	1.1e-05	0	0.86	0	0.077	0.043	0	6	0.39	0.35	0.2	0.4	0.17
279	0.98	0	0	0	0	0	0	0	0.00025	0.019	0	0	0	0	0	0.089	0.076
280	0	0.19	6.9e-06	0	0.0081	0	0.78	0	0.012	0.012	0	6	0.39	0.35	0.2	0.4	0.17
281	0	1.2e-05	0	0	0	0	0.99	0	4.4e-05	0.0067	0	6	0.39	0.35	0.2	0.4	0.17
282	0	0.026	0	0	0	0.0043	0.96	0	0.00069	0.0077	3.7e-06	6	0.39	0.35	0.2	0.4	0.17
283	0	0.0017	3.8e-06	0	0	0.00028	0.94	0	0.024	0.035	1.7e-05	6	0.39	0.35	0.2	0.4	0.17
284	0	0.22	5e-06	0	0.00024	0	0.76	0	0.011	0.014	0	6	0.39	0.35	0.2	0.4	0.17
285	0	0.0031	0	0	0	2.1e-05	0.99	0	3.5e-05	0.002	0	6	0.39	0.35	0.2	0.4	0.17
286	0	0.0085	2.8e-06	0	0	0.028	0.94	0	0.0078	0.013	7.4e-05	6	0.39	0.35	0.2	0.4	0.17
287	0	0.013	1.2e-05	0	0	0.0005	0.87	0	0.086	0.032	0.0019	6	0.39	0.35	0.2	0.4	0.17
288	0	0.15	0	0	0	0	0.82	0	0.00064	0.03	0	6	0.39	0.35	0.2	0.4	0.17
289	0	0.0066	4.6e-06	0	0	0.0021	0.94	0	0.023	0.025	8.2e-06	6	0.39	0.35	0.2	0.4	0.17
290	0	0.19	1.9e-05	0	2e-05	0	0.55	0	0.2	0.055	0.0018	6	0.39	0.35	0.2	0.4	0.17
291	0	0.095	0	0	0	0	0.9	0	0.00046	0.0051	1e-05	6	0.39	0.35	0.2	0.4	0.17
292	0	0.042	2.1e-06	0	0	0	0.93	0	0.0035	0.024	5.8e-06	6	0.39	0.35	0.2	0.4	0.17
293	0	0.22	4.1e-06	0	0.00017	0.00085	0.73	0	0.026	0.024	0.0001	6	0.39	0.35	0.2	0.4	0.17
294	0	0.0021	3.1e-06	0	0	2.5e-06	0.98	0	0.0047	0.014	1.4e-06	6	0.39	0.35	0.2	0.4	0.17
295	0	0.0017	1.8e-05	0	0	0	0.76	0	0.17	0.068	2.9e-05	6	0.39	0.35	0.2	0.4	0.17
296	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
297	0	0.027	5.7e-06	0	0.012	0	0.91	0	0.022	0.028	0	6	0.39	0.35	0.2	0.4	0.17
298	0	0.1	3e-06	0	0	0.00013	0.84	0	0.0061	0.007	0.045	6	0.39	0.35	0.2	0.4	0.17
299	0	0.084	4.1e-06	0	0	0	0.8	0	0.033	0.079	0	6	0.39	0.35	0.2	0.4	0.17
300	0	0.00011	0	0	0.33	0	0.66	0	0.00014	0.0019	0	6	0.39	0.35	0.2	0.4	0.17
301	0	0.04	1.8e-06	0	0.031	0	0.92	0	0.0015	0.006	0	6	0.39	0.35	0.2	0.4	0.17
302	0	0.0051	1.8e-06	0	0.53	0	0.46	0	0.0016	0.0032	0	4	0.66	0.64	0.33	0.73	0.24
303	0	9.1e-05	0	0	0	0	0.97	0	0.0023	0.029	0	6	0.39	0.35	0.2	0.4	0.17
304	0	0.016	1.4e-05	0	0.025	0	0.85	0	0.072	0.037	0	6	0.39	0.35	0.2	0.4	0.17
305	0	0.0016	3.7e-06	0	0.38	0	0.62	0	0.002	0.0041	0	6	0.39	0.35	0.2	0.4	0.17
306	0	0.0051	1.3e-06	0	0.047	0	0.94	0	0.0011	0.0075	0	6	0.39	0.35	0.2	0.4	0.17
307	0	4.2e-05	3.1e-05	0	0.0071	0	0.89	0	0.065	0.038	0	6	0.39	0.35	0.2	0.4	0.17
308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0.076
309	0	0.00087	0	0	0	0.0004	0.99	0	0.0024	0.0091	0.00015	6	0.39	0.35	0.2	0.4	0.17
310	0	0.038	0	0	0	0	0.94	0	0.00024	0.018	0	6	0.39	0.35	0.2	0.4	0.17
311	0	0.0064	1.8e-06	0	3.8e-06	0	0.98	0	0.00074	0.01	0	6	0.39	0.35	0.2	0.4	0.17
312	0	1.8e-05	0	0	0	0	1	0	0.0002	0.0039	1.7e-05	6	0.39	0.35	0.2	0.4	0.17
313	0	0.086	1.2e-05	0	0.0006	0	0.78	0	0.087	0.048	0	6	0.39	0.35	0.2	0.4	0.17
314	0	0.039	3.2e-06	0	0	6.7e-05	0.92	0	0.016	0.029	3.9e-05	6	0.39	0.35	0.2	0.4	0.17
315	0	0.054	1.4e-05	0	1.2e-05	4.9e-06	0.7	0	0.19	0.056	0.0012	6	0.39	0.35	0.2	0.4	0.17
316	0	0.0059	0	0	0.73	0	0.27	0	5.4e-06	0.0009	0	4	0.66	0.64	0.33	0.73	0.24
317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0.076
318	0	0.0014	3.3e-06	0	0	0.0061	0.97	0	0.0069	0.011	5.7e-05	6	0.39	0.35	0.2	0.4	0.17
319	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
320	0	0.0038	2.3e-05	0	1.7e-05	0	0.65	0	0.21	0.14	0	6	0.39	0.35	0.2	0.4	0.17
321	0	0.017	1.9e-05	0	0.0014	0	0.74	0	0.18	0.065	0	6	0.39	0.35	0.2	0.4	0.17
322	0	0.0013	9.5e-06	0	0	0	0.8	0	0.065	0.14	0	6	0.39	0.35	0.2	0.4	0.17
323	0	0.0052	2e-06	0	0.3	0	0.68	0	0.0047	0.012	0	6	0.39	0.35	0.2	0.4	0.17
324	0	0.028	6.7e-06	0	0.011	0	0.94	0	0.0089	0.011	0	6	0.39	0.35	0.2	0.4	0.17
325	0	0.00022	0	0	0	0	0.97	0	0.0026	0.031	0	6	0.39	0.35	0.2	0.4	0.17
326	0	8.3e-06	0	0	0	1	8.6e-05	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
327	0	0	0	0	0	0	0	0	0.82	0.18	0	8	0.39	0.35	0.27	0.42	0.32
328	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
329	0	1.2e-05	0	0	0	1	0.00067	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
330	0	0	0	0	0	0	9.3e-06	0	0.17	0.83	5.8e-06	9	0.39	0.35	0.2	0.42	0.24
331	0	0	0	0	0	0	0	0	0.03	0.97	0	9	0.39	0.35	0.2	0.42	0.24
332	0	0	0	0	0	0	0	0	0.82	0.18	0	8	0.39	0.35	0.27	0.42	0.32
333	0	3.1e-06	1.8e-05	0	0	0	0.78	0	0.08	0.14	0	6	0.39	0.35	0.2	0.4	0.17
334	0	0	0	0	0	0	0	0	0.018	0.98	0	9	0.39	0.35	0.2	0.42	0.24
335	0	0.00049	8e-05	0	0	0	0.67	0	0.27	0.057	0	6	0.39	0.35	0.2	0.4	0.17
336	0	0.00069	1.2e-05	0	0	0	0.027	0	0.91	0.065	0	8	0.39	0.35	0.27	0.42	0.32
337	0	1.7e-05	4e-06	0	0	0	0.002	0	0.96	0.034	0	8	0.39	0.35	0.27	0.42	0.32
338	0	0.76	0	0.24	0	0	0	0	0	0	0	1	0.49	0.45	0.2	0.4	0.17
339	0	0.00063	9.2e-06	0	0	0	0.23	0	0.34	0.42	0	9	0.39	0.35	0.2	0.42	0.24
340	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
341	0	0.0062	2.3e-06	0	0.00078	0	0.96	0	0.0077	0.022	0	6	0.39	0.35	0.2	0.4	0.17
342	0	0.18	2.2e-06	0	0	0	0.81	0	0.006	0.0081	1.2e-05	6	0.39	0.35	0.2	0.4	0.17
343	0	0.83	0	0	0	0	0.17	0	7.5e-05	0.0005	0	1	0.49	0.45	0.2	0.4	0.17
344	0	0.3	5e-06	0	0	0	0.6	0	0.056	0.036	1.6e-06	6	0.39	0.35	0.2	0.4	0.17
345	0	0.038	1.4e-05	0	0.0003	0	0.74	0	0.16	0.066	0	6	0.39	0.35	0.2	0.4	0.17
346	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
347	0	0.0093	2.5e-05	0	0	0	0.059	0	0.89	0.037	0.00039	8	0.39	0.35	0.27	0.42	0.32
348	0	0.0056	1.3e-05	0	1.7e-06	0	0.9	0	0.065	0.027	0	6	0.39	0.35	0.2	0.4	0.17
349	0	0	0	1	0	7.3e-05	1.4e-05	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
350	0	0.1	7.6e-06	0	0.0045	0	0.79	0	0.06	0.043	0	6	0.39	0.35	0.2	0.4	0.17
351	0	0.36	0	0	0	0	0.63	0	0.0018	0.0012	0.0017	6	0.39	0.35	0.2	0.4	0.17
352	0	0.059	9.8e-06	0	0	0	0.81	0	0.11	0.021	0.00032	6	0.39	0.35	0.2	0.4	0.17
353	0	0.092	4.4e-06	0	9.5e-05	0	0.83	0	0.029	0.052	0	6	0.39	0.35	0.2	0.4	0.17
354	0	0.042	1.1e-06	0	0	0	0.95	0	0.0017	0.0058	0	6	0.39	0.35	0.2	0.4	0.17
355	0	0.007	0	0	0	0	0.97	0	0.0039	0.021	0	6	0.39	0.35	0.2	0.4	0.17
356	0	0.11	1.6e-05	0	0.028	0	0.55	0	0.24	0.071	0	6	0.39	0.35	0.2	0.4	0.17
357	0	0.0052	5.6e-06	0	0	0	0.95	0	0.028	0.017	1.1e-05	6	0.39	0.35	0.2	0.4	0.17
358	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
359	0	0.01	1.6e-05	0	0.0046	0	0.093	0	0.82	0.073	0	8	0.39	0.35	0.27	0.42	0.32
360	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
361	0	0.00047	0	0	0	0.62	0.38	0	3e-06	0.00024	2.2e-05	5	0.39	0.35	0.18	0.4	0.019
362	0	0.0054	0	0	0	0.75	0.24	0	0.00032	0.0012	0.0017	5	0.39	0.35	0.18	0.4	0.019
363	0	0	0	0.92	0	0.079	0.0018	0	0	8.8e-06	0	3	0.13	0.16	0.044	0.13	0.019
364	0	2.1e-05	0	0	0	1	0.0019	0	0	1e-06	0	5	0.39	0.35	0.18	0.4	0.019
365	0	0.023	3e-06	0	0	0	0.9	0	0.0061	0.067	0	6	0.39	0.35	0.2	0.4	0.17
366	0	2e-05	0	0	0	0.98	0.017	0	0	3.4e-05	1.2e-06	5	0.39	0.35	0.18	0.4	0.019
367	0	0.015	1.7e-05	0	0.00016	0	0.33	0	0.52	0.13	9.4e-06	8	0.39	0.35	0.27	0.42	0.32
368	0	0.0012	0	0	0	1	0.0029	0	0	2e-06	1.2e-06	5	0.39	0.35	0.18	0.4	0.019
369	0	0.0019	0	0	0	0.71	0.28	0	0.00024	0.0013	3.7e-05	5	0.39	0.35	0.18	0.4	0.019
370	0	5.2e-05	0	0	0	0.98	0.018	0	2.3e-06	3.9e-05	1.8e-06	5	0.39	0.35	0.18	0.4	0.019
371	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
372	0	1.3e-05	0	0	0	1	1.1e-05	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
373	0	0.048	1.6e-05	0	0.00034	0	0.5	0	0.32	0.13	0	6	0.39	0.35	0.2	0.4	0.17
374	0	0	0	0	0	1	0	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
375	0	1.4e-06	0	0	0	1	0.0025	0	0	5.2e-06	0	5	0.39	0.35	0.18	0.4	0.019
376	0	0.00049	2.4e-05	0	0	0	0.15	0	0.73	0.12	1.3e-05	8	0.39	0.35	0.27	0.42	0.32
377	0	0.0082	5.2e-05	0	0	0	0.17	0	0.75	0.073	0.0009	8	0.39	0.35	0.27	0.42	0.32
378	0	0	0	0	0	1	6.7e-06	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
379	0	0.0035	2.2e-06	0.00032	0	0.12	0.86	0	0.0046	0.012	0.0021	6	0.39	0.35	0.2	0.4	0.17
380	0	0.052	0	0	0	0.076	0.87	0	0.00023	0.0019	0.0031	6	0.39	0.35	0.2	0.4	0.17
381	0	0.00053	8.4e-06	0	0	0	0.0079	0	0.95	0.043	0	8	0.39	0.35	0.27	0.42	0.32
382	0.00031	1.5e-06	0	0	0	0	0.98	0	0.0012	0.02	0	6	0.39	0.35	0.2	0.4	0.17
383	0	0.16	0	0.84	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
384	0	0.00017	4.1e-06	0	0	0	0.15	0	0.27	0.58	0	9	0.39	0.35	0.2	0.42	0.24
385	0	0.0044	1.4e-05	0	8.4e-06	0	0.016	0	0.92	0.06	0	8	0.39	0.35	0.27	0.42	0.32
386	0	0	0	1	0	3.4e-06	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
387	0	0.011	6.7e-05	0	0.0003	0	0.13	0	0.84	0.017	0	8	0.39	0.35	0.27	0.42	0.32
388	0	1.6e-05	1.5e-05	0	0	0	0.0078	0	0.98	0.016	0	8	0.39	0.35	0.27	0.42	0.32
389	0	0.0088	3.4e-05	0	1.6e-05	0	0.14	0	0.8	0.048	0	8	0.39	0.35	0.27	0.42	0.32
390	0	0.012	2.1e-05	0	4.8e-06	0	0.51	0	0.35	0.12	0	6	0.39	0.35	0.2	0.4	0.17
391	0	1.2e-06	2.4e-06	0	0	0	0.00022	0	0.99	0.0072	0	8	0.39	0.35	0.27	0.42	0.32
392	0	0.00056	1.7e-05	0	0	0	0.99	0	0.0047	0.0066	0	6	0.39	0.35	0.2	0.4	0.17
393	0	0.098	2.2e-05	0	1.7e-06	0	0.71	0	0.15	0.043	0	6	0.39	0.35	0.2	0.4	0.17
394	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
395	0	4.6e-05	0.00023	0	0	0	0.083	0	0.91	0.0066	0	8	0.39	0.35	0.27	0.42	0.32
396	0	0	0	0	0	0	0	1	0	0	0	7	0.068	0	0.36	0	0
397	0	0.03	3.2e-05	0	4.6e-05	0	0.54	0	0.37	0.059	0	6	0.39	0.35	0.2	0.4	0.17
398	0	0.0071	2e-05	0	1.2e-05	0	0.099	0	0.74	0.15	0	8	0.39	0.35	0.27	0.42	0.32
399	0	0.0022	2.1e-05	0	0	0	0.6	0	0.23	0.18	0	6	0.39	0.35	0.2	0.4	0.17
400	0	0.016	9e-06	0	2.4e-06	0	0.84	0	0.074	0.07	0	6	0.39	0.35	0.2	0.4	0.17
401	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
402	0	0.0071	2.7e-05	0	3.5e-05	0	0.4	0	0.53	0.067	0	8	0.39	0.35	0.27	0.42	0.32
403	0	0.037	2.7e-06	0	0	0	0.94	0	0.0058	0.017	0	6	0.39	0.35	0.2	0.4	0.17
404	0	0.015	2.2e-06	0	0	0	0.98	0	0.0014	0.0064	0	6	0.39	0.35	0.2	0.4	0.17
405	0	0.0091	6.5e-06	0	1e-06	0	0.91	0	0.041	0.043	0	6	0.39	0.35	0.2	0.4	0.17
406	0	0.0087	7.1e-06	0	0	0	0.91	0	0.037	0.047	0	6	0.39	0.35	0.2	0.4	0.17
407	0	0.0022	2.2e-05	0	0	0	0.072	0	0.89	0.035	0	8	0.39	0.35	0.27	0.42	0.32
408	0	0	0	0	0	1	0.00067	0	0	0	0	5	0.39	0.35	0.18	0.4	0.019
409	0	0.0023	2.8e-05	0	0	0	0.74	0	0.2	0.056	0	6	0.39	0.35	0.2	0.4	0.17
410	0	0.19	3e-05	0	5e-06	0	0.33	0	0.4	0.083	0	8	0.39	0.35	0.27	0.42	0.32
411	0	0.56	2.5e-06	0	2.2e-06	0	0.41	0	0.0074	0.014	0	1	0.49	0.45	0.2	0.4	0.17
412	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
413	0	0.0013	2.3e-05	0	0	0	0.54	0	0.37	0.088	0	6	0.39	0.35	0.2	0.4	0.17
414	0	0.045	4.5e-06	0	0	0	0.93	0	0.0079	0.013	0	6	0.39	0.35	0.2	0.4	0.17
415	0	0	0	0	0	0	0	1	0	0	0	7	0.068	0	0.36	0	0
416	0	1	0	0	0	0	0	0	0	0	0	1	0.49	0.45	0.2	0.4	0.17
417	0	0.00062	4.1e-06	0	0	0	0.98	0	0.0048	0.016	0	6	0.39	0.35	0.2	0.4	0.17
418	0	0.018	3.1e-06	0	0	0	0.95	0	0.01	0.022	0	6	0.39	0.35	0.2	0.4	0.17
419	0	0.0014	4.1e-05	0	0	0	0.65	0	0.31	0.046	0	6	0.39	0.35	0.2	0.4	0.17
420	0	0.0057	2.1e-05	0	0	0	0.61	0	0.27	0.11	0	6	0.39	0.35	0.2	0.4	0.17
421	0	0.11	4.4e-06	0	0	0	0.8	0	0.03	0.066	0	6	0.39	0.35	0.2	0.4	0.17
422	0	0.00057	2.7e-05	0	0	0	0.08	0	0.8	0.12	0	8	0.39	0.35	0.27	0.42	0.32
423	0	0	0	1	0	0.00081	1.8e-05	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
424	0	0.02	2.2e-05	0	1.3e-06	0	0.74	0	0.18	0.057	0	6	0.39	0.35	0.2	0.4	0.17
425	0	0.00065	3.5e-05	0	0	0	0.18	0	0.7	0.12	0	8	0.39	0.35	0.27	0.42	0.32
426	0	0.0003	4.7e-06	0	0	0	0.96	0	0.0044	0.033	0	6	0.39	0.35	0.2	0.4	0.17
427	0	0.012	0	0	0	0	0.98	0	0.0011	0.011	0	6	0.39	0.35	0.2	0.4	0.17
428	0	0.013	1.4e-05	0	0	0	0.86	0	0.084	0.042	0	6	0.39	0.35	0.2	0.4	0.17
429	0	0.057	5e-06	0	2.7e-06	0	0.87	0	0.025	0.047	0	6	0.39	0.35	0.2	0.4	0.17
430	0	0.017	6.3e-06	0	0	0	0.88	0	0.051	0.053	0	6	0.39	0.35	0.2	0.4	0.17
431	0	0.13	1.1e-05	0	9.8e-06	0	0.74	0	0.075	0.054	0	6	0.39	0.35	0.2	0.4	0.17
432	0	0.0096	5.1e-06	0	0	0	0.88	0	0.048	0.058	0	6	0.39	0.35	0.2	0.4	0.17
433	0	6.5e-05	0	0	0	0	0.96	0	0.00036	0.04	0	6	0.39	0.35	0.2	0.4	0.17
434	0	0.048	8.8e-06	0	0.0015	0	0.86	0	0.058	0.036	0	6	0.39	0.35	0.2	0.4	0.17
435	0	0.35	0	0	0	0	0.64	0	0.00081	0.0049	0	6	0.39	0.35	0.2	0.4	0.17
436	0	0.29	5.5e-06	0	3.6e-06	0	0.64	0	0.029	0.046	0	6	0.39	0.35	0.2	0.4	0.17
437	0	0.029	0	0	0	0	0.94	0	0.0086	0.025	0	6	0.39	0.35	0.2	0.4	0.17
438	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
439	0	0.016	6.4e-06	0	0	0	0.84	0	0.058	0.087	0	6	0.39	0.35	0.2	0.4	0.17
440	0	0.00021	4e-06	0	0	0	0.92	0	0.018	0.061	0	6	0.39	0.35	0.2	0.4	0.17
441	0	0.22	6.2e-06	0	0.00032	0	0.66	0	0.055	0.056	0	6	0.39	0.35	0.2	0.4	0.17
442	0	0.013	5.5e-06	0	0	0	0.92	0	0.03	0.04	0	6	0.39	0.35	0.2	0.4	0.17
443	0	0.00057	0.00013	0	0	0	0.044	0	0.94	0.012	0	8	0.39	0.35	0.27	0.42	0.32
444	0	6.3e-05	0	0	1.2e-06	0.99	0.014	0	0	2.3e-05	8.3e-06	5	0.39	0.35	0.18	0.4	0.019
445	0	0.00018	1.4e-05	0	0	0	0.92	0	0.05	0.021	0.0082	6	0.39	0.35	0.2	0.4	0.17
446	0	0.0027	1.2e-05	0	0	0	0.84	0	0.12	0.033	0.00038	6	0.39	0.35	0.2	0.4	0.17
447	0	0.014	0	0	0.00027	0	0.97	0	0.00084	0.011	0	6	0.39	0.35	0.2	0.4	0.17
448	0	0.065	3.1e-06	0	4.5e-06	0.0002	0.91	0	0.014	0.012	7.4e-05	6	0.39	0.35	0.2	0.4	0.17
449	0	0.00078	4.1e-06	0	0	4.4e-06	0.97	0	0.015	0.016	0.00038	6	0.39	0.35	0.2	0.4	0.17
450	0	0.0015	1.7e-05	0	0	0	0.83	0	0.14	0.032	2.6e-05	6	0.39	0.35	0.2	0.4	0.17
451	0	6e-05	0	0	0	0	0.99	0	7.9e-05	0.006	0	6	0.39	0.35	0.2	0.4	0.17
452	0	8.2e-06	2.7e-06	0	0	0	0.99	0	0.0033	0.011	1.3e-05	6	0.39	0.35	0.2	0.4	0.17
453	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
454	0	0.0069	1.2e-06	0.013	0	0.064	0.9	0	0.0043	0.0099	0.00051	6	0.39	0.35	0.2	0.4	0.17
455	0	0.043	1.5e-06	0	0.00013	0	0.94	0	0.0015	0.011	0	6	0.39	0.35	0.2	0.4	0.17
456	0	0.074	2.3e-06	0	0	1.2e-05	0.92	0	0.002	0.0038	9.1e-06	6	0.39	0.35	0.2	0.4	0.17
457	0	0.0063	1.4e-06	0	0	0.00015	0.98	0	0.0039	0.0085	4.7e-06	6	0.39	0.35	0.2	0.4	0.17
458	0	0.053	1.7e-06	0	8.3e-06	0.00014	0.93	0	0.0053	0.009	6.8e-05	6	0.39	0.35	0.2	0.4	0.17
459	0	0.001	8.2e-06	0	0	0	0.94	0	0.029	0.02	0.0072	6	0.39	0.35	0.2	0.4	0.17
460	0	0.00099	0	0	0	0.017	0.97	0	0.00055	0.0031	0.0089	6	0.39	0.35	0.2	0.4	0.17
461	0	0.013	3.8e-06	0	0	3.9e-05	0.96	0	0.012	0.014	0.00044	6	0.39	0.35	0.2	0.4	0.17
462	0	0.27	0	0	0	9.4e-06	0.73	0	0.00028	0.002	5.7e-05	6	0.39	0.35	0.2	0.4	0.17
463	0	0.00028	0	0	0	0	1	0	0.00024	0.0026	7.9e-06	6	0.39	0.35	0.2	0.4	0.17
464	0	0.048	4.9e-06	0	0	0	0.91	0	0.021	0.024	4.8e-05	6	0.39	0.35	0.2	0.4	0.17
465	0	8.4e-06	1.9e-06	0	0.77	0	0.22	0	0.0047	0.0058	0	4	0.66	0.64	0.33	0.73	0.24
