SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
245	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
246	3.8e-05	0	0.00063	0.32	0	0.32	0.32	0	0.047	0	0	0	0	0	0	3	0.49	0.61	0.34
247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
248	6.8e-05	0	3.5e-05	0.33	0	0.33	0.33	0	0.0079	0	0	0	0	0	0	3	0.49	0.61	0.34
249	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
250	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.27	0	0.038
251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
252	0.14	0	1.6e-06	0.29	0	0.29	0.29	0	0.00067	0	0	0.0017	0	2.5e-05	0	3	0.49	0.61	0.34
253	0	0	0.00054	0.27	0	0.27	0.27	0	0.2	0	0	0	0	0	0	3	0.49	0.61	0.34
254	0.22	0	3e-05	0.26	0	0.26	0.26	0	0.002	0	0	0.00012	0	2.8e-05	0	3	0.49	0.61	0.34
255	0.037	0	0.0073	0.31	0	0.31	0.31	0	0.04	0	0	5.4e-05	0	0	3.6e-06	3	0.49	0.61	0.34
256	0	0.99	0	0	0	0	0	0	0	0.006	0	0	0	0	0	1	0.11	0	0
257	0	1	0	0	0	0	0	0	0	0.00084	0	0	0	0	0	1	0.11	0	0
258	0.0001	0	0	0.33	0	0.33	0.33	0	3e-06	0	0	0	0	0	0	3	0.49	0.61	0.34
259	0.0015	0	0.032	0.27	0	0.27	0.27	0	0.15	0	0	0	0	0	0	3	0.49	0.61	0.34
260	0.027	0	0.018	0.29	0	0.29	0.29	0	0.073	0	0	0.0088	0	2.9e-05	0.00027	3	0.49	0.61	0.34
261	0	0	0.42	0.006	0	0.006	0.006	0	0.57	0	0	0	0	0	0	8	0.49	0.7	0.34
262	0	0	0.058	0.0073	0	0.0073	0.0073	0	0.92	0	0	0	0	0	3.7e-05	8	0.49	0.7	0.34
263	0.043	0	0.091	0.22	0	0.22	0.22	0	0.099	0	0	0.014	0	0.00081	0.11	3	0.49	0.61	0.34
264	0.012	0	0.84	0.02	0	0.02	0.02	0	0.088	0	0	0	0	0	2.2e-05	2	0.49	0.78	0.38
265	0.01	0	0.14	0.21	0	0.21	0.21	0	0.23	0	0	0.0021	0	0	0.00044	8	0.49	0.7	0.34
266	0.05	0	0.12	0.19	0	0.19	0.19	0	0.12	0	0	0.026	0	0.0011	0.11	3	0.49	0.61	0.34
267	0	0	0	0	0	0	0	0	0	0	0.79	0	0.21	0	0	10	0	0	0.11
268	0.0063	0	0.65	0.028	0	0.028	0.028	0	0.25	0	0	0.00071	0	0	0.0077	2	0.49	0.78	0.38
269	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
270	0.0024	0	0.00041	0.33	0	0.33	0.33	0	0.022	0	0	0	0	0	0	3	0.49	0.61	0.34
271	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
272	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.27	0	0.038
273	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
274	6.3e-05	0	0.00054	0.29	0	0.29	0.29	0	0.13	0	0	1.9e-05	0	0	0	3	0.49	0.61	0.34
275	6.5e-05	0	0.0097	0.16	0	0.16	0.16	0	0.44	0	0	0.079	0	0	0	8	0.49	0.7	0.34
276	0.15	0	0.13	0.19	0	0.19	0.19	0	0.14	0	0	0.015	0	0.0014	0.0025	3	0.49	0.61	0.34
277	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
278	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
279	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
280	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
281	0.37	0	0.072	0.16	0	0.16	0.16	0	0.054	0	0	0.016	0	0.013	0.0069	0	0.55	0.61	0.45
282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
283	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
286	0	0	0.006	0.29	0	0.29	0.29	0	0.057	0	0	0.0037	0	0.049	0	3	0.49	0.61	0.34
287	0.0052	0	0.022	0.29	0	0.29	0.29	0	0.11	0	0	0	0	0	0	3	0.49	0.61	0.34
288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
289	2.3e-05	0	3.2e-05	0.32	0	0.32	0.32	0	0.017	0	0	0.015	0	0	0	3	0.49	0.61	0.34
290	0.017	0	0.34	0.11	0	0.11	0.11	0	0.31	0	0	0.00033	0	0	2.4e-05	2	0.49	0.78	0.38
291	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
292	0	0	0	0	0	0	0	1	0	0	0	0	0.0015	0	0	7	0.49	0.47	0.038
293	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
294	0.001	0	0.61	0.014	0	0.014	0.014	0	0.35	0	0	0	0	0	0	2	0.49	0.78	0.38
295	0.00031	0	0.18	0.051	0	0.051	0.051	0	0.66	0	0	0.0021	0	0	0	8	0.49	0.7	0.34
296	0.0056	0	0.67	0.027	0	0.027	0.027	0	0.24	0	0	0.00028	0	0	0.0037	2	0.49	0.78	0.38
297	9e-05	0	0	0.33	0	0.33	0.33	0	1.4e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
298	0	0	0	0.33	0	0.33	0.33	0	1.8e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
299	0	0.026	0	0	0	0	0	0	0	0.97	0	0	0	0	0	9	0.27	0	0.038
300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
301	0.0006	0	0.00067	0.32	0	0.32	0.32	0	0.026	0	0	7.2e-05	0	0	0	3	0.49	0.61	0.34
302	0.00027	0	0	0.33	0	0.33	0.33	0	0.00097	0	0	0	0	0	0	3	0.49	0.61	0.34
303	0.064	0	0.078	0.26	0	0.26	0.26	0	0.081	0	0	0.00043	0	6.7e-05	0.0019	3	0.49	0.61	0.34
304	0.00023	0	2.9e-05	0.33	0	0.33	0.33	0	0.015	0	0	2.7e-06	0	0	0	3	0.49	0.61	0.34
305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
306	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
307	0.00028	0	0.013	0.29	0	0.29	0.29	0	0.12	0	0	0	0	0	0	3	0.49	0.61	0.34
308	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
309	0.015	0	7.4e-05	0.1	0	0.1	0.1	0	0.0066	0	0	0.67	0	3.7e-06	0	11	0.77	0.61	0.34
310	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
311	0.077	0	0.035	0.27	0	0.27	0.27	0	0.09	0	0	3.3e-05	0	2.3e-06	6.2e-06	3	0.49	0.61	0.34
312	2.6e-06	0	9.5e-05	0.3	0	0.3	0.3	0	0.092	0	0	0	0	0	0	3	0.49	0.61	0.34
313	0.011	0	0.012	0.3	0	0.3	0.3	0	0.073	0	0	0	0	0	0	3	0.49	0.61	0.34
314	0.12	0	0.089	0.22	0	0.22	0.22	0	0.11	0	0	0.01	0	0.00068	0.0035	3	0.49	0.61	0.34
315	0.0017	0	0.0012	0.31	0	0.31	0.31	0	0.065	0	0	0	0	0	0	3	0.49	0.61	0.34
316	0.055	0	0.053	0.27	0	0.27	0.27	0	0.083	0	0	0.0019	0	0.00017	0.0063	3	0.49	0.61	0.34
317	0.0017	0	2.6e-06	0.33	0	0.33	0.33	0	0.002	0	0	5.6e-05	0	0	0	3	0.49	0.61	0.34
318	0.029	0	0.00012	0.32	0	0.32	0.32	0	0.0084	0	0	1.2e-06	0	0	0	3	0.49	0.61	0.34
319	9.4e-06	0	0	0.33	0	0.33	0.33	0	0.00099	0	0	0	0	0	0	3	0.49	0.61	0.34
320	0.0011	0	0	0.33	0	0.33	0.33	0	0.0009	0	0	0	0	0	0	3	0.49	0.61	0.34
321	7.1e-06	0	0	0.33	0	0.33	0.33	0	0.00049	0	0	0	0	0	0	3	0.49	0.61	0.34
322	0	0	0	0.33	0	0.33	0.33	0	0.00031	0	0	0	0	0	0	3	0.49	0.61	0.34
323	0.084	0	0.012	0.28	0	0.28	0.28	0	0.042	0	0	0.028	0	0.0013	0.00048	3	0.49	0.61	0.34
324	0.00018	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
325	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
326	0.075	0	7.1e-05	0.31	0	0.31	0.31	0	0.0068	0	0	0.00037	0	3.4e-06	0	3	0.49	0.61	0.34
327	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
328	0.12	0	0.048	0.25	0	0.25	0.25	0	0.067	0	0	0.0012	0	0.00056	0.004	3	0.49	0.61	0.34
329	0	0.51	0	0	0	0	0	0	0	0.12	0	0.38	0	0	0	1	0.11	0	0
330	0.019	0	0.017	0.29	0	0.29	0.29	0	0.091	0	0	3e-06	0	0	0	3	0.49	0.61	0.34
331	0.0011	0	4.7e-06	0.33	0	0.33	0.33	0	0.0069	0	0	0	0	0	0	3	0.49	0.61	0.34
332	0.058	0	8.2e-05	0.31	0	0.31	0.31	0	0.011	0	0	0	0	0	0	3	0.49	0.61	0.34
333	0.00048	0	3.2e-06	0.33	0	0.33	0.33	0	0.003	0	0	0	0	0	0	3	0.49	0.61	0.34
334	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
335	0.1	0	0.017	0.27	0	0.27	0.27	0	0.049	0	0	0.011	0	0.0011	0.00032	3	0.49	0.61	0.34
336	0	0	0	0.33	0	0.33	0.33	0	0.00028	0	0	0	0	0	0	3	0.49	0.61	0.34
337	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.49	0.7	0.34
338	0	0	0	0.33	0	0.33	0.33	0	3.4e-06	0	0	0	0	0	0	3	0.49	0.61	0.34
339	0.00063	0	0.016	0.27	0	0.27	0.27	0	0.18	0	0	0	0	0	0	3	0.49	0.61	0.34
340	0.1	0	0.0099	0.28	0	0.28	0.28	0	0.036	0	0	0.0019	0	0.0003	0.00012	3	0.49	0.61	0.34
341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
342	1.2e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
343	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
344	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
345	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.49	0.7	0.34
346	0	0	2.6e-06	0	0.96	0	0	0	0	0	0	0	0	0	0.043	4	0	0.39	0
347	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
348	0.052	0	0.021	0.27	0	0.27	0.27	0	0.11	0	0	0.0077	0	9.3e-06	0	3	0.49	0.61	0.34
349	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
350	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
351	5.1e-06	0	0	0.33	0	0.33	0.33	0	0.00039	0	0	0	0	0	0	3	0.49	0.61	0.34
352	5.6e-05	0	0	0.33	0	0.33	0.33	0	0.0031	0	0	0	0	0	0	3	0.49	0.61	0.34
353	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.27	0	0.038
355	0.6	0	7.7e-05	0.13	0	0.13	0.13	0	0.0028	0	0	4.4e-05	0	1.7e-05	0	0	0.55	0.61	0.45
356	0.14	0	0.0031	0.27	0	0.27	0.27	0	0.032	0	0	5.9e-05	0	0	0	3	0.49	0.61	0.34
357	0.033	0	5.1e-05	0.32	0	0.32	0.32	0	0.0037	0	0	1e-06	0	0	0	3	0.49	0.61	0.34
358	0	0	0	0	0	0	0	0	0	0.028	0	0	0.97	0	0	12	0.27	0.043	0.34
359	0.019	0	0.021	0.29	0	0.29	0.29	0	0.094	0	0	4.5e-05	0	0	6.1e-06	3	0.49	0.61	0.34
360	0.066	0	0.066	0.26	0	0.26	0.26	0	0.086	0	0	0.001	0	0.00019	0.0064	3	0.49	0.61	0.34
361	0.024	0	0.35	0.15	0	0.15	0.15	0	0.17	0	0	5.6e-06	0	0	0.022	2	0.49	0.78	0.38
362	0.026	0	0.0012	0.32	0	0.32	0.32	0	0.021	0	0	7.9e-05	0	0	0	3	0.49	0.61	0.34
363	0.016	0	0.0085	0.29	0	0.29	0.29	0	0.012	0	0	0.00019	0	0	0.1	3	0.49	0.61	0.34
364	0	1	0	0	0	0	0	0	0	4.8e-06	0	0	0	0	0	1	0.11	0	0
365	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
366	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
367	1.5e-05	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
368	0	0	0	0.33	0	0.33	0.33	0	7.3e-06	0	0	0	0	0	0	3	0.49	0.61	0.34
369	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
370	0.0039	0	0.41	0.11	0	0.11	0.11	0	0.18	0	0	2.8e-05	0	0	0.092	2	0.49	0.78	0.38
371	0.002	0	0	0.33	0	0.33	0.33	0	0.0018	0	0	0	0	0	0	3	0.49	0.61	0.34
372	0.0087	0	0.0047	0.31	0	0.31	0.31	0	0.071	0	0	0	0	0	0	3	0.49	0.61	0.34
373	0.0013	0	0.0011	0.037	0	0.037	0.037	0	4.8e-05	0	0	2.2e-06	0	0	0.89	14	0.55	1	0.34
374	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
375	0.0023	0	7.4e-06	0.33	0	0.33	0.33	0	0.0074	0	0	0	0	0	0	3	0.49	0.61	0.34
376	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
377	1.9e-05	0	0	0.33	0	0.33	0.33	0	0.00049	0	0	0	0	0	0	3	0.49	0.61	0.34
378	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
379	0.005	0	1e-06	0.33	0	0.33	0.33	0	0.0016	0	0	0	0	0	0	3	0.49	0.61	0.34
380	0.73	0	0.0012	0.079	0	0.079	0.079	0	0.005	0	0	0.00078	0	0.025	0	0	0.55	0.61	0.45
381	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
382	0.0072	0	0.035	0.28	0	0.28	0.28	0	0.1	0	0	8.7e-05	0	0	0.002	3	0.49	0.61	0.34
383	0.014	0	0.0055	0.31	0	0.31	0.31	0	0.047	0	0	0.0018	0	2.3e-06	7e-06	3	0.49	0.61	0.34
384	0.00023	0	3.4e-05	0.33	0	0.33	0.33	0	0.011	0	0	0	0	0	0	3	0.49	0.61	0.34
385	0.29	0	0.046	0.2	0	0.2	0.2	0	0.068	0	0	0.0021	0	0.0013	3.4e-05	0	0.55	0.61	0.45
386	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.27	0	0.038
387	0.091	0	0.00013	0.29	0	0.29	0.29	0	0.027	0	0	9.4e-05	0	0	0	3	0.49	0.61	0.34
388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.61	0.45
389	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00042	4	0	0.39	0
390	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.49	0.7	0.34
391	0.024	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	10	0	0	0.11
392	0.0029	0	1.9e-05	0.33	0	0.33	0.33	0	0.0095	0	0	0	0	0	0	3	0.49	0.61	0.34
393	0.11	0	0.21	0.18	0	0.18	0.18	0	0.14	0	0	0.00092	0	0.00021	0.0078	2	0.49	0.78	0.38
394	0.29	0	0.027	0.093	0	0.093	0.093	0	0.045	0	0	0.3	0	0.067	9.4e-06	11	0.77	0.61	0.34
395	0	0	0.0083	0	0	0	0	0	0.99	0	0	0	0	0	0	8	0.49	0.7	0.34
396	0.00078	0	3.8e-05	0.33	0	0.33	0.33	0	0.015	0	0	0	0	0	0	3	0.49	0.61	0.34
397	0.2	0	7.7e-06	0.27	0	0.27	0.27	0	0.0068	0	0	0	0	0	0	3	0.49	0.61	0.34
398	1.9e-05	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
399	0	0.87	0	0	0	0	0	0	0	0.034	0	0.097	0	0	0	1	0.11	0	0
400	1.3e-05	0	0	0.33	0	0.33	0.33	0	0.00031	0	0	0	0	0	0	3	0.49	0.61	0.34
401	0.046	0	0.00026	0.32	0	0.32	0.32	0	0.0046	0	0	0	0	0	0	3	0.49	0.61	0.34
402	0.00012	0	4e-06	0.33	0	0.33	0.33	0	0.0012	0	0	0	0	0	0	3	0.49	0.61	0.34
403	0.0089	0	1.1e-05	0.33	0	0.33	0.33	0	0.0027	0	0	0	0	0	0	3	0.49	0.61	0.34
404	0.2	0	0.0073	0.25	0	0.25	0.25	0	0.052	0	0	0.0011	0	5e-05	0	3	0.49	0.61	0.34
405	0.28	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0	9	0.27	0	0.038
406	0.00012	0	0	0.33	0	0.33	0.33	0	0.00052	0	0	0	0	0	0	3	0.49	0.61	0.34
407	0.0093	0	0.0015	0.31	0	0.31	0.31	0	0.055	0	0	4.5e-06	0	0	0	3	0.49	0.61	0.34
408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.55	1	0.34
409	0.015	0	0.0024	0.31	0	0.31	0.31	0	0.047	0	0	8.5e-06	0	0	0	3	0.49	0.61	0.34
410	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
411	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
412	0	1	0	0	0	0	0	0	0	0	0	6.2e-05	0	0	0	1	0.11	0	0
413	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.77	0.61	0.55
414	0.076	0	0.0043	0.28	0	0.28	0.28	0	0.092	0	0	0	0	0	0	3	0.49	0.61	0.34
415	0	0.47	0	0	0	0	0	0	0	0.012	0	0.51	0	0	0	11	0.77	0.61	0.34
416	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
417	0.038	0	0.22	0.042	0	0.042	0.042	0	0.061	0	0	0.0013	0	0.00045	0.55	14	0.55	1	0.34
418	0.03	0	9.7e-05	0.32	0	0.32	0.32	0	0.01	0	0	0.0022	0	1.6e-06	0	3	0.49	0.61	0.34
419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.49	0.47	0.038
420	0.012	0	0.4	0.095	0	0.095	0.095	0	0.3	0	0	0	0	0	0	2	0.49	0.78	0.38
421	0.13	0	5.9e-05	0.29	0	0.29	0.29	0	0.0061	0	0	0.0014	0	1.9e-05	0	3	0.49	0.61	0.34
422	0.00012	0	1.8e-05	0.23	0	0.23	0.23	0	0.31	0	0	0	0	0	0	8	0.49	0.7	0.34
423	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
424	0	0	0.53	0	0	0	0	0	2.1e-06	0	0	0	0	0	0.47	2	0.49	0.78	0.38
425	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
426	0	1	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	1	0.11	0	0
427	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
428	0	0.036	0	0	0	0	0	0	0	0.96	0	0	0	0	0	9	0.27	0	0.038
429	0	0	0	0.33	0	0.33	0.33	0	4.2e-06	0	0	0	0	0	0	3	0.49	0.61	0.34
430	0.011	0	0	0.33	0	0.33	0.33	0	8.1e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
431	8.6e-06	0	2.5e-06	0.33	0	0.33	0.33	0	0.0047	0	0	0	0	0	0	3	0.49	0.61	0.34
432	0	0	0	0.33	0	0.33	0.33	0	5.8e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
433	0.0036	0	0.0034	0.3	0	0.3	0.3	0	0.084	0	0	0	0	0	0	3	0.49	0.61	0.34
434	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
435	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
436	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
437	0	0	0	0.33	0	0.33	0.33	0	4.9e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
438	2.4e-06	0	0	3.7e-06	0	3.7e-06	3.7e-06	0	0	0	0	1	0	0.0022	0.00076	11	0.77	0.61	0.34
439	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0.55	0.61	0.45
440	1	0	0.00097	9.6e-05	0	9.6e-05	9.6e-05	0	3.6e-05	0	0	0	0	0.0015	0	0	0.55	0.61	0.45
441	0.83	0	0.001	0.011	0	0.011	0.011	0	0.00065	0	0	2.4e-05	0	0.14	0	0	0.55	0.61	0.45
442	6.3e-05	0	0.00028	0.32	0	0.32	0.32	0	0.027	0	0	0	0	0	0.015	3	0.49	0.61	0.34
443	0	0.97	0	0	0	0	0	0	0	0.03	0	0	0	0	0	1	0.11	0	0
444	0.74	0	0.032	0.067	0	0.067	0.067	0	0.019	0	0	0.00031	0	0.0062	1.1e-06	0	0.55	0.61	0.45
445	0	1	0	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	1	0.11	0	0
446	0	0	0.037	0	0	0	0	0	0.00038	0	0	0	0	0	0.96	14	0.55	1	0.34
447	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
448	0.004	0	0.00066	0.33	0	0.33	0.33	0	0.019	0	0	0	0	0	0	3	0.49	0.61	0.34
449	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
450	0.00064	0	5.4e-05	0.31	0	0.31	0.31	0	0.007	0	0	0.072	0	2.1e-06	0	3	0.49	0.61	0.34
451	0.012	0	0.085	0.24	0	0.24	0.24	0	0.081	0	0	0.00031	0	7.2e-06	0.091	3	0.49	0.61	0.34
452	0.0081	0	0.00021	0.33	0	0.33	0.33	0	0.013	0	0	0	0	0	0	3	0.49	0.61	0.34
453	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
454	0.01	0	0.00011	0.33	0	0.33	0.33	0	0.0044	0	0	0.00016	0	0	0	3	0.49	0.61	0.34
455	0.00014	0	8.2e-06	0.33	0	0.33	0.33	0	0.0043	0	0	0.015	0	0	0	3	0.49	0.61	0.34
456	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
457	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
458	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
459	0.00058	0	0	0.33	0	0.33	0.33	0	0.00074	0	0	0	0	0	0	3	0.49	0.61	0.34
460	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.11
461	0.00047	0	0.00062	0.33	0	0.33	0.33	0	0.012	0	0	0	0	0	0	3	0.49	0.61	0.34
462	4.3e-06	0	0	0.33	0	0.33	0.33	0	2.5e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
463	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
464	0	0	0	0	0	0	0	0	0	0.0077	0	0	0.99	0	0	12	0.27	0.043	0.34
465	0.14	0	0.017	0.24	0	0.24	0.24	0	0.044	0	0	0.054	0	0.006	0.00058	3	0.49	0.61	0.34
466	0	0	0	0	1	0	0	0.00024	0	0	0	0	0	0	0	4	0	0.39	0
467	0	0.98	0	0.0001	0	0.0001	0.0001	0	0	0.017	0	0	0	0	0	1	0.11	0	0
468	0.25	0	3e-05	0.25	0	0.25	0.25	0	0.005	0	0	0.0024	0	2.8e-05	0	0	0.55	0.61	0.45
469	0.092	0	0.0043	0.29	0	0.29	0.29	0	0.026	0	0	0.00011	0	1.3e-05	0	3	0.49	0.61	0.34
470	0.0037	0	5.7e-05	0.33	0	0.33	0.33	0	0.0061	0	0	0.00051	0	0	0	3	0.49	0.61	0.34
471	0.01	0	1.6e-05	0.33	0	0.33	0.33	0	0.0033	0	0	0	0	0	0	3	0.49	0.61	0.34
472	8e-05	0	0	0.33	0	0.33	0.33	0	5.8e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
473	0.00014	0	6.5e-06	0.33	0	0.33	0.33	0	0.01	0	0	0	0	0	0	3	0.49	0.61	0.34
474	0.033	0	0.00057	0.31	0	0.31	0.31	0	0.025	0	0	0	0	0	0	3	0.49	0.61	0.34
475	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
476	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.27	0.043	0.34
477	0	0	0	0.33	0	0.33	0.33	0	2.8e-05	0	0	0	0	0	0	3	0.49	0.61	0.34
478	0	0.00011	0	0	0	0	0	0	0	0.0058	0	0.99	0.00049	0	0	11	0.77	0.61	0.34
479	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.11	0	0
480	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
481	0.00098	0	0	0.33	0	0.33	0.33	0	0.0012	0	0	0	0	0	0	3	0.49	0.61	0.34
482	0	0	0.19	2.5e-05	0	2.5e-05	2.5e-05	0.81	0	0	0	0	0	0	0	7	0.49	0.47	0.038
483	0	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
484	3.2e-06	0	0	0.33	0	0.33	0.33	0	0	0	0	0	0	0	0	3	0.49	0.61	0.34
485	0	0.75	0	0	0	0	0	0	0	0.00019	0	0.25	0	0	0	1	0.11	0	0
486	0.11	0	1.5e-05	0.29	0	0.29	0.29	0	0.0035	0	0	0.019	0	4.4e-05	0	3	0.49	0.61	0.34
487	0	0	0	0	0	0	0	0	0.002	0	0	0	1	0	0	12	0.27	0.043	0.34
488	0.066	0	0.00022	0.31	0	0.31	0.31	0	0.011	0	0	0.00025	0	0	0	3	0.49	0.61	0.34
489	0	0	0	0.33	0	0.33	0.33	0	6.7e-06	0	0	0	0	0	0	3	0.49	0.61	0.34
490	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0.39	0
491	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.27	0	0.038
492	0.0028	0	0	0.33	0	0.33	0.33	0	0.0026	0	0	6.5e-06	0	0	0	3	0.49	0.61	0.34
493	0.21	0	0.0089	0.24	0	0.24	0.24	0	0.035	0	0	0.023	0	0.004	6e-06	3	0.49	0.61	0.34
