SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
347	1	0	0.00057	0	0	0	0	0	0	0.28	0.33	0.41	0.41
348	1	1.1e-06	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
349	0	0	0	0	0	0	0	1	7	0.28	0	0	0
350	0.94	0.022	0.038	0	0	0	0	0	0	0.28	0.33	0.41	0.41
351	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
352	1	0.0032	0.00095	0	0	0	0	0	0	0.28	0.33	0.41	0.41
353	0.22	1.2e-05	0.78	0	0	0	0	0	2	0.38	0.44	0.49	0.43
354	0	0	0	1	0	0	0	0	3	0	0	0.23	0
355	0.95	0.046	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
356	1	0.00014	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
357	1	0	0	3.7e-05	0	0	0	0	0	0.28	0.33	0.41	0.41
358	0.44	9.1e-06	0.56	0	0	0	0	0	2	0.38	0.44	0.49	0.43
359	0.99	0.00032	0.011	0	0	0	0	0	0	0.28	0.33	0.41	0.41
360	0	0.61	0	0.39	0	0	0	0	1	0.28	0.33	0.61	0.41
361	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
362	0.013	0.98	0.0019	0	0	0	0	0	1	0.28	0.33	0.61	0.41
363	1	2.3e-05	2.8e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
364	0	0	0	0	0	0	1	0	6	0	0.15	0.41	0.046
365	0.32	0.19	0.49	0	0	0	0	0	2	0.38	0.44	0.49	0.43
366	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
367	1	5.8e-05	0.0018	0	0	4.8e-06	0	0	0	0.28	0.33	0.41	0.41
368	0.3	0.0029	0.69	0	0	0	0	0	2	0.38	0.44	0.49	0.43
369	1	0.0005	0.00031	0	0	0	0	0	0	0.28	0.33	0.41	0.41
370	0.87	0.00025	0.13	0	0	0	0	0	0	0.28	0.33	0.41	0.41
371	0	0	0	0	1	0	0	0	4	0	0	0	0.18
372	1	0	0.0002	0	0	0	0	0	0	0.28	0.33	0.41	0.41
373	1	9.9e-06	0.0048	0	0	0	0	0	0	0.28	0.33	0.41	0.41
374	0.69	0.082	0.23	0	0	0	0	0	0	0.28	0.33	0.41	0.41
375	1	0	0.00074	0	0	0	0	0	0	0.28	0.33	0.41	0.41
376	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
377	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
378	1	8.8e-05	0.00075	0	0	0	0	0	0	0.28	0.33	0.41	0.41
379	0.027	0.86	0.11	0	0	0	0	0	1	0.28	0.33	0.61	0.41
380	0	1	0	0	0	0	0	0	1	0.28	0.33	0.61	0.41
381	0	1	2.7e-06	0	0	0	0	0	1	0.28	0.33	0.61	0.41
382	0	1	0	0	0	0	0	0	1	0.28	0.33	0.61	0.41
383	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
384	0	1	5.5e-06	0	0	0	0	0	1	0.28	0.33	0.61	0.41
385	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
386	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
387	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
388	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
389	0	0	0	1	0	0	0	0	3	0	0	0.23	0
390	1	0	0.00098	0	0	0	0	0	0	0.28	0.33	0.41	0.41
391	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
392	0.0043	1	0	0	0	0	0	0	1	0.28	0.33	0.61	0.41
393	1.3e-05	1	6.7e-06	0	0	0	0	0	1	0.28	0.33	0.61	0.41
394	1	3.4e-05	9.2e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
395	0	0	0	1	0	0	0	0	3	0	0	0.23	0
396	1	1.1e-06	0.0021	0	0	0	0	0	0	0.28	0.33	0.41	0.41
397	1	4.3e-06	0.0031	0	0	0	0	0	0	0.28	0.33	0.41	0.41
398	1	0	0.001	0	0	0	0	0	0	0.28	0.33	0.41	0.41
399	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
400	0	0	0	1	0	0	0	0	3	0	0	0.23	0
401	0.16	0.22	0.62	0	0	0	0	0	2	0.38	0.44	0.49	0.43
402	0	0	0	1	0	0	0	0	3	0	0	0.23	0
403	0	0	0	1	0	0	0	0	3	0	0	0.23	0
404	0	0	0	1	0	0	0	0	3	0	0	0.23	0
405	1	0	0.00047	0	0	0	0	0	0	0.28	0.33	0.41	0.41
406	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
407	0.99	0.0026	0.0098	0	0	0	0	0	0	0.28	0.33	0.41	0.41
408	0	0	0	0	0	0	0	1	7	0.28	0	0	0
409	1	0.00019	0.00091	0	0	0	0	0	0	0.28	0.33	0.41	0.41
410	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
411	1	0.00012	5.8e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
412	0.99	0.0068	8.8e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
413	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
414	1	0.00054	3.7e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
415	0.98	0.012	0.0041	0	0	0	0	0	0	0.28	0.33	0.41	0.41
416	0.44	0.3	0.26	0	0	0	0	0	0	0.28	0.33	0.41	0.41
417	0.49	0.017	0.5	0	0	0	0	0	2	0.38	0.44	0.49	0.43
418	0	0	0	0	0	0	0	1	7	0.28	0	0	0
419	0.91	0.04	0.054	0	0	0	0	0	0	0.28	0.33	0.41	0.41
420	1	2.4e-06	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
421	0	0	0	1	0	0	0	0	3	0	0	0.23	0
422	1	0.0039	0.00018	0	0	0	0	0	0	0.28	0.33	0.41	0.41
423	1	0.00071	0.00049	0	0	0	0	0	0	0.28	0.33	0.41	0.41
424	0.89	0.014	0.097	0	0	0	0	0	0	0.28	0.33	0.41	0.41
425	1	3.5e-05	0.0042	0	0	0	0	0	0	0.28	0.33	0.41	0.41
426	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
427	0	0	1	0	0	0	0	0	2	0.38	0.44	0.49	0.43
428	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
429	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
430	0	0	0	1	0	0	0	0	3	0	0	0.23	0
431	0.19	0.81	0.005	0	0	0	0	0	1	0.28	0.33	0.61	0.41
432	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
433	1	0.00051	1.5e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
434	0.64	0.35	0.007	0	0	0	0	0	0	0.28	0.33	0.41	0.41
435	0.99	0	0.0072	0	0	0	0	0	0	0.28	0.33	0.41	0.41
436	0.66	0	0.00045	0	0	0.34	0	0	0	0.28	0.33	0.41	0.41
437	0.95	0.0056	0.042	0	0	0	0	0	0	0.28	0.33	0.41	0.41
438	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
439	0.89	0.1	0.0034	0	0	0	0	0	0	0.28	0.33	0.41	0.41
440	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
441	0.23	0.033	0.74	0	0	0	0	0	2	0.38	0.44	0.49	0.43
442	0.99	0.00069	0.013	0	0	0	0	0	0	0.28	0.33	0.41	0.41
443	0.98	0.00022	0.018	0	0	0	0	0	0	0.28	0.33	0.41	0.41
444	1	0	4.6e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
445	0.95	0.044	0.007	0	0	0	0	0	0	0.28	0.33	0.41	0.41
446	1	4.7e-05	0.0019	0	0	0	0	0	0	0.28	0.33	0.41	0.41
447	0.86	0	0.14	0	0	0	0	0	0	0.28	0.33	0.41	0.41
448	0	0	0	0	1	0	0	0	4	0	0	0	0.18
449	0.8	0.011	0.19	0	0	0	0	0	0	0.28	0.33	0.41	0.41
450	0.00018	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
451	1	0.00081	0.0034	0	0	0	0	0	0	0.28	0.33	0.41	0.41
452	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
453	0	0	0	0	0	0	0	1	7	0.28	0	0	0
454	0.99	0.014	0.00057	0	0	0	0	0	0	0.28	0.33	0.41	0.41
455	0.62	0.00037	0.38	0	0	0	0	0	0	0.28	0.33	0.41	0.41
456	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
457	1	5.7e-06	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
458	0.89	0.024	0.082	0	0	0	0	0	0	0.28	0.33	0.41	0.41
459	0	0	0	0	1	0	0	0	4	0	0	0	0.18
460	0.22	0.0055	0.77	0	0	0	0	0	2	0.38	0.44	0.49	0.43
461	0	0	0	0	0	0	1	0	6	0	0.15	0.41	0.046
462	1	0.00069	0.00078	0	0	0	0	0	0	0.28	0.33	0.41	0.41
463	2.7e-06	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
464	1	0.00027	0.00028	0	0	0	0	0	0	0.28	0.33	0.41	0.41
465	0.96	0.038	0.0071	0	0	0	0	0	0	0.28	0.33	0.41	0.41
466	1	0	4.3e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
467	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
468	5.9e-05	0.98	0.019	0	0	0	0	0	1	0.28	0.33	0.61	0.41
469	0.1	0.34	0.56	0	0	0	0	0	2	0.38	0.44	0.49	0.43
470	1	1.3e-05	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
471	1	0	4.9e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
472	0	0	1	0	0	0	0	0	2	0.38	0.44	0.49	0.43
473	1	7.6e-06	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
474	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
475	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
476	0.47	0.07	0.46	0	0	0	0	0	0	0.28	0.33	0.41	0.41
477	0.99	0.00085	0.0089	0	0	0.00042	0	0	0	0.28	0.33	0.41	0.41
478	0	0	0	0	1	0	0	0	4	0	0	0	0.18
479	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
480	1	0	0.00093	0	0	0	0	0	0	0.28	0.33	0.41	0.41
481	0.0012	0.99	0.0075	0	0	0	0	0	1	0.28	0.33	0.61	0.41
482	1	0.00088	0.0036	0	0	0	0	0	0	0.28	0.33	0.41	0.41
483	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
484	0.53	0.25	0.22	0	0	0	0	0	0	0.28	0.33	0.41	0.41
485	0	0	0	1	0	0	0	0	3	0	0	0.23	0
486	0	0	0	0	0	0	0	1	7	0.28	0	0	0
487	0	0	0	1	0	0	0	0	3	0	0	0.23	0
488	0	0	0	0	0	1	0	0	5	0.22	0.26	0.091	0.32
489	0.99	5.2e-06	0.014	0	0	0	0	0	0	0.28	0.33	0.41	0.41
490	1	0	7.1e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
491	0.98	0.00028	0.00011	0	0	0.018	0	0	0	0.28	0.33	0.41	0.41
492	0	0	0	0	1	0	0	0	4	0	0	0	0.18
493	0.63	0	0.37	0	0	0	0	0	0	0.28	0.33	0.41	0.41
494	0	0	0	0	0	0	0	1	7	0.28	0	0	0
495	9.5e-05	1	7.1e-05	0	0	0	0	0	1	0.28	0.33	0.61	0.41
496	0	0	1	0	0	0	0	0	2	0.38	0.44	0.49	0.43
497	1	1.9e-06	8.8e-06	0	0	0.0011	0	0	0	0.28	0.33	0.41	0.41
498	1	0	4.1e-06	0	0	0	0	0	0	0.28	0.33	0.41	0.41
499	1	0	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
500	0	0	0	0	1	0	0	0	4	0	0	0	0.18
501	0.97	0.031	0.0018	0	0	0	0	0	0	0.28	0.33	0.41	0.41
502	0.95	0.048	0.0029	0	0	0	0	0	0	0.28	0.33	0.41	0.41
503	0.99	0.0039	0.0021	0	0	0	0	0	0	0.28	0.33	0.41	0.41
504	0	0	1	0	0	0	0	0	2	0.38	0.44	0.49	0.43
505	0.0029	0.29	0	0.7	0	0	0	0	3	0	0	0.23	0
506	0.57	0.00011	0.43	0	0	0	0	0	0	0.28	0.33	0.41	0.41
507	1	1.9e-05	0.00014	0	0	0	0	0	0	0.28	0.33	0.41	0.41
508	0.62	0.18	0.2	0	0	0	0	0	0	0.28	0.33	0.41	0.41
509	0.94	0.058	0.00049	0	0	0	0	0	0	0.28	0.33	0.41	0.41
510	0.00029	0.14	0	0.86	0	0	0	0	3	0	0	0.23	0
511	1	0.00052	0.00044	0	0	0	0	0	0	0.28	0.33	0.41	0.41
512	0	0	0	0	0	0	0	1	7	0.28	0	0	0
513	1	4.5e-06	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
514	1	0.00014	0.0019	0	0	0	0	0	0	0.28	0.33	0.41	0.41
515	1	0.0014	5.7e-05	0	0	0	0	0	0	0.28	0.33	0.41	0.41
516	1	0.00099	0.00017	0	0	0	0	0	0	0.28	0.33	0.41	0.41
517	0	0	0	0	1	0	0	0	4	0	0	0	0.18
518	1	7.1e-05	0	0	0	0	0	0	0	0.28	0.33	0.41	0.41
