SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
506	1	0	0	0	0	0.28	0.33	0.41	0.41
507	1	0	0	0	0	0.28	0.33	0.41	0.41
508	1	0	0	0	0	0.28	0.33	0.41	0.41
509	1	0	0	0	0	0.28	0.33	0.41	0.41
510	0.0048	0	1	0	2	0	0	0.18	0
511	1	0	0	0	0	0.28	0.33	0.41	0.41
512	0	0	0	1	3	0.28	0	0	0
513	1	0	0	0	0	0.28	0.33	0.41	0.41
514	1	0	0	0	0	0.28	0.33	0.41	0.41
515	1	0	0	0	0	0.28	0.33	0.41	0.41
516	1	0	0	0	0	0.28	0.33	0.41	0.41
517	0	1	0	0	1	0.031	0.073	0.091	0.091
518	1	0	0	0	0	0.28	0.33	0.41	0.41
