SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
373	0.96	0.00032	8.2e-05	0	0	0	0	0.041	0	0	0.61
374	0.96	0	0.016	0.02	0	7.8e-05	0	0	0	0	0.61
375	0.99	0	0.0048	0.00093	0	0	0	0	0	0	0.61
376	0.2	0	0.023	0.47	0	0.3	0	2.7e-05	0	3	0.47
377	0.028	0	0.072	0.9	0	0.00069	0	0	0	3	0.47
378	0.43	0	0.02	0.28	0	0.27	0	0.00074	0	0	0.61
379	0.9	0	0.025	0.069	0	0.0013	0	0	0	0	0.61
380	0.17	0	0.012	0.26	0	0.55	0	0.0084	0	5	0.39
381	0.98	0	0.012	0.0036	0	0	0	0	0	0	0.61
382	1	3.5e-05	0	0	0	0	0	0	0	0	0.61
383	0.51	0	0.056	0.42	0	0.015	0	0	0	0	0.61
384	0.99	0	0.0062	0.00098	0	0	0	0	0	0	0.61
385	1	6.7e-05	0	0	0	0	0	0	0	0	0.61
386	0.99	0	0.003	0.002	0	2.2e-05	0	0	0	0	0.61
387	0.99	0	0.003	0.0024	0	4.8e-05	0	0	0	0	0.61
388	1	0	0.0015	0.00032	0	0	0	0	0	0	0.61
389	0.91	0	0	0	0.094	0	0.00057	0	0	0	0.61
390	1	8.7e-05	0	0	0	0	0	0	0	0	0.61
391	0.9	3.9e-05	0.0079	0.054	0	0.033	0	0.00056	0	0	0.61
392	0.69	0.00018	0	0	0	0	0	0.31	0	0	0.61
393	0.98	2.6e-05	0.0073	0.012	0	0.00013	0	0	0	0	0.61
394	1	9.7e-05	0.0007	6.5e-05	0	0	0	5.2e-05	0	0	0.61
395	0.98	5.1e-05	0.0048	0.013	0	0.0013	0	0.00049	0	0	0.61
396	0.99	0.00019	0.00028	1.3e-05	0	0	0	0.01	0	0	0.61
397	0.99	3.4e-05	0.005	0.0055	0	3.8e-05	0	0	0	0	0.61
398	0.84	2e-05	0.013	0.11	0	0.037	0	2.5e-06	0	0	0.61
399	0.17	0	0.034	0.65	0	0.14	0	0	0	3	0.47
400	0.98	0	0.011	0.0099	0	3.4e-05	0	0	0	0	0.61
401	0.93	0	0.043	0.029	0	3.8e-06	0	0	0	0	0.61
402	0.96	0	0.0091	0.027	0	0.0041	0	0	0	0	0.61
403	0.94	0	0.01	0.04	0	0.012	0	1.6e-05	0	0	0.61
404	0.74	0	0.027	0.19	0	0.039	0	0	0	0	0.61
405	0.98	0	0.011	0.013	0	0.0001	0	0	0	0	0.61
406	0	0.0011	0	0	0	0	1	0	0.00026	6	0.043
407	0	0.0011	0	0	0	0	1	0	0	6	0.043
408	0	0.0011	0	0	0	0	0.98	0	0.019	6	0.043
409	0.91	0	0	0	0.094	0	0.00025	0	0	0	0.61
410	0.91	0	0	0	0.094	0	2.6e-06	0	0	0	0.61
411	0.9	8.2e-06	0	0	0.093	0	0.0075	0	7.8e-05	0	0.61
412	0	0.0011	0	0	0	0	1	0	0	6	0.043
413	0.015	0	0.013	0.7	0	0.27	0	0	0	3	0.47
414	0.077	0	0.021	0.61	0	0.29	0	1.4e-06	0	3	0.47
415	0.89	2.2e-05	0	0	0.092	0	0.02	2.6e-06	0.0017	0	0.61
416	0.97	0	0.0095	0.018	0	0.00071	0	0	0	0	0.61
417	0.97	0	0.014	0.013	0	3.7e-05	0	0	0	0	0.61
418	0	0.0011	0	0	0	0	1	0	0	6	0.043
419	0.84	0	0.028	0.12	0	0.0067	0	0	0	0	0.61
420	0.72	0	0.06	0.22	0	0.0015	0	0	0	0	0.61
421	0	0.0011	0	0	0	0	1	0	4.7e-05	6	0.043
422	1	0	0.00095	8.5e-05	0	0	0	0	0	0	0.61
423	0.0059	0	0.0037	0.3	0	0.69	0	0.00011	0	5	0.39
424	0.95	0	0.012	0.033	0	0.0028	0	0	0	0	0.61
425	0.88	0	0.02	0.087	0	0.0092	0	0	0	0	0.61
426	0.99	0.00016	0	0	0	0	0	0.0054	0	0	0.61
427	0.99	7.7e-05	0.0024	0.003	0	8.9e-05	0	0.0034	0	0	0.61
428	0.46	4.5e-06	0.022	0.36	0	0.16	0	0	0	0	0.61
429	0.21	3.5e-06	0.0073	0.19	0	0.59	0	0	4.3e-05	5	0.39
430	0.93	0.00017	0.0047	0.0085	0	0.0004	0	0.06	0	0	0.61
431	0.97	5.8e-05	0.013	0.021	0	0.00015	0	0	0	0	0.61
432	0.54	3.8e-05	0.015	0.2	0	0.23	1e-05	0.00052	0.011	0	0.61
433	0.97	9.7e-05	0.0092	0.021	0	0.00068	0	0.0003	0	0	0.61
434	1	0.00018	0.0017	0.00024	0	0	0	7.2e-05	0	0	0.61
435	0.6	5.8e-06	0.066	0.33	0	0.0018	0	0	0	0	0.61
436	1	0.00049	0.00025	2.9e-06	0	0	0	0.0034	0	0	0.61
437	0.85	0.00018	0.0033	0.0043	0	0.00013	0	0.14	0	0	0.61
438	0.76	4.1e-05	0.022	0.18	0	0.041	0	1.1e-05	0	0	0.61
439	0	0	0	0	0	3e-05	0	1	3.4e-05	7	0.87
440	0	0	0	0	0	0	0	1	6.6e-05	7	0.87
441	0.51	0.00015	0.0011	0.00073	0	8.4e-06	0	0.49	0	0	0.61
442	0.71	2.7e-05	0.028	0.23	0	0.03	0	0	0	0	0.61
443	0	0	0	0	0	0	1	0	0.0021	6	0.043
444	0	0	0	0	0	0	0.86	0	0.14	6	0.043
445	0.99	7.8e-05	0.0026	0.004	0	0.00021	0	0.0074	0	0	0.61
446	0.98	0.00021	0.00023	9.6e-06	0	0	0	0.02	0	0	0.61
447	0.00046	0	0.0011	0.26	0	0.74	0	0	0	5	0.39
448	0.005	0	0.00045	0.02	0	0.098	0.018	0	0.86	8	0.13
449	0.96	4.3e-05	0.016	0.025	0	0.0001	0	0	0	0	0.61
450	0.0087	0	0.0037	0.33	0	0.66	0	8.7e-05	0	5	0.39
451	0.088	0	0.054	0.85	0	0.0076	0	0	0	3	0.47
452	0.73	0.0011	2.1e-05	0	0	0	0	0.26	0	0	0.61
453	0.84	4.7e-06	0.078	0.084	0	6e-06	0	0	0	0	0.61
454	0	0	0	0	0.98	0	0.021	0	1.5e-05	4	0
455	0.94	0.00023	0.0022	0.0011	0	5e-06	0	0.054	0	0	0.61
456	0.99	0.00011	0.0063	0.0075	0	7e-05	0	0.00021	0	0	0.61
457	0.86	0.00022	0.002	0.0012	0	8.5e-06	0	0.14	0	0	0.61
458	1	0.0003	0.00076	4.3e-05	0	0	0	0.0012	0	0	0.61
459	0.92	4.3e-05	0.02	0.063	0	0.0013	0	0	0	0	0.61
460	0.57	3.3e-05	0.018	0.24	0	0.17	0	5.9e-05	9.3e-06	0	0.61
461	0.98	0.00019	0.0033	0.0027	0	2.3e-05	0	0.016	0	0	0.61
462	0	0	0	0	0	0	0.00077	0	1	8	0.13
463	0.92	3.1e-05	0.024	0.055	0	0.00036	0	0	0	0	0.61
464	0.83	6.8e-05	0.015	0.12	0	0.042	0	0.00078	0	0	0.61
465	0.22	1.1e-05	0.011	0.24	0	0.47	3.6e-05	1.7e-05	0.062	5	0.39
466	0.98	0.00012	0.0064	0.0092	0	0.00015	0	0.00082	0	0	0.61
467	0.64	0.00049	0.00011	1.6e-06	0	0	0	0.36	0	0	0.61
468	0	0	0	0	0.98	0	0.024	0	2.2e-05	4	0
469	0.95	5.9e-05	0.014	0.033	0	0.00059	0	2.4e-06	0	0	0.61
470	1	0.00024	0.00027	0	0	0	0	0	0	0	0.61
471	0.92	0.00015	0.006	0.016	0	0.0016	0	0.059	0	0	0.61
472	0	0	0	0	0	0	1	0	8.1e-05	6	0.043
473	0.99	0.00014	0.0054	0.0066	0	8.5e-05	0	0.0014	0	0	0.61
474	0.96	0.00012	0.0079	0.022	0	0.0016	0	0.0057	0	0	0.61
475	0.19	1.2e-06	0.047	0.74	0	0.028	0	0	0	3	0.47
476	0.98	6.4e-05	0.0096	0.0089	0	2e-05	0	0	0	0	0.61
477	0.5	2e-05	0.023	0.32	0	0.16	0	1.3e-06	0	0	0.61
478	0.64	2.7e-05	0.025	0.26	0	0.07	0	1.4e-06	0	0	0.61
479	0.94	0.00016	0	0	0	0	0	0.057	0	0	0.61
480	0.96	6.6e-05	0.0041	0.014	0	0.004	0	0.014	0	0	0.61
481	1	0.00017	0.00024	5.9e-06	0	0	0	0.00057	0	0	0.61
482	0.99	8.5e-05	0.0021	0.002	0	4.5e-05	0	0.0052	0	0	0.61
483	0	1.1e-05	0	0	0	0	0.01	0.0021	0.99	8	0.13
484	0.93	7.9e-06	0.02	0.045	0	0.00026	0	0	0	0	0.61
485	0.95	8.7e-05	0.0024	0.0041	0	0.00038	0	0.043	0	0	0.61
486	1	7.6e-05	0	0	0	0	0	0.00066	0	0	0.61
487	0.0003	0	0.00085	0.27	0	0.73	0	0	0	5	0.39
488	0.94	1.8e-05	0.013	0.05	0	0.0021	0	0	0	0	0.61
489	0.72	2.2e-05	0.011	0.12	0	0.14	0	5.9e-05	0	0	0.61
490	0.98	2.2e-05	0.0083	0.013	0	0.0001	0	0	0	0	0.61
491	0.96	0	0.014	0.022	0	0.00025	0	0	0	0	0.61
492	0.98	0	0.0061	0.015	0	0.0024	0	1.4e-06	0	0	0.61
493	0.79	0	0.021	0.14	0	0.046	0	1.1e-05	0	0	0.61
494	0.98	0	0.0093	0.0058	0	8.4e-06	0	0	0	0	0.61
495	0.99	0	0.0042	0.0042	0	9.7e-05	0	0	0	0	0.61
496	1	6e-06	0	0	0	0	0	0	0	0	0.61
497	0.96	3.2e-05	0.019	0.024	0	3.7e-05	0	0	0	0	0.61
498	0.5	0	0.055	0.43	0	0.017	0	0	0	0	0.61
499	0	0	0	0	0.93	0	0.067	0	0.00059	4	0
500	1	8.5e-05	0.0015	0.00071	0	2.8e-06	0	0.00082	0	0	0.61
501	0.81	2.8e-05	0.0099	0.093	0	0.083	0	0.00013	0	0	0.61
502	0.67	0.00015	0	0	0	0	0	0.33	0	0	0.61
503	1	0.00011	0.00098	0.00027	0	0	0	0.0023	0	0	0.61
504	0.89	3e-05	0.0099	0.068	0	0.029	0	4.5e-05	0	0	0.61
505	0.89	8e-05	0.00091	0.0015	0	0.00016	0	0.1	0	0	0.61
506	0	0	0	0	0.99	0	0.0068	0	0	4	0
507	0.99	9.5e-05	0.0014	0.00074	0	4.4e-06	0	0.0031	0	0	0.61
508	1	0.00021	0	0	0	0	0	0.00072	0	0	0.61
509	0.9	3.9e-05	0.0079	0.056	0	0.038	0	0.00073	0	0	0.61
510	0.00068	0	0.0029	0.67	0	0.33	0	0	0	3	0.47
511	1	0.00016	0	0	0	0	0	6.3e-06	0	0	0.61
512	0.86	4e-05	0.0076	0.063	0	0.07	0	0.002	5.9e-05	0	0.61
513	0	0	0	0	0	0	0.54	0	0.46	6	0.043
514	0.99	3.6e-05	0.0036	0.0021	0	3.4e-06	0	0	0	0	0.61
515	0.98	3.5e-05	0.0063	0.014	0	0.00048	0	5.8e-06	0	0	0.61
516	0.01	0	0.0013	0.1	0	0.89	0	0	1.6e-05	5	0.39
517	0.9	8.4e-05	0.0019	0.0036	0	0.00047	0	0.09	0	0	0.61
518	1	0.00011	0.0036	0.0011	0	0	0	4.7e-06	0	0	0.61
519	0.96	2.9e-06	0.029	0.011	0	0	0	0	0	0	0.61
520	0.99	6.5e-05	0.0034	0.0061	0	0.00036	0	0.0018	0	0	0.61
521	0.99	2e-05	0.0054	0.0022	0	0	0	0	0	0	0.61
522	1	4e-05	0.0032	0.0016	0	2.2e-06	0	0	0	0	0.61
523	0	0	1.5e-05	0.027	0	0.97	0	0	0	5	0.39
524	0.0017	0	0.00038	0.052	0	0.95	0	0	0.00042	5	0.39
525	1	2.2e-05	0.0039	0.00083	0	0	0	0	0	0	0.61
526	0.92	0.0002	0	0	0	0	0	0.085	0	0	0.61
527	1	4.1e-05	0.0016	0.00015	0	0	0	0	0	0	0.61
528	1	0.00012	0	0	0	0	0	6e-06	0	0	0.61
529	0.98	8.4e-05	0.0024	0.0038	0	0.00024	0	0.016	0	0	0.61
530	0	0	0	0	0.96	0	0.039	0	0.00011	4	0
531	0.81	0.00023	0.00015	5.8e-06	0	0	0	0.19	0	0	0.61
532	0.97	3.5e-05	0.007	0.021	0	0.0015	0	1.4e-05	0	0	0.61
533	1	8e-05	0.0012	0.00023	0	0	0	5e-05	0	0	0.61
534	0.99	2.5e-05	0.0051	0.003	0	2.9e-06	0	0	0	0	0.61
535	0.99	3.7e-05	0.004	0.0031	0	1.1e-05	0	0	0	0	0.61
536	0.59	1.5e-06	0.061	0.35	0	0.0016	0	0	0	0	0.61
537	1	6.9e-05	0	0	0	0	0	5.5e-06	0	0	0.61
538	0.052	0	0.03	0.89	0	0.028	0	0	0	3	0.47
539	4.9e-06	0	0.00017	0.24	0	0.76	0	0	0	5	0.39
540	0.99	6.4e-06	0	0	0	0	0	0.012	0	0	0.61
541	0.93	1.4e-05	0.016	0.05	0	0.00088	0	0	0	0	0.61
542	0.49	4.4e-06	0.025	0.37	0	0.11	0	0	0	0	0.61
543	0.97	0.00014	0.00069	0.00016	0	0	0	0.026	0	0	0.61
544	0	0	0	0	0.79	0	0.19	0	0.021	4	0
545	0.99	7.1e-05	0.0025	0.0027	0	5.2e-05	0	0.001	0	0	0.61
546	0.99	1.8e-05	0.0058	0.0022	0	0	0	0	0	0	0.61
547	0.00035	0	0.00099	0.31	0	0.69	0	0	0	5	0.39
548	0.81	2.4e-05	0.011	0.11	0	0.077	0	3.2e-05	0	0	0.61
549	0.99	5.2e-05	0.0034	0.0037	0	4.8e-05	0	4.9e-05	0	0	0.61
550	0	0	0	0	0	0.84	0	0.16	0	5	0.39
551	0.98	1.8e-05	0.0091	0.01	0	2.7e-05	0	0	0	0	0.61
552	0.97	9.8e-05	1.6e-05	1.7e-05	0	0	0	0.025	0	0	0.61
553	0.006	0	0.0016	0.16	0	0.83	0	0	0	5	0.39
554	0.89	1.4e-05	0.017	0.088	0	0.0061	0	0	0	0	0.61
555	0.88	6.4e-06	0.029	0.095	0	0.00065	0	0	0	0	0.61
556	0.99	2.9e-05	0.0052	0.0046	0	1.5e-05	0	0	0	0	0.61
557	0.93	4.8e-06	0.028	0.037	0	1.6e-05	0	0	0	0	0.61
558	1	0.00011	0.00049	2.5e-05	0	0	0	3.3e-05	0	0	0.61
559	1	5.1e-05	0.0013	0.00014	0	0	0	0	0	0	0.61
560	0.21	1.9e-06	0.041	0.7	0	0.054	0	0	0	3	0.47
561	0.96	3.1e-05	0.0085	0.032	0	0.0032	0	7.9e-06	0	0	0.61
562	0.92	2e-05	0.013	0.059	0	0.0049	0	0	0	0	0.61
563	0.95	7.6e-05	0.012	0.033	0	0.0012	0	4.4e-05	0	0	0.61
564	0.73	2e-05	0.035	0.22	0	0.0096	0	0	0	0	0.61
565	0.94	2.6e-05	0.024	0.038	0	7.5e-05	0	0	0	0	0.61
566	0.66	1.7e-05	0.036	0.28	0	0.018	0	0	0	0	0.61
567	0.97	0.00016	0.005	0.0076	0	0.00022	0	0.017	0	0	0.61
568	0.82	6e-05	0.017	0.12	0	0.035	0	0.00019	0	0	0.61
569	0.83	2.3e-05	0.032	0.14	0	0.0027	0	0	0	0	0.61
570	0	0	0	0	0	0	0	8.2e-06	1	8	0.13
571	0.98	0.0001	0.0078	0.012	0	0.00017	0	0.00013	0	0	0.61
572	0.063	0	0.014	0.55	0	0.37	0	0	0	3	0.47
573	1	3.5e-05	0.0019	0.00027	0	0	0	0	0	0	0.61
574	0	0	0	0	0.99	0	0.0059	0	0	4	0
575	0.8	2.5e-05	0.031	0.16	0	0.0058	0	0	0	0	0.61
576	0.49	4.9e-06	0.061	0.44	0	0.0059	0	0	0	0	0.61
577	0.8	4.8e-05	0.02	0.15	0	0.032	0	2.9e-05	0	0	0.61
578	0.97	6.7e-05	0.011	0.018	0	0.00015	0	2.5e-06	0	0	0.61
579	0.00078	0	0.0014	0.28	0	0.72	0	0	0	5	0.39
580	0.93	8.4e-05	0.012	0.051	0	0.0055	0	0.0005	0	0	0.61
581	0.97	9.4e-05	0.0096	0.023	0	0.00078	0	0.00024	0	0	0.61
582	0.79	3e-05	0.027	0.17	0	0.013	0	0	0	0	0.61
583	0.92	9.3e-05	0.012	0.057	0	0.01	0	0.0024	0	0	0.61
584	0	0	0	0	1	0	0.00017	0	0	4	0
585	0.74	1.1e-05	0.051	0.21	0	0.0013	0	0	0	0	0.61
586	0.78	1.2e-05	0.048	0.17	0	0.00088	0	0	0	0	0.61
587	0.96	6.1e-05	0.013	0.028	0	0.00038	0	2e-06	0	0	0.61
588	0.82	8e-05	0.013	0.11	0	0.059	0	0.0056	0.00013	0	0.61
589	0.99	0.00013	0.0048	0.004	0	2.1e-05	0	0.00038	0	0	0.61
590	0.93	2.2e-05	0.028	0.044	0	7.1e-05	0	0	0	0	0.61
591	0.48	1.6e-05	0.027	0.37	0	0.12	0	0	0	0	0.61
592	0.0012	0	0.00078	0.12	0	0.87	0	0	1.3e-06	5	0.39
593	0.9	7.1e-06	0	0	0.093	0	0.0064	0	4.5e-05	0	0.61
594	0.99	5.6e-05	0.0049	0.00064	0	0	0	0	0	0	0.61
595	1	7.4e-05	0.002	0.0015	0	1.8e-05	0	0.00017	0	0	0.61
596	0	0.0011	0	0	0	0	1	0	0.003	6	0.043
597	0.97	3.9e-05	0.016	0.018	0	3.3e-05	0	0	0	0	0.61
598	0.99	7.1e-05	0.0045	0.00085	0	0	0	0	0	0	0.61
599	0.98	0.00014	0.0055	0.0078	0	0.00016	0	0.0041	0	0	0.61
600	0	0	0	0	1	0	2.2e-05	0	0	4	0
601	0.83	3.2e-05	0.0088	0.078	0	0.078	0	0.0018	1e-05	0	0.61
602	0	3.9e-05	0	0	0	0	0.036	3.1e-06	0.96	8	0.13
603	0	0.00092	0	0	0	0	0.84	0	0.16	6	0.043
604	0.86	7.7e-06	0.06	0.085	0	2.4e-05	0	0	0	0	0.61
605	0.64	2.6e-05	0.026	0.27	0	0.069	0	1.1e-06	0	0	0.61
606	0.98	8e-05	0.0093	0.013	0	0.00012	0	1.1e-05	0	0	0.61
607	0.96	6.7e-05	0.013	0.028	0	0.00053	0	6.6e-06	0	0	0.61
608	0.89	1.6e-05	0.037	0.068	0	0.0001	0	0	0	0	0.61
609	0.78	1.9e-05	0.036	0.18	0	0.0039	0	0	0	0	0.61
610	0.74	6e-06	0.072	0.19	0	0.00017	0	0	0	0	0.61
611	0.98	2.4e-05	0.015	0.0051	0	0	0	0	0	0	0.61
612	0.99	8.1e-05	0.0061	0.0031	0	2.5e-06	0	0	0	0	0.61
613	0.99	0.0001	0.0056	0.0041	0	1.1e-05	0	2.1e-05	0	0	0.61
614	1	0.0001	0.0035	0.00075	0	0	0	0	0	0	0.61
615	0.34	7.6e-06	0.029	0.48	0	0.15	0	0	0	3	0.47
616	0.01	0	0.025	0.95	0	0.011	0	0	0	3	0.47
617	0.85	5.3e-05	0.019	0.11	0	0.016	0	2.3e-05	0	0	0.61
618	0.97	0.00016	0.0049	0.0072	0	0.00019	0	0.016	0	0	0.61
619	0.0032	0	0.0094	0.88	0	0.11	0	0	0	3	0.47
620	0.43	3.9e-06	0.062	0.5	0	0.0068	0	0	0	3	0.47
621	0.16	3.8e-06	0.016	0.43	0	0.4	0	0	0	3	0.47
622	0.14	0	0.07	0.79	0	0.0035	0	0	0	3	0.47
623	0.94	2.5e-05	0.024	0.033	0	4.7e-05	0	0	0	0	0.61
624	1	6.1e-05	0.00059	1.3e-05	0	0	0	0	0	0	0.61
625	0.98	7.6e-05	0.003	0.0058	0	0.00054	0	0.011	0	0	0.61
626	0.6	6.1e-06	0.025	0.3	0	0.074	0	0	0	0	0.61
627	0.36	3.7e-06	0.052	0.57	0	0.02	0	0	0	3	0.47
628	0.66	1.4e-06	0.15	0.19	0	4.3e-06	0	0	0	0	0.61
629	0.99	5.1e-05	0.0038	0.0055	0	0.00012	0	7.6e-05	0	0	0.61
630	0.36	4.7e-06	0.044	0.56	0	0.04	0	0	0	3	0.47
631	0.89	5.7e-05	0.017	0.088	0	0.009	0	2.5e-05	0	0	0.61
632	0.98	5.3e-05	0.012	0.013	0	3.1e-05	0	0	0	0	0.61
633	0.86	1.7e-05	0.015	0.11	0	0.022	0	0	0	0	0.61
634	0.87	6.3e-05	0.016	0.097	0	0.017	0	0.00012	0	0	0.61
635	0.99	6.7e-05	0.0084	0.0063	0	9.6e-06	0	0	0	0	0.61
636	0.79	6.4e-05	0.016	0.13	0	0.063	0	0.00088	3.3e-06	0	0.61
637	0.98	0.00011	0.0077	0.013	0	0.00028	0	0.00036	0	0	0.61
638	0.98	6.2e-05	0.0088	0.0064	0	8.1e-06	0	0	0	0	0.61
639	1	0.00012	0.0023	0.00024	0	0	0	0	0	0	0.61
640	1	7.1e-05	0.002	0.0013	0	7.4e-06	0	0.00029	0	0	0.61
641	0.97	2.3e-05	0.0089	0.019	0	0.00034	0	0	0	0	0.61
642	0.73	3.9e-05	0.022	0.19	0	0.053	0	1.2e-05	0	0	0.61
643	1	0.00027	0.00052	9.4e-06	0	0	0	2.2e-05	0	0	0.61
644	0.93	8.5e-05	0.012	0.048	0	0.0048	0	0.00047	0	0	0.61
645	0.9	1.9e-05	0.033	0.069	0	0.00017	0	0	0	0	0.61
646	0.97	6.1e-05	0.011	0.014	0	6e-05	0	0	0	0	0.61
647	1	0.00042	0.00035	6.9e-06	0	0	0	0.0032	0	0	0.61
648	0.016	0	0.0066	0.44	0	0.54	0	0	0	5	0.39
649	0.74	1.8e-05	0.038	0.21	0	0.0059	0	0	0	0	0.61
650	0.9	7.5e-05	0.014	0.076	0	0.013	0	0.0004	0	0	0.61
651	0.99	0.00014	0.0052	0.0058	0	6.3e-05	0	0.0013	0	0	0.61
652	0.87	6.2e-05	0.017	0.094	0	0.014	0	8.4e-05	0	0	0.61
653	1	0.00016	0.0011	4.6e-05	0	0	0	1.2e-06	0	0	0.61
654	0.99	8.6e-05	0.007	0.0058	0	1.6e-05	0	5.1e-06	0	0	0.61
655	0.99	0.00012	0.0057	0.0064	0	6.1e-05	0	0.00044	0	0	0.61
656	0.98	0.00015	0.0056	0.0089	0	0.00026	0	0.0082	0	0	0.61
657	0.9	0.00017	0.0042	0.0072	0	0.00034	0	0.093	0	0	0.61
658	0.92	2.9e-05	0.024	0.055	0	0.00031	0	0	0	0	0.61
659	0.95	5.9e-05	0.014	0.033	0	0.00059	0	2.4e-06	0	0	0.61
660	0.87	5e-05	0.019	0.1	0	0.01	0	8.8e-06	0	0	0.61
661	1	7.2e-05	0.0031	0.00023	0	0	0	0	0	0	0.61
662	1	0.00016	0.0027	0.00082	0	0	0	0.00022	0	0	0.61
663	0.99	0.00025	0.0014	0.00025	0	0	0	0.0045	0	0	0.61
664	0	0	0	0	0	2.2e-06	0.00032	0	1	8	0.13
665	1	0.00012	0	0	0	0	0	0.00021	0	0	0.61
666	0.94	2.9e-05	0.0093	0.042	0	0.0059	0	8.8e-06	0	0	0.61
667	0.81	1.9e-05	0.014	0.12	0	0.052	0	2.3e-06	0	0	0.61
668	0	0	0	0	0.99	0	0.0094	0	0	4	0
669	1	3.1e-05	0	0	0	0	0	0	0	0	0.61
670	1	5.9e-05	0.0019	0.00068	0	0	0	1.1e-05	0	0	0.61
671	0.95	1.7e-05	0.013	0.036	0	0.00075	0	0	0	0	0.61
672	0.94	8.9e-06	0.019	0.036	0	0.0001	0	0	0	0	0.61
673	0.0096	3e-06	0	0	0	0	0	0.99	0	7	0.87
674	0.32	3.7e-06	0.015	0.32	0	0.34	0	0	0	5	0.39
675	0.4	9.4e-06	0.009	0.17	0	0.42	0	9e-06	0.00024	5	0.39
676	0.96	0.0006	1.7e-05	0	0	0	0	0.043	0	0	0.61
677	0.97	3.8e-05	0.0068	0.023	0	0.0025	0	4.7e-05	0	0	0.61
678	1	7e-05	0	0	0	0	0	0	0	0	0.61
679	0.95	0	0.012	0.038	0	0.0036	0	0	0	0	0.61
680	0.98	0	0.0093	0.0064	0	1.1e-05	0	0	0	0	0.61
681	0.75	0	0.042	0.2	0	0.0057	0	0	0	0	0.61
682	0.91	0	0.02	0.066	0	0.003	0	0	0	0	0.61
683	0.66	0	0.042	0.28	0	0.016	0	0	0	0	0.61
684	0.99	0.00014	0.00064	0.00011	0	0	0	0.0086	0	0	0.61
685	0.98	3.3e-05	0.0063	0.012	0	0.00029	0	2.6e-06	0	0	0.61
686	0	0	0	0	0	0	2.6e-06	0.039	0.96	8	0.13
687	0	0	0	0	0.91	0	0.089	0	0.0014	4	0
688	0	0	0	0	0	0	0.012	0	0.99	8	0.13
689	0.54	1e-05	0.014	0.22	0	0.22	0	0	0	0	0.61
690	0.89	2e-05	0.014	0.085	0	0.015	0	0	0	0	0.61
691	0	0	0	0	0	0	0	0	1	8	0.13
692	0.96	1.3e-05	0.015	0.028	0	0.00015	0	0	0	0	0.61
693	0.98	7.1e-05	0	0	0	0	0	0.019	0	0	0.61
694	0.92	3.6e-05	0.0084	0.052	0	0.022	0	0.00018	0	0	0.61
695	0.82	1.4e-05	0.017	0.13	0	0.025	0	0	0	0	0.61
696	0.29	4.4e-06	0.011	0.24	0	0.46	0	0	0	5	0.39
697	0	0	0	0	0	0	0.063	0	0.94	8	0.13
698	0.022	1.2e-05	1.5e-06	0	0	0	0	0.98	0	7	0.87
699	1	7.9e-05	0	0	0	0	0	0.0001	0	0	0.61
700	0.99	5.4e-05	0.003	0.0025	0	1.8e-05	0	4.5e-05	0	0	0.61
701	0.0012	0	0	0	0	0	0	1	0	7	0.87
702	1	2.4e-06	0	0	0	0	0	0.0001	0	0	0.61
703	0.75	5.8e-06	0	0	0	0	0	0.25	0	0	0.61
704	0.91	1.3e-05	0.017	0.067	0	0.002	0	0	0	0	0.61
705	0.96	0.00045	3.5e-05	0	0	0	0	0.035	0	0	0.61
706	1	4.2e-05	0	0	0	0	0	0.0015	0	0	0.61
707	0.026	0	0.0011	0.046	0	0.39	0.00068	0	0.54	8	0.13
708	0.97	1.4e-05	0.012	0.015	0	3.7e-05	0	0	0	0	0.61
709	1	5.4e-05	0.0013	0.00015	0	0	0	0	0	0	0.61
710	0.85	3e-05	0.0095	0.081	0	0.062	0	0.00016	0	0	0.61
711	0.99	6.4e-05	0.0035	0.0068	0	0.00047	0	0.002	0	0	0.61
712	1	7.5e-05	0	0	0	0	0	2e-06	0	0	0.61
713	1	0.00011	0.001	0.00029	0	0	0	0.0031	0	0	0.61
714	0.97	4.2e-06	0.023	0.012	0	0	0	0	0	0	0.61
715	0.99	2.2e-05	0.0059	0.0038	0	3.6e-06	0	0	0	0	0.61
716	0.43	1e-06	0.058	0.51	0	0.0053	0	0	0	3	0.47
717	0.98	1.5e-05	0.01	0.012	0	2.4e-05	0	0	0	0	0.61
718	0.7	1.4e-05	0.015	0.18	0	0.11	0	0	0	0	0.61
719	0.62	2.6e-06	0.046	0.33	0	0.0049	0	0	0	0	0.61
720	0.95	2e-05	0.012	0.037	0	0.0012	0	0	0	0	0.61
721	0.0016	0	0.00079	0.13	0	0.87	0	0	0	5	0.39
722	0.61	1.4e-05	0.013	0.18	0	0.19	0	3.1e-06	0	0	0.61
723	0.98	3.4e-05	0.0066	0.015	0	0.00053	0	5.1e-06	0	0	0.61
724	1	6.5e-05	0.0023	0.0016	0	1.1e-05	0	0.00016	0	0	0.61
725	0.93	2.8e-05	0.01	0.05	0	0.0083	0	7e-06	0	0	0.61
726	0.99	5.8e-05	0.004	0.009	0	0.00069	0	0.00093	0	0	0.61
727	1	1.9e-05	0	0	0	0	0	2.8e-05	0	0	0.61
728	1	1.6e-06	0	0	0	0	0	0.00011	0	0	0.61
729	0.00015	0	0	0	0	0	0	1	0	7	0.87
730	0.94	0.00019	0	0	0	0	0	0.06	0	0	0.61
