SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
568	0.2	0.0049	0.00095	0	0.00055	0.2	0.00014	0.077	0	0	3.9e-06	0.024	0.062	0.2	0.0049	0.0027	0.2	0	0.00055	0.0049	0	0.61
569	0.2	0.0093	2.2e-06	0	5.6e-05	0.2	0	0.085	0	0	1.5e-06	0.0019	0.069	0.2	0.0093	1.8e-05	0.2	0	5.6e-05	0.0093	0	0.61
570	0	0	0.037	0	0.00031	0	6.2e-06	0	0	0	0	0	0	0	0	0	0	0.96	0.00031	0	17	0.13
571	0.24	0.0022	0.0016	0	0.0011	0.24	0.0001	0.0074	0	0	6.6e-06	0.00012	0.006	0.24	0.0022	1.7e-06	0.24	0	0.0011	0.0022	0	0.61
572	0.016	0.0042	0	0	0	0.016	0	0.35	0	0	0	0.27	0.28	0.016	0.0042	0.025	0.016	0	0	0.0042	7	0.47
573	0.25	0.00055	3e-06	0	0.00014	0.25	0	0.00017	0	0	2.3e-06	0	0.00013	0.25	0.00055	0	0.25	0	0.00014	0.00055	0	0.61
574	0	0	0	0.5	0	0	0	0	0.5	0.0059	0	0	0	0	0	0	0	0	0	0	3	0
575	0.2	0.0089	4.9e-06	0	7.1e-05	0.2	0	0.1	0	0	1.6e-06	0.004	0.08	0.2	0.0089	6.5e-05	0.2	0	7.1e-05	0.0089	0	0.61
576	0.12	0.017	0	0	3.3e-06	0.12	0	0.26	0	0	0	0.0039	0.21	0.12	0.017	1.8e-05	0.12	0	3.3e-06	0.017	7	0.47
577	0.2	0.0057	0.00032	0	0.00035	0.2	2.2e-05	0.091	0	0	3.1e-06	0.022	0.073	0.2	0.0057	0.0019	0.2	0	0.00035	0.0057	0	0.61
578	0.24	0.0032	0.00016	0	0.00044	0.24	1.8e-06	0.011	0	0	4.4e-06	0.00011	0.009	0.24	0.0032	0	0.24	0	0.00044	0.0032	0	0.61
579	0.00022	0.00046	0	0	0	0.00022	0	0.2	0	0	0	0.57	0.16	0.00022	0.00046	0.075	0.00022	0	0	0.00046	11	0.39
580	0.23	0.0036	0.0021	0	0.00094	0.23	0.00037	0.032	0	0	5.5e-06	0.0038	0.025	0.23	0.0036	0.00024	0.23	0	0.00094	0.0036	0	0.61
581	0.24	0.0028	0.0018	0	0.001	0.24	0.00018	0.014	0	0	6.1e-06	0.00054	0.011	0.24	0.0028	1.4e-05	0.24	0	0.001	0.0028	0	0.61
582	0.19	0.0078	2e-05	0	0.00012	0.19	0	0.11	0	0	2e-06	0.009	0.085	0.19	0.0078	0.00028	0.19	0	0.00012	0.0078	0	0.61
583	0.23	0.0034	0.0047	0	0.0012	0.23	0.0018	0.035	0	0	6.1e-06	0.0072	0.028	0.23	0.0034	0.0007	0.23	0	0.0012	0.0034	0	0.61
584	0	0	0	0.5	0	0	0	0	0.5	0.00017	0	0	0	0	0	0	0	0	0	0	3	0
585	0.18	0.015	0	0	1.1e-05	0.18	0	0.13	0	0	0	0.00089	0.1	0.18	0.015	2.8e-06	0.18	0	1.1e-05	0.015	0	0.61
586	0.19	0.014	0	0	1.3e-05	0.19	0	0.1	0	0	0	0.0006	0.083	0.19	0.014	1.7e-06	0.19	0	1.3e-05	0.014	0	0.61
587	0.24	0.0039	0.00013	0	0.00037	0.24	1.5e-06	0.017	0	0	4e-06	0.00026	0.014	0.24	0.0039	2.8e-06	0.24	0	0.00037	0.0039	0	0.61
588	0.2	0.0038	0.0059	0	0.0011	0.2	0.0041	0.066	0	0	5.2e-06	0.041	0.053	0.2	0.0038	0.0088	0.2	0.00012	0.0011	0.0038	0	0.61
589	0.25	0.0014	0.0035	0	0.0018	0.25	0.00029	0.0025	0	0	8.6e-06	1.5e-05	0.002	0.25	0.0014	0	0.25	0	0.0018	0.0014	0	0.61
590	0.23	0.0081	0	0	3.6e-05	0.23	0	0.028	0	0	1.4e-06	4.9e-05	0.022	0.23	0.0081	0	0.23	0	3.6e-05	0.0081	0	0.61
591	0.12	0.0077	1e-05	0	5.6e-05	0.12	0	0.23	0	0	1e-06	0.085	0.18	0.12	0.0077	0.0077	0.12	0	5.6e-05	0.0077	7	0.47
592	0.00029	0.00022	0	0	0	0.00029	0	0.076	0	0	0	0.6	0.061	0.00029	0.00022	0.26	0.00029	1.2e-06	0	0.00022	11	0.39
593	0.22	0	0	0.047	7.8e-06	0.22	0	0	0.047	0.0065	0	0	0	0.22	0	0	0.22	4.3e-05	7.8e-06	0	0	0.61
594	0.25	0.0014	3.2e-06	0	0.00017	0.25	0	0.0004	0	0	3.7e-06	0	0.00032	0.25	0.0014	0	0.25	0	0.00017	0.0014	0	0.61
595	0.25	0.00059	0.0022	0	0.0011	0.25	0.00012	0.00096	0	0	4.8e-06	1.2e-05	0.00077	0.25	0.00059	0	0.25	0	0.0011	0.00059	0	0.61
596	0	0	0	0	0.0027	0	0	0	0	0.99	7.1e-05	0	0	0	0	0	0	0.0028	0.0027	0	9	0.043
597	0.24	0.0046	5.3e-06	0	0.00012	0.24	0	0.011	0	0	2.6e-06	2.3e-05	0.0092	0.24	0.0046	0	0.24	0	0.00012	0.0046	0	0.61
598	0.25	0.0013	1.9e-05	0	0.00032	0.25	0	0.00053	0	0	4.7e-06	0	0.00043	0.25	0.0013	0	0.25	0	0.00032	0.0013	0	0.61
599	0.24	0.0016	0.011	0	0.0024	0.24	0.003	0.0048	0	0	9.2e-06	0.00011	0.0039	0.24	0.0016	2.4e-06	0.24	0	0.0024	0.0016	0	0.61
600	0	0	0	0.5	0	0	0	0	0.5	2.2e-05	0	0	0	0	0	0	0	0	0	0	3	0
601	0.21	0.0026	0.00074	0	0.00032	0.21	0.0013	0.049	0	0	2.1e-06	0.054	0.039	0.21	0.0026	0.01	0.21	9.7e-06	0.00032	0.0026	0	0.61
602	0	0	0.0067	0	0.021	0	2.3e-06	0	0	0.036	2.6e-06	0	0	0	0	0	0	0.92	0.021	0	17	0.13
603	0	0	5.6e-05	0	0.047	0	0	0	0	0.77	5.5e-05	0	0	0	0	0	0	0.14	0.047	0	9	0.043
604	0.21	0.017	0	0	3.4e-06	0.21	0	0.053	0	0	0	1.6e-05	0.042	0.21	0.017	0	0.21	0	3.4e-06	0.017	0	0.61
605	0.16	0.0073	4.1e-05	0	0.00012	0.16	0	0.16	0	0	1.7e-06	0.048	0.13	0.16	0.0073	0.004	0.16	0	0.00012	0.0073	7	0.47
606	0.24	0.0027	0.00039	0	0.00064	0.24	8.2e-06	0.0084	0	0	5.2e-06	8.2e-05	0.0067	0.24	0.0027	0	0.24	0	0.00064	0.0027	0	0.61
607	0.24	0.0036	0.00025	0	0.00047	0.24	5e-06	0.018	0	0	4.4e-06	0.00036	0.014	0.24	0.0036	5.2e-06	0.24	0	0.00047	0.0036	0	0.61
608	0.22	0.011	0	0	1.9e-05	0.22	0	0.043	0	0	1.1e-06	7.1e-05	0.034	0.22	0.011	0	0.22	0	1.9e-05	0.011	0	0.61
609	0.19	0.01	1.2e-06	0	4.1e-05	0.19	0	0.11	0	0	1.3e-06	0.0027	0.088	0.19	0.01	2.7e-05	0.19	0	4.1e-05	0.01	0	0.61
610	0.18	0.021	0	0	2.6e-06	0.18	0	0.12	0	0	0	0.00012	0.093	0.18	0.021	0	0.18	0	2.6e-06	0.021	0	0.61
611	0.25	0.0044	0	0	2.9e-05	0.25	0	0.0032	0	0	1.5e-06	0	0.0026	0.25	0.0044	0	0.25	0	2.9e-05	0.0044	0	0.61
612	0.25	0.0018	0.00013	0	0.00053	0.25	0	0.0019	0	0	5.3e-06	1.7e-06	0.0015	0.25	0.0018	0	0.25	0	0.00053	0.0018	0	0.61
613	0.25	0.0016	0.00075	0	0.00099	0.25	1.6e-05	0.0025	0	0	6.8e-06	7.4e-06	0.002	0.25	0.0016	0	0.25	0	0.00099	0.0016	0	0.61
614	0.25	0.001	0.00016	0	0.00074	0.25	0	0.00047	0	0	6.6e-06	0	0.00038	0.25	0.001	0	0.25	0	0.00074	0.001	0	0.61
615	0.083	0.0082	1.1e-06	0	1.8e-05	0.083	0	0.3	0	0	0	0.1	0.24	0.083	0.0082	0.0072	0.083	0	1.8e-05	0.0082	7	0.47
616	0.0023	0.0065	0	0	0	0.0023	0	0.53	0	0	0	0.0068	0.43	0.0023	0.0065	8.8e-06	0.0023	0	0	0.0065	7	0.47
617	0.21	0.0054	0.00032	0	0.00038	0.21	1.7e-05	0.07	0	0	3.4e-06	0.011	0.056	0.21	0.0054	0.00069	0.21	0	0.00038	0.0054	0	0.61
618	0.24	0.0014	0.022	0	0.0031	0.24	0.012	0.0044	0	0	1e-05	0.00013	0.0035	0.24	0.0014	3.6e-06	0.24	0	0.0031	0.0014	0	0.61
619	0.00073	0.0025	0	0	0	0.00073	0	0.51	0	0	0	0.068	0.41	0.00073	0.0025	0.00058	0.00073	0	0	0.0025	7	0.47
620	0.1	0.017	0	0	2.3e-06	0.1	0	0.3	0	0	0	0.0045	0.24	0.1	0.017	2e-05	0.1	0	2.3e-06	0.017	7	0.47
621	0.042	0.0048	1.2e-06	0	1.1e-05	0.042	0	0.27	0	0	0	0.28	0.22	0.042	0.0048	0.048	0.042	0	1.1e-05	0.0048	11	0.39
622	0.032	0.019	0	0	0	0.032	0	0.45	0	0	0	0.0022	0.36	0.032	0.019	2.4e-06	0.032	0	0	0.019	7	0.47
623	0.24	0.007	0	0	4.7e-05	0.24	0	0.021	0	0	1.7e-06	3.3e-05	0.017	0.24	0.007	0	0.24	0	4.7e-05	0.007	0	0.61
624	0.25	0.00017	2.7e-05	0	0.00039	0.25	0	7.9e-06	0	0	4e-06	0	6.3e-06	0.25	0.00017	0	0.25	0	0.00039	0.00017	0	0.61
625	0.24	0.00085	0.012	0	0.0015	0.24	0.0085	0.0036	0	0	4.9e-06	0.00037	0.0029	0.24	0.00085	1.5e-05	0.24	0	0.0015	0.00085	0	0.61
626	0.15	0.007	0	0	1.2e-05	0.15	0	0.19	0	0	0	0.051	0.15	0.15	0.007	0.0016	0.15	0	1.2e-05	0.007	7	0.47
627	0.084	0.014	0	0	2.7e-06	0.084	0	0.34	0	0	0	0.013	0.27	0.084	0.014	0.00013	0.084	0	2.7e-06	0.014	7	0.47
628	0.16	0.045	0	0	0	0.16	0	0.12	0	0	0	3e-06	0.095	0.16	0.045	0	0.16	0	0	0.045	0	0.61
629	0.25	0.0011	0.00079	0	0.00055	0.25	5.7e-05	0.0034	0	0	3.3e-06	8.5e-05	0.0027	0.25	0.0011	0	0.25	0	0.00055	0.0011	0	0.61
630	0.085	0.012	0	0	4.9e-06	0.085	0	0.33	0	0	0	0.026	0.27	0.085	0.012	0.00048	0.085	0	4.9e-06	0.012	7	0.47
631	0.22	0.005	0.00036	0	0.00043	0.22	1.8e-05	0.054	0	0	3.7e-06	0.0062	0.044	0.22	0.005	0.00031	0.22	0	0.00043	0.005	0	0.61
632	0.24	0.0034	2.7e-05	0	0.00024	0.24	0	0.008	0	0	3.5e-06	2.2e-05	0.0064	0.24	0.0034	0	0.24	0	0.00024	0.0034	0	0.61
633	0.21	0.0043	2e-05	0	7.7e-05	0.21	0	0.067	0	0	1.1e-06	0.015	0.054	0.21	0.0043	0.00061	0.21	0	7.7e-05	0.0043	0	0.61
634	0.22	0.0048	0.0008	0	0.00056	0.22	8.7e-05	0.06	0	0	4.1e-06	0.012	0.048	0.22	0.0048	0.00092	0.22	0	0.00056	0.0048	0	0.61
635	0.25	0.0024	6.8e-05	0	0.00038	0.25	0	0.0039	0	0	4.4e-06	6.7e-06	0.0032	0.25	0.0024	0	0.25	0	0.00038	0.0024	0	0.61
636	0.2	0.0045	0.0021	0	0.0007	0.2	0.00066	0.083	0	0	4.1e-06	0.044	0.067	0.2	0.0045	0.0078	0.2	3.1e-06	0.0007	0.0045	0	0.61
637	0.24	0.0022	0.0025	0	0.0013	0.24	0.00027	0.0083	0	0	7e-06	0.00019	0.0067	0.24	0.0022	3.6e-06	0.24	0	0.0013	0.0022	0	0.61
638	0.25	0.0026	4.3e-05	0	0.00032	0.25	0	0.004	0	0	4.1e-06	5.6e-06	0.0032	0.25	0.0026	0	0.25	0	0.00032	0.0026	0	0.61
639	0.25	0.00066	0.0002	0	0.00095	0.25	0	0.00015	0	0	7.8e-06	0	0.00012	0.25	0.00066	0	0.25	0	0.00095	0.00066	0	0.61
640	0.25	0.00059	0.0023	0	0.001	0.25	0.00021	0.00079	0	0	4.7e-06	5.2e-06	0.00064	0.25	0.00059	0	0.25	0	0.001	0.00059	0	0.61
641	0.24	0.0026	1.7e-05	0	0.0001	0.24	0	0.012	0	0	1.5e-06	0.00024	0.0097	0.24	0.0026	0	0.24	0	0.0001	0.0026	0	0.61
642	0.18	0.0063	0.00017	0	0.00025	0.18	8.6e-06	0.12	0	0	2.5e-06	0.037	0.097	0.18	0.0063	0.0035	0.18	0	0.00025	0.0063	0	0.61
643	0.25	0.00015	0.0032	0	0.0044	0.25	1.6e-05	5.8e-06	0	0	1.7e-05	0	4.7e-06	0.25	0.00015	0	0.25	0	0.0044	0.00015	0	0.61
644	0.23	0.0035	0.0021	0	0.00095	0.23	0.00035	0.03	0	0	5.6e-06	0.0033	0.024	0.23	0.0035	0.00019	0.23	0	0.00095	0.0035	0	0.61
645	0.22	0.0096	0	0	2.8e-05	0.22	0	0.043	0	0	1.2e-06	0.00012	0.034	0.22	0.0096	0	0.22	0	2.8e-05	0.0096	0	0.61
646	0.24	0.0032	7.1e-05	0	0.00033	0.24	0	0.0087	0	0	4e-06	4.1e-05	0.007	0.24	0.0032	0	0.24	0	0.00033	0.0032	0	0.61
647	0.23	9.5e-05	0.047	0	0.012	0.23	0.0022	4e-06	0	0	2.6e-05	0	3.2e-06	0.23	9.5e-05	0	0.23	0	0.012	9.5e-05	0	0.61
648	0.0042	0.002	0	0	0	0.0042	0	0.29	0	0	0	0.4	0.24	0.0042	0.002	0.048	0.0042	0	0	0.002	11	0.39
649	0.18	0.011	1e-06	0	3.6e-05	0.18	0	0.13	0	0	1.1e-06	0.004	0.1	0.18	0.011	4.8e-05	0.18	0	3.6e-05	0.011	0	0.61
650	0.22	0.0041	0.0017	0	0.00078	0.22	0.0003	0.047	0	0	4.9e-06	0.0091	0.038	0.22	0.0041	0.00077	0.22	0	0.00078	0.0041	0	0.61
651	0.24	0.0015	0.0062	0	0.0021	0.24	0.00096	0.0036	0	0	8.9e-06	4.3e-05	0.0029	0.24	0.0015	0	0.24	0	0.0021	0.0015	0	0.61
652	0.22	0.0048	0.00068	0	0.00053	0.22	6.3e-05	0.058	0	0	4e-06	0.01	0.047	0.22	0.0048	0.00071	0.22	0	0.00053	0.0048	0	0.61
653	0.25	0.00033	0.00046	0	0.0017	0.25	0	2.9e-05	0	0	1.1e-05	0	2.3e-05	0.25	0.00033	0	0.25	0	0.0017	0.00033	0	0.61
654	0.25	0.002	0.00032	0	0.00068	0.25	3.8e-06	0.0036	0	0	5.7e-06	1.1e-05	0.0029	0.25	0.002	0	0.25	0	0.00068	0.002	0	0.61
655	0.25	0.0017	0.0034	0	0.0016	0.25	0.00033	0.004	0	0	8e-06	4.2e-05	0.0032	0.25	0.0017	0	0.25	0	0.0016	0.0017	0	0.61
656	0.24	0.0016	0.015	0	0.0026	0.24	0.0061	0.0055	0	0	9.5e-06	0.00017	0.0044	0.24	0.0016	4.9e-06	0.24	0	0.0026	0.0016	0	0.61
657	0.22	0.0012	0.053	0	0.004	0.22	0.067	0.0044	0	0	1.1e-05	0.00023	0.0035	0.22	0.0012	1e-05	0.22	0	0.004	0.0012	0	0.61
658	0.23	0.0071	2.6e-06	0	7.5e-05	0.23	0	0.034	0	0	1.9e-06	0.00021	0.027	0.23	0.0071	0	0.23	0	7.5e-05	0.0071	0	0.61
659	0.24	0.0041	0.00014	0	0.00037	0.24	1.8e-06	0.021	0	0	3.9e-06	0.00041	0.017	0.24	0.0041	5.4e-06	0.24	0	0.00037	0.0041	0	0.61
660	0.22	0.0056	0.0002	0	0.00033	0.22	6.6e-06	0.063	0	0	3.3e-06	0.0069	0.051	0.22	0.0056	0.00032	0.22	0	0.00033	0.0056	0	0.61
661	0.25	0.00089	7.3e-06	0	0.00028	0.25	0	0.00014	0	0	4.7e-06	0	0.00011	0.25	0.00089	0	0.25	0	0.00028	0.00089	0	0.61
662	0.25	0.00077	0.0038	0	0.0024	0.25	0.00016	0.00051	0	0	1.1e-05	0	0.00041	0.25	0.00077	0	0.25	0	0.0024	0.00077	0	0.61
663	0.24	0.0004	0.025	0	0.0056	0.24	0.0033	0.00015	0	0	1.6e-05	0	0.00012	0.24	0.0004	0	0.24	0	0.0056	0.0004	0	0.61
664	0	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0	1.5e-05	0	1	0	0	17	0.13
665	0.25	0	0.0028	0	0.0016	0.25	0.00016	0	0	0	8.1e-06	0	0	0.25	0	0	0.25	0	0.0016	0	0	0.61
666	0.24	0.0027	0.00015	0	0.00021	0.24	6.6e-06	0.026	0	0	1.9e-06	0.0041	0.021	0.24	0.0027	0.00015	0.24	0	0.00021	0.0027	0	0.61
667	0.2	0.004	5.2e-05	0	0.0001	0.2	1.8e-06	0.076	0	0	1.2e-06	0.036	0.062	0.2	0.004	0.0027	0.2	0	0.0001	0.004	0	0.61
668	0	0	0	0.5	0	0	0	0	0.5	0.0094	0	0	0	0	0	0	0	0	0	0	3	0
669	0.25	0	3e-06	0	8e-05	0.25	0	0	0	0	2e-06	0	0	0.25	0	0	0.25	0	8e-05	0	0	0.61
670	0.25	0.00055	0.00044	0	0.0006	0.25	7.9e-06	0.00042	0	0	3.9e-06	0	0.00034	0.25	0.00055	0	0.25	0	0.0006	0.00055	0	0.61
671	0.24	0.0036	4.7e-06	0	5.7e-05	0.24	0	0.022	0	0	1.1e-06	0.00052	0.018	0.24	0.0036	3.4e-06	0.24	0	5.7e-05	0.0036	0	0.61
672	0.24	0.0056	0	0	1.2e-05	0.24	0	0.022	0	0	0	6.9e-05	0.018	0.24	0.0056	0	0.24	0	1.2e-05	0.0056	0	0.61
673	0.0028	0	0.12	0	0.00057	0.0028	0.86	0	0	0	0	0	0	0.0028	0	0	0.0028	0	0.00057	0	6	0.87
674	0.084	0.0046	0	0	1e-05	0.084	0	0.21	0	0	0	0.24	0.17	0.084	0.0046	0.025	0.084	0	1e-05	0.0046	11	0.39
675	0.1	0.0027	6.3e-05	0	6.3e-05	0.1	7e-06	0.11	0	0	0	0.3	0.088	0.1	0.0027	0.086	0.1	0.00024	6.3e-05	0.0027	11	0.39
676	0.16	3.2e-06	0.3	0	0.028	0.16	0.021	0	0	0	2.6e-05	0	0	0.16	3.2e-06	0	0.16	0	0.028	3.2e-06	2	0.78
677	0.24	0.002	0.00043	0	0.00034	0.24	3.5e-05	0.015	0	0	2.5e-06	0.0018	0.012	0.24	0.002	5.8e-05	0.24	0	0.00034	0.002	0	0.61
678	0.25	0	0.00012	0	0.00044	0.25	0	0	0	0	4.6e-06	0	0	0.25	0	0	0.25	0	0.00044	0	0	0.61
679	0.24	0.0035	0	0	0	0.24	0	0.024	0	0	0	0.0025	0.019	0.24	0.0035	7.5e-05	0.24	0	0	0.0035	0	0.61
680	0.25	0.0027	0	0	0	0.25	0	0.004	0	0	0	7.8e-06	0.0032	0.25	0.0027	0	0.25	0	0	0.0027	0	0.61
681	0.18	0.012	0	0	0	0.18	0	0.12	0	0	0	0.0039	0.1	0.18	0.012	2.3e-05	0.18	0	0	0.012	0	0.61
682	0.23	0.0057	0	0	0	0.23	0	0.041	0	0	0	0.0021	0.033	0.23	0.0057	2.7e-05	0.23	0	0	0.0057	0	0.61
683	0.16	0.012	0	0	0	0.16	0	0.17	0	0	0	0.011	0.14	0.16	0.012	0.00011	0.16	0	0	0.012	7	0.47
684	0.24	0.00018	0.025	0	0.0036	0.24	0.0063	6.6e-05	0	0	8.8e-06	0	5.3e-05	0.24	0.00018	0	0.24	0	0.0036	0.00018	0	0.61
685	0.24	0.0018	0.00011	0	0.00022	0.24	2e-06	0.0077	0	0	2.2e-06	0.0002	0.0062	0.24	0.0018	0	0.24	0	0.00022	0.0018	0	0.61
686	0	0	0.28	0	0.00059	0	0.022	0	0	2e-06	0	0	0	0	0	9.3e-06	0	0.69	0.00059	0	17	0.13
687	0	0	0	0.46	0	0	0	0	0.46	0.089	0	0	0	0	0	0	0	0.0014	0	0	3	0
688	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0.99	0	0	17	0.13
689	0.14	0.0042	1.6e-05	0	4.6e-05	0.14	0	0.14	0	0	0	0.16	0.11	0.14	0.0042	0.02	0.14	0	4.6e-05	0.0042	11	0.39
690	0.22	0.0039	2.9e-05	0	9.5e-05	0.22	0	0.053	0	0	1.3e-06	0.011	0.043	0.22	0.0039	0.00038	0.22	0	9.5e-05	0.0039	0	0.61
691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.13
692	0.24	0.0043	0	0	2.5e-05	0.24	0	0.018	0	0	0	0.0001	0.014	0.24	0.0043	0	0.24	0	2.5e-05	0.0043	0	0.61
693	0.25	0	0.0029	0	0.0007	0.25	0.014	0	0	0	4.6e-06	0	0	0.25	0	0	0.25	0	0.0007	0	0	0.61
694	0.23	0.0024	0.00073	0	0.00036	0.23	0.00014	0.032	0	0	2.3e-06	0.015	0.026	0.23	0.0024	0.0014	0.23	0	0.00036	0.0024	0	0.61
695	0.2	0.005	8.2e-06	0	5.2e-05	0.2	0	0.083	0	0	0	0.017	0.066	0.2	0.005	0.0006	0.2	0	5.2e-05	0.005	0	0.61
696	0.075	0.0032	4.7e-06	0	1.7e-05	0.075	0	0.16	0	0	0	0.34	0.13	0.075	0.0032	0.064	0.075	0	1.7e-05	0.0032	11	0.39
697	0	0	0	0	0	0	0	0	0	0.066	0	0	0	0	0	0	0	0.93	0	0	17	0.13
698	0.0059	0	0.17	0	0.0015	0.0059	0.8	0	0	0	0	0	0	0.0059	0	0	0.0059	0	0.0015	0	6	0.87
699	0.25	0	0.001	0	0.00075	0.25	7.5e-05	0	0	0	5.2e-06	0	0	0.25	0	0	0.25	0	0.00075	0	0	0.61
700	0.25	0.00086	0.00068	0	0.00058	0.25	3.4e-05	0.0016	0	0	3.5e-06	1.2e-05	0.0013	0.25	0.00086	0	0.25	0	0.00058	0.00086	0	0.61
701	0.00038	0	0.031	0	6.2e-05	0.00038	0.97	0	0	0	0	0	0	0.00038	0	0	0.00038	0	6.2e-05	0	6	0.87
702	0.25	0	0	0	0	0.25	7.6e-05	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
703	0.2	0	0.0002	0	5.7e-06	0.2	0.2	0	0	0	0	0	0	0.2	0	0	0.2	0	5.7e-06	0	6	0.87
704	0.23	0.0049	1.6e-06	0	3.4e-05	0.23	0	0.041	0	0	0	0.0014	0.033	0.23	0.0049	1.1e-05	0.23	0	3.4e-05	0.0049	0	0.61
705	0.18	7.8e-06	0.21	0	0.02	0.18	0.02	0	0	0	2.2e-05	0	0	0.18	7.8e-06	0	0.18	0	0.02	7.8e-06	2	0.78
706	0.25	0	6.6e-05	0	0.0002	0.25	0.0011	0	0	0	2.8e-06	0	0	0.25	0	0	0.25	0	0.0002	0	0	0.61
707	0.0063	0.00032	1.2e-06	0	2e-06	0.0063	0	0.028	0	0.00067	0	0.26	0.023	0.0063	0.00032	0.16	0.0063	0.5	2e-06	0.00032	17	0.13
708	0.24	0.0034	0	0	2.9e-05	0.24	0	0.0096	0	0	0	2.6e-05	0.0077	0.24	0.0034	0	0.24	0	2.9e-05	0.0034	0	0.61
709	0.25	0.00037	8.2e-05	0	0.0004	0.25	0	9.1e-05	0	0	3.6e-06	0	7.3e-05	0.25	0.00037	0	0.25	0	0.0004	0.00037	0	0.61
710	0.21	0.0028	0.00059	0	0.00029	0.21	0.00012	0.051	0	0	2e-06	0.043	0.041	0.21	0.0028	0.0061	0.21	0	0.00029	0.0028	0	0.61
711	0.25	0.001	0.0044	0	0.001	0.25	0.0015	0.0042	0	0	4.2e-06	0.00033	0.0034	0.25	0.001	9.7e-06	0.25	0	0.001	0.001	0	0.61
712	0.25	0	0.00019	0	0.00052	0.25	1.5e-06	0	0	0	4.9e-06	0	0	0.25	0	0	0.25	0	0.00052	0	0	0.61
713	0.25	0.00029	0.012	0	0.0023	0.25	0.0023	0.00018	0	0	7.1e-06	0	0.00015	0.25	0.00029	0	0.25	0	0.0023	0.00029	0	0.61
714	0.24	0.0067	0	0	1.6e-06	0.24	0	0.0073	0	0	0	0	0.0059	0.24	0.0067	0	0.24	0	1.6e-06	0.0067	0	0.61
715	0.25	0.0017	3.2e-06	0	7.1e-05	0.25	0	0.0024	0	0	1.5e-06	2.5e-06	0.0019	0.25	0.0017	0	0.25	0	7.1e-05	0.0017	0	0.61
716	0.1	0.016	0	0	0	0.1	0	0.3	0	0	0	0.0035	0.24	0.1	0.016	5e-06	0.1	0	0	0.016	7	0.47
717	0.24	0.003	0	0	3.3e-05	0.24	0	0.0075	0	0	0	1.7e-05	0.006	0.24	0.003	0	0.24	0	3.3e-05	0.003	0	0.61
718	0.18	0.0045	2.4e-05	0	6.7e-05	0.18	0	0.11	0	0	0	0.075	0.089	0.18	0.0045	0.0067	0.18	0	6.7e-05	0.0045	0	0.61
719	0.15	0.013	0	0	1.5e-06	0.15	0	0.2	0	0	0	0.0033	0.16	0.15	0.013	7.6e-06	0.15	0	1.5e-06	0.013	7	0.47
720	0.24	0.0034	1.3e-05	0	8.3e-05	0.24	0	0.023	0	0	1.3e-06	0.00084	0.018	0.24	0.0034	8e-06	0.24	0	8.3e-05	0.0034	0	0.61
721	0.00046	0.00026	0	0	0	0.00046	0	0.09	0	0	0	0.7	0.072	0.00046	0.00026	0.14	0.00046	0	0	0.00026	11	0.39
722	0.16	0.0039	4.6e-05	0	7.7e-05	0.16	2.4e-06	0.11	0	0	0	0.14	0.092	0.16	0.0039	0.02	0.16	0	7.7e-05	0.0039	0	0.61
723	0.24	0.0019	0.00014	0	0.00024	0.24	3.8e-06	0.0093	0	0	2.2e-06	0.00037	0.0075	0.24	0.0019	4.8e-06	0.24	0	0.00024	0.0019	0	0.61
724	0.25	0.00067	0.0016	0	0.00086	0.25	0.00012	0.001	0	0	4.3e-06	7.8e-06	0.00083	0.25	0.00067	0	0.25	0	0.00086	0.00067	0	0.61
725	0.23	0.0029	0.00013	0	0.00019	0.23	5.2e-06	0.031	0	0	1.8e-06	0.0057	0.025	0.23	0.0029	0.00023	0.23	0	0.00019	0.0029	0	0.61
726	0.25	0.0012	0.0028	0	0.00081	0.25	0.0007	0.0056	0	0	3.8e-06	0.00048	0.0045	0.25	0.0012	1.5e-05	0.25	0	0.00081	0.0012	0	0.61
727	0.25	0	0	0	3.1e-05	0.25	2.1e-05	0	0	0	1.3e-06	0	0	0.25	0	0	0.25	0	3.1e-05	0	0	0.61
728	0.25	0	0	0	0	0.25	8e-05	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
729	5.1e-05	0	1.9e-05	0	0	5.1e-05	1	0	0	0	0	0	0	5.1e-05	0	0	5.1e-05	0	0	0	6	0.87
730	0.22	0	0.052	0	0.0045	0.22	0.043	0	0	0	1.2e-05	0	0	0.22	0	0	0.22	0	0.0045	0	0	0.61
731	0.25	0.0019	7.8e-05	0	0.0002	0.25	1.2e-06	0.007	0	0	2.1e-06	0.00013	0.0057	0.25	0.0019	0	0.25	0	0.0002	0.0019	0	0.61
732	1.1e-05	0	0.029	0	2.9e-05	1.1e-05	0.97	0	0	0	0	0	0	1.1e-05	0	0	1.1e-05	0	2.9e-05	0	6	0.87
