SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
616	0.0051	0	0.99	0	0	2	0.47
617	0.78	3e-05	0.22	0	0	0	0.61
618	0.96	0.023	0.015	0	0	0	0.61
619	0.0017	0	1	0	0	2	0.47
620	0.29	0	0.71	0	0	2	0.47
621	0.15	0	0.85	0	0	2	0.47
622	0.077	0	0.92	0	0	2	0.47
623	0.93	0	0.068	0	0	0	0.61
624	1	0	2.6e-05	0	0	0	0.61
625	0.97	0.016	0.012	0	0	0	0.61
626	0.48	0	0.52	0	0	2	0.47
627	0.23	0	0.77	0	0	2	0.47
628	0.62	0	0.38	0	0	0	0.61
629	0.99	0.00011	0.011	0	0	0	0.61
630	0.23	0	0.77	0	0	2	0.47
631	0.83	3.3e-05	0.17	0	0	0	0.61
632	0.97	0	0.027	0	0	0	0.61
633	0.79	0	0.21	0	0	0	0.61
634	0.81	0.00015	0.19	0	0	0	0.61
635	0.99	0	0.013	0	0	0	0.61
636	0.74	0.0012	0.26	0	0	0	0.61
637	0.97	0.0005	0.028	0	0	0	0.61
638	0.99	0	0.013	0	0	0	0.61
639	1	0	0.00051	0	0	0	0.61
640	1	0.0004	0.0027	0	0	0	0.61
641	0.96	0	0.04	0	0	0	0.61
642	0.64	1.4e-05	0.36	0	0	0	0.61
643	1	3.1e-05	2e-05	0	0	0	0.61
644	0.9	0.00064	0.097	0	0	0	0.61
645	0.86	0	0.14	0	0	0	0.61
646	0.97	0	0.029	0	0	0	0.61
647	1	0.0045	1.5e-05	0	0	0	0.61
648	0.017	0	0.98	0	0	2	0.47
649	0.63	0	0.37	0	0	0	0.61
650	0.85	0.00054	0.15	0	0	0	0.61
651	0.99	0.0018	0.012	0	0	0	0.61
652	0.82	0.00011	0.18	0	0	0	0.61
653	1	1.7e-06	9.7e-05	0	0	0	0.61
654	0.99	7.2e-06	0.012	0	0	0	0.61
655	0.99	0.00063	0.013	0	0	0	0.61
656	0.97	0.012	0.019	0	0	0	0.61
657	0.86	0.13	0.015	0	0	0	0.61
658	0.89	0	0.11	0	0	0	0.61
659	0.93	3.3e-06	0.069	0	0	0	0.61
660	0.8	1.2e-05	0.2	0	0	0	0.61
661	1	0	0.00048	0	0	0	0.61
662	1	0.00031	0.0017	0	0	0	0.61
663	0.99	0.0063	0.00053	0	0	0	0.61
664	0	0	0	1	0	3	0.087
665	1	0.0003	0	0	0	0	0.61
666	0.91	1.2e-05	0.085	0	0	0	0.61
667	0.76	3.1e-06	0.24	0	0	0	0.61
668	0	0	0	0.00023	1	4	0
669	1	0	0	0	0	0	0.61
670	1	1.5e-05	0.0014	0	0	0	0.61
671	0.93	0	0.073	0	0	0	0.61
672	0.93	0	0.074	0	0	0	0.61
673	0.0068	0.99	0	0	0	1	0.87
674	0.32	0	0.68	0	0	2	0.47
675	0.53	1.7e-05	0.47	3.4e-06	0	0	0.61
676	0.94	0.06	0	0	0	0	0.61
677	0.95	6.6e-05	0.048	0	0	0	0.61
678	1	1.3e-06	0	0	0	0	0.61
679	0.92	0	0.077	0	0	0	0.61
680	0.99	0	0.014	0	0	0	0.61
681	0.64	0	0.36	0	0	0	0.61
682	0.87	0	0.13	0	0	0	0.61
683	0.53	0	0.47	0	0	0	0.61
684	0.99	0.012	0.00023	0	0	0	0.61
685	0.97	3.7e-06	0.026	0	0	0	0.61
686	0	0.49	0	0.51	0	3	0.087
687	0	0	0	0.024	0.98	4	0
688	0	0	0	1	0	3	0.087
689	0.54	0	0.46	0	0	0	0.61
690	0.83	0	0.17	0	0	0	0.61
691	0	0	0	1	0	3	0.087
692	0.94	0	0.059	0	0	0	0.61
693	0.97	0.027	0	0	0	0	0.61
694	0.89	0.00025	0.11	0	0	0	0.61
695	0.75	0	0.25	0	0	0	0.61
696	0.36	0	0.64	0	0	2	0.47
697	0	0	0	1	0	3	0.087
698	0.016	0.98	0	0	0	1	0.87
699	1	0.00014	0	0	0	0	0.61
700	0.99	6.3e-05	0.0052	0	0	0	0.61
701	0.00083	1	0	0	0	1	0.87
702	1	0.00014	0	0	0	0	0.61
703	0.68	0.32	0	0	0	0	0.61
704	0.87	0	0.13	0	0	0	0.61
705	0.95	0.049	0	0	0	0	0.61
706	1	0.0021	0	0	0	0	0.61
707	0.1	0	0.39	0.51	0	3	0.087
708	0.97	0	0.032	0	0	0	0.61
709	1	0	0.0003	0	0	0	0.61
710	0.83	0.00023	0.17	0	0	0	0.61
711	0.98	0.0028	0.014	0	0	0	0.61
712	1	2.8e-06	0	0	0	0	0.61
713	0.99	0.0044	0.00061	0	0	0	0.61
714	0.98	0	0.025	0	0	0	0.61
715	0.99	0	0.0079	0	0	0	0.61
716	0.29	0	0.71	0	0	2	0.47
717	0.97	0	0.025	0	0	0	0.61
718	0.65	1.1e-06	0.35	0	0	0	0.61
719	0.47	0	0.53	0	0	2	0.47
720	0.92	0	0.075	0	0	0	0.61
721	0.0061	0	0.99	0	0	2	0.47
722	0.62	4.4e-06	0.38	0	0	0	0.61
723	0.97	7.1e-06	0.031	0	0	0	0.61
724	1	0.00023	0.0035	0	0	0	0.61
725	0.9	9.5e-06	0.1	0	0	0	0.61
726	0.98	0.0013	0.019	0	0	0	0.61
727	1	4e-05	0	0	0	0	0.61
728	1	0.00015	0	0	0	0	0.61
729	0.00011	1	0	0	0	1	0.87
730	0.92	0.082	0	0	0	0	0.61
731	0.98	2.3e-06	0.023	0	0	0	0.61
732	2.3e-05	1	0	0	0	1	0.87
733	0.96	0	0.043	0	0	0	0.61
734	0.94	0.03	0.029	0	0	0	0.61
735	0.87	0.0011	0.13	0	0	0	0.61
736	0.99	0	0.0067	0	0	0	0.61
737	0	0	0	0.00017	1	4	0
738	1	0.00039	0.0045	0	0	0	0.61
739	0.074	0	0.93	0	0	2	0.47
740	1	2.6e-06	0.00042	0	0	0	0.61
741	1	0	0.0043	0	0	0	0.61
742	0.77	0	0.23	0	0	0	0.61
743	1	0	0.0003	0	0	0	0.61
744	1	0.00025	1.1e-05	0	0	0	0.61
745	0.98	0	0.021	0	0	0	0.61
746	0.73	0.00089	0.27	0	0	0	0.61
747	0.76	0	0.24	0	0	0	0.61
748	0.99	0	0.01	0	0	0	0.61
749	0.46	3.5e-06	0.54	0	0	2	0.47
750	0.89	0	0.11	0	0	0	0.61
751	0.94	1.3e-05	0.064	0	0	0	0.61
752	0.79	0	0.21	0	0	0	0.61
753	1	0	0.0046	0	0	0	0.61
754	0.0076	0	0.99	0	0	2	0.47
755	0.26	0.74	0.0005	0	0	1	0.87
756	0.063	0	0.94	0	0	2	0.47
757	1	0	0.00072	0	0	0	0.61
758	0.72	0	0.28	0	0	0	0.61
759	0.98	0.022	0.0015	0	0	0	0.61
760	1	0	0.00052	0	0	0	0.61
761	0.97	0.031	0	0	0	0	0.61
762	1	0	0.0015	0	0	0	0.61
763	0.0002	0	1	0	0	2	0.47
764	0	0	1	0	0	2	0.47
765	0	0	1	0	0	2	0.47
766	0.28	0	0.72	0	0	2	0.47
767	0.99	0.00014	0.0067	0	0	0	0.61
768	0.17	0.83	0	0	0	1	0.87
769	0.21	0	0.79	0	0	2	0.47
770	0	0	0	1	0	3	0.087
771	1	0.0017	0	0	0	0	0.61
772	1	2e-06	0.0015	0	0	0	0.61
773	1	0	0.0042	0	0	0	0.61
774	1	0.00035	0.001	0	0	0	0.61
775	0.98	0.022	0	0	0	0	0.61
776	1	1.2e-06	2.6e-06	0	0	0	0.61
777	1	2.6e-06	0	0	0	0	0.61
778	0.91	0.086	0	0	0	0	0.61
779	0.7	0	0.3	0	0	0	0.61
780	1	0	0.00032	0	0	0	0.61
781	0.99	0.00067	0.0076	0	0	0	0.61
782	0.0018	0	1	0	0	2	0.47
783	0.84	0.00031	0.16	0	0	0	0.61
784	0.97	0.0055	0.022	0	0	0	0.61
785	0.97	0	0.029	0	0	0	0.61
786	1	0	0.002	0	0	0	0.61
787	0.88	0.00058	0.12	0	0	0	0.61
788	0.97	0	0.029	0	0	0	0.61
789	0.98	0.0074	0.016	0	0	0	0.61
790	1	8e-05	0.0014	0	0	0	0.61
791	1	0.00014	0.0014	0	0	0	0.61
792	0	0	0	7.4e-06	1	4	0
793	0.91	0.074	0.015	0	0	0	0.61
794	1	5.6e-05	0.0034	0	0	0	0.61
795	0.89	0	0.11	0	0	0	0.61
796	0.81	0	0.19	0	0	0	0.61
797	1	3.4e-05	0.0014	0	0	0	0.61
798	0.13	0	0.87	0	0	2	0.47
799	0.25	0	0.75	0	0	2	0.47
800	0.98	0	0.015	0	0	0	0.61
801	0.97	0	0.025	0	0	0	0.61
802	0.45	0	0.55	0	0	2	0.47
803	0.00034	0	1	0	0	2	0.47
804	0.68	0	0.32	0	0	0	0.61
805	0.91	0.0023	0.084	3.4e-06	0	0	0.61
806	0.87	0	0.13	0	0	0	0.61
807	0.96	6.3e-05	0.037	0	0	0	0.61
808	0.93	0.065	0.0096	0	0	0	0.61
809	0.84	0.0074	0.15	0	0	0	0.61
810	1	7.3e-05	0.0017	0	0	0	0.61
811	1	0.00012	8.9e-05	0	0	0	0.61
812	1	0	8.6e-06	0	0	0	0.61
813	0.87	0.014	0.12	0	0	0	0.61
814	0.8	6.8e-05	0.2	0	0	0	0.61
815	0.9	3.7e-05	0.1	0	0	0	0.61
816	0.71	0	0.29	0	0	0	0.61
817	0.039	0	0.96	0	0	2	0.47
818	0.58	0	0.42	0	0	0	0.61
819	0.79	0	0.21	0	0	0	0.61
820	0.83	0.16	0.0072	0	0	0	0.61
821	0.98	0.0022	0.021	0	0	0	0.61
822	0.17	0	0.83	0	0	2	0.47
823	0.89	0	0.11	0	0	0	0.61
824	0.24	0	0.76	0	0	2	0.47
825	0.048	0	0.95	0	0	2	0.47
826	1	0	1e-05	0	0	0	0.61
827	0.97	0	0.025	0	0	0	0.61
828	0.96	0	0.038	0	0	0	0.61
829	0.11	0	0.89	0	0	2	0.47
830	1	0	0.0013	0	0	0	0.61
831	1	0	0.0019	0	0	0	0.61
832	0.86	0	0.14	0	0	0	0.61
833	0.85	0	0.15	0	0	0	0.61
834	1	2.4e-05	0	0	0	0	0.61
835	0.96	0	0.038	0	0	0	0.61
836	0.99	0	0.014	0	0	0	0.61
837	0.27	0	0.73	0	0	2	0.47
838	1	0	0.0026	0	0	0	0.61
839	1	0	0	0	0	0	0.61
840	0.85	0	0.15	0	0	0	0.61
841	0.85	0	0.15	0	0	0	0.61
842	0.74	0	0.26	0	0	0	0.61
843	0.23	0	0.77	0	0	2	0.47
844	1	0.0014	0	0	0	0	0.61
845	0.8	0	0.2	0	0	0	0.61
846	0.95	0	0.053	0	0	0	0.61
847	0.99	0	0.0094	0	0	0	0.61
848	0.74	1.5e-06	0.26	0.00048	0	0	0.61
849	0.19	0	0.81	0	0	2	0.47
850	0.99	0.012	0	0	0	0	0.61
851	0.88	0	0.12	0	0	0	0.61
852	0.47	0	0.53	0	0	2	0.47
853	0.56	0	0.44	0	0	0	0.61
854	0.79	0	0.21	0	0	0	0.61
855	0.63	0	0.37	0	0	0	0.61
856	0.93	0	0.072	0	0	0	0.61
857	1	4.7e-06	0	0	0	0	0.61
858	0.38	0	0.62	0	0	2	0.47
859	0.88	0.00071	0.12	0	0	0	0.61
860	1	0	0.00081	0	0	0	0.61
861	0.97	0.00037	0.033	0	0	0	0.61
862	0.93	0.00038	0.072	0	0	0	0.61
863	0	0	1	0	0	2	0.47
864	0.84	0.14	0.012	0	0	0	0.61
865	1	0.00018	0.0024	0	0	0	0.61
866	0.34	0	0.66	0	0	2	0.47
867	1	0	0	0	0	0	0.61
868	0.83	0	0.17	0	0	0	0.61
869	0.89	0.0089	0.097	0	0	0	0.61
870	0.55	0	0.45	0	0	0	0.61
871	0.95	4.9e-05	0.053	0	0	0	0.61
872	0.98	0.00064	0.019	0	0	0	0.61
873	0.0083	0	0.99	0	0	2	0.47
874	0.97	0.015	0.014	0	0	0	0.61
875	0.83	0.0033	0.16	0	0	0	0.61
876	0.34	3.1e-06	0.66	0	0	2	0.47
877	1	2.2e-06	0.00026	0	0	0	0.61
878	0.15	0	0.85	0	0	2	0.47
879	0.86	0	0.14	0	0	0	0.61
880	0.66	0	0.34	0	0	0	0.61
881	0.57	0	0.43	0	0	0	0.61
882	0.21	0	0.79	0	0	2	0.47
883	0.58	0	0.42	0	0	0	0.61
884	1	6.3e-06	0.004	0	0	0	0.61
885	0.96	2.8e-06	0.041	0	0	0	0.61
886	0.86	0	0.14	0	0	0	0.61
887	0.97	0.023	0.011	0	0	0	0.61
888	1	0	0.0045	0	0	0	0.61
889	1	2.7e-05	0.00058	0	0	0	0.61
890	0.92	0.0022	0.075	0	0	0	0.61
891	1	0	0	0	0	0	0.61
892	1	3.2e-05	0.0048	0	0	0	0.61
893	0.93	0	0.071	0	0	0	0.61
894	0.99	3.3e-05	0.013	0	0	0	0.61
895	0.59	0.0004	0.41	5.7e-06	0	0	0.61
896	0	0	0	0.00037	1	4	0
897	0.051	0	0.95	0	0	2	0.47
898	0	0	0	1	0	3	0.087
899	1	0	0.00042	0	0	0	0.61
900	0	0	0	0.00015	1	4	0
901	0.93	0.021	0.049	0	0	0	0.61
902	0.79	0.00094	0.2	0	0	0	0.61
903	0.84	1.7e-06	0.16	0	0	0	0.61
904	0	0	0	0.00038	1	4	0
905	0.97	0.0032	0.023	0	0	0	0.61
906	0	0	0	0	1	4	0
907	0	0	0	0.046	0.95	4	0
908	0	0	0	8.9e-05	1	4	0
909	0.85	0	0.15	0	0	0	0.61
910	0	0	0	0.0057	0.99	4	0
911	0.76	1e-05	0.24	0	0	0	0.61
912	0	0	0	1	0	3	0.087
913	3.8e-06	0	1	0	0	2	0.47
914	0	0	0	0.00042	1	4	0
915	0.68	0.0037	0.31	0	0	0	0.61
916	0.83	0.0025	0.17	0	0	0	0.61
917	0.23	0	0.77	0	0	2	0.47
918	0.044	0	0.96	0	0	2	0.47
919	0.061	0	0.94	4.2e-06	0	2	0.47
920	0.99	4.8e-05	0.0075	0	0	0	0.61
921	0.86	0	0.14	0	0	0	0.61
922	0	0	0	0.059	0.94	4	0
923	0	0	0	2.8e-06	1	4	0
924	0	0	0	0	1	4	0
925	0.98	0	0.024	0	0	0	0.61
926	0	0	0	0	1	4	0
927	0.95	0.038	0.0073	0	0	0	0.61
928	0.26	0.74	0	0	0	1	0.87
929	0	0	0	0.006	0.99	4	0
930	0.015	0	0.99	0	0	2	0.47
931	0.94	0.00011	0.061	0	0	0	0.61
932	0.89	9.1e-05	0.11	0	0	0	0.61
933	0.99	0.0065	0	0	0	0	0.61
934	0.97	0.016	0.012	0	0	0	0.61
935	1	0.0008	2.7e-06	0	0	0	0.61
936	0.79	4e-06	0.21	0	0	0	0.61
937	0.67	0	0.33	0	0	0	0.61
938	0	0	0	1	0	3	0.087
939	1	0.0012	0	0	0	0	0.61
940	0.91	6.5e-06	0.088	0	0	0	0.61
941	0.58	0	0.42	0	0	0	0.61
942	0.83	0.00036	0.17	0	0	0	0.61
943	0.8	0.2	0.00084	0	0	0	0.61
944	1	4.5e-06	0	0	0	0	0.61
945	1	2.4e-05	0	0	0	0	0.61
946	0.0063	0.99	0	0	0	1	0.87
947	0.47	0.038	0.49	1.2e-05	0	2	0.47
948	0.89	0	0.11	0	0	0	0.61
949	0.94	2e-06	0.057	0	0	0	0.61
950	1	0	0.0019	0	0	0	0.61
951	0.23	0	0.77	0	0	2	0.47
952	0	0.00014	0	1	0	3	0.087
953	0	0	0	1	0	3	0.087
954	0	0	0	1	0	3	0.087
955	0.95	4.5e-06	0.049	0	0	0	0.61
956	0	0	0	1	0	3	0.087
957	1	0	0	0	0	0	0.61
958	1	3.6e-05	0	0	0	0	0.61
959	0.00066	0	1	0	0	2	0.47
960	0	0.00054	0	1	0	3	0.087
961	0	0	0	1	0	3	0.087
962	0.99	0	0.011	0	0	0	0.61
963	1	2.5e-06	0	0	0	0	0.61
964	1	0	0	0	0	0	0.61
965	0.037	0	0.96	0	0	2	0.47
966	1	0	5e-05	0	0	0	0.61
967	0	0	1	3.4e-05	0	2	0.47
968	1	0	0	0	0	0	0.61
969	0.45	0	0.55	0	0	2	0.47
970	1	0	0.00011	0	0	0	0.61
971	1	0	4.6e-05	0	0	0	0.61
972	0	0	0	0.027	0.97	4	0
973	0.58	0	0.42	0	0	0	0.61
974	0.8	1.6e-05	0.2	0	0	0	0.61
975	0.74	0	0.26	0	0	0	0.61
976	0.99	3.4e-06	0.014	0	0	0	0.61
977	0	0.99	0	0.0079	0	1	0.87
978	0.0014	0	1	0	0	2	0.47
979	0.69	0.001	0.31	0	0	0	0.61
980	0.84	0	0.16	0	0	0	0.61
981	0.13	0	0.87	0	0	2	0.47
982	0	0	0	1	0	3	0.087
983	0.87	6e-05	0.13	0	0	0	0.61
984	0	0	0	1	0	3	0.087
985	0.82	4.5e-05	0.18	0	0	0	0.61
986	0	0	0	0	1	4	0
987	0.6	0	0.4	0	0	0	0.61
988	0	0	0	0	1	4	0
989	0.14	0	0.86	0	0	2	0.47
990	0.55	0	0.45	0	0	0	0.61
991	0.94	0.0025	0.061	0	0	0	0.61
992	0.96	0.0059	0.032	0	0	0	0.61
993	1	0	4.8e-05	0	0	0	0.61
994	1	0.00034	6.6e-05	0	0	0	0.61
995	0.98	0.009	0.0089	0	0	0	0.61
996	0.6	0	0.4	0	0	0	0.61
997	1	0	0.00068	0	0	0	0.61
998	1	1.8e-06	0	0	0	0	0.61
999	0.87	0.13	0	0	0	0	0.61
1000	0.93	0	0.067	0	0	0	0.61
1001	1	0	0.0026	0	0	0	0.61
1002	0.99	0.00043	0.0064	0	0	0	0.61
1003	0.18	0	0.82	0	0	2	0.47
1004	0.48	8.2e-06	0.52	0	0	2	0.47
1005	0.99	0	0.013	0	0	0	0.61
1006	1	2.7e-06	0.004	0	0	0	0.61
1007	0.99	0.0048	0.0071	0	0	0	0.61
1008	0.82	0.00034	0.18	0	0	0	0.61
1009	1	9.5e-05	0.0032	0	0	0	0.61
1010	1	0.00047	0.0014	0	0	0	0.61
1011	0.88	0.035	0.088	0	0	0	0.61
1012	0.85	6.9e-06	0.15	0	0	0	0.61
1013	0.99	0	0.012	0	0	0	0.61
1014	0.49	0	0.51	0	0	2	0.47
1015	0.024	0	0.98	0	0	2	0.47
1016	0.93	0.0015	0.069	0	0	0	0.61
1017	0.096	0	0.9	0	0	2	0.47
1018	0.75	4.4e-06	0.25	0	0	0	0.61
1019	1	0	0.0027	0	0	0	0.61
1020	0	0	0	0.0042	1	4	0
1021	0	0	0	0	1	4	0
1022	0.91	1.8e-05	0.087	0	0	0	0.61
1023	0.52	0	0.48	0	0	0	0.61
1024	0.00054	0	1	0	0	2	0.47
1025	0.99	0.0018	0.0064	0	0	0	0.61
1026	0.96	0.0073	0.03	0	0	0	0.61
1027	0.99	0.0063	7.7e-05	0	0	0	0.61
1028	0.9	0.037	0.067	0	0	0	0.61
1029	0	1	0	0	0	1	0.87
1030	0.98	0.0028	0.014	0	0	0	0.61
1031	0.17	0	0.83	0	0	2	0.47
1032	0.97	0	0.028	0	0	0	0.61
1033	0.86	0	0.14	0	0	0	0.61
1034	0.79	0.003	0.21	0	0	0	0.61
1035	0.0097	0	0.99	0	0	2	0.47
1036	1	8.7e-05	0.00059	0	0	0	0.61
1037	1	0.0039	0	0	0	0	0.61
1038	0	0	0	3.4e-06	1	4	0
1039	0.97	0.0053	0.029	0	0	0	0.61
1040	0.91	0.0076	0.081	0	0	0	0.61
1041	0.4	0.6	0.0002	0	0	1	0.87
1042	0.99	0	0.0089	0	0	0	0.61
1043	0.92	0	0.083	0	0	0	0.61
1044	0.91	0.08	0.012	0	0	0	0.61
1045	0.95	1.4e-06	0.05	0	0	0	0.61
1046	0.58	7e-05	0.42	0	0	0	0.61
1047	0.97	0.017	0.011	0	0	0	0.61
1048	0.77	0.00018	0.23	0	0	0	0.61
1049	0	0	0	1.9e-05	1	4	0
1050	0.9	0.1	9.2e-05	0	0	0	0.61
1051	0	0	0	0.076	0.92	4	0
1052	0.022	0	0.98	0	0	2	0.47
1053	0.87	0	0.13	0	0	0	0.61
1054	0.25	0	0.75	0	0	2	0.47
1055	0.96	0	0.042	0	0	0	0.61
1056	1	0	0	0	0	0	0.61
1057	1	0	0	0	0	0	0.61
1058	1	0	1.1e-05	0	0	0	0.61
1059	0.98	0	0.016	0	0	0	0.61
1060	0.004	0	1	0	0	2	0.47
1061	0.94	0	0.062	0	0	0	0.61
1062	1	1.6e-06	0	0	0	0	0.61
1063	0.0012	0.35	0.018	0.63	0	3	0.087
1064	0	0	0	1	0	3	0.087
1065	1	0	0	0	0	0	0.61
1066	0.78	0	0.22	0	0	0	0.61
1067	0.99	0.011	0	0	0	0	0.61
1068	1	0	0	0	0	0	0.61
1069	0.023	0.0016	0.98	0	0	2	0.47
1070	0.99	0	0.0067	0	0	0	0.61
1071	0	0	0	1	0	3	0.087
1072	0.93	0.07	0.0012	0	0	0	0.61
1073	0.78	0.22	0.00043	0	0	0	0.61
1074	0	2.3e-05	0	1	0	3	0.087
1075	0.57	7.9e-05	0.43	0	0	0	0.61
1076	0	0.011	0	0.99	0	3	0.087
1077	1	0	7.5e-05	0	0	0	0.61
1078	0.88	0	0.12	0	0	0	0.61
1079	1	0.00048	0	0	0	0	0.61
1080	1	0	0	0	0	0	0.61
1081	0.59	0.011	0.4	0	0	0	0.61
1082	0.58	4.6e-06	0.42	0	0	0	0.61
1083	0.93	0	0.067	0	0	0	0.61
1084	0.58	0	0.42	0	0	0	0.61
1085	0.99	0	0.012	0	0	0	0.61
1086	0	0.89	0.0002	0.11	0	1	0.87
1087	0.092	0	0.91	0	0	2	0.47
1088	0	0.012	2e-05	0.99	0	3	0.087
1089	0.95	0	0.046	0	0	0	0.61
1090	0.98	0	0.017	0	0	0	0.61
1091	0	0.0076	0	0.99	0	3	0.087
1092	0.0012	0.062	0.94	0	0	2	0.47
1093	0.075	0	0.93	0	0	2	0.47
1094	0.84	0	0.16	0	0	0	0.61
1095	3.1e-06	0	1	0	0	2	0.47
1096	0	1.7e-06	0	1	0	3	0.087
1097	0	0.014	0	0.99	0	3	0.087
1098	0.91	1.6e-06	0.093	0	0	0	0.61
1099	0	0.55	0	0.45	0	1	0.87
1100	0.93	0.00053	0.067	0	0	0	0.61
1101	0.00012	0.13	0.0028	0.86	0	3	0.087
1102	0.71	0.0013	0.28	0	0	0	0.61
1103	0.93	0	0.07	0	0	0	0.61
1104	0	1	0	0	0	1	0.87
1105	0.77	1.1e-05	0.23	0	0	0	0.61
1106	0	0	0	1	0	3	0.087
1107	0	0	0.00028	1	0	3	0.087
1108	0	0.0039	0	1	0	3	0.087
1109	0	0.00014	0	1	0	3	0.087
1110	0	1	0.00042	0.00052	0	1	0.87
1111	0.2	3.9e-06	0.8	0	0	2	0.47
1112	0.54	0	0.46	0	0	0	0.61
1113	0.00057	0	1	0	0	2	0.47
1114	0.99	0	0.0051	0	0	0	0.61
1115	0	0.00019	0	1	0	3	0.087
1116	0.9	0	0	0	0.098	0	0.61
1117	0.85	0	0.15	0	0	0	0.61
1118	0.5	0	0.5	0	0	2	0.47
1119	0.51	0	0.49	0	0	0	0.61
1120	0.99	0	0.012	0	0	0	0.61
1121	0.9	0.00046	0.1	0	0	0	0.61
1122	1	0	0	0	0	0	0.61
1123	1	0.00028	0	0	0	0	0.61
1124	1	0.00069	0.00054	0	0	0	0.61
1125	1	5.9e-06	1.8e-05	0	0	0	0.61
1126	0.0044	1	0	0	0	1	0.87
1127	1	3e-05	0	0	0	0	0.61
1128	0.96	0	0.04	0	0	0	0.61
1129	0.97	0.018	0.011	0	0	0	0.61
1130	0.89	0	0.11	0	0	0	0.61
1131	0.15	0.85	1.7e-06	0	0	1	0.87
1132	1	0.00013	0	0	0	0	0.61
1133	0.55	0.00018	0.39	0.062	0	0	0.61
1134	0.95	0.022	0.023	0	0	0	0.61
1135	1	0	0	0	0	0	0.61
1136	1	6.3e-05	0.0018	0	0	0	0.61
1137	1	0	0	0	0	0	0.61
1138	1	0	0	0	0	0	0.61
1139	1	0.00039	0.0033	0	0	0	0.61
1140	1	0	0	0	0	0	0.61
1141	1	0	5.5e-06	0	0	0	0.61
1142	0.99	8.4e-05	0.0075	0	0	0	0.61
1143	1	0	0	0	0	0	0.61
1144	0	0	0	1	0	3	0.087
1145	1	0	0	0	0	0	0.61
1146	1	0	0.00015	0	0	0	0.61
1147	1	0	0.00014	0	0	0	0.61
1148	0.97	0.029	0	0	0	0	0.61
1149	1	0	0	0	0	0	0.61
1150	1	0	0	0	0	0	0.61
1151	0.99	0	0.012	0	0	0	0.61
1152	1	0	6.2e-05	0	0	0	0.61
1153	1	0	4.5e-06	0	0	0	0.61
1154	0.99	0	0.014	0	0	0	0.61
1155	0	1	0	0	0	1	0.87
1156	0.75	2.5e-06	0.25	0	0	0	0.61
1157	0.77	0.23	0.0014	0	0	0	0.61
1158	1	0.002	0	0	0	0	0.61
1159	0.94	3.6e-06	0.063	0	0	0	0.61
1160	1	2.2e-06	0	0	0	0	0.61
1161	0.59	0.41	0.0024	0	0	0	0.61
1162	0.074	0	0.93	0	0	2	0.47
1163	0.053	0	0.95	0	0	2	0.47
1164	0.9	4.9e-05	0.1	0	0	0	0.61
1165	1	2.9e-06	0.00059	0	0	0	0.61
1166	0.9	0	0	0.0015	0.098	0	0.61
1167	1	0	3.7e-06	0	0	0	0.61
1168	1	0	0.00042	0	0	0	0.61
1169	0	0.57	0.43	0	0	1	0.87
1170	0.11	3.2e-05	0.89	0	0	2	0.47
1171	0.0096	0.46	0.53	0	0	2	0.47
1172	1	0	0	0	0	0	0.61
1173	0.98	0.013	0.0084	0	0	0	0.61
1174	0.97	0	0.032	0	0	0	0.61
1175	1	7.7e-05	0.00044	0	0	0	0.61
1176	0.97	0	0.031	0	0	0	0.61
1177	0.0057	0	0.99	0	0	2	0.47
1178	0	0	1	0	0	2	0.47
1179	0.00038	0.96	0.04	0.0014	0	1	0.87
1180	0.95	0.007	0.043	0	0	0	0.61
1181	0.95	0	0.053	0	0	0	0.61
1182	0.9	0	0	0.0007	0.098	0	0.61
1183	0.95	0	0.047	0	0	0	0.61
1184	0.25	0	0.75	0	0	2	0.47
1185	1	0	6e-05	0	0	0	0.61
1186	0.00051	0.001	1	0	0	2	0.47
1187	0.95	0	0.046	0	0	0	0.61
1188	0.97	0	0.033	0	0	0	0.61
1189	1	0	2.7e-06	0	0	0	0.61
1190	0.98	0	0.016	0	0	0	0.61
1191	0.27	0	0.73	0	0	2	0.47
1192	0.96	0	0.04	0	0	0	0.61
1193	1	0	0	0	0	0	0.61
1194	1	0	0	0	0	0	0.61
1195	0.63	5.6e-06	0.37	0	0	0	0.61
1196	1	3.9e-05	0	0	0	0	0.61
1197	1	0	0	0	0	0	0.61
1198	1	0	0	0	0	0	0.61
1199	1	0	0.00012	0	0	0	0.61
1200	0.99	0	0.0068	0	0	0	0.61
1201	1	0	0	0	0	0	0.61
1202	1	0	0	0	0	0	0.61
1203	1	0	0	0	0	0	0.61
1204	1	0	1.2e-06	0	0	0	0.61
1205	1	0	0	0	0	0	0.61
1206	1	0	0.00011	0	0	0	0.61
1207	1	2.5e-05	0	0	0	0	0.61
1208	0.9	0	0	0.00027	0.098	0	0.61
1209	1	0	0	0	0	0	0.61
1210	0.9	0	0	0.0031	0.098	0	0.61
1211	1	3.1e-05	0	0	0	0	0.61
1212	0.9	0	0	0	0.098	0	0.61
1213	5.8e-05	0.0081	0.99	0	0	2	0.47
1214	1	0	0	0	0	0	0.61
1215	1	0	0	0	0	0	0.61
1216	0	2.6e-06	0	1	0	3	0.087
1217	0.94	0	0.059	0	0	0	0.61
1218	0.89	0.1	0.0045	0	0	0	0.61
1219	0.98	0.018	0	0	0	0	0.61
