SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
521	0.5	0.0017	0.5	1.7e-06	0.0014	0	0.0011	0	0.0017	5.3e-05	0	0	0	5.3e-05	0.0017	1.1e-06	0	0	0	0.61
522	0.5	0.00097	0.5	3.3e-06	0.001	0	0.00079	0	0.001	0.00026	0	0	0	0.00026	0.00097	6.7e-05	0	0	0	0.61
523	0	5.2e-06	0	0	0.02	0	0.016	0.8	5.4e-06	0	0	0	0	0	5.2e-06	0	0.17	0	7	0.39
524	0.00076	0.0001	0.00076	0	0.029	0	0.023	0.59	0.00011	0	0.00036	0	0	0	0.0001	0	0.36	0	7	0.39
525	0.5	0.0012	0.5	1.8e-06	0.00053	0	0.00041	0	0.0012	5.6e-05	0	0	0	5.6e-05	0.0012	0	0	0	0	0.61
526	0.43	0	0.43	1.6e-05	0	0.06	0	0	0	0.0053	0	0	0	0.0053	0	0.068	0	0	0	0.61
527	0.5	0.00048	0.5	3.4e-06	9.3e-05	0	7.2e-05	0	0.00049	0.0002	0	0	0	0.0002	0.00048	1.3e-05	0	0	0	0.61
528	0.5	0	0.5	9.8e-06	0	4.5e-06	0	0	0	0.0012	0	0	0	0.0012	0	0.00062	0	0	0	0.61
529	0.48	0.00074	0.48	6.8e-06	0.0024	0.012	0.0018	0.00016	0.00076	0.0018	0	0	0	0.0018	0.00074	0.016	5e-06	0	0	0.61
530	0	0	0	0	0	0	0	0	0	0	0.0001	0.48	0.039	0	0	0	0	0.48	11	0
531	0.34	3.8e-05	0.34	1.6e-05	3e-06	0.12	2.4e-06	0	3.9e-05	0.0095	0	0	0	0.0095	3.8e-05	0.19	0	0	0	0.61
532	0.48	0.0022	0.48	2.9e-06	0.013	1.1e-05	0.01	0.001	0.0022	0.00028	0	0	0	0.00028	0.0022	0.00023	2.3e-05	0	0	0.61
533	0.5	0.00035	0.5	6.6e-06	0.00015	3.8e-05	0.00011	0	0.00036	0.0011	0	0	0	0.0011	0.00035	0.0013	0	0	0	0.61
534	0.5	0.0016	0.5	2.1e-06	0.0019	0	0.0015	2e-06	0.0016	9.4e-05	0	0	0	9.4e-05	0.0016	5.8e-06	0	0	0	0.61
535	0.5	0.0012	0.5	3.1e-06	0.002	0	0.0015	7.4e-06	0.0013	0.00024	0	0	0	0.00024	0.0012	6.9e-05	0	0	0	0.61
536	0.28	0.018	0.28	0	0.21	0	0.17	0.0011	0.019	0	0	0	0	0	0.018	0	0	0	0	0.61
537	0.5	0	0.5	5.8e-06	0	4.1e-06	0	0	0	0.0005	0	0	0	0.0005	0	0.00025	0	0	0	0.61
538	0.024	0.0084	0.024	0	0.51	0	0.4	0.018	0.0087	0	0	0	0	0	0.0084	0	3.6e-05	0	4	0.47
539	3e-06	6.3e-05	3e-06	0	0.19	0	0.15	0.66	6.5e-05	0	0	0	0	0	6.3e-05	0	0.013	0	7	0.39
540	0.5	0	0.5	0	0	0.0089	0	0	0	3.3e-06	0	0	0	3.3e-06	0	1.7e-06	0	0	0	0.61
541	0.46	0.0049	0.46	1.1e-06	0.031	0	0.024	0.00061	0.005	3.3e-05	0	0	0	3.3e-05	0.0049	1.3e-06	3.1e-06	0	0	0.61
542	0.24	0.0075	0.24	0	0.23	0	0.18	0.079	0.0077	7.9e-06	0	0	0	7.9e-06	0.0075	0	0.0028	0	0	0.61
543	0.47	0.0002	0.47	1.1e-05	9.7e-05	0.019	7.6e-05	0	0.00021	0.004	0	0	0	0.004	0.0002	0.04	0	0	0	0.61
544	0	0	0	0	0	0	0	0	0	0	0.02	0.39	0.19	0	0	0	0	0.39	11	0
545	0.49	0.00077	0.49	5.9e-06	0.0017	0.00077	0.0013	3.6e-05	0.00079	0.0011	0	0	0	0.0011	0.00077	0.0038	0	0	0	0.61
546	0.5	0.0018	0.5	1.5e-06	0.0014	0	0.0011	0	0.0018	4.2e-05	0	0	0	4.2e-05	0.0018	0	0	0	0	0.61
547	0.0002	0.00036	0.0002	0	0.23	0	0.18	0.57	0.00037	0	0	0	0	0	0.00036	0	0.022	0	7	0.39
548	0.4	0.0034	0.4	2e-06	0.067	2.4e-05	0.052	0.054	0.0035	0.00019	0	0	0	0.00019	0.0034	0.00022	0.0067	0	0	0.61
549	0.5	0.001	0.5	4.3e-06	0.0024	3.7e-05	0.0018	3.3e-05	0.0011	0.00056	0	0	0	0.00056	0.001	0.00068	0	0	0	0.61
550	0	0	0	0	0	0.032	0	0.16	0	0	0	0	0	0	0	0	0.81	0	16	0.35
551	0.49	0.0028	0.49	1.5e-06	0.0066	0	0.0051	1.9e-05	0.0029	4.8e-05	0	0	0	4.8e-05	0.0028	1.6e-06	0	0	0	0.61
552	0.48	5e-06	0.48	8e-06	1.1e-05	0.019	8.4e-06	0	5.2e-06	0.0015	0	0	0	0.0015	5e-06	0.011	0	0	0	0.61
553	0.0034	0.00055	0.0034	0	0.11	0	0.089	0.66	0.00057	0	0	0	0	0	0.00055	0	0.13	0	7	0.39
554	0.44	0.0051	0.44	1.2e-06	0.055	0	0.043	0.0042	0.0053	4.5e-05	0	0	0	4.5e-05	0.0051	4.1e-06	6.5e-05	0	0	0.61
555	0.43	0.0087	0.43	0	0.059	0	0.046	0.00045	0.0089	6.6e-06	0	0	0	6.6e-06	0.0087	0	0	0	0	0.61
556	0.49	0.0016	0.49	2.4e-06	0.0029	0	0.0023	1e-05	0.0016	0.00015	0	0	0	0.00015	0.0016	2.2e-05	0	0	0	0.61
557	0.47	0.0087	0.47	0	0.023	0	0.018	1.1e-05	0.009	2.7e-06	0	0	0	2.7e-06	0.0087	0	0	0	0	0.61
558	0.5	0.00015	0.5	8.9e-06	1.6e-05	2.5e-05	1.2e-05	0	0.00015	0.0017	0	0	0	0.0017	0.00015	0.0017	0	0	0	0.61
559	0.5	0.00041	0.5	4.2e-06	9.1e-05	0	7.1e-05	0	0.00042	0.00034	0	0	0	0.00034	0.00041	5.1e-05	0	0	0	0.61
560	0.098	0.012	0.098	0	0.41	0	0.32	0.035	0.012	1.3e-06	0	0	0	1.3e-06	0.012	0	0.00058	0	4	0.47
561	0.48	0.0026	0.48	2.5e-06	0.02	6e-06	0.016	0.0022	0.0027	0.00022	0	0	0	0.00022	0.0026	0.00015	6.1e-05	0	0	0.61
562	0.46	0.0039	0.46	1.6e-06	0.037	0	0.029	0.0034	0.004	8.8e-05	0	0	0	8.8e-05	0.0039	1.8e-05	6.8e-05	0	0	0.61
563	0.47	0.0037	0.47	6.3e-06	0.021	3.3e-05	0.016	0.00081	0.0038	0.00067	0	0	0	0.00067	0.0037	0.00065	2e-05	0	0	0.61
564	0.36	0.011	0.36	1.6e-06	0.14	0	0.11	0.0065	0.011	4.8e-05	0	0	0	4.8e-05	0.011	2.2e-06	0.00011	0	0	0.61
565	0.47	0.0074	0.47	2.2e-06	0.024	0	0.019	5.2e-05	0.0076	5.3e-05	0	0	0	5.3e-05	0.0074	0	0	0	0	0.61
566	0.32	0.011	0.32	1.4e-06	0.17	0	0.14	0.013	0.011	3.9e-05	0	0	0	3.9e-05	0.011	1.9e-06	0.00029	0	0	0.61
567	0.47	0.0015	0.47	1.3e-05	0.0047	0.013	0.0037	0.00015	0.0015	0.0032	0	0	0	0.0032	0.0015	0.023	4.4e-06	0	0	0.61
568	0.41	0.0052	0.41	4.9e-06	0.078	0.00014	0.061	0.024	0.0053	0.00056	0	0	0	0.00056	0.0052	0.00095	0.0027	0	0	0.61
569	0.41	0.0098	0.41	1.9e-06	0.086	0	0.067	0.0019	0.01	5.6e-05	0	0	0	5.6e-05	0.0098	2.2e-06	1.8e-05	0	0	0.61
570	0	0	0	0	0	6.2e-06	0	0	0	0.00031	0.96	0	0	0.00031	0	0.037	0	0	10	0.13
571	0.49	0.0024	0.49	8.3e-06	0.0075	0.0001	0.0058	0.00012	0.0024	0.0011	0	0	0	0.0011	0.0024	0.0016	1.7e-06	0	0	0.61
572	0.032	0.0045	0.032	0	0.35	0	0.28	0.27	0.0046	0	0	0	0	0	0.0045	0	0.025	0	4	0.47
573	0.5	0.00058	0.5	2.9e-06	0.00017	0	0.00013	0	0.0006	0.00014	0	0	0	0.00014	0.00058	3e-06	0	0	0	0.61
574	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0059	0	0	0	0	0.5	11	0
575	0.39	0.0094	0.39	2e-06	0.1	0	0.078	0.004	0.0096	7.2e-05	0	0	0	7.2e-05	0.0094	4.8e-06	6.5e-05	0	0	0.61
576	0.23	0.018	0.23	0	0.27	0	0.21	0.0039	0.018	3.3e-06	0	0	0	3.3e-06	0.018	0	1.8e-05	0	4	0.47
577	0.4	0.006	0.4	4e-06	0.092	2.2e-05	0.071	0.022	0.0062	0.00035	0	0	0	0.00035	0.006	0.00032	0.0019	0	0	0.61
578	0.48	0.0034	0.48	5.6e-06	0.011	1.8e-06	0.0088	0.00011	0.0035	0.00044	0	0	0	0.00044	0.0034	0.00016	0	0	0	0.61
579	0.00044	0.00049	0.00044	0	0.2	0	0.16	0.57	0.0005	0	0	0	0	0	0.00049	0	0.074	0	7	0.39
580	0.46	0.0038	0.46	7e-06	0.032	0.00037	0.025	0.0038	0.0039	0.00095	0	0	0	0.00095	0.0038	0.0021	0.00024	0	0	0.61
581	0.48	0.0029	0.48	7.8e-06	0.014	0.00018	0.011	0.00054	0.003	0.001	0	0	0	0.001	0.0029	0.0018	1.4e-05	0	0	0.61
582	0.39	0.0082	0.39	2.5e-06	0.11	0	0.083	0.009	0.0085	0.00012	0	0	0	0.00012	0.0082	2e-05	0.00028	0	0	0.61
583	0.45	0.0036	0.45	7.7e-06	0.035	0.0018	0.028	0.0072	0.0037	0.0012	0	0	0	0.0012	0.0036	0.0047	0.00069	0	0	0.61
584	0	0	0	0	0	0	0	0	0	0	0	0.5	0.00017	0	0	0	0	0.5	11	0
585	0.36	0.015	0.36	0	0.13	0	0.099	0.00089	0.016	1.1e-05	0	0	0	1.1e-05	0.015	0	2.7e-06	0	0	0.61
586	0.38	0.014	0.38	1e-06	0.1	0	0.082	0.0006	0.015	1.4e-05	0	0	0	1.4e-05	0.014	0	1.7e-06	0	0	0.61
587	0.48	0.0041	0.48	5e-06	0.017	1.5e-06	0.014	0.00026	0.0042	0.00038	0	0	0	0.00038	0.0041	0.00013	2.8e-06	0	0	0.61
588	0.4	0.0041	0.4	6.6e-06	0.067	0.0041	0.052	0.041	0.0042	0.0011	0.00012	0	0	0.0011	0.0041	0.0059	0.0088	0	0	0.61
589	0.49	0.0015	0.49	1.1e-05	0.0025	0.00029	0.0019	1.5e-05	0.0015	0.0018	0	0	0	0.0018	0.0015	0.0035	0	0	0	0.61
590	0.46	0.0085	0.46	1.8e-06	0.028	0	0.022	4.9e-05	0.0088	3.6e-05	0	0	0	3.6e-05	0.0085	0	0	0	0	0.61
591	0.24	0.0082	0.24	1.3e-06	0.23	0	0.18	0.085	0.0084	5.7e-05	0	0	0	5.7e-05	0.0082	1e-05	0.0077	0	0	0.61
592	0.00058	0.00024	0.00058	0	0.076	0	0.06	0.6	0.00024	0	1.2e-06	0	0	0	0.00024	0	0.26	0	7	0.39
593	0.45	0	0.45	0	0	0	0	0	0	7.9e-06	4.3e-05	0.047	0.0065	7.9e-06	0	0	0	0.047	0	0.61
594	0.5	0.0015	0.5	4.6e-06	0.00041	0	0.00032	0	0.0015	0.00017	0	0	0	0.00017	0.0015	3.2e-06	0	0	0	0.61
595	0.5	0.00062	0.5	6.1e-06	0.00097	0.00012	0.00075	1.2e-05	0.00064	0.0011	0	0	0	0.0011	0.00062	0.0022	0	0	0	0.61
596	0	0	0	9e-05	0	0	0	0	0	0.0027	0.0028	0	0.99	0.0027	0	0	0	0	12	0.043
597	0.48	0.0048	0.48	3.2e-06	0.012	0	0.009	2.3e-05	0.005	0.00012	0	0	0	0.00012	0.0048	5.3e-06	0	0	0	0.61
598	0.5	0.0014	0.5	5.9e-06	0.00054	0	0.00042	0	0.0014	0.00033	0	0	0	0.00033	0.0014	1.9e-05	0	0	0	0.61
599	0.48	0.0017	0.48	1.2e-05	0.0049	0.003	0.0038	0.00011	0.0017	0.0024	0	0	0	0.0024	0.0017	0.011	2.4e-06	0	0	0.61
600	0	0	0	0	0	0	0	0	0	0	0	0.5	2.2e-05	0	0	0	0	0.5	11	0
601	0.42	0.0027	0.42	2.7e-06	0.049	0.0013	0.038	0.054	0.0028	0.00033	9.7e-06	0	0	0.00033	0.0027	0.00074	0.01	0	0	0.61
602	0	0	0	3.2e-06	0	2.3e-06	0	0	0	0.022	0.91	0	0.036	0.022	0	0.0067	0	0	10	0.13
603	0	0	0	7e-05	0	0	0	0	0	0.047	0.14	0	0.77	0.047	0	5.6e-05	0	0	12	0.043
604	0.43	0.018	0.43	0	0.053	0	0.041	1.6e-05	0.019	3.4e-06	0	0	0	3.4e-06	0.018	0	0	0	0	0.61
605	0.32	0.0078	0.32	2.2e-06	0.17	0	0.13	0.048	0.008	0.00012	0	0	0	0.00012	0.0078	4.1e-05	0.004	0	0	0.61
606	0.49	0.0028	0.49	6.6e-06	0.0084	8.2e-06	0.0066	8.3e-05	0.0029	0.00065	0	0	0	0.00065	0.0028	0.00039	0	0	0	0.61
607	0.48	0.0038	0.48	5.5e-06	0.018	5e-06	0.014	0.00037	0.004	0.00048	0	0	0	0.00048	0.0038	0.00025	5.2e-06	0	0	0.61
608	0.44	0.011	0.44	1.3e-06	0.043	0	0.034	7.1e-05	0.012	1.9e-05	0	0	0	1.9e-05	0.011	0	0	0	0	0.61
609	0.38	0.011	0.38	1.6e-06	0.11	0	0.086	0.0027	0.011	4.1e-05	0	0	0	4.1e-05	0.011	1.2e-06	2.7e-05	0	0	0.61
610	0.36	0.022	0.36	0	0.12	0	0.091	0.00012	0.022	2.6e-06	0	0	0	2.6e-06	0.022	0	0	0	0	0.61
611	0.49	0.0047	0.49	2e-06	0.0032	0	0.0025	0	0.0048	2.9e-05	0	0	0	2.9e-05	0.0047	0	0	0	0	0.61
612	0.49	0.0019	0.49	6.7e-06	0.0019	0	0.0015	1.8e-06	0.0019	0.00054	0	0	0	0.00054	0.0019	0.00013	0	0	0	0.61
613	0.49	0.0017	0.49	8.5e-06	0.0026	1.6e-05	0.002	7.5e-06	0.0018	0.001	0	0	0	0.001	0.0017	0.00075	0	0	0	0.61
614	0.5	0.0011	0.5	8.3e-06	0.00047	0	0.00037	0	0.0011	0.00075	0	0	0	0.00075	0.0011	0.00016	0	0	0	0.61
615	0.17	0.0087	0.17	0	0.3	0	0.23	0.1	0.0089	1.8e-05	0	0	0	1.8e-05	0.0087	1.1e-06	0.0072	0	4	0.47
616	0.0046	0.0069	0.0046	0	0.54	0	0.42	0.0068	0.0071	0	0	0	0	0	0.0069	0	8.8e-06	0	4	0.47
617	0.42	0.0057	0.42	4.3e-06	0.07	1.7e-05	0.055	0.011	0.0059	0.00038	0	0	0	0.00038	0.0057	0.00032	0.00069	0	0	0.61
618	0.47	0.0015	0.47	1.3e-05	0.0044	0.012	0.0034	0.00013	0.0015	0.0032	0	0	0	0.0032	0.0015	0.022	3.6e-06	0	0	0.61
619	0.0015	0.0027	0.0015	0	0.52	0	0.4	0.069	0.0027	0	0	0	0	0	0.0027	0	0.00058	0	4	0.47
620	0.21	0.018	0.21	0	0.3	0	0.23	0.0045	0.019	2.3e-06	0	0	0	2.3e-06	0.018	0	2e-05	0	4	0.47
621	0.083	0.005	0.083	0	0.27	0	0.21	0.28	0.0052	1.1e-05	0	0	0	1.1e-05	0.005	1.2e-06	0.048	0	7	0.39
622	0.063	0.02	0.063	0	0.46	0	0.36	0.0022	0.02	0	0	0	0	0	0.02	0	2.3e-06	0	4	0.47
623	0.47	0.0073	0.47	2.1e-06	0.021	0	0.016	3.3e-05	0.0075	4.7e-05	0	0	0	4.7e-05	0.0073	0	0	0	0	0.61
624	0.5	0.00018	0.5	5.1e-06	8e-06	0	6.2e-06	0	0.00019	0.00039	0	0	0	0.00039	0.00018	2.7e-05	0	0	0	0.61
625	0.48	0.0009	0.48	6.2e-06	0.0036	0.0085	0.0028	0.00037	0.00092	0.0015	0	0	0	0.0015	0.0009	0.012	1.5e-05	0	0	0.61
626	0.29	0.0074	0.29	0	0.19	0	0.15	0.051	0.0076	1.2e-05	0	0	0	1.2e-05	0.0074	0	0.0016	0	0	0.61
627	0.17	0.015	0.17	0	0.34	0	0.26	0.013	0.015	2.8e-06	0	0	0	2.8e-06	0.015	0	0.00013	0	4	0.47
628	0.32	0.047	0.32	0	0.12	0	0.093	3e-06	0.048	0	0	0	0	0	0.047	0	0	0	0	0.61
629	0.49	0.0012	0.49	4.2e-06	0.0034	5.7e-05	0.0027	8.5e-05	0.0012	0.00056	0	0	0	0.00056	0.0012	0.00079	0	0	0	0.61
630	0.17	0.013	0.17	0	0.33	0	0.26	0.026	0.013	5e-06	0	0	0	5e-06	0.013	0	0.00048	0	4	0.47
631	0.44	0.0053	0.44	4.7e-06	0.055	1.8e-05	0.043	0.0062	0.0054	0.00043	0	0	0	0.00043	0.0053	0.00036	0.00031	0	0	0.61
632	0.49	0.0036	0.49	4.4e-06	0.008	0	0.0063	2.2e-05	0.0037	0.00024	0	0	0	0.00024	0.0036	2.7e-05	0	0	0	0.61
633	0.43	0.0046	0.43	1.4e-06	0.067	0	0.053	0.015	0.0047	7.8e-05	0	0	0	7.8e-05	0.0046	2e-05	0.00061	0	0	0.61
634	0.43	0.005	0.43	5.2e-06	0.061	8.7e-05	0.047	0.012	0.0052	0.00056	0	0	0	0.00056	0.005	0.0008	0.00092	0	0	0.61
635	0.49	0.0026	0.49	5.6e-06	0.004	0	0.0031	6.7e-06	0.0026	0.00038	0	0	0	0.00038	0.0026	6.8e-05	0	0	0	0.61
636	0.39	0.0048	0.39	5.2e-06	0.084	0.00066	0.065	0.044	0.0049	0.00071	3.1e-06	0	0	0.00071	0.0048	0.002	0.0078	0	0	0.61
637	0.49	0.0023	0.49	8.8e-06	0.0084	0.00027	0.0065	0.00019	0.0024	0.0013	0	0	0	0.0013	0.0023	0.0025	3.6e-06	0	0	0.61
638	0.49	0.0027	0.49	5.2e-06	0.004	0	0.0032	5.6e-06	0.0028	0.00032	0	0	0	0.00032	0.0027	4.3e-05	0	0	0	0.61
639	0.5	0.0007	0.5	9.8e-06	0.00015	0	0.00012	0	0.00072	0.00096	0	0	0	0.00096	0.0007	0.0002	0	0	0	0.61
640	0.5	0.00062	0.5	5.9e-06	0.0008	0.00021	0.00062	5.2e-06	0.00064	0.001	0	0	0	0.001	0.00062	0.0023	0	0	0	0.61
641	0.48	0.0027	0.48	1.9e-06	0.012	0	0.0095	0.00024	0.0028	0.00011	0	0	0	0.00011	0.0027	1.7e-05	0	0	0	0.61
642	0.36	0.0066	0.36	3.2e-06	0.12	8.6e-06	0.095	0.037	0.0068	0.00025	0	0	0	0.00025	0.0066	0.00017	0.0035	0	0	0.61
643	0.49	0.00016	0.49	2.2e-05	5.9e-06	1.6e-05	4.6e-06	0	0.00016	0.0045	0	0	0	0.0045	0.00016	0.0032	0	0	0	0.61
644	0.46	0.0037	0.46	7e-06	0.03	0.00035	0.023	0.0033	0.0038	0.00096	0	0	0	0.00096	0.0037	0.0021	0.00019	0	0	0.61
645	0.45	0.01	0.45	1.6e-06	0.043	0	0.034	0.00012	0.01	2.8e-05	0	0	0	2.8e-05	0.01	0	0	0	0	0.61
646	0.49	0.0034	0.49	5e-06	0.0088	0	0.0069	4.2e-05	0.0035	0.00034	0	0	0	0.00034	0.0034	7.1e-05	0	0	0	0.61
647	0.46	0.0001	0.46	3.3e-05	4.1e-06	0.0022	3.2e-06	0	0.0001	0.012	0	0	0	0.012	0.0001	0.047	0	0	0	0.61
648	0.0083	0.0022	0.0083	0	0.3	0	0.23	0.4	0.0022	0	0	0	0	0	0.0022	0	0.048	0	7	0.39
649	0.36	0.011	0.36	1.4e-06	0.13	0	0.1	0.004	0.012	3.6e-05	0	0	0	3.6e-05	0.011	1e-06	4.8e-05	0	0	0.61
650	0.44	0.0044	0.44	6.2e-06	0.048	0.0003	0.037	0.0092	0.0045	0.00079	0	0	0	0.00079	0.0044	0.0017	0.00077	0	0	0.61
651	0.49	0.0016	0.49	1.1e-05	0.0036	0.00096	0.0028	4.4e-05	0.0016	0.0021	0	0	0	0.0021	0.0016	0.0062	0	0	0	0.61
652	0.43	0.0051	0.43	5.1e-06	0.059	6.3e-05	0.046	0.01	0.0052	0.00054	0	0	0	0.00054	0.0051	0.00068	0.00071	0	0	0.61
653	0.5	0.00035	0.5	1.4e-05	2.9e-05	0	2.3e-05	0	0.00036	0.0017	0	0	0	0.0017	0.00035	0.00046	0	0	0	0.61
654	0.49	0.0021	0.49	7.2e-06	0.0037	3.8e-06	0.0029	1.1e-05	0.0022	0.00069	0	0	0	0.00069	0.0021	0.00032	0	0	0	0.61
655	0.49	0.0018	0.49	1e-05	0.004	0.00033	0.0032	4.3e-05	0.0018	0.0016	0	0	0	0.0016	0.0018	0.0034	0	0	0	0.61
656	0.48	0.0017	0.48	1.2e-05	0.0055	0.0061	0.0043	0.00018	0.0017	0.0027	0	0	0	0.0027	0.0017	0.015	4.9e-06	0	0	0.61
657	0.43	0.0013	0.43	1.4e-05	0.0044	0.067	0.0034	0.00023	0.0013	0.0041	0	0	0	0.0041	0.0013	0.053	1e-05	0	0	0.61
658	0.46	0.0075	0.46	2.4e-06	0.034	0	0.027	0.00021	0.0077	7.6e-05	0	0	0	7.6e-05	0.0075	2.6e-06	0	0	0	0.61
659	0.47	0.0043	0.47	4.9e-06	0.021	1.8e-06	0.016	0.00041	0.0044	0.00037	0	0	0	0.00037	0.0043	0.00014	5.3e-06	0	0	0.61
660	0.43	0.0059	0.43	4.1e-06	0.064	6.6e-06	0.05	0.0069	0.006	0.00033	0	0	0	0.00033	0.0059	0.0002	0.00032	0	0	0.61
661	0.5	0.00094	0.5	6e-06	0.00014	0	0.00011	0	0.00097	0.00028	0	0	0	0.00028	0.00094	7.3e-06	0	0	0	0.61
662	0.49	0.00081	0.49	1.3e-05	0.00051	0.00016	0.0004	0	0.00083	0.0024	0	0	0	0.0024	0.00081	0.0038	0	0	0	0.61
663	0.48	0.00042	0.48	2e-05	0.00015	0.0033	0.00012	0	0.00043	0.0056	0	0	0	0.0056	0.00042	0.025	0	0	0	0.61
664	0	0	0	0	0	0	0	0	0	0	1	0	0.00034	0	0	0	1.5e-05	0	10	0.13
665	0.5	0	0.5	1e-05	0	0.00016	0	0	0	0.0016	0	0	0	0.0016	0	0.0028	0	0	0	0.61
666	0.47	0.0028	0.47	2.4e-06	0.026	6.6e-06	0.021	0.0041	0.0029	0.00021	0	0	0	0.00021	0.0028	0.00015	0.00015	0	0	0.61
667	0.41	0.0042	0.41	1.6e-06	0.077	1.8e-06	0.06	0.037	0.0043	0.00011	0	0	0	0.00011	0.0042	5.2e-05	0.0027	0	0	0.61
668	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0094	0	0	0	0	0.5	11	0
669	0.5	0	0.5	2.6e-06	0	0	0	0	0	8.1e-05	0	0	0	8.1e-05	0	3e-06	0	0	0	0.61
670	0.5	0.00058	0.5	4.9e-06	0.00043	7.9e-06	0.00033	0	0.0006	0.00061	0	0	0	0.00061	0.00058	0.00044	0	0	0	0.61
671	0.47	0.0038	0.47	1.4e-06	0.022	0	0.017	0.00052	0.0039	5.8e-05	0	0	0	5.8e-05	0.0038	4.7e-06	3.4e-06	0	0	0.61
672	0.47	0.0059	0.47	0	0.023	0	0.018	6.9e-05	0.006	1.2e-05	0	0	0	1.2e-05	0.0059	0	0	0	0	0.61
673	0.0056	0	0.0056	0	0	0.86	0	0	0	0.00058	0	0	0	0.00058	0	0.12	0	0	5	0.87
674	0.17	0.0048	0.17	0	0.21	0	0.17	0.24	0.005	1e-05	0	0	0	1e-05	0.0048	0	0.025	0	7	0.39
675	0.2	0.0028	0.2	0	0.11	7e-06	0.086	0.3	0.0029	6.3e-05	0.00024	0	0	6.3e-05	0.0028	6.3e-05	0.086	0	7	0.39
676	0.31	3.4e-06	0.31	3.3e-05	0	0.021	0	0	3.4e-06	0.028	0	0	0	0.028	3.4e-06	0.3	0	0	0	0.61
677	0.48	0.0021	0.48	3.2e-06	0.015	3.5e-05	0.011	0.0018	0.0022	0.00035	0	0	0	0.00035	0.0021	0.00043	5.8e-05	0	0	0.61
678	0.5	0	0.5	5.8e-06	0	0	0	0	0	0.00045	0	0	0	0.00045	0	0.00012	0	0	0	0.61
679	0.47	0.0037	0.47	0	0.024	0	0.019	0.0025	0.0038	0	0	0	0	0	0.0037	0	7.5e-05	0	0	0.61
680	0.49	0.0028	0.49	0	0.0041	0	0.0032	7.8e-06	0.0029	0	0	0	0	0	0.0028	0	0	0	0	0.61
681	0.37	0.013	0.37	0	0.13	0	0.098	0.0039	0.013	0	0	0	0	0	0.013	0	2.3e-05	0	0	0.61
682	0.45	0.0061	0.45	0	0.042	0	0.032	0.0021	0.0062	0	0	0	0	0	0.0061	0	2.7e-05	0	0	0.61
683	0.32	0.012	0.32	0	0.17	0	0.13	0.011	0.013	0	0	0	0	0	0.012	0	0.00011	0	0	0.61
684	0.48	0.00019	0.48	1.1e-05	6.7e-05	0.0063	5.2e-05	0	0.0002	0.0036	0	0	0	0.0036	0.00019	0.025	0	0	0	0.61
685	0.49	0.0019	0.49	2.8e-06	0.0077	2e-06	0.006	0.0002	0.002	0.00023	0	0	0	0.00023	0.0019	0.00011	0	0	0	0.61
686	0	0	0	0	0	0.022	0	0	0	0.0006	0.69	0	2e-06	0.0006	0	0.28	9.3e-06	0	10	0.13
687	0	0	0	0	0	0	0	0	0	0	0.0014	0.46	0.089	0	0	0	0	0.46	11	0
688	0	0	0	0	0	0	0	0	0	0	0.99	0	0.012	0	0	0	0	0	10	0.13
689	0.28	0.0045	0.28	0	0.14	0	0.11	0.16	0.0046	4.6e-05	0	0	0	4.6e-05	0.0045	1.6e-05	0.02	0	0	0.61
690	0.44	0.0042	0.44	1.6e-06	0.054	0	0.042	0.011	0.0043	9.6e-05	0	0	0	9.6e-05	0.0042	2.9e-05	0.00038	0	0	0.61
691	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.13
692	0.48	0.0045	0.48	1e-06	0.018	0	0.014	0.0001	0.0046	2.5e-05	0	0	0	2.5e-05	0.0045	0	0	0	0	0.61
693	0.49	0	0.49	5.9e-06	0	0.014	0	0	0	0.00071	0	0	0	0.00071	0	0.0029	0	0	0	0.61
694	0.46	0.0026	0.46	3e-06	0.033	0.00014	0.025	0.015	0.0026	0.00036	0	0	0	0.00036	0.0026	0.00073	0.0014	0	0	0.61
695	0.41	0.0053	0.41	1.2e-06	0.083	0	0.065	0.017	0.0054	5.2e-05	0	0	0	5.2e-05	0.0053	8.2e-06	0.00059	0	0	0.61
696	0.15	0.0034	0.15	0	0.16	0	0.13	0.34	0.0035	1.8e-05	0	0	0	1.8e-05	0.0034	4.7e-06	0.064	0	7	0.39
697	0	0	0	0	0	0	0	0	0	0	0.93	0	0.066	0	0	0	0	0	10	0.13
698	0.012	0	0.012	1.1e-06	0	0.8	0	0	0	0.0015	0	0	0	0.0015	0	0.17	0	0	5	0.87
699	0.5	0	0.5	6.6e-06	0	7.5e-05	0	0	0	0.00076	0	0	0	0.00076	0	0.001	0	0	0	0.61
700	0.5	0.00091	0.5	4.5e-06	0.0016	3.4e-05	0.0012	1.2e-05	0.00094	0.00058	0	0	0	0.00058	0.00091	0.00068	0	0	0	0.61
701	0.00075	0	0.00075	0	0	0.97	0	0	0	6.2e-05	0	0	0	6.2e-05	0	0.031	0	0	5	0.87
