SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
581	0.96	0.003	0.0021	0.003	0	0.011	1.4e-05	1.1e-05	0.0018	0.0032	0.00018	0.00055	0.014	0	0	0	0.61
582	0.78	0.0086	0.00024	0.0086	0	0.082	0.00028	3.5e-06	2e-05	0.009	0	0.009	0.11	0	0	0	0.61
583	0.91	0.0037	0.0025	0.0037	0	0.027	0.00069	1.1e-05	0.0047	0.0039	0.0018	0.0072	0.036	0	0	0	0.61
584	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00017	4	0
585	0.73	0.016	2.2e-05	0.016	0	0.097	2.7e-06	1.2e-06	0	0.017	0	0.00089	0.13	0	0	0	0.61
586	0.77	0.015	2.7e-05	0.015	0	0.08	1.6e-06	1.4e-06	0	0.016	0	0.0006	0.11	0	0	0	0.61
587	0.95	0.0042	0.00075	0.0042	0	0.013	2.8e-06	7.1e-06	0.00013	0.0045	1.5e-06	0.00026	0.018	0	0	0	0.61
588	0.81	0.0042	0.0022	0.0042	0	0.051	0.0088	9.2e-06	0.0059	0.0045	0.0041	0.041	0.067	0.00012	0	0	0.61
589	0.98	0.0015	0.0036	0.0015	0	0.0019	0	1.5e-05	0.0035	0.0016	0.00029	1.5e-05	0.0025	0	0	0	0.61
590	0.92	0.0089	7.2e-05	0.0089	0	0.021	0	2.6e-06	0	0.0094	0	4.9e-05	0.028	0	0	0	0.61
591	0.47	0.0085	0.00011	0.0085	0	0.18	0.0077	1.8e-06	1e-05	0.0089	0	0.086	0.23	0	0	0	0.61
592	0.0012	0.00024	0	0.00024	0	0.059	0.26	0	0	0.00026	0	0.6	0.077	1.2e-06	0	11	0.39
593	0.9	0	1.6e-05	0	0.094	0	0	0	0	0	0	0	0	4.3e-05	0.0065	0	0.61
594	0.99	0.0016	0.00035	0.0016	0	0.00031	0	6.5e-06	3.2e-06	0.0016	0	0	0.00041	0	0	0	0.61
595	0.99	0.00065	0.0022	0.00065	0	0.00074	0	8.6e-06	0.0022	0.00068	0.00012	1.2e-05	0.00097	0	0	0	0.61
596	0	0	0.0054	0	0	0	0	0.00013	0	0	0	0	0	0.0028	0.99	14	0.043
597	0.96	0.005	0.00024	0.005	0	0.0089	0	4.6e-06	5.3e-06	0.0053	0	2.3e-05	0.012	0	0	0	0.61
598	0.99	0.0014	0.00065	0.0014	0	0.00041	0	8.3e-06	1.9e-05	0.0015	0	0	0.00054	0	0	0	0.61
599	0.97	0.0017	0.0048	0.0017	0	0.0037	2.3e-06	1.6e-05	0.011	0.0018	0.003	0.00011	0.0049	0	0	0	0.61
600	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.2e-05	4	0
601	0.84	0.0028	0.00065	0.0028	0	0.038	0.01	3.7e-06	0.00074	0.003	0.0013	0.054	0.05	9.7e-06	0	0	0.61
602	0	0	0.043	0	0	0	0	4.5e-06	0.0067	0	2.3e-06	0	0	0.92	0.036	13	0.13
603	0	0	0.094	0	0	0	0	9.8e-05	5.6e-05	0	0	0	0	0.14	0.77	14	0.043
604	0.85	0.019	6.8e-06	0.019	0	0.041	0	0	0	0.02	0	1.6e-05	0.053	0	0	0	0.61
605	0.63	0.0081	0.00025	0.0081	0	0.13	0.004	3e-06	4.1e-05	0.0085	0	0.048	0.17	0	0	0	0.61
606	0.97	0.0029	0.0013	0.0029	0	0.0065	0	9.3e-06	0.00039	0.0031	8.2e-06	8.3e-05	0.0085	0	0	0	0.61
607	0.95	0.004	0.00095	0.004	0	0.014	5.2e-06	7.8e-06	0.00025	0.0042	5e-06	0.00037	0.018	0	0	0	0.61
608	0.89	0.012	3.7e-05	0.012	0	0.033	0	1.9e-06	0	0.012	0	7.1e-05	0.043	0	0	0	0.61
609	0.77	0.011	8.1e-05	0.011	0	0.085	2.7e-05	2.2e-06	1.2e-06	0.012	0	0.0027	0.11	0	0	0	0.61
610	0.72	0.023	5.2e-06	0.023	0	0.089	0	0	0	0.024	0	0.00012	0.12	0	0	0	0.61
611	0.98	0.0049	5.8e-05	0.0049	0	0.0025	0	2.7e-06	0	0.0051	0	0	0.0032	0	0	0	0.61
612	0.99	0.0019	0.0011	0.0019	0	0.0015	0	9.4e-06	0.00013	0.002	0	1.8e-06	0.0019	0	0	0	0.61
613	0.99	0.0018	0.002	0.0018	0	0.002	0	1.2e-05	0.00075	0.0019	1.6e-05	7.5e-06	0.0026	0	0	0	0.61
614	0.99	0.0011	0.0015	0.0011	0	0.00036	0	1.2e-05	0.00017	0.0012	0	0	0.00047	0	0	0	0.61
615	0.33	0.009	3.5e-05	0.009	0	0.23	0.0072	0	1.1e-06	0.0095	0	0.1	0.3	0	0	0	0.61
616	0.0093	0.0072	0	0.0072	0	0.42	8.8e-06	0	0	0.0076	0	0.0069	0.55	0	0	12	0.47
617	0.84	0.0059	0.00076	0.0059	0	0.054	0.00069	6.1e-06	0.00032	0.0063	1.7e-05	0.011	0.071	0	0	0	0.61
618	0.95	0.0015	0.0063	0.0015	0	0.0034	3.6e-06	1.8e-05	0.022	0.0016	0.012	0.00013	0.0044	0	0	0	0.61
619	0.003	0.0028	0	0.0028	0	0.4	0.00058	0	0	0.0029	0	0.069	0.52	0	0	12	0.47
620	0.41	0.019	4.5e-06	0.019	0	0.23	2e-05	0	0	0.02	0	0.0045	0.3	0	0	0	0.61
621	0.17	0.0052	2.1e-05	0.0052	0	0.21	0.048	0	1.2e-06	0.0055	0	0.28	0.28	0	0	11	0.39
622	0.13	0.02	0	0.02	0	0.35	2.3e-06	0	0	0.022	0	0.0022	0.46	0	0	12	0.47
623	0.94	0.0076	9.4e-05	0.0076	0	0.016	0	2.9e-06	0	0.0081	0	3.3e-05	0.021	0	0	0	0.61
624	1	0.00019	0.00078	0.00019	0	6.1e-06	0	7.1e-06	2.8e-05	0.0002	0	0	8e-06	0	0	0	0.61
625	0.97	0.00093	0.003	0.00093	0	0.0028	1.5e-05	8.8e-06	0.012	0.00098	0.0085	0.00037	0.0037	0	0	0	0.61
626	0.59	0.0077	2.5e-05	0.0077	0	0.15	0.0016	0	0	0.0081	0	0.051	0.19	0	0	0	0.61
627	0.34	0.016	5.5e-06	0.016	0	0.26	0.00013	0	0	0.016	0	0.013	0.34	0	0	12	0.47
628	0.64	0.048	0	0.048	0	0.09	0	0	0	0.051	0	3e-06	0.12	0	0	0	0.61
629	0.99	0.0012	0.0011	0.0012	0	0.0026	0	5.9e-06	0.00079	0.0013	5.7e-05	8.5e-05	0.0035	0	0	0	0.61
630	0.34	0.013	9.9e-06	0.013	0	0.26	0.00048	0	0	0.014	0	0.026	0.34	0	0	0	0.61
631	0.88	0.0055	0.00086	0.0055	0	0.042	0.00031	6.6e-06	0.00036	0.0058	1.8e-05	0.0063	0.055	0	0	0	0.61
632	0.97	0.0038	0.00047	0.0038	0	0.0062	0	6.2e-06	2.7e-05	0.004	0	2.2e-05	0.0081	0	0	0	0.61
633	0.85	0.0048	0.00015	0.0048	0	0.052	0.0006	2e-06	2e-05	0.005	0	0.015	0.068	0	0	0	0.61
634	0.86	0.0052	0.0011	0.0052	0	0.047	0.00092	7.3e-06	0.0008	0.0055	8.7e-05	0.012	0.061	0	0	0	0.61
635	0.98	0.0027	0.00076	0.0027	0	0.003	0	7.9e-06	6.8e-05	0.0028	0	6.7e-06	0.004	0	0	0	0.61
636	0.78	0.005	0.0014	0.005	0	0.064	0.0078	7.4e-06	0.0021	0.0053	0.00066	0.044	0.084	3.1e-06	0	0	0.61
637	0.97	0.0024	0.0026	0.0024	0	0.0064	3.6e-06	1.2e-05	0.0025	0.0026	0.00027	0.00019	0.0084	0	0	0	0.61
638	0.98	0.0028	0.00063	0.0028	0	0.0031	0	7.3e-06	4.3e-05	0.003	0	5.6e-06	0.0041	0	0	0	0.61
639	1	0.00072	0.0019	0.00072	0	0.00012	0	1.4e-05	0.0002	0.00076	0	0	0.00015	0	0	0	0.61
640	0.99	0.00064	0.0021	0.00064	0	0.00061	0	8.3e-06	0.0023	0.00068	0.00021	5.2e-06	0.0008	0	0	0	0.61
641	0.97	0.0028	0.00021	0.0028	0	0.0093	0	2.7e-06	1.7e-05	0.003	0	0.00024	0.012	0	0	0	0.61
642	0.72	0.0069	0.00049	0.0069	0	0.093	0.0035	4.5e-06	0.00017	0.0073	8.6e-06	0.037	0.12	0	0	0	0.61
643	0.99	0.00016	0.0089	0.00016	0	4.5e-06	0	3.1e-05	0.0032	0.00017	1.6e-05	0	5.9e-06	0	0	0	0.61
644	0.93	0.0038	0.0019	0.0038	0	0.023	0.00019	9.9e-06	0.0021	0.0041	0.00035	0.0033	0.03	0	0	0	0.61
645	0.89	0.011	5.6e-05	0.011	0	0.033	0	2.2e-06	0	0.011	0	0.00012	0.043	0	0	0	0.61
646	0.97	0.0035	0.00067	0.0035	0	0.0068	0	7.1e-06	7.1e-05	0.0037	0	4.2e-05	0.0089	0	0	0	0.61
647	0.93	0.0001	0.024	0.0001	0	3.1e-06	0	4.6e-05	0.047	0.00011	0.0022	0	4.1e-06	0	0	0	0.61
648	0.017	0.0022	0	0.0022	0	0.23	0.048	0	0	0.0024	0	0.4	0.3	0	0	11	0.39
649	0.73	0.012	7.2e-05	0.012	0	0.1	4.8e-05	2e-06	1e-06	0.012	0	0.004	0.13	0	0	0	0.61
650	0.89	0.0045	0.0016	0.0045	0	0.037	0.00077	8.7e-06	0.0017	0.0048	0.0003	0.0092	0.048	0	0	0	0.61
651	0.98	0.0016	0.0041	0.0016	0	0.0028	0	1.6e-05	0.0062	0.0017	0.00096	4.4e-05	0.0036	0	0	0	0.61
652	0.87	0.0053	0.0011	0.0053	0	0.045	0.00071	7.2e-06	0.00068	0.0056	6.3e-05	0.01	0.059	0	0	0	0.61
653	1	0.00036	0.0034	0.00036	0	2.2e-05	0	1.9e-05	0.00046	0.00038	0	0	2.9e-05	0	0	0	0.61
654	0.99	0.0022	0.0014	0.0022	0	0.0028	0	1e-05	0.00032	0.0023	3.8e-06	1.1e-05	0.0037	0	0	0	0.61
655	0.98	0.0018	0.0032	0.0018	0	0.0031	0	1.4e-05	0.0034	0.0019	0.00033	4.3e-05	0.0041	0	0	0	0.61
656	0.96	0.0017	0.0053	0.0017	0	0.0042	4.9e-06	1.7e-05	0.015	0.0018	0.0061	0.00018	0.0056	0	0	0	0.61
657	0.86	0.0013	0.0081	0.0013	0	0.0034	1e-05	1.9e-05	0.053	0.0014	0.067	0.00023	0.0044	0	0	0	0.61
658	0.91	0.0078	0.00015	0.0078	0	0.026	0	3.4e-06	2.6e-06	0.0082	0	0.00021	0.035	0	0	0	0.61
659	0.95	0.0045	0.00074	0.0045	0	0.016	5.3e-06	6.9e-06	0.00014	0.0047	1.8e-06	0.00041	0.021	0	0	0	0.61
660	0.86	0.0061	0.00066	0.0061	0	0.049	0.00032	5.8e-06	0.0002	0.0064	6.6e-06	0.007	0.065	0	0	0	0.61
661	1	0.00098	0.00056	0.00098	0	0.00011	0	8.4e-06	7.4e-06	0.001	0	0	0.00014	0	0	0	0.61
662	0.99	0.00084	0.0047	0.00084	0	0.0004	0	1.9e-05	0.0038	0.00089	0.00016	0	0.00052	0	0	0	0.61
663	0.96	0.00044	0.011	0.00044	0	0.00012	0	2.8e-05	0.025	0.00046	0.0033	0	0.00016	0	0	0	0.61
664	0	0	0	0	0	0	1.5e-05	0	0	0	0	0	0	1	0.00034	13	0.13
665	0.99	0	0.0032	0	0	0	0	1.4e-05	0.0028	0	0.00016	0	0	0	0	0	0.61
666	0.94	0.0029	0.00041	0.0029	0	0.02	0.00015	3.4e-06	0.00015	0.0031	6.6e-06	0.0041	0.027	0	0	0	0.61
667	0.81	0.0044	0.00021	0.0044	0	0.059	0.0027	2.2e-06	5.2e-05	0.0046	1.8e-06	0.037	0.078	0	0	0	0.61
668	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0094	4	0
669	1	0	0.00016	0	0	0	0	3.6e-06	3e-06	0	0	0	0	0	0	0	0.61
670	1	0.00061	0.0012	0.00061	0	0.00033	0	6.9e-06	0.00044	0.00064	7.9e-06	0	0.00043	0	0	0	0.61
671	0.95	0.004	0.00011	0.004	0	0.017	3.4e-06	2e-06	4.7e-06	0.0042	0	0.00053	0.023	0	0	0	0.61
672	0.94	0.0061	2.3e-05	0.0061	0	0.017	0	1e-06	0	0.0064	0	7e-05	0.023	0	0	0	0.61
673	0.011	0	0.0011	0	0	0	0	0	0.12	0	0.86	0	0	0	0	10	0.87
674	0.34	0.005	2e-05	0.005	0	0.16	0.025	0	0	0.0053	0	0.24	0.21	0	0	0	0.61
675	0.41	0.0029	0.00013	0.0029	0	0.085	0.086	1.1e-06	6.3e-05	0.0031	7e-06	0.3	0.11	0.00024	0	0	0.61
676	0.62	3.5e-06	0.055	3.5e-06	0	0	0	4.6e-05	0.3	3.7e-06	0.021	0	0	0	0	0	0.61
677	0.96	0.0022	0.00069	0.0022	0	0.011	5.8e-05	4.4e-06	0.00043	0.0023	3.5e-05	0.0018	0.015	0	0	0	0.61
678	1	0	0.00089	0	0	0	0	8.2e-06	0.00012	0	0	0	0	0	0	0	0.61
679	0.94	0.0039	0	0.0039	0	0.018	7.5e-05	0	0	0.0041	0	0.0025	0.024	0	0	0	0.61
680	0.98	0.003	0	0.003	0	0.0031	0	0	0	0.0031	0	7.9e-06	0.0041	0	0	0	0.61
681	0.73	0.013	0	0.013	0	0.096	2.3e-05	0	0	0.014	0	0.0039	0.13	0	0	0	0.61
682	0.9	0.0063	0	0.0063	0	0.032	2.7e-05	0	0	0.0067	0	0.0021	0.042	0	0	0	0.61
683	0.65	0.013	0	0.013	0	0.13	0.00011	0	0	0.014	0	0.011	0.17	0	0	0	0.61
684	0.96	0.0002	0.0072	0.0002	0	5.1e-05	0	1.6e-05	0.025	0.00021	0.0063	0	6.7e-05	0	0	0	0.61
685	0.98	0.002	0.00045	0.002	0	0.0059	0	3.9e-06	0.00011	0.0021	2e-06	0.0002	0.0078	0	0	0	0.61
686	0	0	0.0012	0	0	0	9.3e-06	0	0.28	0	0.022	0	0	0.69	2e-06	13	0.13
687	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0.0014	0.089	4	0
688	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0.012	13	0.13
689	0.56	0.0047	9.2e-05	0.0047	0	0.11	0.02	1.2e-06	1.6e-05	0.0049	0	0.16	0.14	0	0	0	0.61
690	0.88	0.0043	0.00019	0.0043	0	0.041	0.00038	2.3e-06	2.9e-05	0.0046	0	0.011	0.054	0	0	0	0.61
691	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
692	0.95	0.0047	5e-05	0.0047	0	0.014	0	1.5e-06	0	0.0049	0	0.0001	0.018	0	0	0	0.61
693	0.98	0	0.0014	0	0	0	0	8.3e-06	0.0029	0	0.014	0	0	0	0	0	0.61
694	0.92	0.0027	0.00072	0.0027	0	0.025	0.0014	4.2e-06	0.00073	0.0028	0.00014	0.015	0.033	0	0	0	0.61
695	0.82	0.0055	0.0001	0.0055	0	0.064	0.00059	1.7e-06	8.2e-06	0.0058	0	0.018	0.084	0	0	0	0.61
696	0.3	0.0035	3.5e-05	0.0035	0	0.12	0.064	0	4.7e-06	0.0037	0	0.34	0.16	0	0	11	0.39
697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0.066	13	0.13
698	0.024	0	0.0029	0	0	0	0	1.6e-06	0.17	0	0.8	0	0	0	0	10	0.87
699	1	0	0.0015	0	0	0	0	9.3e-06	0.001	0	7.5e-05	0	0	0	0	0	0.61
700	0.99	0.00095	0.0012	0.00095	0	0.0012	0	6.3e-06	0.00068	0.001	3.4e-05	1.2e-05	0.0016	0	0	0	0.61
701	0.0015	0	0.00012	0	0	0	0	0	0.031	0	0.97	0	0	0	0	10	0.87
702	1	0	1.2e-06	0	0	0	0	0	0	0	7.6e-05	0	0	0	0	0	0.61
703	0.8	0	1.1e-05	0	0	0	0	0	0.0002	0	0.2	0	0	0	0	0	0.61
704	0.91	0.0054	6.8e-05	0.0054	0	0.032	1e-05	1.5e-06	1.6e-06	0.0057	0	0.0014	0.042	0	0	0	0.61
705	0.73	8.6e-06	0.04	8.6e-06	0	0	0	4e-05	0.21	9.1e-06	0.02	0	0	0	0	0	0.61
706	1	0	0.0004	0	0	0	0	4.9e-06	6.6e-05	0	0.0011	0	0	0	0	0	0.61
707	0.025	0.00035	4e-06	0.00035	0	0.022	0.16	0	1.2e-06	0.00037	0	0.26	0.029	0.5	0.00067	13	0.13
708	0.97	0.0037	5.8e-05	0.0037	0	0.0074	0	1.6e-06	0	0.0039	0	2.6e-05	0.0098	0	0	0	0.61
709	1	0.00041	0.00081	0.00041	0	7e-05	0	6.4e-06	8.2e-05	0.00043	0	0	9.2e-05	0	0	0	0.61
710	0.85	0.003	0.00058	0.003	0	0.039	0.0061	3.6e-06	0.00059	0.0032	0.00012	0.043	0.051	0	0	0	0.61
711	0.98	0.0011	0.002	0.0011	0	0.0033	9.6e-06	7.5e-06	0.0044	0.0012	0.0015	0.00033	0.0043	0	0	0	0.61
712	1	0	0.0011	0	0	0	0	8.7e-06	0.00019	0	1.5e-06	0	0	0	0	0	0.61
713	0.98	0.00031	0.0047	0.00031	0	0.00014	0	1.3e-05	0.012	0.00033	0.0023	0	0.00018	0	0	0	0.61
714	0.96	0.0074	3.2e-06	0.0074	0	0.0057	0	0	0	0.0078	0	0	0.0074	0	0	0	0.61
715	0.99	0.0019	0.00014	0.0019	0	0.0018	0	2.6e-06	3.2e-06	0.002	0	2.5e-06	0.0024	0	0	0	0.61
716	0.4	0.018	0	0.018	0	0.23	5e-06	0	0	0.019	0	0.0035	0.31	0	0	0	0.61
717	0.98	0.0033	6.6e-05	0.0033	0	0.0058	0	1.8e-06	0	0.0035	0	1.7e-05	0.0076	0	0	0	0.61
718	0.7	0.0049	0.00013	0.0049	0	0.086	0.0067	1.6e-06	2.4e-05	0.0052	0	0.076	0.11	0	0	0	0.61
719	0.59	0.014	3e-06	0.014	0	0.15	7.6e-06	0	0	0.015	0	0.0033	0.2	0	0	0	0.61
720	0.95	0.0037	0.00017	0.0037	0	0.018	8e-06	2.4e-06	1.3e-05	0.0039	0	0.00085	0.023	0	0	0	0.61
721	0.0018	0.00029	0	0.00029	0	0.069	0.14	0	0	0.0003	0	0.7	0.091	0	0	11	0.39
722	0.62	0.0042	0.00015	0.0042	0	0.089	0.02	1.6e-06	4.6e-05	0.0045	2.4e-06	0.14	0.12	0	0	0	0.61
723	0.98	0.0021	0.00049	0.0021	0	0.0072	4.8e-06	4e-06	0.00014	0.0022	3.8e-06	0.00037	0.0095	0	0	0	0.61
724	0.99	0.00074	0.0017	0.00074	0	0.0008	0	7.6e-06	0.0016	0.00078	0.00012	7.9e-06	0.001	0	0	0	0.61
725	0.93	0.0032	0.00037	0.0032	0	0.024	0.00023	3.2e-06	0.00013	0.0034	5.2e-06	0.0058	0.032	0	0	0	0.61
726	0.98	0.0013	0.0016	0.0013	0	0.0043	1.5e-05	6.7e-06	0.0028	0.0014	0.0007	0.00048	0.0057	0	0	0	0.61
727	1	0	6.2e-05	0	0	0	0	2.2e-06	0	0	2.1e-05	0	0	0	0	0	0.61
728	1	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0.61
729	0.0002	0	0	0	0	0	0	0	1.9e-05	0	1	0	0	0	0	10	0.87
730	0.9	0	0.0091	0	0	0	0	2.1e-05	0.052	0	0.043	0	0	0	0	0	0.61
731	0.98	0.002	0.0004	0.002	0	0.0055	0	3.7e-06	7.8e-05	0.0022	1.2e-06	0.00013	0.0072	0	0	0	0.61
732	4.2e-05	0	5.8e-05	0	0	0	0	0	0.029	0	0.97	0	0	0	0	10	0.87
733	0.94	0.011	1.3e-06	0.011	0	0.0099	0	0	0	0.012	0	0	0.013	0	0	0	0.61
734	0.93	0.0019	0.0056	0.0019	0	0.0066	3e-05	1.7e-05	0.022	0.002	0.016	0.00059	0.0086	0	0	0	0.61
735	0.9	0.0042	0.0019	0.0042	0	0.032	0.00071	9.5e-06	0.0026	0.0044	0.00064	0.0081	0.042	0	0	0	0.61
736	0.99	0.0033	0.00014	0.0033	0	0.0015	0	4.1e-06	0	0.0035	0	0	0.002	0	0	0	0.61
737	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0083	4	0
738	0.99	0.00079	0.0018	0.00079	0	0.001	0	7.6e-06	0.002	0.00084	0.00021	1.6e-05	0.0014	0	0	0	0.61
739	0.076	0.0039	4.4e-06	0.0039	0	0.22	0.056	0	0	0.0041	0	0.35	0.29	0	0	11	0.39
740	0.99	0.00062	0.0026	0.00062	0	9.6e-05	0	1.6e-05	0.00041	0.00066	1.4e-06	0	0.00013	0	0	0	0.61
741	0.99	0.0013	0	0.0013	0	0.00099	0	0	0	0.0014	0	4.1e-06	0.0013	0	0	0	0.61
742	0.8	0.005	0	0.005	0	0.055	0.0059	0	0	0.0053	0	0.049	0.073	0	0	0	0.61
743	1	0.00077	0.00077	0.00077	0	6.9e-05	0	9.8e-06	1.4e-05	0.00081	0	0	9.1e-05	0	0	0	0.61
744	0.97	0.00011	0.015	0.00011	0	2.5e-06	0	4e-05	0.011	0.00012	0.00013	0	3.3e-06	0	0	0	0.61
745	0.98	0.0033	0	0.0033	0	0.0048	0	0	0	0.0035	0	2.7e-05	0.0063	0	0	0	0.61
746	0.78	0.0051	0.0013	0.0051	0	0.066	0.0074	7.2e-06	0.0018	0.0054	0.0005	0.043	0.086	1.6e-06	0	0	0.61
747	0.83	0.0089	0.00018	0.0089	0	0.061	4e-05	3.3e-06	7.6e-06	0.0094	0	0.0027	0.081	0	0	0	0.61
748	0.99	0.0029	0.0004	0.0029	0	0.0023	0	6.2e-06	1.1e-05	0.003	0	1.6e-06	0.003	0	0	0	0.61
749	0.53	0.0072	0.00024	0.0072	0	0.14	0.014	2.7e-06	6e-05	0.0076	2.2e-06	0.1	0.19	0	0	0	0.61
750	0.92	0.0058	0.00048	0.0058	0	0.027	1.5e-05	5.5e-06	6e-05	0.0061	0	0.00097	0.036	0	0	0	0.61
751	0.95	0.0041	0.00099	0.0041	0	0.015	8.3e-06	7.9e-06	0.0003	0.0043	7.3e-06	0.0005	0.02	0	0	0	0.61
752	0.84	0.013	3.2e-05	0.013	0	0.051	0	1.7e-06	0	0.014	0	0.00019	0.066	0	0	0	0.61
753	0.99	0.0029	0.00014	0.0029	0	0.0011	0	4.2e-06	0	0.0031	0	0	0.0014	0	0	0	0.61
754	0.01	0.0027	0	0.0027	0	0.31	0.012	0	0	0.0029	0	0.25	0.41	0	0	12	0.47
755	0.32	0.00018	0.0094	0.00018	0	0.00015	0	1.3e-05	0.16	0.00019	0.5	1.8e-06	0.00019	0	0	10	0.87
756	0.061	0.0034	3.1e-06	0.0034	0	0.21	0.064	0	0	0.0036	0	0.38	0.28	0	0	11	0.39
757	1	0.00051	0	0.00051	0	0.00017	0	0	0	0.00054	0	0	0.00022	0	0	0	0.61
758	0.8	0.0082	0.00026	0.0082	0	0.072	0.0002	3.7e-06	2.3e-05	0.0087	0	0.0069	0.095	0	0	0	0.61
759	0.94	0.00061	0.011	0.00061	0	0.00034	0	2.6e-05	0.037	0.00065	0.011	0	0.00045	0	0	0	0.61
760	1	0.00074	0.0018	0.00074	0	0.00012	0	1.3e-05	0.00017	0.00078	0	0	0.00016	0	0	0	0.61
761	0.62	9.1e-06	0.081	9.1e-06	0	0	0	7.9e-05	0.29	9.6e-06	0.01	0	0	0	0	0	0.61
762	1	0.00096	0	0.00096	0	0.00034	0	0	0	0.001	0	0	0.00045	0	0	0	0.61
763	0.00033	0.001	0	0.001	0	0.37	0.0013	0	0	0.0011	0	0.13	0.49	0	0	12	0.47
764	0	0	0	0	0	0.0064	0.28	0	0	0	0	0.71	0.0085	0	0	11	0.39
765	0	0	0	0	0	0.0011	0.59	0	0	0	0	0.4	0.0014	0	0	6	0.35
766	0.39	0.015	0	0.015	0	0.23	0.00024	0	0	0.016	0	0.025	0.31	0	0	0	0.61
767	0.99	0.0015	0.0029	0.0015	0	0.0016	0	1.4e-05	0.0018	0.0016	7.4e-05	6.7e-06	0.002	0	0	0	0.61
768	0.11	2.2e-06	0.029	2.2e-06	0	0	0	1.7e-05	0.56	2.3e-06	0.3	0	0	0	0	8	0.78
769	0.31	0.019	2e-06	0.019	0	0.27	1.9e-05	0	0	0.02	0	0.0051	0.35	0	0	12	0.47
770	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0.97	14	0.043
771	0.7	2.6e-06	0.13	2.6e-06	0	0	0	0.00013	0.17	2.8e-06	0.00065	0	0	0	0	0	0.61
772	0.99	0.0011	0.0018	0.0011	0	0.00036	0	1.3e-05	0.00026	0.0011	1.1e-06	0	0.00047	0	0	0	0.61
773	0.99	0.0017	0.001	0.0017	0	0.00097	0	9.6e-06	9.6e-05	0.0018	0	0	0.0013	0	0	0	0.61
774	0.99	0.00068	0.0055	0.00068	0	0.00024	0	2e-05	0.0046	0.00072	0.00019	0	0.00031	0	0	0	0.61
775	0.95	0	0.0084	0	0	0	0	2.2e-05	0.03	0	0.012	0	0	0	0	0	0.61
776	0.99	8.8e-05	0.0075	8.8e-05	0	0	0	3.3e-05	0.00089	9.3e-05	0	0	0	0	0	0	0.61
777	0.95	6.3e-06	0.042	6.3e-06	0	0	0	9.2e-05	0.0062	6.6e-06	1.3e-06	0	0	0	0	0	0.61
778	0.54	1.1e-05	0.07	1.1e-05	0	0	0	6.5e-05	0.36	1.1e-05	0.027	0	0	0	0	0	0.61
779	0.79	0.009	0.00019	0.009	0	0.077	0.00013	3.2e-06	1.1e-05	0.0095	0	0.0056	0.1	0	0	0	0.61
780	1	0.00045	0	0.00045	0	7.5e-05	0	0	0	0.00048	0	0	9.8e-05	0	0	0	0.61
781	0.98	0.0014	0.0038	0.0014	0	0.0017	0	1.6e-05	0.0041	0.0015	0.00035	1.3e-05	0.0023	0	0	0	0.61
782	0.0032	0.0029	0	0.0029	0	0.4	0.0005	0	0	0.0031	0	0.063	0.52	0	0	12	0.47
783	0.88	0.0047	0.0014	0.0047	0	0.039	0.0007	8.2e-06	0.0012	0.005	0.00018	0.009	0.051	0	0	0	0.61
784	0.97	0.0019	0.0044	0.0019	0	0.005	5.4e-06	1.6e-05	0.0097	0.002	0.0029	0.0002	0.0065	0	0	0	0.61
785	0.97	0.0035	0.00067	0.0035	0	0.0068	0	7.1e-06	7.1e-05	0.0037	0	4.2e-05	0.0089	0	0	0	0.61
786	0.99	0.0015	0.00064	0.0015	0	0.00047	0	8.2e-06	2e-05	0.0016	0	0	0.00061	0	0	0	0.61
787	0.91	0.0042	0.0017	0.0042	0	0.028	0.00034	9.3e-06	0.0019	0.0044	0.00032	0.0051	0.037	0	0	0	0.61
788	0.97	0.0047	0.00022	0.0047	0	0.0068	0	4.5e-06	3.6e-06	0.005	0	1.1e-05	0.0089	0	0	0	0.61
789	0.97	0.0017	0.0051	0.0017	0	0.0036	2.4e-06	1.7e-05	0.012	0.0018	0.0039	0.00011	0.0047	0	0	0	0.61
790	0.99	0.00083	0.0038	0.00083	0	0.00032	0	1.7e-05	0.002	0.00088	4.2e-05	0	0.00042	0	0	0	0.61
791	0.99	0.00081	0.0043	0.00081	0	0.00032	0	1.8e-05	0.0027	0.00086	7.6e-05	0	0.00042	0	0	0	0.61
792	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0018	4	0
793	0.9	0.0014	0.0075	0.0014	0	0.0035	7.8e-06	1.9e-05	0.04	0.0015	0.039	0.0002	0.0046	0	0	0	0.61
