SNV	cluster0	cluster1	cluster	dcf0
1128	1	0	0	0.61
1129	1	0	0	0.61
1130	1	0	0	0.61
1131	1	0	0	0.61
1132	1	0	0	0.61
1133	0.6	0.4	0	0.61
1134	1	0	0	0.61
1135	1	0	0	0.61
1136	1	0	0	0.61
1137	1	0	0	0.61
1138	1	0	0	0.61
1139	1	0	0	0.61
1140	1	0	0	0.61
1141	1	0	0	0.61
1142	1	0	0	0.61
1143	1	0	0	0.61
1144	0	1	1	0.13
1145	1	0	0	0.61
1146	1	0	0	0.61
1147	1	0	0	0.61
1148	1	0	0	0.61
1149	1	0	0	0.61
1150	1	0	0	0.61
1151	1	0	0	0.61
1152	1	0	0	0.61
1153	1	0	0	0.61
1154	1	0	0	0.61
1155	1	0	0	0.61
1156	1	0	0	0.61
1157	1	0	0	0.61
1158	1	0	0	0.61
1159	1	0	0	0.61
1160	1	0	0	0.61
1161	1	0	0	0.61
1162	1	0	0	0.61
1163	1	0	0	0.61
1164	1	0	0	0.61
1165	1	0	0	0.61
1166	1	0.00013	0	0.61
1167	1	0	0	0.61
1168	1	0	0	0.61
1169	1	1.6e-05	0	0.61
1170	1	0	0	0.61
1171	0.97	0.032	0	0.61
1172	1	0	0	0.61
1173	1	0	0	0.61
1174	1	0	0	0.61
1175	1	0	0	0.61
1176	1	0	0	0.61
1177	1	0	0	0.61
1178	1	0	0	0.61
1179	0.0033	1	1	0.13
1180	1	0	0	0.61
1181	1	0	0	0.61
1182	1	4.3e-05	0	0.61
1183	1	0	0	0.61
1184	1	0	0	0.61
1185	1	0	0	0.61
1186	1	0	0	0.61
1187	1	0	0	0.61
1188	1	0	0	0.61
1189	1	0	0	0.61
1190	1	0	0	0.61
1191	1	0	0	0.61
1192	1	0	0	0.61
1193	1	0	0	0.61
1194	1	0	0	0.61
1195	1	0	0	0.61
1196	1	0	0	0.61
1197	1	0	0	0.61
1198	1	0	0	0.61
1199	1	0	0	0.61
1200	1	0	0	0.61
1201	1	0	0	0.61
1202	1	0	0	0.61
1203	1	0	0	0.61
1204	1	0	0	0.61
1205	1	0	0	0.61
1206	1	0	0	0.61
1207	1	0	0	0.61
1208	1	9.3e-06	0	0.61
1209	1	0	0	0.61
1210	1	0.00042	0	0.61
1211	1	0	0	0.61
1212	1	0	0	0.61
1213	1	0	0	0.61
1214	1	0	0	0.61
1215	1	0	0	0.61
1216	0	1	1	0.13
1217	1	0	0	0.61
1218	1	0	0	0.61
1219	1	0	0	0.61
1220	1	0	0	0.61
1221	1	0	0	0.61
1222	1	3.3e-05	0	0.61
1223	1	0	0	0.61
1224	1	0	0	0.61
1225	1	0	0	0.61
1226	1	0	0	0.61
1227	1	0	0	0.61
1228	1	0	0	0.61
1229	1	0	0	0.61
1230	1	3e-05	0	0.61
1231	1	0	0	0.61
1232	1	0	0	0.61
1233	1	0	0	0.61
1234	1	0	0	0.61
1235	1	0	0	0.61
1236	1	0	0	0.61
1237	1	0	0	0.61
1238	1	0	0	0.61
1239	1	0	0	0.61
1240	1	0	0	0.61
1241	1	0	0	0.61
1242	1	0	0	0.61
1243	1	0	0	0.61
1244	1	8.1e-05	0	0.61
1245	1	0	0	0.61
1246	1	0	0	0.61
1247	1	0	0	0.61
1248	1	0	0	0.61
1249	1	0	0	0.61
1250	1	0	0	0.61
1251	1	0	0	0.61
1252	1	0	0	0.61
1253	1	0	0	0.61
1254	1	0	0	0.61
1255	0	1	1	0.13
1256	1	0	0	0.61
1257	1	0	0	0.61
1258	1	0	0	0.61
1259	1	0	0	0.61
1260	0	1	1	0.13
1261	1	0	0	0.61
1262	1	0	0	0.61
1263	1	0	0	0.61
1264	1	0	0	0.61
1265	1	0	0	0.61
1266	1	0	0	0.61
1267	0	1	1	0.13
1268	1	0	0	0.61
1269	1	0	0	0.61
1270	1	0	0	0.61
1271	1	0	0	0.61
1272	1	0	0	0.61
1273	1	0	0	0.61
1274	1	0	0	0.61
1275	1	0	0	0.61
1276	4.3e-05	1	1	0.13
1277	0.0011	1	1	0.13
1278	0	1	1	0.13
1279	1	0	0	0.61
1280	1	0	0	0.61
1281	1	0	0	0.61
1282	1	0	0	0.61
1283	1	0	0	0.61
1284	1	0	0	0.61
1285	1	0	0	0.61
1286	0	1	1	0.13
1287	1	0	0	0.61
1288	0.0056	0.99	1	0.13
1289	1	0	0	0.61
1290	1	0	0	0.61
1291	1	0	0	0.61
1292	1	0	0	0.61
1293	1	0	0	0.61
1294	1	0	0	0.61
1295	1	0	0	0.61
1296	1	2.4e-05	0	0.61
1297	1	0	0	0.61
1298	1	2.1e-06	0	0.61
1299	0	1	1	0.13
1300	0	1	1	0.13
1301	1	0	0	0.61
1302	1	0	0	0.61
1303	1	0	0	0.61
1304	1	0	0	0.61
1305	1	0	0	0.61
1306	1	0	0	0.61
1307	0.71	0.29	0	0.61
1308	1	0	0	0.61
1309	1	0	0	0.61
1310	0	1	1	0.13
1311	1	0	0	0.61
1312	1	0	0	0.61
1313	1	0	0	0.61
1314	0	1	1	0.13
1315	4.6e-06	1	1	0.13
1316	0	1	1	0.13
1317	0	1	1	0.13
1318	1	0	0	0.61
1319	0	1	1	0.13
1320	0	1	1	0.13
1321	1	1e-05	0	0.61
1322	0	1	1	0.13
1323	1	0	0	0.61
1324	1	0	0	0.61
1325	1	0	0	0.61
1326	1	0	0	0.61
1327	1	0	0	0.61
1328	0	1	1	0.13
1329	1	0	0	0.61
1330	1	0	0	0.61
1331	0	1	1	0.13
1332	1	0	0	0.61
1333	1	0	0	0.61
1334	1	0	0	0.61
1335	1	0	0	0.61
1336	1	0	0	0.61
1337	1	0	0	0.61
1338	0	1	1	0.13
1339	1	0	0	0.61
1340	0	1	1	0.13
1341	1	0	0	0.61
1342	1	0	0	0.61
1343	0	1	1	0.13
1344	0	1	1	0.13
1345	1	0	0	0.61
1346	0	1	1	0.13
1347	1	9.7e-05	0	0.61
1348	9.2e-06	1	1	0.13
1349	1	0	0	0.61
1350	1	0	0	0.61
1351	1	0	0	0.61
1352	0	1	1	0.13
1353	1	0	0	0.61
1354	1	0	0	0.61
1355	1	0	0	0.61
1356	1	0	0	0.61
1357	1	0	0	0.61
1358	1	0	0	0.61
1359	1	0	0	0.61
1360	0.03	0.97	1	0.13
1361	1	0	0	0.61
1362	1	0	0	0.61
1363	1	0	0	0.61
1364	1	0	0	0.61
1365	1	0	0	0.61
1366	1	1.6e-05	0	0.61
1367	1	0	0	0.61
1368	1	0	0	0.61
1369	1	0	0	0.61
1370	1	0	0	0.61
1371	1	0	0	0.61
1372	1	0	0	0.61
1373	1	0	0	0.61
1374	1	0	0	0.61
1375	1	0	0	0.61
1376	1	0	0	0.61
1377	1	0	0	0.61
1378	0	1	1	0.13
1379	1	0	0	0.61
1380	0	1	1	0.13
1381	1	0	0	0.61
1382	1	0	0	0.61
1383	1	0	0	0.61
1384	1	0	0	0.61
1385	0	1	1	0.13
1386	1	0	0	0.61
1387	1	0	0	0.61
1388	1	0	0	0.61
1389	1	0	0	0.61
1390	0	1	1	0.13
1391	8.8e-06	1	1	0.13
1392	1	0	0	0.61
1393	0	1	1	0.13
1394	1	0	0	0.61
1395	1	0	0	0.61
1396	1	0	0	0.61
1397	0	1	1	0.13
1398	1	0	0	0.61
1399	1	0	0	0.61
1400	1	0	0	0.61
1401	1	0	0	0.61
1402	1	0	0	0.61
1403	1	0	0	0.61
1404	1	0	0	0.61
1405	0	1	1	0.13
1406	1	0	0	0.61
1407	0	1	1	0.13
1408	0	1	1	0.13
1409	0	1	1	0.13
1410	0	1	1	0.13
1411	0	1	1	0.13
1412	0	1	1	0.13
1413	0	1	1	0.13
1414	1	0	0	0.61
1415	0	1	1	0.13
1416	1	0	0	0.61
1417	0	1	1	0.13
1418	1	0	0	0.61
1419	1	0	0	0.61
1420	0	1	1	0.13
1421	1	0	0	0.61
1422	1	0	0	0.61
1423	0	1	1	0.13
1424	0	1	1	0.13
1425	1	0	0	0.61
1426	1	0	0	0.61
1427	1	0	0	0.61
1428	1	0	0	0.61
1429	1	0	0	0.61
1430	1	0	0	0.61
1431	1	0	0	0.61
1432	1	0	0	0.61
1433	1	0	0	0.61
1434	1	0	0	0.61
1435	1	2.5e-05	0	0.61
1436	1	0	0	0.61
1437	1	0	0	0.61
1438	1	0	0	0.61
1439	1	0	0	0.61
1440	1	0	0	0.61
1441	1	0	0	0.61
1442	1	0	0	0.61
1443	1	0	0	0.61
1444	1	0	0	0.61
1445	1	0	0	0.61
1446	1	0	0	0.61
1447	1	0	0	0.61
1448	1	0	0	0.61
1449	1	0	0	0.61
1450	1	0	0	0.61
1451	1	0	0	0.61
1452	1	0	0	0.61
1453	0	1	1	0.13
1454	1	0	0	0.61
1455	1	0	0	0.61
1456	1	0	0	0.61
1457	1	0	0	0.61
1458	1	0	0	0.61
1459	1	0	0	0.61
1460	1	0.00026	0	0.61
1461	1	0	0	0.61
1462	1	0	0	0.61
1463	0	1	1	0.13
1464	1	0	0	0.61
1465	1	0	0	0.61
1466	1	0	0	0.61
1467	1	0	0	0.61
1468	1	0	0	0.61
1469	0	1	1	0.13
1470	1	0	0	0.61
1471	1	0	0	0.61
1472	1	0	0	0.61
1473	0	1	1	0.13
1474	1	0	0	0.61
1475	1	0	0	0.61
1476	1	0	0	0.61
1477	0	1	1	0.13
1478	0	1	1	0.13
1479	1	0	0	0.61
1480	1	0	0	0.61
1481	0	1	1	0.13
1482	1	0	0	0.61
1483	1	0	0	0.61
1484	1	0	0	0.61
1485	1	0	0	0.61
1486	1	0	0	0.61
1487	1	0	0	0.61
1488	1	0	0	0.61
1489	1	0	0	0.61
1490	1	0	0	0.61
1491	1	0	0	0.61
1492	1	0	0	0.61
1493	1	0	0	0.61
1494	0	1	1	0.13
1495	1	0	0	0.61
1496	0	1	1	0.13
1497	1	0	0	0.61
1498	1	0	0	0.61
1499	0	1	1	0.13
1500	1	0	0	0.61
1501	1	0	0	0.61
1502	1	0	0	0.61
1503	0	1	1	0.13
1504	1	0	0	0.61
1505	1	0	0	0.61
1506	1	0	0	0.61
1507	1	0	0	0.61
1508	1	0.00012	0	0.61
1509	1	0	0	0.61
1510	0	1	1	0.13
1511	1	0	0	0.61
1512	1	0	0	0.61
1513	1	0	0	0.61
1514	1	0	0	0.61
1515	1	0	0	0.61
1516	1	0	0	0.61
1517	1	0	0	0.61
1518	1	0	0	0.61
1519	1	0	0	0.61
1520	1	0	0	0.61
1521	1	0	0	0.61
1522	1	0	0	0.61
1523	1	0	0	0.61
1524	0	1	1	0.13
1525	1	0	0	0.61
1526	1	0	0	0.61
1527	1	0	0	0.61
1528	0	1	1	0.13
1529	1	3.6e-06	0	0.61
1530	0	1	1	0.13
1531	1	0	0	0.61
1532	1	0	0	0.61
1533	1	0	0	0.61
1534	0	1	1	0.13
1535	0	1	1	0.13
1536	0	1	1	0.13
1537	1	0	0	0.61
1538	1	0	0	0.61
1539	1	0.0025	0	0.61
1540	1	0	0	0.61
1541	1	0	0	0.61
1542	1	0	0	0.61
1543	1	0	0	0.61
1544	1	0	0	0.61
1545	1	0	0	0.61
1546	0	1	1	0.13
1547	1	0	0	0.61
1548	1	0	0	0.61
1549	1	0	0	0.61
1550	1	0	0	0.61
1551	1	0	0	0.61
1552	1	0	0	0.61
1553	1	0	0	0.61
1554	1	0	0	0.61
1555	1	0	0	0.61
1556	1	0	0	0.61
1557	1	0	0	0.61
1558	1	0	0	0.61
1559	1	0	0	0.61
1560	1	0	0	0.61
1561	0.99	0.012	0	0.61
1562	1	0	0	0.61
1563	1	0	0	0.61
1564	1	0	0	0.61
1565	1	0	0	0.61
1566	0.00012	1	1	0.13
1567	1	0	0	0.61
1568	0.99	0.012	0	0.61
1569	1	0	0	0.61
1570	1	0	0	0.61
1571	1	0	0	0.61
1572	1	6.4e-06	0	0.61
1573	1	4.3e-05	0	0.61
1574	1	0	0	0.61
1575	1	0	0	0.61
1576	1	0	0	0.61
1577	1	0	0	0.61
1578	1	0	0	0.61
1579	0	1	1	0.13
1580	1	0	0	0.61
1581	1	0	0	0.61
1582	1	0	0	0.61
1583	1	0	0	0.61
1584	1	0	0	0.61
1585	1	0	0	0.61
1586	1	0	0	0.61
1587	1	0	0	0.61
1588	1	0	0	0.61
1589	1	0	0	0.61
1590	1	0	0	0.61
1591	1	0	0	0.61
1592	1	0	0	0.61
1593	1	0	0	0.61
1594	1	0	0	0.61
1595	1	0	0	0.61
1596	1	0	0	0.61
1597	1	0	0	0.61
1598	1	0	0	0.61
1599	1	0	0	0.61
1600	1	0	0	0.61
1601	1	0	0	0.61
1602	1	0	0	0.61
1603	1	0	0	0.61
1604	1	0	0	0.61
1605	1	0	0	0.61
1606	1	0	0	0.61
1607	1	0	0	0.61
1608	1	0	0	0.61
1609	1	0	0	0.61
1610	1	0	0	0.61
1611	1	0	0	0.61
1612	1	0	0	0.61
1613	1	0	0	0.61
1614	1	0	0	0.61
1615	1	0	0	0.61
1616	1	0	0	0.61
1617	1	2e-05	0	0.61
1618	1	0	0	0.61
1619	1	0	0	0.61
1620	1	0	0	0.61
1621	1	0	0	0.61
1622	1	0	0	0.61
1623	1	0	0	0.61
1624	1	0	0	0.61
1625	1	0	0	0.61
1626	1	0	0	0.61
1627	1	0	0	0.61
1628	1	0	0	0.61
1629	1	0	0	0.61
1630	1	0	0	0.61
1631	1	0	0	0.61
1632	1	0	0	0.61
1633	1	0	0	0.61
1634	1	0	0	0.61
1635	1	0	0	0.61
1636	1	0	0	0.61
1637	1	0	0	0.61
1638	1	4.6e-05	0	0.61
1639	1	0	0	0.61
1640	1	0	0	0.61
1641	0.26	0.74	1	0.13
1642	1	0	0	0.61
1643	1	0	0	0.61
1644	1	0	0	0.61
1645	1	0	0	0.61
1646	1	0	0	0.61
1647	1	0	0	0.61
1648	0	1	1	0.13
1649	0	1	1	0.13
1650	1	0	0	0.61
1651	1	0	0	0.61
1652	1	0	0	0.61
1653	1	0	0	0.61
1654	1	0	0	0.61
1655	1	0	0	0.61
1656	1	0	0	0.61
1657	1	0	0	0.61
1658	1	0	0	0.61
1659	1	0	0	0.61
1660	1	0.00017	0	0.61
1661	1	0	0	0.61
1662	1	0.00018	0	0.61
1663	1	4.2e-06	0	0.61
1664	1	0	0	0.61
1665	1	0	0	0.61
1666	0.89	0.11	0	0.61
1667	1	0	0	0.61
1668	1	0	0	0.61
1669	1	0	0	0.61
1670	1	0	0	0.61
1671	1	0	0	0.61
1672	1	0	0	0.61
1673	1	0	0	0.61
1674	1	0	0	0.61
1675	1	0	0	0.61
1676	0	1	1	0.13
1677	1	0	0	0.61
1678	1	0	0	0.61
1679	1	0	0	0.61
1680	1	0	0	0.61
1681	1	0	0	0.61
1682	1	0	0	0.61
1683	1	0	0	0.61
1684	1	0	0	0.61
1685	1	0	0	0.61
1686	0.027	0.97	1	0.13
1687	1	0	0	0.61
1688	1	0	0	0.61
1689	1	0	0	0.61
1690	1	0	0	0.61
1691	0	1	1	0.13
1692	1	0	0	0.61
1693	1	0	0	0.61
1694	1	0	0	0.61
1695	1	0	0	0.61
1696	1	0	0	0.61
1697	1	0	0	0.61
1698	1	0	0	0.61
1699	1	0	0	0.61
1700	1	0	0	0.61
1701	1	0	0	0.61
1702	1	0	0	0.61
1703	1	0	0	0.61
1704	1	0	0	0.61
1705	1	0	0	0.61
1706	1	0	0	0.61
1707	1	0	0	0.61
1708	1	0.00022	0	0.61
1709	1	0	0	0.61
1710	1	0	0	0.61
1711	1	0	0	0.61
1712	1	0	0	0.61
1713	1	0	0	0.61
1714	1	0	0	0.61
1715	1	0	0	0.61
1716	1	0	0	0.61
1717	1	0	0	0.61
1718	0	1	1	0.13
1719	1	0	0	0.61
1720	1	0	0	0.61
1721	1	0	0	0.61
1722	1	0	0	0.61
1723	1	0	0	0.61
1724	1	0	0	0.61
1725	0	1	1	0.13
1726	1	0	0	0.61
1727	1	0	0	0.61
1728	0	1	1	0.13
1729	1	0	0	0.61
1730	1	0	0	0.61
1731	1	0	0	0.61
1732	1	0	0	0.61
1733	1	0	0	0.61
1734	1	0	0	0.61
1735	1	0	0	0.61
1736	1	0	0	0.61
1737	1	0	0	0.61
1738	1	1.3e-05	0	0.61
1739	1	0	0	0.61
1740	1	0	0	0.61
1741	1	0	0	0.61
1742	1	0.00022	0	0.61
1743	1	0	0	0.61
1744	1	0	0	0.61
1745	1	0	0	0.61
1746	1	0	0	0.61
1747	1	0.00076	0	0.61
1748	1	0	0	0.61
1749	1	0.00053	0	0.61
1750	0	1	1	0.13
1751	1	0	0	0.61
1752	1	0	0	0.61
1753	1	0.00052	0	0.61
1754	0	1	1	0.13
1755	1	0	0	0.61
1756	1	0	0	0.61
1757	1	0	0	0.61
1758	1	0	0	0.61
1759	1	0	0	0.61
1760	1	0	0	0.61
1761	1	0	0	0.61
1762	0	1	1	0.13
1763	1	0	0	0.61
1764	1	0	0	0.61
1765	1	0	0	0.61
1766	1	0.00077	0	0.61
1767	1	0	0	0.61
1768	1	0	0	0.61
1769	0	1	1	0.13
1770	0	1	1	0.13
1771	1	0.0014	0	0.61
1772	1	0	0	0.61
1773	1	0	0	0.61
1774	1	0.00019	0	0.61
1775	1	0	0	0.61
1776	1	0	0	0.61
1777	1	0	0	0.61
1778	1	0	0	0.61
1779	1	0	0	0.61
1780	1	0	0	0.61
1781	1	0	0	0.61
1782	1	0	0	0.61
1783	1	0	0	0.61
1784	1	0	0	0.61
1785	0.27	0.73	1	0.13
1786	1	0	0	0.61
1787	1	0	0	0.61
1788	1	0	0	0.61
1789	1	0	0	0.61
1790	1	0	0	0.61
1791	1	0	0	0.61
1792	1	2e-06	0	0.61
1793	1	0	0	0.61
1794	1	0	0	0.61
1795	1	0	0	0.61
1796	1	0	0	0.61
1797	1	0	0	0.61
1798	0	1	1	0.13
1799	1	0	0	0.61
1800	1	0	0	0.61
1801	1	0	0	0.61
1802	1	0	0	0.61
1803	1	0	0	0.61
1804	1	0	0	0.61
1805	1	0	0	0.61
1806	1	0	0	0.61
1807	0.99	0.0096	0	0.61
1808	1	0	0	0.61
1809	1	0	0	0.61
1810	1	0	0	0.61
1811	0	1	1	0.13
1812	1	0	0	0.61
1813	1	0	0	0.61
1814	1	0	0	0.61
1815	1	0	0	0.61
1816	1	0	0	0.61
1817	1	0	0	0.61
1818	1	0	0	0.61
1819	1	0	0	0.61
1820	1	0	0	0.61
1821	1	0	0	0.61
1822	1	0	0	0.61
1823	1	0	0	0.61
1824	1	0	0	0.61
1825	1	0	0	0.61
1826	1	0	0	0.61
1827	1	0	0	0.61
1828	1	0	0	0.61
1829	0	1	1	0.13
1830	0	1	1	0.13
1831	1	0	0	0.61
1832	0	1	1	0.13
1833	0	1	1	0.13
1834	0	1	1	0.13
1835	0	1	1	0.13
1836	1	0	0	0.61
1837	1	0	0	0.61
1838	1	0	0	0.61
1839	1	0	0	0.61
1840	1	0	0	0.61
1841	0	1	1	0.13
1842	0	1	1	0.13
1843	1	0	0	0.61
1844	1	0	0	0.61
1845	1	0	0	0.61
1846	1	0	0	0.61
1847	1	0	0	0.61
1848	1	0	0	0.61
1849	1	0	0	0.61
1850	1	0.0026	0	0.61
1851	1	0	0	0.61
1852	1	0	0	0.61
1853	1	0	0	0.61
1854	6e-05	1	1	0.13
1855	1	0	0	0.61
1856	1	0	0	0.61
1857	1	0	0	0.61
1858	0	1	1	0.13
1859	1	0	0	0.61
1860	0	1	1	0.13
1861	0	1	1	0.13
1862	1	0	0	0.61
1863	1	0	0	0.61
1864	0	1	1	0.13
1865	1	0	0	0.61
1866	1	0	0	0.61
1867	1	0	0	0.61
1868	1	0	0	0.61
1869	1	0	0	0.61
1870	1	0	0	0.61
1871	1	0	0	0.61
1872	1	0	0	0.61
1873	1	0	0	0.61
1874	1	0	0	0.61
1875	0.22	0.78	1	0.13
1876	1	0	0	0.61
1877	1	0	0	0.61
1878	0	1	1	0.13
1879	1	0	0	0.61
1880	0	1	1	0.13
1881	1	0	0	0.61
1882	1	0	0	0.61
1883	1	0	0	0.61
1884	1	0	0	0.61
1885	1	0	0	0.61
1886	1	0	0	0.61
1887	1	0	0	0.61
1888	1	0	0	0.61
1889	1	0	0	0.61
1890	1	0	0	0.61
1891	1	0	0	0.61
1892	1	0	0	0.61
1893	1	0	0	0.61
1894	1	0	0	0.61
1895	1	0	0	0.61
1896	1	0	0	0.61
1897	1	0	0	0.61
1898	1	0	0	0.61
1899	1	0	0	0.61
1900	1	0	0	0.61
1901	1	0	0	0.61
1902	1	0	0	0.61
1903	1	0	0	0.61
1904	1	0	0	0.61
1905	1	0.00014	0	0.61
1906	1	0	0	0.61
1907	1	0	0	0.61
1908	1	0	0	0.61
1909	1	0	0	0.61
1910	1	0	0	0.61
1911	1	0	0	0.61
1912	1	0	0	0.61
1913	1	0	0	0.61
1914	1	0	0	0.61
1915	1	0	0	0.61
1916	1	0	0	0.61
1917	1	0	0	0.61
1918	1	0	0	0.61
1919	1	0	0	0.61
1920	1	0	0	0.61
1921	1	0	0	0.61
1922	0.99	0.0068	0	0.61
1923	1	0	0	0.61
1924	1	0	0	0.61
1925	1	0	0	0.61
1926	1	0	0	0.61
1927	1	0	0	0.61
1928	1	0	0	0.61
1929	0.99	0.0058	0	0.61
1930	1	0	0	0.61
1931	1	0	0	0.61
1932	1	0	0	0.61
1933	0	1	1	0.13
1934	0	1	1	0.13
1935	1	0	0	0.61
1936	0	1	1	0.13
1937	0.93	0.068	0	0.61
1938	1	0	0	0.61
1939	1	0	0	0.61
1940	1	0	0	0.61
1941	1	0	0	0.61
1942	1	0	0	0.61
1943	1	0	0	0.61
1944	1	2.8e-06	0	0.61
1945	1	0.0029	0	0.61
1946	1	0	0	0.61
1947	0	1	1	0.13
1948	1	0.0012	0	0.61
1949	1	0	0	0.61
1950	1	0	0	0.61
1951	1	0	0	0.61
1952	0.00035	1	1	0.13
1953	1	0	0	0.61
1954	0.99	0.0066	0	0.61
1955	1	0	0	0.61
1956	1	0	0	0.61
1957	1	0	0	0.61
1958	1	3.2e-06	0	0.61
1959	0	1	1	0.13
1960	1	0	0	0.61
1961	1	0	0	0.61
1962	1	0	0	0.61
1963	1	0	0	0.61
1964	1	0	0	0.61
1965	1	0	0	0.61
1966	1	0	0	0.61
1967	1	0	0	0.61
1968	1	0	0	0.61
1969	1	0	0	0.61
1970	1	0	0	0.61
1971	1	0	0	0.61
1972	1	0	0	0.61
1973	1	7.5e-05	0	0.61
1974	0.94	0.062	0	0.61
1975	1	0	0	0.61
1976	1	3.3e-05	0	0.61
1977	1	0	0	0.61
1978	1	0	0	0.61
1979	1	0	0	0.61
1980	1	0	0	0.61
1981	1	0	0	0.61
1982	1	0	0	0.61
1983	1	0	0	0.61
1984	1	0.00021	0	0.61
1985	1	0	0	0.61
1986	1	0	0	0.61
1987	1	0	0	0.61
1988	1	0	0	0.61
1989	1	0	0	0.61
1990	1	0	0	0.61
1991	1	0	0	0.61
1992	1	0	0	0.61
1993	1	0	0	0.61
1994	1	0	0	0.61
1995	1	0	0	0.61
1996	1	0	0	0.61
1997	1	0	0	0.61
1998	1	0	0	0.61
1999	1	0	0	0.61
2000	1	0	0	0.61
2001	1	0.0014	0	0.61
2002	1	0	0	0.61
2003	1	0	0	0.61
2004	1	5.7e-06	0	0.61
2005	1	3.8e-06	0	0.61
2006	1	0	0	0.61
2007	1	0	0	0.61
2008	1	0	0	0.61
2009	1	0	0	0.61
2010	1	0	0	0.61
2011	1	0	0	0.61
2012	1	0	0	0.61
2013	1	0	0	0.61
2014	1	0	0	0.61
2015	0	1	1	0.13
2016	1	0	0	0.61
2017	1	0	0	0.61
2018	1	0	0	0.61
2019	1	0	0	0.61
2020	0.97	0.031	0	0.61
2021	0	1	1	0.13
2022	1	0	0	0.61
2023	1	0	0	0.61
2024	1	0	0	0.61
2025	1	0	0	0.61
2026	0	1	1	0.13
2027	1	0	0	0.61
2028	1	0	0	0.61
2029	1	0	0	0.61
2030	1	0	0	0.61
2031	1	0	0	0.61
2032	1	0	0	0.61
2033	1	0	0	0.61
2034	1	4.2e-05	0	0.61
2035	1	2.8e-06	0	0.61
2036	1	0	0	0.61
2037	1	0	0	0.61
2038	1	0	0	0.61
2039	1	0	0	0.61
2040	1	0	0	0.61
2041	1	0	0	0.61
2042	1	0	0	0.61
2043	1	0	0	0.61
2044	1	0	0	0.61
2045	0	1	1	0.13
2046	0	1	1	0.13
2047	0	1	1	0.13
2048	1	0	0	0.61
2049	0	1	1	0.13
2050	0	1	1	0.13
2051	1	6.8e-05	0	0.61
2052	1	0.00013	0	0.61
2053	1	0	0	0.61
2054	1	0	0	0.61
2055	0	1	1	0.13
2056	0	1	1	0.13
2057	0	1	1	0.13
2058	0	1	1	0.13
2059	0	1	1	0.13
2060	1	0	0	0.61
2061	0	1	1	0.13
2062	0	1	1	0.13
2063	0	1	1	0.13
2064	0	1	1	0.13
2065	0	1	1	0.13
2066	1	0	0	0.61
2067	1	0	0	0.61
2068	0	1	1	0.13
2069	0	1	1	0.13
2070	0	1	1	0.13
2071	0	1	1	0.13
2072	0	1	1	0.13
2073	0	1	1	0.13
2074	0	1	1	0.13
2075	1	0	0	0.61
2076	1	0	0	0.61
2077	1	0	0	0.61
2078	1	0	0	0.61
2079	1	0	0	0.61
2080	1	0	0	0.61
2081	1	0	0	0.61
2082	0	1	1	0.13
2083	1	0	0	0.61
2084	1	0.00088	0	0.61
2085	0	1	1	0.13
2086	1	0	0	0.61
2087	0	1	1	0.13
2088	1	0	0	0.61
2089	1	0	0	0.61
2090	1	0	0	0.61
2091	1	0	0	0.61
2092	0	1	1	0.13
2093	1	0	0	0.61
2094	1	0	0	0.61
2095	1	0.00094	0	0.61
2096	1	0	0	0.61
2097	1	0	0	0.61
2098	1	0	0	0.61
2099	1	0	0	0.61
2100	0	1	1	0.13
2101	0	1	1	0.13
2102	1	2.9e-06	0	0.61
2103	1	0	0	0.61
2104	1	0	0	0.61
2105	1	0	0	0.61
2106	1	2.6e-06	0	0.61
2107	1	0.0038	0	0.61
2108	1	0	0	0.61
2109	1	0	0	0.61
2110	1	0	0	0.61
2111	1	0	0	0.61
2112	1	0	0	0.61
2113	1	0	0	0.61
2114	1	0	0	0.61
2115	1	0	0	0.61
2116	1	0	0	0.61
2117	1	0	0	0.61
2118	1	0	0	0.61
2119	1	0	0	0.61
2120	1	0	0	0.61
2121	1	0	0	0.61
2122	1	0	0	0.61
2123	1	0	0	0.61
2124	1	0	0	0.61
2125	1	0	0	0.61
2126	1	2.5e-05	0	0.61
2127	1	0	0	0.61
2128	1	0	0	0.61
2129	1	0	0	0.61
2130	1	0	0	0.61
2131	1	0	0	0.61
2132	1	0.0005	0	0.61
2133	1	0	0	0.61
2134	0	1	1	0.13
2135	0	1	1	0.13
2136	1	0	0	0.61
2137	1	0	0	0.61
2138	1	0	0	0.61
2139	1	0	0	0.61
2140	1	0	0	0.61
2141	1	0	0	0.61
2142	1	0	0	0.61
2143	1	6e-05	0	0.61
2144	1	0	0	0.61
2145	1	0	0	0.61
2146	1	0	0	0.61
2147	1	0	0	0.61
2148	1	0	0	0.61
2149	1	0	0	0.61
2150	1	0	0	0.61
2151	1	0	0	0.61
2152	1	0	0	0.61
2153	0	1	1	0.13
2154	1	0	0	0.61
2155	0.89	0.11	0	0.61
2156	1	0	0	0.61
2157	1	0	0	0.61
2158	1	0	0	0.61
2159	1	0	0	0.61
2160	1	0.00072	0	0.61
2161	1	0	0	0.61
2162	1	0	0	0.61
2163	1	0	0	0.61
2164	1	0	0	0.61
2165	1	0	0	0.61
2166	1	1.7e-05	0	0.61
2167	0	1	1	0.13
2168	1	0	0	0.61
2169	1	0	0	0.61
2170	1	0	0	0.61
2171	1	0	0	0.61
2172	1	0	0	0.61
2173	1	0	0	0.61
2174	1	0	0	0.61
