SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
551	0.98	0	0.02	0	0	0	0	0.61
552	0.97	0	3.3e-05	0.031	0	0	0	0.61
553	0.019	0	0.98	0	0	0	2	0.47
554	0.84	0	0.16	0	0	0	0	0.61
555	0.83	0	0.17	0	0	0	0	0.61
556	0.99	0	0.009	0	0	0	0	0.61
557	0.93	0	0.07	0	0	0	0	0.61
558	1	0	4.8e-05	0	0	0	0	0.61
559	1	0	0.00028	0	0	0	0	0.61
560	0.13	0	0.87	0	0	0	2	0.47
561	0.94	0	0.061	0	0	0	0	0.61
562	0.89	0	0.11	0	0	0	0	0.61
563	0.94	0	0.062	0	0	0	0	0.61
564	0.63	0	0.37	0	0	0	0	0.61
565	0.93	0	0.072	0	0	0	0	0.61
566	0.55	0	0.45	0	0	0	0	0.61
567	0.98	0	0.015	0.0024	0	0	0	0.61
568	0.77	0	0.23	7.6e-06	0	0	0	0.61
569	0.76	0	0.24	0	0	0	0	0.61
570	0	0.9	0	0	0.099	0	1	0.17
571	0.98	0	0.023	1.3e-06	0	0	0	0.61
572	0.056	0	0.94	0	0	0	2	0.47
573	1	0	0.00052	0	0	0	0	0.61
574	0	0	0	0	5.5e-05	1	5	0
575	0.72	0	0.28	0	0	0	0	0.61
576	0.36	0	0.64	0	0	0	2	0.47
577	0.74	0	0.26	0	0	0	0	0.61
578	0.97	0	0.034	0	0	0	0	0.61
579	0.0015	0	1	0	0	0	2	0.47
580	0.9	0	0.095	2.1e-05	0	0	0	0.61
581	0.96	0	0.043	4.4e-06	0	0	0	0.61
582	0.7	0	0.3	0	0	0	0	0.61
583	0.89	0	0.11	0.00026	0	0	0	0.61
584	0	0	0	0	0	1	5	0
585	0.65	0	0.35	0	0	0	0	0.61
586	0.71	0	0.29	0	0	0	0	0.61
587	0.95	0	0.053	0	0	0	0	0.61
588	0.8	0.00069	0.2	0.0016	5.5e-06	0	0	0.61
589	0.99	0	0.0077	4.2e-06	0	0	0	0.61
590	0.92	0	0.084	0	0	0	0	0.61
591	0.4	0	0.6	0	0	0	2	0.47
592	0.0049	0.0019	0.99	0	0	0	2	0.47
593	0.9	0	0	0	0.00075	0.097	0	0.61
594	1	0	0.0012	0	0	0	0	0.61
595	1	0	0.003	0	0	0	0	0.61
596	0	2.7e-05	0	0	1	0	4	0.087
597	0.96	0	0.035	0	0	0	0	0.61
598	1	0	0.0016	0	0	0	0	0.61
599	0.98	0	0.015	0.00024	0	0	0	0.61
600	0	0	0	0	0	1	5	0
601	0.84	0.00014	0.15	0.0097	0	0	0	0.61
602	0	0.023	0	0	0.98	0	4	0.087
603	0	9e-05	0	0	1	0	4	0.087
604	0.84	0	0.16	0	0	0	0	0.61
605	0.56	0	0.44	0	0	0	0	0.61
606	0.97	0	0.026	0	0	0	0	0.61
607	0.95	0	0.054	0	0	0	0	0.61
608	0.87	0	0.13	0	0	0	0	0.61
609	0.69	0	0.31	0	0	0	0	0.61
610	0.67	0	0.33	0	0	0	0	0.61
611	0.99	0	0.0099	0	0	0	0	0.61
612	0.99	0	0.0059	0	0	0	0	0.61
613	0.99	0	0.0078	0	0	0	0	0.61
614	1	0	0.0014	0	0	0	0	0.61
615	0.27	0	0.73	0	0	0	2	0.47
616	0.0056	0	0.99	0	0	0	2	0.47
617	0.8	0	0.2	0	0	0	0	0.61
618	0.98	0	0.014	0.0021	0	0	0	0.61
619	0.0019	0	1	0	0	0	2	0.47
620	0.31	0	0.69	0	0	0	2	0.47
621	0.17	3.5e-06	0.83	0	0	0	2	0.47
622	0.083	0	0.92	0	0	0	2	0.47
623	0.94	0	0.063	0	0	0	0	0.61
624	1	0	2.4e-05	0	0	0	0	0.61
625	0.99	0	0.011	0.0025	0	0	0	0.61
626	0.5	0	0.5	0	0	0	0	0.61
627	0.25	0	0.75	0	0	0	2	0.47
628	0.64	0	0.36	0	0	0	0	0.61
629	0.99	0	0.011	0	0	0	0	0.61
630	0.25	0	0.75	0	0	0	2	0.47
631	0.84	0	0.16	0	0	0	0	0.61
632	0.98	0	0.025	0	0	0	0	0.61
633	0.81	0	0.19	0	0	0	0	0.61
634	0.82	0	0.18	2.9e-06	0	0	0	0.61
635	0.99	0	0.012	0	0	0	0	0.61
636	0.75	6.2e-05	0.25	9.4e-05	0	0	0	0.61
637	0.97	0	0.026	6.5e-06	0	0	0	0.61
638	0.99	0	0.012	0	0	0	0	0.61
639	1	0	0.00047	0	0	0	0	0.61
640	1	0	0.0025	4.1e-06	0	0	0	0.61
641	0.96	0	0.037	0	0	0	0	0.61
642	0.66	0	0.34	0	0	0	0	0.61
643	1	0	1.8e-05	0	0	0	0	0.61
644	0.91	0	0.09	1.9e-05	0	0	0	0.61
645	0.87	0	0.13	0	0	0	0	0.61
646	0.97	0	0.027	0	0	0	0	0.61
647	1	0	1.3e-05	6.5e-06	0	0	0	0.61
648	0.018	0	0.98	0	0	0	2	0.47
649	0.65	0	0.35	0	0	0	0	0.61
650	0.86	0	0.14	1.8e-05	0	0	0	0.61
651	0.99	0	0.011	3.4e-05	0	0	0	0.61
652	0.83	0	0.17	1.7e-06	0	0	0	0.61
653	1	0	8.9e-05	0	0	0	0	0.61
654	0.99	0	0.011	0	0	0	0	0.61
655	0.99	0	0.012	6.5e-06	0	0	0	0.61
656	0.98	0	0.017	0.0008	0	0	0	0.61
657	0.95	0	0.015	0.04	0	0	0	0.61
658	0.9	0	0.1	0	0	0	0	0.61
659	0.94	0	0.064	0	0	0	0	0.61
660	0.81	0	0.19	0	0	0	0	0.61
661	1	0	0.00044	0	0	0	0	0.61
662	1	0	0.0016	0	0	0	0	0.61
663	1	0	0.00049	5.9e-05	0	0	0	0.61
664	0	0.7	0	0	0.3	0	1	0.17
665	1	0	0	6.2e-06	0	0	0	0.61
666	0.92	0	0.079	0	0	0	0	0.61
667	0.77	0	0.23	0	0	0	0	0.61
668	0	0	0	0	0.00015	1	5	0
669	1	0	0	0.00032	0	0	0	0.61
670	1	0	0.0013	0	0	0	0	0.61
671	0.93	0	0.067	0	0	0	0	0.61
672	0.93	0	0.068	0	0	0	0	0.61
673	0.011	0	0	0.99	0	0	3	0.96
674	0.34	0	0.66	0	0	0	2	0.47
675	0.54	0.0049	0.45	0	2.3e-06	0	0	0.61
676	1	0	0	9.2e-05	0	0	0	0.61
677	0.96	0	0.044	0	0	0	0	0.61
678	1	0	0	0	0	0	0	0.61
679	0.93	0	0.071	0	0	0	0	0.61
680	0.99	0	0.012	0	0	0	0	0.61
681	0.66	0	0.34	0	0	0	0	0.61
682	0.88	0	0.12	0	0	0	0	0.61
683	0.55	0	0.45	0	0	0	0	0.61
684	1	0	0.00021	0.00031	0	0	0	0.61
685	0.98	0	0.024	0	0	0	0	0.61
686	0	0.97	0	1.7e-05	0.027	0	1	0.17
687	0	9.4e-05	0	0	0.016	0.98	5	0
688	0	0.0071	0	0	0.99	0	4	0.087
689	0.56	0	0.44	0	0	0	0	0.61
690	0.84	0	0.16	0	0	0	0	0.61
691	0	0.27	0	0	0.73	0	4	0.087
692	0.95	0	0.054	0	0	0	0	0.61
693	0.95	0	0	0.048	0	0	0	0.61
694	0.9	0	0.098	1e-05	0	0	0	0.61
695	0.76	0	0.24	0	0	0	0	0.61
696	0.38	2.3e-05	0.62	0	0	0	2	0.47
697	0	0.056	0	0	0.94	0	4	0.087
698	0.03	0	0	0.97	0	0	3	0.96
699	1	0	0	1.2e-06	0	0	0	0.61
700	1	0	0.0048	0	0	0	0	0.61
701	0.00016	0	0	1	0	0	3	0.96
702	0.63	0	0	0.37	0	0	0	0.61
703	0.024	0	0	0.98	0	0	3	0.96
704	0.88	0	0.12	0	0	0	0	0.61
705	1	0	0	0.00014	0	0	0	0.61
706	0.98	0	0	0.024	0	0	0	0.61
707	0.023	0.82	0.08	0	0.072	0	1	0.17
708	0.97	0	0.03	0	0	0	0	0.61
709	1	0	0.00028	0	0	0	0	0.61
710	0.84	4e-06	0.16	1.1e-05	0	0	0	0.61
711	0.99	0	0.013	0.00017	0	0	0	0.61
712	1	0	0	1.1e-05	0	0	0	0.61
713	1	0	0.00057	9.4e-05	0	0	0	0.61
714	0.98	0	0.023	0	0	0	0	0.61
715	0.99	0	0.0073	0	0	0	0	0.61
716	0.3	0	0.7	0	0	0	2	0.47
717	0.98	0	0.023	0	0	0	0	0.61
718	0.67	0	0.33	0	0	0	0	0.61
719	0.49	0	0.51	0	0	0	2	0.47
720	0.93	0	0.07	0	0	0	0	0.61
721	0.0066	0	0.99	0	0	0	2	0.47
722	0.64	2.7e-06	0.36	0	0	0	0	0.61
723	0.97	0	0.029	0	0	0	0	0.61
724	1	0	0.0032	1.9e-06	0	0	0	0.61
725	0.91	0	0.094	0	0	0	0	0.61
726	0.98	0	0.017	5.9e-05	0	0	0	0.61
727	0.99	0	0	0.0079	0	0	0	0.61
728	0.43	0	0	0.57	0	0	3	0.96
729	0	0	0	1	0	0	3	0.96
730	0.99	0	0	0.011	0	0	0	0.61
731	0.98	0	0.022	0	0	0	0	0.61
732	7.3e-06	0	0	1	0	0	3	0.96
733	0.96	0	0.04	0	0	0	0	0.61
734	0.97	0	0.027	0.0048	0	0	0	0.61
735	0.88	0	0.12	5.6e-05	0	0	0	0.61
736	0.99	0	0.0061	0	0	0	0	0.61
737	0	0	0	0	0.00011	1	5	0
738	1	0	0.0041	4.8e-06	0	0	0	0.61
739	0.08	0	0.92	0	0	0	2	0.47
740	1	0	0.00038	0	0	0	0	0.61
741	1	0	0.0039	0	0	0	0	0.61
742	0.78	0	0.22	0	0	0	0	0.61
743	1	0	0.00028	0	0	0	0	0.61
744	1	0	1e-05	0	0	0	0	0.61
745	0.98	0	0.019	0	0	0	0	0.61
746	0.75	3.9e-05	0.25	6.2e-05	0	0	0	0.61
747	0.77	0	0.23	0	0	0	0	0.61
748	0.99	0	0.0092	0	0	0	0	0.61
749	0.48	1.5e-06	0.52	0	0	0	2	0.47
750	0.89	0	0.11	0	0	0	0	0.61
751	0.94	0	0.059	0	0	0	0	0.61
752	0.81	0	0.19	0	0	0	0	0.61
753	1	0	0.0043	0	0	0	0	0.61
754	0.0082	0	0.99	0	0	0	2	0.47
755	0.36	0	0.00064	0.64	0	0	3	0.96
756	0.068	1.2e-06	0.93	0	0	0	2	0.47
757	1	0	0.00067	0	0	0	0	0.61
758	0.74	0	0.26	0	0	0	0	0.61
759	1	0	0.0015	0.00073	0	0	0	0.61
760	1	0	0.00048	0	0	0	0	0.61
761	1	0	0	1.6e-05	0	0	0	0.61
762	1	0	0.0014	0	0	0	0	0.61
763	0.00022	0	1	0	0	0	2	0.47
764	0	0	1	0	0	0	2	0.47
765	1e-06	0.031	0.97	0	0	0	2	0.47
766	0.3	0	0.7	0	0	0	2	0.47
767	0.99	0	0.0062	0	0	0	0	0.61
768	0.92	0	0	0.084	0	0	0	0.61
769	0.22	0	0.78	0	0	0	2	0.47
770	0	9.5e-05	0	0	1	0	4	0.087
771	1	0	0	0	0	0	0	0.61
772	1	0	0.0014	0	0	0	0	0.61
773	1	0	0.0039	0	0	0	0	0.61
774	1	0	0.00095	0	0	0	0	0.61
775	1	0	0	0.0011	0	0	0	0.61
776	1	0	2.4e-06	0	0	0	0	0.61
777	1	0	0	0	0	0	0	0.61
778	1	0	0	0.00013	0	0	0	0.61
779	0.72	0	0.28	0	0	0	0	0.61
780	1	0	0.0003	0	0	0	0	0.61
781	0.99	0	0.007	5.5e-06	0	0	0	0.61
782	0.002	0	1	0	0	0	2	0.47
783	0.85	0	0.15	8e-06	0	0	0	0.61
784	0.98	0	0.02	0.00026	0	0	0	0.61
785	0.97	0	0.027	0	0	0	0	0.61
786	1	0	0.0019	0	0	0	0	0.61
787	0.89	0	0.11	1.7e-05	0	0	0	0.61
788	0.97	0	0.027	0	0	0	0	0.61
789	0.98	0	0.015	0.00037	0	0	0	0.61
790	1	0	0.0013	0	0	0	0	0.61
791	1	0	0.0013	0	0	0	0	0.61
792	0	0	0	0	4.8e-06	1	5	0
793	0.97	0	0.015	0.016	0	0	0	0.61
794	1	0	0.0031	0	0	0	0	0.61
795	0.9	0	0.1	0	0	0	0	0.61
796	0.82	0	0.18	0	0	0	0	0.61
797	1	0	0.0013	0	0	0	0	0.61
798	0.14	0.0029	0.86	0	0	0	2	0.47
799	0.26	1.7e-06	0.74	0	0	0	2	0.47
800	0.99	0	0.014	0	0	0	0	0.61
801	0.98	0	0.024	0	0	0	0	0.61
802	0.47	0	0.53	0	0	0	2	0.47
803	0.00037	0	1	0	0	0	2	0.47
804	0.7	0	0.3	0	0	0	0	0.61
805	0.92	0.00022	0.078	0.00064	2.2e-06	0	0	0.61
806	0.88	0	0.12	0	0	0	0	0.61
807	0.97	0	0.034	0	0	0	0	0.61
808	0.98	0	0.0094	0.01	0	0	0	0.61
809	0.86	1.6e-05	0.14	0.0012	0	0	0	0.61
810	1	0	0.0016	0	0	0	0	0.61
811	1	0	8.2e-05	0	0	0	0	0.61
812	1	0	7.9e-06	0	0	0	0	0.61
813	0.89	7.3e-06	0.11	0.0029	0	0	0	0.61
814	0.81	0	0.19	0	0	0	0	0.61
815	0.9	0	0.097	0	0	0	0	0.61
816	0.72	0	0.28	0	0	0	0	0.61
817	0.042	1.9e-06	0.96	0	0	0	2	0.47
818	0.6	0	0.4	0	0	0	0	0.61
819	0.8	0	0.2	0	0	0	0	0.61
820	0.95	0	0.0076	0.045	0	0	0	0.61
821	0.98	0	0.019	6e-05	0	0	0	0.61
822	0.18	0	0.82	0	0	0	2	0.47
823	0.9	0	0.1	0	0	0	0	0.61
824	0.25	0	0.75	0	0	0	2	0.47
825	0.051	0	0.95	0	0	0	2	0.47
826	1	0	9.6e-06	0	0	0	0	0.61
827	0.98	0	0.024	0	0	0	0	0.61
828	0.96	0	0.035	0	0	0	0	0.61
829	0.11	0	0.89	0	0	0	2	0.47
830	1	0	0.0012	0	0	0	0	0.61
831	1	0	0.0018	0	0	0	0	0.61
832	0.87	0	0.13	0	0	0	0	0.61
833	0.86	0	0.14	0	0	0	0	0.61
834	1	0	0	0	0	0	0	0.61
835	0.96	0	0.035	0	0	0	0	0.61
836	0.99	0	0.013	0	0	0	0	0.61
837	0.29	9.9e-05	0.71	0	0	0	2	0.47
838	1	0	0.0024	0	0	0	0	0.61
839	1	0	0	0	0	0	0	0.61
840	0.86	0	0.14	0	0	0	0	0.61
841	0.86	0	0.14	0	0	0	0	0.61
842	0.75	0	0.25	0	0	0	0	0.61
843	0.25	0	0.75	0	0	0	2	0.47
844	1	0	0	0.00011	0	0	0	0.61
845	0.82	0	0.18	0	0	0	0	0.61
846	0.95	0	0.049	0	0	0	0	0.61
847	0.99	0	0.0087	0	0	0	0	0.61
848	0.75	0.0098	0.24	0	0.00031	0	0	0.61
849	0.2	0	0.8	0	0	0	2	0.47
850	1	0	0	0.00099	0	0	0	0.61
851	0.89	0	0.11	0	0	0	0	0.61
852	0.49	0	0.51	0	0	0	2	0.47
853	0.58	0	0.42	0	0	0	0	0.61
854	0.8	0	0.2	0	0	0	0	0.61
855	0.65	0	0.35	0	0	0	0	0.61
856	0.93	0	0.067	0	0	0	0	0.61
857	1	0	0	0	0	0	0	0.61
858	0.4	0.00023	0.6	0	0	0	2	0.47
859	0.89	4e-06	0.11	5.7e-05	0	0	0	0.61
860	1	0	0.00075	0	0	0	0	0.61
861	0.97	0	0.031	1e-05	0	0	0	0.61
862	0.93	0	0.066	1.6e-05	0	0	0	0.61
863	0	1	0.0033	0	0	0	1	0.17
864	0.94	0	0.013	0.046	0	0	0	0.61
865	1	0	0.0022	0	0	0	0	0.61
866	0.36	0	0.64	0	0	0	2	0.47
867	1	0	0	0	0	0	0	0.61
868	0.84	6e-06	0.16	0	0	0	0	0.61
869	0.91	0	0.09	0.0012	0	0	0	0.61
870	0.57	8.9e-06	0.43	0	0	0	0	0.61
871	0.95	0	0.049	0	0	0	0	0.61
872	0.98	0	0.018	8e-06	0	0	0	0.61
873	0.009	0	0.99	0	0	0	2	0.47
874	0.99	0	0.013	0.0011	0	0	0	0.61
875	0.85	4.3e-06	0.15	0.00035	0	0	0	0.61
876	0.36	0.00011	0.64	0	0	0	2	0.47
877	1	0	0.00024	0	0	0	0	0.61
878	0.16	0	0.84	0	0	0	2	0.47
879	0.86	0	0.14	0	0	0	0	0.61
880	0.67	0	0.33	0	0	0	0	0.61
881	0.59	0	0.41	0	0	0	0	0.61
882	0.22	6e-05	0.78	0	0	0	2	0.47
883	0.6	0	0.4	0	0	0	0	0.61
884	1	0	0.0037	0	0	0	0	0.61
885	0.96	0	0.038	0	0	0	0	0.61
886	0.87	0	0.13	0	0	0	0	0.61
887	0.99	0	0.011	0.002	0	0	0	0.61
888	1	0	0.0042	0	0	0	0	0.61
889	1	0	0.00053	0	0	0	0	0.61
890	0.93	0	0.07	0.00012	0	0	0	0.61
891	1	0	0	0	0	0	0	0.61
892	1	0	0.0044	0	0	0	0	0.61
893	0.93	0	0.066	0	0	0	0	0.61
894	0.99	0	0.012	0	0	0	0	0.61
895	0.61	0.0017	0.39	2.6e-05	3.8e-06	0	0	0.61
896	0	0	0	0	0.00024	1	5	0
897	0.055	0.0002	0.94	0	0	0	2	0.47
898	0	0	0	0	1	0	4	0.087
899	1	0	0.00039	0	0	0	0	0.61
900	0	0	0	0	9.8e-05	1	5	0
901	0.95	0	0.046	0.0033	0	0	0	0.61
902	0.81	1.9e-06	0.19	5.5e-05	0	0	0	0.61
903	0.85	0	0.15	0	0	0	0	0.61
904	0	0	0	0	0.00025	1	5	0
905	0.98	0	0.021	0.00012	0	0	0	0.61
906	0	0	0	0	0	1	5	0
907	0	0.00033	0	0	0.03	0.97	5	0
908	0	0	0	0	5.8e-05	1	5	0
909	0.86	0	0.14	0	0	0	0	0.61
910	0	4.4e-06	0	0	0.0037	1	5	0
911	0.78	0	0.22	0	0	0	0	0.61
912	0	0	0	0	1	0	4	0.087
913	4.1e-06	0	1	0	0	0	2	0.47
914	0	0	0	0	0.00027	1	5	0
915	0.69	0.00012	0.29	0.019	0	0	0	0.61
916	0.84	2.7e-06	0.16	0.00023	0	0	0	0.61
917	0.25	0	0.75	0	0	0	2	0.47
918	0.048	0	0.95	0	0	0	2	0.47
919	0.064	0.025	0.91	0	2.8e-06	0	2	0.47
920	0.99	0	0.0069	0	0	0	0	0.61
921	0.87	0	0.13	0	0	0	0	0.61
922	0	0.00057	0	0	0.039	0.96	5	0
923	0	0	0	0	1.8e-06	1	5	0
924	0	0	0	0	0	1	5	0
925	0.98	0	0.022	0	0	0	0	0.61
926	0	0	0	0	0	1	5	0
927	0.99	0	0.007	0.0036	0	0	0	0.61
928	0.041	0	0	0.96	0	0	3	0.96
929	0	5.3e-06	0	0	0.0039	1	5	0
930	0.016	0	0.98	0	0	0	2	0.47
931	0.94	0	0.057	2.1e-06	0	0	0	0.61
932	0.9	0	0.1	2.2e-06	0	0	0	0.61
933	1	0	0	0.0018	0	0	0	0.61
934	0.99	0	0.011	0.0025	0	0	0	0.61
935	1	0	2.5e-06	0	0	0	0	0.61
936	0.81	0	0.19	0	0	0	0	0.61
937	0.69	0	0.31	0	0	0	0	0.61
938	0	2.3e-05	0	0	1	0	4	0.087
939	1	0	0	0.00049	0	0	0	0.61
940	0.92	0	0.081	0	0	0	0	0.61
941	0.6	0	0.4	0	0	0	0	0.61
942	0.84	2e-05	0.16	2.4e-05	0	0	0	0.61
943	0.94	0	0.00091	0.062	0	0	0	0.61
944	1	0	0	1.1e-05	0	0	0	0.61
945	1	0	0	0	0	0	0	0.61
946	0.0027	0	0	1	0	0	3	0.96
947	0.47	0.0049	0.45	0.079	7.8e-06	0	0	0.61
948	0.9	0	0.1	5.9e-06	0	0	0	0.61
949	0.95	0	0.052	0.00019	0	0	0	0.61
950	1	0	0.0017	0	0	0	0	0.61
951	0.25	0	0.75	3.8e-06	0	0	2	0.47
952	0	0.1	0	0	0.9	0	4	0.087
953	0	0	0	0	1	0	4	0.087
954	0	6.2e-05	0	0	1	0	4	0.087
955	0.95	0	0.045	5.1e-05	0	0	0	0.61
956	0	0	0	0	1	0	4	0.087
957	1	0	0	0	0	0	0	0.61
958	1	0	0	0	0	0	0	0.61
959	0.00072	0	1	0	0	0	2	0.47
960	0	0.2	0	0	0.8	0	4	0.087
961	0	5.1e-06	0	0	1	0	4	0.087
962	0.99	0	0.0098	0	0	0	0	0.61
963	1	0	0	0	0	0	0	0.61
964	1	0	0	0	0	0	0	0.61
965	0.04	0	0.96	0	0	0	2	0.47
966	1	0	4.6e-05	0	0	0	0	0.61
967	0	1	0	0	0	0	1	0.17
968	1	0	0	0	0	0	0	0.61
969	0.47	1.1e-05	0.53	0	0	0	2	0.47
970	1	0	0.00011	0	0	0	0	0.61
971	1	0	4.2e-05	0	0	0	0	0.61
972	0	0.00011	0	0	0.018	0.98	5	0
973	0.6	0	0.4	0	0	0	0	0.61
974	0.81	0	0.19	0	0	0	0	0.61
975	0.75	0	0.25	0	0	0	0	0.61
976	0.99	0	0.013	0	0	0	0	0.61
977	0	1	0	0.00048	0.00067	0	1	0.17
978	0.0015	0	1	0	0	0	2	0.47
979	0.71	0.00032	0.29	8.5e-05	0	0	0	0.61
980	0.85	0	0.15	0	0	0	0	0.61
981	0.14	2.5e-05	0.86	0	0	0	2	0.47
982	0	0.016	0	0	0.98	0	4	0.087
983	0.88	0	0.12	0	0	0	0	0.61
984	0	0.00064	0	0	1	0	4	0.087
985	0.83	0	0.17	0	0	0	0	0.61
986	0	0	0	0	0	1	5	0
987	0.62	0	0.38	0	0	0	0	0.61
988	0	0	0	0	0	1	5	0
989	0.15	0	0.85	0	0	0	2	0.47
990	0.57	0	0.43	0	0	0	0	0.61
991	0.94	0	0.057	0.00012	0	0	0	0.61
992	0.97	0	0.03	0.00036	0	0	0	0.61
993	1	0	4.4e-05	0	0	0	0	0.61
994	1	0	6.1e-05	0	0	0	0	0.61
995	0.99	0	0.0083	0.0009	0	0	0	0.61
996	0.62	0.00016	0.38	0	0	0	0	0.61
997	1	0	0.00062	0	0	0	0	0.61
998	1	0	0	1.4e-05	0	0	0	0.61
999	0.99	0	0	0.011	0	0	0	0.61
1000	0.94	0	0.062	0	0	0	0	0.61
1001	1	0	0.0024	0	0	0	0	0.61
1002	0.99	0	0.0059	2.5e-06	0	0	0	0.61
1003	0.19	0	0.81	0	0	0	2	0.47
1004	0.5	5.9e-06	0.5	0	0	0	2	0.47
1005	0.99	0	0.012	0	0	0	0	0.61
1006	1	0	0.0037	0	0	0	0	0.61
1007	0.99	0	0.0066	0.00013	0	0	0	0.61
1008	0.83	0	0.17	1e-05	0	0	0	0.61
1009	1	0	0.003	0	0	0	0	0.61
1010	1	0	0.0013	1.5e-06	0	0	0	0.61
1011	0.91	5.1e-06	0.084	0.011	0	0	0	0.61
1012	0.86	0	0.14	0	0	0	0	0.61
1013	0.99	0	0.011	0	0	0	0	0.61
1014	0.51	0	0.49	0	0	0	0	0.61
1015	0.026	0	0.97	0	0	0	2	0.47
1016	0.94	0	0.064	6e-05	0	0	0	0.61
1017	0.1	0	0.9	0	0	0	2	0.47
1018	0.76	0	0.24	0	0	0	0	0.61
1019	1	0	0.0025	0	0	0	0	0.61
1020	0	2.3e-06	0	0	0.0027	1	5	0
1021	0	0	0	0	0	1	5	0
1022	0.92	0	0.08	0	0	0	0	0.61
1023	0.54	0	0.46	0	0	0	0	0.61
1024	0.00058	0	1	0	0	0	2	0.47
1025	0.99	0	0.0059	2.5e-05	0	0	0	0.61
1026	0.97	0	0.028	0.00048	0	0	0	0.61
1027	1	0	7.2e-05	2.5e-05	0	0	0	0.61
1028	0.93	0	0.064	0.01	0	0	0	0.61
1029	0	1	0	9.8e-06	0	0	1	0.17
1030	0.99	0	0.013	7.4e-05	0	0	0	0.61
1031	0.19	0	0.81	0	0	0	2	0.47
1032	0.97	0	0.026	0	0	0	0	0.61
1033	0.87	0	0.13	0	0	0	0	0.61
1034	0.81	4.5e-05	0.19	0.00036	0	0	0	0.61
1035	0.01	0	0.99	0	0	0	2	0.47
1036	1	0	0.00054	0	0	0	0	0.61
1037	1	0	0	0.00048	0	0	0	0.61
1038	0	0	0	0	2.2e-06	1	5	0
1039	0.97	0	0.027	0.00028	0	0	0	0.61
1040	0.92	0	0.076	0.00086	0	0	0	0.61
1041	0.74	0	0.00034	0.26	0	0	0	0.61
1042	0.99	0	0.0082	0	0	0	0	0.61
1043	0.92	0	0.077	0	0	0	0	0.61
1044	0.97	0	0.012	0.016	0	0	0	0.61
1045	0.95	0	0.046	0	0	0	0	0.61
1046	0.6	2.8e-05	0.4	1.7e-06	0	0	0	0.61
1047	0.99	0	0.01	0.0012	0	0	0	0.61
1048	0.78	0	0.22	4.5e-06	0	0	0	0.61
1049	0	0	0	0	1.2e-05	1	5	0
1050	1	0	9.4e-05	0.0027	0	0	0	0.61
1051	0	0.00097	0	0	0.05	0.95	5	0
1052	0.024	0	0.98	0	0	0	2	0.47
1053	0.88	0	0.12	0	0	0	0	0.61
1054	0.26	0	0.74	0	0	0	2	0.47
1055	0.96	0	0.039	0	0	0	0	0.61
1056	1	0	0	0	0	0	0	0.61
1057	1	0	0	0	0	0	0	0.61
1058	1	0	1e-05	0	0	0	0	0.61
1059	0.99	0	0.015	0	0	0	0	0.61
1060	0.0044	0	1	0	0	0	2	0.47
1061	0.94	0	0.057	0	0	0	0	0.61
1062	1	0	0	0	0	0	0	0.61
1063	0.00068	0.72	0.0094	0.034	0.23	0	1	0.17
1064	0	0.12	0	0	0.88	0	4	0.087
1065	1	0	0	0	0	0	0	0.61
1066	0.8	0	0.2	0	0	0	0	0.61
1067	1	0	0	0.00021	0	0	0	0.61
1068	1	0	0	0	0	0	0	0.61
1069	0.022	0	0.87	0.11	0	0	2	0.47
1070	0.99	0	0.0062	0	0	0	0	0.61
1071	0	0.00085	0	0	1	0	4	0.087
1072	0.99	0	0.0012	0.011	0	0	0	0.61
1073	0.94	0	0.00048	0.057	0	0	0	0.61
1074	0	0.047	0	0	0.95	0	4	0.087
1075	0.58	0	0.41	0.0062	0	0	0	0.61
1076	0	0.73	0	3.7e-06	0.27	0	1	0.17
1077	1	0	6.9e-05	0	0	0	0	0.61
1078	0.88	0	0.12	0.00022	0	0	0	0.61
1079	1	0	0	0	0	0	0	0.61
1080	1	0	0	0	0	0	0	0.61
1081	0.59	0.00065	0.37	0.038	0	0	0	0.61
1082	0.6	0	0.4	0.0019	0	0	0	0.61
1083	0.94	0	0.062	4.1e-06	0	0	0	0.61
1084	0.6	0	0.4	0	0	0	0	0.61
1085	0.99	0	0.011	0	0	0	0	0.61
1086	0	0.97	4.7e-05	0.0079	0.017	0	1	0.17
1087	0.099	0	0.9	0.00023	0	0	2	0.47
1088	0	0.26	2.1e-05	0.00056	0.74	0	4	0.087
1089	0.96	0	0.042	1.5e-05	0	0	0	0.61
1090	0.98	0	0.016	4.2e-06	0	0	0	0.61
1091	0	0.46	0	2.4e-05	0.54	0	4	0.087
1092	0.00058	3e-06	0.43	0.57	0	0	3	0.96
1093	0.08	0	0.92	0.0024	0	0	2	0.47
1094	0.85	0	0.15	5e-05	0	0	0	0.61
1095	3.1e-06	0	0.94	0.06	0	0	2	0.47
1096	0	0.022	0	0	0.98	0	4	0.087
1097	0	0.68	0	1e-05	0.32	0	1	0.17
1098	0.91	0	0.087	0.00028	0	0	0	0.61
1099	0	1	0	1.1e-06	0.0043	0	1	0.17
1100	0.94	0	0.062	2.6e-05	0	0	0	0.61
1101	8.9e-05	0.58	0.0019	0.011	0.41	0	1	0.17
1102	0.72	2e-05	0.27	0.012	0	0	0	0.61
1103	0.94	0	0.065	7.1e-06	0	0	0	0.61
1104	0	1	0	6.3e-05	0	0	1	0.17
