SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
189	0.16	0	0	0.16	0.16	0.16	0	0	0	0	0	0.3	0.05	0	0	0.0046	0	0	0	0.00097	11	0.58	0.61	0.67	0.46	0.15
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.58	0.61	0.5	0.46	0.31
191	0	0	0	0	0	0	0	0	0	0	0.24	0.76	0	0	0	0	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
192	0.078	0	0	0.078	0.078	0.078	0	0	0	0	0	0.68	0.011	0	0	0.00048	0	0	0	0.00042	11	0.58	0.61	0.67	0.46	0.15
193	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0.003	0	0	3.9e-05	0	0	0	2.3e-06	0	0.58	0.61	0.5	0.46	0.15
194	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0052	0.0068	0	0	0.0046	0	0	0	1.7e-05	0	0.58	0.61	0.5	0.46	0.15
195	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00016	0.0078	0	0	6.1e-05	0	0	0	0.0035	0	0.58	0.61	0.5	0.46	0.15
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
197	0.23	0	0.0044	0.23	0.23	0.23	0	0	0	0	0	0.0036	0.013	0	0	0.037	0	0	0	0.0056	0	0.58	0.61	0.5	0.46	0.15
198	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
199	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00051	0.00089	0	0	3.1e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
200	0.16	0	0.0088	0.16	0.16	0.16	0	0	0	0	0	5.5e-06	0.36	0	0	1.5e-05	0	0	0	0.008	12	0.58	0.61	0.5	0.58	0.15
201	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00016	0.004	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
202	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.058	0.036	0	0	0.00055	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
203	0	0	0	0	0	0	0	0	0	0	0.062	0.94	0	0	0	0	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
205	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
206	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00096	0.00039	0	0	0.0088	0	0	0	0.00028	0	0.58	0.61	0.5	0.46	0.15
207	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	2.5e-06	0	0	2.5e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
208	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
209	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0012	0	0	0	2.9e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
210	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
211	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
212	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.0051	0.053	0	0	0.00012	0	0	0	0.00013	0	0.58	0.61	0.5	0.46	0.15
213	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.012	0.008	0	0	0.0019	0	0	0	0.0016	0	0.58	0.61	0.5	0.46	0.15
214	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
215	0.23	0	8.2e-06	0.23	0.23	0.23	0	0	0	0	0	0.056	0.0055	0	0	0.00017	0	0	0	7.6e-05	0	0.58	0.61	0.5	0.46	0.15
216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
217	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	7.3e-06	0.00018	0	0	3e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
218	0	0.0011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
219	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.22	0	0
220	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
221	0.22	0	0.095	0.22	0.22	0.22	0	0	0	0	0	0.0063	0.00081	0	0	0.0025	0	0	0	0.00066	0	0.58	0.61	0.5	0.46	0.15
222	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.052	0.0012	0	0	0.00072	0	0	0	1.3e-06	0	0.58	0.61	0.5	0.46	0.15
223	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
224	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
225	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
226	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.00037	0.044	0	0	3.9e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
227	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	2.2e-05	0.00041	0	0	9.1e-05	0	0	0	1.8e-06	0	0.58	0.61	0.5	0.46	0.15
228	0.24	0	0.04	0.24	0.24	0.24	0	0	0	0	0	0.015	0.00032	0	0	0.001	0	0	0	1.2e-05	0	0.58	0.61	0.5	0.46	0.15
229	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
230	0	0.00014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
231	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
232	0.24	0	0.0035	0.24	0.24	0.24	0	0	0	0	0	0.02	0.013	0	0	1.5e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
233	0.24	0	0.0015	0.24	0.24	0.24	0	0	0	0	0	0.00014	0.024	0	0	1.2e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
234	0	0.0035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
235	0.25	0	0.0011	0.25	0.25	0.25	0	0	0	0	0	0.011	0.00039	0	0	0.00024	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
236	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	1e-06	2.9e-05	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
237	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	3.1e-06	2.2e-05	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
238	0.065	0	0.005	0.065	0.065	0.065	0	0	0	0	0	0.73	0.004	0	0	8.9e-05	0	0	0	1.4e-05	11	0.58	0.61	0.67	0.46	0.15
239	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	2.3e-06	0	0	0.001	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
240	0.19	0	0	0.19	0.19	0.19	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
241	0.25	0	0.014	0.25	0.25	0.25	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
242	0.19	0	0	0.19	0.19	0.19	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
243	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0.00099	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
244	0.25	0	0.00067	0.25	0.25	0.25	0	0	0	0	0	0	0.00095	0	0	2.5e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
245	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
247	0.16	0	0.0069	0.16	0.16	0.16	0	0	0	0	0	0.24	0.059	0	0	0.03	0	0	0	0.00015	11	0.58	0.61	0.67	0.46	0.15
248	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
249	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.22	0	0
250	0.083	0	0	0.083	0.083	0.083	0	0	0	0	0	0.00023	0.67	0	0	0.00075	0	0	0	1e-05	12	0.58	0.61	0.5	0.58	0.15
251	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
252	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00026	0.00092	0	0	7e-05	0	0	0	3.5e-06	0	0.58	0.61	0.5	0.46	0.15
253	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.22	0	0
254	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0.027	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
255	0.25	0	0.0032	0.25	0.25	0.25	0	0	0	0	0	2.6e-06	0.001	0	0	3.6e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
256	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.0019	0.023	0	0	0.0045	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
257	0.22	0	0.02	0.22	0.22	0.22	0	0	0	0	0	0.028	0.076	0	0	0.004	0	0	0	0.0046	0	0.58	0.61	0.5	0.46	0.15
258	0.24	0	0.012	0.24	0.24	0.24	0	0	0	0	0	0.0029	0.003	0	0	0.0066	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
259	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0025	0.00092	0	0	0.0047	0	0	0	5.7e-05	0	0.58	0.61	0.5	0.46	0.15
260	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0029	0.00019	0	0	1.4e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
261	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
262	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.0048	0.0051	0	0	0.015	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
263	0.21	0	0	0.21	0.21	0.21	0	0	0	0	0	0.11	0.0091	0	0	0.051	0	0	0	0.00014	0	0.58	0.61	0.5	0.46	0.15
264	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00058	0	0	0	0.011	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
265	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	0.00059	0.09	0	0	0.013	0	0	0	3.7e-05	0	0.58	0.61	0.5	0.46	0.15
266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
267	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
268	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
269	0	0	0	0	0	0	0	0	0	0	0	1	6.7e-06	0	0	5.6e-06	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
270	0	0.05	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
271	0.048	0	0	0.048	0.048	0.048	0	0	0	0	0	0.001	0.81	0	0	0	0	0	0	8e-05	12	0.58	0.61	0.5	0.58	0.15
272	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
273	0.037	0	0	0.037	0.037	0.037	0	0	0	0	0	0.8	0.049	0	0	0.0042	0	0	0	0.00085	11	0.58	0.61	0.67	0.46	0.15
274	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.039	0.0096	0	0	0.0015	0.00031	0	0	0.00041	0	0.58	0.61	0.5	0.46	0.15
275	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
276	0.14	0	0	0.14	0.14	0.14	0	0	0	0	0	0.42	0.0036	0	0	0.0013	0	0	0	2.2e-05	11	0.58	0.61	0.67	0.46	0.15
277	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	3.8e-05	0.0089	0	0	9e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
278	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	0.0046	0.0043	0	0	0.1	0	0	0	1.6e-06	0	0.58	0.61	0.5	0.46	0.15
279	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0.013	0	0	5.3e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
280	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
281	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0002	0.0013	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0.22	0	0	0
283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	1	1	0.89	0.52	0.15
284	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0.00078	0	0	0.00018	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
285	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00053	0.0088	0	0	0.0052	0	0	0	9.6e-05	0	0.58	0.61	0.5	0.46	0.15
286	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.22	0	0
287	0	0	0	0	0	0	1	0	0	0	0	0	0	6.5e-06	0	0	0	0	0	0	6	0	0	0	0.46	0.15
288	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.046	0.0069	0	0	0.0049	0	0	0	0.0019	0	0.58	0.61	0.5	0.46	0.15
289	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
291	0	0	9.2e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	6	0	0	0	0.46	0.15
292	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00013	5.2e-05	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
293	0	0	0.053	0	0	0	0.95	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	6	0	0	0	0.46	0.15
294	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
295	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0016	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
296	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.58	0.61	0.5	0.58	0.15
297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
298	0.086	0	0	0.086	0.086	0.086	0	0	0	0	0	0.65	0.0099	0	0	9.6e-05	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
299	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	0.1	0.034	0	0	0.00017	0	0	0	0.00092	0	0.58	0.61	0.5	0.46	0.15
300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
301	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00017	0.017	0	0	0.0017	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
302	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.059	0.0082	0	0	0.029	0	0	0	8.3e-05	0	0.58	0.61	0.5	0.46	0.15
303	0	0.053	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
304	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	5.3e-05	0.12	0	0	0.0054	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
305	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.07	0.0054	0	0	0.018	2.5e-06	0	0	4.7e-05	0	0.58	0.61	0.5	0.46	0.15
306	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
307	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
308	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00017	0.0031	0	0	0.00011	0	0	0	0.0013	0	0.58	0.61	0.5	0.46	0.15
309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0.22	0	0	0
310	0.17	0	1.7e-05	0.17	0.17	0.17	0	0	0	0	0	0.1	0.021	0	0	0.2	5.4e-05	0	0	0.015	15	0.77	0.61	0.5	0.46	0.15
311	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
312	0	0	0	0	0	0	0	0	0	0	0	0	0.00024	0	0	0	0	0	1	0	18	0	0	0	0.26	0
313	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	9.7e-06	0.093	0	0	3.8e-05	0	0	0	2.1e-05	0	0.58	0.61	0.5	0.46	0.15
314	0	0	0.0017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
315	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
316	0.084	0	0	0.084	0.084	0.084	0	0	0	0	0	0.5	0.0004	0	0	0.0055	0	0	0	0.15	11	0.58	0.61	0.67	0.46	0.15
317	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00043	0.00069	0	0	0.00029	0	0	0	0.0041	0	0.58	0.61	0.5	0.46	0.15
318	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	0.12	0.011	0	0	0.00064	0	0	0	0.00091	0	0.58	0.61	0.5	0.46	0.15
319	0.17	0	0	0.17	0.17	0.17	0	0	0	0	0	0.00074	0.26	0	0	0.051	0	0	0	0	12	0.58	0.61	0.5	0.58	0.15
320	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0026	3.9e-05	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
321	0.018	0	0	0.018	0.018	0.018	0	0	0	0	0	0.54	0.35	0	0	0.035	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
323	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
324	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
325	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0048	0.0051	0	0	0.0046	0	0	0	0.0019	0	0.58	0.61	0.5	0.46	0.15
326	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
327	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
328	0.13	0	0	0.13	0.13	0.13	0	0	0	0	0	0.32	0.011	0	0	0.16	0	0	0	0.00033	11	0.58	0.61	0.67	0.46	0.15
329	0.015	0	0	0.015	0.015	0.015	0	0	0	0	0	0.021	0.92	0	0	0	0	0	0	0	12	0.58	0.61	0.5	0.58	0.15
330	0.0015	0	0	0.0015	0.0015	0.0015	0	0	0	0	0	0.94	0.051	0	0	0	0.003	0	0	0	11	0.58	0.61	0.67	0.46	0.15
331	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
332	0	0	0.027	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
333	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0016	0.0037	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
334	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.027	0.02	0	0	6.6e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
335	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00079	0	0	0	7.1e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
336	0.048	0	0	0.048	0.048	0.048	0	0	0	0	0	0.00022	0.81	0	0	0.00028	0	0	0	0	12	0.58	0.61	0.5	0.58	0.15
337	0.041	0	0	0.041	0.041	0.041	0	0	0	0	0	0.00021	0.011	0	0	0.83	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
338	0.16	0	0.00035	0.16	0.16	0.16	0	0	0	0	0	0.04	0.27	0	0	0.042	0	0	0	0.00083	12	0.58	0.61	0.5	0.58	0.15
339	0	4.3e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0.22	0	0	0
341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.58	0.61	0.5	0.46	0.31
342	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.0012	0.00026	0	0	0.001	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
343	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	3.8e-06	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
345	0	0	0	0	0	0	3.5e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
346	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
347	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.002	0.00061	0	0	0	0	0	0	1.5e-05	0	0.58	0.61	0.5	0.46	0.15
348	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.042	0.016	0	0	0.00084	0	0	0	0.0013	0	0.58	0.61	0.5	0.46	0.15
349	0.22	0	2.7e-06	0.22	0.22	0.22	0	0	0	0	0	0.0021	0.091	0	0	0.029	0	0	0	0.00027	0	0.58	0.61	0.5	0.46	0.15
350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	1	1	0.89	0.52	0.15
351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	1	1	0.89	0.52	0.15
352	0	0.00011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
353	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.58	0.61	0.5	0.88	0.34
354	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.22	0	0
355	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	2.6e-06	6.9e-05	0	0	0.0012	0.03	0	0	0.00012	0	0.58	0.61	0.5	0.46	0.15
356	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00014	0.0001	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
357	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	6	0	0	0	0.46	0.15
358	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0.22	0	0	0
360	0.19	0	7.1e-06	0.19	0.19	0.19	0	0	0	0	0	0.15	0.069	0	0	0.0014	0	0	0	0.0014	0	0.58	0.61	0.5	0.46	0.15
361	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
362	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.0041	0.00069	0	0	0.00048	0	0	0	0.022	0	0.58	0.61	0.5	0.46	0.15
363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
364	0.2	0	0	0.2	0.2	0.2	0	0	0	0	0	0.15	0.029	0	0	0.018	0	0	0	0.001	0	0.58	0.61	0.5	0.46	0.15
365	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.0015	0.038	0	0	0.017	0	0	0	1.4e-06	0	0.58	0.61	0.5	0.46	0.15
366	0.19	0	0.034	0.19	0.19	0.19	0	0	0	0	0	0.097	0.087	0	0	0.0011	0	0	0	0.017	0	0.58	0.61	0.5	0.46	0.15
367	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	6.1e-05	0.012	0	0	7.7e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
368	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.017	0.007	0	0	0.00026	0	0	0	1.9e-05	0	0.58	0.61	0.5	0.46	0.15
369	0.19	0	0	0.19	0.19	0.19	0	0	0	0	0	3.8e-06	0.24	0	0	4.8e-06	0	0	0	0	12	0.58	0.61	0.5	0.58	0.15
370	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	4.9e-06	0.0011	0	0	2e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
371	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.46	0.15
372	0.24	0	0.021	0.24	0.24	0.24	0	0	0	0	0	0.023	0.003	0	0	0.00017	0	0	0	2.1e-05	0	0.58	0.61	0.5	0.46	0.15
373	8.6e-06	0	0	8.6e-06	8.6e-06	8.6e-06	0	0	0	0.12	0	0	0	0.88	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
375	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.047	0.043	0.056	0.41	0.12
376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
