SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
321	0	0.5	0	0.022	0	0.47	0.00029	0	1	0.58	0.65	0.56	0.46	0.15
322	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
323	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
324	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
325	0	0.12	0	0	0	0.88	0.00043	0	5	0.58	0.61	0.5	0.46	0.15
326	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
327	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
328	0	0.4	0	0	0	0.6	6.4e-06	0	5	0.58	0.61	0.5	0.46	0.15
329	0	0.23	0	0.00011	0	0.77	0.005	0	5	0.58	0.61	0.5	0.46	0.15
330	0	0.75	0	0.11	0	0.14	3.9e-06	0	1	0.58	0.65	0.56	0.46	0.15
331	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
332	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
333	0	0.36	0	0	0	0.64	0	0	5	0.58	0.61	0.5	0.46	0.15
334	0	0.62	0	0	0	0.38	0	0	1	0.58	0.65	0.56	0.46	0.15
335	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
336	0	0.19	0	0.00014	0	0.81	0	0	5	0.58	0.61	0.5	0.46	0.15
337	0	0.093	0	0	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
338	0	0.24	0	0.084	0	0.67	0.00062	0	5	0.58	0.61	0.5	0.46	0.15
339	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
340	0	1	0	0	0	0	0.00018	0	1	0.58	0.65	0.56	0.46	0.15
341	0	0	0	1.1e-06	1	0	0	0	4	0	0.043	0.11	0.051	0.05
342	0	0.092	0	0	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
343	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
344	0	0	0	0	0.11	0	0	0.89	7	0.093	0.043	0.056	0.26	0.067
345	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
346	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
347	0	0.14	0	0	0	0.86	0	0	5	0.58	0.61	0.5	0.46	0.15
348	0	0.19	0	1.2e-06	0	0.81	0	0	5	0.58	0.61	0.5	0.46	0.15
349	0	0.063	0	0.0022	0	0.93	0.00017	0	5	0.58	0.61	0.5	0.46	0.15
350	0	0.16	0	0	0	0.84	0	0	5	0.58	0.61	0.5	0.46	0.15
351	0	0.061	0	0	0	0.94	0	0	5	0.58	0.61	0.5	0.46	0.15
352	0.14	0	0.86	0	0	0	0	0	2	0.42	0.39	0.5	0	0
353	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
354	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
355	0	0.0068	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
356	0	0.014	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
357	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
358	0.012	0	0.99	0	0	0	0	0	2	0.42	0.39	0.5	0	0
359	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
360	0	0.22	0	0.0025	0	0.78	4.3e-06	0	5	0.58	0.61	0.5	0.46	0.15
361	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
362	0	0.045	0	0	0	0.95	0	0	5	0.58	0.61	0.5	0.46	0.15
363	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
364	0	0.61	0	7.9e-06	0	0.38	0.0074	0	1	0.58	0.65	0.56	0.46	0.15
365	0	0.054	0	0	0	0.95	0	0	5	0.58	0.61	0.5	0.46	0.15
366	0	0.041	0	0.53	0	0.43	0	0	3	0.58	0.61	0.5	0.82	0.23
367	0	0.016	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
368	0	0.12	0	0	0	0.88	0	0	5	0.58	0.61	0.5	0.46	0.15
369	0	0.014	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
370	0	0.012	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
371	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
372	0	0.26	0	0.026	0	0.72	0	0	5	0.58	0.61	0.5	0.46	0.15
373	0	0	0	0	0	2.7e-06	0	1	7	0.093	0.043	0.056	0.26	0.067
374	0	0.00043	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
375	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
376	0	0.034	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
377	0	0.083	0	0.0004	0	0.92	6.7e-06	0	5	0.58	0.61	0.5	0.46	0.15
378	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
379	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
380	0	0.0077	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
381	0	0.34	0	8.7e-05	0	0.66	0	0	5	0.58	0.61	0.5	0.46	0.15
382	0	0.13	0	0	0	0.87	0	0	5	0.58	0.61	0.5	0.46	0.15
383	0	0.00096	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
384	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
385	0	0.26	0	0.00011	0	0.74	0.00033	0	5	0.58	0.61	0.5	0.46	0.15
386	0	0.081	0	0.00011	0	0.92	1.9e-06	0	5	0.58	0.61	0.5	0.46	0.15
387	0	0.3	0	6e-06	0	0.7	2.4e-06	0	5	0.58	0.61	0.5	0.46	0.15
388	0	0.087	0	0	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
389	0	0.2	0	2.9e-05	0	0.8	0.0007	0	5	0.58	0.61	0.5	0.46	0.15
390	0	0.14	0	0.0095	0	0.85	3.6e-06	0	5	0.58	0.61	0.5	0.46	0.15
391	0	0.066	0	0	0	0.93	0	0	5	0.58	0.61	0.5	0.46	0.15
392	0	0.068	0	2.7e-06	0	0.93	0	0	5	0.58	0.61	0.5	0.46	0.15
393	0	0.95	0	0	0	0.045	0	0	1	0.58	0.65	0.56	0.46	0.15
394	0	0.04	0	0	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
395	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
396	0	0.16	0	0	0	0.84	0	0	5	0.58	0.61	0.5	0.46	0.15
397	0	0.21	0	0	0	0.79	0	0	5	0.58	0.61	0.5	0.46	0.15
398	0	0.097	0	0	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
399	0	0.49	0	0	0	0.51	0	0	5	0.58	0.61	0.5	0.46	0.15
400	0	0.65	0	0	0	0.35	0.0002	0	1	0.58	0.65	0.56	0.46	0.15
401	0	0.033	0	0.00094	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
402	0	0.01	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
403	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
404	0	0.021	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
405	0	0.18	0	0	0	0.82	2.2e-06	0	5	0.58	0.61	0.5	0.46	0.15
406	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
407	0	0.12	0	0.0006	0	0.88	3.2e-06	0	5	0.58	0.61	0.5	0.46	0.15
408	0	0.61	0	0	0	0.39	4.9e-05	0	1	0.58	0.65	0.56	0.46	0.15
409	0	0.37	0	0	0	0.63	0	0	5	0.58	0.61	0.5	0.46	0.15
