SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
171	0.31	0.31	4.8e-06	0	0	4.7e-05	0.31	0.0017	4.8e-06	0	5.3e-05	0	5.3e-05	4.7e-05	5.3e-05	0.068	4.8e-06	4.8e-06	4.8e-06	4.7e-05	0	0.15
172	0.17	0.17	0	0.00036	0	0.079	0.17	0	0	0	0.089	0.00036	0.089	0.079	0.089	0	0	0	0	0.079	0	0.15
173	0.29	0.29	5.7e-06	0	0	0.00012	0.29	0.0054	5.7e-06	0	0.00014	0	0.00014	0.00012	0.00014	0.12	5.7e-06	5.7e-06	5.7e-06	0.00012	0	0.15
174	0.28	0.28	0	0	0	0.026	0.28	0	0	0	0.029	0	0.029	0.026	0.029	5.6e-05	0	0	0	0.026	0	0.15
175	0.33	0.33	0	0	0	0.00031	0.33	0.00013	0	0	0.00035	0	0.00035	0.00031	0.00035	0.0099	0	0	0	0.00031	0	0.15
176	0.2	0.2	0	0.00036	0	0.062	0.2	0	0	0	0.07	0.00036	0.07	0.062	0.07	0.00011	0	0	0	0.062	0	0.15
177	0.25	0.25	0	0.00013	4.4e-06	0.035	0.25	0.0018	0	0	0.039	0.00013	0.039	0.035	0.039	0.019	0	0	0	0.035	0	0.15
178	0.27	0.27	1.4e-05	0	0	0	0.27	0.0026	1.4e-05	0	0	0	0	0	0	0.18	1.4e-05	1.4e-05	1.4e-05	0	0	0.15
179	0.22	0.22	0	0.00021	0	0.053	0.22	5.2e-05	0	0	0.059	0.00021	0.059	0.053	0.059	0.0015	0	0	0	0.053	0	0.15
180	0.3	0.3	3.4e-06	0	0	0.0019	0.3	0.007	3.4e-06	0	0.0022	0	0.0022	0.0019	0.0022	0.088	3.4e-06	3.4e-06	3.4e-06	0.0019	0	0.15
181	0.25	0.25	0	0.00015	0	0.04	0.25	0.00061	0	0	0.045	0.00015	0.045	0.04	0.045	0.0087	0	0	0	0.04	0	0.15
182	0.18	0.18	0	7.8e-05	0	0.071	0.18	0	0	0	0.081	7.8e-05	0.081	0.071	0.081	6.5e-05	0	0	0	0.071	0	0.15
183	0.13	0.13	0	7.4e-06	0	0.094	0.13	0	0	0	0.11	7.4e-06	0.11	0.094	0.11	1.1e-06	0	0	0	0.094	0	0.15
184	2.2e-06	2.2e-06	0	0	0	0	2.2e-06	0.79	0	0	0	0	0	0	0	0.21	0	0	0	0	7	0.067
185	0.27	0.27	8.8e-06	0	0	0.00011	0.27	0.0078	8.8e-06	0	0.00012	0	0.00012	0.00011	0.00012	0.18	8.8e-06	8.8e-06	8.8e-06	0.00011	0	0.15
186	0.22	0.22	1.8e-05	0	0	2.3e-06	0.22	0.0085	1.8e-05	0	2.6e-06	0	2.6e-06	2.3e-06	2.6e-06	0.33	1.8e-05	1.8e-05	1.8e-05	2.3e-06	15	0.083
187	0.059	0.059	0	0	0	0.13	0.059	0	0	0	0.15	0	0.15	0.13	0.15	0	0	0	0	0.13	10	0.23
188	0.33	0.33	0	0	0	5.6e-05	0.33	5.3e-06	0	0	6.4e-05	0	6.4e-05	5.6e-05	6.4e-05	0.0018	0	0	0	5.6e-05	0	0.15
189	0.24	0.24	3.4e-05	0	0	0	0.24	0.0013	3.4e-05	0	0	0	0	0	0	0.26	3.4e-05	3.4e-05	3.4e-05	0	15	0.083
190	0.17	0.17	1.4e-05	0	0	3.3e-05	0.17	0.034	1.4e-05	0	3.8e-05	0	3.8e-05	3.3e-05	3.8e-05	0.44	1.4e-05	1.4e-05	1.4e-05	3.3e-05	15	0.083
191	0.25	0.25	1.5e-05	0	0	4.9e-06	0.25	0.0053	1.5e-05	0	5.6e-06	0	5.6e-06	4.9e-06	5.6e-06	0.23	1.5e-05	1.5e-05	1.5e-05	4.9e-06	0	0.15
192	0.31	0.31	0	0	0	0.0086	0.31	0.00025	0	0	0.0097	0	0.0097	0.0086	0.0097	0.01	0	0	0	0.0086	0	0.15
193	0.00018	0.00018	1.1e-05	0	0	0	0.00018	0.063	1.1e-05	0	0	0	0	0	0	0.94	1.1e-05	1.1e-05	1.1e-05	0	15	0.083
194	9.3e-05	9.3e-05	2.6e-06	0	0	0	9.3e-05	0.38	2.6e-06	0	0	0	0	0	0	0.62	2.6e-06	2.6e-06	2.6e-06	0	15	0.083
195	0.031	0.031	1.8e-05	0	0	0	0.031	0.07	1.8e-05	0	0	0	0	0	0	0.84	1.8e-05	1.8e-05	1.8e-05	0	15	0.083
196	0.19	0.19	1.6e-05	0	0	1.3e-05	0.19	0.023	1.6e-05	0	1.4e-05	0	1.4e-05	1.3e-05	1.4e-05	0.42	1.6e-05	1.6e-05	1.6e-05	1.3e-05	15	0.083
197	0.3	0.3	0	1.1e-06	0	0.017	0.3	1.1e-05	0	0	0.019	1.1e-06	0.019	0.017	0.019	0.0012	0	0	0	0.017	0	0.15
198	0.00083	0.00083	0	0.00028	0	0.16	0.00083	0	0	0	0.18	0.00028	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
199	0.3	0.3	0	1.8e-06	0	0.013	0.3	0.00022	0	0	0.015	1.8e-06	0.015	0.013	0.015	0.0086	0	0	0	0.013	0	0.15
200	0.27	0.27	1.4e-06	2.7e-05	0	0.027	0.27	0.0018	1.4e-06	0	0.031	2.7e-05	0.031	0.027	0.031	0.027	1.4e-06	1.4e-06	1.4e-06	0.027	0	0.15
201	0.21	0.21	0	0	0	0.058	0.21	0	0	0	0.065	0	0.065	0.058	0.065	0	0	0	0	0.058	0	0.15
202	0.31	0.31	0	0	0	0.0095	0.31	2.3e-05	0	0	0.011	0	0.011	0.0095	0.011	0.0022	0	0	0	0.0095	0	0.15
203	0.28	0.28	6.1e-06	0	0	0.00073	0.28	0.0082	6.1e-06	0	0.00082	0	0.00082	0.00073	0.00082	0.14	6.1e-06	6.1e-06	6.1e-06	0.00073	0	0.15
204	0.16	0.16	1e-05	0	0	0.00029	0.16	0.066	1e-05	0	0.00032	0	0.00032	0.00029	0.00032	0.45	1e-05	1e-05	1e-05	0.00029	15	0.083
205	0.28	0.28	3.4e-06	0	0	0.0042	0.28	0.013	3.4e-06	0	0.0047	0	0.0047	0.0042	0.0047	0.11	3.4e-06	3.4e-06	3.4e-06	0.0042	0	0.15
206	0.33	0.33	0	0	0	0.0023	0.33	0	0	0	0.0026	0	0.0026	0.0023	0.0026	9.7e-05	0	0	0	0.0023	0	0.15
207	0.32	0.32	3.4e-06	0	0	0.00049	0.32	0.0011	3.4e-06	0	0.00055	0	0.00055	0.00049	0.00055	0.043	3.4e-06	3.4e-06	3.4e-06	0.00049	0	0.15
208	0.0078	0.0078	0	0.0012	0	0.15	0.0078	0	0	0	0.17	0.0012	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
209	0.3	0.3	0	2e-06	0	0.016	0.3	8.2e-05	0	0	0.018	2e-06	0.018	0.016	0.018	0.0045	0	0	0	0.016	0	0.15
210	0.00037	0.00037	6e-06	0	0	0	0.00037	0.2	6e-06	0	0	0	0	0	0	0.8	6e-06	6e-06	6e-06	0	15	0.083
211	0.27	0.27	2.8e-06	1e-05	0	0.015	0.27	0.0073	2.8e-06	0	0.017	1e-05	0.017	0.015	0.017	0.075	2.8e-06	2.8e-06	2.8e-06	0.015	0	0.15
212	0.019	0.019	9.7e-06	0	0	0	0.019	0.18	9.7e-06	0	0	0	0	0	0	0.76	9.7e-06	9.7e-06	9.7e-06	0	15	0.083
213	0.32	0.32	0	0	0	0.0055	0.32	0	0	0	0.0062	0	0.0062	0.0055	0.0062	7.7e-05	0	0	0	0.0055	0	0.15
214	0.33	0.33	0	0	0	0.001	0.33	1.8e-06	0	0	0.0011	0	0.0011	0.001	0.0011	0.00066	0	0	0	0.001	0	0.15
215	0.24	0.24	0	0.00063	0	0.045	0.24	0	0	0	0.05	0.00063	0.05	0.045	0.05	0	0	0	0	0.045	0	0.15
216	0.25	0.25	1.4e-06	7e-05	0	0.036	0.25	0.0024	1.4e-06	0	0.041	7e-05	0.041	0.036	0.041	0.03	1.4e-06	1.4e-06	1.4e-06	0.036	0	0.15
217	0.047	0.047	0	0.0021	0.00011	0.13	0.047	1.5e-06	0	0	0.15	0.0021	0.15	0.13	0.15	9e-05	0	0	0	0.13	10	0.23
218	0.22	0.22	2.4e-05	0	0	0	0.22	0.0047	2.4e-05	0	0	0	0	0	0	0.32	2.4e-05	2.4e-05	2.4e-05	0	15	0.083
219	0.12	0.12	1.3e-05	0	0	3.5e-05	0.12	0.069	1.3e-05	0	4e-05	0	4e-05	3.5e-05	4e-05	0.57	1.3e-05	1.3e-05	1.3e-05	3.5e-05	15	0.083
220	0.23	0.23	6.7e-06	0	0	0.0025	0.23	0.034	6.7e-06	0	0.0028	0	0.0028	0.0025	0.0028	0.25	6.7e-06	6.7e-06	6.7e-06	0.0025	15	0.083
221	0.31	0.31	2.7e-06	0	0	0.0034	0.31	0.002	2.7e-06	0	0.0039	0	0.0039	0.0034	0.0039	0.045	2.7e-06	2.7e-06	2.7e-06	0.0034	0	0.15
222	0.24	0.24	5.4e-06	2.4e-06	0	0.006	0.24	0.031	5.4e-06	0	0.0068	2.4e-06	0.0068	0.006	0.0068	0.21	5.4e-06	5.4e-06	5.4e-06	0.006	0	0.15
223	0.29	0.29	0	3.5e-06	0	0.018	0.29	0.00015	0	0	0.021	3.5e-06	0.021	0.018	0.021	0.0063	0	0	0	0.018	0	0.15
224	0.019	0.019	1.5e-05	0	0	0	0.019	0.095	1.5e-05	0	0	0	0	0	0	0.85	1.5e-05	1.5e-05	1.5e-05	0	15	0.083
225	0.3	0.3	1.3e-06	2.3e-06	0	0.012	0.3	0.00075	1.3e-06	0	0.014	2.3e-06	0.014	0.012	0.014	0.019	1.3e-06	1.3e-06	1.3e-06	0.012	0	0.15
226	0.33	0.33	0	0	0	0.0028	0.33	0	0	0	0.0032	0	0.0032	0.0028	0.0032	0.00028	0	0	0	0.0028	0	0.15
227	0.26	0.26	0	1.6e-05	0	0.034	0.26	9e-05	0	0	0.039	1.6e-05	0.039	0.034	0.039	0.0038	0	0	0	0.034	0	0.15
228	0.17	0.17	0	5.6e-05	0	0.076	0.17	1.7e-06	0	0	0.086	5.6e-05	0.086	0.076	0.086	0.00022	0	0	0	0.076	0	0.15
229	0.27	0.27	0	6.7e-06	0	0.032	0.27	1.5e-05	0	0	0.036	6.7e-06	0.036	0.032	0.036	0.0013	0	0	0	0.032	0	0.15
230	0.2	0.2	8.6e-06	0	0	0.00085	0.2	0.049	8.6e-06	0	0.00096	0	0.00096	0.00085	0.00096	0.35	8.6e-06	8.6e-06	8.6e-06	0.00085	15	0.083
231	0.29	0.29	5.7e-06	0	0	0.00084	0.29	0.0073	5.7e-06	0	0.00095	0	0.00095	0.00084	0.00095	0.13	5.7e-06	5.7e-06	5.7e-06	0.00084	0	0.15
232	0.28	0.28	1.2e-05	0	0	6.9e-06	0.28	0.003	1.2e-05	0	7.8e-06	0	7.8e-06	6.9e-06	7.8e-06	0.16	1.2e-05	1.2e-05	1.2e-05	6.9e-06	0	0.15
233	0.011	0.011	0	6.4e-06	0	0.15	0.011	0	0	0	0.17	6.4e-06	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
234	0.29	0.29	1.9e-06	4e-06	0	0.013	0.29	0.0021	1.9e-06	0	0.015	4e-06	0.015	0.013	0.015	0.036	1.9e-06	1.9e-06	1.9e-06	0.013	0	0.15
235	0.23	0.23	0	9.5e-05	0	0.047	0.23	0.00075	0	0	0.053	9.5e-05	0.053	0.047	0.053	0.013	0	0	0	0.047	0	0.15
236	0.16	0.16	1.2e-05	0	0	7.7e-05	0.16	0.053	1.2e-05	0	8.7e-05	0	8.7e-05	7.7e-05	8.7e-05	0.48	1.2e-05	1.2e-05	1.2e-05	7.7e-05	15	0.083
237	0.3	0.3	2.1e-06	0	0	0.0075	0.3	0.0019	2.1e-06	0	0.0085	0	0.0085	0.0075	0.0085	0.038	2.1e-06	2.1e-06	2.1e-06	0.0075	0	0.15
238	0.15	0.15	0	5.8e-06	0	0.088	0.15	0	0	0	0.099	5.8e-06	0.099	0.088	0.099	1.4e-06	0	0	0	0.088	0	0.15
239	0.019	0.019	1.1e-05	0	0	0	0.019	0.15	1.1e-05	0	0	0	0	0	0	0.79	1.1e-05	1.1e-05	1.1e-05	0	15	0.083
240	0.33	0.33	0	0	0	0.00056	0.33	2.2e-05	0	0	0.00064	0	0.00064	0.00056	0.00064	0.0036	0	0	0	0.00056	0	0.15
241	0.29	0.29	0	2e-06	0	0.022	0.29	8e-06	0	0	0.025	2e-06	0.025	0.022	0.025	0.00093	0	0	0	0.022	0	0.15
242	0.28	0.28	2.4e-06	1.1e-05	0	0.016	0.28	0.0047	2.4e-06	0	0.019	1.1e-05	0.019	0.016	0.019	0.056	2.4e-06	2.4e-06	2.4e-06	0.016	0	0.15
243	0.33	0.33	0	0	0	0.0016	0.33	0	0	0	0.0019	0	0.0019	0.0016	0.0019	0.00027	0	0	0	0.0016	0	0.15
244	0.3	0.3	4e-06	0	0	0.0017	0.3	0.004	4e-06	0	0.0019	0	0.0019	0.0017	0.0019	0.078	4e-06	4e-06	4e-06	0.0017	0	0.15
245	0.13	0.13	0	0.00017	0	0.097	0.13	0	0	0	0.11	0.00017	0.11	0.097	0.11	0	0	0	0	0.097	0	0.15
246	0.27	0.27	5.3e-06	0	0	0.0027	0.27	0.013	5.3e-06	0	0.0031	0	0.0031	0.0027	0.0031	0.15	5.3e-06	5.3e-06	5.3e-06	0.0027	0	0.15
247	0.27	0.27	0	1.7e-05	0	0.028	0.27	5.2e-05	0	0	0.032	1.7e-05	0.032	0.028	0.032	0.0023	0	0	0	0.028	0	0.15
248	0.27	0.27	0	0	0	0.032	0.27	0	0	0	0.036	0	0.036	0.032	0.036	0	0	0	0	0.032	0	0.15
249	0.33	0.33	0	0	0	0.0011	0.33	0	0	0	0.0012	0	0.0012	0.0011	0.0012	6.6e-06	0	0	0	0.0011	0	0.15
250	0.32	0.32	0	0	0	0.0043	0.32	8.1e-06	0	0	0.0049	0	0.0049	0.0043	0.0049	0.0011	0	0	0	0.0043	0	0.15
251	0.16	0.16	0	0.00029	0	0.083	0.16	0	0	0	0.093	0.00029	0.093	0.083	0.093	0	0	0	0	0.083	0	0.15
252	0.23	0.23	0	0	0	0.048	0.23	0	0	0	0.054	0	0.054	0.048	0.054	0	0	0	0	0.048	0	0.15
253	0.21	0.21	0	0.0005	0	0.058	0.21	0	0	0	0.065	0.0005	0.065	0.058	0.065	0	0	0	0	0.058	0	0.15
254	0.11	0.11	1e-05	0	0	3.2e-05	0.11	0.097	1e-05	0	3.7e-05	0	3.7e-05	3.2e-05	3.7e-05	0.56	1e-05	1e-05	1e-05	3.2e-05	15	0.083
255	0.17	0.17	0	0.00037	0	0.077	0.17	0	0	0	0.087	0.00037	0.087	0.077	0.087	0	0	0	0	0.077	0	0.15
256	0.32	0.32	3.5e-06	0	0	0.00017	0.32	0.0015	3.5e-06	0	0.00019	0	0.00019	0.00017	0.00019	0.051	3.5e-06	3.5e-06	3.5e-06	0.00017	0	0.15
257	0.33	0.33	0	0	0	0.0026	0.33	4.3e-05	0	0	0.003	0	0.003	0.0026	0.003	0.0034	0	0	0	0.0026	0	0.15
258	0.31	0.31	2.2e-06	0	0	0.0026	0.31	0.0026	2.2e-06	0	0.003	0	0.003	0.0026	0.003	0.045	2.2e-06	2.2e-06	2.2e-06	0.0026	0	0.15
259	0.33	0.33	0	0	0	0.0025	0.33	0	0	0	0.0028	0	0.0028	0.0025	0.0028	2.8e-05	0	0	0	0.0025	0	0.15
260	3e-05	3e-05	6.7e-06	0	0	0	3e-05	0.096	6.7e-06	0	0	0	0	0	0	0.9	6.7e-06	6.7e-06	6.7e-06	0	15	0.083
261	0.31	0.31	0	0	0	0.011	0.31	4.1e-05	0	0	0.012	0	0.012	0.011	0.012	0.0025	0	0	0	0.011	0	0.15
262	0.024	0.024	1e-05	5.5e-06	0	0.068	0.024	0.038	1e-05	0	0.077	5.5e-06	0.077	0.068	0.077	0.46	1e-05	1e-05	1e-05	0.068	15	0.083
263	0.23	0.23	5.8e-06	0	0	0.0016	0.23	0.047	5.8e-06	0	0.0018	0	0.0018	0.0016	0.0018	0.26	5.8e-06	5.8e-06	5.8e-06	0.0016	15	0.083
264	0.26	0.26	5.3e-06	0	0	0.0013	0.26	0.025	5.3e-06	0	0.0014	0	0.0014	0.0013	0.0014	0.2	5.3e-06	5.3e-06	5.3e-06	0.0013	0	0.15
265	0.28	0.28	1.2e-05	0	0	0	0.28	0.002	1.2e-05	0	0	0	0	0	0	0.15	1.2e-05	1.2e-05	1.2e-05	0	0	0.15
266	0.22	0.22	0	3.9e-05	0	0.053	0.22	2.3e-06	0	0	0.059	3.9e-05	0.059	0.053	0.059	0.00025	0	0	0	0.053	0	0.15
267	0.27	0.27	5.8e-06	0	0	0.0005	0.27	0.016	5.8e-06	0	0.00056	0	0.00056	0.0005	0.00056	0.17	5.8e-06	5.8e-06	5.8e-06	0.0005	0	0.15
268	0.33	0.33	0	0	0	0.0026	0.33	0.00014	0	0	0.0029	0	0.0029	0.0026	0.0029	0.0072	0	0	0	0.0026	0	0.15
269	0.29	0.29	0	1e-05	0	0.02	0.29	0.00018	0	0	0.023	1e-05	0.023	0.02	0.023	0.0056	0	0	0	0.02	0	0.15
270	0.33	0.33	0	0	0	2.8e-05	0.33	0	0	0	3.1e-05	0	3.1e-05	2.8e-05	3.1e-05	8.3e-05	0	0	0	2.8e-05	0	0.15
271	0.19	0.19	0	0	0	0.07	0.19	0	0	0	0.079	0	0.079	0.07	0.079	0	0	0	0	0.07	0	0.15
272	0.32	0.32	0	0	0	0.006	0.32	0	0	0	0.0068	0	0.0068	0.006	0.0068	0	0	0	0	0.006	0	0.15
273	0.29	0.29	3.1e-06	0	0	0.0034	0.29	0.0081	3.1e-06	0	0.0039	0	0.0039	0.0034	0.0039	0.087	3.1e-06	3.1e-06	3.1e-06	0.0034	0	0.15
274	0.26	0.26	0	0.00078	0	0.034	0.26	0	0	0	0.038	0.00078	0.038	0.034	0.038	0	0	0	0	0.034	0	0.15
275	0.23	0.23	0	6.8e-06	0	0.047	0.23	0	0	0	0.054	6.8e-06	0.054	0.047	0.054	3e-05	0	0	0	0.047	0	0.15
276	0.16	0.16	0	0.00018	0	0.081	0.16	0	0	0	0.091	0.00018	0.091	0.081	0.091	2.1e-05	0	0	0	0.081	0	0.15
277	0.25	0.25	0	0	0	0.04	0.25	0	0	0	0.045	0	0.045	0.04	0.045	0	0	0	0	0.04	0	0.15
278	0.26	0.26	0	2e-05	0	0.032	0.26	2.8e-05	0	0	0.036	2e-05	0.036	0.032	0.036	0.0015	0	0	0	0.032	0	0.15
279	0.08	0.08	0	0.00015	0	0.12	0.08	0	0	0	0.13	0.00015	0.13	0.12	0.13	0	0	0	0	0.12	10	0.23
280	0.082	0.082	0	4.4e-05	0	0.12	0.082	0	0	0	0.13	4.4e-05	0.13	0.12	0.13	0	0	0	0	0.12	10	0.23
281	0.29	0.29	4.9e-06	0	0	0.00049	0.29	0.0085	4.9e-06	0	0.00056	0	0.00056	0.00049	0.00056	0.12	4.9e-06	4.9e-06	4.9e-06	0.00049	0	0.15
282	0.28	0.28	0	0	0	0.023	0.28	0	0	0	0.026	0	0.026	0.023	0.026	0	0	0	0	0.023	0	0.15
283	0.33	0.33	0	0	0	0.0029	0.33	0	0	0	0.0032	0	0.0032	0.0029	0.0032	0.00014	0	0	0	0.0029	0	0.15
284	0.31	0.31	0	0	0	0.011	0.31	0	0	0	0.012	0	0.012	0.011	0.012	5.3e-05	0	0	0	0.011	0	0.15
285	0.022	0.022	0	1.8e-05	0	0.15	0.022	0	0	0	0.17	1.8e-05	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
286	0.29	0.29	0	0	0	0.023	0.29	0	0	0	0.025	0	0.025	0.023	0.025	2.5e-05	0	0	0	0.023	0	0.15
287	0.27	0.27	0	0.00059	0	0.028	0.27	0	0	0	0.031	0.00059	0.031	0.028	0.031	0	0	0	0	0.028	0	0.15
288	0.16	0.16	0	0.00091	0.00043	0.082	0.16	0	0	0	0.093	0.00091	0.093	0.082	0.093	0	0	0	0	0.082	0	0.15
289	0.18	0.18	0	2.3e-06	0	0.073	0.18	0	0	0	0.083	2.3e-06	0.083	0.073	0.083	0	0	0	0	0.073	0	0.15
290	0.31	0.31	0	0	0	0.013	0.31	0	0	0	0.015	0	0.015	0.013	0.015	0.00024	0	0	0	0.013	0	0.15
291	0.33	0.33	0	0	0	0.00041	0.33	9.5e-05	0	0	0.00046	0	0.00046	0.00041	0.00046	0.0079	0	0	0	0.00041	0	0.15
292	0.28	0.28	0	9.8e-06	0	0.024	0.28	4.7e-05	0	0	0.027	9.8e-06	0.027	0.024	0.027	0.0023	0	0	0	0.024	0	0.15
293	0.28	0.28	0	2.3e-05	0	0.025	0.28	0.00027	0	0	0.028	2.3e-05	0.028	0.025	0.028	0.0068	0	0	0	0.025	0	0.15
294	0.21	0.21	0	0.00019	0	0.056	0.21	2.1e-05	0	0	0.063	0.00019	0.063	0.056	0.063	0.0008	0	0	0	0.056	0	0.15
295	0.26	0.26	6.4e-06	0	0	0.00037	0.26	0.019	6.4e-06	0	0.00042	0	0.00042	0.00037	0.00042	0.2	6.4e-06	6.4e-06	6.4e-06	0.00037	0	0.15
296	0.25	0.25	0	0	0	0.037	0.25	0	0	0	0.042	0	0.042	0.037	0.042	0	0	0	0	0.037	0	0.15
297	0.14	0.14	0	0.00029	0	0.091	0.14	0	0	0	0.1	0.00029	0.1	0.091	0.1	0	0	0	0	0.091	0	0.15
298	0.29	0.29	0	0	0	0.021	0.29	0	0	0	0.024	0	0.024	0.021	0.024	1e-05	0	0	0	0.021	0	0.15
299	0.2	0.2	0	0.00036	0	0.065	0.2	0	0	0	0.073	0.00036	0.073	0.065	0.073	0	0	0	0	0.065	0	0.15
300	0.24	0.24	0	0.00022	1.6e-06	0.044	0.24	3e-05	0	0	0.05	0.00022	0.05	0.044	0.05	0.00092	0	0	0	0.044	0	0.15
301	0.27	0.27	0	6.1e-05	0	0.029	0.27	0.0004	0	0	0.032	6.1e-05	0.032	0.029	0.032	0.0084	0	0	0	0.029	0	0.15
302	0.33	0.33	0	0	0	0.00035	0.33	0	0	0	0.00039	0	0.00039	0.00035	0.00039	0.00011	0	0	0	0.00035	0	0.15
303	0.32	0.32	0	0	0	0.0051	0.32	0	0	0	0.0058	0	0.0058	0.0051	0.0058	2.4e-05	0	0	0	0.0051	0	0.15
304	0.24	0.24	0	0.00033	0	0.042	0.24	0	0	0	0.047	0.00033	0.047	0.042	0.047	0	0	0	0	0.042	0	0.15
305	0.27	0.27	1.6e-05	0	0	0	0.27	0.0029	1.6e-05	0	1e-06	0	1e-06	0	1e-06	0.19	1.6e-05	1.6e-05	1.6e-05	0	0	0.15
306	0.29	0.29	0	1.8e-05	0	0.016	0.29	0.0017	0	0	0.018	1.8e-05	0.018	0.016	0.018	0.026	0	0	0	0.016	0	0.15
307	0.33	0.33	0	0	0	0.0011	0.33	0	0	0	0.0012	0	0.0012	0.0011	0.0012	8e-06	0	0	0	0.0011	0	0.15
308	0.29	0.29	0	1.4e-05	0	0.016	0.29	0.00077	0	0	0.019	1.4e-05	0.019	0.016	0.019	0.016	0	0	0	0.016	0	0.15
309	0.31	0.31	0	0	0	0.013	0.31	2.7e-06	0	0	0.015	0	0.015	0.013	0.015	0.00047	0	0	0	0.013	0	0.15
310	0.32	0.32	0	0	0	0.0018	0.32	0.00049	0	0	0.002	0	0.002	0.0018	0.002	0.019	0	0	0	0.0018	0	0.15
311	0.28	0.28	0	1.6e-05	0	0.025	0.28	4.6e-05	0	0	0.028	1.6e-05	0.028	0.025	0.028	0.0024	0	0	0	0.025	0	0.15
312	0.28	0.28	0	3.2e-05	0	0.021	0.28	0.0011	0	0	0.023	3.2e-05	0.023	0.021	0.023	0.018	0	0	0	0.021	0	0.15
313	0.23	0.23	0	0.00033	6.4e-06	0.048	0.23	0	0	0	0.054	0.00033	0.054	0.048	0.054	4.8e-05	0	0	0	0.048	0	0.15
314	0.21	0.21	0	3e-05	0	0.059	0.21	0	0	0	0.067	3e-05	0.067	0.059	0.067	3.9e-05	0	0	0	0.059	0	0.15
315	0.26	0.26	0	0.0003	0	0.036	0.26	0	0	0	0.041	0.0003	0.041	0.036	0.041	0	0	0	0	0.036	0	0.15
316	0.33	0.33	0	0	0	5.4e-06	0.33	0	0	0	6.1e-06	0	6.1e-06	5.4e-06	6.1e-06	0.00041	0	0	0	5.4e-06	0	0.15
317	0.28	0.28	2.2e-06	1.9e-05	0	0.013	0.28	0.0059	2.2e-06	0	0.015	1.9e-05	0.015	0.013	0.015	0.059	2.2e-06	2.2e-06	2.2e-06	0.013	0	0.15
318	0.31	0.31	2.9e-06	0	0	0.0031	0.31	0.0035	2.9e-06	0	0.0035	0	0.0035	0.0031	0.0035	0.059	2.9e-06	2.9e-06	2.9e-06	0.0031	0	0.15
319	0.33	0.33	0	0	0	0.00078	0.33	2.7e-05	0	0	0.00088	0	0.00088	0.00078	0.00088	0.0035	0	0	0	0.00078	0	0.15
320	0.27	0.27	0	0.00039	0	0.028	0.27	0	0	0	0.031	0.00039	0.031	0.028	0.031	0	0	0	0	0.028	0	0.15
321	0.19	0.19	0	0.00056	0.00019	0.067	0.19	0	0	0	0.076	0.00056	0.076	0.067	0.076	0	0	0	0	0.067	0	0.15
322	0.18	0.18	0	0.0005	2.2e-05	0.071	0.18	0	0	0	0.08	0.0005	0.08	0.071	0.08	0	0	0	0	0.071	0	0.15
323	0.28	0.28	0	0.00037	0	0.024	0.28	0	0	0	0.027	0.00037	0.027	0.024	0.027	0	0	0	0	0.024	0	0.15
324	0.31	0.31	0	0.00037	0	0.0095	0.31	0	0	0	0.011	0.00037	0.011	0.0095	0.011	0	0	0	0	0.0095	0	0.15
325	0.22	0.22	0	0.00039	0	0.055	0.22	0	0	0	0.062	0.00039	0.062	0.055	0.062	0	0	0	0	0.055	0	0.15
326	0.13	0.13	0	0.00026	0	0.096	0.13	0	0	0	0.11	0.00026	0.11	0.096	0.11	0	0	0	0	0.096	0	0.15
327	0.33	0.33	0	0	0	3e-05	0.33	1.8e-05	0	0	3.4e-05	0	3.4e-05	3e-05	3.4e-05	0.0047	0	0	0	3e-05	0	0.15
328	0.14	0.14	0	0.00013	0	0.091	0.14	0	0	0	0.1	0.00013	0.1	0.091	0.1	0	0	0	0	0.091	0	0.15
329	0.33	0.33	0	0	0	1.9e-06	0.33	0	0	0	2.1e-06	0	2.1e-06	1.9e-06	2.1e-06	0.00029	0	0	0	1.9e-06	0	0.15
330	0.25	0.25	0	0.00038	0	0.04	0.25	0	0	0	0.045	0.00038	0.045	0.04	0.045	0	0	0	0	0.04	0	0.15
331	0.072	0.072	0	6.2e-05	0	0.12	0.072	0	0	0	0.14	6.2e-05	0.14	0.12	0.14	0	0	0	0	0.12	10	0.23
332	0.3	0.3	0	0.00024	0	0.016	0.3	0	0	0	0.018	0.00024	0.018	0.016	0.018	8.7e-05	0	0	0	0.016	0	0.15
333	0.25	0.25	0	3.4e-05	0	0.038	0.25	9.4e-06	0	0	0.043	3.4e-05	0.043	0.038	0.043	0.00073	0	0	0	0.038	0	0.15
334	0.22	0.22	0	0.00011	0	0.054	0.22	0	0	0	0.061	0.00011	0.061	0.054	0.061	0.00015	0	0	0	0.054	0	0.15
335	0.26	0.26	0	0.00033	0	0.034	0.26	0	0	0	0.038	0.00033	0.038	0.034	0.038	0	0	0	0	0.034	0	0.15
