SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
258	0.5	0.0048	0.019	0	0.0037	0.019	0.42	0.0048	0	0.019	0.0037	0	0	0.15
259	0.54	0.0046	1.2e-05	0	0.0035	1.2e-05	0.45	0.0046	0	1.2e-05	0.0035	0	0	0.15
260	4.4e-05	0	0.33	0	0	0.33	3.7e-05	0	0	0.33	0	0	2	0.083
261	0.5	0.02	0.0011	0	0.015	0.0011	0.42	0.02	0	0.0011	0.015	0	0	0.15
262	0.037	0.11	0.18	2.1e-06	0.088	0.18	0.031	0.11	0	0.18	0.088	0	2	0.083
263	0.36	0.0029	0.11	0	0.0022	0.11	0.3	0.0029	0	0.11	0.0022	0	0	0.15
264	0.41	0.0023	0.08	0	0.0017	0.08	0.34	0.0023	0	0.08	0.0017	0	0	0.15
265	0.45	0	0.059	2.6e-06	0	0.059	0.38	0	0	0.059	0	0	0	0.15
266	0.36	0.096	0.0001	0	0.074	0.0001	0.3	0.096	0	0.0001	0.074	3.4e-06	0	0.15
267	0.43	0.00088	0.071	0	0.00068	0.071	0.36	0.00088	0	0.071	0.00068	0	0	0.15
268	0.53	0.0047	0.003	0	0.0036	0.003	0.44	0.0047	0	0.003	0.0036	0	0	0.15
269	0.47	0.037	0.0023	0	0.028	0.0023	0.39	0.037	0	0.0023	0.028	0	0	0.15
270	0.54	5e-05	3.5e-05	0	3.9e-05	3.5e-05	0.46	5e-05	0	3.5e-05	3.9e-05	0	0	0.15
271	0.3	0.13	0	0	0.097	0	0.25	0.13	0	0	0.097	0	0	0.15
272	0.52	0.011	0	0	0.0084	0	0.44	0.011	0	0	0.0084	0.0016	0	0.15
273	0.47	0.0061	0.036	0	0.0047	0.036	0.4	0.0061	0	0.036	0.0047	0	0	0.15
274	0.43	0.061	0	0	0.047	0	0.36	0.061	0	0	0.047	0.0017	0	0.15
275	0.38	0.086	1.2e-05	0	0.066	1.2e-05	0.32	0.086	0	1.2e-05	0.066	0	0	0.15
276	0.26	0.15	8.8e-06	0	0.11	8.8e-06	0.22	0.15	0	8.8e-06	0.11	4e-05	0	0.15
277	0.41	0.072	0	0	0.056	0	0.34	0.072	0	0	0.056	0	0	0.15
278	0.43	0.059	0.00062	0	0.045	0.00062	0.36	0.059	0	0.00062	0.045	0	0	0.15
279	0.13	0.22	0	0	0.17	0	0.11	0.22	0	0	0.17	0	1	0.23
280	0.13	0.21	0	0	0.16	0	0.11	0.21	0	0	0.16	0	1	0.23
281	0.46	0.00088	0.05	0	0.00068	0.05	0.39	0.00088	0	0.05	0.00068	0	0	0.15
282	0.46	0.043	0	0	0.033	0	0.39	0.043	0	0	0.033	0	0	0.15
283	0.53	0.0052	5.7e-05	0	0.004	5.7e-05	0.45	0.0052	0	5.7e-05	0.004	0	0	0.15
284	0.51	0.019	2.2e-05	0	0.015	2.2e-05	0.42	0.019	0	2.2e-05	0.015	0	0	0.15
285	0.035	0.26	0	0	0.2	0	0.03	0.26	0	0	0.2	0	1	0.23
286	0.47	0.041	1e-05	0	0.032	1e-05	0.39	0.041	0	1e-05	0.032	0	0	0.15
287	0.45	0.05	0	0	0.039	0	0.37	0.05	0	0	0.039	8.3e-06	0	0.15
288	0.26	0.15	0	0	0.11	0	0.21	0.15	0.00042	0	0.11	0.0057	0	0.15
289	0.29	0.13	0	0	0.1	0	0.24	0.13	0	0	0.1	0	0	0.15
290	0.5	0.024	0.0001	0	0.018	0.0001	0.42	0.024	0	0.0001	0.018	0	0	0.15
291	0.54	0.00074	0.0033	0	0.00057	0.0033	0.45	0.00074	0	0.0033	0.00057	0	0	0.15
292	0.46	0.043	0.00094	0	0.033	0.00094	0.38	0.043	0	0.00094	0.033	0	0	0.15
293	0.45	0.046	0.0028	0	0.035	0.0028	0.38	0.046	0	0.0028	0.035	5e-06	0	0.15
294	0.35	0.1	0.00033	0	0.078	0.00033	0.29	0.1	0	0.00033	0.078	0.00016	0	0.15
295	0.41	0.00066	0.083	0	0.00051	0.083	0.34	0.00066	0	0.083	0.00051	0	0	0.15
296	0.41	0.068	0	0	0.052	0	0.35	0.068	0	0	0.052	0	0	0.15
297	0.23	0.17	0	0	0.13	0	0.19	0.17	0	0	0.13	1.2e-05	0	0.15
298	0.47	0.039	4.2e-06	0	0.03	4.2e-06	0.39	0.039	0	4.2e-06	0.03	0	0	0.15
299	0.32	0.12	0	0	0.09	0	0.27	0.12	0	0	0.09	0.0019	0	0.15
300	0.39	0.08	0.00038	0	0.061	0.00038	0.33	0.08	1.5e-06	0.00038	0.061	0.00038	0	0.15
301	0.44	0.052	0.0035	0	0.04	0.0035	0.37	0.052	0	0.0035	0.04	4e-05	0	0.15
302	0.54	0.00063	4.7e-05	0	0.00049	4.7e-05	0.45	0.00063	0	4.7e-05	0.00049	0	0	0.15
303	0.53	0.0093	9.9e-06	0	0.0072	9.9e-06	0.44	0.0093	0	9.9e-06	0.0072	0	0	0.15
304	0.4	0.076	0	0	0.059	0	0.33	0.076	0	0	0.059	0.00062	0	0.15
305	0.42	1.5e-06	0.078	3.4e-06	1.2e-06	0.078	0.35	1.5e-06	0	0.078	1.2e-06	0	0	0.15
306	0.47	0.029	0.011	0	0.022	0.011	0.39	0.029	0	0.011	0.022	6.3e-06	0	0.15
307	0.54	0.002	3.3e-06	0	0.0015	3.3e-06	0.45	0.002	0	3.3e-06	0.0015	0	0	0.15
308	0.48	0.03	0.0066	0	0.023	0.0066	0.4	0.03	0	0.0066	0.023	3.3e-06	0	0.15
309	0.5	0.024	0.0002	0	0.018	0.0002	0.42	0.024	0	0.0002	0.018	0	0	0.15
310	0.53	0.0032	0.0079	0	0.0025	0.0079	0.44	0.0032	0	0.0079	0.0025	0	0	0.15
311	0.46	0.045	0.00099	0	0.035	0.00099	0.38	0.045	0	0.00099	0.035	1.6e-06	0	0.15
312	0.46	0.038	0.0076	0	0.029	0.0076	0.38	0.038	0	0.0076	0.029	1.6e-05	0	0.15
313	0.37	0.088	2e-05	0	0.067	2e-05	0.31	0.088	6.2e-06	2e-05	0.067	0.00083	0	0.15
314	0.34	0.11	1.6e-05	0	0.083	1.6e-05	0.28	0.11	0	1.6e-05	0.083	1e-06	0	0.15
315	0.42	0.066	0	0	0.05	0	0.35	0.066	0	0	0.05	4.7e-05	0	0.15
316	0.54	9.8e-06	0.00017	0	7.6e-06	0.00017	0.46	9.8e-06	0	0.00017	7.6e-06	0	0	0.15
317	0.46	0.024	0.024	0	0.019	0.024	0.38	0.024	0	0.024	0.019	1.1e-05	0	0.15
318	0.49	0.0055	0.024	0	0.0043	0.024	0.41	0.0055	0	0.024	0.0043	0	0	0.15
319	0.54	0.0014	0.0014	0	0.0011	0.0014	0.45	0.0014	0	0.0014	0.0011	0	0	0.15
320	0.45	0.05	0	0	0.039	0	0.37	0.05	0	0	0.039	0.00069	0	0.15
321	0.31	0.12	0	0	0.094	0	0.26	0.12	0.00019	0	0.094	0.0024	0	0.15
322	0.3	0.13	0	0	0.099	0	0.25	0.13	2.2e-05	0	0.099	0.0023	0	0.15
323	0.46	0.044	0	0	0.034	0	0.38	0.044	0	0	0.034	0.00034	0	0.15
324	0.51	0.017	0	0	0.013	0	0.43	0.017	0	0	0.013	2.6e-05	0	0.15
325	0.35	0.099	0	0	0.076	0	0.3	0.099	0	0	0.076	0.0015	0	0.15
326	0.21	0.17	0	0	0.13	0	0.17	0.17	0	0	0.13	0.0028	0	0.15
327	0.54	5.5e-05	0.0019	0	4.2e-05	0.0019	0.45	5.5e-05	0	0.0019	4.2e-05	0	0	0.15
328	0.23	0.17	0	0	0.13	0	0.19	0.17	0	0	0.13	1.1e-06	0	0.15
329	0.54	3.5e-06	0.00012	0	2.7e-06	0.00012	0.46	3.5e-06	0	0.00012	2.7e-06	0	0	0.15
330	0.4	0.073	0	0	0.056	0	0.34	0.073	0	0	0.056	0.0011	0	0.15
331	0.12	0.22	0	0	0.17	0	0.098	0.22	0	0	0.17	0	1	0.23
332	0.49	0.028	3.6e-05	0	0.022	3.6e-05	0.41	0.028	0	3.6e-05	0.022	0.00038	0	0.15
333	0.41	0.07	0.0003	0	0.054	0.0003	0.34	0.07	0	0.0003	0.054	4.3e-06	0	0.15
334	0.35	0.099	6e-05	0	0.076	6e-05	0.3	0.099	0	6e-05	0.076	3e-05	0	0.15
335	0.43	0.061	0	0	0.047	0	0.36	0.061	0	0	0.047	0.00027	0	0.15
336	0.00019	0	0.33	0	0	0.33	0.00016	0	0	0.33	0	0	2	0.083
337	0.38	0.085	0	0	0.066	0	0.32	0.085	0	0	0.066	0.0012	0	0.15
338	0.27	0.14	0	0	0.11	0	0.22	0.14	0	0	0.11	0.0024	0	0.15
339	0.48	0.035	0	0	0.027	0	0.4	0.035	0	0	0.027	3.2e-06	0	0.15
340	0.48	0.033	0	0	0.025	0	0.4	0.033	0	0	0.025	0	0	0.15
341	0.5	0.022	0	0	0.017	0	0.42	0.022	0	0	0.017	3.7e-05	0	0.15
342	0.53	0.0015	0.0045	0	0.0012	0.0045	0.45	0.0015	0	0.0045	0.0012	0	0	0.15
343	0.54	8.8e-06	0.00019	0	6.8e-06	0.00019	0.46	8.8e-06	0	0.00019	6.8e-06	0	0	0.15
344	0.5	0.0078	0.019	0	0.006	0.019	0.42	0.0078	0	0.019	0.006	0	0	0.15
345	0.45	0.05	0.0011	0	0.038	0.0011	0.37	0.05	0	0.0011	0.038	3.3e-06	0	0.15
346	0.042	0.26	0	0	0.2	0	0.035	0.26	0	0	0.2	0.0046	1	0.23
347	0.38	0.085	6.1e-06	0	0.066	6.1e-06	0.32	0.085	2.9e-06	6.1e-06	0.066	0.0008	0	0.15
348	0.52	0.014	0.0011	0	0.011	0.0011	0.43	0.014	0	0.0011	0.011	0	0	0.15
349	0.14	0.21	5e-05	0	0.16	5e-05	0.12	0.21	0	5e-05	0.16	0.00028	1	0.23
350	0.45	0.00028	0.058	1.7e-06	0.00022	0.058	0.38	0.00028	0	0.058	0.00022	0	0	0.15
351	0.44	0.049	0.0071	0	0.038	0.0071	0.37	0.049	0	0.0071	0.038	3.5e-06	0	0.15
352	0.38	0.086	0	0	0.066	0	0.32	0.086	2.8e-06	0	0.066	0.00099	0	0.15
353	0.41	0.069	0.00078	0	0.053	0.00078	0.34	0.069	0	0.00078	0.053	3.3e-05	0	0.15
354	0.46	0.039	0.0047	0	0.03	0.0047	0.39	0.039	0	0.0047	0.03	8.7e-06	0	0.15
355	0.53	0.0013	0.008	0	0.001	0.008	0.44	0.0013	0	0.008	0.001	0	0	0.15
356	0.49	0.028	0	0	0.022	0	0.41	0.028	0	0	0.022	0.00036	0	0.15
357	0.38	0.088	6.9e-06	0	0.068	6.9e-06	0.31	0.088	0	6.9e-06	0.068	0	0	0.15
358	0.51	0.016	0	0	0.012	0	0.43	0.016	0	0	0.012	1.9e-05	0	0.15
359	0.54	0.0032	0.0012	0	0.0025	0.0012	0.45	0.0032	0	0.0012	0.0025	0	0	0.15
360	0.4	0.075	1.1e-05	0	0.058	1.1e-05	0.33	0.075	0	1.1e-05	0.058	0	0	0.15
361	0.52	0.015	6.5e-06	0	0.011	6.5e-06	0.43	0.015	0	6.5e-06	0.011	0	0	0.15
362	0.37	0.091	0.002	0	0.07	0.002	0.31	0.091	0.00051	0.002	0.07	0.0015	0	0.15
363	0.51	0.013	0.0076	0	0.01	0.0076	0.42	0.013	0	0.0076	0.01	0	0	0.15
364	0.46	0.0011	0.049	0	0.00087	0.049	0.39	0.0011	0	0.049	0.00087	0	0	0.15
365	0.35	0.1	0	0	0.078	0	0.29	0.1	0	0	0.078	0.0014	0	0.15
366	0.52	0.0099	0.0002	0	0.0076	0.0002	0.44	0.0099	0	0.0002	0.0076	0.00013	0	0.15
367	0.37	0.092	7.5e-06	0	0.071	7.5e-06	0.31	0.092	0	7.5e-06	0.071	0.0014	0	0.15
368	0.47	0.022	0.017	0	0.017	0.017	0.4	0.022	0	0.017	0.017	0.00019	0	0.15
369	0.31	0.12	1.2e-05	0	0.093	1.2e-05	0.26	0.12	0	1.2e-05	0.093	0.002	0	0.15
370	0.43	0.037	0.025	0	0.028	0.025	0.36	0.037	0	0.025	0.028	0.00033	0	0.15
371	0.41	0.068	0	0	0.052	0	0.35	0.068	7.4e-06	0	0.052	0.0013	0	0.15
372	0.065	0.12	0.15	0	0.091	0.15	0.054	0.12	0	0.15	0.091	0	2	0.083
373	0.45	0.051	0	0	0.039	0	0.37	0.051	8.7e-06	0	0.039	0.00096	0	0.15
374	0.13	0.21	0	0	0.16	0	0.11	0.21	0	0	0.16	0.0039	1	0.23
375	0.44	0.056	0.00045	0	0.043	0.00045	0.36	0.056	0	0.00045	0.043	0.00087	0	0.15
376	0.46	0.046	0.00038	0	0.035	0.00038	0.38	0.046	0	0.00038	0.035	0.00069	0	0.15
377	0.09	0.24	0	0	0.18	0	0.075	0.24	0	0	0.18	0.004	1	0.23
378	0.26	0.15	0	0	0.11	0	0.22	0.15	0	0	0.11	0.0025	0	0.15
379	0.15	0.21	0	0	0.16	0	0.12	0.21	0	0	0.16	0.0032	1	0.23
380	0.46	0.017	0.032	0	0.013	0.032	0.38	0.017	0	0.032	0.013	8.5e-06	0	0.15
381	0.51	0.016	2.4e-05	0	0.012	2.4e-05	0.43	0.016	0	2.4e-05	0.012	0.0002	0	0.15
382	0.44	0.026	0.031	0	0.02	0.031	0.37	0.026	0	0.031	0.02	0.00011	0	0.15
383	0.44	0.056	0.00087	0	0.043	0.00087	0.36	0.056	0	0.00087	0.043	0.00089	0	0.15
384	0.48	0.014	0.021	0	0.011	0.021	0.4	0.014	0	0.021	0.011	4.5e-05	0	0.15
385	0.36	0.095	1.8e-05	0	0.073	1.8e-05	0.3	0.095	0	1.8e-05	0.073	0.0015	0	0.15
386	0.53	0.0096	0	0	0.0073	0	0.44	0.0096	0	0	0.0073	3.7e-05	0	0.15
387	0.38	0.0019	0.097	0	0.0014	0.097	0.32	0.0019	0	0.097	0.0014	0	0	0.15
388	0.45	0.044	0.0072	0	0.034	0.0072	0.37	0.044	0	0.0072	0.034	2.1e-05	0	0.15
389	0.43	0.035	0.028	0	0.027	0.028	0.36	0.035	0	0.028	0.027	6.4e-05	0	0.15
390	0.48	0.0054	0.032	0	0.0042	0.032	0.4	0.0054	0	0.032	0.0042	0	0	0.15
391	0.34	0.11	5.7e-06	0	0.083	5.7e-06	0.28	0.11	0	5.7e-06	0.083	0.00091	0	0.15
392	0.00038	0	0.33	0	0	0.33	0.00032	0	0	0.33	0	0	2	0.083
393	0.5	0.023	0.00027	0	0.018	0.00027	0.42	0.023	0	0.00027	0.018	0	0	0.15
394	0.47	0.037	0	0	0.028	0	0.4	0.037	0	0	0.028	0.00046	0	0.15
395	0.32	2.7e-06	0.14	3.4e-06	2.1e-06	0.14	0.27	2.7e-06	0	0.14	2.1e-06	0	0	0.15
396	0.055	0	0.3	5e-06	0	0.3	0.046	0	0	0.3	0	0	2	0.083
397	0.54	0.002	0.0029	0	0.0016	0.0029	0.45	0.002	0	0.0029	0.0016	0	0	0.15
398	0.52	0.00028	0.014	0	0.00022	0.014	0.44	0.00028	0	0.014	0.00022	0	0	0.15
399	0.54	0.0012	2.8e-05	0	0.00095	2.8e-05	0.45	0.0012	0	2.8e-05	0.00095	0	0	0.15
400	0.47	0.031	0.011	0	0.024	0.011	0.39	0.031	0	0.011	0.024	5.8e-06	0	0.15
401	0.0037	0.28	0	0	0.22	0	0.0031	0.28	0	0	0.22	0	1	0.23
402	0.22	0.17	0	0	0.13	0	0.19	0.17	0	0	0.13	0	0	0.15
403	0.5	0.022	0.00022	0	0.017	0.00022	0.42	0.022	0	0.00022	0.017	0	0	0.15
404	0.39	0.078	9.2e-06	0	0.06	9.2e-06	0.33	0.078	0	9.2e-06	0.06	0	0	0.15
405	0.35	0.1	8.9e-06	0	0.079	8.9e-06	0.29	0.1	0	8.9e-06	0.079	0	0	0.15
406	0.39	0.082	4.5e-05	0	0.063	4.5e-05	0.32	0.082	0	4.5e-05	0.063	0	0	0.15
407	0.44	0.012	0.047	0	0.0093	0.047	0.37	0.012	0	0.047	0.0093	0	0	0.15
408	0.53	0.0095	0.00062	0	0.0073	0.00062	0.44	0.0095	0	0.00062	0.0073	0	0	0.15
409	0.54	0.0016	3.7e-05	0	0.0012	3.7e-05	0.45	0.0016	0	3.7e-05	0.0012	0	0	0.15
410	0.47	0	0.046	2.7e-06	0	0.046	0.39	0	0	0.046	0	0	0	0.15
411	0.42	0.067	9.9e-05	0	0.051	9.9e-05	0.35	0.067	0	9.9e-05	0.051	0	0	0.15
412	0.23	0.16	0	0	0.12	0	0.19	0.16	0	0	0.12	4e-05	0	0.15
413	0.18	0.19	0	0	0.14	0	0.15	0.19	0	0	0.14	3.1e-06	1	0.23
414	0.15	0.2	0	0	0.16	0	0.13	0.2	0	0	0.16	0	1	0.23
415	0.15	0.2	0	0	0.16	0	0.13	0.2	0	0	0.16	0	1	0.23
416	0.31	0.12	0	0	0.093	0	0.26	0.12	0	0	0.093	0	0	0.15
417	0.54	0.00026	0.00056	0	0.0002	0.00056	0.45	0.00026	0	0.00056	0.0002	0	0	0.15
418	0.53	0.0052	0.00015	0	0.004	0.00015	0.45	0.0052	0	0.00015	0.004	0	0	0.15
419	0.45	0.049	0.00049	0	0.038	0.00049	0.38	0.049	0	0.00049	0.038	0	0	0.15
420	0.34	0.1	0.0011	0	0.079	0.0011	0.29	0.1	0.00032	0.0011	0.079	0.0016	0	0.15
421	0.47	0.041	0	0	0.032	0	0.39	0.041	0	0	0.032	0	0	0.15
422	0.47	2.9e-05	0.048	0	2.2e-05	0.048	0.39	2.9e-05	0	0.048	2.2e-05	0	0	0.15
423	0.51	0.016	2.1e-05	0	0.012	2.1e-05	0.43	0.016	0	2.1e-05	0.012	0	0	0.15
424	0.48	0.034	7e-05	0	0.026	7e-05	0.4	0.034	0	7e-05	0.026	0	0	0.15
425	0.54	0.00016	5.6e-05	0	0.00013	5.6e-05	0.46	0.00016	0	5.6e-05	0.00013	0	0	0.15
426	0.086	1.2e-05	0.28	2.2e-06	9e-06	0.28	0.072	1.2e-05	0	0.28	9e-06	0	2	0.083
427	0	0	0.33	0	0	0.33	0	0	0	0.33	0	0	2	0.083
428	0.35	0.1	1.4e-05	0	0.079	1.4e-05	0.29	0.1	0	1.4e-05	0.079	0	0	0.15
429	0.47	0.037	0	0	0.028	0	0.4	0.037	0	0	0.028	0	0	0.15
430	0.48	0.029	0.0023	0	0.023	0.0023	0.4	0.029	0	0.0023	0.023	0	0	0.15
431	0.48	0.032	0.00025	0	0.024	0.00025	0.4	0.032	0	0.00025	0.024	0	0	0.15
432	0.1	0.0001	0.27	0	8e-05	0.27	0.086	0.0001	0	0.27	8e-05	0	2	0.083
433	0.05	0.26	0	0	0.2	0	0.042	0.26	0	0	0.2	0.0049	1	0.23
434	0.16	0.2	0	0	0.15	0	0.13	0.2	0	0	0.15	0	1	0.23
435	0.54	0.00024	0.00017	0	0.00019	0.00017	0.45	0.00024	0	0.00017	0.00019	0	0	0.15
436	0.52	0.012	9e-05	0	0.0095	9e-05	0.44	0.012	0	9e-05	0.0095	0	0	0.15
437	0.022	0.27	0	0	0.21	0	0.018	0.27	0	0	0.21	0	1	0.23
438	0.52	0.013	0	0	0.01	0	0.43	0.013	0	0	0.01	0	0	0.15
439	0.45	0.051	6.2e-06	0	0.039	6.2e-06	0.37	0.051	0	6.2e-06	0.039	0	0	0.15
440	0.31	0.12	3.4e-05	0	0.094	3.4e-05	0.26	0.12	0	3.4e-05	0.094	5.7e-06	0	0.15
441	0.34	0.11	0.0002	0	0.082	0.0002	0.28	0.11	0	0.0002	0.082	0.0003	0	0.15
442	0.53	0.005	0.00067	0	0.0038	0.00067	0.45	0.005	0	0.00067	0.0038	0	0	0.15
443	0.19	0.17	0	0	0.13	0	0.16	0.17	0.019	0	0.13	0.013	0	0.15
444	0.078	0	0.29	4.6e-06	0	0.29	0.065	0	0	0.29	0	0	2	0.083
445	0.37	0.092	0.00089	0	0.07	0.00089	0.31	0.092	0	0.00089	0.07	0.00026	0	0.15
446	0.33	0.11	0	0	0.087	0	0.27	0.11	0	0	0.087	0	0	0.15
447	0.54	0.0013	0	0	0.001	0	0.45	0.0013	0	0	0.001	0	0	0.15
448	0.47	0.00019	0.044	0	0.00014	0.044	0.39	0.00019	0	0.044	0.00014	0	0	0.15
449	0.36	0.097	1.6e-05	0	0.075	1.6e-05	0.3	0.097	0	1.6e-05	0.075	0	0	0.15
450	0.21	0.17	0	0	0.13	0	0.18	0.17	0	0	0.13	2.5e-05	0	0.15
451	0.53	0.00011	0.0092	0	8.7e-05	0.0092	0.44	0.00011	0	0.0092	8.7e-05	0	0	0.15
452	0.53	0.0097	0	0	0.0074	0	0.44	0.0097	0	0	0.0074	0	0	0.15
453	0.094	3.5e-05	0.28	0	2.7e-05	0.28	0.079	3.5e-05	0	0.28	2.7e-05	0	2	0.083
454	0.47	0.038	0	0	0.029	0	0.39	0.038	0	0	0.029	0	0	0.15
455	0.25	0.15	0	0	0.12	0	0.21	0.15	0	0	0.12	0	0	0.15
456	0.42	0.00033	0.075	0	0.00025	0.075	0.35	0.00033	0	0.075	0.00025	0	0	0.15
457	0.52	0.012	2.7e-05	0	0.0091	2.7e-05	0.44	0.012	0	2.7e-05	0.0091	0	0	0.15
458	0.031	0.27	0	0	0.2	0	0.026	0.27	0	0	0.2	6.2e-06	1	0.23
459	0.46	0.043	0	0	0.033	0	0.39	0.043	0	0	0.033	0	0	0.15
460	0.26	0.14	0.0038	0	0.11	0.0038	0.22	0.14	0.00021	0.0038	0.11	0.0021	0	0.15
461	0.012	0.28	0	0	0.21	0	0.0099	0.28	0	0	0.21	8e-05	1	0.23
462	0.092	0.23	1.6e-05	0	0.18	1.6e-05	0.077	0.23	0	1.6e-05	0.18	0.00069	1	0.23
463	0.46	0.043	0.0015	0	0.033	0.0015	0.38	0.043	0	0.0015	0.033	0	0	0.15
464	0.059	0.25	0	0	0.19	0	0.049	0.25	0	0	0.19	0	1	0.23
465	0.0065	0.28	0	0	0.21	0	0.0054	0.28	0	0	0.21	2.2e-05	1	0.23
466	0.02	0.27	0	0	0.21	0	0.016	0.27	0	0	0.21	7.8e-05	1	0.23
467	0.00077	0.28	0	0	0.22	0	0.00065	0.28	0	0	0.22	0	1	0.23
468	0.082	0.24	0	0	0.18	0	0.068	0.24	0	0	0.18	7.6e-06	1	0.23
469	0.0054	0.28	0	0	0.22	0	0.0045	0.28	0	0	0.22	0	1	0.23
470	0.0011	0.28	0	0	0.22	0	0.00093	0.28	0	0	0.22	0	1	0.23
471	0.36	0.095	0	0	0.073	0	0.3	0.095	0	0	0.073	0	0	0.15
472	0.026	0.27	0	0	0.21	0	0.022	0.27	0	0	0.21	0	1	0.23
473	0.54	5.9e-05	0.00068	0	4.5e-05	0.00068	0.45	5.9e-05	0	0.00068	4.5e-05	0	0	0.15
474	0.0081	0.28	0	0	0.21	0	0.0068	0.28	0	0	0.21	0	1	0.23
475	0.0062	0.28	0	0	0.21	0	0.0052	0.28	0	0	0.21	7.8e-06	1	0.23
476	0.21	0.18	0	0	0.13	0	0.17	0.18	0	0	0.13	0	0	0.15
477	0.53	0.0072	7.6e-06	0	0.0056	7.6e-06	0.44	0.0072	0	7.6e-06	0.0056	0	0	0.15
478	0.54	0.0024	9.3e-06	0	0.0019	9.3e-06	0.45	0.0024	0	9.3e-06	0.0019	0	0	0.15
479	0.46	0.041	0.0041	0	0.031	0.0041	0.38	0.041	0	0.0041	0.031	4.8e-06	0	0.15
480	0.52	0.013	5.2e-05	0	0.0098	5.2e-05	0.43	0.013	0	5.2e-05	0.0098	0	0	0.15
481	0.17	0.19	1.7e-05	0	0.15	1.7e-05	0.14	0.19	0	1.7e-05	0.15	1.6e-05	1	0.23
482	6.4e-05	0.28	0	0	0.22	0	5.4e-05	0.28	0	0	0.22	0	1	0.23
483	0.48	0.031	0.0028	0	0.024	0.0028	0.4	0.031	0	0.0028	0.024	0	0	0.15
484	0.14	0.21	0	0	0.16	0	0.12	0.21	0	0	0.16	0	1	0.23
485	0.031	0	0.31	2.6e-06	0	0.31	0.026	0	0	0.31	0	0	2	0.083
486	0.26	0.15	0	0	0.11	0	0.22	0.15	0	0	0.11	0	0	0.15
487	0.11	0.22	1.5e-05	0	0.17	1.5e-05	0.094	0.22	0	1.5e-05	0.17	0.00019	1	0.23
488	0.44	0.057	8.7e-06	0	0.043	8.7e-06	0.36	0.057	0	8.7e-06	0.043	0	0	0.15
489	0.33	0.11	0	0	0.086	0	0.27	0.11	0	0	0.086	0	0	0.15
490	0.38	0.087	0	0	0.067	0	0.32	0.087	0	0	0.067	0.00094	0	0.15
491	0.005	0.23	0	0	0.18	0	0.0042	0.23	0.024	0	0.18	0.16	1	0.23
492	0.078	0.24	0	0	0.19	0	0.065	0.24	0	0	0.19	2.8e-06	1	0.23
493	0.14	0.21	0	0	0.16	0	0.12	0.21	0	0	0.16	0	1	0.23
494	0.44	0.028	0.03	0	0.022	0.03	0.37	0.028	0	0.03	0.022	2.8e-06	0	0.15
495	0.46	0.042	0.0049	0	0.032	0.0049	0.38	0.042	0	0.0049	0.032	8.2e-06	0	0.15
496	0.52	0.0045	0.0078	0	0.0035	0.0078	0.44	0.0045	0	0.0078	0.0035	0	0	0.15
497	0.11	8.5e-06	0.27	3.1e-06	6.6e-06	0.27	0.091	8.5e-06	0	0.27	6.6e-06	0	2	0.083
498	0.041	0.26	0	0	0.2	0	0.034	0.26	0	0	0.2	0.00059	1	0.23
499	0.34	0.1	4.9e-05	0	0.081	4.9e-05	0.29	0.1	0	4.9e-05	0.081	0	0	0.15
500	0	0.28	0	0	0.22	0	0	0.28	0	0	0.22	0	1	0.23
501	0.45	0.043	0.0087	0	0.033	0.0087	0.37	0.043	2.5e-06	0.0087	0.033	0.00062	0	0.15
502	0.34	0.11	0	0	0.082	0	0.28	0.11	0	0	0.082	0.002	0	0.15
503	0.52	0.011	0	0	0.0088	0	0.44	0.011	0	0	0.0088	0	0	0.15
504	0.54	0.00099	2.6e-05	0	0.00076	2.6e-05	0.45	0.00099	0	2.6e-05	0.00076	0	0	0.15
505	0.31	0.12	1.5e-05	0	0.094	1.5e-05	0.26	0.12	0	1.5e-05	0.094	0	0	0.15
506	0.46	0.043	0.0031	0	0.033	0.0031	0.38	0.043	0	0.0031	0.033	4e-06	0	0.15
507	0.33	0.11	0	0	0.085	0	0.28	0.11	3.1e-06	0	0.085	0.0033	0	0.15
508	0.48	0.033	0.0026	0	0.025	0.0026	0.4	0.033	0	0.0026	0.025	0	0	0.15
509	0.31	0.12	6.6e-05	0	0.093	6.6e-05	0.26	0.12	0	6.6e-05	0.093	3.4e-05	0	0.15
510	0.42	0.00014	0.076	0	0.0001	0.076	0.35	0.00014	0	0.076	0.0001	0	0	0.15
511	0.43	0.057	6e-05	0	0.044	6e-05	0.36	0.057	0	6e-05	0.044	0	0	0.15
512	0.0083	0	0.33	2.2e-06	0	0.33	0.007	0	0	0.33	0	0	2	0.083
513	0.22	8.2e-05	0.2	2.3e-06	6.3e-05	0.2	0.19	8.2e-05	0	0.2	6.3e-05	0	0	0.15
514	0.53	0.0072	0.00062	0	0.0055	0.00062	0.44	0.0072	0	0.00062	0.0055	0	0	0.15
515	0.49	0.027	0.00099	0	0.021	0.00099	0.41	0.027	0	0.00099	0.021	0	0	0.15
516	0.3	0.13	0	0	0.099	0	0.25	0.13	0	0	0.099	0	0	0.15
517	0.54	7.1e-05	0	0	5.4e-05	0	0.46	7.1e-05	0	0	5.4e-05	0	0	0.15
518	0.0044	0	0.33	0	0	0.33	0.0036	0	0	0.33	0	0	2	0.083
