SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
508	0.12	0.88	0	0	0.0075	0	1	0.15
509	0.43	0.57	0	0	0.00019	0	1	0.15
510	0.00048	0.78	5e-06	0	0.22	0	1	0.15
511	0.2	0.8	0	0	0.00017	0	1	0.15
512	0	0.016	6.9e-06	0	0.98	0	4	0.083
513	0.0003	0.42	6.9e-06	0	0.58	0	4	0.083
514	0.025	0.97	0	0	0.0018	0	1	0.15
515	0.095	0.9	0	0	0.0029	0	1	0.15
516	0.46	0.54	0	0	0	0	1	0.15
517	0.00025	1	0	0	2.6e-06	0	1	0.15
518	0	0.0083	5.9e-06	0	0.99	0	4	0.083
519	0.6	0.4	0	0	4.5e-06	0	0	0.23
520	0	0	0	1	0	0	3	0.62
521	0.0078	0.99	0	0	0.00034	0	1	0.15
522	0.00086	0.97	1.9e-06	0	0.029	0	1	0.15
523	0.018	0.98	0	0	4.8e-05	0	1	0.15
524	0.29	0.71	0	0	8.3e-05	0	1	0.15
525	0.45	0.55	0	0	0	0	1	0.15
526	0	0.0011	3.7e-06	0	1	0	4	0.083
527	0.0039	1	0	0	0.00038	0	1	0.15
528	0.33	0.67	0	0	0.0022	0	1	0.15
529	0.073	0.85	1.8e-06	0	0.075	0	1	0.15
530	0.82	0.18	0	0	8.4e-05	0	0	0.23
531	0.24	0.75	0	0	0.011	0	1	0.15
532	0.41	0.59	0	0	0	0	1	0.15
533	0.15	0.84	0	0	0.0075	0	1	0.15
534	0.0038	0.91	2.4e-06	0	0.087	0	1	0.15
535	0.52	0.48	0	0	2.5e-05	0	0	0.23
536	0.21	0.79	0	0	7.1e-05	0	1	0.15
537	0.056	0.94	0	0	0.0038	0	1	0.15
538	0.07	0.93	0	0	0	0	1	0.15
539	0.052	0.92	0	0	0.027	0	1	0.15
540	0.19	0.81	0	0	6.3e-06	0	1	0.15
541	0.17	0.83	0	0	0	0	1	0.15
542	9.7e-06	0.94	4.2e-06	0	0.062	0	1	0.15
543	0.39	0.61	0	0.00078	0.0023	0	1	0.15
544	0.053	0.95	0	0	0.00035	0	1	0.15
545	0.043	0.76	2.6e-06	0	0.19	0.0004	1	0.15
546	0.036	0.86	0	0	0.11	0	1	0.15
547	0.94	0.06	0	0	0	0	0	0.23
548	0.00027	0.74	5.8e-06	0	0.26	0	1	0.15
549	0.072	0.93	0	0	6.2e-05	0	1	0.15
550	0.36	0.64	0	0	0.00055	0	1	0.15
551	0.022	0.94	0	0	0.036	0	1	0.15
552	0	0.068	2.4e-05	0	0.93	0	4	0.083
553	0	0.32	1.6e-05	0	0.68	0	4	0.083
554	0.11	0.86	0	0	0.031	0	1	0.15
555	0.016	0.98	0	0	2.7e-05	0	1	0.15
556	0.15	0.85	0	0	0.0035	0	1	0.15
557	0.56	0.44	0	0	0	0	0	0.23
558	0.82	0.18	0	0	0	0	0	0.23
559	0.26	0.74	0	0	0.003	0	1	0.15
560	0.023	0.83	2.5e-06	0	0.14	3.3e-06	1	0.15
561	1.4e-05	0.21	8.5e-06	0	0.79	0	4	0.083
562	0.41	0.59	0	0.00081	0.0011	0	1	0.15
563	0.017	0.98	0	0	0.00037	0	1	0.15
564	0.57	0.43	0	0	8.3e-06	0	0	0.23
565	0.14	0.86	0	0	0.0014	0	1	0.15
566	0.0018	0.98	0	0	0.016	0	1	0.15
567	0.0065	0.92	2e-06	0	0.072	0	1	0.15
568	0	0.21	1.3e-05	0	0.79	0	4	0.083
569	0.44	0.56	0	0	0	0	1	0.15
570	0	0.069	7.9e-06	0	0.93	0	4	0.083
571	0.31	0.69	0	0	3.6e-05	0	1	0.15
572	0.048	0.94	0	0	0.011	0	1	0.15
573	0.36	0.64	0	0	0.0011	0	1	0.15
574	0.57	0.43	0	0	0	0	0	0.23
575	1	0.0017	0	0	0	0	0	0.23
576	0.28	0.72	0	2e-05	0.001	0	1	0.15
577	0.29	0.71	0	0.00016	1.3e-05	0	1	0.15
578	0.11	0.89	0	1e-06	0	0	1	0.15
579	0.29	0.71	0	0.00024	0.001	0	1	0.15
580	0.54	0.46	0	0	0	0	0	0.23
581	0.28	0.21	1.4e-05	0	0.5	0	4	0.083
582	0.09	0.91	0	0	0.00015	0	1	0.15
583	0.5	0.5	0	0	0	0	1	0.15
584	0.52	0.48	0	0	0	0	0	0.23
585	0.27	0.73	0	3.5e-06	0	0	1	0.15
586	0.28	0.72	0	4.9e-06	0	0	1	0.15
587	0.16	0.84	0	0	0	0	1	0.15
588	0.002	0.99	0	0	0.0073	0	1	0.15
589	0.42	0.58	0	0	0	0	1	0.15
590	0.035	0.96	0	0	0.0027	0	1	0.15
591	0.31	0.69	0	0	0.00018	0	1	0.15
592	0.08	0.92	0	0	0.0026	0	1	0.15
593	0.093	0.91	0	0	3.5e-05	0	1	0.15
594	0.021	0.98	0	0	0.0012	0	1	0.15
595	0.18	0.59	4e-06	0	0.23	0	1	0.15
596	0.89	0.11	0	0	0	0	0	0.23
597	0.47	0.037	4.2e-06	0	0.49	0	4	0.083
598	0.78	0.22	0	0	2.3e-05	0	0	0.23
599	0	0.018	5.4e-06	0	0.98	2.1e-05	4	0.083
600	0.086	0.86	1.4e-06	0	0.052	0	1	0.15
601	0.06	0.93	0	0	0.0092	0	1	0.15
602	0.76	0.24	0	2.4e-06	0.00031	0	0	0.23
603	0.02	0.68	4.4e-06	0	0.3	3.2e-05	1	0.15
604	0.11	0.89	0	0	0.00045	0	1	0.15
605	0.054	0.95	0	0	0	0	1	0.15
606	0.043	0.95	0	0	0.006	0	1	0.15
607	1.5e-06	0.039	6.4e-06	0	0.96	9.5e-06	4	0.083
608	0.027	0.96	0	0	0.012	0	1	0.15
609	2.1e-06	0.29	1.5e-05	0	0.71	0	4	0.083
610	1.1e-05	0.99	1.6e-06	0	0.0085	0	1	0.15
611	0.64	0.36	0	0	0	0	0	0.23
612	1.6e-06	0.045	6.9e-06	0	0.95	2.9e-06	4	0.083
613	0.0061	0.8	4.2e-06	0	0.19	0	1	0.15
614	0.09	0.91	0	0	0	0	1	0.15
615	0.64	0.36	0	0	0	0	0	0.23
616	0.4	0.6	0	0	0.0014	0	1	0.15
617	0.028	0.79	3.4e-06	0	0.19	1.3e-06	1	0.15
618	0.23	0.77	0	0	0.00048	0	1	0.15
619	1	1e-05	0	0	0	0	0	0.23
620	0.98	0.02	0	0	0	0	0	0.23
621	0.51	0.49	0	0	0	0	0	0.23
622	0.034	0.94	0	0	0.023	0	1	0.15
623	0.0042	0.99	0	0	0.0024	0	1	0.15
624	0.91	0.094	0	0	0	0	0	0.23
625	2.3e-05	0.26	9.8e-06	0	0.74	0	4	0.083
626	0.43	0.57	0	1.6e-06	0	0	1	0.15
627	0.95	0.048	0	0	0	0	0	0.23
628	0.11	0.89	0	0	0	0	1	0.15
629	0.82	0.18	0	0	0	0	0	0.23
630	0.37	0.63	0	0	3.4e-05	0	1	0.15
631	0	0.051	7.3e-06	0	0.95	0	4	0.083
632	0.95	0.047	0	0	0	0	0	0.23
633	0.0083	0.77	3.9e-06	0	0.22	0	1	0.15
634	2.1e-06	0.64	1.4e-05	0	0.36	0	1	0.15
635	0.019	0.97	0	0	0.012	0	1	0.15
636	0.35	0.65	0	0	0	0	1	0.15
637	0.033	0.87	0	0	0.093	0	1	0.15
638	2.1e-05	0.22	8.2e-06	0	0.78	0	4	0.083
639	1.2e-05	0.12	6.9e-06	0	0.88	1.1e-05	4	0.083
640	0	0.0051	3.1e-06	0	0.99	0.007	4	0.083
641	0.39	0.61	0	0	1.3e-05	0	1	0.15
642	0.2	0.8	0	0	0	0	1	0.15
643	0.13	0.83	0	0	0.032	0	1	0.15
644	0.43	0.57	0	0.0005	2e-05	0	1	0.15
645	0.32	0.68	0	0	0	0	1	0.15
646	0.45	0.55	0	7.3e-06	0	0	1	0.15
647	7.1e-05	0.64	7.8e-06	0	0.36	0	1	0.15
648	0.9	0.096	0	0	0	0	0	0.23
649	0.39	0.61	0	0	0.00027	0	1	0.15
650	0.21	0.79	0	0	0	0	1	0.15
651	0.39	0.61	0	0	0	0	1	0.15
652	0.18	0.82	0	0	0	0	1	0.15
653	0.42	0.58	0	0	0	0	1	0.15
654	0.43	0.57	0	0	0	0	1	0.15
655	0.06	0.94	0	0	1e-05	0	1	0.15
656	0.12	0.88	0	0	0	0	1	0.15
657	0.25	0.75	0	0	0	0	1	0.15
658	0	1	0	0	0.0011	0	1	0.15
659	0.56	0.44	0	3.4e-06	0	0	0	0.23
660	0.00056	0.36	7e-06	0	0.64	3.3e-05	4	0.083
661	0.63	0.37	0	0	0	0	0	0.23
662	0.15	0.85	0	0	0	0	1	0.15
663	0.89	0.11	0	0	0	0	0	0.23
664	0.044	0.91	0	0	0.046	0	1	0.15
665	0.037	0.84	2.4e-06	0	0.12	0	1	0.15
666	0.19	0.81	0	0	0	0	1	0.15
667	0.014	0.99	0	0	0.0002	0	1	0.15
668	0.24	0.76	0	0	0.00092	0	1	0.15
669	0.049	0.95	0	0	0	0	1	0.15
670	0.054	0.95	0	0	0	0	1	0.15
671	0.063	0.94	0	0	0	0	1	0.15
672	0.058	0.82	2.2e-06	0	0.12	1.3e-05	1	0.15
673	0.42	0.58	0	0	0	0	1	0.15
674	0.56	0.44	0	0.0015	0	0	0	0.23
675	0.25	0.75	0	0	0.00037	0	1	0.15
676	0.26	0.74	0	0	0	0	1	0.15
677	0.2	0.8	0	0	0.0026	0	1	0.15
678	0.1	0.9	0	0	0.00058	0	1	0.15
679	0.044	0.96	0	0	0.00015	0	1	0.15
680	0.23	0.77	0	0	0.0012	0	1	0.15
681	0.052	0.95	0	0	0.0007	0	1	0.15
682	0.36	0.64	0	0	6.5e-05	0	1	0.15
683	0.49	0.51	0	0	0	0	1	0.15
684	0.48	0.52	0	0	4.5e-06	0	1	0.15
685	0.63	0.37	0	0	0	0	0	0.23
686	0.0022	0.78	5.1e-06	0	0.21	0	1	0.15
687	0.012	0.92	2.2e-06	0	0.068	0	1	0.15
688	0.0015	0.4	6.9e-06	0	0.6	2.5e-05	4	0.083
689	0.32	0.68	0	0	0.0044	0	1	0.15
690	0	6.4e-05	3.2e-06	0	1	0	4	0.083
691	0.9	0.1	0	0	0	0	0	0.23
692	0	0.036	6.8e-06	0	0.96	1.3e-06	4	0.083
693	0.00012	0.98	2e-06	0	0.02	0	1	0.15
694	0	0.003	5.7e-06	0	1	0	4	0.083
695	0.0088	0.8	4e-06	0	0.19	0	1	0.15
696	0.00029	0.96	2.7e-06	0	0.041	0	1	0.15
697	0.68	0.32	0	0	1.7e-06	0	0	0.23
698	0	0.016	4.7e-06	0	0.98	0.00052	4	0.083
699	0	0.00044	2.1e-06	0	1	0.0022	4	0.083
700	0.058	0.83	0	0	0.11	1.5e-05	1	0.15
701	0.36	0.64	0	0	1.3e-05	0	1	0.15
702	0	0.65	1.7e-05	0	0.35	0	1	0.15
703	0.0085	0.99	0	0	0	0	1	0.15
704	0.71	0.29	0	0	0	0	0	0.23
705	0.3	0.7	0	0	6e-05	0	1	0.15
706	1	0	0	0	0	0	0	0.23
707	0.36	0.64	0	0	2.7e-05	0	1	0.15
708	0.68	0.32	0	0	0.00036	0	0	0.23
709	0.38	0.62	0	0.0043	0	0	1	0.15
710	0.006	0.99	0	0.0018	0	0	1	0.15
711	0.3	0.37	4.3e-06	0	0.33	8.9e-06	1	0.15
712	0.019	0.98	0	0.0021	0	0	1	0.15
713	0.7	0.3	0	0.00032	0	0	0	0.23
714	0.076	0.92	0	0.0024	0	0	1	0.15
715	0.0091	0.99	0	0.0018	0	0	1	0.15
716	0.81	0.19	0	0	2.3e-06	0	0	0.23
717	0.79	0.21	0	0	2.9e-06	0	0	0.23
718	0.043	0.95	0	0.0023	0	0	1	0.15
719	0.036	0.92	0	0	0.041	0	1	0.15
720	0.32	0.37	3.3e-06	0	0.31	0.0038	1	0.15
721	0.00072	1	0	0	0.0021	0	1	0.15
722	0.068	0.91	0	0	0.017	0	1	0.15
723	0.52	0.48	0	0	0	0	0	0.23
724	0.06	0.94	0	0	6.5e-05	0	1	0.15
725	0.16	0.64	3.6e-06	0	0.2	0	1	0.15
726	0.69	0.31	0	0	0	0	0	0.23
727	0.0041	1	0	0	0.00046	0	1	0.15
728	0.013	0.99	0	0	0.00011	0	1	0.15
729	0.49	0.51	0	0	5.5e-05	0	1	0.15
730	0.14	0.83	0	0	0.039	0	1	0.15
731	0.11	0.88	0	0	0.0078	0	1	0.15
732	0.14	0.86	0	0	0.00089	0	1	0.15
733	0.66	0.34	0	0	0	0	0	0.23
734	0.49	0.51	0	0	0	0	1	0.15
735	0.15	0.85	0	0	0.00066	0	1	0.15
736	0.39	0.61	0	0	3.8e-06	0	1	0.15
737	0.57	0.43	0	0	0	0	0	0.23
738	0.0075	0.99	0	0	0.0015	0	1	0.15
739	0.5	0.5	0	0	1.2e-05	0	1	0.15
740	0.011	0.82	2.9e-06	0	0.16	0	1	0.15
741	0.029	0.97	0	0	0.0042	0	1	0.15
742	0.85	0.15	0	0	0	0	0	0.23
743	0.13	0.87	0	0	2.7e-05	0	1	0.15
744	0.53	0.47	0	0	4.9e-06	0	0	0.23
745	0.051	0.95	0	0	0.00037	0	1	0.15
746	0.031	0.96	0	0	0.013	0	1	0.15
747	0.055	0.94	0	0	0	0	1	0.15
748	0.4	0.6	0	0	0.00038	0	1	0.15
749	0.31	0.69	0	0	0.00024	0	1	0.15
750	0.042	0.96	0	0	0.0031	0	1	0.15
751	0.62	0.38	0	0	0	0	0	0.23
752	0.6	0.4	0	0	5.9e-06	0	0	0.23
753	0.32	0.68	0	0	0	0	1	0.15
754	1.5e-05	0.38	1.2e-05	0	0.62	0	4	0.083
755	0.28	0.72	0	0	9.5e-06	0	1	0.15
756	0.85	0.15	0	0	0	0	0	0.23
757	0.17	0.81	0	0	0.016	0	1	0.15
758	0.077	0.92	0	0	0	0	1	0.15
759	0.16	0.84	0	0	1.2e-05	0	1	0.15
760	2.2e-05	0.13	8e-06	0	0.87	2.5e-06	4	0.083
761	8.4e-06	0.42	1.3e-05	0	0.58	0	4	0.083
762	0.29	0.71	0	0	0.004	0	1	0.15
763	0.14	0.86	0	0	0.00021	0	1	0.15
764	0.0043	0.97	1.5e-06	0	0.026	0	1	0.15
765	0.24	0.74	0	0	0.022	0	1	0.15
766	2.4e-05	0.061	5.6e-06	0	0.94	0.003	4	0.083
767	0.0022	0.75	5.4e-06	0	0.25	0	1	0.15
768	1.2e-06	0.059	8.1e-06	0	0.94	0	4	0.083
769	0	0.031	8.9e-06	0	0.97	0	4	0.083
770	0.88	0.12	0	0	0	0	0	0.23
771	0.00072	0.28	7e-06	0	0.72	0.00015	4	0.083
772	0.99	0.013	0	0	0	0	0	0.23
773	0.031	0.96	0	0	0.008	0	1	0.15
774	0.34	0.66	0	5.2e-05	0.00019	0	1	0.15
775	0.28	0.71	0	0	0.0053	0	1	0.15
776	0.00017	0.72	7.8e-06	0	0.28	0	1	0.15
777	0.0002	0.3	8.4e-06	0	0.7	0	4	0.083
778	0	0.002	2.8e-06	0	0.99	0.0041	4	0.083
779	0.006	0.88	3.2e-06	0	0.11	0	1	0.15
780	0.074	0.92	0	0	0.0096	0	1	0.15
781	0.018	0.7	4.3e-06	0	0.28	9.2e-06	1	0.15
782	0.99	0.01	0	0	0	0	0	0.23
783	0.045	0.84	2.4e-06	0	0.11	0	1	0.15
784	0.00011	0.12	6.3e-06	0	0.88	0.0014	4	0.083
785	0	0.0018	6.1e-06	0	1	0	4	0.083
786	0.012	0.98	0	0	0.0067	0	1	0.15
787	0.025	0.93	1.7e-06	0	0.049	0	1	0.15
788	0.92	0.081	0	0	6.9e-06	0	0	0.23
789	0.0044	0.88	3.4e-06	0	0.12	0	1	0.15
790	0.054	0.85	2.2e-06	0	0.096	0	1	0.15
791	0.13	0.86	0	0	0.0012	0	1	0.15
792	0	0.01	3.7e-06	0	0.97	0.018	4	0.083
793	0.87	0.13	0	0	0	0	0	0.23
794	0.12	0.88	0	0	0	0	1	0.15
795	0.48	0.52	0	0	0	0	1	0.15
796	0.38	0.62	0	0	3.8e-06	0	1	0.15
797	0.2	0.8	0	0	0	0	1	0.15
798	0.35	0.65	0	0	1.3e-05	0	1	0.15
799	0.03	0.97	0	0	0	0	1	0.15
800	0.46	0.54	0	0	0	0	1	0.15
801	0.39	0.61	0	0	3.7e-05	0	1	0.15
802	0.087	0.91	0	0	0	0	1	0.15
803	0.028	0.95	0	0	0.022	0	1	0.15
804	0.62	0.38	0	4.6e-05	0	0	0	0.23
805	0.58	0.42	0	0	0	0	0	0.23
806	0.14	0.86	0	0	0	0	1	0.15
807	0.4	0.6	0	0	5.8e-05	0	1	0.15
808	0.039	0.96	0	0	0	0	1	0.15
809	0.31	0.69	0	0	0.00083	0	1	0.15
810	0.37	0.63	0	0	0.0016	0	1	0.15
811	0.0047	1	0	0	0	0	1	0.15
812	0	0.0077	6.2e-06	0	0.99	0	4	0.083
813	0.89	0.11	0	0	0	0	0	0.23
814	0.00071	0.9	3.9e-06	0	0.098	0	1	0.15
815	0	0.012	8.3e-06	0	0.99	0	4	0.083
816	0.015	0.98	0	0	3.4e-05	0	1	0.15
817	0.0003	0.31	8.1e-06	0	0.69	1.9e-06	4	0.083
818	0.38	0.62	0	0	0.0085	0	1	0.15
819	9.5e-06	0.4	1.3e-05	0	0.6	0	4	0.083
820	0.00019	0.48	9e-06	0	0.51	0	4	0.083
821	0.26	0.74	0	0	0.0037	0	1	0.15
822	0.61	0.39	0	0	0.00017	0	0	0.23
823	0	0.043	1.4e-05	0	0.96	0	4	0.083
824	0.99	0.011	0	0	0	0	0	0.23
825	0.8	0.2	0	0	0	0	0	0.23
826	0.069	0.93	0	0	0.00034	0	1	0.15
827	0.97	0.032	0	0	0	0	0	0.23
828	0.095	0.79	2.1e-06	0	0.11	3.8e-06	1	0.15
829	2e-06	0.11	1e-05	0	0.89	0	4	0.083
830	0.017	0.98	0	0	0.0015	0	1	0.15
831	0.0011	0.95	2.5e-06	0	0.047	0	1	0.15
832	1	0.0037	0	0	0	0	0	0.23
833	0	0.0056	3.9e-06	0	0.99	0.00019	4	0.083
834	0.51	0.49	0	0	0.0033	0	0	0.23
835	0.038	0.96	0	0	0.00014	0	1	0.15
836	0.047	0.95	0	0	0.00063	0	1	0.15
837	0.4	0.6	0	0	0	0	1	0.15
838	0.99	0.0091	0	0	0	0	0	0.23
839	0.95	0.053	0	0	0	0	0	0.23
840	0.98	0.021	0	0	0	0	0	0.23
841	0.92	0.083	0	0	0	0	0	0.23
842	0	0.0052	4.4e-06	0	0.99	0	4	0.083
843	0.29	0.7	0	0	0.0057	0	1	0.15
844	0.0022	0.95	0	0	0.045	0	1	0.15
845	0	0.0042	2.9e-06	0	0.99	0.0085	4	0.083
846	0.47	0.53	0	0	3.9e-05	0	1	0.15
847	0.01	0.97	0	0	0.016	0	1	0.15
848	0.079	0.9	0	0	0.018	0	1	0.15
849	0.28	0.72	0	0	0.0016	0	1	0.15
850	0.25	0.75	0	0	0.00034	0	1	0.15
851	0	0.31	1.3e-05	0	0.69	0	4	0.083
852	0.91	0.088	0	0	0	0	0	0.23
853	0	0.0023	4e-06	0	1	0	4	0.083
854	0.24	0.76	0	0	0.00096	0	1	0.15
855	7.8e-05	1	0	0	4.6e-05	0	1	0.15
856	0.79	0.21	0	0	0	0	0	0.23
857	0.96	0.042	0	0	0	0	0	0.23
858	0.046	0.85	0	0	0.11	5.2e-06	1	0.15
859	0.62	0.38	0	0	3.2e-06	0	0	0.23
860	0.7	0.3	0	0	0	0	0	0.23
861	0.0099	0.89	2.3e-06	0	0.099	0	1	0.15
862	2.9e-06	0.076	6.7e-06	0	0.92	7e-06	4	0.083
863	0.00032	0.99	0	0	0.0099	0	1	0.15
864	0.45	0.55	0	0	0	0	1	0.15
865	0.37	0.63	0	0	0.00024	0	1	0.15
866	0.058	0.88	0	0	0.059	0	1	0.15
867	0.24	0.76	0	0	0.0069	0	1	0.15
868	0.56	0.0015	0	0	0.43	8e-06	0	0.23
869	0.14	0.86	0	0	4.6e-05	0	1	0.15
870	0.0008	1	0	0	0.00075	0	1	0.15
871	0.096	0.79	2.4e-06	0	0.12	0	1	0.15
872	0.00012	1	0	0	4.6e-05	0	1	0.15
873	0.095	0.9	0	0	0.0046	0	1	0.15
874	0.38	0.62	0	0	1.1e-06	0	1	0.15
875	0.085	0.91	0	0	0.002	0	1	0.15
876	0.96	0.039	0	1.7e-05	1.8e-06	0	0	0.23
877	0.0013	1	0	0	4.7e-06	0	1	0.15
878	0	0	0	1	0	0	3	0.62
879	0.57	0.43	0	0	0	0	0	0.23
880	0.093	0.64	3.2e-06	0	0.26	0.0046	1	0.15
881	0.72	0.28	0	0	0	0	0	0.23
882	0.55	0.45	0	0	0.00051	0	0	0.23
883	0.2	0.8	0	0	0.00096	0	1	0.15
884	0.64	0.35	0	0	8.4e-05	0	0	0.23
885	0.25	0.75	0	0	8e-05	0	1	0.15
886	0.63	0.37	0	0	0.00025	0	0	0.23
887	0.00015	0.66	8.5e-06	0	0.34	0	1	0.15
888	0.0016	0.85	4.5e-06	0	0.15	0	1	0.15
889	0.61	0.39	0	0	0.00017	0	0	0.23
890	0.6	0.4	0	0.0018	0.0068	0	0	0.23
891	0.0058	0.9	3e-06	0	0.096	0	1	0.15
892	0.27	0.71	0	0	0.015	0	1	0.15
893	0.032	0.97	0	0	0	0	1	0.15
894	0.67	0.33	0	0	1.2e-06	0	0	0.23
895	0.52	0.48	0	1.4e-05	0.0066	0	0	0.23
896	4.8e-05	0.88	6.2e-06	0	0.12	0	1	0.15
897	0	0.063	6.7e-06	0	0.94	3e-06	4	0.083
898	0.0025	0.64	4.9e-06	0	0.35	3e-06	1	0.15
899	0.045	0.82	2.1e-06	0	0.13	2.2e-05	1	0.15
900	0.00024	0.25	6.3e-06	0	0.74	0.00026	4	0.083
901	0	0.098	1.5e-05	0	0.9	0	4	0.083
902	0.00011	0.22	8.1e-06	0	0.78	3.4e-06	4	0.083
903	0.01	0.98	0	0	0.0081	0	1	0.15
904	0.45	0.55	0	0	0	0	1	0.15
905	0.65	0.35	0	0	0	0	0	0.23
906	0	0.022	7.1e-06	0	0.98	0	4	0.083
907	0.38	0.62	0	0	0.00074	0	1	0.15
908	0.0035	1	0	0	0.00082	0	1	0.15
909	0.08	0.71	3e-06	0	0.21	0.00035	1	0.15
910	0.3	0.69	0	0	0.013	0	1	0.15
911	0.68	0.32	0	0	0.00029	0	0	0.23
912	0.1	0.88	0	0	0.018	0	1	0.15
913	0.29	0.71	0	0	8e-05	0	1	0.15
914	0.14	0.86	0	0	0	0	1	0.15
915	0.016	0.98	0	0	2.2e-06	0	1	0.15
916	0.093	0.9	0	0	0.0076	0	1	0.15
917	1.3e-06	0.036	6.3e-06	0	0.96	1e-05	4	0.083
918	0.0037	0.4	6.1e-06	0	0.59	0.00057	4	0.083
919	0.00013	0.56	9.3e-06	0	0.44	0	1	0.15
920	0.0032	1	0	0	0.0015	0	1	0.15
921	0.033	0.97	0	0	0.0002	0	1	0.15
922	0.0043	0.55	6e-06	0	0.45	1.1e-05	1	0.15
923	0.00037	0.19	6.7e-06	0	0.81	0.00074	4	0.083
924	0.18	0.81	0	0	0.016	0	1	0.15
925	0.00073	0.51	7.6e-06	0	0.49	0	1	0.15
926	0	0.065	9e-06	0	0.93	0	4	0.083
927	1	6.4e-06	0	0	0	0	0	0.23
928	0.88	0.11	0	0.0017	9.3e-05	0	0	0.23
929	0	0.0034	4.7e-06	0	1	0	4	0.083
930	1	0.0034	0	0	0	0	0	0.23
931	0.0022	0.67	6e-06	0	0.33	0	1	0.15
932	3.1e-05	0.97	3e-06	0	0.03	0	1	0.15
933	0	0.019	5.5e-06	0	0.98	0	4	0.083
934	0.55	0.45	0	0	0	0	0	0.23
935	0.03	0.97	0	0	1.3e-06	0	1	0.15
936	0.0012	1	0	0	0.0016	0	1	0.15
937	0.012	0.99	0	0	0.00077	0	1	0.15
938	0.45	0.55	0	0	0.0018	0	1	0.15
939	0	0.0018	4e-06	0	1	0	4	0.083
940	0.0016	0.99	0	0	0.0068	0	1	0.15
941	0.0062	0.93	0	0	0.06	0	1	0.15
942	1	0.00021	0	0	0	0	0	0.23
943	0.0026	0.94	2.5e-06	0	0.059	0	1	0.15
944	0	0.42	2.4e-05	0	0.58	0	4	0.083
945	0	0.00026	3.3e-06	0	1	0	4	0.083
946	0.098	0.9	0	0	3.6e-05	0	1	0.15
947	0	0.062	8.6e-06	0	0.94	0	4	0.083
948	0.039	0.93	1.3e-06	0	0.034	0	1	0.15
949	0	0.15	1.1e-05	0	0.85	0	4	0.083
950	0.0052	0.99	0	0	0	0	1	0.15
951	0.99	0.0061	0	0	0	0	0	0.23
952	0.044	0.96	0	0	0	0	1	0.15
953	0.15	0.85	0	0	0.0028	0	1	0.15
954	0	0.052	1.3e-05	0	0.95	0	4	0.083
955	0.0022	0.82	3.8e-06	0	0.18	0	1	0.15
956	0.79	0.21	0	0	0	0	0	0.23
957	0.83	0.17	0	0	0	0	0	0.23
958	0	0.97	4.9e-06	0	0.026	0	1	0.15
959	0	0.00013	1.9e-06	0	1	3.9e-05	4	0.083
960	0.22	0.78	0	0	0.00084	0	1	0.15
961	0.015	0.89	2.5e-06	0	0.091	0	1	0.15
962	5.6e-05	0.99	1.4e-06	0	0.0093	0	1	0.15
963	0.026	0.96	0	0	0.0093	0	1	0.15
964	0.19	0.78	0	0	0.03	0	1	0.15
965	0.68	0.32	0	0	0.0006	0	0	0.23
966	0.24	0.7	1.3e-06	2.4e-06	0.066	1.3e-05	1	0.15
967	0.99	0.012	0	0	0	0	0	0.23
968	0	0.062	1.8e-05	0	0.94	0	4	0.083
969	0.0014	0.43	7e-06	0	0.57	7.4e-06	4	0.083
970	0.028	0.72	3.9e-06	0	0.25	2.1e-05	1	0.15
971	0.00025	0.61	8.4e-06	0	0.39	0	1	0.15
972	0.9	0.1	0	0	0	0	0	0.23
973	0.29	0.7	0	0	0.0051	0	1	0.15
974	0.61	0.39	0	0	4.5e-06	0	0	0.23
975	0.56	0.44	0	0	2.4e-06	0	0	0.23
976	0	0.0021	4.2e-06	0	1	0	4	0.083
977	0.00031	0.64	7.9e-06	0	0.36	0	1	0.15
978	0.036	0.63	4.1e-06	0	0.33	0.00096	1	0.15
979	0.3	0.7	0	0	0.003	0	1	0.15
980	0.93	0.066	0	0	0	0	0	0.23
981	1	5.9e-05	0	0	0	0	0	0.23
982	0.025	0.58	4.6e-06	0	0.39	0.0014	1	0.15
983	0.014	0.99	0	0	0	0	1	0.15
984	0.024	0.66	4.3e-06	0	0.31	0.0001	1	0.15
985	0.78	0.22	0	0	0	0	0	0.23
986	0.084	0.91	0	0	0.011	0	1	0.15
987	0.12	0.88	0	0	6.5e-06	0	1	0.15
988	0	0.075	1.1e-05	0	0.93	0	4	0.083
989	0.0048	0.73	5e-06	0	0.26	0	1	0.15
990	6.9e-05	0.18	8e-06	0	0.82	4.6e-06	4	0.083
991	0.022	0.69	4.2e-06	0	0.29	2.9e-05	1	0.15
992	1	4.3e-05	0	0	0	0	0	0.23
993	1.5e-05	0.11	7.8e-06	0	0.89	3.1e-06	4	0.083
994	9.7e-06	0.24	1.1e-05	0	0.76	0	4	0.083
995	0.82	0.18	0	0	0	0	0	0.23
996	0.017	0.81	3.2e-06	0	0.17	0	1	0.15
997	0.027	0.97	0	0	0	0	1	0.15
998	0.00088	0.99	0	0	0.011	0	1	0.15
999	0.29	0.71	0	0	0.0084	0	1	0.15
1000	0.31	0.69	0	0	0	0	1	0.15
1001	7.2e-06	0.29	1.3e-05	0	0.71	0	4	0.083
1002	0.19	0.81	0	0	2.6e-05	0	1	0.15
1003	0.74	0.26	0	0	3.3e-05	0	0	0.23
