SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
197	0.02	0.00039	0.3	0	0.025	0	0.3	0.015	0.00039	0.015	0.3	0.00039	0.00039	0	0.02	0.015	6	0.15
198	0.18	0	0.00082	0	0.23	2.4e-06	0.00082	0.14	0	0.14	0.00082	0	0	0	0.18	0.14	4	0.23
199	0.016	0.0027	0.3	0	0.02	0	0.3	0.012	0.0027	0.012	0.3	0.0027	0.0027	0	0.016	0.012	6	0.15
200	0.031	0.0084	0.26	0	0.04	7.9e-06	0.26	0.024	0.0084	0.024	0.26	0.0084	0.0084	0	0.031	0.024	6	0.15
201	0.066	0	0.21	0	0.085	0	0.21	0.051	0	0.051	0.21	0	0	0	0.066	0.051	6	0.15
202	0.011	0.00069	0.31	0	0.014	0	0.31	0.0085	0.00069	0.0085	0.31	0.00069	0.00069	0	0.011	0.0085	6	0.15
203	0.00082	0.042	0.28	0	0.001	0	0.28	0.00063	0.042	0.00063	0.28	0.042	0.042	0	0.00082	0.00063	6	0.15
204	0.00032	0.13	0.15	1.5e-06	0.00041	0	0.15	0.00024	0.13	0.00024	0.15	0.13	0.13	0	0.00032	0.00024	6	0.15
205	0.0047	0.034	0.28	0	0.006	0	0.28	0.0036	0.034	0.0036	0.28	0.034	0.034	0	0.0047	0.0036	6	0.15
206	0.0027	3e-05	0.33	0	0.0034	0	0.33	0.0021	3e-05	0.0021	0.33	3e-05	3e-05	0	0.0027	0.0021	6	0.15
207	0.00056	0.013	0.31	0	0.00072	0	0.31	0.00043	0.013	0.00043	0.31	0.013	0.013	0	0.00056	0.00043	6	0.15
208	0.17	0	0.0077	0	0.22	0.00044	0.0077	0.13	0	0.13	0.0077	0	0	0	0.17	0.13	4	0.23
209	0.019	0.0014	0.3	0	0.024	0	0.3	0.014	0.0014	0.014	0.3	0.0014	0.0014	0	0.019	0.014	2	0.15
210	0	0.25	0.00037	0	0	0	0.00037	0	0.25	0	0.00037	0.25	0.25	0	0	0	1	0.083
211	0.017	0.023	0.27	0	0.022	2.4e-06	0.27	0.013	0.023	0.013	0.27	0.023	0.023	0	0.017	0.013	6	0.15
212	0	0.24	0.019	1.5e-06	1.1e-06	0	0.019	0	0.24	0	0.019	0.24	0.24	0	0	0	1	0.083
213	0.0064	2.4e-05	0.32	0	0.0082	0	0.32	0.0049	2.4e-05	0.0049	0.32	2.4e-05	2.4e-05	0	0.0064	0.0049	6	0.15
214	0.0012	0.00021	0.33	0	0.0015	0	0.33	0.0009	0.00021	0.0009	0.33	0.00021	0.00021	0	0.0012	0.0009	6	0.15
215	0.051	0	0.24	0	0.066	0.001	0.24	0.04	0	0.04	0.24	0	0	0	0.051	0.04	2	0.15
216	0.041	0.0093	0.24	0	0.053	4.9e-05	0.24	0.032	0.0093	0.032	0.24	0.0093	0.0093	0	0.041	0.032	6	0.15
217	0.15	2.8e-05	0.046	0	0.2	0.0075	0.046	0.12	2.8e-05	0.12	0.046	2.8e-05	2.8e-05	0.0001	0.15	0.12	4	0.23
218	0	0.093	0.21	3.4e-06	0	0	0.21	0	0.093	0	0.21	0.093	0.093	0	0	0	6	0.15
219	3.8e-05	0.17	0.11	1.9e-06	4.9e-05	0	0.11	2.9e-05	0.17	2.9e-05	0.11	0.17	0.17	0	3.8e-05	2.9e-05	1	0.083
220	0.0028	0.075	0.23	1e-06	0.0036	0	0.23	0.0022	0.075	0.0022	0.23	0.075	0.075	0	0.0028	0.0022	6	0.15
221	0.0039	0.014	0.31	0	0.005	0	0.31	0.003	0.014	0.003	0.31	0.014	0.014	0	0.0039	0.003	2	0.15
222	0.0068	0.064	0.24	0	0.0087	0	0.24	0.0052	0.064	0.0052	0.24	0.064	0.064	0	0.0068	0.0052	6	0.15
223	0.021	0.002	0.29	0	0.027	0	0.29	0.016	0.002	0.016	0.29	0.002	0.002	0	0.021	0.016	6	0.15
224	0	0.24	0.017	2.1e-06	0	0	0.017	0	0.24	0	0.017	0.24	0.24	0	0	0	1	0.083
225	0.014	0.006	0.3	0	0.018	0	0.3	0.011	0.006	0.011	0.3	0.006	0.006	0	0.014	0.011	2	0.15
226	0.0032	8.7e-05	0.33	0	0.0041	0	0.33	0.0025	8.7e-05	0.0025	0.33	8.7e-05	8.7e-05	0	0.0032	0.0025	6	0.15
227	0.039	0.0012	0.26	0	0.05	1.3e-06	0.26	0.03	0.0012	0.03	0.26	0.0012	0.0012	0	0.039	0.03	6	0.15
228	0.088	6.7e-05	0.17	0	0.11	4.1e-06	0.17	0.068	6.7e-05	0.068	0.17	6.7e-05	6.7e-05	0	0.088	0.068	6	0.15
229	0.037	0.0004	0.26	0	0.047	0	0.26	0.028	0.0004	0.028	0.26	0.0004	0.0004	0	0.037	0.028	6	0.15
230	0.00095	0.11	0.19	1.3e-06	0.0012	0	0.19	0.00073	0.11	0.00073	0.19	0.11	0.11	0	0.00095	0.00073	2	0.15
231	0.00095	0.038	0.28	0	0.0012	0	0.28	0.00073	0.038	0.00073	0.28	0.038	0.038	0	0.00095	0.00073	2	0.15
232	7.7e-06	0.049	0.27	1.8e-06	9.8e-06	0	0.27	5.9e-06	0.049	5.9e-06	0.27	0.049	0.049	0	7.7e-06	5.9e-06	6	0.15
233	0.17	0	0.011	0	0.22	0	0.011	0.13	0	0.13	0.011	0	0	0	0.17	0.13	4	0.23
234	0.015	0.011	0.29	0	0.019	0	0.29	0.011	0.011	0.011	0.29	0.011	0.011	0	0.015	0.011	2	0.15
235	0.053	0.0041	0.23	0	0.068	5.9e-05	0.23	0.041	0.0041	0.041	0.23	0.0041	0.0041	0	0.053	0.041	6	0.15
236	8.3e-05	0.14	0.15	1.8e-06	0.00011	0	0.15	6.4e-05	0.14	6.4e-05	0.15	0.14	0.14	0	8.3e-05	6.4e-05	6	0.15
237	0.0086	0.012	0.3	0	0.011	0	0.3	0.0066	0.012	0.0066	0.3	0.012	0.012	0	0.0086	0.0066	2	0.15
238	0.1	0	0.15	0	0.13	0	0.15	0.078	0	0.078	0.15	0	0	0	0.1	0.078	6	0.15
239	0	0.24	0.018	1.7e-06	0	0	0.018	0	0.24	0	0.018	0.24	0.24	0	0	0	1	0.083
240	0.00065	0.0011	0.33	0	0.00083	0	0.33	0.0005	0.0011	0.0005	0.33	0.0011	0.0011	0	0.00065	0.0005	6	0.15
241	0.026	0.00029	0.28	0	0.033	0	0.28	0.02	0.00029	0.02	0.28	0.00029	0.00029	0	0.026	0.02	6	0.15
242	0.019	0.017	0.28	0	0.024	2.2e-06	0.28	0.014	0.017	0.014	0.28	0.017	0.017	0	0.019	0.014	6	0.15
243	0.0019	8.4e-05	0.33	0	0.0024	0	0.33	0.0015	8.4e-05	0.0015	0.33	8.4e-05	8.4e-05	0	0.0019	0.0015	6	0.15
244	0.0019	0.024	0.3	0	0.0025	0	0.3	0.0015	0.024	0.0015	0.3	0.024	0.024	0	0.0019	0.0015	6	0.15
245	0.11	0	0.13	0	0.14	1.6e-05	0.13	0.086	0	0.086	0.13	0	0	0	0.11	0.086	4	0.23
246	0.0031	0.045	0.27	0	0.0039	0	0.27	0.0024	0.045	0.0024	0.27	0.045	0.045	0	0.0031	0.0024	2	0.15
247	0.032	0.00072	0.27	0	0.041	0	0.27	0.025	0.00072	0.025	0.27	0.00072	0.00072	0	0.032	0.025	6	0.15
248	0.037	0	0.26	0	0.047	0	0.26	0.028	0	0.028	0.26	0	0	0	0.037	0.028	2	0.15
249	0.0012	2.1e-06	0.33	0	0.0016	0	0.33	0.00094	2.1e-06	0.00094	0.33	2.1e-06	2.1e-06	0	0.0012	0.00094	6	0.15
250	0.005	0.00034	0.32	0	0.0064	0	0.32	0.0039	0.00034	0.0039	0.32	0.00034	0.00034	0	0.005	0.0039	6	0.15
251	0.095	0	0.16	0	0.12	7.8e-05	0.16	0.073	0	0.073	0.16	0	0	0	0.095	0.073	2	0.15
252	0.055	0	0.23	0	0.071	0	0.23	0.043	0	0.043	0.23	0	0	0	0.055	0.043	6	0.15
253	0.067	0	0.21	0	0.085	0.00033	0.21	0.051	0	0.051	0.21	0	0	0	0.067	0.051	6	0.15
254	3.6e-05	0.17	0.11	0	4.6e-05	0	0.11	2.8e-05	0.17	2.8e-05	0.11	0.17	0.17	0	3.6e-05	2.8e-05	1	0.083
255	0.089	0	0.17	0	0.11	2.8e-05	0.17	0.069	0	0.069	0.17	0	0	0	0.089	0.069	6	0.15
256	0.00019	0.016	0.31	0	0.00024	0	0.31	0.00015	0.016	0.00015	0.31	0.016	0.016	0	0.00019	0.00015	6	0.15
257	0.0031	0.0011	0.33	0	0.0039	0	0.33	0.0024	0.0011	0.0024	0.33	0.0011	0.0011	0	0.0031	0.0024	6	0.15
258	0.003	0.014	0.31	0	0.0039	0	0.31	0.0023	0.014	0.0023	0.31	0.014	0.014	0	0.003	0.0023	6	0.15
259	0.0029	8.8e-06	0.33	0	0.0037	0	0.33	0.0022	8.8e-06	0.0022	0.33	8.8e-06	8.8e-06	0	0.0029	0.0022	6	0.15
260	0	0.25	2.7e-05	0	0	0	2.7e-05	0	0.25	0	2.7e-05	0.25	0.25	0	0	0	1	0.083
261	0.012	0.00079	0.31	0	0.016	0	0.31	0.0096	0.00079	0.0096	0.31	0.00079	0.00079	0	0.012	0.0096	6	0.15
262	0.072	0.13	0.023	0	0.093	0	0.023	0.056	0.13	0.056	0.023	0.13	0.13	0	0.072	0.056	1	0.083
263	0.0018	0.08	0.22	0	0.0024	0	0.22	0.0014	0.08	0.0014	0.22	0.08	0.08	0	0.0018	0.0014	2	0.15
264	0.0014	0.06	0.25	0	0.0018	0	0.25	0.0011	0.06	0.0011	0.25	0.06	0.06	0	0.0014	0.0011	6	0.15
265	0	0.044	0.27	0	0	0	0.27	0	0.044	0	0.27	0.044	0.044	0	0	0	6	0.15
266	0.061	7.7e-05	0.22	0	0.078	3.4e-06	0.22	0.047	7.7e-05	0.047	0.22	7.7e-05	7.7e-05	0	0.061	0.047	6	0.15
267	0.00056	0.053	0.26	0	0.00071	0	0.26	0.00043	0.053	0.00043	0.26	0.053	0.053	0	0.00056	0.00043	2	0.15
268	0.003	0.0022	0.32	0	0.0038	0	0.32	0.0023	0.0022	0.0023	0.32	0.0022	0.0022	0	0.003	0.0023	2	0.15
269	0.023	0.0017	0.29	0	0.03	0	0.29	0.018	0.0017	0.018	0.29	0.0017	0.0017	0	0.023	0.018	6	0.15
270	3.2e-05	2.6e-05	0.33	0	4.1e-05	0	0.33	2.5e-05	2.6e-05	2.5e-05	0.33	2.6e-05	2.6e-05	0	3.2e-05	2.5e-05	2	0.15
271	0.08	0	0.18	0	0.1	0	0.18	0.062	0	0.062	0.18	0	0	0	0.08	0.062	2	0.15
272	0.0069	0	0.32	0	0.0088	0.0016	0.32	0.0053	0	0.0053	0.32	0	0	0	0.0069	0.0053	2	0.15
273	0.0039	0.027	0.29	0	0.005	0	0.29	0.003	0.027	0.003	0.29	0.027	0.027	0	0.0039	0.003	6	0.15
274	0.039	0	0.26	0	0.05	0.0017	0.26	0.03	0	0.03	0.26	0	0	0	0.039	0.03	2	0.15
275	0.055	9.3e-06	0.23	0	0.07	0	0.23	0.042	9.3e-06	0.042	0.23	9.3e-06	9.3e-06	0	0.055	0.042	6	0.15
276	0.093	6.6e-06	0.16	0	0.12	4e-05	0.16	0.071	6.6e-06	0.071	0.16	6.6e-06	6.6e-06	0	0.093	0.071	6	0.15
277	0.046	0	0.25	0	0.058	0	0.25	0.035	0	0.035	0.25	0	0	0	0.046	0.035	6	0.15
278	0.037	0.00047	0.26	0	0.048	0	0.26	0.029	0.00047	0.029	0.26	0.00047	0.00047	0	0.037	0.029	6	0.15
279	0.14	0	0.08	0	0.17	0	0.08	0.1	0	0.1	0.08	0	0	0	0.14	0.1	4	0.23
280	0.13	0	0.082	0	0.17	0	0.082	0.1	0	0.1	0.082	0	0	0	0.13	0.1	4	0.23
281	0.00056	0.038	0.28	0	0.00071	0	0.28	0.00043	0.038	0.00043	0.28	0.038	0.038	0	0.00056	0.00043	2	0.15
282	0.027	0	0.28	0	0.034	0	0.28	0.021	0	0.021	0.28	0	0	0	0.027	0.021	6	0.15
283	0.0033	4.3e-05	0.33	0	0.0042	0	0.33	0.0025	4.3e-05	0.0025	0.33	4.3e-05	4.3e-05	0	0.0033	0.0025	6	0.15
284	0.012	1.7e-05	0.31	0	0.016	0	0.31	0.0095	1.7e-05	0.0095	0.31	1.7e-05	1.7e-05	0	0.012	0.0095	2	0.15
285	0.17	0	0.022	0	0.21	0	0.022	0.13	0	0.13	0.022	0	0	0	0.17	0.13	4	0.23
286	0.026	7.7e-06	0.28	0	0.033	0	0.28	0.02	7.7e-06	0.02	0.28	7.7e-06	7.7e-06	0	0.026	0.02	2	0.15
287	0.032	0	0.27	0	0.041	8.3e-06	0.27	0.025	0	0.025	0.27	0	0	0	0.032	0.025	6	0.15
288	0.094	0	0.16	0	0.12	0.0057	0.16	0.072	0	0.072	0.16	0	0	0.00042	0.094	0.072	6	0.15
289	0.084	0	0.18	0	0.11	0	0.18	0.065	0	0.065	0.18	0	0	0	0.084	0.065	6	0.15
290	0.015	7.5e-05	0.31	0	0.019	0	0.31	0.012	7.5e-05	0.012	0.31	7.5e-05	7.5e-05	0	0.015	0.012	6	0.15
291	0.00047	0.0025	0.33	0	0.0006	0	0.33	0.00036	0.0025	0.00036	0.33	0.0025	0.0025	0	0.00047	0.00036	6	0.15
292	0.027	0.0007	0.28	0	0.035	0	0.28	0.021	0.0007	0.021	0.28	0.0007	0.0007	0	0.027	0.021	6	0.15
293	0.029	0.0021	0.28	0	0.037	5e-06	0.28	0.022	0.0021	0.022	0.28	0.0021	0.0021	0	0.029	0.022	6	0.15
294	0.064	0.00025	0.21	0	0.083	0.00016	0.21	0.05	0.00025	0.05	0.21	0.00025	0.00025	0	0.064	0.05	6	0.15
295	0.00042	0.062	0.25	0	0.00054	0	0.25	0.00032	0.062	0.00032	0.25	0.062	0.062	0	0.00042	0.00032	6	0.15
296	0.043	0	0.25	0	0.055	0	0.25	0.033	0	0.033	0.25	0	0	0	0.043	0.033	6	0.15
297	0.1	0	0.14	0	0.13	1.2e-05	0.14	0.081	0	0.081	0.14	0	0	0	0.1	0.081	6	0.15
298	0.024	3.1e-06	0.29	0	0.031	0	0.29	0.019	3.1e-06	0.019	0.29	3.1e-06	3.1e-06	0	0.024	0.019	6	0.15
299	0.074	0	0.19	0	0.095	0.0019	0.19	0.057	0	0.057	0.19	0	0	0	0.074	0.057	2	0.15
300	0.05	0.00029	0.24	0	0.065	0.00038	0.24	0.039	0.00029	0.039	0.24	0.00029	0.00029	1.5e-06	0.05	0.039	6	0.15
301	0.033	0.0026	0.27	0	0.042	4e-05	0.27	0.025	0.0026	0.025	0.27	0.0026	0.0026	0	0.033	0.025	6	0.15
302	0.0004	3.5e-05	0.33	0	0.00051	0	0.33	0.00031	3.5e-05	0.00031	0.33	3.5e-05	3.5e-05	0	0.0004	0.00031	6	0.15
303	0.0059	7.4e-06	0.32	0	0.0076	0	0.32	0.0046	7.4e-06	0.0046	0.32	7.4e-06	7.4e-06	0	0.0059	0.0046	2	0.15
304	0.048	0	0.24	0	0.062	0.00062	0.24	0.037	0	0.037	0.24	0	0	0	0.048	0.037	6	0.15
305	0	0.058	0.26	2.3e-06	1.3e-06	0	0.26	0	0.058	0	0.26	0.058	0.058	0	0	0	6	0.15
306	0.018	0.0081	0.29	0	0.023	6.3e-06	0.29	0.014	0.0081	0.014	0.29	0.0081	0.0081	0	0.018	0.014	6	0.15
307	0.0013	2.5e-06	0.33	0	0.0016	0	0.33	0.00097	2.5e-06	0.00097	0.33	2.5e-06	2.5e-06	0	0.0013	0.00097	6	0.15
308	0.019	0.005	0.29	0	0.024	3.3e-06	0.29	0.015	0.005	0.015	0.29	0.005	0.005	0	0.019	0.015	6	0.15
309	0.015	0.00015	0.31	0	0.019	0	0.31	0.011	0.00015	0.011	0.31	0.00015	0.00015	0	0.015	0.011	2	0.15
310	0.002	0.0059	0.32	0	0.0026	0	0.32	0.0016	0.0059	0.0016	0.32	0.0059	0.0059	0	0.002	0.0016	2	0.15
311	0.029	0.00074	0.28	0	0.037	1.6e-06	0.28	0.022	0.00074	0.022	0.28	0.00074	0.00074	0	0.029	0.022	2	0.15
312	0.024	0.0057	0.28	0	0.03	1.6e-05	0.28	0.018	0.0057	0.018	0.28	0.0057	0.0057	0	0.024	0.018	6	0.15
313	0.056	1.5e-05	0.23	0	0.071	0.00083	0.23	0.043	1.5e-05	0.043	0.23	1.5e-05	1.5e-05	6.2e-06	0.056	0.043	6	0.15
314	0.068	1.2e-05	0.21	0	0.088	1e-06	0.21	0.053	1.2e-05	0.053	0.21	1.2e-05	1.2e-05	0	0.068	0.053	6	0.15
315	0.041	0	0.26	0	0.053	4.7e-05	0.26	0.032	0	0.032	0.26	0	0	0	0.041	0.032	2	0.15
316	6.2e-06	0.00013	0.33	0	8e-06	0	0.33	4.8e-06	0.00013	4.8e-06	0.33	0.00013	0.00013	0	6.2e-06	4.8e-06	6	0.15
317	0.015	0.018	0.28	0	0.02	1.1e-05	0.28	0.012	0.018	0.012	0.28	0.018	0.018	0	0.015	0.012	2	0.15
318	0.0035	0.018	0.3	0	0.0045	0	0.3	0.0027	0.018	0.0027	0.3	0.018	0.018	0	0.0035	0.0027	6	0.15
319	0.0009	0.0011	0.33	0	0.0012	0	0.33	0.00069	0.0011	0.00069	0.33	0.0011	0.0011	0	0.0009	0.00069	6	0.15
320	0.032	0	0.27	0	0.041	0.00069	0.27	0.025	0	0.025	0.27	0	0	0	0.032	0.025	6	0.15
321	0.077	0	0.19	0	0.099	0.0024	0.19	0.059	0	0.059	0.19	0	0	0.00019	0.077	0.059	6	0.15
322	0.081	0	0.18	0	0.1	0.0023	0.18	0.063	0	0.063	0.18	0	0	2.2e-05	0.081	0.063	6	0.15
323	0.028	0	0.28	0	0.036	0.00034	0.28	0.021	0	0.021	0.28	0	0	0	0.028	0.021	6	0.15
324	0.011	0	0.31	0	0.014	2.6e-05	0.31	0.0085	0	0.0085	0.31	0	0	0	0.011	0.0085	6	0.15
325	0.063	0	0.22	0	0.08	0.0015	0.22	0.048	0	0.048	0.22	0	0	0	0.063	0.048	6	0.15
326	0.11	0	0.13	0	0.14	0.0028	0.13	0.085	0	0.085	0.13	0	0	0	0.11	0.085	4	0.23
327	3.4e-05	0.0015	0.33	0	4.4e-05	0	0.33	2.7e-05	0.0015	2.7e-05	0.33	0.0015	0.0015	0	3.4e-05	2.7e-05	6	0.15
328	0.1	0	0.14	0	0.13	1.1e-06	0.14	0.081	0	0.081	0.14	0	0	0	0.1	0.081	6	0.15
329	2.2e-06	9e-05	0.33	0	2.8e-06	0	0.33	1.7e-06	9e-05	1.7e-06	0.33	9e-05	9e-05	0	2.2e-06	1.7e-06	2	0.15
330	0.046	0	0.25	0	0.059	0.0011	0.25	0.036	0	0.036	0.25	0	0	0	0.046	0.036	6	0.15
331	0.14	0	0.072	0	0.18	0	0.072	0.11	0	0.11	0.072	0	0	0	0.14	0.11	4	0.23
332	0.018	2.7e-05	0.3	0	0.023	0.00038	0.3	0.014	2.7e-05	0.014	0.3	2.7e-05	2.7e-05	0	0.018	0.014	6	0.15
333	0.044	0.00023	0.25	0	0.056	4.3e-06	0.25	0.034	0.00023	0.034	0.25	0.00023	0.00023	0	0.044	0.034	6	0.15
334	0.062	4.5e-05	0.22	0	0.08	3e-05	0.22	0.048	4.5e-05	0.048	0.22	4.5e-05	4.5e-05	0	0.062	0.048	6	0.15
335	0.039	0	0.26	0	0.05	0.00027	0.26	0.03	0	0.03	0.26	0	0	0	0.039	0.03	2	0.15
336	0	0.25	0.00012	0	0	0	0.00012	0	0.25	0	0.00012	0.25	0.25	0	0	0	1	0.083
337	0.054	0	0.23	0	0.069	0.0012	0.23	0.042	0	0.042	0.23	0	0	0	0.054	0.042	6	0.15
338	0.09	0	0.16	0	0.12	0.0024	0.16	0.07	0	0.07	0.16	0	0	0	0.09	0.07	2	0.15
339	0.022	0	0.29	0	0.029	3.2e-06	0.29	0.017	0	0.017	0.29	0	0	0	0.022	0.017	2	0.15
340	0.021	0	0.29	0	0.027	0	0.29	0.016	0	0.016	0.29	0	0	0	0.021	0.016	2	0.15
341	0.014	0	0.31	0	0.018	3.7e-05	0.31	0.011	0	0.011	0.31	0	0	0	0.014	0.011	6	0.15
342	0.00097	0.0034	0.33	0	0.0012	0	0.33	0.00075	0.0034	0.00075	0.33	0.0034	0.0034	0	0.00097	0.00075	2	0.15
343	5.6e-06	0.00014	0.33	0	7.1e-06	0	0.33	4.3e-06	0.00014	4.3e-06	0.33	0.00014	0.00014	0	5.6e-06	4.3e-06	6	0.15
344	0.0049	0.014	0.31	0	0.0063	0	0.31	0.0038	0.014	0.0038	0.31	0.014	0.014	0	0.0049	0.0038	2	0.15
345	0.031	0.00081	0.27	0	0.04	3.3e-06	0.27	0.024	0.00081	0.024	0.27	0.00081	0.00081	0	0.031	0.024	2	0.15
346	0.16	0	0.026	0	0.21	0.0046	0.026	0.13	0	0.13	0.026	0	0	0	0.16	0.13	4	0.23
347	0.054	4.6e-06	0.23	0	0.069	0.0008	0.23	0.042	4.6e-06	0.042	0.23	4.6e-06	4.6e-06	2.9e-06	0.054	0.042	6	0.15
348	0.0086	0.00083	0.32	0	0.011	0	0.32	0.0067	0.00083	0.0067	0.32	0.00083	0.00083	0	0.0086	0.0067	2	0.15
349	0.13	3.7e-05	0.087	0	0.17	0.00028	0.087	0.1	3.7e-05	0.1	0.087	3.7e-05	3.7e-05	0	0.13	0.1	4	0.23
350	0.00018	0.043	0.28	1.1e-06	0.00023	0	0.28	0.00014	0.043	0.00014	0.28	0.043	0.043	0	0.00018	0.00014	6	0.15
351	0.031	0.0053	0.27	0	0.04	3.5e-06	0.27	0.024	0.0053	0.024	0.27	0.0053	0.0053	0	0.031	0.024	6	0.15
352	0.054	0	0.23	0	0.07	0.00099	0.23	0.042	0	0.042	0.23	0	0	2.8e-06	0.054	0.042	6	0.15
353	0.044	0.00059	0.25	0	0.056	3.3e-05	0.25	0.034	0.00059	0.034	0.25	0.00059	0.00059	0	0.044	0.034	6	0.15
354	0.025	0.0035	0.28	0	0.032	8.7e-06	0.28	0.019	0.0035	0.019	0.28	0.0035	0.0035	0	0.025	0.019	2	0.15
355	0.00084	0.006	0.32	0	0.0011	0	0.32	0.00065	0.006	0.00065	0.32	0.006	0.006	0	0.00084	0.00065	2	0.15
356	0.018	0	0.3	0	0.023	0.00036	0.3	0.014	0	0.014	0.3	0	0	0	0.018	0.014	6	0.15
357	0.056	5.1e-06	0.23	0	0.071	0	0.23	0.043	5.1e-06	0.043	0.23	5.1e-06	5.1e-06	0	0.056	0.043	2	0.15
358	0.0098	0	0.32	0	0.013	1.9e-05	0.32	0.0076	0	0.0076	0.32	0	0	0	0.0098	0.0076	2	0.15
359	0.002	0.00088	0.33	0	0.0026	0	0.33	0.0016	0.00088	0.0016	0.33	0.00088	0.00088	0	0.002	0.0016	6	0.15
360	0.047	8.6e-06	0.24	0	0.061	0	0.24	0.037	8.6e-06	0.037	0.24	8.6e-06	8.6e-06	0	0.047	0.037	2	0.15
361	0.0093	4.9e-06	0.32	0	0.012	0	0.32	0.0072	4.9e-06	0.0072	0.32	4.9e-06	4.9e-06	0	0.0093	0.0072	6	0.15
362	0.057	0.0015	0.22	0	0.073	0.0015	0.22	0.044	0.0015	0.044	0.22	0.0015	0.0015	0.00051	0.057	0.044	6	0.15
363	0.0082	0.0057	0.31	0	0.011	0	0.31	0.0064	0.0057	0.0064	0.31	0.0057	0.0057	0	0.0082	0.0064	6	0.15
364	0.00071	0.037	0.28	0	0.00091	0	0.28	0.00055	0.037	0.00055	0.28	0.037	0.037	0	0.00071	0.00055	2	0.15
365	0.064	0	0.21	0	0.082	0.0014	0.21	0.05	0	0.05	0.21	0	0	0	0.064	0.05	6	0.15
366	0.0063	0.00015	0.32	0	0.008	0.00013	0.32	0.0048	0.00015	0.0048	0.32	0.00015	0.00015	0	0.0063	0.0048	6	0.15
367	0.058	5.7e-06	0.22	0	0.074	0.0014	0.22	0.045	5.7e-06	0.045	0.22	5.7e-06	5.7e-06	0	0.058	0.045	2	0.15
368	0.014	0.013	0.29	0	0.018	0.00019	0.29	0.011	0.013	0.011	0.29	0.013	0.013	0	0.014	0.011	2	0.15
369	0.076	9.1e-06	0.19	0	0.098	0.002	0.19	0.059	9.1e-06	0.059	0.19	9.1e-06	9.1e-06	0	0.076	0.059	2	0.15
370	0.023	0.019	0.27	0	0.03	0.00033	0.27	0.018	0.019	0.018	0.27	0.019	0.019	0	0.023	0.018	6	0.15
371	0.043	0	0.25	0	0.055	0.0013	0.25	0.033	0	0.033	0.25	0	0	7.4e-06	0.043	0.033	6	0.15
372	0.075	0.12	0.04	0	0.096	0	0.04	0.058	0.12	0.058	0.04	0.12	0.12	0	0.075	0.058	1	0.083
373	0.032	0	0.27	0	0.042	0.00096	0.27	0.025	0	0.025	0.27	0	0	8.7e-06	0.032	0.025	6	0.15
374	0.14	0	0.08	0	0.17	0.0039	0.08	0.1	0	0.1	0.08	0	0	0	0.14	0.1	4	0.23
375	0.035	0.00034	0.27	0	0.045	0.00087	0.27	0.027	0.00034	0.027	0.27	0.00034	0.00034	0	0.035	0.027	6	0.15
376	0.029	0.00028	0.28	0	0.037	0.00069	0.28	0.022	0.00028	0.022	0.28	0.00028	0.00028	0	0.029	0.022	6	0.15
377	0.15	0	0.055	0	0.19	0.004	0.055	0.11	0	0.11	0.055	0	0	0	0.15	0.11	4	0.23
378	0.092	0	0.16	0	0.12	0.0025	0.16	0.071	0	0.071	0.16	0	0	0	0.092	0.071	2	0.15
379	0.13	0	0.089	0	0.17	0.0032	0.089	0.1	0	0.1	0.089	0	0	0	0.13	0.1	4	0.23
380	0.011	0.024	0.28	0	0.014	8.5e-06	0.28	0.0083	0.024	0.0083	0.28	0.024	0.024	0	0.011	0.0083	6	0.15
381	0.01	1.8e-05	0.31	0	0.013	0.0002	0.31	0.0079	1.8e-05	0.0079	0.31	1.8e-05	1.8e-05	0	0.01	0.0079	6	0.15
382	0.016	0.023	0.27	0	0.021	0.00011	0.27	0.013	0.023	0.013	0.27	0.023	0.023	0	0.016	0.013	6	0.15
383	0.035	0.00066	0.27	0	0.045	0.00089	0.27	0.027	0.00066	0.027	0.27	0.00066	0.00066	0	0.035	0.027	6	0.15
384	0.0089	0.015	0.3	0	0.011	4.5e-05	0.3	0.0069	0.015	0.0069	0.3	0.015	0.015	0	0.0089	0.0069	2	0.15
385	0.06	1.3e-05	0.22	0	0.077	0.0015	0.22	0.046	1.3e-05	0.046	0.22	1.3e-05	1.3e-05	0	0.06	0.046	6	0.15
386	0.006	0	0.32	0	0.0077	3.7e-05	0.32	0.0047	0	0.0047	0.32	0	0	0	0.006	0.0047	6	0.15
387	0.0012	0.073	0.23	0	0.0015	0	0.23	0.00092	0.073	0.00092	0.23	0.073	0.073	0	0.0012	0.00092	2	0.15
388	0.028	0.0054	0.27	0	0.036	2.1e-05	0.27	0.022	0.0054	0.022	0.27	0.0054	0.0054	0	0.028	0.022	2	0.15
389	0.022	0.021	0.26	0	0.028	6.4e-05	0.26	0.017	0.021	0.017	0.26	0.021	0.021	0	0.022	0.017	6	0.15
390	0.0034	0.024	0.3	0	0.0044	0	0.3	0.0027	0.024	0.0027	0.3	0.024	0.024	0	0.0034	0.0027	2	0.15
391	0.068	4.3e-06	0.21	0	0.087	0.00091	0.21	0.053	4.3e-06	0.053	0.21	4.3e-06	4.3e-06	0	0.068	0.053	6	0.15
