SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
373	0.059	0	0.047	0.82	0	8.7e-06	0.075	0.00096	3	0.15
374	0.25	0	0.2	0.24	0	0	0.31	0.0039	6	0.23
375	0.064	0.0014	0.051	0.8	0	0	0.081	0.00087	3	0.15
376	0.053	0.0011	0.042	0.84	0	0	0.066	0.00069	3	0.15
377	0.27	0	0.22	0.16	0	0	0.34	0.004	6	0.23
378	0.17	2.2e-06	0.13	0.48	0	0	0.21	0.0025	3	0.15
379	0.24	0	0.19	0.27	0	0	0.3	0.0032	6	0.23
380	0.02	0.097	0.016	0.84	0	0	0.025	8.5e-06	3	0.15
381	0.019	7.1e-05	0.015	0.94	0	0	0.024	0.0002	3	0.15
382	0.03	0.092	0.024	0.82	0	0	0.038	0.00011	3	0.15
383	0.065	0.0026	0.052	0.8	0	0	0.081	0.00089	3	0.15
384	0.016	0.062	0.013	0.89	0	0	0.021	4.5e-05	3	0.15
385	0.11	5.3e-05	0.088	0.66	0	0	0.14	0.0015	3	0.15
386	0.011	0	0.0088	0.97	0	0	0.014	3.7e-05	3	0.15
387	0.0022	0.29	0.0017	0.7	3e-06	0	0.0027	0	3	0.15
388	0.051	0.022	0.041	0.82	0	0	0.065	2.1e-05	3	0.15
389	0.041	0.083	0.032	0.79	0	0	0.051	6.4e-05	3	0.15
390	0.0063	0.095	0.005	0.89	0	0	0.0079	0	3	0.15
391	0.12	1.7e-05	0.1	0.62	0	0	0.16	0.00091	3	0.15
392	0	1	0	0.00069	0	0	0	0	1	0.083
393	0.027	0.0008	0.022	0.92	0	0	0.034	0	3	0.15
394	0.042	0	0.034	0.87	0	0	0.053	0.00046	3	0.15
395	3.1e-06	0.41	2.5e-06	0.59	6.8e-06	0	3.9e-06	0	3	0.15
396	0	0.9	0	0.1	1e-05	0	0	0	1	0.083
397	0.0023	0.0088	0.0019	0.98	0	0	0.003	0	3	0.15
398	0.00033	0.043	0.00026	0.96	0	0	0.00041	0	3	0.15
399	0.0014	8.3e-05	0.0011	1	0	0	0.0018	0	3	0.15
400	0.036	0.034	0.028	0.86	0	0	0.045	5.8e-06	3	0.15
401	0.32	0	0.26	0.0068	0	0	0.41	0	6	0.23
402	0.19	0	0.15	0.41	0	0	0.24	0	3	0.15
403	0.026	0.00066	0.021	0.92	0	0	0.032	0	3	0.15
404	0.09	2.7e-05	0.072	0.73	0	0	0.11	0	3	0.15
405	0.12	2.7e-05	0.095	0.64	0	0	0.15	0	3	0.15
406	0.095	0.00013	0.075	0.71	0	0	0.12	0	3	0.15
407	0.014	0.14	0.011	0.82	0	0	0.018	0	3	0.15
408	0.011	0.0018	0.0088	0.96	0	0	0.014	0	3	0.15
409	0.0018	0.00011	0.0014	0.99	0	0	0.0023	0	3	0.15
410	0	0.14	0	0.86	5.4e-06	0	0	0	3	0.15
411	0.077	0.0003	0.062	0.76	0	0	0.097	0	3	0.15
412	0.19	0	0.15	0.43	0	0	0.24	4e-05	3	0.15
413	0.22	0	0.17	0.34	0	0	0.27	3.1e-06	3	0.15
414	0.24	0	0.19	0.28	0	0	0.3	0	6	0.23
415	0.24	0	0.19	0.28	0	0	0.3	0	6	0.23
416	0.14	0	0.11	0.57	0	0	0.18	0	3	0.15
417	0.0003	0.0017	0.00024	1	0	0	0.00037	0	3	0.15
418	0.006	0.00045	0.0048	0.98	0	0	0.0076	0	3	0.15
419	0.057	0.0015	0.045	0.82	0	0	0.072	0	3	0.15
420	0.12	0.0034	0.095	0.63	0	0.00032	0.15	0.0016	3	0.15
421	0.048	0	0.038	0.85	0	0	0.06	0	3	0.15
422	3.3e-05	0.14	2.6e-05	0.86	3.3e-06	0	4.2e-05	0	3	0.15
423	0.018	6.4e-05	0.015	0.94	0	0	0.023	0	3	0.15
424	0.039	0.00021	0.031	0.88	0	0	0.049	0	3	0.15
425	0.00019	0.00017	0.00015	1	0	0	0.00024	0	3	0.15
426	1.3e-05	0.84	1.1e-05	0.16	4.4e-06	0	1.7e-05	0	1	0.083
427	0	1	0	0	0	0	0	0	1	0.083
428	0.12	4.3e-05	0.094	0.64	0	0	0.15	0	3	0.15
429	0.043	0	0.034	0.87	0	0	0.054	0	3	0.15
430	0.034	0.007	0.027	0.89	0	0	0.043	0	3	0.15
431	0.037	0.00075	0.029	0.89	0	0	0.046	0	3	0.15
432	0.00012	0.81	9.6e-05	0.19	3.5e-06	0	0.00015	0	1	0.083
433	0.3	0	0.24	0.092	0	0	0.37	0.0049	6	0.23
434	0.23	0	0.19	0.29	0	0	0.29	0	6	0.23
435	0.00028	0.00052	0.00022	1	0	0	0.00035	0	3	0.15
436	0.014	0.00027	0.011	0.96	0	0	0.018	0	3	0.15
437	0.31	0	0.25	0.04	0	0	0.4	0	6	0.23
438	0.015	0	0.012	0.95	0	0	0.019	0	3	0.15
439	0.059	1.9e-05	0.047	0.82	0	0	0.074	0	3	0.15
440	0.14	0.0001	0.11	0.57	0	0	0.18	5.7e-06	3	0.15
441	0.12	0.00061	0.099	0.62	0	0	0.16	0.0003	3	0.15
442	0.0057	0.002	0.0046	0.98	0	0	0.0072	0	3	0.15
443	0.2	0	0.16	0.36	0	0.019	0.25	0.013	3	0.15
444	0	0.86	0	0.14	9.3e-06	0	0	0	1	0.083
445	0.11	0.0027	0.084	0.67	0	0	0.13	0.00026	3	0.15
446	0.13	0	0.11	0.6	0	0	0.17	0	3	0.15
447	0.0015	0	0.0012	1	0	0	0.0019	0	3	0.15
448	0.00021	0.13	0.00017	0.87	2.5e-06	0	0.00027	0	3	0.15
449	0.11	4.8e-05	0.09	0.66	0	0	0.14	0	3	0.15
450	0.2	0	0.16	0.39	0	0	0.25	2.5e-05	3	0.15
451	0.00013	0.028	0.0001	0.97	0	0	0.00017	0	3	0.15
452	0.011	0	0.0089	0.97	0	0	0.014	0	3	0.15
453	4e-05	0.83	3.2e-05	0.17	3.9e-06	0	5.1e-05	0	1	0.083
454	0.044	0	0.035	0.87	0	0	0.055	0	3	0.15
455	0.18	0	0.14	0.46	0	0	0.22	0	3	0.15
456	0.00038	0.23	0.0003	0.77	3e-06	0	0.00048	0	3	0.15
457	0.014	8.1e-05	0.011	0.96	0	0	0.017	0	3	0.15
458	0.31	0	0.25	0.057	0	0	0.39	6.2e-06	6	0.23
459	0.05	1.2e-06	0.04	0.85	0	0	0.062	0	3	0.15
460	0.17	0.011	0.13	0.48	0	0.00021	0.21	0.0021	3	0.15
461	0.32	0	0.26	0.022	0	0	0.4	8e-05	6	0.23
462	0.27	4.9e-05	0.22	0.17	0	0	0.34	0.00069	6	0.23
463	0.049	0.0046	0.039	0.84	0	0	0.062	0	3	0.15
464	0.29	0	0.23	0.11	0	0	0.37	0	6	0.23
465	0.32	0	0.26	0.012	0	0	0.41	2.2e-05	6	0.23
466	0.32	0	0.25	0.036	0	0	0.4	7.8e-05	6	0.23
467	0.33	0	0.26	0.0014	0	0	0.41	0	6	0.23
468	0.28	1.6e-06	0.22	0.15	0	0	0.35	7.6e-06	6	0.23
469	0.32	0	0.26	0.0099	0	0	0.41	0	6	0.23
470	0.33	0	0.26	0.002	0	0	0.41	0	6	0.23
471	0.11	0	0.087	0.67	0	0	0.14	0	3	0.15
472	0.31	0	0.25	0.048	0	0	0.39	0	6	0.23
473	6.8e-05	0.002	5.5e-05	1	0	0	8.6e-05	0	3	0.15
474	0.32	0	0.26	0.015	0	0	0.41	0	6	0.23
475	0.32	0	0.26	0.011	0	0	0.41	7.8e-06	6	0.23
476	0.2	2.4e-06	0.16	0.38	0	0	0.26	0	3	0.15
477	0.0084	2.3e-05	0.0067	0.97	0	0	0.011	0	3	0.15
478	0.0028	2.8e-05	0.0022	0.99	0	0	0.0035	0	3	0.15
479	0.047	0.012	0.037	0.84	0	0	0.059	4.8e-06	3	0.15
480	0.015	0.00016	0.012	0.95	0	0	0.019	0	3	0.15
481	0.23	5.1e-05	0.18	0.31	0	0	0.28	1.6e-05	3	0.15
482	0.33	0	0.26	0.00012	0	0	0.41	0	6	0.23
483	0.036	0.0085	0.029	0.88	0	0	0.045	0	3	0.15
484	0.24	0	0.19	0.25	0	0	0.31	0	6	0.23
485	0	0.94	0	0.057	5.3e-06	0	0	0	1	0.083
486	0.17	0	0.14	0.48	0	0	0.22	0	3	0.15
487	0.26	4.4e-05	0.21	0.21	0	0	0.33	0.00019	6	0.23
488	0.065	2.6e-05	0.052	0.8	0	0	0.082	0	3	0.15
489	0.13	0	0.1	0.6	0	0	0.16	0	3	0.15
490	0.1	0	0.08	0.69	0	0	0.13	0.00094	3	0.15
491	0.26	0	0.21	0.0091	0	0.024	0.33	0.16	6	0.23
492	0.28	0	0.22	0.14	0	0	0.35	2.8e-06	6	0.23
493	0.24	2.9e-06	0.19	0.26	0	0	0.31	0	6	0.23
494	0.033	0.09	0.026	0.81	1.2e-06	0	0.041	2.8e-06	3	0.15
495	0.049	0.015	0.039	0.84	0	0	0.062	8.2e-06	3	0.15
496	0.0052	0.023	0.0042	0.96	0	0	0.0066	0	3	0.15
497	9.9e-06	0.8	7.9e-06	0.2	6.2e-06	0	1.2e-05	0	1	0.083
498	0.3	2.4e-06	0.24	0.076	0	0	0.38	0.00059	6	0.23
499	0.12	0.00015	0.097	0.63	0	0	0.15	0	3	0.15
500	0.33	0	0.26	1.7e-06	0	0	0.41	0	6	0.23
501	0.05	0.026	0.04	0.82	0	2.5e-06	0.062	0.00062	3	0.15
502	0.12	0	0.098	0.62	0	0	0.15	0.002	3	0.15
503	0.013	0	0.011	0.96	0	0	0.017	0	3	0.15
504	0.0012	7.8e-05	0.00092	1	0	0	0.0014	0	3	0.15
505	0.14	4.4e-05	0.11	0.57	0	0	0.18	0	3	0.15
506	0.05	0.0092	0.039	0.84	0	0	0.062	4e-06	3	0.15
507	0.13	0	0.1	0.6	0	3.1e-06	0.16	0.0033	3	0.15
508	0.038	0.0078	0.031	0.88	0	0	0.048	0	3	0.15
509	0.14	0.0002	0.11	0.57	0	0	0.18	3.4e-05	3	0.15
510	0.00016	0.23	0.00012	0.77	3.4e-06	0	0.0002	0	3	0.15
511	0.066	0.00018	0.053	0.8	0	0	0.083	0	3	0.15
512	0	0.98	0	0.015	4.5e-06	0	0	0	1	0.083
513	9.4e-05	0.59	7.5e-05	0.41	4.5e-06	0	0.00012	0	1	0.083
514	0.0083	0.0019	0.0066	0.97	0	0	0.01	0	3	0.15
515	0.031	0.003	0.025	0.9	0	0	0.039	0	3	0.15
516	0.15	0	0.12	0.54	0	0	0.19	0	3	0.15
517	8.2e-05	2.7e-06	6.5e-05	1	0	0	0.0001	0	3	0.15
518	0	0.99	0	0.008	3.8e-06	0	0	0	1	0.083
519	0.2	4.7e-06	0.16	0.4	0	0	0.25	2.3e-06	3	0.15
520	0	0	0	0	0	0.99	0	0.013	5	0.62
521	0.0026	0.00036	0.002	0.99	0	0	0.0032	0	3	0.15
522	0.00028	0.03	0.00022	0.97	1.3e-06	0	0.00035	0	3	0.15
523	0.0059	5e-05	0.0047	0.98	0	0	0.0074	0	3	0.15
524	0.093	8.7e-05	0.074	0.71	0	0	0.12	0	3	0.15
525	0.15	0	0.12	0.55	0	0	0.18	0	3	0.15
526	0	1	0	0.001	2.4e-06	0	0	0	1	0.083
527	0.0013	0.0004	0.001	1	0	0	0.0016	0	3	0.15
528	0.11	0.0022	0.085	0.67	0	0	0.13	0.00018	3	0.15
529	0.024	0.078	0.019	0.85	1.2e-06	0	0.03	0	3	0.15
530	0.27	8.8e-05	0.21	0.18	0	0	0.34	0.0013	6	0.23
531	0.079	0.011	0.063	0.75	0	0	0.1	8.4e-06	3	0.15
532	0.13	0	0.11	0.59	0	0	0.17	0	3	0.15
533	0.048	0.0078	0.039	0.84	0	0	0.061	0.00031	3	0.15
534	0.0012	0.09	0.00098	0.91	0	0	0.0015	0	3	0.15
535	0.17	2.6e-05	0.14	0.48	0	0	0.22	6.1e-06	3	0.15
536	0.069	7.4e-05	0.055	0.79	0	0	0.086	0.00087	3	0.15
537	0.018	0.0039	0.015	0.94	0	0	0.023	0	3	0.15
538	0.023	0	0.018	0.93	0	0	0.029	0.00042	3	0.15
539	0.017	0.028	0.014	0.92	0	0	0.021	0	3	0.15
540	0.063	6.5e-06	0.05	0.81	0	0	0.08	0	3	0.15
541	0.054	0	0.043	0.83	0	0	0.068	0	3	0.15
542	3.1e-06	0.064	2.5e-06	0.94	2.8e-06	0	4e-06	0	3	0.15
543	0.13	0.0024	0.1	0.61	0	0.00076	0.16	0.0023	3	0.15
544	0.017	0.00037	0.014	0.95	0	0	0.022	0	3	0.15
545	0.014	0.2	0.011	0.76	0	0	0.018	2.5e-06	3	0.15
546	0.012	0.11	0.0093	0.85	0	0	0.015	0	3	0.15
547	0.31	0	0.25	0.06	0	0	0.39	0	6	0.23
548	8.7e-05	0.26	7e-05	0.74	3.9e-06	0	0.00011	0	3	0.15
549	0.023	6.5e-05	0.019	0.93	0	0	0.029	0	3	0.15
550	0.12	0.00057	0.095	0.64	0	0	0.15	2.6e-05	3	0.15
551	0.007	0.037	0.0056	0.94	0	0	0.0088	0	3	0.15
552	0	0.93	0	0.066	1.6e-05	0	0	0	1	0.083
553	0	0.69	0	0.31	1e-05	0	0	0	1	0.083
554	0.037	0.032	0.029	0.86	0	0	0.046	6.5e-06	3	0.15
555	0.0052	2.8e-05	0.0042	0.98	0	0	0.0066	0	3	0.15
556	0.049	0.0037	0.039	0.85	0	0	0.062	0	3	0.15
557	0.18	0	0.15	0.44	0	0	0.23	1.1e-05	3	0.15
558	0.27	0	0.21	0.18	0	0	0.34	0	6	0.23
559	0.084	0.0032	0.067	0.74	0	0	0.11	2.2e-05	3	0.15
560	0.0076	0.15	0.0061	0.83	0	0	0.0096	0	3	0.15
561	4.4e-06	0.8	3.5e-06	0.2	5.6e-06	0	5.5e-06	0	1	0.083
562	0.13	0.0011	0.11	0.59	0	0.00078	0.17	0.0026	3	0.15
563	0.0055	0.00039	0.0044	0.98	0	0	0.0069	0	3	0.15
564	0.18	8.6e-06	0.15	0.43	0	0	0.23	2.5e-05	3	0.15
565	0.046	0.0015	0.037	0.86	0	0	0.058	0	3	0.15
566	0.00059	0.017	0.00047	0.98	0	0	0.00074	0	3	0.15
567	0.0021	0.075	0.0017	0.92	0	0	0.0027	0	3	0.15
568	0	0.79	0	0.21	8.4e-06	0	0	0	1	0.083
569	0.14	0	0.12	0.56	0	0	0.18	0.0001	3	0.15
570	0	0.93	0	0.066	5.1e-06	0	0	0	1	0.083
571	0.1	3.7e-05	0.08	0.69	0	0	0.13	0	3	0.15
572	0.015	0.012	0.012	0.94	0	0	0.02	0	3	0.15
573	0.12	0.0011	0.093	0.64	0	0	0.15	0.00026	3	0.15
574	0.18	0	0.15	0.43	0	0	0.23	0	3	0.15
575	0.33	0	0.26	0.0017	0	0	0.41	0.0028	6	0.23
576	0.092	0.0011	0.073	0.72	0	1.9e-05	0.12	0.0014	3	0.15
577	0.094	1.3e-05	0.075	0.71	0	0.00016	0.12	0.0015	3	0.15
578	0.037	0	0.029	0.89	0	1e-06	0.047	0.00062	3	0.15
579	0.096	0.0011	0.076	0.7	0	0.00023	0.12	0.0015	3	0.15
580	0.18	0	0.14	0.46	0	0	0.22	0.0032	3	0.15
581	0.091	0.51	0.072	0.21	9.1e-06	0	0.11	0	1	0.083
582	0.029	0.00015	0.024	0.91	0	0	0.037	0.00034	3	0.15
583	0.16	0	0.13	0.5	0	0	0.2	0.0027	3	0.15
584	0.17	0	0.13	0.48	0	0	0.21	0.0021	3	0.15
585	0.089	0	0.071	0.73	0	3.4e-06	0.11	0.0014	3	0.15
586	0.092	0	0.073	0.72	0	4.8e-06	0.12	0.0015	3	0.15
587	0.053	0	0.042	0.84	0	0	0.067	0.0012	3	0.15
588	0.00064	0.0076	0.00051	0.99	0	0	0.00081	0	3	0.15
589	0.14	0	0.11	0.58	0	0	0.17	0.00055	3	0.15
590	0.011	0.0028	0.0091	0.96	0	0	0.014	6.2e-05	3	0.15
591	0.1	0.00019	0.082	0.69	0	0	0.13	0.00069	3	0.15
592	0.026	0.0027	0.021	0.92	0	0	0.033	0.00016	3	0.15
593	0.03	3.6e-05	0.024	0.91	0	0	0.038	0.00017	3	0.15
594	0.007	0.0013	0.0056	0.98	0	0	0.0088	3.6e-05	3	0.15
595	0.058	0.24	0.046	0.59	2.7e-06	0	0.073	1.6e-06	3	0.15
596	0.29	0	0.23	0.11	0	0	0.37	0.0019	6	0.23
597	0.15	0.5	0.12	0.037	2.8e-06	0	0.19	0	1	0.083
598	0.26	2.4e-05	0.2	0.22	0	0	0.32	5.1e-05	6	0.23
599	0	0.98	0	0.017	3.5e-06	0	0	0	1	0.083
600	0.028	0.054	0.022	0.86	0	0	0.035	0	3	0.15
601	0.019	0.0095	0.016	0.93	0	0	0.024	0	3	0.15
602	0.25	0.00032	0.2	0.24	0	2.3e-06	0.31	0.0017	6	0.23
603	0.0063	0.31	0.005	0.67	2.9e-06	0	0.008	0	3	0.15
604	0.034	0.00047	0.027	0.89	0	0	0.043	0	3	0.15
605	0.018	0	0.014	0.95	0	0	0.022	0	3	0.15
606	0.014	0.0062	0.011	0.95	0	0	0.018	0	3	0.15
607	0	0.96	0	0.037	4.2e-06	0	0	0	1	0.083
608	0.0087	0.012	0.0069	0.96	0	0	0.011	0	3	0.15
609	0	0.72	0	0.28	9.7e-06	0	0	0	1	0.083
610	3.5e-06	0.0088	2.8e-06	0.99	1.1e-06	0	4.4e-06	0	3	0.15
611	0.21	0	0.17	0.36	0	0	0.26	0	3	0.15
612	0	0.96	0	0.044	4.5e-06	0	0	0	1	0.083
613	0.002	0.2	0.0016	0.79	2.8e-06	0	0.0025	0	3	0.15
614	0.029	1e-06	0.023	0.91	0	0	0.037	0	3	0.15
615	0.21	0	0.17	0.36	0	0	0.26	0	3	0.15
616	0.13	0.0014	0.1	0.6	0	0	0.16	9.8e-06	3	0.15
617	0.0089	0.19	0.0071	0.78	2.3e-06	0	0.011	0	3	0.15
618	0.076	0.0005	0.061	0.77	0	0	0.096	0	3	0.15
619	0.33	0	0.26	1e-05	0	0	0.41	0	6	0.23
620	0.32	0	0.25	0.019	0	0	0.4	0.0086	6	0.23
621	0.16	0	0.13	0.49	0	0	0.21	0.0024	3	0.15
622	0.011	0.024	0.0089	0.94	0	0	0.014	0	3	0.15
623	0.0014	0.0025	0.0011	0.99	0	0	0.0017	0	3	0.15
624	0.29	0	0.24	0.094	0	0	0.37	0.0048	6	0.23
625	7.2e-06	0.75	5.8e-06	0.25	6.4e-06	0	9.1e-06	0	1	0.083
626	0.14	0	0.11	0.57	0	1.6e-06	0.18	0.002	3	0.15
627	0.31	0	0.25	0.048	0	0	0.39	0.0049	6	0.23
628	0.036	0	0.029	0.89	0	0	0.046	0.00015	3	0.15
629	0.27	0	0.21	0.18	0	0	0.34	0.0039	6	0.23
630	0.12	3.6e-05	0.096	0.63	0	0	0.15	0	3	0.15
631	0	0.95	0	0.049	4.7e-06	0	0	0	1	0.083
632	0.31	0	0.25	0.047	0	0	0.39	0.0045	6	0.23
633	0.0027	0.23	0.0021	0.77	2.6e-06	0	0.0034	0	3	0.15
634	0	0.37	0	0.63	9.1e-06	0	0	0	3	0.15
635	0.0063	0.012	0.005	0.97	0	0	0.0079	0	3	0.15
636	0.12	0	0.092	0.64	0	0	0.15	0.003	3	0.15
637	0.011	0.096	0.0086	0.87	0	0	0.014	0	3	0.15
638	6.7e-06	0.78	5.4e-06	0.22	5.4e-06	0	8.5e-06	0	1	0.083
639	3.8e-06	0.88	3e-06	0.12	4.5e-06	0	4.7e-06	0	1	0.083
640	0	1	0	0.0049	2e-06	0	0	0	1	0.083
641	0.13	1.4e-05	0.1	0.61	0	0	0.16	0.00071	3	0.15
642	0.065	0	0.052	0.8	0	0	0.082	0.0015	3	0.15
643	0.044	0.033	0.035	0.83	0	0	0.055	1.8e-05	3	0.15
644	0.14	2.1e-05	0.11	0.57	0	0.00048	0.18	0.0026	3	0.15
645	0.11	0	0.084	0.68	0	0	0.13	3.5e-06	3	0.15
646	0.15	0	0.12	0.55	0	7e-06	0.18	0.0041	3	0.15
647	2.3e-05	0.37	1.8e-05	0.63	5.2e-06	0	2.9e-05	0	3	0.15
648	0.29	0	0.23	0.095	0	0	0.37	0.0096	6	0.23
649	0.13	0.00028	0.1	0.61	0	0	0.16	0.00039	3	0.15
650	0.069	0	0.055	0.79	0	0	0.087	0.0016	3	0.15
651	0.13	0	0.1	0.61	0	0	0.16	0.0032	3	0.15
652	0.057	0	0.046	0.82	0	0	0.072	7e-05	3	0.15
653	0.14	0	0.11	0.58	0	0	0.17	2.7e-05	3	0.15
654	0.14	0	0.11	0.57	0	0	0.18	0.002	3	0.15
655	0.019	1.1e-05	0.016	0.94	0	0	0.024	0	3	0.15
656	0.039	0	0.031	0.88	0	0	0.049	0.00042	3	0.15
657	0.08	0	0.064	0.75	0	0	0.1	0.0001	3	0.15
658	0	0.0012	0	1	0	0	0	0	3	0.15
659	0.18	0	0.15	0.44	0	3.3e-06	0.23	0.0028	3	0.15
660	0.00018	0.65	0.00014	0.35	4.6e-06	0	0.00022	0	1	0.083
661	0.2	0	0.16	0.37	0	0	0.26	2.1e-06	3	0.15
662	0.048	0	0.038	0.85	0	0	0.061	0.00022	3	0.15
663	0.29	0	0.23	0.11	0	0	0.37	0	6	0.23
664	0.014	0.048	0.011	0.91	0	0	0.018	0	3	0.15
665	0.012	0.12	0.0096	0.84	0	0	0.015	0	3	0.15
666	0.061	0	0.049	0.81	0	0	0.077	0.00074	3	0.15
667	0.0046	0.00021	0.0037	0.99	0	0	0.0058	0	3	0.15
668	0.079	0.00096	0.063	0.76	0	0	0.099	3.9e-06	3	0.15
669	0.016	0	0.013	0.95	0	0	0.02	6e-05	3	0.15
670	0.018	0	0.014	0.95	0	0	0.022	0.00018	3	0.15
671	0.021	0	0.016	0.94	0	0	0.026	1.2e-05	3	0.15
672	0.019	0.13	0.015	0.82	0	0	0.024	5e-06	3	0.15
673	0.14	0	0.11	0.58	0	0	0.17	2.1e-05	3	0.15
674	0.18	0	0.15	0.44	0	0.0015	0.23	0.0051	3	0.15
675	0.08	0.00039	0.064	0.75	0	0	0.1	0	3	0.15
676	0.084	0	0.067	0.74	0	0	0.11	0.00021	3	0.15
677	0.064	0.0027	0.051	0.8	0	0	0.08	5e-06	3	0.15
678	0.034	0.0006	0.027	0.9	0	0	0.043	0	3	0.15
679	0.015	0.00016	0.012	0.96	0	0	0.018	0	3	0.15
680	0.076	0.0013	0.06	0.77	0	0	0.096	4.9e-06	3	0.15
681	0.017	0.00073	0.014	0.95	0	0	0.021	0	3	0.15
682	0.12	6.8e-05	0.095	0.64	0	0	0.15	1.2e-06	3	0.15
683	0.16	0	0.13	0.51	0	0	0.2	0.0023	3	0.15
684	0.16	4.6e-06	0.12	0.52	0	0	0.2	1.3e-05	3	0.15
685	0.2	0	0.16	0.37	0	0	0.26	0.003	3	0.15
686	0.0007	0.22	0.00056	0.78	3.4e-06	0	0.00088	0	3	0.15
687	0.004	0.07	0.0032	0.92	1.5e-06	0	0.0051	0	3	0.15
688	0.00048	0.61	0.00038	0.39	4.5e-06	0	0.00061	0	1	0.083
689	0.1	0.0045	0.083	0.68	0	0	0.13	1.1e-05	3	0.15
690	0	1	0	6.1e-05	2.1e-06	0	0	0	1	0.083
691	0.29	0	0.23	0.1	0	0	0.37	1.1e-06	6	0.23
692	0	0.96	0	0.035	4.4e-06	0	0	0	1	0.083
693	4e-05	0.021	3.2e-05	0.98	1.3e-06	0	5.1e-05	0	3	0.15
694	0	1	0	0.0029	3.7e-06	0	0	0	1	0.083
695	0.0029	0.19	0.0023	0.8	2.6e-06	0	0.0036	0	3	0.15
696	9.6e-05	0.043	7.7e-05	0.96	1.8e-06	0	0.00012	0	3	0.15
697	0.22	1.8e-06	0.18	0.32	0	0	0.28	0	3	0.15
698	0	0.98	0	0.016	3.1e-06	0	0	0	1	0.083
699	0	1	0	0.00042	1.4e-06	0	0	0	1	0.083
700	0.019	0.11	0.015	0.83	0	0	0.024	2.5e-06	3	0.15
701	0.12	1.3e-05	0.095	0.64	0	0	0.15	0	3	0.15
702	0	0.36	0	0.64	1.1e-05	0	0	0	3	0.15
703	0.0028	0	0.0022	0.99	0	0	0.0035	1.8e-05	3	0.15
704	0.23	0	0.18	0.29	0	0	0.29	0.0037	6	0.23
705	0.098	6.3e-05	0.078	0.7	0	0	0.12	0	3	0.15
706	0.25	0	0.2	0	0	0	0.31	0.25	6	0.23
707	0.12	2.8e-05	0.094	0.64	0	0	0.15	0	3	0.15
708	0.22	0.00037	0.18	0.32	0	0	0.28	0.0003	3	0.15
709	0.12	0	0.098	0.62	0	0.0041	0.16	0.0009	3	0.15
710	0.0019	0	0.0015	0.99	0	0.0018	0.0024	0.0024	3	0.15
711	0.096	0.34	0.077	0.36	2.9e-06	0	0.12	4.4e-06	3	0.15
712	0.0063	0	0.005	0.98	0	0.002	0.0079	0.003	3	0.15
713	0.22	0	0.18	0.29	0	0.0003	0.28	0.022	3	0.15
714	0.025	0	0.02	0.92	0	0.0023	0.031	0.0023	3	0.15
715	0.003	0	0.0024	0.99	0	0.0018	0.0037	0.0038	3	0.15
716	0.26	2.4e-06	0.21	0.19	0	0	0.33	0.0042	6	0.23
717	0.26	3.1e-06	0.2	0.21	0	0	0.32	0.004	6	0.23
718	0.014	0	0.011	0.95	0	0.0022	0.018	0.0025	3	0.15
719	0.012	0.043	0.0093	0.92	0	0	0.015	4.1e-05	3	0.15
720	0.1	0.32	0.082	0.37	2.2e-06	0	0.13	3.4e-05	3	0.15
721	0.00024	0.0022	0.00019	1	0	0	0.0003	0	3	0.15
722	0.022	0.018	0.018	0.91	0	0	0.028	0.00024	3	0.15
723	0.17	0	0.13	0.48	0	0	0.21	0.0027	3	0.15
724	0.02	6.8e-05	0.016	0.94	0	0	0.025	0.00021	3	0.15
725	0.052	0.21	0.041	0.64	2.4e-06	0	0.065	1.6e-05	3	0.15
726	0.22	0	0.18	0.31	0	0	0.28	0	3	0.15
727	0.0013	0.00048	0.0011	1	0	0	0.0017	0	3	0.15
728	0.0042	0.00011	0.0033	0.99	0	0	0.0053	0	3	0.15
729	0.16	5.8e-05	0.13	0.52	0	0	0.2	5.1e-05	3	0.15
730	0.044	0.04	0.035	0.82	0	0	0.056	2.6e-05	3	0.15
731	0.037	0.0081	0.03	0.88	0	0	0.047	0	3	0.15
732	0.046	0.00093	0.037	0.86	0	0	0.059	0	3	0.15
733	0.22	0	0.17	0.34	0	0	0.27	6.5e-06	3	0.15
734	0.16	0	0.13	0.51	0	0	0.2	6.9e-05	3	0.15
735	0.049	0.00069	0.039	0.85	0	0	0.062	0	3	0.15
736	0.13	3.9e-06	0.1	0.61	0	0	0.16	0.00053	3	0.15
737	0.19	0	0.15	0.43	0	0	0.23	0.0026	3	0.15
738	0.0024	0.0016	0.0019	0.99	0	0	0.0031	0	3	0.15
739	0.16	1.2e-05	0.13	0.51	0	0	0.2	0	3	0.15
740	0.0035	0.17	0.0028	0.82	0	0	0.0045	0	3	0.15
741	0.0096	0.0043	0.0076	0.97	0	0	0.012	0	3	0.15
742	0.28	0	0.22	0.15	0	0	0.35	0	6	0.23
743	0.042	2.8e-05	0.034	0.87	0	0	0.053	0	3	0.15
744	0.17	5.1e-06	0.14	0.47	0	0	0.22	7.5e-05	3	0.15
745	0.017	0.00038	0.013	0.95	0	0	0.021	0	3	0.15
746	0.01	0.014	0.008	0.96	0	0	0.013	0	3	0.15
747	0.018	0	0.014	0.94	0	0	0.023	0	3	0.15
748	0.13	0.00039	0.1	0.6	0	0	0.16	9e-05	3	0.15
749	0.1	0.00025	0.08	0.69	0	0	0.13	0	3	0.15
