SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
630	0.37	0.63	0	3.5e-05	1	0.15
631	0	0.049	0	0.95	3	0.083
632	0.95	0.046	0	0	0	0.23
633	0.0084	0.76	0	0.23	1	0.15
634	2.1e-06	0.63	0	0.37	1	0.15
635	0.02	0.97	0	0.012	1	0.15
636	0.36	0.64	0	0	1	0.15
637	0.034	0.87	0	0.097	1	0.15
638	2.1e-05	0.21	0	0.79	3	0.083
639	1.2e-05	0.12	0	0.88	3	0.083
640	0	0.0049	0	1	3	0.083
641	0.39	0.61	0	1.4e-05	1	0.15
642	0.2	0.8	0	0	1	0.15
643	0.14	0.83	0	0.033	1	0.15
644	0.43	0.57	0	2.1e-05	1	0.15
645	0.33	0.67	0	0	1	0.15
646	0.45	0.55	0	0	1	0.15
647	7.1e-05	0.63	0	0.37	1	0.15
648	0.91	0.094	0	0	0	0.23
649	0.4	0.6	0	0.00028	1	0.15
650	0.22	0.78	0	0	1	0.15
651	0.39	0.61	0	0	1	0.15
652	0.18	0.82	0	0	1	0.15
653	0.42	0.58	0	0	1	0.15
654	0.44	0.56	0	0	1	0.15
655	0.061	0.94	0	1.1e-05	1	0.15
656	0.12	0.88	0	0	1	0.15
657	0.25	0.75	0	0	1	0.15
658	0	1	0	0.0012	1	0.15
659	0.57	0.43	0	0	0	0.23
660	0.00056	0.35	0	0.65	3	0.083
661	0.63	0.37	0	0	0	0.23
662	0.15	0.85	0	0	1	0.15
663	0.9	0.1	0	0	0	0.23
664	0.044	0.91	0	0.048	1	0.15
665	0.038	0.84	0	0.12	1	0.15
666	0.19	0.81	0	0	1	0.15
667	0.014	0.99	0	0.00021	1	0.15
668	0.25	0.75	0	0.00096	1	0.15
669	0.05	0.95	0	0	1	0.15
670	0.055	0.94	0	0	1	0.15
671	0.064	0.94	0	0	1	0.15
672	0.059	0.81	0	0.13	1	0.15
673	0.43	0.57	0	0	1	0.15
674	0.57	0.43	0	0	0	0.23
675	0.25	0.75	0	0.00039	1	0.15
676	0.26	0.74	0	0	1	0.15
677	0.2	0.8	0	0.0027	1	0.15
678	0.11	0.89	0	0.0006	1	0.15
679	0.045	0.95	0	0.00016	1	0.15
680	0.24	0.76	0	0.0013	1	0.15
681	0.053	0.95	0	0.00073	1	0.15
682	0.37	0.63	0	6.8e-05	1	0.15
683	0.5	0.5	0	0	1	0.15
684	0.48	0.52	0	4.6e-06	1	0.15
685	0.63	0.37	0	0	0	0.23
686	0.0022	0.78	0	0.22	1	0.15
687	0.013	0.92	0	0.07	1	0.15
688	0.0015	0.39	0	0.61	3	0.083
689	0.32	0.67	0	0.0045	1	0.15
690	0	6.1e-05	0	1	3	0.083
691	0.9	0.098	0	0	0	0.23
692	0	0.035	0	0.97	3	0.083
693	0.00013	0.98	0	0.021	1	0.15
694	0	0.0029	0	1	3	0.083
695	0.0089	0.8	0	0.19	1	0.15
696	0.0003	0.96	0	0.043	1	0.15
697	0.69	0.31	0	1.7e-06	0	0.23
698	0	0.016	0	0.98	3	0.083
699	0	0.00042	0	1	3	0.083
700	0.059	0.83	0	0.11	1	0.15
701	0.37	0.63	0	1.3e-05	1	0.15
702	0	0.64	0	0.36	1	0.15
703	0.0087	0.99	0	0	1	0.15
704	0.72	0.28	0	0	0	0.23
705	0.31	0.69	0	6.2e-05	1	0.15
706	1	0	0	0	0	0.23
707	0.37	0.63	0	2.8e-05	1	0.15
708	0.69	0.31	0	0.00037	0	0.23
709	0.38	0.62	0	0	1	0.15
710	0.0061	0.99	0	0	1	0.15
711	0.3	0.36	0	0.34	1	0.15
712	0.02	0.98	0	0	1	0.15
713	0.71	0.29	0	0	0	0.23
714	0.077	0.92	0	0	1	0.15
715	0.0093	0.99	0	0	1	0.15
716	0.82	0.18	0	2.3e-06	0	0.23
717	0.79	0.21	0	3e-06	0	0.23
718	0.044	0.96	0	0	1	0.15
719	0.037	0.92	0	0.043	1	0.15
720	0.32	0.37	0	0.32	1	0.15
721	0.00074	1	0	0.0022	1	0.15
722	0.07	0.91	0	0.018	1	0.15
723	0.52	0.48	0	0	0	0.23
724	0.061	0.94	0	6.8e-05	1	0.15
725	0.16	0.63	0	0.2	1	0.15
726	0.69	0.31	0	0	0	0.23
727	0.0042	1	0	0.00048	1	0.15
728	0.013	0.99	0	0.00011	1	0.15
729	0.49	0.51	0	5.7e-05	1	0.15
730	0.14	0.82	0	0.04	1	0.15
731	0.12	0.88	0	0.0081	1	0.15
732	0.15	0.85	0	0.00093	1	0.15
733	0.67	0.33	0	0	0	0.23
734	0.5	0.5	0	0	1	0.15
735	0.15	0.85	0	0.00069	1	0.15
736	0.4	0.6	0	3.9e-06	1	0.15
737	0.57	0.43	0	0	0	0.23
738	0.0076	0.99	0	0.0016	1	0.15
739	0.5	0.5	0	1.2e-05	0	0.23
740	0.011	0.82	0	0.17	1	0.15
741	0.03	0.97	0	0.0043	1	0.15
742	0.85	0.15	0	0	0	0.23
743	0.13	0.87	0	2.8e-05	1	0.15
744	0.53	0.47	0	5.1e-06	0	0.23
745	0.052	0.95	0	0.00038	1	0.15
746	0.031	0.95	0	0.014	1	0.15
747	0.056	0.94	0	0	1	0.15
748	0.41	0.59	0	0.00039	1	0.15
749	0.31	0.69	0	0.00024	1	0.15
750	0.042	0.95	0	0.0032	1	0.15
751	0.62	0.38	0	0	0	0.23
752	0.6	0.4	0	6e-06	0	0.23
753	0.32	0.68	0	0	1	0.15
754	1.5e-05	0.37	0	0.63	3	0.083
755	0.29	0.71	0	9.9e-06	1	0.15
756	0.85	0.15	0	0	0	0.23
757	0.18	0.81	0	0.017	1	0.15
758	0.078	0.92	0	0	1	0.15
759	0.16	0.84	0	1.3e-05	1	0.15
760	2.2e-05	0.12	0	0.88	3	0.083
761	8.3e-06	0.41	0	0.59	3	0.083
762	0.29	0.7	0	0.0042	1	0.15
763	0.14	0.86	0	0.00022	1	0.15
764	0.0043	0.97	0	0.027	1	0.15
765	0.24	0.73	0	0.023	1	0.15
766	2.4e-05	0.058	0	0.94	3	0.083
767	0.0022	0.74	0	0.26	1	0.15
768	1.1e-06	0.056	0	0.94	3	0.083
769	0	0.029	0	0.97	3	0.083
770	0.88	0.12	0	0	0	0.23
771	0.00072	0.27	0	0.73	3	0.083
772	0.99	0.013	0	0	0	0.23
773	0.032	0.96	0	0.0083	1	0.15
774	0.34	0.66	0	0.0002	1	0.15
775	0.29	0.71	0	0.0055	1	0.15
776	0.00017	0.71	0	0.29	1	0.15
777	0.0002	0.29	0	0.71	3	0.083
778	0	0.0019	0	1	3	0.083
779	0.0061	0.88	0	0.12	1	0.15
780	0.075	0.91	0	0.01	1	0.15
781	0.018	0.7	0	0.29	1	0.15
782	0.99	0.01	0	0	0	0.23
783	0.046	0.84	0	0.11	1	0.15
784	0.00011	0.11	0	0.89	3	0.083
785	0	0.0018	0	1	3	0.083
786	0.013	0.98	0	0.007	1	0.15
787	0.026	0.92	0	0.051	1	0.15
788	0.92	0.08	0	7.1e-06	0	0.23
789	0.0045	0.88	0	0.12	1	0.15
790	0.055	0.85	0	0.1	1	0.15
791	0.14	0.86	0	0.0013	1	0.15
792	0	0.01	0	0.99	3	0.083
793	0.87	0.13	0	0	0	0.23
794	0.12	0.88	0	0	1	0.15
795	0.49	0.51	0	0	1	0.15
796	0.38	0.62	0	4e-06	1	0.15
797	0.2	0.8	0	0	1	0.15
798	0.35	0.65	0	1.3e-05	1	0.15
799	0.031	0.97	0	0	1	0.15
800	0.46	0.54	0	0	1	0.15
801	0.4	0.6	0	3.8e-05	1	0.15
802	0.089	0.91	0	0	1	0.15
803	0.029	0.95	0	0.023	1	0.15
804	0.63	0.37	0	0	0	0.23
805	0.58	0.42	0	0	0	0.23
806	0.14	0.86	0	0	1	0.15
807	0.41	0.59	0	6e-05	1	0.15
808	0.04	0.96	0	0	1	0.15
809	0.32	0.68	0	0.00087	1	0.15
810	0.37	0.62	0	0.0017	1	0.15
811	0.0048	1	0	0	1	0.15
812	0	0.0074	0	0.99	3	0.083
813	0.89	0.11	0	0	0	0.23
814	0.00072	0.9	0	0.1	1	0.15
815	0	0.012	0	0.99	3	0.083
816	0.016	0.98	0	3.5e-05	1	0.15
817	0.0003	0.3	0	0.7	3	0.083
818	0.38	0.61	0	0.0088	1	0.15
819	9.5e-06	0.39	0	0.61	3	0.083
820	0.00019	0.47	0	0.53	3	0.083
821	0.26	0.73	0	0.0038	1	0.15
822	0.62	0.38	0	0.00017	0	0.23
823	0	0.041	0	0.96	3	0.083
824	0.99	0.011	0	0	0	0.23
825	0.81	0.19	0	0	0	0.23
826	0.07	0.93	0	0.00036	1	0.15
827	0.97	0.031	0	0	0	0.23
828	0.096	0.79	0	0.11	1	0.15
829	1.9e-06	0.1	0	0.9	3	0.083
830	0.017	0.98	0	0.0016	1	0.15
831	0.0011	0.95	0	0.049	1	0.15
832	1	0.0036	0	0	0	0.23
833	0	0.0054	0	0.99	3	0.083
834	0.52	0.48	0	0.0034	0	0.23
835	0.039	0.96	0	0.00014	1	0.15
836	0.048	0.95	0	0.00066	1	0.15
837	0.41	0.59	0	0	1	0.15
838	0.99	0.0089	0	0	0	0.23
839	0.95	0.052	0	0	0	0.23
840	0.98	0.02	0	0	0	0.23
841	0.92	0.081	0	0	0	0.23
842	0	0.0049	0	1	3	0.083
843	0.3	0.7	0	0.0059	1	0.15
844	0.0022	0.95	0	0.047	1	0.15
845	0	0.004	0	1	3	0.083
846	0.47	0.53	0	4e-05	1	0.15
847	0.01	0.97	0	0.017	1	0.15
848	0.08	0.9	0	0.019	1	0.15
849	0.29	0.71	0	0.0017	1	0.15
850	0.25	0.75	0	0.00035	1	0.15
851	0	0.3	0	0.7	3	0.083
852	0.91	0.086	0	0	0	0.23
853	0	0.0022	0	1	3	0.083
854	0.24	0.76	0	0.001	1	0.15
855	8e-05	1	0	4.8e-05	1	0.15
856	0.79	0.21	0	0	0	0.23
857	0.96	0.041	0	0	0	0.23
858	0.046	0.84	0	0.11	1	0.15
859	0.62	0.38	0	3.3e-06	0	0.23
860	0.71	0.29	0	0	0	0.23
861	0.01	0.89	0	0.1	1	0.15
862	2.9e-06	0.073	0	0.93	3	0.083
863	0.00033	0.99	0	0.01	1	0.15
864	0.46	0.54	0	0	1	0.15
865	0.37	0.63	0	0.00025	1	0.15
866	0.059	0.88	0	0.061	1	0.15
867	0.24	0.75	0	0.0071	1	0.15
868	0.56	0.0015	0	0.44	0	0.23
869	0.14	0.86	0	4.8e-05	1	0.15
870	0.00082	1	0	0.00079	1	0.15
871	0.098	0.78	0	0.12	1	0.15
872	0.00013	1	0	4.8e-05	1	0.15
873	0.097	0.9	0	0.0048	1	0.15
874	0.38	0.62	0	1.1e-06	1	0.15
875	0.086	0.91	0	0.002	1	0.15
876	0.96	0.038	0	1.8e-06	0	0.23
877	0.0013	1	0	4.9e-06	1	0.15
878	1	0	0	0	0	0.23
879	0.58	0.42	0	0	0	0.23
880	0.094	0.64	0	0.27	1	0.15
881	0.72	0.28	0	0	0	0.23
882	0.55	0.45	0	0.00053	0	0.23
883	0.2	0.79	0	0.001	1	0.15
884	0.65	0.35	0	8.6e-05	0	0.23
885	0.25	0.75	0	8.3e-05	1	0.15
886	0.63	0.37	0	0.00026	0	0.23
887	0.00015	0.65	0	0.35	1	0.15
888	0.0016	0.84	0	0.16	1	0.15
889	0.62	0.38	0	0.00017	0	0.23
890	0.6	0.39	0	0.007	0	0.23
891	0.0059	0.89	0	0.099	1	0.15
892	0.28	0.71	0	0.015	1	0.15
893	0.033	0.97	0	0	1	0.15
894	0.67	0.33	0	1.2e-06	0	0.23
895	0.52	0.47	0	0.0068	0	0.23
896	4.9e-05	0.87	0	0.13	1	0.15
897	0	0.061	0	0.94	3	0.083
898	0.0025	0.63	0	0.36	1	0.15
899	0.046	0.82	0	0.14	1	0.15
900	0.00023	0.25	0	0.75	3	0.083
901	0	0.095	0	0.91	3	0.083
902	0.00011	0.21	0	0.79	3	0.083
903	0.01	0.98	0	0.0085	1	0.15
904	0.46	0.54	0	0	1	0.15
905	0.65	0.35	0	0	0	0.23
906	0	0.021	0	0.98	3	0.083
907	0.39	0.61	0	0.00076	1	0.15
908	0.0036	1	0	0.00086	1	0.15
909	0.081	0.7	0	0.22	1	0.15
910	0.3	0.68	0	0.013	1	0.15
911	0.68	0.32	0	0.00029	0	0.23
912	0.1	0.88	0	0.019	1	0.15
913	0.3	0.7	0	8.3e-05	1	0.15
914	0.15	0.85	0	0	1	0.15
915	0.016	0.98	0	2.3e-06	1	0.15
916	0.095	0.9	0	0.0079	1	0.15
917	1.2e-06	0.035	0	0.97	3	0.083
918	0.0037	0.39	0	0.6	3	0.083
919	0.00013	0.55	0	0.45	1	0.15
920	0.0032	1	0	0.0015	1	0.15
921	0.033	0.97	0	0.00021	1	0.15
922	0.0043	0.54	0	0.46	1	0.15
923	0.00037	0.19	0	0.81	3	0.083
924	0.18	0.8	0	0.016	1	0.15
925	0.00073	0.5	0	0.5	3	0.083
926	0	0.063	0	0.94	3	0.083
927	1	6.3e-06	0	0	0	0.23
928	0.89	0.11	0	9.6e-05	0	0.23
929	0	0.0033	0	1	3	0.083
930	1	0.0033	0	0	0	0.23
931	0.0022	0.66	0	0.34	1	0.15
932	3.2e-05	0.97	0	0.031	1	0.15
933	0	0.018	0	0.98	3	0.083
934	0.55	0.45	0	0	0	0.23
935	0.031	0.97	0	1.4e-06	1	0.15
936	0.0012	1	0	0.0017	1	0.15
937	0.012	0.99	0	0.0008	1	0.15
938	0.45	0.55	0	0.0018	1	0.15
939	0	0.0017	0	1	3	0.083
940	0.0016	0.99	0	0.007	1	0.15
941	0.0064	0.93	0	0.063	1	0.15
942	1	0.0002	0	0	0	0.23
943	0.0027	0.94	0	0.061	1	0.15
944	0	0.41	0	0.59	3	0.083
945	0	0.00025	0	1	3	0.083
946	0.099	0.9	0	3.7e-05	1	0.15
947	0	0.06	0	0.94	3	0.083
948	0.04	0.92	0	0.036	1	0.15
949	0	0.14	0	0.86	3	0.083
950	0.0053	0.99	0	0	1	0.15
951	0.99	0.006	0	0	0	0.23
952	0.044	0.96	0	0	1	0.15
953	0.15	0.85	0	0.0029	1	0.15
954	0	0.05	0	0.95	3	0.083
955	0.0022	0.81	0	0.19	1	0.15
956	0.79	0.21	0	0	0	0.23
957	0.83	0.17	0	0	0	0.23
958	0	0.97	0	0.028	1	0.15
959	0	0.00013	0	1	3	0.083
960	0.23	0.77	0	0.00087	1	0.15
961	0.015	0.89	0	0.095	1	0.15
962	5.8e-05	0.99	0	0.0097	1	0.15
963	0.027	0.96	0	0.0097	1	0.15
964	0.19	0.78	0	0.031	1	0.15
965	0.68	0.32	0	0.00062	0	0.23
966	0.24	0.69	0	0.068	1	0.15
967	0.99	0.012	0	0	0	0.23
968	0	0.06	0	0.94	3	0.083
969	0.0014	0.42	0	0.58	3	0.083
970	0.028	0.71	0	0.26	1	0.15
971	0.00025	0.6	0	0.4	1	0.15
972	0.9	0.1	0	0	0	0.23
973	0.29	0.7	0	0.0052	1	0.15
974	0.61	0.39	0	4.6e-06	0	0.23
975	0.56	0.44	0	2.5e-06	0	0.23
976	0	0.002	0	1	3	0.083
977	0.00031	0.63	0	0.37	1	0.15
978	0.036	0.62	0	0.34	1	0.15
979	0.3	0.7	0	0.0032	1	0.15
980	0.94	0.065	0	0	0	0.23
981	1	5.8e-05	0	0	0	0.23
982	0.025	0.57	0	0.41	1	0.15
983	0.014	0.99	0	0	1	0.15
984	0.024	0.65	0	0.32	1	0.15
985	0.78	0.22	0	0	0	0.23
986	0.085	0.9	0	0.011	1	0.15
987	0.12	0.88	0	6.8e-06	1	0.15
988	0	0.072	0	0.93	3	0.083
989	0.0049	0.73	0	0.27	1	0.15
990	6.8e-05	0.17	0	0.83	3	0.083
991	0.022	0.68	0	0.3	1	0.15
992	1	4.2e-05	0	0	0	0.23
993	1.5e-05	0.1	0	0.9	3	0.083
994	9.6e-06	0.23	0	0.77	3	0.083
995	0.82	0.18	0	0	0	0.23
996	0.017	0.81	0	0.18	1	0.15
997	0.028	0.97	0	0	1	0.15
998	0.0009	0.99	0	0.011	1	0.15
999	0.29	0.7	0	0.0087	1	0.15
1000	0.31	0.69	0	0	1	0.15
1001	7.1e-06	0.28	0	0.72	3	0.083
1002	0.2	0.8	0	2.7e-05	1	0.15
1003	0.75	0.25	0	3.4e-05	0	0.23
1004	0.00051	0.94	0	0.056	1	0.15
1005	0.002	1	0	0.0022	1	0.15
1006	0.74	0.26	0	0	0	0.23
1007	7.4e-05	0.42	0	0.58	3	0.083
1008	2.8e-05	0.41	0	0.59	3	0.083
1009	0.00015	0.57	0	0.43	1	0.15
1010	0	8.3e-05	0	1	3	0.083
1011	0	0.0047	0	1	3	0.083
1012	0.73	0.27	0	0	0	0.23
1013	0.71	0.29	0	0.00085	0	0.23
1014	5.5e-05	0.2	0	0.8	3	0.083
1015	0.95	0.049	0	0	0	0.23
1016	0.046	0.95	0	0.00033	1	0.15
1017	0.00036	0.16	0	0.84	3	0.083
1018	0.15	0.84	0	0.0061	1	0.15
1019	0.00066	1	0	0.0021	1	0.15
1020	0.18	0.81	0	0.013	1	0.15
1021	0.41	0.59	0	0	1	0.15
1022	0.32	0.68	0	3.6e-05	1	0.15
1023	0.00041	0.71	0	0.29	1	0.15
1024	0.0004	0.27	0	0.73	3	0.083
1025	0.64	0.36	0	1.9e-06	0	0.23
1026	0.27	0.73	0	0.0029	1	0.15
1027	0	0.036	0	0.96	3	0.083
1028	0.00022	0.49	0	0.51	3	0.083
1029	0.21	0.76	0	0.035	1	0.15
1030	3.7e-06	0.98	0	0.017	1	0.15
1031	0	0.011	0	0.99	3	0.083
1032	0.27	0.73	0	0	1	0.15
1033	0.79	0.21	0	5.8e-05	0	0.23
1034	0.56	0.44	0	4.9e-06	0	0.23
1035	0.14	0.86	0	5.4e-05	1	0.15
1036	0.98	0.024	0	0	0	0.23
1037	0.00012	1	0	0.00064	1	0.15
1038	0.21	0.79	0	0	1	0.15
1039	0.28	0.72	0	0	1	0.15
1040	0.26	0.74	0	0.0023	1	0.15
1041	0.42	0.58	0	0	1	0.15
1042	6.2e-05	0.66	0	0.34	1	0.15
1043	0.042	0.96	0	0	1	0.15
1044	0	0.33	0	0.67	3	0.083
1045	0.61	0.39	0	0	0	0.23
1046	0	2e-05	0	1	3	0.083
1047	0.02	0.98	0	0	1	0.15
1048	0.23	0.75	0	0.015	1	0.15
1049	0.066	0.75	0	0.18	1	0.15
1050	0.036	0.62	0	0.34	1	0.15
1051	5.5e-05	0.16	0	0.84	3	0.083
1052	0	0.0021	0	1	3	0.083
1053	0.64	0.36	0	0	0	0.23
1054	0	1	0	0.0029	1	0.15
1055	0.082	0.81	0	0.11	1	0.15
1056	0.39	0.61	0	0.0053	1	0.15
1057	9.4e-06	0.6	0	0.4	1	0.15
1058	0.00011	0.29	0	0.71	3	0.083
1059	0.00025	0.94	0	0.062	1	0.15
1060	0.0025	0.42	0	0.58	3	0.083
1061	0.28	0.72	0	7.2e-05	1	0.15
1062	0.00034	0.32	0	0.68	3	0.083
1063	0	0.2	0	0.8	3	0.083
1064	0.21	0.79	0	0.00023	1	0.15
1065	0.033	0.97	0	2.4e-05	1	0.15
1066	0.32	0.68	0	6e-05	1	0.15
1067	0.51	0.49	0	1.9e-06	0	0.23
1068	0.99	0.011	0	0	0	0.23
1069	0.13	0.82	0	0.046	1	0.15
1070	0.00044	0.35	0	0.65	3	0.083
1071	4.5e-05	0.73	0	0.27	1	0.15
1072	0.0098	0.95	0	0.045	1	0.15
1073	0	0.013	0	0.99	3	0.083
1074	0.0074	0.74	0	0.25	1	0.15
1075	0.11	0.89	0	2.4e-05	1	0.15
1076	0.056	0.88	0	0.065	1	0.15
1077	0	0.0014	0	1	3	0.083
1078	0.95	0.053	0	0	0	0.23
1079	0.003	0.45	0	0.55	3	0.083
1080	0.49	0.51	0	0	1	0.15
1081	0	0.0013	0	1	3	0.083
1082	0.92	0.079	0	4.9e-05	0	0.23
1083	1.1e-05	0.13	0	0.87	3	0.083
1084	0.00021	0.93	0	0.07	1	0.15
1085	0.0032	1	0	0.00058	1	0.15
1086	0.28	0.72	0	0	1	0.15
1087	0.028	0.96	0	0.0093	1	0.15
1088	0.89	0.11	0	2.9e-05	0	0.23
1089	0.1	0.9	0	4e-06	1	0.15
1090	0.11	0.89	0	0.0008	1	0.15
1091	0	0.021	0	0.98	3	0.083
1092	0.83	0.17	0	1.6e-05	0	0.23
1093	0.36	0.64	0	0.00088	1	0.15
1094	0.051	0.91	0	0.036	1	0.15
1095	0.44	0.56	0	0	1	0.15
1096	0.13	0.87	0	0.0017	1	0.15
1097	0.94	0.055	0	0	0	0.23
1098	0.12	0.84	0	0.042	1	0.15
1099	0.22	0.78	0	0.0019	1	0.15
1100	1.6e-05	0.5	0	0.5	3	0.083
1101	0.0055	0.99	0	0.0087	1	0.15
1102	0.98	0.02	0	0	0	0.23
1103	0.23	0.77	0	0	1	0.15
1104	0.94	0.059	0	1.2e-06	0	0.23
1105	0.08	0.83	0	0.09	1	0.15
1106	0.32	0.68	0	0	1	0.15
1107	0.16	0.84	0	6.9e-05	1	0.15
1108	0.0027	1	0	5.2e-06	1	0.15
1109	0.21	0.79	0	0.0087	1	0.15
1110	0.44	0.56	0	1.6e-05	1	0.15
1111	0.13	0.87	0	0	1	0.15
1112	0.05	0.95	0	0.0021	1	0.15
1113	0	0.081	0	0.92	3	0.083
1114	0.0028	0.99	0	0.0035	1	0.15
1115	0.15	0.76	0	0.094	1	0.15
1116	0.01	0.7	0	0.29	1	0.15
1117	0.00096	0.41	0	0.59	3	0.083
1118	0	0.0069	0	0.99	3	0.083
1119	0	0.015	0	0.98	3	0.083
1120	0.016	0.87	0	0.11	1	0.15
1121	0.018	0.97	0	0.013	1	0.15
1122	0.052	0.73	0	0.21	1	0.15
1123	0.0047	0.99	0	0.0018	1	0.15
1124	0.00066	0.99	0	0.0071	1	0.15
1125	0.019	0.98	0	1.6e-06	1	0.15
1126	0	0.016	0	0.98	3	0.083
1127	8.7e-05	0.13	0	0.87	3	0.083
1128	0	7e-05	0	1	3	0.083
1129	0	0.029	0	0.97	3	0.083
1130	0	0.13	0	0.87	3	0.083
1131	0.58	0.42	0	6.3e-05	0	0.23
1132	0.77	0.23	0	2.4e-06	0	0.23
1133	0.75	0.25	0	0	0	0.23
1134	9.7e-06	0.73	0	0.27	1	0.15
1135	0.065	0.93	0	2.7e-05	1	0.15
1136	0.1	0.77	0	0.13	1	0.15
1137	0.17	0.8	0	0.028	1	0.15
1138	0	0.00064	0	1	3	0.083
1139	0.49	0.51	0	4.5e-06	1	0.15
1140	0.15	0.74	0	0.11	1	0.15
1141	0.055	0.94	0	0.00025	1	0.15
1142	0	0.025	0	0.98	3	0.083
1143	0.39	0.61	0	0	1	0.15
1144	0.57	0.43	0	0	0	0.23
1145	0.28	0.72	0	2.2e-05	1	0.15
1146	0.89	0.11	0	0	0	0.23
1147	0.37	0.63	0	0.00089	1	0.15
1148	0.041	0.84	0	0.12	1	0.15
1149	0.23	0.77	0	0.00031	1	0.15
1150	0.3	0.7	0	0	1	0.15
1151	0.05	0.95	0	0.0035	1	0.15
1152	0.71	0.29	0	0	0	0.23
1153	0.0069	0.95	0	0.047	1	0.15
1154	0.054	0.95	0	0.00037	1	0.15
1155	0.00071	0.81	0	0.19	1	0.15
1156	0.0067	0.76	0	0.23	1	0.15
1157	0.22	0.78	0	1.9e-05	1	0.15
1158	0.17	0.79	0	0.038	1	0.15
1159	0.42	0.58	0	1.4e-05	1	0.15
1160	0.31	0.69	0	6.2e-05	1	0.15
1161	0.1	0.79	0	0.11	1	0.15
1162	0.65	0.35	0	0	0	0.23
1163	0.017	0.98	0	0	1	0.15
1164	0.052	0.94	0	0.0085	1	0.15
1165	0.64	0.36	0	0	0	0.23
1166	0.27	0.73	0	0.00076	1	0.15
1167	0.65	0.35	0	0	0	0.23
1168	1	0	0	0	0	0.23
1169	0.24	0.76	0	0.0043	1	0.15
1170	0.041	0.92	0	0.035	1	0.15
1171	0.09	0.8	0	0.11	1	0.15
1172	0.084	0.9	0	0.011	1	0.15
1173	0.0025	1	0	0.00042	1	0.15
1174	0.17	0.83	0	0	1	0.15
1175	0.3	0.7	0	2.1e-05	1	0.15
1176	0.046	0.95	0	0	1	0.15
1177	0.0083	0.97	0	0.018	1	0.15
1178	0.073	0.88	0	0.044	1	0.15
1179	0.0022	1	0	0.00047	1	0.15
1180	0.99	0.0087	0	0	0	0.23
1181	0.35	0.65	0	0	1	0.15
1182	4.1e-06	0.51	0	0.49	1	0.15
1183	0.29	0.71	0	0	1	0.15
1184	0.023	0.98	0	0.00077	1	0.15
1185	0.81	0.19	0	0	0	0.23
1186	0.54	0.46	0	0	0	0.23
1187	0.021	0.98	0	0.0023	1	0.15
1188	0.46	0.54	0	5.6e-05	1	0.15
1189	0.15	0.84	0	0.0074	1	0.15
1190	0.029	0.97	0	0.00051	1	0.15
1191	4e-06	0.76	0	0.24	1	0.15
1192	0.014	0.99	0	0.00029	1	0.15
1193	0.012	0.99	0	0.0011	1	0.15
1194	0.0082	0.99	0	0.0015	1	0.15
1195	0.036	0.85	0	0.11	1	0.15
1196	0.13	0.87	0	0.00051	1	0.15
1197	0.27	0.73	0	0	1	0.15
1198	0.022	0.91	0	0.071	1	0.15
1199	0.44	0.56	0	0.00017	1	0.15
1200	0.53	0.47	0	5.2e-06	0	0.23
1201	0.45	0.55	0	6.1e-06	1	0.15
1202	0.88	0.12	0	0	0	0.23
1203	0.026	0.74	0	0.23	1	0.15
1204	0.022	0.72	0	0.26	1	0.15
1205	0.056	0.94	0	8.3e-05	1	0.15
1206	0.0037	1	0	0.00033	1	0.15
1207	0.019	0.98	0	2.8e-06	1	0.15
1208	0.32	0.68	0	0	1	0.15
1209	0.019	0.98	0	0.004	1	0.15
1210	0.22	0.78	0	0.00068	1	0.15
1211	0.6	0.4	0	6.1e-06	0	0.23
1212	0.12	0.85	0	0.024	1	0.15
1213	0.00022	0.99	0	0.014	1	0.15
1214	0.099	0.9	0	3.7e-05	1	0.15
1215	0.39	0.61	0	4.5e-05	1	0.15
1216	3.5e-05	0.56	0	0.44	1	0.15
1217	0.5	0.5	0	0	0	0.23
1218	0.36	0.64	0	4.2e-06	1	0.15
1219	0.0034	0.72	0	0.28	1	0.15
1220	0.57	0.43	0	5.9e-06	0	0.23
1221	0.0006	1	0	0.0039	1	0.15
1222	0.41	0.59	0	0	1	0.15
1223	0.86	0.14	0	0	0	0.23
1224	0.12	0.88	0	0.0062	1	0.15
1225	0.98	0.024	0	0	0	0.23
1226	0.64	0.36	0	0	0	0.23
1227	0.38	0.62	0	0	1	0.15
1228	0.15	0.85	0	0.00057	1	0.15
1229	0.34	0.66	0	0	1	0.15
1230	0.36	0.64	0	0	1	0.15
1231	0.49	0.51	0	0	1	0.15
1232	0.039	0.96	0	0.0021	1	0.15
1233	0.034	0.97	0	0	1	0.15
1234	0.93	0.072	0	0	0	0.23
1235	0.66	0.34	0	0	0	0.23
1236	0.99	0.0064	0	0	0	0.23
1237	0.11	0.89	0	0	1	0.15
1238	0.42	0.58	0	8.7e-06	1	0.15
1239	0.4	0.6	0	5e-05	1	0.15
1240	0.014	0.99	0	9.2e-06	1	0.15
1241	0.16	0.84	0	0.00074	1	0.15
1242	0.31	0.69	0	0	1	0.15
1243	0.26	0.74	0	0	1	0.15
1244	0.34	0.66	0	0	1	0.15
1245	0.8	0.2	0	0	0	0.23
1246	0	0.021	0	0.98	3	0.083
1247	0.3	0.69	0	0.0055	1	0.15
1248	5.2e-06	0.044	0	0.96	3	0.083
1249	0.012	0.85	0	0.13	1	0.15
1250	0	0.00033	0	1	3	0.083
