SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
147	0.0007	0.00019	8.5e-06	0.0007	5.3e-06	0.00037	0.099	4.8e-06	0.00019	0.0007	0.88	0.0068	0	0.0015	9.4e-06	0.00019	0.00014	2.6e-05	0.0058	0	10	0.17	0.15
148	0.00017	0	0	0.00017	0	0.22	1.3e-05	0	0	0.00017	0	0.21	0	0	0.47	0	0	0	0.1	0	14	0.076	0.05
149	0	0	0	0	0	0	0	0	0	0	1	0	0.00011	0	0	0	0	0.00029	0	0	10	0.17	0.15
150	0.00024	5.2e-06	1.3e-05	0.00024	2.7e-06	0.00023	0.0088	7.6e-06	5.2e-06	0.00024	0.99	0.0017	0	0.00069	0	5.2e-06	6.8e-05	0.00083	0.00025	0	10	0.17	0.15
151	0.0021	1.9e-05	1.1e-05	0.0021	7.2e-06	0.00019	0.19	6.3e-06	1.9e-05	0.0021	0.79	0.01	0	6.9e-05	0	1.9e-05	0.00044	0	0.0079	0	10	0.17	0.15
152	0.00059	2e-05	1.3e-05	0.00059	2.1e-06	0.012	0.0085	7.3e-06	2e-05	0.00059	0.95	0.019	0.00031	0.0024	0.00028	2e-05	7.6e-05	0.0055	0.0023	0	10	0.17	0.15
153	0	0	6.4e-06	0	2.3e-06	0	0.00054	3.6e-06	0	0	1	0	0	3.6e-05	0	0	2.2e-06	3.4e-06	0	0	10	0.17	0.15
154	0.00012	1.9e-06	2.1e-05	0.00012	4.1e-06	0	0.015	1.2e-05	1.9e-06	0.00012	0.98	0.00011	0.0006	0.00017	0	1.9e-06	0.00011	1.3e-05	2.4e-05	0	10	0.17	0.15
155	5.8e-05	2.2e-06	1.2e-05	5.8e-05	0	4.8e-05	0.0023	7e-06	2.2e-06	5.8e-05	0.99	0.00028	2.1e-05	0.0013	0	2.2e-06	2.6e-05	0.0044	1.9e-05	0	10	0.17	0.15
156	0.002	0.00012	0	0.002	0	0.00021	0.56	0	0.00012	0.002	0.021	0.03	0	2.3e-06	8.8e-05	0.00012	0.00013	0	0.38	0	6	0.17	0.1
157	0	0	0	0	0	0	0	0	0	0	0.039	0	0.96	1.1e-05	0	0	0	0	0	0	12	0.32	0.23
158	0	5.9e-06	0	0	2e-06	0	0.0017	0	5.9e-06	0	0.86	0	0.13	0.0072	0	5.9e-06	0	3.4e-05	0	0	10	0.17	0.15
159	0	0	2.6e-05	0	0	0	8.2e-06	1.5e-05	0	0	1	0	0	1.6e-05	0	0	0	0.0048	0	0	10	0.17	0.15
160	0.00019	0	0	0.00019	0	0.53	0	0	0	0.00019	0	0.22	0.00011	0	0.22	0	0	0	0.024	0	5	0.076	0.083
161	0.00012	0	3.2e-05	0.00012	2.5e-06	3.2e-06	0.0036	1.8e-05	0	0.00012	1	0.00013	0.00014	6e-05	0	0	9.9e-05	0.00016	1.1e-05	0	10	0.17	0.15
162	0.00012	0.00018	1.4e-05	0.00012	2.4e-06	0.00018	0.01	7.8e-06	0.00018	0.00012	0.96	0.0012	0.0069	0.018	3.3e-06	0.00018	4e-05	0.0038	0.00042	0	10	0.17	0.15
163	6.2e-05	2e-05	1.7e-05	6.2e-05	0	4.2e-05	0.0039	9.5e-06	2e-05	6.2e-05	0.98	0.00036	0.0013	0.0059	0	2e-05	2.9e-05	0.012	8.8e-05	0	10	0.17	0.15
164	0	0	0	0	0	0	0	0	0	0	0.93	0	0.066	0.0026	0	0	0	3.8e-05	0	0	10	0.17	0.15
165	4.4e-06	0	2.8e-05	4.4e-06	0	0	0.00049	1.6e-05	0	4.4e-06	1	0	0	1.4e-05	0	0	2.2e-05	6.5e-05	0	0	10	0.17	0.15
166	0.00018	4.1e-05	2.2e-05	0.00018	0	0.0014	0.0034	1.3e-05	4.1e-05	0.00018	0.98	0.0035	0.0022	0.0055	2.8e-05	4.1e-05	3.5e-05	0.007	0.00062	0	10	0.17	0.15
167	2.4e-05	3.7e-05	1.6e-05	2.4e-05	0	4e-05	0.0014	9e-06	3.7e-05	2.4e-05	0.96	0.00019	0.015	0.012	0	3.7e-05	9.9e-06	0.011	3.3e-05	0	10	0.17	0.15
168	0.00013	0.0016	9.6e-06	0.00013	2.7e-06	0.00025	0.023	5.4e-06	0.0016	0.00013	0.86	0.0019	0.05	0.052	3e-05	0.0016	3.7e-05	0.0026	0.0018	0	10	0.17	0.15
169	0	0	0	0	0	0	0	0	0	0	0.97	0	0.012	0.014	0	0	0	0.0077	0	0	10	0.17	0.15
170	9.6e-05	0	3.8e-05	9.6e-05	3.3e-06	0	0.0039	2.1e-05	0	9.6e-05	1	2.4e-05	0	5.8e-06	0	0	0.00015	7.6e-06	0	0	10	0.17	0.15
171	0	0	0	0	0	0	0	0	0	0	0	0	1	2.1e-05	0	0	0	0	0	0	12	0.32	0.23
172	6.4e-06	1.1e-06	1.6e-05	6.4e-06	0	0	0.0014	8.8e-06	1.1e-06	6.4e-06	1	3.3e-06	0	0.0014	0	1.1e-06	1.3e-05	0.0014	0	0	10	0.17	0.15
173	2.8e-05	0.00063	8.6e-06	2.8e-05	2.9e-06	3.6e-06	0.015	4.9e-06	0.00063	2.8e-05	0.94	9.7e-05	0.0033	0.04	0	0.00063	1.9e-05	0.00098	8.8e-05	0	10	0.17	0.15
174	0	0	0	0	0	0	0	0	0	0	0.99	0	0.00036	0.01	0	0	0	0.0017	0	0	10	0.17	0.15
175	0.00018	0	0	0.00018	0	0.0024	8.2e-06	0	0	0.00018	0	0.1	0.01	0	0.0097	0	0	0	0.87	0	18	0.11	0.067
176	0.00045	2.4e-06	2.7e-05	0.00045	3.3e-06	8.1e-05	0.013	1.6e-05	2.4e-06	0.00045	0.98	0.0016	0.0016	0.00022	0	2.4e-06	0.00017	0.00016	0.00034	0	10	0.17	0.15
177	0.00029	1.4e-05	2.2e-05	0.00029	2.6e-06	0.00026	0.0096	1.2e-05	1.4e-05	0.00029	0.98	0.0022	0.0013	0.0016	0	1.4e-05	9.2e-05	0.0014	0.00048	0	10	0.17	0.15
178	0.00087	0	0	0.00087	0	0.32	1.2e-05	0	0	0.00087	0	0.51	0.00098	0	0.06	0	2.1e-06	0	0.1	0	11	0.094	0.083
179	0.00036	2.2e-06	2.8e-05	0.00036	2.6e-06	0.00018	0.0071	1.6e-05	2.2e-06	0.00036	0.99	0.0018	0.00077	0.00038	0	2.2e-06	0.00013	0.00071	0.00024	0	10	0.17	0.15
180	0	0	0	0	0	0.92	0	0	0	0	0	0.076	0	0	0.0084	0	0	0	0.00026	0	5	0.076	0.083
181	0.0046	5e-05	4.3e-06	0.0046	0	0.0032	0.18	2.4e-06	5e-05	0.0046	0.16	0.093	0.29	2.9e-05	0.00073	5e-05	0.00039	0	0.26	0	12	0.32	0.23
182	0	1.5e-05	7.4e-06	0	0	0	0.00085	4.2e-06	1.5e-05	0	0.96	0	0.0033	0.029	0	1.5e-05	2.2e-06	0.0061	0	0	10	0.17	0.15
183	0.002	0	0	0.002	0	0.64	0.00027	0	0	0.002	0.0031	0.33	0.00075	0	0.013	0	4e-05	0	0.014	0	5	0.076	0.083
184	1.4e-05	0.00049	7.7e-06	1.4e-05	2.2e-06	0	0.0081	4.4e-06	0.00049	1.4e-05	0.9	4.2e-05	0.029	0.06	0	0.00049	1.1e-05	0.003	3.3e-05	0	10	0.17	0.15
185	0.0037	8.3e-06	3.3e-06	0.0037	0	0.21	0.013	0	8.3e-06	0.0037	0.084	0.38	0.028	3.8e-05	0.1	8.3e-06	0.00015	1.8e-05	0.18	0	11	0.094	0.083
186	0.00016	0	0	0.00016	0	0.57	0	0	0	0.00016	0	0.36	2e-05	0	0.052	0	0	0	0.021	0	5	0.076	0.083
187	0.0052	6.3e-06	0	0.0052	0	0.13	0.023	0	6.3e-06	0.0052	0.045	0.43	0.058	8.6e-06	0.037	6.3e-06	0.00019	0	0.26	0	11	0.094	0.083
188	0	0	0	0	0	0.0095	0	0	0	0	0	0.002	0	0	0.99	0	0	0	0.00079	0	14	0.076	0.05
189	0.00016	0	0	0.00016	0	0.63	0	0	0	0.00016	0	0.34	1.1e-05	0	0.024	0	0	0	0.012	0	5	0.076	0.083
190	6.5e-05	3.1e-06	3.5e-05	6.5e-05	2e-06	4.6e-05	0.0013	2e-05	3.1e-06	6.5e-05	0.98	0.00022	0.00022	0.0028	0	3.1e-06	4.1e-05	0.019	8.5e-06	0	10	0.17	0.15
191	3.1e-06	0.0086	5.1e-06	3.1e-06	4e-06	0	0.024	2.9e-06	0.0086	3.1e-06	0.73	2.3e-06	0.0055	0.21	0	0.0086	6.3e-06	0.00027	6.6e-06	0	10	0.17	0.15
192	0.0044	0	0	0.0044	0	0.58	6.6e-05	0	0	0.0044	0.00088	0.4	0	0	0.00055	0	7.9e-05	0	0.0045	0	5	0.076	0.083
193	0.0054	0	1.3e-06	0.0054	0	0.62	3.5e-05	0	0	0.0054	0.0022	0.36	0	0	0.00017	0	0.00013	0	0.0018	0	5	0.076	0.083
194	7.5e-06	0	9.2e-05	7.5e-06	0	0	2.7e-05	5.2e-05	0	7.5e-06	0.98	1.3e-06	0	7.9e-06	0	0	2.4e-05	0.018	0	0	10	0.17	0.15
195	1.6e-05	0.0007	1.1e-05	1.6e-05	6.1e-06	0	0.037	6.3e-06	0.0007	1.6e-05	0.95	9.5e-06	1.6e-06	0.015	0	0.0007	2.6e-05	6.4e-05	1.6e-05	0	10	0.17	0.15
196	0.0093	0	9.7e-05	0.0093	2.3e-06	0.098	0.0039	5.5e-05	0	0.0093	0.7	0.16	0	7.5e-06	4.7e-05	0	0.0011	0.0014	0.0031	0	10	0.17	0.15
197	0	0	2.6e-05	0	0	0	5.8e-05	1.5e-05	0	0	0.96	0	0.031	1.6e-05	0	0	5.1e-06	0.0062	0	0	10	0.17	0.15
198	1.1e-05	0.00044	6e-06	1.1e-05	7.2e-06	0	0.048	3.4e-06	0.00044	1.1e-05	0.94	5.3e-06	1.4e-05	0.0074	0	0.00044	1.9e-05	1.6e-05	7.7e-06	0	10	0.17	0.15
199	0.00019	5.5e-05	1.5e-05	0.00019	4e-06	0.00013	0.016	8.7e-06	5.5e-05	0.00019	0.97	0.0013	0.0051	0.0029	0	5.5e-05	6.3e-05	0.0018	0.00033	0	10	0.17	0.15
200	2.3e-05	2.5e-06	2.4e-05	2.3e-05	5.9e-06	0	0.013	1.4e-05	2.5e-06	2.3e-05	0.99	3.9e-06	0	0.00024	0	2.5e-06	6.1e-05	9.5e-06	1.2e-06	0	10	0.17	0.15
201	0	1.6e-06	6.6e-06	0	2.4e-06	0	0.0005	3.7e-06	1.6e-06	0	0.99	0	0	0.0063	0	1.6e-06	0	0.00013	0	0	10	0.17	0.15
202	0.0011	0	0	0.0011	0	0.54	8.1e-05	0	0	0.0011	6.2e-05	0.36	0	0	0.064	0	8.9e-06	0	0.038	0	5	0.076	0.083
203	0.0072	0	2.2e-06	0.0072	0	0.33	0.0042	1.3e-06	0	0.0072	0.018	0.56	0	0	0.0079	0	0.00023	0	0.064	0	11	0.094	0.083
204	1.5e-05	9.5e-05	1.6e-05	1.5e-05	3.3e-06	0	0.0063	9.2e-06	9.5e-05	1.5e-05	0.98	1.7e-05	0.00017	0.015	0	9.5e-05	1.9e-05	0.0019	6.1e-06	0	10	0.17	0.15
205	5.4e-05	0	6.7e-05	5.4e-05	5.5e-06	0	0.003	3.8e-05	0	5.4e-05	1	2e-06	0	0	0	0	0.00022	0	0	0	10	0.17	0.15
206	0.00039	0.0012	3.1e-06	0.00039	6.2e-06	0	0.8	1.8e-06	0.0012	0.00039	0.19	0.00047	0	0.00016	0	0.0012	0.00019	0	0.0055	0	6	0.17	0.1
207	0.04	0	0.00014	0.04	3.1e-06	0.053	0.0066	7.9e-05	0	0.04	0.55	0.26	0	0	0	0	0.0048	7.3e-06	0.0023	0	10	0.17	0.15
208	0.0042	0	7.3e-05	0.0042	2.4e-06	0.073	0.0046	4.1e-05	0	0.0042	0.81	0.096	0	9.4e-05	0.00012	0	0.00052	0.0049	0.0029	0	10	0.17	0.15
209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.78	0
210	6.6e-05	0.0016	1.4e-05	6.6e-05	4.2e-06	1.4e-05	0.025	7.9e-06	0.0016	6.6e-05	0.92	0.0003	0.0035	0.043	0	0.0016	3.6e-05	0.0019	0.00029	0	10	0.17	0.15
211	0.0076	2.8e-05	3.6e-06	0.0076	0	0.1	0.046	2e-06	2.8e-05	0.0076	0.062	0.46	0	2e-05	0.018	2.8e-05	0.00034	0	0.29	0	11	0.094	0.083
212	6e-06	0	4.6e-05	6e-06	3.5e-06	0	0.001	2.6e-05	0	6e-06	1	0	0	4.5e-06	0	0	4.7e-05	8.2e-06	0	0	10	0.17	0.15
213	0.013	0	9.8e-05	0.013	4.2e-06	0.027	0.013	5.5e-05	0	0.013	0.79	0.12	0	5.7e-06	4.5e-06	0	0.0019	5.5e-05	0.0033	0	10	0.17	0.15
214	0.019	0	5.4e-05	0.019	1.7e-06	0.18	0.0062	3.1e-05	0	0.019	0.33	0.41	0	1.2e-06	0.00012	0	0.0015	5.7e-05	0.011	0	11	0.094	0.083
215	0.00013	0.00017	1.9e-05	0.00013	6.6e-06	2.6e-06	0.046	1.1e-05	0.00017	0.00013	0.95	0.0002	0	0.003	0	0.00017	9.9e-05	4.6e-05	0.00015	0	10	0.17	0.15
216	0.00052	0	0	0.00052	0	0.78	0	0	0	0.00052	1.4e-06	0.22	0	0	0.0028	0	2.2e-06	0	0.002	0	5	0.076	0.083
217	0.00095	0	0	0.00095	0	0.38	6.9e-05	0	0	0.00095	1.5e-05	0.4	0	0	0.13	0	5.6e-06	0	0.088	0	11	0.094	0.083
218	0.013	0	1.4e-06	0.013	0	0.24	0.0021	0	0	0.013	0.006	0.67	0	0	0.00079	0	0.00035	0	0.042	0	11	0.094	0.083
219	4.4e-05	0	0	4.4e-05	0	0.46	0	0	0	4.4e-05	0	0.098	0	0	0.43	0	0	0	0.0091	0	5	0.076	0.083
220	0.00096	0	0	0.00096	0	0.4	9.9e-05	0	0	0.00096	2.4e-05	0.39	0	0	0.13	0	6.3e-06	0	0.084	0	5	0.076	0.083
221	3.7e-06	0	4.9e-05	3.7e-06	1e-06	0	6.9e-05	2.8e-05	0	3.7e-06	0.96	0	0	0.0001	0	0	1.2e-05	0.039	0	0	10	0.17	0.15
222	0.01	0	0.00012	0.01	2.8e-06	0.048	0.0042	6.9e-05	0	0.01	0.8	0.12	0	3.9e-06	6.4e-06	0	0.0014	0.00053	0.0016	0	10	0.17	0.15
223	0	0	3.2e-05	0	0	0	3.9e-05	1.8e-05	0	0	0.93	0	4.1e-06	0.0005	0	0	3.6e-06	0.07	0	0	10	0.17	0.15
224	0.0023	0	0	0.0023	0	0.0052	0.0093	0	0	0.0023	6.2e-05	0.18	0	0	0.003	0	3.1e-05	0	0.8	0	18	0.11	0.067
225	0.00048	0	0	0.00048	0	0.2	6.5e-05	0	0	0.00048	2e-06	0.3	0	0	0.31	0	1.8e-06	0	0.19	0	14	0.076	0.05
226	0.0017	0	0	0.0017	0	0.42	0.00012	0	0	0.0017	3e-05	0.48	0	0	0.03	0	1.2e-05	0	0.062	0	11	0.094	0.083
227	7.8e-06	0	4.1e-05	7.8e-06	2.8e-06	0	0.00089	2.3e-05	0	7.8e-06	1	0	0	3e-05	0	0	3.5e-05	0.00011	0	0	10	0.17	0.15
228	0.00015	0	6.9e-05	0.00015	2.9e-06	2.2e-06	0.0018	3.9e-05	0	0.00015	1	9.1e-05	0	1.3e-05	0	0	0.00016	0.00036	2.8e-06	0	10	0.17	0.15
229	1.4e-05	0	2.3e-05	1.4e-05	1.5e-05	0	0.064	1.3e-05	0	1.4e-05	0.94	0	0	2.5e-06	0	0	0.00015	0	0	0	10	0.17	0.15
230	1e-05	0	0	1e-05	0	0.3	0	0	0	1e-05	0	0.091	0	0	0.6	0	0	0	0.012	0	14	0.076	0.05
231	2.4e-05	0.0002	1.6e-05	2.4e-05	3.6e-06	1.2e-06	0.0095	9e-06	0.0002	2.4e-05	0.97	4.2e-05	0.00037	0.019	0	0.0002	2.4e-05	0.002	2e-05	0	10	0.17	0.15
232	0.00089	0	0	0.00089	0	0.21	0.00028	0	0	0.00089	5.4e-05	0.33	0	0	0.28	0	7.2e-06	0	0.18	0	11	0.094	0.083
233	0.0025	0	0	0.0025	0	0.049	0.00083	0	0	0.0025	1e-05	0.44	0	0	0.015	0	1.6e-05	0	0.49	0	18	0.11	0.067
234	0.0054	2.5e-06	2.4e-06	0.0054	0	0.3	0.0088	1.3e-06	2.5e-06	0.0054	0.029	0.5	0	4.9e-06	0.03	2.5e-06	0.00019	1.3e-06	0.11	0	11	0.094	0.083
235	3.1e-05	0	6.6e-05	3.1e-05	2.3e-06	0	0.0005	3.8e-05	0	3.1e-05	1	6.2e-06	0	1.2e-05	0	0	7.1e-05	0.00034	0	0	10	0.17	0.15
236	0.0005	0	0	0.0005	0	0.086	7.4e-05	0	0	0.0005	0	0.31	0	0	0.19	0	1.3e-06	0	0.42	0	18	0.11	0.067
237	0.00027	0	0	0.00027	0	0.33	0	0	0	0.00027	0	0.53	0	0	0.055	0	0	0	0.086	0	11	0.094	0.083
238	0.015	0	0	0.015	0	0.01	0.0015	0	0	0.015	4.1e-06	0.61	0	0	3.3e-05	0	0.0001	0	0.34	0	11	0.094	0.083
239	0.0031	5.6e-06	0	0.0031	0	0.061	0.016	0	5.6e-06	0.0031	0.0045	0.34	0	0	0.063	5.6e-06	7.8e-05	0	0.51	0	18	0.11	0.067
240	0.0012	0.00073	1.6e-05	0.0012	9.2e-06	5.9e-05	0.32	8.8e-06	0.00073	0.0012	0.66	0.005	0	0.00094	1.1e-06	0.00073	0.00038	2e-06	0.011	0	10	0.17	0.15
241	0	0.00013	7.7e-06	0	4.2e-06	0	0.0056	4.4e-06	0.00013	0	0.97	0	2e-06	0.027	0	0.00013	3.8e-06	6.7e-05	0	0	10	0.17	0.15
242	1e-05	0.0001	1.4e-05	1e-05	1.9e-06	2.1e-06	0.0023	8.2e-06	0.0001	1e-05	0.85	2.7e-05	0.082	0.04	0	0.0001	1e-05	0.028	5.7e-06	0	10	0.17	0.15
243	0.00071	0	0	0.00071	0	0.54	0	0	0	0.00071	0	0.45	0	0	0.00047	0	0	0	0.0038	0	5	0.076	0.083
244	0.00044	0	0	0.00044	0	0.3	4.1e-06	0	0	0.00044	0	0.41	0	0	0.17	0	0	0	0.12	0	11	0.094	0.083
245	4.4e-06	0.00026	5.5e-06	4.4e-06	6e-06	0	0.066	3.1e-06	0.00026	4.4e-06	0.93	0	0.0015	0.0039	0	0.00026	1.5e-05	3.1e-06	4.8e-06	0	10	0.17	0.15
246	0.00016	0	3.2e-05	0.00016	2.2e-06	2.2e-05	0.003	1.8e-05	0	0.00016	1	0.00035	0.00015	0.00014	0	0	9.6e-05	0.00055	2.3e-05	0	10	0.17	0.15
247	0.0016	0	2.3e-06	0.0016	0	0.79	8e-05	0	0	0.0016	0.016	0.18	8.6e-05	0	0.0026	0	5.4e-05	6.5e-05	0.0018	0	5	0.076	0.083
248	0.0016	0.003	8.8e-06	0.0016	3.4e-06	0.014	0.11	5e-06	0.003	0.0016	0.59	0.069	0.083	0.011	0.0093	0.003	0.00016	0.00012	0.1	0	10	0.17	0.15
249	0.0049	1.4e-06	3.9e-05	0.0049	4.5e-06	0.0032	0.036	2.2e-05	1.4e-06	0.0049	0.89	0.038	0.01	3.7e-05	4.4e-06	1.4e-06	0.00085	1.5e-05	0.0057	0	10	0.17	0.15
250	0.012	0	5.7e-05	0.012	2.6e-06	0.046	0.011	3.2e-05	0	0.012	0.71	0.18	0.0048	4.7e-06	4.3e-05	0	0.0013	7.1e-05	0.0085	0	10	0.17	0.15
251	1.3e-05	2e-06	1.8e-05	1.3e-05	0	3.1e-06	0.00077	1e-05	2e-06	1.3e-05	0.97	2.8e-05	0.00084	0.0042	0	2e-06	1.3e-05	0.019	0	0	10	0.17	0.15
252	0	0	9.6e-06	0	0	0	0	5.5e-06	0	0	0.7	0	2.4e-05	0.00055	0	0	0	0.3	0	0	10	0.17	0.15
253	0	0	2.9e-05	0	0	0	4.9e-05	1.6e-05	0	0	0.99	0	0	4.9e-05	0	0	5.3e-06	0.012	0	0	10	0.17	0.15
254	0.00023	0.00037	1.3e-05	0.00023	3.5e-06	0.00016	0.031	7.4e-06	0.00037	0.00023	0.95	0.0021	0.0059	0.01	6.1e-06	0.00037	7e-05	0.00061	0.0017	0	10	0.17	0.15
255	0	0.002	2.3e-06	0	4.8e-06	0	0.032	0	0.002	0	0.9	0	0.00016	0.067	0	0.002	0	5.7e-06	0	0	10	0.17	0.15
256	0.00038	2.3e-06	2.8e-05	0.00038	3.3e-06	0.0001	0.0084	1.6e-05	2.3e-06	0.00038	0.99	0.0012	0.00049	0.00038	0	2.3e-06	0.00016	6.3e-05	7.9e-05	0	10	0.17	0.15
257	0.00016	0.00042	1.3e-05	0.00016	2.4e-06	0.0005	0.013	7.2e-06	0.00042	0.00016	0.92	0.0024	0.029	0.028	2.4e-05	0.00042	4.3e-05	0.0045	0.0011	0	10	0.17	0.15
258	0	0	1.1e-05	0	0	0	0.00023	6.4e-06	0	0	0.98	0	0.00031	0.0058	0	0	2.3e-06	0.016	0	0	10	0.17	0.15
259	0	1.4e-05	7.9e-06	0	0	0	0.0016	4.5e-06	1.4e-05	0	0.98	0	0.00014	0.014	0	1.4e-05	3.4e-06	0.0019	0	0	10	0.17	0.15
260	2.5e-06	0	1.7e-05	2.5e-06	0	0	0.00046	9.7e-06	0	2.5e-06	1	0	2.5e-06	0.00069	0	0	8e-06	0.0017	0	0	10	0.17	0.15
261	0	0	0	0	0	0	0	0	0	0	0.97	0	0.019	0.0012	0	0	0	0.0064	0	0	10	0.17	0.15
262	3.2e-06	1.7e-06	1.9e-05	3.2e-06	3.9e-06	0	0.0034	1.1e-05	1.7e-06	3.2e-06	1	0	0	0.0007	0	1.7e-06	1.7e-05	5e-05	0	0	10	0.17	0.15
263	1.7e-06	0.0049	4.8e-06	1.7e-06	8.4e-06	0	0.095	2.7e-06	0.0049	1.7e-06	0.86	0	0	0.035	0	0.0049	8.9e-06	4.2e-06	1.9e-06	0	10	0.17	0.15
264	9.7e-06	0.0023	8.9e-06	9.7e-06	4.4e-06	0	0.024	5.1e-06	0.0023	9.7e-06	0.9	1.1e-05	0.0011	0.068	0	0.0023	1.4e-05	0.00074	2.4e-05	0	10	0.17	0.15
265	0.00042	0	0	0.00042	0	0.22	2.1e-06	0	0	0.00042	0	0.46	0	0	0.14	0	0	0	0.18	0	11	0.094	0.083
266	1.2e-06	0	5.4e-05	1.2e-06	2.4e-06	0	0.00018	3.1e-05	0	1.2e-06	1	0	0	0	0	0	2.2e-05	1.2e-05	0	0	10	0.17	0.15
267	0.00014	0.00019	2.3e-05	0.00014	3.3e-06	0.00016	0.0097	1.3e-05	0.00019	0.00014	0.96	0.0011	0.003	0.016	1.1e-06	0.00019	5.6e-05	0.0061	0.00025	0	10	0.17	0.15
268	0.00017	1.3e-06	4e-05	0.00017	4.5e-06	3.1e-06	0.0093	2.3e-05	1.3e-06	0.00017	0.99	0.00017	0	0.00015	0	1.3e-06	0.00015	0.00013	2.6e-05	0	10	0.17	0.15
269	0.0028	0	0	0.0028	0	0.16	0.00071	0	0	0.0028	3.9e-05	0.57	0	0	0.024	0	2.2e-05	0	0.24	0	11	0.094	0.083
270	0.0028	0	0	0.0028	0	0.19	0.0018	0	0	0.0028	0.00066	0.49	0.017	0	0.06	0	3.6e-05	0	0.24	0	11	0.094	0.083
271	0.00058	5.1e-05	1.6e-05	0.00058	6.2e-06	2.6e-05	0.085	9.3e-06	5.1e-05	0.00058	0.9	0.0015	0.011	0.00055	0	5.1e-05	0.00024	3e-06	0.001	0	10	0.17	0.15
272	0	0	0	0	0	0	4.2e-05	0	0	0	0.94	0	0	0.058	0	0	0	5.3e-06	0	0	10	0.17	0.15
273	4.4e-06	1.4e-05	1.7e-05	4.4e-06	2.4e-06	0	0.0018	9.8e-06	1.4e-05	4.4e-06	0.98	2.6e-06	0.00015	0.0089	0	1.4e-05	9.8e-06	0.0052	0	0	10	0.17	0.15
274	9.2e-05	4.7e-05	2.7e-05	9.2e-05	1.3e-06	0.00033	0.0028	1.5e-05	4.7e-05	9.2e-05	0.94	0.0011	0.015	0.014	2.5e-06	4.7e-05	2.9e-05	0.022	0.00015	0	10	0.17	0.15
275	0.0061	0	6e-06	0.0061	0	0.49	0.0019	3.4e-06	0	0.0061	0.044	0.43	0	0	0.0039	0	0.00025	1.3e-05	0.018	0	5	0.076	0.083
276	7e-05	3.6e-06	3.3e-05	7e-05	2.8e-06	7.7e-06	0.0034	1.9e-05	3.6e-06	7e-05	0.99	0.00014	1.9e-06	0.0012	0	3.6e-06	5.5e-05	0.0034	1.5e-05	0	10	0.17	0.15
277	0.008	4.5e-05	3e-05	0.008	4.7e-06	0.028	0.081	1.7e-05	4.5e-05	0.008	0.59	0.19	0	0.00021	0.0013	4.5e-05	0.00079	7e-05	0.087	0	10	0.17	0.15
278	0	1.3e-05	4.2e-06	0	3.9e-06	0	0.0019	2.4e-06	1.3e-05	0	0.99	0	0	0.011	0	1.3e-05	0	1.2e-05	0	0	10	0.17	0.15
279	0.014	2e-05	2.2e-05	0.014	4.9e-06	0.013	0.17	1.3e-05	2e-05	0.014	0.38	0.23	0	2.6e-05	0.00036	2e-05	0.0014	2.1e-06	0.17	0	10	0.17	0.15
280	0	0	1.5e-05	0	5.5e-06	0	0.00078	8.2e-06	0	0	1	0	0	1.7e-06	0	0	3e-06	0	0	0	10	0.17	0.15
281	0	6.1e-05	2.4e-06	0	0	0	0.00043	0	6.1e-05	0	0.76	0	0.026	0.21	0	6.1e-05	0	0.0019	0	0	10	0.17	0.15
282	0.0013	0	4.9e-05	0.0013	3.3e-06	0.00019	0.0091	2.8e-05	0	0.0013	0.98	0.0038	0.0012	1.2e-05	0	0	0.00044	6.9e-05	0.00033	0	10	0.17	0.15
283	0.003	0.0022	0	0.003	0	0.27	0.00022	0	0.0022	0.003	5.6e-05	0.59	0	0.00027	0.019	0.0022	2.4e-05	0	0.11	0	11	0.094	0.083
284	0.00046	0	0	0.00046	0	0.68	0	0	0	0.00046	0	0.3	0	0	0.011	0	1e-06	0	0.0079	0	5	0.076	0.083
285	7.4e-06	0.0013	9.3e-06	7.4e-06	4.6e-06	0	0.02	5.3e-06	0.0013	7.4e-06	0.92	5.5e-06	0.00022	0.053	0	0.0013	1.3e-05	0.00033	7.8e-06	0	10	0.17	0.15
286	6.9e-05	0.00029	1.9e-05	6.9e-05	3.6e-06	1.8e-05	0.012	1.1e-05	0.00029	6.9e-05	0.96	0.00029	0.0012	0.019	0	0.00029	4e-05	0.0033	0.00012	0	10	0.17	0.15
287	0.0034	0	0	0.0034	0	0.027	0.012	0	0	0.0034	0.00041	0.32	0	0	0.011	0	5.6e-05	0	0.62	0	18	0.11	0.067
288	0.0025	0	0	0.0025	0	0.3	5.9e-05	0	0	0.0025	8.8e-06	0.61	0	0	0.011	0	1.4e-05	0	0.073	0	11	0.094	0.083
289	0.0015	0	0	0.0015	0	0.35	0.00075	0	0	0.0015	0.0012	0.36	0	0	0.19	0	2.5e-05	0	0.1	0	11	0.094	0.083
290	0.00013	0	0	0.00013	0	0.55	0	0	0	0.00013	0	0.27	0	0	0.16	0	0	0	0.021	0	5	0.076	0.083
