SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
194	0.3	0	0	0.56	0.039	0.0084	0.0047	0	0	0.026	0.014	0	0.024	0.0051	0	0	0	0.0017	0.011	0	3	0.31	0.57	0.55
195	0.024	0	0	0.045	0.00026	0	0	0	0	0.48	0.1	0	0.0047	0.34	0	0	0	0	0	0	9	0.44	0.57	0.55
196	0	0	0	0	0	0	0	0.024	0	0	0	0	0	0.98	0	0	0	0	0	0	13	0.52	0.62	0.55
197	0.31	0	0	0.57	0.00045	0	0	0	0	0.084	0.033	0	0.0047	0.0047	0	0	0	0	0	0	3	0.31	0.57	0.55
198	0	0.94	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.027	0	0.0051	0	1	0	0	0.45
199	0.3	0	0	0.55	1.1e-06	0	0	0.00073	0	0.1	0.038	0	0	0.0073	0	0	0	0	0	0	3	0.31	0.57	0.55
200	0.11	0	0	0.2	0.49	0.0031	0	0	0	2.4e-05	4.3e-06	0	0.03	0	0	0	0	0	0.17	0	4	0.31	0.95	0.55
201	0.0021	0	0	0.004	0.16	5.1e-06	0.33	0	0	0.0022	0.0014	0	0.32	0.0058	0	0	0	0.17	0	0	6	0.35	1	1
202	0.33	0	0	0.61	2.3e-05	0	0.03	0	0	0.0077	0.0041	0	2.8e-06	0.00033	0	0	0	0.026	0	0	3	0.31	0.57	0.55
203	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
204	0.35	0	0	0.64	0.0027	0	0	0	0	0.0026	0.00058	0	0.00061	0.00013	0	0	0	0	0.00024	0	3	0.31	0.57	0.55
205	0.35	0	0	0.65	8.7e-05	0	0	0	0	0.0021	0.00049	0	8.2e-06	4.7e-05	0	0	0	0	0	0	3	0.31	0.57	0.55
206	0.35	0	0	0.65	0	0	0.00011	0	0	0.0028	0.00094	0	0	1.4e-05	0	0	0	0.00055	0	0	3	0.31	0.57	0.55
207	0.35	0	0	0.65	0.00033	0	0	0	0	9.2e-05	1.3e-05	0	1.2e-05	0	0	0	0	0	0	0	3	0.31	0.57	0.55
208	0.34	0	0	0.63	0.00017	0	0	6.6e-06	0	0.021	0.0072	0	7.1e-05	0.0023	0	0	0	0	0	0	3	0.31	0.57	0.55
209	0.35	0	0	0.65	1.1e-05	0	0	0	0	0.0041	0.00067	0	1.3e-06	6.6e-05	0	0	0	0	0	0	3	0.31	0.57	0.55
210	0.3	0	0	0.56	0.027	0	0	0	0	0.053	0.011	0	0.036	0.0038	0	0	0	0	0	0	3	0.31	0.57	0.55
211	0.3	0	0	0.56	0.0069	2e-06	0	0	0	0.09	0.017	0	0.0056	0.025	0	0	0	0	0	0	3	0.31	0.57	0.55
212	0.35	0	0	0.64	0.00038	0.00019	0	0	0	0.009	0.0038	0	8.6e-05	0.00035	0	0	0	0	9.5e-06	0	3	0.31	0.57	0.55
213	0.33	0	0	0.61	0.014	0.00037	0	0	0	0.023	0.006	0	0.0052	0.0046	0	0	0	0	6.9e-05	0	3	0.31	0.57	0.55
214	0.34	0	0	0.62	0.034	1.1e-05	0	0	0	4.7e-05	1.8e-05	0	0.0066	0	0	0	0	0	0	0	3	0.31	0.57	0.55
215	0.072	0	0	0.13	0.0016	0.00027	0	0	0	2.5e-05	1.2e-06	0	8.2e-05	0	0	0	0	0	0.79	0	18	0.069	0.57	0.55
216	0.31	0	0	0.57	0.035	0.0013	0	0	0	0.00057	4.8e-05	0	0.004	1.1e-05	0	0	0	0	0.078	0	3	0.31	0.57	0.55
217	0.33	0	0	0.62	0.0029	0.00056	2e-05	0	0	0.029	0.011	0	0.0014	0.0045	0	0	0	1.5e-05	0.00028	0	3	0.31	0.57	0.55
218	0.27	0	0	0.5	0.11	1.8e-05	0	0	0	0.034	0.007	0	0.073	0.0064	0	0	0	0	0	0	3	0.31	0.57	0.55
219	0.32	0	0	0.59	0.00062	0.0018	0	0	0	0.016	0.0054	0	0.00017	0.0021	0	0	0	0	0.067	0	3	0.31	0.57	0.55
220	0.13	0	0	0.25	0.014	0	0	0	0	0.36	0.065	0	0.049	0.13	0	0	0	0	0	0	9	0.44	0.57	0.55
221	0.27	0	0	0.51	0.019	0	0	0	0	0.12	0.022	0	0.032	0.028	0	0	0	0	0	0	3	0.31	0.57	0.55
222	0.35	0	0	0.64	0	0	0	0	0	0.0052	0.0019	0	0	3.3e-05	0	0	0	0	0	0	3	0.31	0.57	0.55
223	0	0	0	0	0.99	0	0	0	0	0	0	0	0.011	0	0.0015	0	0	0	0	3.9e-05	4	0.31	0.95	0.55
224	0.34	0	0	0.62	0.00078	0	2.3e-05	0	0	0.023	0.011	0	0.00038	0.0047	0	0	0	2.5e-05	3.1e-05	0	3	0.31	0.57	0.55
225	0.3	0	0	0.56	0.0021	0	8.6e-05	0	0	0.068	0.038	0	0.00087	0.027	0	0	0	0.00017	0	0	3	0.31	0.57	0.55
226	0.34	0	0	0.63	4.3e-06	0	0	0	0	0.015	0.0093	0	0	0.00067	0	0	0	0	0	0	3	0.31	0.57	0.55
227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.069	0.57	0
228	0.00059	0	0	0.0011	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
229	0.34	0	0	0.63	0.014	7.7e-05	0	0	0	0.0072	0.0023	0	0.01	0.00024	0	0	0	0	5.3e-06	0	3	0.31	0.57	0.55
230	0.3	0	0	0.55	0.00056	0.15	0	0	0	0.00034	0.00031	0	1.6e-05	3.5e-06	0	0	0	0	0.00028	0	3	0.31	0.57	0.55
231	0.35	0	0	0.65	0	9.6e-06	0	0	0	0.00041	8.5e-05	0	0	0	0	0	0	0	0.00012	0	3	0.31	0.57	0.55
232	0.0085	0	0	0.016	0.00022	0.97	2.5e-05	0	0	1.3e-05	3.3e-05	0	9.2e-06	0	0	0	0	3.3e-05	0.0012	0	5	0.15	0.71	0.7
233	0.25	0	0	0.47	3.2e-05	5.7e-06	0	0	0	0.15	0.088	0	1.4e-05	0.042	0	0	0	1.8e-06	0	0	3	0.31	0.57	0.55
234	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
235	0.34	0	0.013	0.62	0	0	0	0	0	0.026	0.0021	0	0	0.00051	0	0	0	0	0.00014	0	3	0.31	0.57	0.55
236	0.34	0	0	0.63	0	0	0	0	0	0.026	0.0085	0	0	0.00039	0	0	0	0	0	0	3	0.31	0.57	0.55
237	0.35	0	0	0.65	0	0.00093	0	0	0	0.0013	0.00088	0	0	8e-06	0	0	0	0	0.00027	0	3	0.31	0.57	0.55
238	0.35	0	0	0.64	1.7e-06	0	0	0	0	0.0094	0.0028	0	0	0.00018	0	0	0	0	0	0	3	0.31	0.57	0.55
239	0.15	0	0	0.27	2.9e-06	0	0	0	0	0.39	0.081	0	1.1e-06	0.11	0	0	0	0	0	0	9	0.44	0.57	0.55
240	0.35	0	0	0.65	0	4.1e-06	0.0009	0	0	0.0018	0.0005	0	0	9.9e-06	0	0	0	3.9e-06	0	0	3	0.31	0.57	0.55
241	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0.48	0	0	0	8	0	0	0.1
242	0.34	0	0	0.62	0	0	0	0	0	0.038	0.0026	0	0	8.6e-05	0	0	0	0	0	0	3	0.31	0.57	0.55
243	0.35	0	0	0.65	0	0.00023	0	0	0	0.0026	0.0015	0	0	2.7e-05	0	0	0	0	8.1e-05	0	3	0.31	0.57	0.55
244	0.35	0	0	0.65	0	8.1e-06	0	0	0	0.001	0.00015	0	0	6.3e-06	0	0	0	0	6.6e-05	0	3	0.31	0.57	0.55
245	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.14	0	0
246	0.29	0	0	0.53	0.0086	3.7e-05	0	0	0	0.086	0.055	0	0.0036	0.035	0	0	0	1.3e-06	0	0	3	0.31	0.57	0.55
247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
248	0.35	0	0	0.65	8.9e-06	0.00042	0	0	0	0.00081	0.00053	0	0	4.1e-06	0	0	0	0	0	0	3	0.31	0.57	0.55
249	0	0	0	0	0	1.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
250	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.14	0	0
251	0.34	0	0	0.63	0.0056	0.0012	3.1e-06	0	0	0.0098	0.0045	0	0.0018	0.00065	0	0	0	1.8e-06	5e-05	0	3	0.31	0.57	0.55
252	0.021	0	0	0.038	0.39	0	0	0	0	0.015	0.0028	0	0.53	0.00045	0	0	0	0	0	0	12	0.35	1	0.55
253	0	0	1	0	0	0	0	0	0	0	0	1.7e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
254	0.29	0	0	0.54	0.038	0.00024	9.5e-05	0	0	0.056	0.018	0	0.031	0.017	0	0	0	4.8e-05	6.6e-05	0	3	0.31	0.57	0.55
255	0.31	0	0	0.58	0.0061	0	0	0	0	0.064	0.029	0	0.0033	0.0069	0	0	0	0	0	0	3	0.31	0.57	0.55
256	0	0	1	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	0	0	0	0	0	2	0.14	0	0
257	0.35	0	0	0.65	0.002	0.0019	0	0	0	0.0014	0.00059	0	0.00018	2.6e-05	0	0	0	0	1.5e-05	0	3	0.31	0.57	0.55
258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0.19	0
259	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.31	0.048	0.4
260	0.3	0	0	0.56	0.00096	1e-05	0	0	0	0.087	0.02	0	0.00049	0.027	0	0	0	0	2.2e-06	0	3	0.31	0.57	0.55
261	0.34	0	0	0.63	0.00063	0	0	0	0	0.021	0.003	0	0.00017	0.0023	0	0	0	0	0	0	3	0.31	0.57	0.55
262	0.17	0	0	0.31	0.00031	2.3e-06	4.4e-05	0	0	0.22	0.093	0	0.00014	0.21	0	0	0	0.00055	0	0	3	0.31	0.57	0.55
263	0.34	0	0	0.63	9.2e-05	0	0	0	0	0.019	0.0072	0	1.3e-05	0.002	0	0	0	4.4e-06	0	0	3	0.31	0.57	0.55
264	0.13	0	0	0.25	0	0	0	0	0	0.54	0.051	0	0	0.027	0	0	0	0	0	0	9	0.44	0.57	0.55
265	0.35	0	0	0.65	5.4e-06	1.4e-05	0	0	0	0.00014	1.5e-05	0	0	0	0	0	0	0	1.3e-06	0	3	0.31	0.57	0.55
266	0	0	1	0	0	0	0	0	0	0	0	1.4e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
267	0.32	0	0	0.59	0	0	0	0	0	0.01	0.0019	0	0	0.074	0	0	0	0	0	0	3	0.31	0.57	0.55
268	0.0043	0	0	0.008	0	0.0065	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	18	0.069	0.57	0.55
269	0.35	0	0	0.64	2.8e-05	0.0021	0	0	0	0.0015	0.0006	0	0	2.2e-05	0	0	0	0	0.012	0	3	0.31	0.57	0.55
270	0	1.7e-06	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0.48	0	0	0	8	0	0	0.1
271	0.34	0	0	0.63	0	0.0041	0	0	0	0.0059	0.013	0	0	0.00019	0	0	0	4.6e-06	0	0	3	0.31	0.57	0.55
272	0.2	0	0	0.37	5.5e-06	1.4e-05	0.00011	0	0	0.12	0.27	0	0	0.033	0	0	0	0.0025	0	0	3	0.31	0.57	0.55
273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
274	0	0	1	0	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	0	0	2	0.14	0	0
275	0.34	0	0	0.64	0.0014	0.0016	0	0	0	0.0045	0.0011	0	0.00016	0.0003	0	0	0	0	0.011	0	3	0.31	0.57	0.55
276	0.35	0	0	0.64	8.3e-05	0.00089	0	0	0	0.0049	0.0016	0	6.1e-06	0.00026	0	0	0	0	0.004	0	3	0.31	0.57	0.55
277	0.0013	0	0	0.0023	0	0	0	0	0	0.72	0.21	0	0	0.069	0	0	0	0	0	0	9	0.44	0.57	0.55
278	0.32	0	0	0.58	0.027	0	0	0	0	0.041	0.01	0	0.014	0.0084	0	0	0	0	0	0	3	0.31	0.57	0.55
279	0.084	0	0	0.15	3.1e-06	0	4e-06	0	0	0.26	0.2	0	1.2e-06	0.3	0	0	0	0.00015	0	0	13	0.52	0.62	0.55
280	0.35	0	0	0.64	0.0011	0.0001	0	0	0	0.0044	0.00068	0	0.00018	0.00016	0	0	0	0	0.00051	0	3	0.31	0.57	0.55
281	0.0018	0	0	0.0034	0	0	3.6e-05	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.069	0.57	0.55
282	0.032	0	0	0.059	0	0	0.00048	0	0	0	0	0	0	0	0	0	0	5.4e-06	0.91	0	18	0.069	0.57	0.55
283	0.3	0	0	0.56	1.7e-06	0	0	0	0	0.075	0.05	0	0	0.018	0	0	0	3e-06	0	0	3	0.31	0.57	0.55
284	0	0	0.75	0	0	0	0	0	0	0.24	0.00079	0	0	0.00031	0	0	0	0	0	0	2	0.14	0	0
285	0.31	0	0	0.57	0	0	0	0	0	0.089	0.029	0	0	0.01	0	0	0	0	0	0	3	0.31	0.57	0.55
286	0.32	0	0	0.59	0.011	0	0	0	0	0.05	0.01	0	0.0037	0.017	0	0	0	0	0	0	3	0.31	0.57	0.55
287	0.27	0	0	0.51	0.0031	0	0.00058	0	0	0.11	0.042	0	0.0012	0.064	0	0	0	1.8e-05	0	0	3	0.31	0.57	0.55
288	0.35	0	0	0.65	0	0	0	0	0	1.3e-05	1.2e-05	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
289	0.26	0	0	0.48	0.0051	0	0.0037	0	0	0.13	0.048	0	0.0037	0.073	0	0	0	0.0006	0	0	3	0.31	0.57	0.55
290	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	1	0	0	0	0	0	14	0	0.19	0
291	0.35	0	0	0.65	0	0	0	0	0	2.6e-06	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
292	0.35	0	0	0.65	2.1e-06	0	0	0	0	7.9e-06	2.5e-06	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
293	0	0	1	0	0	0	0	0	0	0	0	7.4e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
294	0.35	0	0	0.64	4.2e-05	0	0	0	0	0.0054	0.0027	0	6.7e-06	0.0005	0	0	0	0	0	0	3	0.31	0.57	0.55
295	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
296	0.28	0	0	0.52	0.0049	0	0.00059	0	0	0.11	0.031	0	0.002	0.049	0	0	0	1e-05	0	0	3	0.31	0.57	0.55
297	0.29	0	0	0.54	0.001	0	0	0	0	0.1	0.033	0	0.00044	0.037	0	0	0	0	0	0	3	0.31	0.57	0.55
298	0.00028	0	0.85	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	2	0.14	0	0
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
300	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0	18	0.069	0.57	0.55
301	0.35	0	0	0.65	0	0	0	0	0	0.00047	0.00071	0	0	0.00067	0	0	0	0	0	0	3	0.31	0.57	0.55
302	0.19	0	0	0.35	1.6e-06	0	0	0	0	0.25	0.077	0	0	0.14	0	0	0	0	0	0	3	0.31	0.57	0.55
303	0.017	0	0	0.032	4.9e-06	0	0	0	0	0.27	0.06	0	2.9e-06	0.62	0	0	0	0	0	0	13	0.52	0.62	0.55
304	0	0	0.76	0	0	0	0	0	0	0.23	0.0077	0.00017	0	0.0099	0	0	0	0	0	0	2	0.14	0	0
305	0.33	0	0	0.61	0	0	0	0	0	0.042	0.0094	0	0	0.0022	0	0	0	0	0	0	3	0.31	0.57	0.55
306	0.32	0	0	0.59	2.3e-05	0	0	0	0	0.061	0.017	0	2.8e-06	0.0095	0	0	0	0	0	0	3	0.31	0.57	0.55
307	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	14	0	0.19	0
308	0	0	0	0	0.064	0	0	0	0	0	0	3e-06	0.00019	0	0.94	0	0	0	0	0	14	0	0.19	0
309	0.35	0	0	0.64	0	0	0	0	0	0.0073	0.0017	0	0	0.0029	0	0	0	0	0	0	3	0.31	0.57	0.55
310	0.35	0	0	0.65	0	0	0	0	0	0.00086	0.0006	0	0	0.00014	0	0	0	0	0	0	3	0.31	0.57	0.55
311	0	0	0	0	0.00031	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.35	1	0.55
312	0.33	0	0	0.6	0.00078	0	0	0	0	0.039	0.018	0	0.00013	0.01	0	0	0	0	0	0	3	0.31	0.57	0.55
313	0.32	0	0	0.6	4.3e-06	0	0	0	0	0.024	0.049	0	0	0.0028	0	0	0	0	0	0	3	0.31	0.57	0.55
314	0.35	0	0	0.64	0	0	0	0	0	0.012	0.00082	0	0	0.00054	0	0	0	0	0	0	3	0.31	0.57	0.55
315	0.35	0	0	0.65	0	0	0	0	0	0.0011	0.0015	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
316	0.34	0	0	0.63	0.00013	0	0	0	0	0.021	0.011	0	1e-05	0.0023	0	0	0	0	0	0	3	0.31	0.57	0.55
317	0	0	0.22	0	0	0	0	0	0	0.14	0.00011	0	0	0	0	0	0	0	0.63	0	18	0.069	0.57	0.55
318	0	1	0	0	0	0	0	0.0025	0.00018	0	0	0	0	0	0	0	0.00017	0	0	0	1	0	0	0.45
319	0.35	0	0	0.64	0	0	0	0	0	0.0036	0.0033	0	0	7.7e-06	0	0	0	0	0	0	3	0.31	0.57	0.55
320	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.1	0.14	0
321	0.22	0	0	0.41	0	0	0	0	0	0.023	0.0065	0	0	0.34	0	0	0	0	0	0	3	0.31	0.57	0.55
322	0.34	0	0	0.63	0.00043	6e-05	0	0	0	0.021	0.008	0	8.2e-05	0.0023	0	0	0	0	1.3e-06	0	3	0.31	0.57	0.55
323	0	0	1	0	0	0	0	0	0	0	0	5.8e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
324	0.34	0	0	0.64	7.8e-05	3.1e-05	0	0	0	0.016	0.0045	0	1.2e-05	0.0011	0	0	0	0	1.3e-05	0	3	0.31	0.57	0.55
325	0.27	0	0	0.5	0.00017	0	0	0	0	0.1	0.035	0	3.9e-05	0.086	0	0	0	0	0	0	3	0.31	0.57	0.55
326	0.22	0	0	0.41	0.001	0	0	0	0	0.19	0.058	0	0.00041	0.11	0	0	0	0	0	0	3	0.31	0.57	0.55
327	0.3	0	0	0.55	0	0	0	0	0	0.1	0.044	0	0	0.0049	0	0	0	0	0	0	3	0.31	0.57	0.55
328	0.29	0	0	0.54	9.5e-06	0	0	0	0	0.071	0.015	0	0	0.088	0	0	0	0	0	0	3	0.31	0.57	0.55
329	0.095	0	0	0.18	2.3e-06	0	0	0	0	0.39	0.22	0	0	0.12	0	0	0	0	0	0	9	0.44	0.57	0.55
330	0	0	1	0	0	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	0	2	0.14	0	0
331	0.31	0	0	0.58	0	0	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0.11	0	3	0.31	0.57	0.55
332	0.0032	0	0	0.006	0.51	0	0	0	0	0.0056	0.0018	0	0.46	0.022	0	0	0	0	0	0	4	0.31	0.95	0.55
333	0.00013	0	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
334	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
335	0.15	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	18	0.069	0.57	0.55
336	0.29	0	0	0.53	0.0037	0	8.8e-06	0	0	0.094	0.035	0	0.0024	0.046	0	0	0	1.3e-05	0	0	3	0.31	0.57	0.55
337	0.3	0	0	0.56	0.00024	0	0	0	0	0.09	0.022	0	0.0001	0.031	0	0	0	0	0	0	3	0.31	0.57	0.55
338	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064	0	3	0.31	0.57	0.55
339	0.33	0	0	0.61	0.0014	0	0.00016	0	0	0.033	0.016	0	0.00075	0.01	0	0	0	0.00016	0.00018	0	3	0.31	0.57	0.55
340	0.35	0	0	0.65	0	0	0	3.7e-06	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
341	2e-05	0	0.083	3.8e-05	0	0	0	0	0.032	0	0	3.2e-05	0	0	0.0014	0	0.029	0	0.85	0	18	0.069	0.57	0.55
342	0.00017	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
343	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.1	0.14	0
344	0.25	0	0	0.46	0	0	0	0	0	0.22	0.057	0	0	0.013	0	0	0	0	0	0	3	0.31	0.57	0.55
345	0.34	0	0	0.62	0.0065	0	0	0	0	0.021	0.0066	0	0.0017	0.0043	0	0	0	0	0	0	3	0.31	0.57	0.55
346	0.0041	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.069	0.57	0.55
347	0.00026	0	0.93	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	2	0.14	0	0
348	0.041	0	0	0.076	0.74	0	0	0	0	0.00048	4.4e-05	0	0.14	5.6e-05	0	0	0	0	0	0	4	0.31	0.95	0.55
349	0.31	0	0	0.57	0.00037	0	0	0	0	0.066	0.037	0	4.8e-05	0.023	0	0	0	0	0	0	3	0.31	0.57	0.55
350	0.32	0	0	0.59	0.00027	0	0	0	0	0.056	0.029	0	2.8e-05	0.0087	0	0	0	0	0	0	3	0.31	0.57	0.55
351	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.01	12	0.35	1	0.55
352	0.32	0	0	0.58	0.025	0	0.00031	0	0	0.036	0.015	0	0.015	0.0094	0	0	0	0.00019	0	0	3	0.31	0.57	0.55
353	0.13	0	0	0.24	0	0	0.029	0	0	0.28	0.13	0	0	0.13	0	0	0	0.052	0	0	9	0.44	0.57	0.55
354	0.24	0	0	0.44	0	0	0.093	0	0	0.17	0.029	0	0	0.012	0	0	0	0.026	0	0	3	0.31	0.57	0.55
355	0.34	0	0	0.63	0.0072	0	0	0	0	0.012	0.0029	0	0.0019	0.0022	0	0	0	0	0	0	3	0.31	0.57	0.55
356	0.33	0	0	0.6	0.00014	0	0	0	0	0.048	0.016	0	5.7e-05	0.0098	0	0	0	0	0	0	3	0.31	0.57	0.55
357	0.31	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	3	0.31	0.57	0.55
358	0.068	0	0.8	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	2	0.14	0	0
359	2.5e-06	0	0.96	4.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	2	0.14	0	0
360	0	0	0.72	0	0	0	0	0	0	0.28	0.0031	1e-05	0	0.0004	0	0	0	0	0	0	2	0.14	0	0
361	0.084	0	0	0.16	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0.76	0	18	0.069	0.57	0.55
362	0.31	0	0	0.57	7.6e-05	0	0	0	0	0.066	0.034	0	2.8e-05	0.015	0	0	0	0	0	0	3	0.31	0.57	0.55
363	0.35	0	0	0.65	0	0	0	0	0	0.0015	0.00013	0	0	6.3e-06	0	0	0	0	0	0	3	0.31	0.57	0.55
364	0.35	0	0	0.65	0	0	0	0	0	2.8e-05	2.5e-05	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
365	0	1	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
366	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.1	0.14	0
367	0.32	0	0	0.59	0.00073	0	0	0	0	0.061	0.016	0	0.00034	0.021	0	0	0	0	0	0	3	0.31	0.57	0.55
368	0.33	0	0	0.61	0	0	0	0	0	0.05	0.012	0	0	0.0063	0	0	0	0	0	0	3	0.31	0.57	0.55
369	0.16	0	0	0.29	0.0003	0	0	0	0	0.28	0.055	0	0.00018	0.22	0	0	0	0	0	0	3	0.31	0.57	0.55
370	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.44	0.57	0.6
371	0	1	0	0	0	0	0	2.2e-05	0	0	0	0	0	0	0	0	0	1.3e-06	0	0	1	0	0	0.45
372	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
373	0.35	0	0	0.65	0	0	0	0	0	0.0036	0.002	0	0	1.3e-05	0	0	0	0	0	0	3	0.31	0.57	0.55
374	0	1	0	0	0	0	0	0	2.6e-05	0	0	0	0	0	0	0	2.3e-05	0	0	0	1	0	0	0.45
375	0.32	0	0	0.59	6.9e-06	0	0	0	0	0.04	0.056	0	2e-06	0.0016	0	0	0	9.3e-06	0	0	3	0.31	0.57	0.55
376	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.1	0.14	0
377	0.19	0	0	0.35	0	0	0	0	0	0.18	0.23	0	0	0.052	0	0	0	0	0	0	3	0.31	0.57	0.55
378	0.32	0	0	0.59	0.00082	0	0	0	0	0.044	0.015	0	0.00027	0.026	0	0	0	0	0	0	3	0.31	0.57	0.55
379	0.27	0	0	0.49	0.00091	0	6.1e-06	0	0	0.096	0.056	0	0.0002	0.089	0	0	0	2.2e-05	0	0	3	0.31	0.57	0.55
380	0.32	0	0	0.59	0.00017	0	0	0	0	0.063	0.016	0	7e-05	0.019	0	0	0	0	0	0	3	0.31	0.57	0.55
381	0.35	0	0	0.65	0.00018	0	0.00012	0	0	0.0024	0.00085	0	8.4e-06	7.1e-05	0	0	0	4.5e-06	0	0	3	0.31	0.57	0.55
382	0.01	0	0	0.019	0	0	0	0	0	0.72	0.14	0	0	0.12	0	0	0	0	0	0	9	0.44	0.57	0.55
383	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
384	0.00022	0	0	0.00042	0.41	0	0	0	0	1.8e-06	0	0	0.59	9.7e-06	0	0	0	0	0	0	12	0.35	1	0.55
385	0.0041	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.069	0.57	0.55
386	0	1	0	0	0	0	0	9.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
387	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
388	0.34	0	0	0.63	0.0015	0	0.0022	0	0	0.017	0.0065	0	0.00035	0.0027	0	0	0	0.00014	0	0	3	0.31	0.57	0.55
389	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
390	0.19	0	0	0.35	0.0013	0	0.018	0	0	0.2	0.067	0	0.0021	0.16	0	0	0	0.01	0	0	3	0.31	0.57	0.55
