SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
404	0.98	0	0	0.0081	0	0	0.0082	0	0.31	0.57	0.55
405	0.99	0	0	0.0052	0	0	0.0082	0	0.31	0.57	0.55
406	1	0	0	0	0	0	0	0	0.31	0.57	0.55
407	0.99	0	0	0.0016	0	0	0.012	0	0.31	0.57	0.55
408	0.99	0	0	0.0057	0	0	0.0014	0	0.31	0.57	0.55
409	1	0	0	0	0	0	0	0	0.31	0.57	0.55
410	0	1	0	0	0	0	0	1	0.14	0	0
411	0.97	0	0	0.023	0	0	0.011	0	0.31	0.57	0.55
412	0	0	0	0	0	1	0	5	0.034	0.24	0
413	1	0	0	0.0025	0	0	2.8e-05	0	0.31	0.57	0.55
414	0.95	0	0	0.042	0	0	0.005	0	0.31	0.57	0.55
415	0.66	0	0	0.27	0	0	0.065	0	0.31	0.57	0.55
416	0.12	0	0	6.9e-05	0	0	0.88	6	0.48	0.57	0.6
417	0	1	0	0	0	0	0	1	0.14	0	0
418	1	0	0	0	0	0	0	0	0.31	0.57	0.55
419	0	0	0	0	1.7e-05	1	0	5	0.034	0.24	0
420	0.22	0	0	2.3e-06	0	0	0.78	6	0.48	0.57	0.6
421	0.42	0	0	0.49	0	0	0.091	3	0.31	0.81	0.55
422	0.92	0	0	7.9e-06	0	0	0.077	0	0.31	0.57	0.55
423	1	0	0	0	0	0	0	0	0.31	0.57	0.55
424	0.92	0	0	0.031	0	0	0.053	0	0.31	0.57	0.55
425	1	0	0	0	0	0	0	0	0.31	0.57	0.55
426	0.99	0	0	0.00027	0	0	0.012	0	0.31	0.57	0.55
427	0	1	0	0	0	0	0	1	0.14	0	0
428	0.99	0	0	0.0044	0	0	0.0064	0	0.31	0.57	0.55
429	0.12	0	0	0.045	0	0	0.83	6	0.48	0.57	0.6
430	0.9	0	0	0.092	0	0	0.012	0	0.31	0.57	0.55
431	0	0	1	0	0	0	0	2	0	0	0.35
432	0.73	0	0	0.1	0	0	0.17	0	0.31	0.57	0.55
433	1	0	0	0	0	0	0	0	0.31	0.57	0.55
434	0.013	0	0	0.99	0	0	3.4e-05	3	0.31	0.81	0.55
435	0.27	0	0	0.00012	0	0	0.72	6	0.48	0.57	0.6
