SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
212	0	0	0.47	0	0	0	0	0.00031	0	0	0	0	0	0	0.47	0	0	0	0	0.059	2	0.58	0.43	0.45
213	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.082	2	0.58	0.43	0.45
214	0	0	0	0	0	0	0	0	1	5.5e-06	0	0	0	0	0	0	0.0014	0	0	0	8	0.58	0.43	0.69
215	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.025	2	0.58	0.43	0.45
216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0012	0	0	0	12	0.047	0.14	0.05
217	0	1.3e-06	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.023	2	0.58	0.43	0.45
218	0	0.97	0.013	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0.00017	1	0.58	0.62	0.45
219	0.94	0	0	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-06	0.0057	0	0	1	0.57	0.45
220	0	0	0.00012	0.014	0	0	0.99	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	6	0.42	0.19	0.45
221	0	0	0	0	0	0	0	0	0	0.033	0	2.8e-05	0	0	0	0	0.97	0	0	0	16	0.047	0.048	0.35
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.58	0.096	0.05
223	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	2	0.58	0.43	0.45
224	0	0	0	0	0	0	0	0	0	0.073	0	0.0018	0	0	0	0	0.92	0	0	0	16	0.047	0.048	0.35
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	1	0	18	0.58	0.096	0.05
226	0	0	0	0	0	0	0	0	0	0.25	0	0.13	0	0	0	0	0.61	0	0	0	16	0.047	0.048	0.35
227	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
228	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	2	0.58	0.43	0.45
229	0	0	0	0	0	0	0	0	0	0	0.17	0	0.83	0	0	0	0	0	0	0	12	0.047	0.14	0.05
230	0	0.06	0.41	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.13	2	0.58	0.43	0.45
231	0	0	0	0	0	0	0	0	0	0	0.0087	0	0.99	0	0	0	0	0	0	0	12	0.047	0.14	0.05
232	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	2	0.58	0.43	0.45
233	0	0	0	0	0	0	0	0	0	0	1	0	0.00014	0	0	0	0	0	0	0	10	0.14	0.24	0.05
234	0	0	0.012	0	0.97	0	0	0	2.2e-05	0	0	1.6e-05	0	0	0.012	0	0	0	0	0.0041	4	1	0.49	0.76
235	0	0	0	0	1	0	0	0	4.9e-05	0	0	0.0033	0	0	0	0	0	0	0	0	4	1	0.49	0.76
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.58	0.096	0.05
237	0	0	0	0	0	0	0	0	0	0	0.95	0	0.053	0	0	0	0	0	0	0	10	0.14	0.24	0.05
238	0.0062	0.19	0.31	0	3.6e-05	0	0	0.048	0.0034	0	0	0.0011	0	0	0.31	0	0	0	0	0.13	2	0.58	0.43	0.45
239	0	0	0	0	0	0	0	0	0	0	0.96	0	6.2e-06	0.039	0	0	0	7.7e-06	0	0	10	0.14	0.24	0.05
240	0	1.8e-05	0.43	0	0	0	0	0	2.5e-05	0	0	0	0	0	0.43	0	0	0	0	0.13	2	0.58	0.43	0.45
241	0	3.6e-05	0.46	0	0	0	0	0	1.4e-06	0	0	0	0	0	0.46	0	0	0	0	0.086	2	0.58	0.43	0.45
242	0	0	4.4e-06	0	0	0	1	0	0	0	0	0	0	0	4.4e-06	0	0	0	0	0	6	0.42	0.19	0.45
243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.093	0	0
244	0	0	0	0.98	0	0.00012	0	0	0	0	0	0	0	0.017	0	0	0	0	0	0	3	0.42	0.048	0
245	0	0	0	0	0	0	0	0	0	0	5.4e-05	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
246	0	0.0011	0.43	0	0	0	0	0.00023	0.013	0	0	0.00034	0	0	0.43	0	0	0	0	0.13	2	0.58	0.43	0.45
247	0	1.2e-05	0.44	0	6.6e-05	0	0	0	2.1e-05	0	0	0	0	0	0.44	0	0	0	0	0.12	2	0.58	0.43	0.45
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.33	0.14	0.15
249	0	3.7e-05	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.041	2	0.58	0.43	0.45
250	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.023	2	0.58	0.43	0.45
251	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.14	0.24	0.05
252	6.3e-06	0.92	0.037	0	0	0	0	0.0005	0	0	0	0	0	0	0.037	0	0	0	0	0.0048	1	0.58	0.62	0.45
253	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
254	2.7e-06	0.092	0.39	0	0	0	0	0.061	0	0	0	0	0	0	0.39	0	0	0	0	0.064	2	0.58	0.43	0.45
255	0	0	0	0	0	0	0	0	0	0	1	0	0.00041	0	0	0	0	0	0	0	10	0.14	0.24	0.05
256	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.016	0	0	0	3.6e-05	0	0	10	0.14	0.24	0.05
257	0	0	0	0	0	0	0	0	0	0.044	0	0.95	0	0	0	0	0.0078	0	0	0	11	0.63	0.55	0.82
258	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.017	2	0.58	0.43	0.45
259	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0014	0	0	0	3.3e-06	0	0	10	0.14	0.24	0.05
260	0	0	0.48	0	0	0	0	3.3e-05	0	0	0	0	0	0	0.48	0	0	0	0	0.039	2	0.58	0.43	0.45
261	0	0.0094	0.38	0	0	0	0	0.00076	0.0042	0	0	8.9e-06	0	0	0.38	0	0	0	0	0.23	2	0.58	0.43	0.45
262	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.027	2	0.58	0.43	0.45
263	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.084	2	0.58	0.43	0.45
264	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
265	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.064	2	0.58	0.43	0.45
266	0	5.3e-05	0.45	0	0	0	0	8.2e-05	3.3e-06	0	0	0	0	0	0.45	0	0	0	0	0.1	2	0.58	0.43	0.45
267	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0.36	0	0	0	9	0.047	0.063	0.46
268	0	0	0	0	0	0	0	0	0	0.59	0	0	0	0	0	0	0.41	0	0	0	9	0.047	0.063	0.46
269	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0.27	2	0.58	0.43	0.45
270	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0042	2	0.58	0.43	0.45
271	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.00062	2	0.58	0.43	0.45
272	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.08	2	0.58	0.43	0.45
273	0	6.1e-05	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.047	2	0.58	0.43	0.45
274	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0.11	2	0.58	0.43	0.45
275	0	0.96	0	0	0	0	0	0	0	0	0.00046	0	0.039	0	0	0	0	0	0	0	1	0.58	0.62	0.45
276	0	0	0	0	0	0	0	0	0	0	0.67	0	0.33	0	0	0	0	0	0	0	10	0.14	0.24	0.05
277	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.024	2	0.58	0.43	0.45
278	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.14	0.24	0.05
279	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.025	0	0	0	0	0	0	10	0.14	0.24	0.05
280	0	8.4e-06	0.46	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.085	2	0.58	0.43	0.45
281	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.023	2	0.58	0.43	0.45
282	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0.091	2	0.58	0.43	0.45
283	0	0.0031	0.34	0	0	0	0	1.2e-05	0.041	0	0	0.00018	0	0	0.34	0	0	0	0	0.28	2	0.58	0.43	0.45
284	0	1	4.9e-05	0	0	0	0	0	0	0	0	0	0	0	4.9e-05	0	0	0	0	0	1	0.58	0.62	0.45
285	0	0.98	0.0097	0	0	0	0	0	0	0	0	0	0	0	0.0097	0	0	0	0	0.0014	1	0.58	0.62	0.45
286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.58	0.096	0.05
287	0	0.00017	0.4	0	0	0	0	0.0029	0.00019	0	0	1.5e-06	0	0	0.4	0	0	0	0	0.19	2	0.58	0.43	0.45
288	0	1	6.6e-06	0	0	0	0	0	0	0	0	0	0	0	6.6e-06	0	0	0	0	1.1e-06	1	0.58	0.62	0.45
289	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0	0.96	0	0	0	16	0.047	0.048	0.35
290	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0.45	0	0	0	9	0.047	0.063	0.46
291	0	1	5e-05	0	0	0	0	0	0	0	0	0	0	0	5e-05	0	0	0	0	1.1e-05	1	0.58	0.62	0.45
292	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.14	0.24	0.05
293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.093	0	0
294	0	0	0	0	0	0	0	0	0	0.99	0	0.0051	0	0	0	0	0.0012	0	0	0	9	0.047	0.063	0.46
295	0	0.98	0.0091	0	0	0	0	0	0	0	0	0	0	0	0.0091	0	0	0	0	0.0013	1	0.58	0.62	0.45
296	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.42	0.048	0
297	1.1e-06	0.045	0.42	0	0	0	0	0.00039	0.00024	0	0	1.1e-06	0	0	0.42	0	0	0	0	0.1	2	0.58	0.43	0.45
298	0.0039	0.00033	0.41	0	0.00011	0	0	0.056	0.0016	0	0	0	0	0	0.41	0	0	0	0	0.13	2	0.58	0.43	0.45
299	0	0	0	0	0	0	0	0	0	0	0.63	0	0.026	0	0	0	5.3e-06	0.34	0.0027	0	10	0.14	0.24	0.05
300	0.0034	3.8e-05	0.19	0	5.2e-06	0	0	0.59	4.6e-05	0	0	0	0	0	0.19	0	0	0	0	0.035	7	0.86	0.43	0.45
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.58	0.43	0.49
302	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.42	0.048	0
303	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.018	2	0.58	0.43	0.45
304	0	2.2e-05	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.011	2	0.58	0.43	0.45
305	0	0	0	0	0	0	0	0	0	0.29	0	0.17	0	0	0	0	0.54	0	0	0	16	0.047	0.048	0.35
306	0	0.00025	0.47	0	0	0	0	0.00079	0	0	0	0	0	0	0.47	0	0	0	0	0.054	2	0.58	0.43	0.45
307	0	0.00018	0.34	0	0	0	0	2.5e-05	0.0037	0	0	0	0	0	0.34	0	0	0	0	0.32	2	0.58	0.43	0.45
308	0	0	0	0	0	0	0	0	0	0.45	0	0.092	0	0	0	0	0.46	0	0	0	16	0.047	0.048	0.35
309	0	0.0093	0.42	0	0	0	0	1.2e-05	0.0017	0	0	5e-06	0	0	0.42	0	0	0	0	0.15	2	0.58	0.43	0.45
310	0	0	0	0	0	0	0	0	0	0	0.0022	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
311	0	0.097	0.44	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0.03	2	0.58	0.43	0.45
312	0	0	0	0	0	0	0	0	0	0.074	0	0.013	0	0	0	0	0.91	0	0	0	16	0.047	0.048	0.35
313	0	1.9e-06	0.42	0	0	0	0	0	0.00013	0	0	0	0	0	0.42	0	0	0	0	0.15	2	0.58	0.43	0.45
314	0	0	0	0	0	0	0	0	0	0	0.00033	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
315	0	2.5e-06	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.035	2	0.58	0.43	0.45
316	0	0	0.48	0	0	0	0	0.00054	0	0	0	0	0	0	0.48	0	0	0	0	0.045	2	0.58	0.43	0.45
317	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
318	0	0	0.29	0	0	0	0	0.034	0.00047	0	0	0	0	0	0.29	0	0	0	0	0.39	19	0.58	0.43	0.49
319	0.00025	0	0.48	0	0	0	0	0.003	0	0	0	0	0	0	0.48	0	0	0	0	0.037	2	0.58	0.43	0.45
320	0	0.015	0.28	0	0	0	0	0	0	0	0	0.00019	0	0	0.28	0	0	0	0	0.43	19	0.58	0.43	0.49
321	0.00023	5.3e-05	0.39	0	0.00023	0	0	0.0039	0.02	0	0	8.2e-06	0	0	0.39	0	0	0	0	0.2	2	0.58	0.43	0.45
322	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	2.4e-05	2	0.58	0.43	0.45
323	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.2	0	0	0	9	0.047	0.063	0.46
324	2.5e-05	0	0.0066	0	0	0	0	0.99	0	0	0	0	0	0	0.0066	0	0	0	0	0.00043	7	0.86	0.43	0.45
325	1.1e-05	0.082	0.37	0	0	0	0	0.0011	0.00022	0	0	0.067	0	0	0.37	0	0	0	0	0.11	2	0.58	0.43	0.45
326	0	0	0.016	0	0	0	0	0.97	0	0	0	0	0	0	0.016	0	0	0	0	7.3e-05	7	0.86	0.43	0.45
327	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0	0	0.32	0	0	0	9	0.047	0.063	0.46
328	0	0.036	0.4	0	0	0	0	1.1e-05	0	0	0	0.016	0	0	0.4	0	0	0	0	0.14	2	0.58	0.43	0.45
329	0	5.5e-06	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.026	2	0.58	0.43	0.45
330	0	0	0	0.47	0	0	0	0	0	0	5.1e-05	0	0	7.4e-06	0	0	0	0.00092	0.53	0	18	0.58	0.096	0.05
331	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.036	2	0.58	0.43	0.45
332	0.94	0.0067	0.021	0	0	0	0	0.0039	0	0	0	0	0	0	0.021	0	0	0	0	0.0061	0	1	0.57	0.45
333	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.8e-06	0	0	6	0.42	0.19	0.45
334	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	2	0.58	0.43	0.45
335	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.00025	2	0.58	0.43	0.45
336	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0091	2	0.58	0.43	0.45
337	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.016	2	0.58	0.43	0.45
338	0.81	0	3.1e-06	0	0.059	0	0	0.13	0	0	0	0	0	0	3.1e-06	0	0	0	0	5.1e-06	0	1	0.57	0.45
339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.047	0.048	0.35
340	0	0.00076	0.44	0	0	0	0	0	4.3e-05	0	0	0	0	0	0.44	0	0	0	0	0.12	2	0.58	0.43	0.45
341	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.01	2	0.58	0.43	0.45
342	0	0.0001	0.44	0	0	0	0	2.1e-05	1.9e-05	0	0	0	0	0	0.44	0	0	0	0	0.11	2	0.58	0.43	0.45
343	0.00017	0.22	0.3	0	1.6e-05	0	0	0.0011	0.021	0	0	0.02	0	0	0.3	0	0	0	0	0.13	2	0.58	0.43	0.45
344	0	0	0.44	0	0	0	0	0	1.7e-05	0	0	0	0	0	0.44	0	0	0	0	0.12	2	0.58	0.43	0.45
345	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	1	0	0	0	16	0.047	0.048	0.35
346	0.0003	0.63	0.039	0	1.3e-05	0	0	0.00061	0.0012	0	0	0.28	0	0	0.039	0	0	0	0	0.012	1	0.58	0.62	0.45
347	0	3.7e-05	0.41	0	0	0	0	0.00072	6.5e-06	0	0	0	0	0	0.41	0	0	0	0	0.19	2	0.58	0.43	0.45
348	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0022	2	0.58	0.43	0.45
349	0	0.97	0.0067	0	0	0	0	0	0.0018	0	0	0.0081	0	0	0.0067	0	0	0	0	0.011	1	0.58	0.62	0.45
350	0	0	0.49	0	0	0	0	0.00018	0	0	0	0	0	0	0.49	0	0	0	0	0.023	2	0.58	0.43	0.45
351	0	0.007	0.43	0	0	0	0	0.00018	0.01	0	0	0.013	0	0	0.43	0	0	0	0	0.12	2	0.58	0.43	0.45
352	0	0.018	0.4	0	0	0	0	9.2e-06	0.00051	0	0	0.011	0	0	0.4	0	0	0	0	0.16	2	0.58	0.43	0.45
353	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0.62	0	0	0	16	0.047	0.048	0.35
354	0	0.72	0.099	0	0	0	0	0	0.0009	0	0	0.023	0	0	0.099	0	0	0	0	0.056	1	0.58	0.62	0.45
355	0	0.0081	0.025	0	0	0	0	0	0.43	0	0	0.46	0	0	0.025	0	0	0	0	0.053	11	0.63	0.55	0.82
356	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.031	2	0.58	0.43	0.45
357	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.00033	2	0.58	0.43	0.45
358	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.42	0.19	0.45
359	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.038	2	0.58	0.43	0.45
360	7.6e-06	0.015	0.38	0	0	0	0	0.00079	0.033	0	0	0.012	0	0	0.38	0	0	0	0	0.18	2	0.58	0.43	0.45
361	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0.26	2	0.58	0.43	0.45
362	4.7e-06	0.12	0.37	0	0	0	0	0.0002	0.0036	0	0	0.00031	0	0	0.37	0	0	0	0	0.13	2	0.58	0.43	0.45
363	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0088	2	0.58	0.43	0.45
364	9.2e-06	0.0015	0.0098	0	0.0015	0	0	0.00016	0.28	0	0	0.68	0	0	0.0098	0	0	0	0	0.018	11	0.63	0.55	0.82
365	0	0.0084	0.31	0	1e-06	0	0	0.00014	0.13	0	0	0.018	0	0	0.31	0	0	0	0	0.22	2	0.58	0.43	0.45
366	0	0.0059	0.43	0	0	0	0	4.9e-05	0.0012	0	0	7.9e-06	0	0	0.43	0	0	0	0	0.12	2	0.58	0.43	0.45
367	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.42	0.048	0
368	0	0.93	0.021	0	0	0	0	0	1.7e-05	0	0	0.0064	0	0	0.021	0	0	0	0	0.018	1	0.58	0.62	0.45
369	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.011	2	0.58	0.43	0.45
370	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.04	2	0.58	0.43	0.45
371	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
372	0	7.9e-05	0.47	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.052	2	0.58	0.43	0.45
373	0	0.091	0.41	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.081	2	0.58	0.43	0.45
374	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.047	0.063	0.46
375	0	0	0	0	0	0	0	0	0	0	0.016	0	0.98	0	0	0	0	0	0	0	12	0.047	0.14	0.05
376	0	0	4.2e-06	0	0	0	1	0	0	0	0	0	0	0	4.2e-06	0	0	0	0	0	6	0.42	0.19	0.45
377	0	0	0.5	0	0	0	0.00022	0	0	0	0	0	0	0	0.5	0	0	0	0	4e-05	2	0.58	0.43	0.45
378	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.42	0.048	0
379	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.054	2	0.58	0.43	0.45
380	0	0	0.43	0	0	0	0	0	0.00014	0	0	0	0	0	0.43	0	0	0	0	0.14	2	0.58	0.43	0.45
381	4.8e-05	0.015	0.45	0	0	0	0	0.0059	6.1e-05	0	0	0	0	0	0.45	0	0	0	0	0.079	2	0.58	0.43	0.45
382	0	0.98	0.0083	0	0	0	0	1.1e-06	0	0	0	0	0	0	0.0083	0	0	0	0	0.0016	1	0.58	0.62	0.45
383	1.1e-06	0.018	0.45	0	0	0	0	0.00098	8.1e-06	0	0	0	0	0	0.45	0	0	0	0	0.077	2	0.58	0.43	0.45
384	6.1e-06	0.44	0.27	0	0	0	0	0.0012	0	0	0	0	0	0	0.27	0	0	0	0	0.019	1	0.58	0.62	0.45
385	0	0.00017	0.47	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.063	2	0.58	0.43	0.45
386	0	0.92	0.021	0	0	0	0	1.7e-06	0.0054	0	0	0.004	0	0	0.021	0	0	0	0	0.031	1	0.58	0.62	0.45
387	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0017	2	0.58	0.43	0.45
388	0	0.64	0.15	0	0	0	0	4.8e-06	0	0	0	0	0	0	0.15	0	0	0	0	0.068	1	0.58	0.62	0.45
389	9.4e-05	0.04	0.3	0	1.6e-05	0	0	0.0062	0.052	0	0	0.0042	0	0	0.3	0	0	0	0	0.3	19	0.58	0.43	0.49
390	3.6e-05	0.05	0.41	0	0	0	0	0.00098	0.0032	0	0	0.00024	0	0	0.41	0	0	0	0	0.12	2	0.58	0.43	0.45
391	0	0	6.1e-06	0	0	0	0	0	1	0	0	0	0	0	6.1e-06	0	0	0	0	0	8	0.58	0.43	0.69
392	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.42	0.19	0.45
393	0	0.00052	0.35	0	0	0	0	0	0.26	0	0	0.019	0	0	0.35	0	0	0	0	0.025	2	0.58	0.43	0.45
394	0	0.17	7.1e-05	0	0	0	0	0	0	0	0	0.83	0	0	7.1e-05	0	0	0	0	4.6e-06	11	0.63	0.55	0.82
395	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.42	0.048	0
396	0	0.00069	0.46	0	0	0	0	4.1e-06	5.1e-06	0	0	0	0	0	0.46	0	0	0	0	0.08	2	0.58	0.43	0.45
397	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0.14	2	0.58	0.43	0.45
398	0	0.041	0.42	0	0	0	0	0	0.00022	0	0	0.057	0	0	0.42	0	0	0	0	0.067	2	0.58	0.43	0.45
399	0	0.00037	0.4	0	0	0	0	0	4.6e-05	0	0	0.00042	0	0	0.4	0	0	0	0	0.19	2	0.58	0.43	0.45
400	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0.069	0	0	0	0.0036	0	0	10	0.14	0.24	0.05
401	0	9e-06	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.031	2	0.58	0.43	0.45
402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.33	0.14	0.15
403	0	0.0006	0.43	0	0	0	0	0.00016	0.0023	0	0	6.5e-06	0	0	0.43	0	0	0	0	0.13	2	0.58	0.43	0.45
404	0	0.018	0.43	0	0	0	0	0	8.8e-05	0	0	0	0	0	0.43	0	0	0	0	0.11	2	0.58	0.43	0.45
405	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0014	2	0.58	0.43	0.45
406	1.9e-06	0.00055	0.44	0	0	0	0	0.011	4.4e-05	0	0	0	0	0	0.44	0	0	0	0	0.1	2	0.58	0.43	0.45
407	0	0	0.043	0	0	0	0.91	0	0	0	0	0	0	0	0.043	0	0	0	0	0	6	0.42	0.19	0.45
408	0	0	0	0	0	0	0	0	0	0.41	0	0.082	0	0	0	0	0.51	0	0	0	16	0.047	0.048	0.35
409	0	0.00021	0.39	0	0	0	0	0.00093	0.011	0	0	2e-05	0	0	0.39	0	0	0	0	0.2	2	0.58	0.43	0.45
410	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.046	2	0.58	0.43	0.45
411	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	1	0	0	0	0	0	0	0	12	0.047	0.14	0.05
412	0	2e-06	0.46	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.089	2	0.58	0.43	0.45
413	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.049	2	0.58	0.43	0.45
414	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0.11	2	0.58	0.43	0.45
415	0.069	0.0064	0.4	0	3.8e-06	0	0	0.085	2.3e-05	0	0	0	0	0	0.4	0	0	0	0	0.045	2	0.58	0.43	0.45
416	0.97	0.0014	0.011	0	0	0	0	0.00062	0	0	0	0	0	0	0.011	0	0	0	0	0.0098	0	1	0.57	0.45
417	0	7.4e-06	0.37	0	0	0	0	9.4e-05	0.0046	0	0	0.012	0	0	0.37	0	0	0	0	0.25	2	0.58	0.43	0.45
418	0	0.0056	0.49	0	0	0	0	0.00021	0	0	0	0	0	0	0.49	0	0	0	0	0.011	2	0.58	0.43	0.45
419	0	0.00018	0.45	0	0	0	0	0	0.0028	0	0	1.2e-06	0	0	0.45	0	0	0	0	0.11	2	0.58	0.43	0.45
420	0	0.01	0.44	0	0	0	0	7.5e-05	8.1e-06	0	0	0	0	0	0.44	0	0	0	0	0.1	2	0.58	0.43	0.45
421	0	0.013	0.46	0	0	0	0	3.5e-05	0.00035	0	0	2.4e-06	0	0	0.46	0	0	0	0	0.063	2	0.58	0.43	0.45
422	0	0.35	0.32	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0.011	1	0.58	0.62	0.45
