SNV	cluster0	cluster	dcf0	dcf1	dcf2
774	1	0	0.58	0.43	0.45
775	1	0	0.58	0.43	0.45
776	1	0	0.58	0.43	0.45
777	1	0	0.58	0.43	0.45
778	1	0	0.58	0.43	0.45
779	1	0	0.58	0.43	0.45
780	1	0	0.58	0.43	0.45
781	1	0	0.58	0.43	0.45
782	1	0	0.58	0.43	0.45
783	1	0	0.58	0.43	0.45
784	1	0	0.58	0.43	0.45
785	1	0	0.58	0.43	0.45
786	1	0	0.58	0.43	0.45
787	1	0	0.58	0.43	0.45
788	1	0	0.58	0.43	0.45
789	1	0	0.58	0.43	0.45
790	1	0	0.58	0.43	0.45
791	1	0	0.58	0.43	0.45
792	1	0	0.58	0.43	0.45
793	1	0	0.58	0.43	0.45
794	1	0	0.58	0.43	0.45
795	1	0	0.58	0.43	0.45
796	1	0	0.58	0.43	0.45
797	1	0	0.58	0.43	0.45
798	1	0	0.58	0.43	0.45
799	1	0	0.58	0.43	0.45
800	1	0	0.58	0.43	0.45
801	1	0	0.58	0.43	0.45
802	1	0	0.58	0.43	0.45
803	1	0	0.58	0.43	0.45
804	1	0	0.58	0.43	0.45
805	1	0	0.58	0.43	0.45
806	1	0	0.58	0.43	0.45
807	1	0	0.58	0.43	0.45
808	1	0	0.58	0.43	0.45
809	1	0	0.58	0.43	0.45
810	1	0	0.58	0.43	0.45
811	1	0	0.58	0.43	0.45
812	1	0	0.58	0.43	0.45
813	1	0	0.58	0.43	0.45
814	1	0	0.58	0.43	0.45
815	1	0	0.58	0.43	0.45
816	1	0	0.58	0.43	0.45
817	1	0	0.58	0.43	0.45
818	1	0	0.58	0.43	0.45
819	1	0	0.58	0.43	0.45
820	1	0	0.58	0.43	0.45
821	1	0	0.58	0.43	0.45
822	1	0	0.58	0.43	0.45
823	1	0	0.58	0.43	0.45
824	1	0	0.58	0.43	0.45
825	1	0	0.58	0.43	0.45
826	1	0	0.58	0.43	0.45
827	1	0	0.58	0.43	0.45
828	1	0	0.58	0.43	0.45
829	1	0	0.58	0.43	0.45
830	1	0	0.58	0.43	0.45
831	1	0	0.58	0.43	0.45
832	1	0	0.58	0.43	0.45
833	1	0	0.58	0.43	0.45
834	1	0	0.58	0.43	0.45
835	1	0	0.58	0.43	0.45
836	1	0	0.58	0.43	0.45
837	1	0	0.58	0.43	0.45
838	1	0	0.58	0.43	0.45
839	1	0	0.58	0.43	0.45
840	1	0	0.58	0.43	0.45
841	1	0	0.58	0.43	0.45
842	1	0	0.58	0.43	0.45
843	1	0	0.58	0.43	0.45
844	1	0	0.58	0.43	0.45
845	1	0	0.58	0.43	0.45
846	1	0	0.58	0.43	0.45
847	1	0	0.58	0.43	0.45
848	1	0	0.58	0.43	0.45
849	1	0	0.58	0.43	0.45
850	1	0	0.58	0.43	0.45
851	1	0	0.58	0.43	0.45
852	1	0	0.58	0.43	0.45
853	1	0	0.58	0.43	0.45
854	1	0	0.58	0.43	0.45
855	1	0	0.58	0.43	0.45
856	1	0	0.58	0.43	0.45
857	1	0	0.58	0.43	0.45
858	1	0	0.58	0.43	0.45
859	1	0	0.58	0.43	0.45
860	1	0	0.58	0.43	0.45
861	1	0	0.58	0.43	0.45
862	1	0	0.58	0.43	0.45
863	1	0	0.58	0.43	0.45
864	1	0	0.58	0.43	0.45
865	1	0	0.58	0.43	0.45
866	1	0	0.58	0.43	0.45
867	1	0	0.58	0.43	0.45
868	1	0	0.58	0.43	0.45
869	1	0	0.58	0.43	0.45
870	1	0	0.58	0.43	0.45
871	1	0	0.58	0.43	0.45
872	1	0	0.58	0.43	0.45
873	1	0	0.58	0.43	0.45
874	1	0	0.58	0.43	0.45
