method	samples	SNVs	clusters	coverage	seed	ARI	RI	dist	recall	precision	inferred_clusters
DECIFER	8	100	8	200	9	0.903870319176	0.979393939394	0.0185070923529	0.866771159875	0.970175438596	9
DECIFER	8	500	8	200	1	0.914518669313	0.98248496994	0.018495402538	0.862643752423	0.995600626352	15
DECIFER	8	500	8	200	10	0.881980358125	0.975006012024	0.0114848960526	0.863163972286	0.931786703601	11
DECIFER	8	500	8	200	11	0.949514282346	0.989218436874	0.0130661609722	0.933934901708	0.978392977718	10
DECIFER	8	500	8	200	12	0.91801528866	0.982661322645	0.012423598125	0.895794422619	0.962294174623	12
DECIFER	8	500	8	200	13	0.892772544517	0.978084168337	0.0169950534091	0.837542574385	0.98443991238	14
DECIFER	8	500	8	200	14	0.866100078755	0.972280561122	0.0170772828409	0.81523664895	0.95991655491	14
DECIFER	8	500	8	200	15	0.82964116654	0.963863727455	0.014267971875	0.814977692798	0.888479710951	12
DECIFER	8	500	8	200	16	0.945492348525	0.98854509018	0.0280372432	0.911518661519	0.996202264576	17
DECIFER	8	500	8	200	17	0.865235253244	0.973274549098	0.0203377535417	0.791766457376	0.990525548627	16
DECIFER	8	500	8	200	18	0.862275376005	0.970957915832	0.00996195666667	0.846203429161	0.913887922033	10
DECIFER	8	500	8	200	19	0.905938248325	0.980480961924	0.0290211417857	0.862828166121	0.978311499272	20
DECIFER	8	500	8	200	2	0.923847528086	0.983815631263	0.0133719308947	0.904223179276	0.963757193752	11
DECIFER	8	500	8	200	20	0.931840499212	0.985619238477	0.02428470888	0.893020594966	0.992161016949	17
DECIFER	8	500	8	200	3	0.962816673847	0.991919839679	0.00928377555556	0.950473045908	0.984997038889	10
DECIFER	8	500	8	200	4	0.901048818838	0.979831663327	0.0141328772727	0.848371008485	0.986815339411	14
DECIFER	8	500	8	200	5	0.909568961125	0.981362725451	0.0124664857955	0.861391875362	0.987308146399	14
DECIFER	8	500	8	200	6	0.929289378657	0.984689378758	0.0141191382353	0.93299767622	0.943103223281	9
DECIFER	8	500	8	200	7	0.914206495196	0.981635270541	0.01876277625	0.901674042717	0.948839092873	13
DECIFER	8	500	8	200	8	0.95651997632	0.990517034068	0.0228776021071	0.954168262479	0.969830662428	13
DECIFER	8	500	8	200	9	0.98169521698	0.99604008016	0.0121407394118	0.977035221262	0.990970950013	9
DECIFER	8	100	10	200	1	0.92865766392	0.987878787879	0.0171229466667	0.929336188437	0.941431670282	11
DECIFER	8	100	10	200	10	0.823297721076	0.961616161616	0.0219602184722	0.971804511278	0.74710982659	8
DECIFER	8	100	10	200	11	0.72603987017	0.943636363636	0.0287032625	0.884146341463	0.662100456621	8
DECIFER	8	100	10	200	12	0.773314161629	0.958383838384	0.01637993075	0.832644628099	0.763257575758	10
DECIFER	8	100	10	200	13	0.687053885007	0.93595959596	0.0262645830263	0.861924686192	0.621417797888	9
DECIFER	8	100	10	200	14	0.796235304534	0.957171717172	0.0222621251316	0.948919449902	0.72197309417	9
DECIFER	8	100	10	200	15	0.70198036606	0.931919191919	0.0252686434211	0.92277992278	0.616774193548	9
DECIFER	8	100	10	200	16	0.710369740999	0.93797979798	0.0260759730147	0.906693711968	0.631355932203	7
DECIFER	8	100	10	200	17	0.838754530417	0.969898989899	0.0168626615625	0.913043478261	0.804744525547	10
DECIFER	8	100	10	200	18	0.798713903296	0.961818181818	0.024671417	0.911016949153	0.745233968804	10
DECIFER	8	100	10	200	19	0.752452180522	0.949696969697	0.0313796399405	0.855212355212	0.717990275527	11
DECIFER	8	100	10	200	2	0.909305966255	0.98404040404	0.0249767348185	0.886	0.952688172043	13
DECIFER	8	100	10	200	20	0.892031793191	0.98101010101	0.0205457702174	0.841392649903	0.973154362416	13
DECIFER	8	100	10	200	3	0.806266387839	0.960202020202	0.02267078375	0.967413441955	0.724085365854	10
DECIFER	8	100	10	200	4	0.763641049656	0.949696969697	0.0198382270833	0.955465587045	0.675250357654	8
DECIFER	8	100	10	200	5	0.717311708155	0.946464646465	0.0212002814342	0.831914893617	0.677642980936	9
DECIFER	8	100	10	200	6	0.775675898668	0.954949494949	0.0244747416667	0.901408450704	0.720257234727	11
DECIFER	8	100	10	200	7	0.653765535938	0.927070707071	0.0289230298611	0.866242038217	0.57790368272	8
DECIFER	8	100	10	200	8	0.94240049283	0.989696969697	0.0221099354167	0.964803312629	0.932	11
DECIFER	8	100	10	200	9	0.853529903224	0.972525252525	0.022925020625	0.957446808511	0.795053003534	10
DECIFER	8	500	10	200	1	0.854040128658	0.971503006012	0.0105534267105	0.960708222168	0.79474317817	9
DECIFER	8	500	10	200	10	0.767170980015	0.958957915832	0.01351123551	0.776272280023	0.804026397126	15
DECIFER	8	500	10	200	11	0.883613210523	0.979815631263	0.0140829055208	0.862738776497	0.929247330497	14
DECIFER	8	500	10	200	12	0.815489405703	0.970140280561	0.0144407643103	0.739427560701	0.950005164756	19
DECIFER	8	500	10	200	13	0.86414263786	0.976408817635	0.00932774478261	0.848937717102	0.907356242445	13
DECIFER	8	500	10	200	14	0.959667046465	0.992753507014	0.0100224489286	0.959606462966	0.967812197483	11
DECIFER	8	500	10	200	15	0.856035705063	0.97498997996	0.013736585	0.825925045559	0.918656913722	15
DECIFER	8	500	10	200	16	0.903636594118	0.983038076152	0.0125859526705	0.893923541247	0.932969340613	12
DECIFER	8	500	10	200	17	0.869933354399	0.97677755511	0.0134163902976	0.881787330317	0.883858427148	11
DECIFER	8	500	10	200	18	0.889618668637	0.980577154309	0.019579474569	0.871656050955	0.931031550302	19
DECIFER	8	500	10	200	19	0.848528514544	0.974837675351	0.0105300127885	0.789774097596	0.949362195593	16
DECIFER	8	500	10	200	2	0.860710613327	0.975791583166	0.0151121003651	0.843553838725	0.906904308704	14
DECIFER	8	500	10	200	20	0.78215969603	0.959382765531	0.0317109382143	0.815407430534	0.794509088144	18
DECIFER	8	500	10	200	3	0.839332549977	0.968320641283	0.0117385989286	0.946136018541	0.783158034001	11
DECIFER	8	500	10	200	4	0.808664513657	0.964705410822	0.01286570625	0.86383601757	0.795565210877	11
DECIFER	8	500	10	200	5	0.846239580308	0.97296993988	0.01240900425	0.838422697764	0.885250063468	14
DECIFER	8	500	10	200	6	0.920792162413	0.986284569138	0.018486919375	0.896208875596	0.962914712524	18
DECIFER	8	500	10	200	7	0.910258773856	0.984048096192	0.0111589314674	0.908032128514	0.930452674897	13
DECIFER	8	500	10	200	8	0.898730385635	0.981803607214	0.0136830067391	0.897161433555	0.920817057292	13
DECIFER	8	500	10	200	9	0.769579516511	0.955911823647	0.0194253467935	0.854106280193	0.742025741466	13
DECIFER	8	100	15	200	1	0.507717703904	0.908888888889	0.0341969265435	0.860248447205	0.405563689605	8
DECIFER	8	100	15	200	10	0.469380673367	0.90202020202	0.0306225473958	0.717808219178	0.406832298137	9
DECIFER	8	100	15	200	11	0.577619224425	0.913737373737	0.0293248918068	1.0	0.447606727038	7
DECIFER	8	100	15	200	12	0.597754975553	0.928484848485	0.0274318471304	0.974358974359	0.467692307692	8
DECIFER	8	100	15	200	13	0.719993177845	0.959797979798	0.0254555552778	0.876923076923	0.641891891892	12
DECIFER	8	100	15	200	14	0.630203657134	0.933131313131	0.028140948913	0.931623931624	0.515772870662	8
DECIFER	8	100	15	200	15	0.637405859611	0.940404040404	0.0220103233333	0.873529411765	0.540983606557	9
DECIFER	8	100	15	200	16	0.551417388791	0.917777777778	0.0294280781875	0.942122186495	0.429618768328	9
DECIFER	8	100	15	200	17	0.57087269591	0.921414141414	0.0278738859239	0.888888888889	0.464122137405	8
DECIFER	8	100	15	200	18	0.756925540432	0.962828282828	0.0263282504808	0.914285714286	0.675105485232	11
DECIFER	8	100	15	200	19	0.545917799966	0.92101010101	0.0297897941304	0.867507886435	0.440705128205	8
DECIFER	8	100	15	200	2	0.677538544221	0.948282828283	0.02559015033	0.902366863905	0.577651515152	10
DECIFER	8	100	15	200	20	0.686529061368	0.954747474747	0.0230699649554	0.820895522388	0.626423690205	13
DECIFER	8	100	15	200	3	0.61824702117	0.941818181818	0.0234922589231	0.796407185629	0.547325102881	11
DECIFER	8	100	15	200	4	0.745627980922	0.961212121212	0.0260020199074	0.875	0.681818181818	12
DECIFER	8	100	15	200	5	0.70466687511	0.952121212121	0.0217506027788	0.849206349206	0.640718562874	11
DECIFER	8	100	15	200	6	0.495789377472	0.909494949495	0.0334648704167	0.804281345566	0.406491499227	9
DECIFER	8	100	15	200	7	0.546043702082	0.933333333333	0.0300312953413	0.754966887417	0.471074380165	11
DECIFER	8	100	15	200	8	0.667269537841	0.941616161616	0.0237948439	0.970760233918	0.543371522095	10
DECIFER	8	100	15	200	9	0.593309297583	0.924444444444	0.0249819918587	0.969512195122	0.466275659824	8
DECIFER	8	500	15	200	1	0.670662800472	0.957170340681	0.0192105939919	0.741690175396	0.651335631193	16
DECIFER	8	500	15	200	10	0.790691378669	0.972	0.0147161825833	0.867409270571	0.752181138346	15
DECIFER	8	500	15	200	11	0.663211853035	0.949162324649	0.0165738971833	0.85683033544	0.577206484362	15
DECIFER	8	500	15	200	12	0.707802826	0.960128256513	0.0117830430887	0.805341674687	0.666069651741	16
DECIFER	8	500	15	200	13	0.810936567397	0.975983967936	0.0110156515833	0.853417814061	0.796180516085	15
DECIFER	8	500	15	200	14	0.628868190686	0.944120240481	0.0210165566964	0.815264948955	0.551690106094	13
DECIFER	8	500	15	200	15	0.783808891785	0.970917835671	0.0189925626515	0.875469412477	0.735422814694	18
DECIFER	8	500	15	200	16	0.680720284017	0.953987975952	0.0164698212984	0.82932430799	0.613191527393	16
DECIFER	8	500	15	200	17	0.776924244679	0.970685370741	0.0152060707429	0.835524743007	0.753963973681	20
DECIFER	8	500	15	200	18	0.720955463109	0.956881763527	0.0177580736786	0.914312507326	0.626606683805	13
DECIFER	8	500	15	200	19	0.628833901197	0.941563126253	0.014449078375	0.85053724496	0.537909444911	15
DECIFER	8	500	15	200	2	0.7118837942	0.958613226453	0.0190007430081	0.860147467666	0.639812983276	16
DECIFER	8	500	15	200	20	0.675251933514	0.951983967936	0.0153927935484	0.835001191327	0.603495780954	16
DECIFER	8	500	15	200	3	0.714929505624	0.960729458918	0.0181481945441	0.832682450574	0.659163365858	19
DECIFER	8	500	15	200	4	0.706032809833	0.960216432866	0.0143772062917	0.788095238095	0.675303478527	15
DECIFER	8	500	15	200	5	0.692678049456	0.9545250501	0.0205346342071	0.854285714286	0.617290322581	20
DECIFER	8	500	15	200	6	0.775038922842	0.969186372745	0.0162750216667	0.86674584323	0.728343313373	15
DECIFER	8	500	15	200	7	0.769238345232	0.969683366733	0.0156996342417	0.827755199617	0.747355924887	15
DECIFER	8	500	15	200	8	0.846973738558	0.980224448898	0.0140231369286	0.901772705197	0.817501375894	20
DECIFER	8	500	15	200	9	0.612289543375	0.944809619238	0.01877019275	0.743933357479	0.563975837452	16
