SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
187	0.28	0	4e-06	4e-06	0	0	0	0.28	0	0	3.4e-06	0.15	0	0.28	0	0	7	0.58	0.54
188	0.28	1.7e-06	0.00041	0.00041	0	0.00017	2.2e-05	0.28	0	0	0.0017	0.15	0	0.28	0	1.3e-06	7	0.58	0.54
189	0.26	0.0001	0.021	0.021	0	0.04	0.0061	0.26	0	0	0.0002	0.13	0	0.26	0	4.3e-05	7	0.58	0.54
190	0.28	0	0.00011	0.00011	0	1.7e-05	2.9e-06	0.28	0	0	0.00013	0.15	0	0.28	0	0	7	0.58	0.54
191	0.28	0	0	0	4.8e-05	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
192	0.28	1.6e-05	0.0021	0.0021	0	0.0026	0.00064	0.28	0	0	0.00017	0.15	0	0.28	0	3.5e-06	7	0.58	0.54
193	0.28	1.8e-06	0.00016	0.00016	0	3.3e-05	1.2e-05	0.28	0	0	6.1e-06	0.15	0	0.28	0	0	7	0.58	0.54
194	0.28	3.9e-05	0.0069	0.0069	0	0.014	0.0024	0.28	0	0	0.00064	0.14	0	0.28	0	1.6e-05	7	0.58	0.54
195	0.28	6.8e-06	0.0028	0.0028	0	0.0023	0.00018	0.28	0	0	0.019	0.14	1.2e-06	0.28	0	1.5e-05	7	0.58	0.54
196	0.27	7.9e-05	0.011	0.011	0	0.026	0.0058	0.27	0	0	0.00016	0.14	0	0.27	0	1.9e-05	7	0.58	0.54
197	0.28	1e-05	0.0025	0.0025	0	0.0021	0.00027	0.28	0	0	0.00099	0.15	0	0.28	0	7e-06	7	0.58	0.54
198	0.26	3.3e-05	0.017	0.017	0	0.023	0.0014	0.26	0	0	0.012	0.14	1.3e-06	0.26	0	9.1e-05	7	0.58	0.54
199	0.28	4.5e-06	0.00045	0.00045	0	0.00018	5.5e-05	0.28	0	0	1.2e-05	0.15	0	0.28	0	0	7	0.58	0.54
200	0.28	3.3e-06	0.00053	0.00053	0	0.00027	5.1e-05	0.28	0	0	0.00039	0.15	0	0.28	0	1.1e-06	7	0.58	0.54
201	0.15	0.00026	0.058	0.058	0	0.31	0.042	0.15	0	0	0.0005	0.079	0	0.15	0	0.00016	5	0.63	0.69
202	0.22	0.00012	0.033	0.033	0	0.15	0.017	0.22	0	6.2e-05	0.0048	0.11	0	0.22	0	0.00013	7	0.58	0.54
203	0.28	8.8e-06	0.0031	0.0031	0	0.0038	0.00033	0.28	0	0	0.018	0.14	0	0.28	0	1.6e-05	7	0.58	0.54
204	0.28	2.4e-06	0.00033	0.00033	0	0.00018	4e-05	0.28	0	0	0.00028	0.15	0	0.28	0	0	7	0.58	0.54
205	0.0012	4.7e-05	0.061	0.061	0	0.85	0.02	0.0012	0	1.6e-06	0.00057	0.00061	0	0.0012	0	0.00068	5	0.63	0.69
206	0.24	0.00014	0.023	0.023	0	0.094	0.018	0.24	0	0	0.00028	0.12	0	0.24	0	4.7e-05	7	0.58	0.54
207	0.25	0.00016	0.019	0.019	0	0.063	0.016	0.25	0	0	6.4e-05	0.13	0	0.25	0	2.7e-05	7	0.58	0.54
208	0.027	1.3e-06	0.0037	0.0037	0	0.0026	2.8e-05	0.027	0	0	0.89	0.014	4.3e-06	0.027	0	0.00011	10	0.77	0.54
209	0.27	3.6e-06	0.0016	0.0016	0	0.001	7.3e-05	0.27	0	0	0.03	0.14	1.3e-06	0.27	0	9.4e-06	7	0.58	0.54
210	0.14	2.7e-05	0.019	0.019	0	0.066	0.0028	0.14	0	0.18	0.23	0.07	2.1e-06	0.14	0	0.00022	10	0.77	0.54
211	0.28	1.4e-06	8.7e-05	8.7e-05	0	1.5e-05	7.6e-06	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
212	0.28	2.5e-05	0.0064	0.0064	0	0.0092	0.0011	0.28	0	0	0.002	0.14	0	0.28	0	2.1e-05	7	0.58	0.54
213	0.26	6.2e-06	0.0032	0.0032	0	0.0032	0.00019	0.26	0	0	0.086	0.13	1.9e-06	0.26	0	2.5e-05	7	0.58	0.54
214	0.19	4.9e-05	0.029	0.029	0	0.1	0.0055	0.19	0	0.028	0.12	0.1	1.9e-06	0.19	0	0.00026	7	0.58	0.54
215	0.27	6.1e-05	0.0075	0.0075	0	0.019	0.0048	0.27	0	0	0.00018	0.14	0	0.27	0	1.3e-05	7	0.58	0.54
216	0.0007	0	0	0	1	0	0	0.0007	0	0	0	0.00037	0	0.0007	0	0	4	0.52	0.42
217	0.11	0	0	0	0.61	0	0	0.11	0	0	0	0.057	0	0.11	0.0012	0	4	0.52	0.42
218	0.14	0.0002	0.071	0.071	0	0.33	0.029	0.14	0	0	0.0021	0.074	0	0.14	0	0.00029	5	0.63	0.69
219	0.28	1.1e-06	0.00025	0.00025	0	8.1e-05	1.1e-05	0.28	0	0	0.0018	0.15	0	0.28	0	0	7	0.58	0.54
220	0.27	3.6e-06	0.0024	0.0024	0	0.00095	4.4e-05	0.27	0	0	0.028	0.14	2.3e-06	0.27	0	1.6e-05	7	0.58	0.54
221	0.28	4.2e-06	0.0019	0.0019	0	0.00057	3.8e-05	0.28	0	0	0.0032	0.15	1e-06	0.28	0	8.3e-06	7	0.58	0.54
222	0.28	7.4e-06	0.0025	0.0025	0	0.002	0.00018	0.28	0	0	0.0072	0.15	0	0.28	0	1.1e-05	7	0.58	0.54
223	0.24	2.4e-05	0.014	0.014	0	0.028	0.0015	0.24	0	7.5e-05	0.11	0.12	2.2e-06	0.24	0	0.00012	7	0.58	0.54
224	0.28	5.2e-06	0.00078	0.00078	0	0.00046	9.7e-05	0.28	0	0	0.00021	0.15	0	0.28	0	1.4e-06	7	0.58	0.54
225	0.18	7.2e-05	0.048	0.048	0	0.17	0.0079	0.18	0	0.0013	0.099	0.092	2e-06	0.18	0	0.00044	7	0.58	0.54
226	0.21	5.5e-05	0.034	0.034	0	0.09	0.0046	0.21	0	0.00014	0.098	0.11	2.1e-06	0.21	0	0.0003	7	0.58	0.54
227	0.28	0	2.4e-05	2.4e-05	0	3.4e-06	4e-06	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
228	0.088	6.9e-06	0.019	0.019	0	0.011	0.00013	0.088	0	0	0.64	0.046	1e-05	0.088	0	0.00042	10	0.77	0.54
229	0.27	2.6e-05	0.0089	0.0089	0	0.011	0.00099	0.27	0	0	0.0046	0.14	0	0.27	0	3.7e-05	7	0.58	0.54
230	0.22	7.5e-05	0.031	0.031	0	0.13	0.0095	0.22	0	0.0029	0.032	0.11	1.1e-06	0.22	0	0.0002	7	0.58	0.54
231	0.24	0.00017	0.04	0.04	0	0.074	0.0097	0.24	0	0	9.2e-05	0.12	0	0.24	0	7.7e-05	7	0.58	0.54
232	0.28	3.4e-06	0.00066	0.00066	0	0.00035	5.6e-05	0.28	0	0	0.00063	0.15	0	0.28	0	1.6e-06	7	0.58	0.54
233	0.28	2.7e-06	0.00052	0.00052	0	0.00014	2.3e-05	0.28	0	0	4.5e-05	0.15	0	0.28	0	0	7	0.58	0.54
234	0.28	0	0	0	0.0018	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
235	0.28	1.1e-05	0.0024	0.0024	0	0.0032	0.00046	0.28	0	0	0.0032	0.15	0	0.28	0	7.9e-06	7	0.58	0.54
236	0.28	0	0	0	0.00017	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
237	0.26	0.00011	0.015	0.015	0	0.058	0.013	0.26	0	0	0.00025	0.13	0	0.26	0	3e-05	7	0.58	0.54
238	0.18	0.00052	0.093	0.093	0	0.16	0.028	0.18	0	0	0	0.092	0	0.18	0	8.5e-05	7	0.58	0.54
239	0.28	1.6e-06	0.00015	0.00015	0	3.9e-05	1.2e-05	0.28	0	0	1.1e-05	0.15	0	0.28	0	0	7	0.58	0.54
240	0.059	0.00045	0.055	0.055	0	0.54	0.14	0.059	0	0	4.6e-06	0.03	0	0.059	0	6.7e-05	5	0.63	0.69
241	0.23	0.00018	0.022	0.022	0	0.13	0.032	0.23	0	0	0.00018	0.12	0	0.23	0	3.9e-05	7	0.58	0.54
242	0.28	0	0	0	1.6e-05	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
243	0.28	1.1e-05	0.0015	0.0015	0	0.0012	0.00027	0.28	0	0	0.00016	0.15	0	0.28	0	2.7e-06	7	0.58	0.54
244	0.28	4.7e-06	0.00067	0.00067	0	0.0004	8.8e-05	0.28	0	0	0.00011	0.15	0	0.28	0	1.1e-06	7	0.58	0.54
245	0.28	0	0	0	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
246	0.28	0	0	0	0.021	0	0	0.28	0	0	0	0.14	0	0.28	0	0	7	0.58	0.54
247	0.28	1.5e-06	0.00043	0.00043	0	9.4e-05	1e-05	0.28	0	0	0.00056	0.15	0	0.28	0	1.2e-06	7	0.58	0.54
248	0.28	0	0	0	0.0012	0	0	0.28	0	8.1e-06	0	0.15	0	0.28	0	0	7	0.58	0.54
249	0.28	1.7e-06	1.4e-05	1.4e-05	0	1.3e-06	4.9e-06	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
250	0.28	2.1e-05	0.0025	0.0025	0	0.0017	0.00045	0.28	0	0	8.5e-06	0.15	0	0.28	0	2.5e-06	7	0.58	0.54
251	0.23	7.9e-05	0.029	0.029	0	0.11	0.0095	0.23	0	3.9e-05	0.015	0.12	0	0.23	0	0.00016	7	0.58	0.54
252	0.036	0.00032	0.06	0.06	0	0.64	0.11	0.036	0	0	4.8e-05	0.019	0	0.036	0	0.00013	5	0.63	0.69
253	0.28	2.5e-06	3.5e-05	3.5e-05	0	6.5e-06	1.4e-05	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
254	0.28	7.1e-06	0.0022	0.0022	0	0.0013	0.00012	0.28	0	0	0.0025	0.15	0	0.28	0	8e-06	7	0.58	0.54
255	0.28	9.7e-06	0.0006	0.0006	0	0.00037	0.00019	0.28	0	0	2.3e-06	0.15	0	0.28	0	0	7	0.58	0.54
256	0.28	3.1e-06	8e-05	8e-05	0	2.2e-05	2.7e-05	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
257	0.28	1.1e-05	0.0029	0.0029	0	0.0026	0.0003	0.28	0	0	0.0021	0.15	0	0.28	0	9.5e-06	7	0.58	0.54
258	0.28	0	4.2e-06	4.2e-06	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
259	0.28	0	5.1e-06	5.1e-06	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
260	0.081	0.00048	0.038	0.038	0	0.46	0.18	0.081	0	0	7.9e-06	0.042	0	0.081	0	4.2e-05	5	0.63	0.69
261	0.28	1.9e-05	0.0022	0.0022	0	0.0037	0.001	0.28	0	0	0.00018	0.15	0	0.28	0	3.6e-06	7	0.58	0.54
262	0.14	0.0002	0.049	0.049	0	0.35	0.044	0.14	0	0.00015	0.0017	0.074	0	0.14	0	0.00017	5	0.63	0.69
263	0.28	1e-05	0.0019	0.0019	0	0.0022	0.00037	0.28	0	0	0.0015	0.15	0	0.28	0	5.2e-06	7	0.58	0.54
264	0.28	5.4e-06	0.00047	0.00047	0	0.00025	8.9e-05	0.28	0	0	1.2e-05	0.15	0	0.28	0	0	7	0.58	0.54
265	0.28	1.6e-06	0.00019	0.00019	0	4e-05	1e-05	0.28	0	0	1.8e-05	0.15	0	0.28	0	0	7	0.58	0.54
266	0.28	3.3e-05	0.0032	0.0032	0	0.0035	0.0011	0.28	0	0	7.5e-06	0.15	0	0.28	0	2.9e-06	7	0.58	0.54
267	0.086	0.00012	0.13	0.13	0	0.41	0.012	0.086	0	0	0.023	0.045	1.6e-06	0.086	0	0.0012	5	0.63	0.69
268	0.28	1.1e-06	0.00021	0.00021	0	7.4e-05	1.2e-05	0.28	0	0	0.00086	0.15	0	0.28	0	0	7	0.58	0.54
269	0.28	2.6e-06	0.0006	0.0006	0	0.00013	1.7e-05	0.28	0	0	0.00012	0.15	0	0.28	0	1.2e-06	7	0.58	0.54
270	0.28	1.6e-06	0.0005	0.0005	0	0.00012	1.2e-05	0.28	0	0	0.0018	0.15	0	0.28	0	1.7e-06	7	0.58	0.54
271	0.28	6e-06	0.0028	0.0028	0	0.0015	0.0001	0.28	0	0	0.0077	0.15	1.2e-06	0.28	0	1.4e-05	7	0.58	0.54
272	0.25	6.1e-05	0.024	0.024	0	0.069	0.0054	0.25	0	1e-06	0.012	0.13	0	0.25	0	0.00013	7	0.58	0.54
273	0.28	7.9e-05	0.0032	0.0032	0	0.0089	0.0069	0.28	0	0	2e-06	0.14	0	0.28	0	1.8e-06	7	0.58	0.54
274	0.28	2.6e-06	0.00066	0.00066	0	0.00038	4.5e-05	0.28	0	0	0.0034	0.15	0	0.28	0	2.3e-06	7	0.58	0.54
275	0.27	2.1e-06	0.0012	0.0012	0	0.0005	2.7e-05	0.27	0	0	0.041	0.14	2e-06	0.27	0	8.4e-06	7	0.58	0.54
276	0.28	5.2e-06	0.00012	0.00012	0	5.3e-05	7.4e-05	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
277	0.23	3e-05	0.028	0.028	0	0.036	0.0012	0.23	0	0	0.1	0.12	3.9e-06	0.23	0	0.00028	7	0.58	0.54
278	0.28	3.6e-05	0.0029	0.0029	0	0.0046	0.0017	0.28	0	0	1.7e-05	0.15	0	0.28	0	3e-06	7	0.58	0.54
279	0.28	0	0.00016	0.00016	0	2.2e-05	2.3e-06	0.28	0	0	0.0012	0.15	0	0.28	0	0	7	0.58	0.54
280	0.27	2.6e-05	0.0097	0.0097	0	0.015	0.0013	0.27	0	0	0.0085	0.14	0	0.27	0	4.5e-05	7	0.58	0.54
281	0.28	3.4e-05	0.0027	0.0027	0	0.0015	0.00056	0.28	0	0	0	0.15	0	0.28	0	1.6e-06	7	0.58	0.54
282	0.28	8.9e-06	0.00037	0.00037	0	0.0001	7.7e-05	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
283	0.28	1.9e-06	0.00034	0.00034	0	0.00017	3e-05	0.28	0	0	0.00084	0.15	0	0.28	0	0	7	0.58	0.54
284	0.28	3.1e-06	0.00081	0.00081	0	0.00049	5.7e-05	0.28	0	0	0.0038	0.15	0	0.28	0	3e-06	7	0.58	0.54
285	0.28	8.9e-06	0.0041	0.0041	0	0.0023	0.00016	0.28	0	0	0.0088	0.14	1.2e-06	0.28	0	2.1e-05	7	0.58	0.54
286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.95	0.9
287	0.28	1.3e-06	0.00063	0.00063	0	0.00023	1.6e-05	0.28	0	0	0.027	0.14	1.5e-06	0.28	0	3.8e-06	7	0.58	0.54
288	0.2	1.8e-05	0.015	0.015	0	0.025	0.0009	0.2	0	1.5e-05	0.24	0.1	3.6e-06	0.2	0	0.00017	10	0.77	0.54
289	0.28	1.3e-05	0.0015	0.0015	0	0.0014	0.00038	0.28	0	0	3.6e-05	0.15	0	0.28	0	1.8e-06	7	0.58	0.54
290	0.28	1.7e-05	0.0039	0.0039	0	0.0066	0.0009	0.28	0	0	0.0037	0.14	0	0.28	0	1.3e-05	7	0.58	0.54
291	0.28	5e-06	0.0015	0.0015	0	0.0012	0.00013	0.28	0	0	0.011	0.15	0	0.28	0	6.8e-06	7	0.58	0.54
292	0.28	5.6e-06	0.00041	0.00041	0	0.00012	5e-05	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
293	0.28	1.1e-06	7.7e-05	7.7e-05	0	1.7e-05	7.1e-06	0.28	0	0	5e-06	0.15	0	0.28	0	0	7	0.58	0.54
294	0.25	9.8e-05	0.019	0.019	0	0.076	0.012	0.25	0	1.8e-06	0.0015	0.13	0	0.25	0	5.6e-05	7	0.58	0.54
295	0.28	1.7e-05	0.0071	0.0071	0	0.0073	0.00056	0.28	0	0	0.0071	0.14	0	0.28	0	3.3e-05	7	0.58	0.54
296	0.28	1.8e-06	0.0003	0.0003	0	0.00011	2.1e-05	0.28	0	0	0.00037	0.15	0	0.28	0	0	7	0.58	0.54
297	0.28	0	0.00015	0.00015	0	1.2e-05	0	0.28	0	0	0.0048	0.15	1.3e-06	0.28	0	0	7	0.58	0.54
298	0.27	4.6e-05	0.011	0.011	0	0.03	0.0039	0.27	0	1.7e-06	0.0041	0.14	0	0.27	0	4e-05	7	0.58	0.54
299	0.24	9.1e-05	0.021	0.021	0	0.087	0.012	0.24	0	1.6e-05	0.0033	0.13	0	0.24	0	7.5e-05	7	0.58	0.54
300	0.28	0	0	0	0.0014	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
301	0.23	6.9e-05	0.041	0.041	0	0.088	0.0046	0.23	0	0	0.028	0.12	1.7e-06	0.23	0	0.00028	7	0.58	0.54
302	0.28	2e-05	0.0018	0.0018	0	0.0025	0.00086	0.28	0	0	3.8e-05	0.15	0	0.28	0	2.1e-06	7	0.58	0.54
303	0.27	2.3e-05	0.01	0.01	0	0.014	0.001	0.27	0	0	0.017	0.14	1.2e-06	0.27	0	5.6e-05	7	0.58	0.54
304	0.28	0	0	0	0	0	0	0.28	0	0	6.4e-06	0.15	0	0.28	0	0	7	0.58	0.54
305	0.21	2.8e-06	0.0038	0.0038	0	0.0013	3e-05	0.21	0	0	0.26	0.11	7.1e-06	0.21	0	5.1e-05	10	0.77	0.54
306	0.28	0	6.9e-06	6.9e-06	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
307	0.27	3.8e-05	0.0085	0.0085	0	0.023	0.0031	0.27	0	2.8e-06	0.0039	0.14	0	0.27	0	3e-05	7	0.58	0.54
308	0.28	1.3e-05	0.0033	0.0033	0	0.0028	0.00035	0.28	0	0	0.00072	0.15	0	0.28	0	9e-06	7	0.58	0.54
309	0.28	1.7e-05	0.0016	0.0016	0	0.0023	0.0008	0.28	0	0	6.6e-05	0.15	0	0.28	0	2e-06	7	0.58	0.54
310	0.28	0	3e-05	3e-05	0	1.1e-06	0	0.28	0	0	2.7e-06	0.15	0	0.28	0	0	7	0.58	0.54
311	0.27	1.4e-05	0.0065	0.0065	0	0.0083	0.00057	0.27	0	0	0.028	0.14	1.4e-06	0.27	0	4e-05	7	0.58	0.54
312	0.28	1.8e-05	0.0054	0.0054	0	0.0086	0.00089	0.28	0	0	0.0077	0.14	0	0.28	0	2.3e-05	7	0.58	0.54
313	0.28	1.6e-05	0.003	0.003	0	0.0017	0.00027	0.28	0	0	6.6e-05	0.15	0	0.28	0	5e-06	7	0.58	0.54
314	0.23	0.00015	0.022	0.022	0	0.13	0.027	0.23	0	3.2e-05	0.00063	0.12	0	0.23	0	4.9e-05	7	0.58	0.54
315	0.28	0	0	0	0.00037	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
316	0.28	7.3e-06	0.0011	0.0011	0	0.0012	0.00025	0.28	0	0	0.00056	0.15	0	0.28	0	2.3e-06	7	0.58	0.54
317	0.24	7e-05	0.024	0.024	0	0.093	0.0083	0.24	0	0.0015	0.021	0.12	0	0.24	0	0.00013	7	0.58	0.54
318	0.28	1.7e-06	0.00036	0.00036	0	8.8e-05	1.3e-05	0.28	0	0	0.00036	0.15	0	0.28	0	0	7	0.58	0.54
319	0.25	0.0003	0.013	0.013	0	0.047	0.034	0.25	0	0	0	0.13	0	0.25	0	5.8e-06	7	0.58	0.54
320	0.28	4.7e-06	0.003	0.003	0	0.00087	4.2e-05	0.28	0	0	0.0056	0.15	1.7e-06	0.28	0	1.6e-05	7	0.58	0.54
321	0.28	2.4e-05	0.0037	0.0037	0	0.0068	0.0013	0.28	0	0	0.00078	0.15	0	0.28	0	8.7e-06	7	0.58	0.54
322	0.28	8e-06	0.00036	0.00036	0	0.00027	0.00019	0.28	0	0	1.6e-06	0.15	0	0.28	0	0	7	0.58	0.54
323	0.074	1.4e-05	0.031	0.031	0	0.041	0.00059	0.074	0	0	0.64	0.038	6.3e-06	0.074	0	0.00066	10	0.77	0.54
324	0.22	4.8e-05	0.028	0.028	0	0.087	0.0047	0.22	0	0.0019	0.093	0.11	1.9e-06	0.22	0	0.00023	7	0.58	0.54
325	0.23	0.00021	0.024	0.024	0	0.12	0.031	0.23	0	0	0.0001	0.12	0	0.23	0	3.7e-05	7	0.58	0.54
326	0.28	1.7e-05	0.003	0.003	0	0.0043	0.00075	0.28	0	0	0.00077	0.15	0	0.28	0	7.3e-06	7	0.58	0.54
327	0.0065	4e-05	0.038	0.038	0	0.52	0.017	0.0065	0	0.35	0.0098	0.0034	0	0.0065	0	0.00047	5	0.63	0.69
328	0.19	5.8e-05	0.031	0.031	0	0.12	0.0072	0.19	0	0.052	0.093	0.098	1.6e-06	0.19	0	0.00026	7	0.58	0.54
329	0.28	0	7.3e-06	7.3e-06	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
330	0.27	0.00015	0.013	0.013	0	0.0071	0.0026	0.27	0	0	0	0.14	0	0.27	0	4.5e-06	7	0.58	0.54
331	0.28	3.4e-05	0.0016	0.0016	0	0.0013	0.00085	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
332	0.28	0	1.6e-06	1.6e-06	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
333	0.27	3.8e-05	0.013	0.013	0	0.024	0.0022	0.27	0	0	0.0057	0.14	0	0.27	0	5.5e-05	7	0.58	0.54
334	0.033	0	0	0	0.88	0	0	0.033	0	0.0017	0	0.017	0	0.033	1.9e-05	0	4	0.52	0.42
335	0.27	5.1e-05	0.0087	0.0087	0	0.015	0.0027	0.27	0	0	0.00019	0.14	0	0.27	0	1.7e-05	7	0.58	0.54
336	0.23	5.3e-05	0.031	0.031	0	0.067	0.0035	0.23	0	0	0.049	0.12	2e-06	0.23	0	0.00024	7	0.58	0.54
337	0.16	0.00029	0.054	0.054	0	0.27	0.045	0.16	0	0	8.7e-05	0.085	0	0.16	0	0.00011	5	0.63	0.69
338	0.28	0	0	0	0.0088	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
339	0.18	6.4e-05	0.041	0.041	0	0.15	0.0074	0.18	0	0.0059	0.11	0.095	2e-06	0.18	0	0.00037	7	0.58	0.54
340	0.28	2.7e-06	4e-05	4e-05	0	4.3e-06	9.1e-06	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
341	0.084	8e-05	0.15	0.15	0	0.32	0.0052	0.084	0	0	0.083	0.044	4.3e-06	0.084	0	0.0022	5	0.63	0.69
342	0.26	7.4e-05	0.019	0.019	0	0.032	0.0039	0.26	0	0	0.00044	0.14	0	0.26	0	4.9e-05	7	0.58	0.54
343	0.0093	3.2e-05	0.16	0.16	0	0.39	0.0024	0.0093	0	0	0.25	0.0048	3.1e-06	0.0093	0	0.0058	5	0.63	0.69
344	0.22	5.8e-05	0.051	0.051	0	0.079	0.0028	0.22	0	0	0.056	0.11	3.2e-06	0.22	0	0.00046	7	0.58	0.54
345	0.28	0	0.00044	0.00044	0	4.7e-05	2e-06	0.28	0	0	0.013	0.15	2.4e-06	0.28	0	2.8e-06	7	0.58	0.54
346	0.28	2e-05	0.004	0.004	0	0.0049	0.00075	0.28	0	0	0.00056	0.15	0	0.28	0	9.9e-06	7	0.58	0.54
347	0.28	0	0	0	0.0016	0	0	0.28	0	1.1e-05	0	0.15	0	0.28	3e-06	0	7	0.58	0.54
348	0.28	4.2e-06	0.0013	0.0013	0	0.00032	3.2e-05	0.28	0	0	0.00032	0.15	0	0.28	0	3.4e-06	7	0.58	0.54
349	0.28	0	0	0	0	0	0	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
350	0.28	1.4e-05	0.0021	0.0021	0	0.00063	0.00013	0.28	0	0	9.3e-06	0.15	0	0.28	0	2.4e-06	7	0.58	0.54
351	0.26	1.8e-06	0.0011	0.0011	0	0.00051	2.6e-05	0.26	0	0	0.087	0.13	2.5e-06	0.26	0	9.1e-06	7	0.58	0.54
352	0.17	2.3e-05	0.02	0.02	0	0.046	0.0017	0.17	0	0.00064	0.32	0.087	3.3e-06	0.17	0	0.00025	10	0.77	0.54
353	0.28	0	0	0	8.8e-05	0	0	0.28	0	2e-06	0	0.15	0	0.28	0	0	7	0.58	0.54
354	0.24	0.00012	0.042	0.042	0	0.051	0.0046	0.24	0	0	0.0002	0.13	0	0.24	0	0.00011	7	0.58	0.54
355	0.28	0	8.5e-05	8.5e-05	0	1.5e-05	2.9e-06	0.28	0	0	7.9e-05	0.15	0	0.28	0	0	7	0.58	0.54
356	0.28	5.6e-06	0.00095	0.00095	0	0.00043	7.9e-05	0.28	0	0	5e-05	0.15	0	0.28	0	1.5e-06	7	0.58	0.54
357	0.22	4.6e-05	0.028	0.028	0	0.081	0.0042	0.22	0	0.00012	0.084	0.11	2.1e-06	0.22	0	0.00023	7	0.58	0.54
358	0.25	0.00011	0.015	0.015	0	0.064	0.015	0.25	0	0	0.00027	0.13	0	0.25	0	3e-05	7	0.58	0.54
359	0.28	5.5e-05	0.0061	0.0061	0	0.013	0.0036	0.28	0	0	6.5e-05	0.14	0	0.28	0	8.7e-06	7	0.58	0.54
360	0.28	0	9.6e-05	9.6e-05	0	3.5e-06	0	0.28	0	0	8.1e-05	0.15	0	0.28	0	0	7	0.58	0.54
361	0.28	0	4.8e-05	4.8e-05	0	5.4e-06	1.6e-06	0.28	0	0	7.7e-06	0.15	0	0.28	0	0	7	0.58	0.54
362	0.28	2e-05	0.0034	0.0034	0	0.0042	0.00076	0.28	0	0	0.00034	0.15	0	0.28	0	7.1e-06	7	0.58	0.54
363	0.28	0	1.8e-05	1.8e-05	0	1.2e-06	1.9e-06	0.28	0	0	0	0.15	0	0.28	0	0	7	0.58	0.54
364	0.28	1.5e-05	0.0027	0.0027	0	0.0017	0.00028	0.28	0	0	0.00011	0.15	0	0.28	0	4.8e-06	7	0.58	0.54
365	0.26	1.5e-05	0.0062	0.0062	0	0.011	0.00081	0.26	0	3.5e-05	0.049	0.14	1.4e-06	0.26	0	4.1e-05	7	0.58	0.54
366	0.28	1.9e-05	0.0033	0.0033	0	0.002	0.00036	0.28	0	0	5.7e-05	0.15	0	0.28	0	5.1e-06	7	0.58	0.54
367	0	0	4.4e-05	4.4e-05	0	0.0022	2.6e-05	0	0	1	2.9e-06	0	0	0	0	1.3e-06	9	0.95	0.9
368	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0.84	0	14	0.28	0.26
369	0.28	0	0.0012	0.0012	0	3.4e-05	0	0.28	0	0	0.028	0.14	1e-05	0.28	0	1.3e-05	7	0.58	0.54
370	0.27	3.5e-05	0.0098	0.0098	0	0.012	0.0014	0.27	0	0	0.0011	0.14	0	0.27	0	3e-05	7	0.58	0.54
371	0.28	0	1.4e-05	1.4e-05	0	0	0	0.28	0	0	0.00011	0.15	0	0.28	0	0	7	0.58	0.54
372	0.27	6e-05	0.0065	0.0065	0	0.017	0.0049	0.27	0	0	0.00012	0.14	0	0.27	0	1e-05	7	0.58	0.54
373	0.26	6.7e-05	0.021	0.021	0	0.05	0.0048	0.26	0	0	0.0042	0.13	0	0.26	0	8.7e-05	7	0.58	0.54
374	0.28	2.8e-05	0.0067	0.0067	0	0.012	0.0015	0.28	0	0	0.0016	0.14	0	0.28	0	2.1e-05	7	0.58	0.54
375	0.28	1.9e-06	0.00057	0.00057	0	7.5e-05	7.7e-06	0.28	0	0	5.8e-05	0.15	0	0.28	0	1.1e-06	7	0.58	0.54
