SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
398	0.61	0.0019	0	0.00028	0	0.39	0	0	0	0.51	0.31
399	0.0063	0	0	0	0	0.99	0	0	5	0.62	0.35
400	0	0	0	0	6.3e-06	0	1	0	6	0.054	0.31
401	0.0063	0	0	0	0	0.99	0	0	5	0.62	0.35
402	0.0057	0.072	0	0.92	0	1.3e-05	0	0	3	0.51	0.61
403	0.99	0	0	0	0	0.0078	0	0	0	0.51	0.31
404	0.15	2.7e-06	0	0	0	0.85	0	0	5	0.62	0.35
405	0	0	0	0	0	0	0	1	7	0.51	0.034
406	1.9e-05	0	0	0	0	0	0	1	7	0.51	0.034
407	0.78	0.025	0	0.015	0	0.18	0	0	0	0.51	0.31
408	0	0	0	0	0	0	0	1	7	0.51	0.034
409	3.3e-06	0	0.85	0	0	0	0	0.15	2	0.44	0
410	0.99	1.6e-05	0	6.1e-06	0	0.006	0.0016	0	0	0.51	0.31
