SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
339	0	0.32	0.004	0	0.32	0.34	0.0029	0	0.017	0	5	0.62	0.35
340	0	0.5	0	0	0.5	0	0.00025	0	0	0	1	0.51	0.31
341	0	0	0	0	0	0	0	0.98	0	0.017	7	0	0.28
342	1	0	0	0	0	0	0	0	0	0	0	0.11	0.034
343	0	0.32	0.12	0	0.32	0.24	0	0	0.00026	0	1	0.51	0.31
344	0	0.39	0	0	0.39	0.21	0	0	6e-05	0	1	0.51	0.31
345	0	0.5	0	0	0.5	0.0047	0	0	0	0	1	0.51	0.31
346	0	0	0	1	0	0	0	0	0	0	3	0.51	0.034
347	0	0	0	1	0	0	0	0	0	0	3	0.51	0.034
348	0	0.19	0.0046	0	0.19	0.2	0.00084	0	0.41	0	8	0.95	0.31
349	0	0.47	0.041	0	0.47	0.019	2.3e-05	0	4.3e-06	0	1	0.51	0.31
350	0	0	1	0	0	0	1.1e-06	0	0	0	2	0.62	0.61
351	0	1.2e-05	0	1	1.2e-05	0	0	0	0	0	3	0.51	0.034
352	0	4.8e-05	0.95	0	4.8e-05	3.6e-05	0.052	0	0	0	2	0.62	0.61
353	0	0.026	0.00013	0	0.026	0.04	5.8e-06	0	0.91	0	8	0.95	0.31
354	0	0.026	0.75	0	0.026	0.045	0.15	0	0	0	2	0.62	0.61
355	0	0.0037	0	0	0.0037	0.0003	0	0	0.99	0	8	0.95	0.31
356	0	0.15	0	0	0.15	0.018	0	0	0.68	0	8	0.95	0.31
357	0	0	0	0	0	0	0	0.9	0	0.1	7	0	0.28
358	0	0	0	0	0	0	0	0	1	0	8	0.95	0.31
359	0	0	0	1	0	0	0	0	0	0	3	0.51	0.034
360	0	0	0	0	0	0	0	0.94	0	0.062	7	0	0.28
361	0	0.36	0.00067	0	0.36	0.15	4.5e-06	0	0.14	0	1	0.51	0.31
362	0	5e-06	0	0	5e-06	0.0003	0	0	1	0	8	0.95	0.31
363	0.49	0	0	0	0	0.51	0	0	0	0	5	0.62	0.35
364	0.23	0	0	0	0	0.77	0	0	0	0	5	0.62	0.35
365	0	0	0	0.84	0	0.16	1.9e-06	0	0	0	3	0.51	0.034
366	0	0.41	0.094	0	0.41	0.022	0.056	0	0	0	1	0.51	0.31
367	0	0.5	0	0.0087	0.5	0.00044	0	0	0	0	1	0.51	0.31
368	1	0	0	0.00054	0	0	0	0	0	0	0	0.11	0.034
369	0	0	0	0.55	0	0.45	0	0	0	0	3	0.51	0.034
370	0	0	0	1	0	0.00073	0	0	0	0	3	0.51	0.034
371	8.9e-05	0	0	0.94	0	0.055	1e-05	0	0	0	3	0.51	0.034
372	0	0	0	1	0	0.0001	0	0	0	0	3	0.51	0.034
373	0	0.49	0	0.012	0.49	0.00052	0	0	0	0	1	0.51	0.31
374	6.3e-05	0.47	0	0.063	0.47	0.0063	2.9e-05	0	0	0	1	0.51	0.31
375	0	0	0	0.85	0	0.15	0	0	0	0	3	0.51	0.034
376	0	0	0	0.95	0	0.049	0	0	0	0	3	0.51	0.034
377	0	0	0	0.96	0	0.045	0	0	0	0	3	0.51	0.034
378	0	0.47	0	0.0062	0.47	0.0035	0	0	0.059	0	1	0.51	0.31
379	0	0.42	0	0.0047	0.42	0.002	0	0	0.16	0	1	0.51	0.31
380	0	0	0	0	0	0	0	0.99	0	0.01	7	0	0.28
381	0	0	0	1	0	0.00012	0	0	0	0	3	0.51	0.034
382	1.4e-05	0	0	0.91	0	0.089	0.0001	0	0	0	3	0.51	0.034
383	0	0	0	0.86	0	0.14	1.5e-06	0	0	0	3	0.51	0.034
384	0	0.5	0	0.0026	0.5	0.00016	0	0	0	0	1	0.51	0.31
385	0	0.28	0.2	0	0.28	0.24	0.00055	0	2.7e-05	0	1	0.51	0.31
386	0	0	0	0.88	0	0.12	0	0	0	0	3	0.51	0.034
387	0.00011	0	0	0.99	0	0.0066	0	0	0	0	3	0.51	0.034
388	0	0	0	0.71	0	0.29	1.1e-05	0	0	0	3	0.51	0.034
389	0	0.43	0.05	0	0.43	0.08	0.012	0	0.0006	0	1	0.51	0.31
390	0	0.34	0.21	0	0.34	0.093	0.008	0	2.1e-06	0	1	0.51	0.31
391	0	0.5	0	0.0048	0.5	6e-05	0	0	0	0	1	0.51	0.31
392	0	0.081	0.16	0	0.081	0.67	4.7e-06	0	0	0	5	0.62	0.35
393	0	0	0	0.13	0	0.87	0	0	0	0	5	0.62	0.35
394	0	0.32	0.038	0	0.32	0.32	0.0017	0	0.00026	0	1	0.51	0.31
395	0	0	0	0.63	0	0.37	0	0	0	0	3	0.51	0.034
396	0	0	0	0.99	0	0.0055	0	0	0	0	3	0.51	0.034
397	0	0	0	0	0	0	0	0.96	0	0.044	7	0	0.28
398	0	0.32	0.00075	0	0.32	0.28	0.00078	0	0.085	0	1	0.51	0.31
399	0	0	0	0	0	3.6e-05	0	0	1	0	8	0.95	0.31
400	0	0	0	0	0	0	0	0.98	0	0.018	7	0	0.28
401	0	0	0	0	0	0.00011	0	0	1	0	8	0.95	0.31
402	0	0.00094	1	0	0.00094	3e-06	0.00031	0	0	0	2	0.62	0.61
403	0	0.5	0	0	0.5	0.0053	8.5e-06	0	0	0	1	0.51	0.31
404	0	0.057	0	0	0.057	0.46	0	0	0.43	0	5	0.62	0.35
405	2.7e-05	0	0	1	0	0	0	0	0	0	3	0.51	0.034
406	0	6.9e-06	0	1	6.9e-06	0	0	0	0	0	3	0.51	0.034
407	0	0.43	0.0055	0	0.43	0.14	0	0	4.4e-05	0	1	0.51	0.31
408	7.4e-06	0	0	1	0	0	0	0	0	0	3	0.51	0.034
409	0.00032	7.9e-06	0	1	7.9e-06	0	0	0	0	0	3	0.51	0.034
410	0	0.5	0	0	0.5	0.0041	0.00018	0	0	0.00082	1	0.51	0.31
