SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
223	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.15	0	0.35	0.16
224	0	0	0	0	0.00059	0	0	0	0	0.99	0.0085	0	0	0	0.00023	0	9	0.15	0.35	0.35	0.16
225	0	0.58	0	0	0	0	0	0	0	0.39	4.9e-06	0	0	0	0.038	0	1	0.23	0.65	0.65	0.31
226	0.00026	0.02	3.3e-05	6e-05	0.074	0	0	0	0	0.87	0.021	0	0	0	0.016	0	9	0.15	0.35	0.35	0.16
227	0	0.49	7.9e-06	0	0	0	0	0	0	0.19	0.31	0	0	0	0.0092	0	1	0.23	0.65	0.65	0.31
228	1.1e-05	0.0014	5.4e-05	0	0.087	0	0	0	0	0.5	0.0042	0	0	0	0.41	0	9	0.15	0.35	0.35	0.16
229	0	0.00019	0	0	0.013	0	0	0	0	0.98	0.00021	0	0	0	0.0094	0	9	0.15	0.35	0.35	0.16
230	0	0.44	0.021	0	1.8e-05	0	0	0	0	0.16	0.37	0	0	0	0.012	0	1	0.23	0.65	0.65	0.31
231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.15	0.45	0.35	0.16
232	0	1.4e-06	0	0.00063	0	0	0	0	0	0	0	0	0	0	1	0	14	0.15	0.45	0.35	0.16
233	0	0.0011	8.2e-05	0	0.0046	0	0	0	0	0.01	1.2e-05	0	0	0	0.98	0	14	0.15	0.45	0.35	0.16
234	0	0.24	0.00096	0	0	0	0	0	0	0.62	0.013	0	0	0	0.13	0	9	0.15	0.35	0.35	0.16
235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.15	0.45	0.35	0.16
236	0	0.76	6.5e-05	0	0	0	0	0	0	0.032	0.21	0	0	0	7.4e-05	0	1	0.23	0.65	0.65	0.31
237	0	0	0	0	0	1	0	0	0	0	0	2.6e-06	0	0	0	0	5	0	0.12	0	0
238	0	0.25	0.0091	0	0	0	0	0	0	0.63	0.015	0	0	0	0.09	0	9	0.15	0.35	0.35	0.16
