SNV	cluster0	cluster1	cluster	dcf0	dcf1
807	1	0	0	0.14	0.16
808	1	0	0	0.14	0.16
809	1	0	0	0.14	0.16
810	0.0047	1	1	0.016	0.11
811	0	1	1	0.016	0.11
812	0	1	1	0.016	0.11
813	0	1	1	0.016	0.11
814	0	1	1	0.016	0.11
815	1.9e-06	1	1	0.016	0.11
816	0	1	1	0.016	0.11
817	1	0	0	0.14	0.16
818	0.96	0.035	0	0.14	0.16
819	1	0	0	0.14	0.16
820	0.94	0.056	0	0.14	0.16
821	1	0	0	0.14	0.16
822	1	0	0	0.14	0.16
823	0.0028	1	1	0.016	0.11
824	1	0	0	0.14	0.16
825	0	1	1	0.016	0.11
826	1	0	0	0.14	0.16
827	1	6.2e-06	0	0.14	0.16
828	0	1	1	0.016	0.11
829	1	0	0	0.14	0.16
830	1	8.4e-06	0	0.14	0.16
831	0.003	1	1	0.016	0.11
832	1	0	0	0.14	0.16
833	1	0	0	0.14	0.16
834	0.99	0.012	0	0.14	0.16
835	0	1	1	0.016	0.11
836	0	1	1	0.016	0.11
837	1	0	0	0.14	0.16
838	1	0	0	0.14	0.16
839	1	0	0	0.14	0.16
840	1	0	0	0.14	0.16
841	0.00039	1	1	0.016	0.11
842	1	0	0	0.14	0.16
843	1	0	0	0.14	0.16
844	0	1	1	0.016	0.11
845	8.6e-05	1	1	0.016	0.11
846	1	0.0043	0	0.14	0.16
847	0.0016	1	1	0.016	0.11
848	5.9e-05	1	1	0.016	0.11
849	0	1	1	0.016	0.11
850	1	0	0	0.14	0.16
851	0	1	1	0.016	0.11
852	0.15	0.85	1	0.016	0.11
853	1	0.0015	0	0.14	0.16
854	0	1	1	0.016	0.11
855	1	2.3e-06	0	0.14	0.16
856	1	0.00021	0	0.14	0.16
857	1	5.3e-05	0	0.14	0.16
858	0.00023	1	1	0.016	0.11
859	1	0	0	0.14	0.16
860	1	3.7e-05	0	0.14	0.16
861	0	1	1	0.016	0.11
862	1	0	0	0.14	0.16
863	0	1	1	0.016	0.11
864	0.4	0.6	1	0.016	0.11
865	0.99	0.0076	0	0.14	0.16
866	1	0	0	0.14	0.16
867	0	1	1	0.016	0.11
868	1	0	0	0.14	0.16
869	1	0	0	0.14	0.16
870	1	0	0	0.14	0.16
871	1	0	0	0.14	0.16
872	1	0	0	0.14	0.16
873	1	0	0	0.14	0.16
874	0.99	0.012	0	0.14	0.16
875	1	0	0	0.14	0.16
876	0.0011	1	1	0.016	0.11
877	0.94	0.06	0	0.14	0.16
878	1	0	0	0.14	0.16
879	0.3	0.7	1	0.016	0.11
880	4.5e-06	1	1	0.016	0.11
881	1	3e-05	0	0.14	0.16
882	0.027	0.97	1	0.016	0.11
883	1	0	0	0.14	0.16
884	1	0	0	0.14	0.16
885	0.9	0.097	0	0.14	0.16
886	0.48	0.52	1	0.016	0.11
887	1	0	0	0.14	0.16
888	1	0	0	0.14	0.16
889	1	0	0	0.14	0.16
890	0.48	0.52	1	0.016	0.11
891	0.98	0.016	0	0.14	0.16
892	1	0	0	0.14	0.16
893	1	0	0	0.14	0.16
894	1	0	0	0.14	0.16
895	0.92	0.082	0	0.14	0.16
896	1	1.9e-06	0	0.14	0.16
897	1	1.6e-06	0	0.14	0.16
898	1	0	0	0.14	0.16
899	1	0	0	0.14	0.16
900	1	0	0	0.14	0.16
901	1	0	0	0.14	0.16
902	1	0	0	0.14	0.16
903	1	0	0	0.14	0.16
904	0.0085	0.99	1	0.016	0.11
905	0	1	1	0.016	0.11
906	1	0	0	0.14	0.16
907	0	1	1	0.016	0.11
908	1	0	0	0.14	0.16
909	1	0	0	0.14	0.16
910	1	0	0	0.14	0.16
911	0	1	1	0.016	0.11
912	1	0	0	0.14	0.16
913	1	0	0	0.14	0.16
914	1	0.0037	0	0.14	0.16
915	1	0	0	0.14	0.16
916	1	0	0	0.14	0.16
917	1	0	0	0.14	0.16
918	1	0	0	0.14	0.16
919	1	0	0	0.14	0.16
920	0	1	1	0.016	0.11
921	0.14	0.86	1	0.016	0.11
922	1	0	0	0.14	0.16
923	1	0	0	0.14	0.16
924	1	0.0039	0	0.14	0.16
925	1	0	0	0.14	0.16
926	1	0.00011	0	0.14	0.16
927	1	0	0	0.14	0.16
928	0.84	0.16	0	0.14	0.16
929	1	0	0	0.14	0.16
930	0	1	1	0.016	0.11
931	0	1	1	0.016	0.11
932	1	0	0	0.14	0.16
933	0.97	0.028	0	0.14	0.16
934	1	0	0	0.14	0.16
935	1	0	0	0.14	0.16
936	0.94	0.064	0	0.14	0.16
937	1	3.2e-06	0	0.14	0.16
938	1	0	0	0.14	0.16
939	1.3e-05	1	1	0.016	0.11
940	0	1	1	0.016	0.11
941	1	0	0	0.14	0.16
942	0.91	0.086	0	0.14	0.16
943	0.00011	1	1	0.016	0.11
944	1	0	0	0.14	0.16
945	1	0	0	0.14	0.16
946	1	0	0	0.14	0.16
947	1	0	0	0.14	0.16
948	0	1	1	0.016	0.11
949	1	0	0	0.14	0.16
950	1	0	0	0.14	0.16
951	0.49	0.51	1	0.016	0.11
952	1	0	0	0.14	0.16
953	1	0	0	0.14	0.16
954	1	0	0	0.14	0.16
955	1	0	0	0.14	0.16
956	0.53	0.47	0	0.14	0.16
957	1	0	0	0.14	0.16
958	1	0	0	0.14	0.16
959	0	1	1	0.016	0.11
960	1	0	0	0.14	0.16
961	1	0	0	0.14	0.16
962	1	0	0	0.14	0.16
963	0.0011	1	1	0.016	0.11
964	1	0	0	0.14	0.16
965	0	1	1	0.016	0.11
966	1	0	0	0.14	0.16
967	0	1	1	0.016	0.11
968	7.8e-05	1	1	0.016	0.11
969	1	0	0	0.14	0.16
970	0.92	0.078	0	0.14	0.16
971	1	0	0	0.14	0.16
972	1	0	0	0.14	0.16
973	2e-06	1	1	0.016	0.11
974	1	0	0	0.14	0.16
975	1	0	0	0.14	0.16
976	1	1.3e-05	0	0.14	0.16
977	1	2.3e-06	0	0.14	0.16
978	1	0	0	0.14	0.16
979	1	0	0	0.14	0.16
980	5.7e-06	1	1	0.016	0.11
981	1	0	0	0.14	0.16
982	1	0	0	0.14	0.16
983	1	0	0	0.14	0.16
984	1	0	0	0.14	0.16
985	0	1	1	0.016	0.11
986	1	0	0	0.14	0.16
987	1	0	0	0.14	0.16
988	1	0	0	0.14	0.16
989	1	9.8e-05	0	0.14	0.16
990	0	1	1	0.016	0.11
991	1	0	0	0.14	0.16
992	0.026	0.97	1	0.016	0.11
993	1	0	0	0.14	0.16
994	0.55	0.45	0	0.14	0.16
995	0	1	1	0.016	0.11
996	1	0	0	0.14	0.16
997	0	1	1	0.016	0.11
998	1	0	0	0.14	0.16
999	1	1e-06	0	0.14	0.16
1000	0	1	1	0.016	0.11
1001	1	0	0	0.14	0.16
1002	1	0	0	0.14	0.16
1003	1	0	0	0.14	0.16
1004	1	0	0	0.14	0.16
1005	1	0	0	0.14	0.16
1006	1	0	0	0.14	0.16
1007	1	0	0	0.14	0.16
1008	1	0	0	0.14	0.16
1009	1	0	0	0.14	0.16
1010	0	1	1	0.016	0.11
1011	1	0	0	0.14	0.16
1012	0	1	1	0.016	0.11
1013	1	0	0	0.14	0.16
1014	0.0017	1	1	0.016	0.11
1015	1	0	0	0.14	0.16
1016	1	0	0	0.14	0.16
1017	1	6.2e-05	0	0.14	0.16
1018	1	0	0	0.14	0.16
1019	1	0	0	0.14	0.16
1020	1	0	0	0.14	0.16
1021	1	0	0	0.14	0.16
1022	1	0	0	0.14	0.16
1023	1	0	0	0.14	0.16
1024	1	0	0	0.14	0.16
1025	1	0	0	0.14	0.16
1026	1	0	0	0.14	0.16
1027	1	0	0	0.14	0.16
1028	1	0	0	0.14	0.16
1029	3e-05	1	1	0.016	0.11
1030	1.2e-05	1	1	0.016	0.11
1031	1	0	0	0.14	0.16
1032	0	1	1	0.016	0.11
1033	0	1	1	0.016	0.11
1034	1	0	0	0.14	0.16
1035	1	0	0	0.14	0.16
1036	0	1	1	0.016	0.11
1037	1	0	0	0.14	0.16
1038	0	1	1	0.016	0.11
1039	0	1	1	0.016	0.11
1040	0	1	1	0.016	0.11
1041	1	0	0	0.14	0.16
1042	1	0	0	0.14	0.16
1043	1	0	0	0.14	0.16
1044	0.0033	1	1	0.016	0.11
1045	0	1	1	0.016	0.11
1046	1	0	0	0.14	0.16
1047	1	0	0	0.14	0.16
1048	0.055	0.95	1	0.016	0.11
1049	1	0	0	0.14	0.16
1050	1	0	0	0.14	0.16
1051	1	0	0	0.14	0.16
1052	0.0018	1	1	0.016	0.11
1053	0	1	1	0.016	0.11
1054	0	1	1	0.016	0.11
1055	1	0	0	0.14	0.16
1056	1	0	0	0.14	0.16
1057	0.002	1	1	0.016	0.11
1058	1	0	0	0.14	0.16
1059	1	0	0	0.14	0.16
1060	1	0	0	0.14	0.16
1061	1	0	0	0.14	0.16
1062	1	0	0	0.14	0.16
1063	1	0	0	0.14	0.16
1064	0.0062	0.99	1	0.016	0.11
1065	1	0	0	0.14	0.16
1066	1	0	0	0.14	0.16
1067	1	0	0	0.14	0.16
1068	1.7e-05	1	1	0.016	0.11
1069	6.6e-06	1	1	0.016	0.11
1070	0.87	0.13	0	0.14	0.16
1071	1	0	0	0.14	0.16
1072	1	0	0	0.14	0.16
1073	1	0	0	0.14	0.16
1074	1	0	0	0.14	0.16
1075	1	0	0	0.14	0.16
1076	1	0	0	0.14	0.16
1077	0	1	1	0.016	0.11
1078	1	0	0	0.14	0.16
1079	1	0	0	0.14	0.16
1080	0.28	0.72	1	0.016	0.11
1081	0	1	1	0.016	0.11
1082	9.8e-06	1	1	0.016	0.11
1083	1	0	0	0.14	0.16
1084	8.6e-05	1	1	0.016	0.11
1085	0.00036	1	1	0.016	0.11
1086	1	0	0	0.14	0.16
1087	1	0	0	0.14	0.16
1088	1	0	0	0.14	0.16
1089	1	0	0	0.14	0.16
1090	0.87	0.13	0	0.14	0.16
1091	1	0	0	0.14	0.16
1092	1	0	0	0.14	0.16
1093	0	1	1	0.016	0.11
1094	0.83	0.17	0	0.14	0.16
1095	0.92	0.083	0	0.14	0.16
1096	1	0	0	0.14	0.16
1097	0.97	0.029	0	0.14	0.16
1098	1	0	0	0.14	0.16
1099	0	1	1	0.016	0.11
1100	1	0	0	0.14	0.16
1101	1	0	0	0.14	0.16
1102	0	1	1	0.016	0.11
1103	0.33	0.67	1	0.016	0.11
1104	1	0	0	0.14	0.16
1105	1	0	0	0.14	0.16
1106	1	3.8e-06	0	0.14	0.16
1107	0.035	0.96	1	0.016	0.11
1108	0	1	1	0.016	0.11
1109	1	0	0	0.14	0.16
1110	0.022	0.98	1	0.016	0.11
1111	1	0	0	0.14	0.16
1112	0.57	0.43	0	0.14	0.16
1113	0.92	0.083	0	0.14	0.16
1114	1	0	0	0.14	0.16
1115	0.53	0.47	0	0.14	0.16
1116	1	0	0	0.14	0.16
1117	0	1	1	0.016	0.11
1118	0	1	1	0.016	0.11
1119	1	0	0	0.14	0.16
1120	1	0	0	0.14	0.16
1121	0.0084	0.99	1	0.016	0.11
1122	1	0	0	0.14	0.16
1123	1	0	0	0.14	0.16
1124	0	1	1	0.016	0.11
1125	0	1	1	0.016	0.11
1126	1	0	0	0.14	0.16
1127	0.0036	1	1	0.016	0.11
1128	2.9e-05	1	1	0.016	0.11
1129	0.97	0.029	0	0.14	0.16
1130	1	0	0	0.14	0.16
1131	0	1	1	0.016	0.11
1132	0.00041	1	1	0.016	0.11
1133	0.99	0.005	0	0.14	0.16
1134	1	0	0	0.14	0.16
1135	1	0.00022	0	0.14	0.16
1136	0	1	1	0.016	0.11
1137	0	1	1	0.016	0.11
1138	0.00023	1	1	0.016	0.11
1139	1	0	0	0.14	0.16
1140	1	0	0	0.14	0.16
1141	0.0002	1	1	0.016	0.11
1142	1.9e-05	1	1	0.016	0.11
1143	1	0	0	0.14	0.16
1144	1	0	0	0.14	0.16
1145	0	1	1	0.016	0.11
1146	0	1	1	0.016	0.11
1147	1	0	0	0.14	0.16
1148	0.36	0.64	1	0.016	0.11
1149	1	1.7e-05	0	0.14	0.16
1150	1	0	0	0.14	0.16
1151	0	1	1	0.016	0.11
1152	0	1	1	0.016	0.11
1153	1	0	0	0.14	0.16
1154	0	1	1	0.016	0.11
1155	1	0	0	0.14	0.16
1156	1	0	0	0.14	0.16
1157	0	1	1	0.016	0.11
1158	0	1	1	0.016	0.11
1159	0	1	1	0.016	0.11
1160	0.00025	1	1	0.016	0.11
1161	1	0	0	0.14	0.16
1162	1	0	0	0.14	0.16
1163	1	0	0	0.14	0.16
1164	1e-05	1	1	0.016	0.11
1165	0	1	1	0.016	0.11
1166	7.7e-06	1	1	0.016	0.11
1167	1	1.6e-05	0	0.14	0.16
1168	1	0.00024	0	0.14	0.16
1169	1	0	0	0.14	0.16
1170	1	0	0	0.14	0.16
1171	0	1	1	0.016	0.11
1172	1	0	0	0.14	0.16
1173	0	1	1	0.016	0.11
1174	0.00019	1	1	0.016	0.11
1175	1	0	0	0.14	0.16
1176	1	0	0	0.14	0.16
1177	1	0	0	0.14	0.16
1178	1	0	0	0.14	0.16
1179	0	1	1	0.016	0.11
1180	1	0	0	0.14	0.16
1181	1	0	0	0.14	0.16
1182	1	0	0	0.14	0.16
1183	1	0	0	0.14	0.16
1184	1	0	0	0.14	0.16
1185	1	0	0	0.14	0.16
1186	1.1e-05	1	1	0.016	0.11
1187	1	0	0	0.14	0.16
1188	0	1	1	0.016	0.11
1189	1	0	0	0.14	0.16
1190	0	1	1	0.016	0.11
1191	5.7e-06	1	1	0.016	0.11
1192	1	1.3e-06	0	0.14	0.16
1193	0	1	1	0.016	0.11
1194	0	1	1	0.016	0.11
1195	1	0	0	0.14	0.16
1196	2.9e-05	1	1	0.016	0.11
1197	1	0	0	0.14	0.16
1198	1	0	0	0.14	0.16
1199	0	1	1	0.016	0.11
1200	0	1	1	0.016	0.11
1201	1	0	0	0.14	0.16
1202	0.011	0.99	1	0.016	0.11
1203	1	0	0	0.14	0.16
1204	0	1	1	0.016	0.11
1205	0	1	1	0.016	0.11
1206	0.0023	1	1	0.016	0.11
1207	0.048	0.95	1	0.016	0.11
1208	0	1	1	0.016	0.11
1209	1	0	0	0.14	0.16
1210	1	0	0	0.14	0.16
1211	1	0	0	0.14	0.16
1212	3.4e-06	1	1	0.016	0.11
1213	6.8e-06	1	1	0.016	0.11
1214	0	1	1	0.016	0.11
1215	0.18	0.82	1	0.016	0.11
1216	1	0	0	0.14	0.16
1217	0	1	1	0.016	0.11
1218	0.98	0.025	0	0.14	0.16
1219	1	0	0	0.14	0.16
1220	1	0	0	0.14	0.16
1221	0	1	1	0.016	0.11
1222	1	0	0	0.14	0.16
1223	1	0	0	0.14	0.16
1224	1	0	0	0.14	0.16
1225	0	1	1	0.016	0.11
1226	0.011	0.99	1	0.016	0.11
1227	0	1	1	0.016	0.11
1228	0.00078	1	1	0.016	0.11
1229	0	1	1	0.016	0.11
1230	1	0	0	0.14	0.16
1231	0.99	0.0095	0	0.14	0.16
1232	1	0.00011	0	0.14	0.16
1233	1	0	0	0.14	0.16
1234	0	1	1	0.016	0.11
1235	0	1	1	0.016	0.11
1236	1	0	0	0.14	0.16
1237	1	0	0	0.14	0.16
1238	1	0	0	0.14	0.16
1239	0.78	0.22	0	0.14	0.16
1240	0	1	1	0.016	0.11
1241	1	0	0	0.14	0.16
1242	1	0	0	0.14	0.16
1243	0.84	0.16	0	0.14	0.16
1244	0	1	1	0.016	0.11
1245	0.0036	1	1	0.016	0.11
1246	0.55	0.45	0	0.14	0.16
1247	1	0.00017	0	0.14	0.16
1248	1	0	0	0.14	0.16
1249	1	0	0	0.14	0.16
1250	0	1	1	0.016	0.11
1251	1	0	0	0.14	0.16
1252	0	1	1	0.016	0.11
1253	1	0	0	0.14	0.16
1254	0.00039	1	1	0.016	0.11
1255	1	0	0	0.14	0.16
1256	0	1	1	0.016	0.11
1257	1	3.5e-05	0	0.14	0.16
1258	0	1	1	0.016	0.11
1259	1.7e-05	1	1	0.016	0.11
1260	0.093	0.91	1	0.016	0.11
1261	1	0	0	0.14	0.16
1262	1	0	0	0.14	0.16
1263	0	1	1	0.016	0.11
1264	0.68	0.32	0	0.14	0.16
1265	1	0	0	0.14	0.16
1266	0	1	1	0.016	0.11
1267	0	1	1	0.016	0.11
1268	0.0038	1	1	0.016	0.11
1269	0	1	1	0.016	0.11
1270	1	0	0	0.14	0.16
1271	0.00069	1	1	0.016	0.11
1272	0	1	1	0.016	0.11
1273	1	0	0	0.14	0.16
1274	1	0	0	0.14	0.16
1275	0.015	0.99	1	0.016	0.11
1276	0	1	1	0.016	0.11
1277	1	0.00051	0	0.14	0.16
1278	0.0045	1	1	0.016	0.11
1279	0.56	0.44	0	0.14	0.16
1280	0	1	1	0.016	0.11
1281	1	0	0	0.14	0.16
1282	1	0	0	0.14	0.16
1283	1	0	0	0.14	0.16
1284	0.018	0.98	1	0.016	0.11
1285	1	0	0	0.14	0.16
1286	1	0	0	0.14	0.16
1287	0.0096	0.99	1	0.016	0.11
1288	1	0	0	0.14	0.16
1289	1	0	0	0.14	0.16
1290	0	1	1	0.016	0.11
1291	0	1	1	0.016	0.11
1292	0	1	1	0.016	0.11
1293	0	1	1	0.016	0.11
1294	1	0	0	0.14	0.16
1295	1	0	0	0.14	0.16
1296	1	0	0	0.14	0.16
1297	1	0	0	0.14	0.16
1298	1	0	0	0.14	0.16
1299	1	0	0	0.14	0.16
1300	1	0	0	0.14	0.16
1301	0.96	0.041	0	0.14	0.16
1302	1	0	0	0.14	0.16
1303	1	0	0	0.14	0.16
1304	1	0	0	0.14	0.16
1305	1	0	0	0.14	0.16
1306	1	0	0	0.14	0.16
1307	1	0	0	0.14	0.16
1308	1	0	0	0.14	0.16
1309	1	0	0	0.14	0.16
1310	1	0	0	0.14	0.16
1311	1	0	0	0.14	0.16
1312	1	0	0	0.14	0.16
1313	0	1	1	0.016	0.11
1314	0	1	1	0.016	0.11
1315	1	0	0	0.14	0.16
1316	0	1	1	0.016	0.11
1317	1	0	0	0.14	0.16
1318	1	0	0	0.14	0.16
1319	1	0	0	0.14	0.16
1320	1.4e-05	1	1	0.016	0.11
1321	1	1.9e-06	0	0.14	0.16
1322	1	0	0	0.14	0.16
1323	1	0	0	0.14	0.16
1324	1	0	0	0.14	0.16
1325	0.82	0.18	0	0.14	0.16
1326	1	0	0	0.14	0.16
1327	0.0025	1	1	0.016	0.11
1328	1	0.00011	0	0.14	0.16
1329	6.2e-05	1	1	0.016	0.11
1330	0	1	1	0.016	0.11
1331	1	0	0	0.14	0.16
1332	1	0	0	0.14	0.16
1333	1	0	0	0.14	0.16
1334	1	0	0	0.14	0.16
1335	1	0	0	0.14	0.16
1336	1	0	0	0.14	0.16
1337	1	0	0	0.14	0.16
1338	1	0	0	0.14	0.16
1339	9.9e-05	1	1	0.016	0.11
1340	0.04	0.96	1	0.016	0.11
1341	0.86	0.14	0	0.14	0.16
1342	0	1	1	0.016	0.11
1343	1	0	0	0.14	0.16
1344	0	1	1	0.016	0.11
1345	0	1	1	0.016	0.11
1346	1	0	0	0.14	0.16
1347	0	1	1	0.016	0.11
1348	1	0	0	0.14	0.16
1349	1	0	0	0.14	0.16
1350	1	0	0	0.14	0.16
1351	0.0016	1	1	0.016	0.11
1352	0	1	1	0.016	0.11
1353	0	1	1	0.016	0.11
1354	1	0	0	0.14	0.16
1355	1	0	0	0.14	0.16
1356	1	0	0	0.14	0.16
1357	0	1	1	0.016	0.11
1358	0	1	1	0.016	0.11
1359	4.2e-06	1	1	0.016	0.11
1360	0	1	1	0.016	0.11
1361	0	1	1	0.016	0.11
1362	0.0019	1	1	0.016	0.11
1363	0	1	1	0.016	0.11
1364	1	0	0	0.14	0.16
1365	1	0	0	0.14	0.16
1366	1	0	0	0.14	0.16
1367	0	1	1	0.016	0.11
1368	0	1	1	0.016	0.11
1369	0	1	1	0.016	0.11
1370	1	0	0	0.14	0.16
1371	0	1	1	0.016	0.11
1372	0.00018	1	1	0.016	0.11
1373	1	2.5e-06	0	0.14	0.16
1374	0.4	0.6	1	0.016	0.11
1375	0	1	1	0.016	0.11
1376	7.6e-06	1	1	0.016	0.11
1377	0.16	0.84	1	0.016	0.11
1378	0.86	0.14	0	0.14	0.16
1379	0.0033	1	1	0.016	0.11
1380	1	0.0024	0	0.14	0.16
1381	0	1	1	0.016	0.11
1382	0.0002	1	1	0.016	0.11
1383	0.62	0.38	0	0.14	0.16
1384	1	0	0	0.14	0.16
1385	1	0	0	0.14	0.16
1386	0.95	0.047	0	0.14	0.16
1387	0	1	1	0.016	0.11
1388	1	0.00012	0	0.14	0.16
1389	0	1	1	0.016	0.11
1390	0	1	1	0.016	0.11
1391	1	0	0	0.14	0.16
1392	1	0	0	0.14	0.16
1393	0	1	1	0.016	0.11
1394	0.0019	1	1	0.016	0.11
1395	1	0	0	0.14	0.16
1396	0	1	1	0.016	0.11
1397	0	1	1	0.016	0.11
1398	0.99	0.0067	0	0.14	0.16
1399	1	1.2e-06	0	0.14	0.16
1400	1	0	0	0.14	0.16
1401	1	0	0	0.14	0.16
1402	1	0	0	0.14	0.16
1403	0.015	0.99	1	0.016	0.11
1404	1	0	0	0.14	0.16
1405	1	0	0	0.14	0.16
1406	1	0	0	0.14	0.16
1407	4.7e-06	1	1	0.016	0.11
1408	0	1	1	0.016	0.11
1409	0.91	0.091	0	0.14	0.16
1410	1	0	0	0.14	0.16
1411	1	0	0	0.14	0.16
1412	0.0034	1	1	0.016	0.11
1413	1	0	0	0.14	0.16
1414	0	1	1	0.016	0.11
1415	1	0	0	0.14	0.16
1416	1	0	0	0.14	0.16
1417	1	6.8e-06	0	0.14	0.16
1418	1	0	0	0.14	0.16
1419	0	1	1	0.016	0.11
1420	1	0	0	0.14	0.16
1421	1	4.3e-06	0	0.14	0.16
1422	1	0	0	0.14	0.16
1423	1	0	0	0.14	0.16
1424	1	0	0	0.14	0.16
1425	0.044	0.96	1	0.016	0.11
1426	0	1	1	0.016	0.11
1427	0.00035	1	1	0.016	0.11
1428	1	0	0	0.14	0.16
1429	0.022	0.98	1	0.016	0.11
1430	1	0	0	0.14	0.16
1431	1	0	0	0.14	0.16
1432	0	1	1	0.016	0.11
1433	1	0	0	0.14	0.16
1434	1	0	0	0.14	0.16
1435	1	0	0	0.14	0.16
1436	1	0	0	0.14	0.16
1437	1	4.5e-05	0	0.14	0.16
1438	0	1	1	0.016	0.11
1439	1	0	0	0.14	0.16
1440	1	0	0	0.14	0.16
1441	1	0	0	0.14	0.16
1442	1	0	0	0.14	0.16
1443	1	0	0	0.14	0.16
1444	0	1	1	0.016	0.11
1445	0	1	1	0.016	0.11
1446	1	4.3e-06	0	0.14	0.16
1447	1	0	0	0.14	0.16
1448	1	0	0	0.14	0.16
1449	2.5e-05	1	1	0.016	0.11
1450	1	0	0	0.14	0.16
1451	0	1	1	0.016	0.11
1452	0	1	1	0.016	0.11
1453	1	0	0	0.14	0.16
1454	1	0	0	0.14	0.16
1455	1	0	0	0.14	0.16
1456	1	0	0	0.14	0.16
1457	1	0	0	0.14	0.16
1458	1	0	0	0.14	0.16
1459	1	0	0	0.14	0.16
1460	0.95	0.048	0	0.14	0.16
1461	0	1	1	0.016	0.11
1462	2.2e-06	1	1	0.016	0.11
1463	1	0	0	0.14	0.16
1464	1	0.0038	0	0.14	0.16
1465	1	0.00041	0	0.14	0.16
1466	1	0	0	0.14	0.16
1467	0.017	0.98	1	0.016	0.11
1468	0	1	1	0.016	0.11
1469	0.073	0.93	1	0.016	0.11
1470	0	1	1	0.016	0.11
1471	1	0	0	0.14	0.16
1472	0.37	0.63	1	0.016	0.11
1473	1	0	0	0.14	0.16
1474	0.98	0.022	0	0.14	0.16
1475	1	0	0	0.14	0.16
1476	0.21	0.79	1	0.016	0.11
1477	0	1	1	0.016	0.11
1478	1	0	0	0.14	0.16
1479	1	0	0	0.14	0.16
1480	1	0	0	0.14	0.16
1481	1	0	0	0.14	0.16
1482	1	0	0	0.14	0.16
1483	0	1	1	0.016	0.11
1484	0	1	1	0.016	0.11
1485	0	1	1	0.016	0.11
1486	1.4e-05	1	1	0.016	0.11
1487	1	0.00035	0	0.14	0.16
1488	1	0	0	0.14	0.16
1489	1	0	0	0.14	0.16
1490	1	0	0	0.14	0.16
1491	3.6e-05	1	1	0.016	0.11
1492	1	0	0	0.14	0.16
1493	1	0	0	0.14	0.16
1494	0	1	1	0.016	0.11
1495	0	1	1	0.016	0.11
1496	1	2.3e-06	0	0.14	0.16
1497	0	1	1	0.016	0.11
1498	0.019	0.98	1	0.016	0.11
1499	1	0	0	0.14	0.16
1500	1	0	0	0.14	0.16
1501	0	1	1	0.016	0.11
1502	1	0.00012	0	0.14	0.16
1503	0.091	0.91	1	0.016	0.11
1504	0	1	1	0.016	0.11
1505	1	0	0	0.14	0.16
1506	1	0	0	0.14	0.16
1507	1	0.0019	0	0.14	0.16
1508	0.017	0.98	1	0.016	0.11
1509	1	0	0	0.14	0.16
1510	2.3e-05	1	1	0.016	0.11
1511	0	1	1	0.016	0.11
1512	0	1	1	0.016	0.11
1513	0.0089	0.99	1	0.016	0.11
1514	1	0	0	0.14	0.16
1515	0.0017	1	1	0.016	0.11
1516	0	1	1	0.016	0.11
1517	1	0	0	0.14	0.16
1518	0.99	0.0075	0	0.14	0.16
1519	1	0	0	0.14	0.16
1520	1	0	0	0.14	0.16
1521	1	0	0	0.14	0.16
1522	1	0	0	0.14	0.16
1523	1	6.4e-05	0	0.14	0.16
1524	0	1	1	0.016	0.11
1525	1	0	0	0.14	0.16
1526	1	0	0	0.14	0.16
1527	0.99	0.0097	0	0.14	0.16
1528	1	0.00048	0	0.14	0.16
1529	1	0	0	0.14	0.16
1530	0.011	0.99	1	0.016	0.11
1531	1	0	0	0.14	0.16
1532	1.1e-05	1	1	0.016	0.11
1533	1	0	0	0.14	0.16
1534	0.58	0.42	0	0.14	0.16
1535	1	0	0	0.14	0.16
1536	1	0	0	0.14	0.16
1537	1	0	0	0.14	0.16
1538	0	1	1	0.016	0.11
1539	0.98	0.016	0	0.14	0.16
1540	1	0	0	0.14	0.16
1541	1	0	0	0.14	0.16
1542	1	0	0	0.14	0.16
1543	1	0	0	0.14	0.16
1544	0	1	1	0.016	0.11
1545	1	0	0	0.14	0.16
1546	0	1	1	0.016	0.11
1547	0.042	0.96	1	0.016	0.11
1548	1	4.6e-06	0	0.14	0.16
1549	0.00032	1	1	0.016	0.11
1550	1	0	0	0.14	0.16
1551	1	0	0	0.14	0.16
1552	1	0	0	0.14	0.16
1553	9.8e-06	1	1	0.016	0.11
1554	1	0	0	0.14	0.16
1555	1	0	0	0.14	0.16
1556	0.085	0.91	1	0.016	0.11
1557	1	0	0	0.14	0.16
1558	1	0	0	0.14	0.16
1559	1	0	0	0.14	0.16
1560	1	0	0	0.14	0.16
1561	0	1	1	0.016	0.11
1562	1	0	0	0.14	0.16
1563	1	0	0	0.14	0.16
1564	0	1	1	0.016	0.11
1565	1	0	0	0.14	0.16
1566	1	0	0	0.14	0.16
1567	1	0	0	0.14	0.16
1568	0.0015	1	1	0.016	0.11
1569	1	0	0	0.14	0.16
1570	0.94	0.062	0	0.14	0.16
1571	0	1	1	0.016	0.11
1572	0	1	1	0.016	0.11
1573	1	0	0	0.14	0.16
1574	1	0	0	0.14	0.16
1575	1	0	0	0.14	0.16
1576	0	1	1	0.016	0.11
1577	1	0	0	0.14	0.16
1578	1	0	0	0.14	0.16
1579	0	1	1	0.016	0.11
1580	2.8e-06	1	1	0.016	0.11
1581	1	0	0	0.14	0.16
1582	1.7e-05	1	1	0.016	0.11
1583	1	0	0	0.14	0.16
1584	1	0	0	0.14	0.16
1585	0	1	1	0.016	0.11
1586	1	0	0	0.14	0.16
1587	1	0	0	0.14	0.16
