SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
244	0.0015	0	0	0.0027	0.99	0	0	0	0	1.9e-06	0.00086	0	0	0	0.00093	4	0.28	0.14
245	0.00045	0	0	0.021	0.027	0	0	0	0	0	2.6e-05	0	0	0.95	0.00028	13	0.28	0.016
246	0.0024	0	6.3e-06	0	0.95	0	0	0	0	0.037	0.0041	0	0	0	0.0015	4	0.28	0.14
247	0.0015	0	0	1.1e-05	0.98	0	0	0	0	0.014	0.0031	0	0	0	0.00096	4	0.28	0.14
248	0.0078	0	0	0	0.95	0	0	0	0	0.037	0.0014	0	0	0	0.0048	4	0.28	0.14
249	0	0	0.082	0	0.88	0	0.0036	0	0	0.031	0.00039	0	0	0	0	4	0.28	0.14
250	0	0	0	0	0	0	0	0	0	0	0	7.6e-06	1	0	0	12	0	0.14
251	0.0099	0.00057	0.00053	0.0014	0.97	0	7.2e-06	0	0	0.0072	0.0072	0	0	0.00011	0.0061	4	0.28	0.14
252	5.1e-05	8.4e-06	1.1e-05	1.2e-05	0.96	0	0.00013	0	0	0.011	0.027	0	0	0	3.2e-05	4	0.28	0.14
253	0	0	0.016	0	0.97	0	0.011	0	0	0.0025	0.003	0	0	0	0	4	0.28	0.14
254	0.032	0	0.0015	0.0082	0.94	0	0.0017	0	0	6e-06	0.00016	0	0	0	0.02	4	0.28	0.14
255	0	0	0.00018	0	0.99	0	0.0056	0	0	0.00092	0.0079	0	0	0	0	4	0.28	0.14
256	0	0	0	0	0	0	1e-06	0.98	0	0	0	0	0	0.021	0	7	0.28	0
257	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.02	0	7	0.28	0
258	0	0	0.013	0	0.98	0	0.0043	0	0	0.0033	0.0017	0	0	0	0	4	0.28	0.14
259	0.0001	2.4e-05	0.12	0	0.81	0	0.0094	0	0	0.056	0.0043	0	0	0	6.3e-05	4	0.28	0.14
260	0	0	0.16	0	0.74	0	0.095	0	0	0.00027	0.0024	0	0	0	0	4	0.28	0.14
261	0	0	0	0	0	0	0	0	0	0.013	0	0.00033	0.99	0	0	12	0	0.14
262	0	0	0.0024	0	0.94	0	0.002	0	0	0.052	0.0039	0	0	0	0	4	0.28	0.14
263	0	9.8e-05	1	0	0.0022	0	0.0015	0	0	0	0.0001	0	0	0	0	2	0.48	0.22
264	0.021	0	5.1e-06	0	0.92	0	0	0	0	0.047	0.0017	0	0	0	0.013	4	0.28	0.14
265	0.59	0	1.7e-06	8e-06	0.051	0	0	0	0	7.3e-06	0	0	0	0	0.36	0	0.22	0.14
266	0.028	2.4e-05	0.0061	0.0024	0.93	0	0.0041	0	0	0.013	0.003	0	0	3.9e-06	0.017	4	0.28	0.14
267	0.3	0	0.019	0.0013	0.48	0	0.00011	0	0	0.0083	0.00012	0	0	0	0.19	4	0.28	0.14
268	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
269	0	0	0.33	0	0.65	0	0.021	0	0	0.0011	0.00086	0	0	0	0	4	0.28	0.14
270	0	0	0.001	0	0.99	0	0.00024	0	0	0.011	0.00074	0	0	0	0	4	0.28	0.14
271	0.075	6.7e-06	0	0.0051	0.87	0	0	0	0	0.0044	0.0013	0	0	0.00076	0.047	4	0.28	0.14
272	0	0	0.032	0	0.96	0	0.0046	0	0	0.0048	0.0012	0	0	0	0	4	0.28	0.14
273	0.0091	0	0	0.0037	0.98	0	0	0	0	1.4e-05	0.00049	0	0	0	0.0057	4	0.28	0.14
274	0.00029	0	0	1.1e-06	1	0	0	0	0	0.0025	0.001	0	0	0	0.00018	4	0.28	0.14
275	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
276	0	0	0	0	0	0	0	0	8e-05	0	0	0	1	0	0	12	0	0.14
277	0	0	0	0	0	0	0	0	1	0	0	0	1.3e-05	0	0	8	0	0.016
278	0	0	0.11	0	0.81	0	0.011	0	0	0.064	0.0033	0	0	0	0	4	0.28	0.14
279	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
280	0.0058	4.6e-06	7.8e-05	0.00013	0.96	0	0	0	0	0.022	0.0067	0	0	0	0.0036	4	0.28	0.14
281	0	0	0	0	0.018	0	0	0	0	0.98	1.8e-05	0	0	0	0	9	0.28	0.22
282	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.01	0	7	0.28	0
283	0	0	0.68	0	0.32	0	0.0025	0	0	0.00095	6.8e-05	0	0	0	0	2	0.48	0.22
284	0.13	0	0	0.025	0.77	0	0	0	0	1.1e-05	4.7e-05	0	0	0	0.079	4	0.28	0.14
285	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.0058	0	7	0.28	0
286	0.00062	1.1e-06	0	0.00011	0.99	0	0	0	0	0.0024	0.0086	0	0	0	0.00039	4	0.28	0.14
287	6.4e-05	0	0	0	0.96	0	0	0	0	0.037	0.005	0	0	0	4e-05	4	0.28	0.14
288	0.002	0	0	0.0015	0.99	0	0	0	0	7.2e-05	0.0019	0	0	0	0.0013	4	0.28	0.14
289	0.0012	0	0	1.5e-05	0.99	0	0	0	0	0.0036	0.0014	0	0	0	0.00074	4	0.28	0.14
290	0.0078	7.9e-06	0.00023	0.00027	0.93	0	0	0	0	0.055	0.0058	0	0	0	0.0049	4	0.28	0.14
291	0	0	0	0	0	0	0	0	0	0	0	5.7e-05	1	0	0	12	0	0.14
292	0	1.5e-06	0.013	0	0.45	0	0.52	0	0	0.00015	0.015	0	0	0	0	6	0.57	0.22
293	3.7e-05	0	0	8.7e-05	1	0	0	0	0	0	0.00027	0	0	0	2.3e-05	4	0.28	0.14
294	0	0	0.0021	0	0.99	0	0.00044	0	0	0.004	0.00047	0	0	0	0	4	0.28	0.14
295	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0.029	0	7	0.28	0
296	0.00014	3.5e-06	0.0012	4.4e-06	0.8	0	0	0	0	0.17	0.022	0	0	0	8.6e-05	4	0.28	0.14
297	0	0	0.52	0	0.41	0	0.068	0	0	6.8e-05	0.00048	0	0	0	0	2	0.48	0.22
298	0.031	0	0.00012	0.00015	0.72	0	0	0	0	0.23	0.0019	0	0	0	0.019	4	0.28	0.14
299	0.0089	5.6e-05	0	0.011	0.97	0	0	0	0	0.00053	0.0044	0	0	0.0022	0.0055	4	0.28	0.14
300	0.0011	0	3.2e-06	5.4e-06	0.8	0	0	0	0	0.19	0.0046	0	0	0	0.00068	4	0.28	0.14
301	0.007	0.00078	0.0016	0.0019	0.97	0	5.7e-05	0	0	0.0073	0.011	0	0	4.7e-05	0.0044	4	0.28	0.14
302	0.0077	6.8e-06	0	0.0054	0.98	0	0	0	0	0.0005	0.0034	0	0	0	0.0048	4	0.28	0.14
303	0	0	0.072	0	0.91	0	0.014	0	0	0.0024	0.0015	0	0	0	0	4	0.28	0.14
304	0	0	0.0005	0	0.97	0	0.00075	0	0	0.023	0.0023	0	0	0	0	4	0.28	0.14
305	0.017	2.4e-06	6e-05	0.00037	0.91	0	0	0	0	0.058	0.0036	0	0	0	0.011	4	0.28	0.14
306	0	0	0	0	0	0	0	0	0	0	0	2.8e-06	1	0	0	12	0	0.14
307	0.001	0	0	2.8e-06	0.98	0	0	0	0	0.017	0.0012	0	0	0	0.00064	4	0.28	0.14
308	0.0017	0	0	5.9e-05	0.99	0	0	0	0	0.0019	0.003	0	0	0	0.001	4	0.28	0.14
309	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.01	0	7	0.28	0
310	0	0	0.018	0	0.94	0	0.0013	0	0	0.043	0.00093	0	0	0	0	4	0.28	0.14
311	0	0	0.031	0	0.86	0	0.0043	0	0	0.1	0.0028	0	0	0	0	4	0.28	0.14
312	0	0	0.81	0	0.19	0	0.0021	0	0	0.00015	3.4e-05	0	0	0	0	2	0.48	0.22
313	0	0	0.0022	0	0.94	0	0.013	0	0	0.013	0.036	0	0	0	0	4	0.28	0.14
314	0	0	0.0052	0	0.99	0	0.0017	0	0	0.00032	0.00024	0	0	0	0	4	0.28	0.14
315	0	0	0.19	0	0.69	0	0.11	0	0	0.0003	0.0022	0	0	0	0	4	0.28	0.14
316	0.00019	0	0	0	1	0	0	0	0	0.0019	0.00066	0	0	0	0.00012	4	0.28	0.14
317	0	0	0.018	0	0.6	0	0.0023	0	0	0.37	0.0045	0	0	0	0	4	0.28	0.14
318	0	0	0.0022	0	0.98	0	0.012	0	0	0.003	0.0059	0	0	0	0	4	0.28	0.14
319	0	0	0.79	0	6.6e-05	0	0.21	0	0	0.0002	2.8e-05	0	0	0	0	2	0.48	0.22
320	0	0	0.00022	0	0.88	0	0.0014	0	0	0.11	0.0091	0	0	0	0	4	0.28	0.14
321	0	0	0	0	0	0	0	0	0	0	0	0.00019	1	0	0	12	0	0.14
322	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0.024	0	7	0.28	0
323	0.064	1.6e-06	0	0.0029	0.88	0	0	0	0	0.015	0.0016	0	0	2.7e-06	0.04	4	0.28	0.14
324	0.00069	2.9e-05	3.1e-06	0.0005	0.033	0	0	0.87	0	7.5e-05	0.0002	0	0	0.091	0.00043	7	0.28	0
325	0	0	0.00023	0	0.96	0	0.026	0	0	0.001	0.017	0	0	0	0	4	0.28	0.14
326	0.00071	4.1e-06	0	0.013	0.98	0	0	0	0	2.2e-06	0.0044	0	0	0	0.00044	4	0.28	0.14
327	0.0075	5.9e-06	0	0.0042	0.98	0	0	0	0	0.00045	0.0035	0	0	0	0.0047	4	0.28	0.14
328	0.066	3.2e-06	0	0.0055	0.88	0	0	0	0	0.0084	0.0016	0	0	0.00014	0.041	4	0.28	0.14
329	0	0	0.21	0	0.78	0	0.0046	0	0	6e-06	3.2e-05	0	0	0	0	4	0.28	0.14
330	0	0	0	0	0	0	0	0	2.7e-06	0	0	0.015	0.99	0	0	12	0	0.14
331	0.02	1.1e-05	7.7e-06	0.0023	0.95	0	0	0	0	0.0085	0.0035	0	0	0	0.013	4	0.28	0.14
332	0.086	0	0	0.014	0.85	0	0	0	0	1.7e-05	0.00012	0	0	0	0.054	4	0.28	0.14
333	0	0	0.43	0	0.56	0	0.00012	0	0	0.0041	1.2e-05	0	0	0	0	4	0.28	0.14
334	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.016
335	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
336	0	0	0.013	0	0.93	0	0.0066	0	0	0.045	0.0049	0	0	0	0	4	0.28	0.14
337	0.00041	0	0	4.5e-06	1	0	0	0	0	0.00042	0.00028	0	0	0	0.00025	4	0.28	0.14
338	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
339	0	0	0.1	0	0.84	0	0.013	0	0	0.04	0.0031	0	0	0	0	4	0.28	0.14
340	0.00049	0.00017	0.00013	0.0031	0.49	0	0	0	0	0.5	0.0053	0	0	7.2e-05	0.0003	9	0.28	0.22
341	0	0	0.0086	0	0.97	0	0.0021	0	0	0.017	0.00046	0	0	0	0	4	0.28	0.14
342	0.00011	0	0	0	0.85	0	0	0	0	0.15	0.0024	0	0	0	6.9e-05	4	0.28	0.14
343	0.023	1.6e-06	0.00022	6e-05	0.91	0	0	0	0	0.048	0.0028	0	0	0	0.014	4	0.28	0.14
344	0	0	0.01	0	0.99	0	0.00093	0	0	0.0029	0.00037	0	0	0	0	4	0.28	0.14
345	5.2e-06	3.3e-06	0.25	0	0.72	0	0.0094	0	0	0.015	0.009	0	0	0	3.2e-06	4	0.28	0.14
346	0.31	0	0	0.00045	0.5	0	0	0	0	9.2e-05	1.7e-05	0	0	0	0.19	4	0.28	0.14
347	0	0	0.6	0	0.39	0	0.0043	0	0	3.3e-05	4.8e-05	0	0	0	0	2	0.48	0.22
348	0.0046	0	0.002	0	0.92	0	1.3e-05	0	0	0.059	0.0063	0	0	0	0.0029	4	0.28	0.14
349	0	0	0.22	0	0.18	0	0.074	0	0	0.53	0.00021	0	0	0	0	9	0.28	0.22
350	0.023	0.00026	0.00033	0.0021	0.94	0	5.7e-06	0	0	0.01	0.0045	0	0	0.0012	0.015	4	0.28	0.14
351	0.00032	0	0.17	0	0.72	0	0.0069	0	0	0.089	0.014	0	0	0	0.0002	4	0.28	0.14
352	0.011	1.9e-06	1.7e-05	0.00011	0.95	0	0	0	0	0.029	0.0035	0	0	0	0.0066	4	0.28	0.14
353	0	0	0	0	0	0	0	0	0	0	0	0.00018	1	0	0	12	0	0.14
354	0.0026	0	0	0	0.98	0	0	0	0	0.01	0.0011	0	0	0	0.0016	4	0.28	0.14
355	0	0	0.96	0	0.008	0	0.029	0	0	0.00031	0.0057	0	0	0	0	2	0.48	0.22
356	0	0	3.2e-05	0	0.98	0	0.0032	0	0	0.0063	0.012	0	0	0	0	4	0.28	0.14
357	0.016	0	0	0.001	0.97	0	0	0	0	0.00081	0.0013	0	0	0	0.0097	4	0.28	0.14
358	0.066	0	0	0.00028	0.85	0	0	0	0	0.04	0.0012	0	0	0	0.041	4	0.28	0.14
359	0.0061	0	0	0	0.82	0	0	0.17	0	0	0.00011	0	0	8.2e-05	0.0038	4	0.28	0.14
360	0.00068	0.0015	0.0056	0.0029	0.47	0	0	0	0	0.51	0.0074	0	0	0.0018	0.00042	9	0.28	0.22
361	0.027	0	0	0.003	0.89	0	0	0	0	0.057	0.0017	0	0	0	0.017	4	0.28	0.14
362	0.2	0	0	0.0039	0.65	0	0	0	0	0.016	0.00019	0	0	0	0.12	4	0.28	0.14
363	0.23	0	0	0.048	0.26	0	0	0	0	0.31	3e-05	0	0	1.9e-05	0.15	9	0.28	0.22
364	1.5e-05	0	0	0.016	0.00022	0	0	0	0	0.98	0	0	0	0.00054	9.5e-06	9	0.28	0.22
365	0.18	0	0	0	0.59	0	0	0.12	0	0	2.9e-05	0	0	0.00036	0.11	4	0.28	0.14
366	0.0097	0	0	0	0.81	0	0	0.17	0	6.7e-05	0.0034	0	0	0.0052	0.006	4	0.28	0.14
367	0	4.3e-06	0.22	0	0.6	0	0.076	0	0	0.085	0.016	0	0	0	0	4	0.28	0.14
368	0.092	0	0	0	0.7	0	0	0.15	0	0	0.00024	0	0	0.0018	0.057	4	0.28	0.14
369	8.9e-05	4.4e-06	0	0.005	0.044	0	0	0	0	0.95	0.00018	0	0	0.00014	5.5e-05	9	0.28	0.22
370	0	3.5e-06	0.56	0	0.37	0	0.07	0	0	0.00022	0.00063	0	0	0	0	2	0.48	0.22
371	0	0	1.3e-05	0	0.97	0	0.00028	0	0	0.027	0.0041	0	0	0	0	4	0.28	0.14
372	0.00017	0.014	2.3e-05	0.0029	0.94	0	0	0	0	0.00013	0.038	0	0	0.00079	0.00011	4	0.28	0.14
373	0	0	0	0	0	0	0	0	0	0	0	5.8e-06	1	0	0	12	0	0.14
374	0.025	0	0	0.0005	0.96	0	0	0	0	0.0016	0.00036	0	0	0	0.016	4	0.28	0.14
375	0.058	0	0	0.0019	0.9	0	0	0	0	0.0011	0.00034	0	0	0	0.036	4	0.28	0.14
376	0	0.0012	0.46	0	0.3	0	0.24	0	0	8.5e-05	0.0011	0	0	0	0	2	0.48	0.22
377	0.0025	0	0	0.083	0.91	0	0	0	0	0	2.1e-05	0	0	0	0.0016	4	0.28	0.14
378	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0042	0	7	0.28	0
379	0	0	0	0	3.7e-06	0	0	0.96	0	0	0	0	0	0.037	0	7	0.28	0
380	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.016
381	0.00016	0.00078	0.037	3.8e-05	0.88	0	0.00011	0	0	0.033	0.046	0	0	0	0.0001	4	0.28	0.14
382	0.0031	3.9e-05	8.2e-05	0.00052	0.97	0	0	0	0	0.013	0.0092	0	0	0	0.0019	4	0.28	0.14
383	0	0	0.23	0	0.71	0	0.00054	0	0	0.058	0.00014	0	0	0	0	4	0.28	0.14
384	0.085	0	0	0	0.12	0	0	0	0	0.74	1.1e-05	0	0	0	0.053	9	0.28	0.22
385	0.012	0	0	0.00032	0.95	0	0	0	0	0.027	0.0024	0	0	0	0.0075	4	0.28	0.14
386	0.012	2.8e-05	0.0014	0.00048	0.9	0	1.3e-05	0	0	0.07	0.0059	0	0	0	0.0075	4	0.28	0.14
387	0	0	0.0037	0	0.95	0	0.0065	0	0	0.034	0.0027	0	0	0	0	4	0.28	0.14
388	0.015	0.0009	4.1e-05	0.0062	0.86	0	0	0	0	0.0013	0.0047	0	0	0.098	0.0095	4	0.28	0.14
389	0.0079	0	0	0.00016	0.99	0	0	0	0	0.00037	0.00058	0	0	0	0.0049	4	0.28	0.14
390	0	0	0.0011	0	0.98	0	0.0024	0	0	0.011	0.0024	0	0	0	0	4	0.28	0.14
391	0.0015	0.0034	0.043	0.00024	0.91	0	0.0019	0	0	0.02	0.019	0	0	1.3e-05	0.00096	4	0.28	0.14
392	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
393	0.31	0	0.041	0.031	0.42	0	0.00048	0	0	0	2.7e-06	0	0	0	0.19	4	0.28	0.14
394	0.00027	0	0	5e-06	1	0	1.9e-06	0	0	0.00077	0.0016	0	0	0	0.00017	4	0.28	0.14
395	4.4e-05	0	0	0	0.44	0	0	0.51	0	1.1e-06	0.042	0	0	0.0073	2.7e-05	7	0.28	0
396	0	0	0	0	0.52	0	0	0	1.3e-05	0.17	3.9e-06	0.0005	0.31	6.5e-06	0	4	0.28	0.14
397	0	0	0	0	0	0	0	1	0	0	0	0	0	4.4e-05	0	7	0.28	0
398	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
399	0	0.0014	0.13	0	0	0	0.87	0	0	0	0	0	0	0	0	6	0.57	0.22
400	0	0	7.6e-06	3.8e-06	3.6e-05	0	8.3e-05	0.95	0	0	0	0	0	0.049	0	7	0.28	0
401	0	0	0	0	0	0	0	0	0	0.0055	0	6.3e-05	0.99	0	0	12	0	0.14
402	0	0	0.0035	0	0.82	0	0.00041	0	0	0.17	0.0014	0	0	0	0	4	0.28	0.14
403	0	0	0	0	0	0	0	0	0	0.0017	0	0.022	0.98	0	0	12	0	0.14
404	0	0.0015	0.07	0	0.92	0	0.0078	0	0	0	9.9e-05	0	0	0	0	4	0.28	0.14
405	0.0012	4.9e-05	0.00012	0.00011	0.97	0	0	0	0	0.013	0.013	0	0	0	0.00078	4	0.28	0.14
406	0	0	0.067	0	0.91	0	0.012	0	0	0.0061	0.003	0	0	0	0	4	0.28	0.14
407	0	0	0	0	0.58	0	0	0	0	0.42	0.0011	0	0	0	0	4	0.28	0.14
408	0	0	0	0	0.75	0	0	0	0	0.25	0.0019	0	0	0	0	4	0.28	0.14
409	0	0	0	0	0.00083	0	0	0	0	0.23	0	5e-06	0.76	0	0	12	0	0.14
410	0	0	0.015	0	0.91	0	0.0038	0	0	0.064	0.0035	0	0	0	0	4	0.28	0.14
411	0.014	4.2e-06	0.0084	4.9e-05	0.83	0	0.0095	0	0	0.13	0.0031	0	0	0	0.0087	4	0.28	0.14
412	0.011	4.6e-06	0.0012	0.00011	0.44	0	0.0011	0.5	0	0.0018	0.0035	0	0	0.03	0.0066	7	0.28	0
413	0.018	2e-05	0.00093	0.0006	0.93	0	0.00084	0	0	0.036	0.0041	0	0	0	0.011	4	0.28	0.14
414	0.00077	0	0	9.9e-05	1	0	0.00011	0	0	0.00034	0.0023	0	0	0	0.00048	4	0.28	0.14
415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
416	0.021	0	0	0	0.94	0	0	0	0	0.027	0.00095	0	0	0	0.013	4	0.28	0.14
417	0	0	0.096	0	0.66	0	0.047	0	0	0.19	0.0075	0	0	0	0	4	0.28	0.14
418	0.0019	0	0	3.2e-06	0.96	0	0	0	0	0.03	0.0024	0	0	0	0.0012	4	0.28	0.14
419	0.028	0	0	0	0.72	0	0	0.24	0	0	0	0	0	0.00087	0.018	4	0.28	0.14
420	0.002	0	8e-06	0	0.95	0	0	0	0	0.038	0.0044	0	0	0	0.0013	4	0.28	0.14
421	0	0	0.9	0	0.073	0	0.03	0	0	0	2.4e-05	0	0	0	0	2	0.48	0.22
422	0	0	0	0	0	0	0	0	0	0	0	8.8e-05	1	0	0	12	0	0.14
423	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00059	0	7	0.28	0
424	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
425	0.13	0	0	2.7e-05	0.59	0	0	0.19	0	0	0	0	0	0.0075	0.082	4	0.28	0.14
426	0	0	0	0	0	0	0	0	0	0	0	0.00037	1	0	0	12	0	0.14
427	0.0012	5.6e-05	0.0013	4.1e-05	0.95	0	1.1e-06	0	0	0.033	0.013	0	0	0	0.00074	4	0.28	0.14
428	0.0052	0	0	5.1e-06	0.99	0	0	0	0	1.2e-06	3.9e-06	0	0	0	0.0032	4	0.28	0.14
429	0.15	1.4e-06	1.4e-06	0.002	0.74	0	0	0	0	0.011	0.0008	0.00023	0	1.2e-06	0.094	4	0.28	0.14
430	0.031	0	0	0	0.91	0	0	0	0	0.036	0.00086	0	0	0	0.019	4	0.28	0.14
431	9.5e-05	8.7e-06	0.013	0	0.86	0	3.2e-06	0	0	0.1	0.031	0	0	0	5.9e-05	4	0.28	0.14
432	0	0	0.042	0	0.95	0	0.0023	0	0	0.00077	0.00034	0	0	0	0	4	0.28	0.14
433	0	0	0	0	0	0	0	0	0	0	0	3.4e-06	1	0	0	12	0	0.14
434	0.012	4.5e-06	1.1e-05	0.00061	0.96	0	0	0	0	0.019	0.0034	0	0	0	0.0075	4	0.28	0.14
435	0.0016	3.6e-05	0.011	1.3e-05	0.92	0	7.8e-05	0	0	0.054	0.013	0	0	0	0.00098	4	0.28	0.14
436	0.017	9.6e-06	0	0.0022	0.96	0	0	0	0	0.0031	0.0026	0	0	3.9e-06	0.01	4	0.28	0.14
437	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
438	0.001	0	0	0	0.75	0	0	0.25	0	0	0	0	0	0.0015	0.00065	4	0.28	0.14
439	0	0	0.12	0	0.86	0	0.0056	0	0	0.013	0.0014	0	0	0	0	4	0.28	0.14
440	0	0	0	0	0	0	0	0	0	0	0	0.01	0.99	0	0	12	0	0.14
441	2.9e-05	0	0	0	0.011	0	0	0	0	0.99	1.9e-05	0	0	0	1.8e-05	9	0.28	0.22
442	0	0	0.059	0	0.076	0	0.86	0	0	0	0.00053	0	0	0	0	6	0.57	0.22
443	0.0041	0.00044	0.04	0.0003	0.87	0	0.0016	0	0	0.073	0.01	0	0	0	0.0026	4	0.28	0.14
444	0	0	0.0018	0	0.92	0	0.0038	0	0	0.06	0.01	0	0	0	0	4	0.28	0.14
445	0.035	9.4e-05	7.4e-06	0.012	0.68	0	0	0	0	0.0022	0.0019	0	0	0.24	0.022	4	0.28	0.14
446	0.001	1.5e-05	0	0.00067	0.031	0	0	0.87	0	6.6e-05	0.00012	0	0	0.094	0.00064	7	0.28	0
447	0	0	0.0017	0	1	0	0.00026	0	0	0.0024	0.00033	0	0	0	0	4	0.28	0.14
448	0	0	5.9e-05	0	0.99	0	5.1e-05	0	0	0.013	0.00051	0	0	0	0	4	0.28	0.14
449	0	0	0.39	0	0.42	0	0.089	0	0	0.083	0.013	0	0	0	0	4	0.28	0.14
450	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
451	0.00011	0	0	0.00014	0.0011	0	0	0.93	0	0	1.4e-06	0	0	0.069	6.8e-05	7	0.28	0
452	0.17	0	0	0.0026	0.72	0	0	0	0	0.0092	0.00046	0	0	0	0.1	4	0.28	0.14
453	0.0045	0.00046	0.019	0.00042	0.91	0	0.0005	0	0	0.054	0.011	0	0	0	0.0028	4	0.28	0.14
454	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.28	0.016
455	6.6e-05	0	0	0	1	0	0	0	0	1.2e-05	0.00038	0	0	0	4.1e-05	4	0.28	0.14
456	0.0023	0	0	0.002	0.99	0	0	0	0	0.0001	0.002	0	0	0	0.0014	4	0.28	0.14
457	0	0	0	0	0	0	0	0	0	0	0	6.8e-05	1	0	0	12	0	0.14
458	0	0	5.7e-06	0	1	0	0.001	0	0	0.00025	0.0029	0	0	0	0	4	0.28	0.14
459	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.031	0.14
460	5.7e-06	8.5e-05	0	1.7e-05	0.94	0	0	0	0	0.00017	0.055	0	0	0	3.5e-06	4	0.28	0.14
461	0	0	0.0097	0	0.84	0	0.14	0	0	0.0009	0.017	0	0	0	0	4	0.28	0.14
462	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0.016
463	0.024	0	0	0	0.94	0	0	0	0	0.019	9.2e-05	0	0	0	0.015	4	0.28	0.14
464	0.0019	0	1e-06	0	0.85	0	0	0	0	0.14	0.0025	0	0	0	0.0012	4	0.28	0.14
465	0	0	0	0	0	0	0	0	2.2e-06	0	0	0.002	1	0	0	12	0	0.14
466	0	0	0.0032	0	0.27	0	0.71	0	0	3e-06	0.0079	0	0	0	0	6	0.57	0.22
467	0	0	0.92	0	0.083	0	0.0021	0	0	0	3.2e-06	0	0	0	0	2	0.48	0.22
468	0	0	0.021	0	0.88	0	0.04	0	0	0.0068	0.051	0	0	0	0	4	0.28	0.14
469	0	0	0	0	0	0	0	0	0.13	0	0	5e-05	0.87	0	0	12	0	0.14
470	0.47	0	0	0	0.18	0	0	0.06	0	0	0	0	0	0.00055	0.29	0	0.22	0.14
471	0	0	0	0	0	0	0	0	0	0	0	0.00018	1	0	0	12	0	0.14
472	0.00071	0	0	0.00022	0.99	0	0	0	0	0.0018	0.0077	0	0	0	0.00044	4	0.28	0.14
473	0.00052	0.00011	1.2e-05	0.00021	0.97	0	0	0	0	0.0036	0.028	0	0	0	0.00032	4	0.28	0.14
474	6.6e-06	0	0	0	0.99	0	0	0	0	0.00071	0.011	0	0	0	4.1e-06	4	0.28	0.14
475	0	0	0	0	0	0	0	0	0	0	0	0.014	0.99	0	0	12	0	0.14
476	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.011	0	7	0.28	0
477	0.0076	5.3e-06	0	0.0016	0.98	0	0	0	0	0.0043	0.0059	0	0	0	0.0047	4	0.28	0.14
478	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00083	0	7	0.28	0
479	0.017	0	0	7e-05	0.95	0	0	0	0	0.021	0.00094	0	0	0	0.011	4	0.28	0.14
480	7.1e-05	0.00034	8.6e-05	3.6e-05	0.93	0	0	0	0	0.0031	0.071	0	0	0	4.4e-05	4	0.28	0.14
481	4.2e-06	0	0	0	0.078	0	0	0	0	0.92	8.3e-05	0	0	0	2.6e-06	9	0.28	0.22
482	3.4e-05	0	0	0	0.99	0	0	0	0	0.0064	0.0018	0	0	0	2.1e-05	4	0.28	0.14
483	0.0086	6.6e-05	0	0.0055	0.97	0	0	0	0	0.0014	0.0075	0	0	3.2e-06	0.0053	4	0.28	0.14
484	0.018	0	0	0.0013	0.97	0	0	0	0	0.001	0.002	0	0	0	0.011	4	0.28	0.14
485	0.16	0	0	0.0061	0.73	0	0	0	0	0.0043	0.00071	0	0	0	0.1	4	0.28	0.14
486	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
487	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0032	0	7	0.28	0
488	0.083	0	0	0.001	0.86	0	0	0	0	5.5e-06	1.8e-05	0	0	0	0.052	4	0.28	0.14
489	0.011	0.0011	0.018	0.0011	0.88	0	0.00095	0	0	0.061	0.015	0	0	2e-05	0.0071	4	0.28	0.14
