SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
360	0.019	0.0017	0.17	0.81	0	0	0	0	3	0.23	0.48
361	0.031	0.0029	0.2	0.77	7.6e-06	0	0	0	3	0.23	0.48
362	1	0	0	0	0	0	0	0	0	0.15	0.29
363	0.44	0.05	0.33	0.01	0.17	0	0	0	0	0.15	0.29
364	0.88	0.066	0.023	0.02	0.016	0	0	0	0	0.15	0.29
365	0.67	0.055	0.17	0.085	0.024	0	0	0	0	0.15	0.29
366	0.72	0.065	0.21	0.0085	0.00058	0	0	0	0	0.15	0.29
367	0.47	0.029	0.054	0.45	0.00055	0	0	0	0	0.15	0.29
368	0.02	0.0011	0.0051	0.97	0	0	0	0	3	0.23	0.48
369	0.57	0.034	0.099	0.3	0.0041	0	0	0	0	0.15	0.29
370	0.71	0.047	0.062	0.18	2.4e-06	0	0	0	0	0.15	0.29
371	0	0.8	0.12	0.08	0.003	0	0	0	1	0.31	0.57
372	1	0	0	0.00022	0	0	0	0	0	0.15	0.29
373	0.94	0.035	0.0086	0.011	0.0088	0	0	0	0	0.15	0.29
374	0.95	3.9e-05	0.0029	0.045	0	0	0	0	0	0.15	0.29
375	0.9	0.00027	0.0021	0.094	1.4e-06	0	0	0	0	0.15	0.29
376	0	0.0018	0.021	0.98	0	0	0	0	3	0.23	0.48
377	0.31	0.029	0.065	0.58	0.016	0	0	0	3	0.23	0.48
378	0.96	0.036	0.00043	0.0052	9.3e-06	0	0	0	0	0.15	0.29
379	1	0	3.8e-05	0.0029	0	0	0	0	0	0.15	0.29
380	0.67	0.057	0.19	0.056	0.021	0	0	0	0	0.15	0.29
381	0.96	0.03	0.004	0.0011	0.00056	0	0	0	0	0.15	0.29
382	0.94	0.0011	0.017	0.045	0.0013	0	0	0	0	0.15	0.29
383	1	0	1.3e-05	0.0022	0	0	0	0	0	0.15	0.29
384	0.18	0	0	5.1e-05	0	0	0	0.82	7	0.033	0.29
385	0	0	0	2e-06	0	1	0	0.0031	5	0	0.13
386	0.53	0.053	0.38	0.031	0.007	0	0	0	0	0.15	0.29
387	0.78	0.043	0.008	0.17	0.0029	0	0	0	0	0.15	0.29
388	0.31	0.021	0.022	0.64	0.0035	0	0	0	3	0.23	0.48
389	0.82	9.3e-05	0.0016	0.18	0	0	0	0	0	0.15	0.29
390	0.98	2.3e-05	0.0016	0.014	1.5e-05	0	0	0	0	0.15	0.29
391	0.78	0.069	0.11	0.011	0.028	0	0	0	0	0.15	0.29
392	0.47	1.1e-06	3.7e-05	0.53	0	0	0	0	3	0.23	0.48
393	0.23	0.0027	0.018	0.75	6.1e-06	0	0	0	3	0.23	0.48
394	0.96	2.5e-05	0.00046	0.035	0	0	0	0	0	0.15	0.29
395	0.93	0.035	0.018	0.013	0.0078	0	0	0	0	0.15	0.29
396	0.02	0.0018	0.15	0.83	0	0	0	0	3	0.23	0.48
397	0.59	0.057	0.11	0.22	0.021	0	0	0	0	0.15	0.29
398	0.99	0.00074	0.00043	0.01	0.00017	0	0	0	0	0.15	0.29
399	0.37	0.072	0.15	0.4	0.015	0	0	0	3	0.23	0.48
400	0.99	4.5e-06	0.0019	0.0041	0.00013	0	0	0	0	0.15	0.29
401	0.96	0.002	0.0032	0.037	0.00044	0	0	0	0	0.15	0.29
402	0.66	0.018	0.13	0.18	0.0064	0	0	0	0	0.15	0.29
403	1	0	0	0	5.1e-05	0	0	0	0	0.15	0.29
404	0.94	0.00041	0.016	0.038	3.8e-05	0	0	0	0	0.15	0.29
405	0.23	0.0086	0.056	0.7	6.8e-05	0	0	0	3	0.23	0.48
406	0.99	0.0079	0.00029	0.00088	0.0013	0	0	0	0	0.15	0.29
407	1	0	0	3.7e-05	0	0	0	0	0	0.15	0.29
408	0.99	1.4e-06	0.00019	0.0086	0	0	0	0	0	0.15	0.29
409	0.97	5e-06	0.00035	0.031	0	0	0	0	0	0.15	0.29
410	0.28	0.0048	0.012	0.7	1.2e-05	0	0	0	3	0.23	0.48
411	2.7e-05	0	0	0	0	0	1	0	6	0.1	0.032
412	0	0.033	0.046	0.00046	0.92	0	0	0	4	0.38	0.57
413	1	3.7e-06	0.00025	0.0037	5.9e-05	0	0	0	0	0.15	0.29
414	0.39	0.00053	0.016	0.6	0	0	0	0	3	0.23	0.48
415	0.73	0.019	0.058	0.19	0.0045	0	0	0	0	0.15	0.29
416	1	0	8e-05	0.00072	1.6e-05	0	0	0	0	0.15	0.29
417	0.049	0.11	0.45	0.32	0.058	0	0	0	2	0.31	0.48
418	0.72	0.053	0.097	0.12	0.0059	0	0	0	0	0.15	0.29
419	0.36	0.031	0.076	0.42	0.12	0	0	0	3	0.23	0.48
420	1	0	0	0.0023	0	0	0	0	0	0.15	0.29
421	0.86	0.039	0.028	0.069	0.0053	0	0	0	0	0.15	0.29
422	0.04	0.029	0.12	0.81	0.0003	0	0	0	3	0.23	0.48
423	0.096	0.055	0.21	0.64	0.002	0	0	0	3	0.23	0.48
424	0.83	0.003	0.051	0.12	0.00017	0	0	0	0	0.15	0.29
425	0.71	0.053	0.12	0.11	0.0048	0	0	0	0	0.15	0.29
426	0.87	0.065	0.054	0.0097	0.0004	0	0	0	0	0.15	0.29
427	0.26	0.017	0.054	0.67	0	0	0	0	3	0.23	0.48
428	0.9	0.062	0.014	0.017	0.0087	0	0	0	0	0.15	0.29
429	0.63	0.0012	0.038	0.33	1.6e-05	0	0	0	0	0.15	0.29
430	0.78	0.074	0.038	0.016	0.093	0	0	0	0	0.15	0.29
431	0.61	0.045	0.14	0.21	0.001	0	0	0	0	0.15	0.29
432	0.95	0.046	0.0014	0.0015	5.4e-05	0	0	0	0	0.15	0.29
433	0.4	0.04	0.5	0.064	0.0014	0	0	0	2	0.31	0.48
434	0.63	0.057	0.14	0.12	0.056	0	0	0	0	0.15	0.29
435	0.57	0.046	0.2	0.16	0.014	0	0	0	0	0.15	0.29
436	1	0	0	2.5e-05	0	0	0	0	0	0.15	0.29
437	0.63	0.016	0.034	0.32	0.00082	0	0	2.2e-05	0	0.15	0.29
438	0.75	0.056	0.12	0.077	0.00076	0	0	0	0	0.15	0.29
439	0.91	0.068	0.0082	0.0039	0.009	0	0	0	0	0.15	0.29
440	0.64	0.049	0.14	0.17	0.0067	0	0	0	0	0.15	0.29
441	0.61	0.057	0.088	0.11	0.13	0	0	0	0	0.15	0.29
442	0.61	0.06	0.14	0.051	0.13	0	0	0	0	0.15	0.29
443	0.7	0.053	0.11	0.12	0.012	0	0	0	0	0.15	0.29
444	0.23	0.022	0.43	0.31	0.00065	0	0	0	2	0.31	0.48
445	0.75	0.056	0.11	0.088	0.0027	0	0	0	0	0.15	0.29
446	0.93	0.053	0.0047	0.0071	0.00098	0	0	0	0	0.15	0.29
447	0.55	0.052	0.33	0.054	0.0066	0	0	0	0	0.15	0.29
448	0.77	0.059	0.1	0.06	0.0056	0	0	0	0	0.15	0.29
449	0.71	0.053	0.099	0.12	0.013	0	0	0	0	0.15	0.29
450	0.73	0.067	0.013	0.048	0.14	0	0	0	0	0.15	0.29
451	0.78	0.052	0.045	0.12	0.008	0	0	0	0	0.15	0.29
452	0.66	0.05	0.12	0.16	0.008	0	0	0	0	0.15	0.29
453	0	0	0	0	0	0	1	0	6	0.1	0.032
