SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
451	1.7e-05	1	0	0	0	0	1	0.1	0.026
452	0.45	0	0	0.31	0.24	0	0	0.1	0.23
453	0.93	0	0.00028	0.067	0.003	0	0	0.1	0.23
454	0	0	2.5e-05	0	0	1	5	0	0.23
455	0.29	0	0.69	0.015	0	0	2	0.044	0.2
456	0.00072	0	0.0034	7.2e-05	0	1	5	0	0.23
457	0.99	0	5.4e-05	0.0067	0	0	0	0.1	0.23
458	0	1	0	0	0	0	1	0.1	0.026
459	0.21	0	0	0.79	1.8e-05	0	3	0.1	0.35
460	0.88	0	0.12	0.0012	0	0	0	0.1	0.23
461	0.95	0	0.01	0.04	0	0	0	0.1	0.23
462	0.86	0	0	0.11	0.029	0	0	0.1	0.23
463	0.047	0	0.95	9.9e-06	0	0	2	0.044	0.2
464	0.89	0	0.0038	0.1	0.00012	0	0	0.1	0.23
465	1	0.00013	0	0	0	0	0	0.1	0.23
466	0.42	0	0.58	6.2e-05	0	0	2	0.044	0.2
467	0.29	0	0.7	0.012	0	0	2	0.044	0.2
468	1	0.0004	0	0	0	0	0	0.1	0.23
469	5.1e-05	0	0.005	0	0	0.99	5	0	0.23
470	0.69	0	0.21	0.092	1.6e-06	0	0	0.1	0.23
471	0.13	0	0.87	0.00074	0	0	2	0.044	0.2
472	7.2e-05	1	0	0	0	0	1	0.1	0.026
473	0.89	0	0	0.009	0.1	0	0	0.1	0.23
474	0.94	0	0.055	0.007	0	0	0	0.1	0.23
475	0	0	0.0017	0	0	1	5	0	0.23
476	0	1	0	0	0	0	1	0.1	0.026
477	1	0	0.0023	0.00016	0	0	0	0.1	0.23
478	1	0	0.00023	0.00043	0	0	0	0.1	0.23
479	1	0	9.8e-06	1.6e-05	0	0	0	0.1	0.23
480	0.89	0	0.11	5.5e-05	0	0	0	0.1	0.23
481	0.46	0	0.54	0.00096	0	0	2	0.044	0.2
482	0.85	0	0	0.014	0.13	0	0	0.1	0.23
483	0	1	0	0	0	0	1	0.1	0.026
484	0.91	0	0.079	0.0079	0	0	0	0.1	0.23
485	0.99	0	0.01	8.1e-05	0	0	0	0.1	0.23
486	0.5	0	0.00034	0.5	0.00059	0	3	0.1	0.35
487	0	0	2.3e-05	0	0	1	5	0	0.23
488	0.019	0	0.98	9.6e-05	0	0	2	0.044	0.2
489	1	0	0	1.7e-05	0.0015	0	0	0.1	0.23
490	0.84	0	0.042	0.12	0	0	0	0.1	0.23
491	0.99	6.8e-06	0.0042	0.005	2.4e-06	0	0	0.1	0.23
492	1	0	4.4e-05	4.6e-05	0	0	0	0.1	0.23
493	0	1	0	0	0	0	1	0.1	0.026
494	0.88	0	0.0017	0.12	0	0	0	0.1	0.23
495	0.96	0	0.043	8e-06	0	0	0	0.1	0.23
496	1	0	0	0.00024	0	0	0	0.1	0.23
497	0.035	0	0.96	0	0	0	2	0.044	0.2
498	0.96	0	0.023	0.012	0	0	0	0.1	0.23
499	0.99	0	7.7e-05	0.0092	0	0	0	0.1	0.23
500	0.92	0	0.074	0.00081	0	0	0	0.1	0.23
501	1	0	0.00051	0.003	0	0	0	0.1	0.23
502	0.99	0	0.0039	0.0015	0	0	0	0.1	0.23
503	0.99	3.4e-05	0.0031	0.0048	0	0	0	0.1	0.23
504	0.99	0	2.9e-05	0.0067	0	0	0	0.1	0.23
505	0.99	3e-05	0.0081	0.0035	0	0	0	0.1	0.23
506	0.046	8.5e-06	0.95	3.1e-06	8.4e-05	0	2	0.044	0.2
507	0.99	0	0.00063	0.0098	0	0	0	0.1	0.23
508	0.31	0	0	0.43	0.26	0	3	0.1	0.35
509	1	0.00011	0	0	0	0	0	0.1	0.23
510	0.98	0.02	1.9e-05	0.00013	0	0	0	0.1	0.23
511	0.77	0	0	0.16	0.065	0	0	0.1	0.23
512	1	0.0021	0	0	0	0	0	0.1	0.23
513	0	1	0	0.00026	0	0	1	0.1	0.026
514	0.81	0	0	0.05	0.14	0	0	0.1	0.23
515	0.36	4.5e-05	0.63	0.00078	0	0	2	0.044	0.2
516	0.82	0	0	0.061	0.12	0	0	0.1	0.23
517	0	1	0	0	0	0	1	0.1	0.026
518	0	1	0	0	0	0	1	0.1	0.026
519	0.47	0	0	0.29	0.24	0	0	0.1	0.23
520	0.92	0.00025	0.071	0.0084	0	0	0	0.1	0.23
521	0.0018	0	0	1	0	0.00098	3	0.1	0.35
522	0.93	0	0	0.025	0.046	0	0	0.1	0.23
523	0.45	0	0.0081	0.00057	0	0.54	5	0	0.23
524	0	1	0	0	0	0	1	0.1	0.026
525	0.94	0	0.0036	0.058	0.0023	0	0	0.1	0.23
526	0.82	0	0	0.09	0.094	0	0	0.1	0.23
527	0.9	0	0	0.041	0.055	0	0	0.1	0.23
528	0.88	0	0	0.046	0.077	0	0	0.1	0.23
529	0.98	0	0.021	3.8e-05	0	0	0	0.1	0.23
530	0.13	0	0	0.34	0.53	0	4	0.19	0.53
531	0.46	0	0.00084	0.54	3.5e-06	0	3	0.1	0.35
532	0.88	0	0	0.095	0.024	0	0	0.1	0.23
533	0.48	0	0	0	0	0.52	5	0	0.23
534	0.48	0	7e-05	0	0	0.52	5	0	0.23
535	0.98	0	0	0.023	0.00024	0	0	0.1	0.23
536	0.62	0	5.7e-05	0.044	0	0.34	0	0.1	0.23
537	0.49	0	0	0.31	0.19	0	0	0.1	0.23
538	0.46	0	0	0.54	0.00051	0	3	0.1	0.35
539	0.81	0	0	0.16	0.022	0	0	0.1	0.23
540	0.61	0	2.5e-05	0.39	0.0013	0	0	0.1	0.23
541	0.31	0	0.69	0	0	0	2	0.044	0.2
542	1	0	0.00086	0.0028	0	0	0	0.1	0.23
543	0.68	0	0	0.14	0.18	0	0	0.1	0.23
544	0.79	0	0	0.13	0.08	0	0	0.1	0.23
545	0.47	0	0.0077	1e-05	0	0.52	5	0	0.23
546	0.76	0	0.24	0.0039	0	0	0	0.1	0.23
547	0.02	0	0	0.64	0	0.34	3	0.1	0.35
548	0.8	0	1.2e-05	0.2	0.0002	0	0	0.1	0.23
549	0.26	0	0	0.74	0	0	3	0.1	0.35
550	0.0011	0	1	0	0	0	2	0.044	0.2
551	0.26	0	0	0.73	0.012	0	3	0.1	0.35
552	0.91	0	0	0.079	0.013	0	0	0.1	0.23
553	0.87	0	0.00038	0.11	0.017	0	0	0.1	0.23
554	0.96	0	0.0041	0.033	0.00055	0	0	0.1	0.23
555	0.96	0	0	0.02	0.02	0	0	0.1	0.23
556	0.46	0	0.36	0.044	0.13	0	0	0.1	0.23
557	0.58	0	0	0.0023	0.42	0	0	0.1	0.23
558	0.85	0	0	0.081	0.068	0	0	0.1	0.23
559	0.39	0	0	0.0052	0.61	0	4	0.19	0.53
560	0.98	0	0.011	0.013	0	0	0	0.1	0.23
561	0.58	8.4e-06	0.017	0.082	0.0002	0.32	0	0.1	0.23
562	0.84	0	0	0.00071	0.16	0	0	0.1	0.23
563	0.85	0	0	0.074	0.078	0	0	0.1	0.23
564	0.95	0	5.5e-06	0.053	0.00011	0	0	0.1	0.23
565	0	0	0.00073	0	0	1	5	0	0.23
566	0	0	3.1e-05	0	0	1	5	0	0.23
567	0.0013	0	0.012	0.00015	0	0.99	5	0	0.23
568	0.39	0	0.52	0.092	0	0	2	0.044	0.2
569	0.73	0	0.0022	0.26	0	0	0	0.1	0.23
570	0.00044	0	0	8.8e-05	1	0	4	0.19	0.53
571	0.98	0	0	0.021	0	0	0	0.1	0.23
572	0	0	1	0	0	0	2	0.044	0.2
573	0.076	0	0.92	0.00099	0	0	2	0.044	0.2
574	0.0077	0	0.99	0.00036	0	0	2	0.044	0.2
575	0.98	0	0	0.00054	0.02	0	0	0.1	0.23
576	0.067	0	0	0.0084	0.92	0	4	0.19	0.53
577	0.00096	0	1	0.00026	0	0	2	0.044	0.2
578	0.1	0	0.89	0.0024	0	0	2	0.044	0.2
579	0.58	0	0.41	0.0048	0	0	0	0.1	0.23
580	1	0	4.4e-05	0.003	0	0	0	0.1	0.23
581	0	1	0	0	0	0	1	0.1	0.026
582	0	1	0	0	0	0	1	0.1	0.026
583	0	0	1	0	0	0	2	0.044	0.2
584	0.99	0	0.0081	3.2e-05	0	0	0	0.1	0.23
585	1	0	0	0.00036	0	0	0	0.1	0.23
586	0.51	0	0	0.49	0	0	0	0.1	0.23
587	0.82	0	0	0.089	0.089	0	0	0.1	0.23
588	0.31	0	0.69	0.00014	0	0	2	0.044	0.2
589	0.072	0	0.93	0.00023	0	0	2	0.044	0.2
590	0	0	0.00064	0	0	1	5	0	0.23
591	0.99	0	0.0018	0.008	0	0	0	0.1	0.23
592	0	1	0	0	0	0	1	0.1	0.026
593	0.00013	1	3.6e-06	0	0	0	1	0.1	0.026
594	0	1	0	0	0	0	1	0.1	0.026
595	0	1	0	0	0	0	1	0.1	0.026
596	0.94	0.00015	0.033	0.022	2.7e-05	0	0	0.1	0.23
597	0.58	0	0.31	0.11	0	0	0	0.1	0.23
598	0.68	0	2.8e-05	0.32	2.3e-06	0	0	0.1	0.23
599	0.99	0	0	0.0061	0	0	0	0.1	0.23
600	1	0	1.6e-06	0.004	6.1e-06	0	0	0.1	0.23
601	0.41	0	0.58	0.011	0	0	2	0.044	0.2
602	0.93	0	1.4e-06	0.066	0	0	0	0.1	0.23
603	0.97	0	0	0.02	0.012	0	0	0.1	0.23
604	0.52	0	0	0.43	0.043	0	0	0.1	0.23
605	0.72	0	0	0.27	0.0093	0	0	0.1	0.23
606	0	0	0.00018	0	0	1	5	0	0.23
607	0.72	0	0	0.16	0.13	0	0	0.1	0.23
608	0.69	1e-06	0.28	0.029	3.9e-06	0	0	0.1	0.23
609	1	0	0	0.00095	0	0	0	0.1	0.23
610	0	0	0	0	0	1	5	0	0.23
611	1	0	0.0014	0.0029	0	0	0	0.1	0.23
612	0.99	2.4e-05	0.012	0.0004	0	0	0	0.1	0.23
613	0	0	1	0	0	0	2	0.044	0.2
614	0.027	0	0	0.0025	0.97	0	4	0.19	0.53
615	0.13	0	0	0.55	0.32	0	3	0.1	0.35
616	0.79	0	0.017	0.13	0.059	0	0	0.1	0.23
617	0.91	0	0.045	0.041	7.2e-06	0	0	0.1	0.23
618	0.93	2.3e-05	0.027	0.038	0.00069	0	0	0.1	0.23
619	0.99	0	0.0001	0.011	0	0	0	0.1	0.23
620	0	0	0.00044	0	0	1	5	0	0.23
621	0.99	0	0.015	6.3e-05	0	0	0	0.1	0.23
622	0.97	0	0.00012	0.03	1.3e-05	0	0	0.1	0.23
623	0.29	0	0	0.7	0.019	0	3	0.1	0.35
624	0.96	0	0.008	0.034	3.9e-06	0	0	0.1	0.23
625	0	0	0.0019	0	0	1	5	0	0.23
626	0.95	0	0.026	0.019	1.2e-05	0	0	0.1	0.23
627	0.99	0	0.0014	0.0064	0	0	0	0.1	0.23
628	0	0	0.00014	0	0	1	5	0	0.23
629	0.95	0	0.0039	0.043	0.0014	0	0	0.1	0.23
630	0.92	0	0.0029	0.076	6.9e-06	0	0	0.1	0.23
631	0.82	0	0	0.096	0.088	0	0	0.1	0.23
632	0.81	0	2.4e-05	0.19	2.1e-05	0	0	0.1	0.23
633	0.69	0	0.23	0.081	0.00094	0	0	0.1	0.23
634	0.99	0.0026	0.0002	0.0022	2.6e-05	0	0	0.1	0.23
635	0.94	0	0	0.056	0.00017	0	0	0.1	0.23
636	7.9e-05	0	0.0005	2.9e-05	0	1	5	0	0.23
637	0	0.97	1.4e-06	0	0	0.03	1	0.1	0.026
638	0	0	0	0	0	1	5	0	0.23
639	0.56	0	0.42	0.018	0	0	0	0.1	0.23
640	1	0	0.001	0.0032	0	0	0	0.1	0.23
641	0.73	0	1.2e-06	0.22	0.05	0	0	0.1	0.23
642	0.53	0	0.47	0.0072	0	0	0	0.1	0.23
643	0.48	0	0.0012	0	0	0.52	5	0	0.23
644	0.88	0	8.1e-05	0.11	0.0092	0	0	0.1	0.23
645	0.76	0	0	0.17	0.066	0	0	0.1	0.23
646	0.69	0	0	0.27	0.038	0	0	0.1	0.23
647	0.95	0	0	0.021	0.032	0	0	0.1	0.23
648	1	0	4.3e-05	0.0039	0	0	0	0.1	0.23
649	0.47	0	0.0052	3.7e-06	0	0.52	5	0	0.23
650	0.48	0	0.00083	0	0	0.52	5	0	0.23
651	0.85	0	0	0.13	0.016	0	0	0.1	0.23
652	0.93	0	0.00022	0.073	0	0	0	0.1	0.23
653	0.98	0	0	0.001	0.02	0	0	0.1	0.23
654	0.86	0	0	0.13	0.0036	0	0	0.1	0.23
655	0.96	0	0	0.03	0.0055	0	0	0.1	0.23
656	0.48	0	0.00027	0	0	0.52	5	0	0.23
657	0.68	0	0	0.0048	0.31	0	0	0.1	0.23
658	0.94	0	0	0.063	0.001	0	0	0.1	0.23
659	0.97	0	0	0.03	0.0041	0	0	0.1	0.23
660	0.92	0	0.00068	0.082	0	0	0	0.1	0.23
661	0.81	0	0	0.19	0.0027	0	0	0.1	0.23
662	0.95	0.054	0	0	0	0	0	0.1	0.23
663	0.78	0	3.4e-06	0.052	0.17	0	0	0.1	0.23
