SNV	cluster0	cluster	dcf0	dcf1	dcf2	dcf3
633	1	0	0.57	0.44	0.3	0.41
634	1	0	0.57	0.44	0.3	0.41
635	1	0	0.57	0.44	0.3	0.41
636	1	0	0.57	0.44	0.3	0.41
637	1	0	0.57	0.44	0.3	0.41
638	1	0	0.57	0.44	0.3	0.41
639	1	0	0.57	0.44	0.3	0.41
640	1	0	0.57	0.44	0.3	0.41
641	1	0	0.57	0.44	0.3	0.41
642	1	0	0.57	0.44	0.3	0.41
643	1	0	0.57	0.44	0.3	0.41
644	1	0	0.57	0.44	0.3	0.41
645	1	0	0.57	0.44	0.3	0.41
646	1	0	0.57	0.44	0.3	0.41
647	1	0	0.57	0.44	0.3	0.41
648	1	0	0.57	0.44	0.3	0.41
649	1	0	0.57	0.44	0.3	0.41
650	1	0	0.57	0.44	0.3	0.41
651	1	0	0.57	0.44	0.3	0.41
652	1	0	0.57	0.44	0.3	0.41
653	1	0	0.57	0.44	0.3	0.41
654	1	0	0.57	0.44	0.3	0.41
655	1	0	0.57	0.44	0.3	0.41
656	1	0	0.57	0.44	0.3	0.41
657	1	0	0.57	0.44	0.3	0.41
658	1	0	0.57	0.44	0.3	0.41
659	1	0	0.57	0.44	0.3	0.41
660	1	0	0.57	0.44	0.3	0.41
661	1	0	0.57	0.44	0.3	0.41
662	1	0	0.57	0.44	0.3	0.41
663	1	0	0.57	0.44	0.3	0.41
664	1	0	0.57	0.44	0.3	0.41
665	1	0	0.57	0.44	0.3	0.41
666	1	0	0.57	0.44	0.3	0.41
667	1	0	0.57	0.44	0.3	0.41
668	1	0	0.57	0.44	0.3	0.41
669	1	0	0.57	0.44	0.3	0.41
670	1	0	0.57	0.44	0.3	0.41
671	1	0	0.57	0.44	0.3	0.41
672	1	0	0.57	0.44	0.3	0.41
673	1	0	0.57	0.44	0.3	0.41
674	1	0	0.57	0.44	0.3	0.41
675	1	0	0.57	0.44	0.3	0.41
676	1	0	0.57	0.44	0.3	0.41
677	1	0	0.57	0.44	0.3	0.41
678	1	0	0.57	0.44	0.3	0.41
679	1	0	0.57	0.44	0.3	0.41
680	1	0	0.57	0.44	0.3	0.41
681	1	0	0.57	0.44	0.3	0.41
682	1	0	0.57	0.44	0.3	0.41
683	1	0	0.57	0.44	0.3	0.41
684	1	0	0.57	0.44	0.3	0.41
685	1	0	0.57	0.44	0.3	0.41
686	1	0	0.57	0.44	0.3	0.41
687	1	0	0.57	0.44	0.3	0.41
688	1	0	0.57	0.44	0.3	0.41
689	1	0	0.57	0.44	0.3	0.41
690	1	0	0.57	0.44	0.3	0.41
691	1	0	0.57	0.44	0.3	0.41
692	1	0	0.57	0.44	0.3	0.41
693	1	0	0.57	0.44	0.3	0.41
694	1	0	0.57	0.44	0.3	0.41
695	1	0	0.57	0.44	0.3	0.41
696	1	0	0.57	0.44	0.3	0.41
697	1	0	0.57	0.44	0.3	0.41
698	1	0	0.57	0.44	0.3	0.41
699	1	0	0.57	0.44	0.3	0.41
700	1	0	0.57	0.44	0.3	0.41
701	1	0	0.57	0.44	0.3	0.41
702	1	0	0.57	0.44	0.3	0.41
703	1	0	0.57	0.44	0.3	0.41
704	1	0	0.57	0.44	0.3	0.41
705	1	0	0.57	0.44	0.3	0.41
706	1	0	0.57	0.44	0.3	0.41
707	1	0	0.57	0.44	0.3	0.41
708	1	0	0.57	0.44	0.3	0.41
709	1	0	0.57	0.44	0.3	0.41
710	1	0	0.57	0.44	0.3	0.41
711	1	0	0.57	0.44	0.3	0.41
712	1	0	0.57	0.44	0.3	0.41
713	1	0	0.57	0.44	0.3	0.41
714	1	0	0.57	0.44	0.3	0.41
715	1	0	0.57	0.44	0.3	0.41
716	1	0	0.57	0.44	0.3	0.41
717	1	0	0.57	0.44	0.3	0.41
718	1	0	0.57	0.44	0.3	0.41
719	1	0	0.57	0.44	0.3	0.41
720	1	0	0.57	0.44	0.3	0.41
721	1	0	0.57	0.44	0.3	0.41
722	1	0	0.57	0.44	0.3	0.41
723	1	0	0.57	0.44	0.3	0.41
724	1	0	0.57	0.44	0.3	0.41
725	1	0	0.57	0.44	0.3	0.41
726	1	0	0.57	0.44	0.3	0.41
727	1	0	0.57	0.44	0.3	0.41
728	1	0	0.57	0.44	0.3	0.41
729	1	0	0.57	0.44	0.3	0.41
730	1	0	0.57	0.44	0.3	0.41
731	1	0	0.57	0.44	0.3	0.41
732	1	0	0.57	0.44	0.3	0.41
733	1	0	0.57	0.44	0.3	0.41
734	1	0	0.57	0.44	0.3	0.41
735	1	0	0.57	0.44	0.3	0.41
736	1	0	0.57	0.44	0.3	0.41
737	1	0	0.57	0.44	0.3	0.41
738	1	0	0.57	0.44	0.3	0.41
739	1	0	0.57	0.44	0.3	0.41
740	1	0	0.57	0.44	0.3	0.41
741	1	0	0.57	0.44	0.3	0.41
742	1	0	0.57	0.44	0.3	0.41
743	1	0	0.57	0.44	0.3	0.41
744	1	0	0.57	0.44	0.3	0.41
745	1	0	0.57	0.44	0.3	0.41
746	1	0	0.57	0.44	0.3	0.41
747	1	0	0.57	0.44	0.3	0.41
748	1	0	0.57	0.44	0.3	0.41
749	1	0	0.57	0.44	0.3	0.41
750	1	0	0.57	0.44	0.3	0.41
751	1	0	0.57	0.44	0.3	0.41
752	1	0	0.57	0.44	0.3	0.41
753	1	0	0.57	0.44	0.3	0.41
754	1	0	0.57	0.44	0.3	0.41
755	1	0	0.57	0.44	0.3	0.41
756	1	0	0.57	0.44	0.3	0.41
757	1	0	0.57	0.44	0.3	0.41
758	1	0	0.57	0.44	0.3	0.41
759	1	0	0.57	0.44	0.3	0.41
760	1	0	0.57	0.44	0.3	0.41
761	1	0	0.57	0.44	0.3	0.41
762	1	0	0.57	0.44	0.3	0.41
763	1	0	0.57	0.44	0.3	0.41
764	1	0	0.57	0.44	0.3	0.41
765	1	0	0.57	0.44	0.3	0.41
766	1	0	0.57	0.44	0.3	0.41
767	1	0	0.57	0.44	0.3	0.41
768	1	0	0.57	0.44	0.3	0.41
769	1	0	0.57	0.44	0.3	0.41
770	1	0	0.57	0.44	0.3	0.41
771	1	0	0.57	0.44	0.3	0.41
772	1	0	0.57	0.44	0.3	0.41
773	1	0	0.57	0.44	0.3	0.41
774	1	0	0.57	0.44	0.3	0.41
775	1	0	0.57	0.44	0.3	0.41
776	1	0	0.57	0.44	0.3	0.41
777	1	0	0.57	0.44	0.3	0.41
778	1	0	0.57	0.44	0.3	0.41
779	1	0	0.57	0.44	0.3	0.41
780	1	0	0.57	0.44	0.3	0.41
781	1	0	0.57	0.44	0.3	0.41
782	1	0	0.57	0.44	0.3	0.41
783	1	0	0.57	0.44	0.3	0.41
784	1	0	0.57	0.44	0.3	0.41
785	1	0	0.57	0.44	0.3	0.41
786	1	0	0.57	0.44	0.3	0.41
787	1	0	0.57	0.44	0.3	0.41
788	1	0	0.57	0.44	0.3	0.41
789	1	0	0.57	0.44	0.3	0.41
790	1	0	0.57	0.44	0.3	0.41
791	1	0	0.57	0.44	0.3	0.41
792	1	0	0.57	0.44	0.3	0.41
793	1	0	0.57	0.44	0.3	0.41
794	1	0	0.57	0.44	0.3	0.41
795	1	0	0.57	0.44	0.3	0.41
796	1	0	0.57	0.44	0.3	0.41
797	1	0	0.57	0.44	0.3	0.41
798	1	0	0.57	0.44	0.3	0.41
799	1	0	0.57	0.44	0.3	0.41
800	1	0	0.57	0.44	0.3	0.41
801	1	0	0.57	0.44	0.3	0.41
802	1	0	0.57	0.44	0.3	0.41
803	1	0	0.57	0.44	0.3	0.41
804	1	0	0.57	0.44	0.3	0.41
805	1	0	0.57	0.44	0.3	0.41
806	1	0	0.57	0.44	0.3	0.41
807	1	0	0.57	0.44	0.3	0.41
808	1	0	0.57	0.44	0.3	0.41
809	1	0	0.57	0.44	0.3	0.41
810	1	0	0.57	0.44	0.3	0.41
811	1	0	0.57	0.44	0.3	0.41
812	1	0	0.57	0.44	0.3	0.41
813	1	0	0.57	0.44	0.3	0.41
814	1	0	0.57	0.44	0.3	0.41
815	1	0	0.57	0.44	0.3	0.41
816	1	0	0.57	0.44	0.3	0.41
817	1	0	0.57	0.44	0.3	0.41
818	1	0	0.57	0.44	0.3	0.41
819	1	0	0.57	0.44	0.3	0.41
820	1	0	0.57	0.44	0.3	0.41
821	1	0	0.57	0.44	0.3	0.41
822	1	0	0.57	0.44	0.3	0.41
823	1	0	0.57	0.44	0.3	0.41
824	1	0	0.57	0.44	0.3	0.41
825	1	0	0.57	0.44	0.3	0.41
826	1	0	0.57	0.44	0.3	0.41
827	1	0	0.57	0.44	0.3	0.41
828	1	0	0.57	0.44	0.3	0.41
829	1	0	0.57	0.44	0.3	0.41
830	1	0	0.57	0.44	0.3	0.41
