SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
198	0.32	0	0	0	0	0	0	0.32	0	0	3.4e-05	0.0046	0.038	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
199	0.32	0	0	0	0	0	0	0.32	0	0	0.00057	0.018	0.0099	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
200	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0018	0.00018	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
201	0.33	0	0	0	0	0	0	0.33	0	0	1.1e-05	0.0049	0.014	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
202	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0044	0.0052	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
203	0.32	0	0	0	0	0	0	0.32	0	0	3.3e-06	0.0042	0.045	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2e-05	17	0	0	0	0.32
205	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0.00012	0	0	0	0	7	0.57	0.44	0.3	0.41
206	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0017	0.0065	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.43	0.29	0.3	0.41
208	0.33	0	0	0	0	0	0	0.33	0	0	9.8e-06	0.01	0.0045	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
210	0.02	0	0	0	0	0	0	0.02	0	0	0.0024	6.5e-06	2e-05	0.02	0	0.94	0	0	0	15	1	0.69	0.39	1
211	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0039	0.0013	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
212	0.33	0	0	0	0	0	0	0.33	0	0	0	0.021	0.0027	0.33	0	2e-06	0	0	0	7	0.57	0.44	0.3	0.41
213	0.31	0	0	0	0	0	0	0.31	0	0	6.6e-05	0.0023	0.061	0.31	0	1e-05	0	0	0	7	0.57	0.44	0.3	0.41
214	0.33	0	0	0	0	0	0	0.33	0	0	9.9e-06	0.0055	0.0087	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
215	0.33	0	0	0	0	0	0	0.33	0	0	0	6.2e-06	0.00087	0.33	0	1.5e-05	0	0	0	7	0.57	0.44	0.3	0.41
216	0.32	0	0	0	0	0	0	0.32	0	0	0.00079	0.0016	0.02	0.32	0	0.0049	0	0	0	7	0.57	0.44	0.3	0.41
217	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0075	0.0007	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
218	0.31	0	0	0	0	0	0	0.31	0	0	0	0.081	0.002	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
219	0.33	0	0	0	0	0	0	0.33	0	0	0	2.7e-05	0.0017	0.33	0.00038	0	0	0	0	7	0.57	0.44	0.3	0.41
220	0.33	0	0	0	0	0	0	0.33	0	0	0.014	0.0012	3.4e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
221	0.33	0	0	0	0	0	0	0.33	0	0	0.00023	0.011	0.0095	0.33	3.5e-06	0	0	0	0	7	0.57	0.44	0.3	0.41
222	0.32	0	0	0	0	0	0	0.32	0	0	1.3e-05	0.032	0.0079	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
224	0.00011	0	0	0	0	0	0	0.00011	0	0	1	0	0	0.00011	0	5.3e-06	0	0	0	10	0.86	0.44	0.39	0.59
225	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00047	0	0	0	0	11	0.57	0.56	0.3	0.41
226	0.33	0	0	0	0	0	0	0.33	0	5.3e-05	0	0.016	0.0053	0.33	0	2.9e-06	0	0	0	7	0.57	0.44	0.3	0.41
227	0.33	0	0	0	0	0	0	0.33	0	0	3.2e-06	0.00037	0.0041	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
228	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.57	0.56	0.3	0.41
229	0.33	0	0	0	0	0	0	0.33	0	0	0	0	1e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
230	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0.54	0	0	0	0	14	0.43	0.29	0.3	0.41
231	0.065	0	0	0	0	0	0	0.065	0	0	0.8	0.00013	5e-05	0.065	0	0	0	0	0	10	0.86	0.44	0.39	0.59
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
233	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00044	0.00011	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
234	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00034	0.0069	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
235	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0.0018	0	0	0	0	7	0.57	0.44	0.3	0.41
236	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0022	8.6e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
237	0.33	0	0	0	0	0	0	0.33	0	0	1.3e-05	0.011	0.0095	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
239	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00024	0.0044	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
240	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0079	0.0038	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
241	0.31	0	0	0	0	0	0	0.31	0	0	7.8e-06	0.0035	0.059	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
242	0.31	0	0	0	0	0	0	0.31	0	0	0.009	0.022	0.043	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
243	0.33	0	0	0	0	0	0	0.33	0	0	1.8e-05	0.013	0.0064	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
244	0.32	0	0	0	0	0	0	0.32	0	0	0.00062	0.023	0.017	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
245	0.33	0	0	0	0	0	0	0.33	0	0	0	8.9e-06	6.5e-06	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
246	0.33	0	0	0	0	0	0	0.33	0	0	0	0.013	0.0028	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
247	0.33	0	0	0	0	0	0	0.33	0	0	0	8.6e-05	5.8e-06	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
248	0.32	0	0	0	0	0	0	0.32	0	0	0.00051	0.023	0.027	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
249	0.32	0	0	0	0	0	0	0.32	0	0	0	0.039	0.0041	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
250	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0019	0.017	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
251	0.31	0	0	0	0	0	0	0.31	0	0	2.7e-05	0.06	0.0088	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
252	0.32	0	0	0	0	0	0	0.32	0	0	0.00017	0.018	0.02	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
253	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0.0068	0	0	0	0	7	0.57	0.44	0.3	0.41
254	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0031	0.003	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
255	0.33	0	0	0	0	0	0	0.33	0	0	0	0.02	0.00061	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
256	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00099	0.0016	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
257	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0029	0.00024	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
258	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0003	0.0029	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
259	0.32	0	0	0	0	0	0	0.32	0	0	0	0.024	0.0032	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
260	0.31	0	0	0	0	0	0	0.31	0	0	0	0.076	0.0041	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
261	0.32	0	0	0	0	0	0	0.32	0	0	0	0.028	0.0096	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
262	0.32	0	0	0	0	0	0	0.32	0	0	0.0051	0.023	0.024	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
263	0.33	0	0	0	0	0	0.00021	0.33	0	0	0	0	0	0.33	2.3e-05	0	0	0	0	7	0.57	0.44	0.3	0.41
264	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.44	0.39	0.3	0.046
265	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
266	0.32	0	0	0	0	0	0	0.32	0	0	0	0.031	0.0015	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
267	0	0	0	0.00095	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0.32
268	0.21	0	0	0	0	0	0.36	0.21	0	0	0	0	0	0.21	0.003	0	0	0	0	6	0.57	0.44	0.067	0.41
269	0.32	0	0	0	0	0	0	0.32	0	0	0.00089	0.0042	0.037	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
270	0.32	0	0	0	0	0	0	0.32	0	0	0.00053	0.0042	0.031	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
271	0.32	0	0	0	0	0	0	0.32	0	0	0.0034	0.013	0.033	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
272	0	0	0	0.0025	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0	4	0	0	0	0.59
273	0.31	0	0	0	0	0	0	0.31	0	0	0	0.029	0.032	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
274	0.32	0	0	0	0	0	0	0.32	0	0	0	0	0	0.32	0.033	0	0	0	0	7	0.57	0.44	0.3	0.41
275	0.26	0	0	0	0	0	0	0.26	0	0	0.00028	0.21	0.015	0.26	0	0	0	0	0	7	0.57	0.44	0.3	0.41
276	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0024	0.00013	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
277	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.048	0	0	0.36
278	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00058	5.1e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
279	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0002	0.0021	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
280	0.33	0	0	0	0	0	0	0.33	0	0	1.2e-06	0.0036	0.011	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
282	0.32	0	0	0	0	0	0	0.32	0	0	0.00013	0.036	0.01	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
283	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0025	0.0056	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
284	0	0	0	0.016	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	17	0	0	0	0.32
285	0.33	0	0	0	0	0	0	0.33	0	0	0	0.023	0.00051	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
286	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0001	0.00094	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
287	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0.00016	0	0	0	0	7	0.57	0.44	0.3	0.41
288	0.33	0	0	0	0	0	0	0.33	0	0	0	1.6e-06	0.00016	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
289	0.31	0	0	0	0	0	0	0.31	0	0	0	0.042	0.018	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
290	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0013	3.3e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
291	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0056	0.0039	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
292	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0052	0.0014	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
293	0.33	0	0	0	0	0	0	0.33	0	0	0	1.6e-05	2.9e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
294	0.33	0	0	0	0	0	0	0.33	0	0	0	4e-05	4.8e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
295	0	0	0	0.02	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	17	0	0	0	0.32
296	0.32	0	0	0	0	0	0	0.32	0	0	1.6e-05	0.0012	0.03	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
297	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0065	0.0033	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
298	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0052	0.01	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
299	0.33	0	0	0	0	0	0	0.33	0	0	3.8e-05	0.0014	0.0066	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
300	0.33	0	0	0	0	0	0	0.33	0	0	1.5e-05	0.0082	0.0082	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
301	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
302	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00096	0.0034	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
303	0.31	0	0	0	0	0	0	0.31	0	1.5e-05	0.038	0.0018	0.019	0.31	0	0.0014	0	0	0	7	0.57	0.44	0.3	0.41
304	0.29	0	0	0	0	0	0	0.29	0	0.0049	0.00053	0.11	0.022	0.29	0	0	0	0	0	7	0.57	0.44	0.3	0.41
305	0.33	0	0	0	0	0	0	0.33	0	6.1e-05	0	0.017	0.0021	0.33	0	1.7e-06	0	0	0	7	0.57	0.44	0.3	0.41
306	0.32	0	0	0	0	0	1.2e-05	0.32	0	0	4.4e-06	0.00096	0.0085	0.32	0.018	0	0	0	0	7	0.57	0.44	0.3	0.41
307	0.33	0	0	0	0	0	0	0.33	0	0	0	6.9e-05	0.017	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
308	0.32	0	0	0	0	0	0	0.32	0	4.4e-05	7.2e-05	0.025	0.017	0.32	0	0.002	0	0	0	7	0.57	0.44	0.3	0.41
309	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0074	0.0016	0.33	0.001	0	0	0	0	7	0.57	0.44	0.3	0.41
310	0.32	0	0	0	0	0	0	0.32	0	2.1e-05	0	0.022	0.0021	0.32	0	0.0018	0	0	0	7	0.57	0.44	0.3	0.41
311	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0003	0.013	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
312	0.32	0	0	0	0	0	0.0035	0.32	0	0	0	0.034	0.00089	0.32	4e-06	0	0	0	0	7	0.57	0.44	0.3	0.41
313	0.22	0	0	0	0	0	0	0.22	0	0	0	0.00056	0.00017	0.22	0.35	0	0	0	0	14	0.43	0.29	0.3	0.41
314	0.33	0	0	0	0	0	1.2e-06	0.33	0	0	1.1e-06	0.0063	0.0026	0.33	0.0098	0	0	0	0	7	0.57	0.44	0.3	0.41
315	0.15	0	0	0	0	0	0.53	0.15	0	0	0	0.00011	0.023	0.15	0	0	0	0	0	6	0.57	0.44	0.067	0.41
316	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0008	0.0017	0.33	0.0025	0	0	0	0	7	0.57	0.44	0.3	0.41
317	0.15	0	0	0	0	0	0	0.15	0	0.46	0	0.093	0.001	0.15	0	0	0	0	0	9	1	1	0.77	0.93
318	0.33	0	0	0	0	0	2.5e-05	0.33	0	0	4.5e-06	0.0065	0.0042	0.33	0.002	0	0	0	0	7	0.57	0.44	0.3	0.41
319	0.32	0	0	0	0	0	3e-06	0.32	0	0	0	0.0008	0.00031	0.32	0.026	0	0	0	0	7	0.57	0.44	0.3	0.41
320	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0002	0.00036	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
321	0.33	0	0	0	0	0	0	0.33	0	0	0	4.3e-05	0.002	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
322	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00079	0.0011	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
323	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0026	0.0022	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
324	0.33	0	0	0	0	0	0	0.33	0	0.0022	0	0.0073	0.0019	0.33	0	0.00016	0	0	0	7	0.57	0.44	0.3	0.41
325	0.32	0	0	0	0	0	0	0.32	0	0.0022	0.00015	0.018	0.0088	0.32	0	0.0013	0	0	0	7	0.57	0.44	0.3	0.41
326	0.33	0	0	0	0	0	0	0.33	0	1.8e-06	0	0.0022	0.01	0.33	0	1.3e-06	0	0	0	7	0.57	0.44	0.3	0.41
327	0.33	0	0	0	0	0	0	0.33	0	1.9e-05	0	0.0058	0.0026	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
328	0.33	0	0	0	0	0	0	0.33	0	0.0002	2.4e-06	0.011	0.0088	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
329	0.33	0	0	0	0	0	0	0.33	0	0	0	3e-05	8.6e-06	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
330	0.26	0	0	0	0	0	0.19	0.26	0	0	1.8e-05	0.019	0.017	0.26	3.6e-06	0	0	0	0	7	0.57	0.44	0.3	0.41
331	0.31	0	0	0	0	0	0	0.31	0	0	0	0.00036	1.4e-05	0.31	0.074	0	0	0	0	7	0.57	0.44	0.3	0.41
332	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0044	0.0032	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
333	0.33	0	0	0	0	0	0	0.33	0	0	0	0.013	0.00073	0.33	1.2e-05	0	0	0	0	7	0.57	0.44	0.3	0.41
334	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0051	0.0041	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
335	0.3	0	0	0	0	0	5.7e-05	0.3	0	0	0	0	0	0.3	0.097	0	0	0	0	7	0.57	0.44	0.3	0.41
336	0.31	0	0	0	0	0	0	0.31	0	0	0.0031	0.039	0.024	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
337	0.3	0	0	0	0	0	0	0.3	0	0	0.032	0.043	0.023	0.3	0	0	0	0	0	7	0.57	0.44	0.3	0.41
338	0.32	0	0	0	0	0	0	0.32	0	0	0	0.047	0.00034	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
339	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00063	0.0078	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
340	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00099	0.021	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
341	0.32	0	0	0	0	0	0	0.32	0	0	0	0.04	0.0024	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
342	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0	5	0.57	0.44	0	0
343	0.0053	0	0	0	0	0	0	0.0053	0	0	0	0	0	0.0053	0.98	0	0	0	0	14	0.43	0.29	0.3	0.41
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.048	0.098	0.033	0
345	0	1.1e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.57	0.44	0	0
346	0.32	0	0	0	0	0	0	0.32	0	0	0	0.016	0.011	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
347	0.33	0	0	0	0	0	0	0.33	0	0	8.3e-06	0.015	0.0061	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
348	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0.024	0	0	0	0	7	0.57	0.44	0.3	0.41
349	0.33	0	0	0	0	0	1.8e-06	0.33	0	0	0	0	0	0.33	0.0032	0	0	0	0	7	0.57	0.44	0.3	0.41
350	0.32	0	0	0	0	0	0	0.32	0	0	0	0.017	0.019	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
351	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0002	0.002	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
352	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0019	0.0016	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
353	0.33	0	0	0	0	0	0.014	0.33	0	0	0	0.0064	0.0003	0.33	0.0027	0	0	0	0	7	0.57	0.44	0.3	0.41
354	0.33	0	0	0	0	0	0	0.33	0	3.8e-05	0	0.0048	0.00048	0.33	0	1.1e-06	0	0	0	7	0.57	0.44	0.3	0.41
355	0.33	0	0	0	0	0	0	0.33	0	0	0	1e-05	2.9e-06	0.33	0.011	0	0	0	0	7	0.57	0.44	0.3	0.41
356	0.33	0	0	0	0	0	0	0.33	0	0	0	1.5e-05	0.00035	0.33	0.0013	0	0	0	0	7	0.57	0.44	0.3	0.41
357	0	0	0	0.034	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	4	0	0	0	0.59
358	0.32	0	0	0	0	0	0	0.32	0	0.00012	7.7e-05	0.024	0.018	0.32	0	1.1e-06	0	0	0	7	0.57	0.44	0.3	0.41
359	0.32	0	0	0	0	0	0	0.32	0	1.7e-06	6.9e-05	0.0012	0.0066	0.32	0	0.027	0	0	0	7	0.57	0.44	0.3	0.41
360	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00022	0.015	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
361	0.23	0	0	0	0	0	0.29	0.23	0	0	0	2.7e-06	0.00036	0.23	0.024	0	0	0	0	6	0.57	0.44	0.067	0.41
362	0	1	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	1	0.57	0.44	0.3	0
363	0.33	0	0	0	0	0	0	0.33	0	7.2e-05	0	0.012	0.0015	0.33	0	1.1e-06	0	0	0	7	0.57	0.44	0.3	0.41
364	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00023	0.0097	0.33	0.0038	0	0	0	0	7	0.57	0.44	0.3	0.41
365	0.24	0	0	0	0	0	0	0.24	0	0.00031	0.0001	0.26	0.024	0.24	0	0	0	0	0	11	0.57	0.56	0.3	0.41
366	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00015	0.016	0.33	2.2e-05	0	0	0	0	7	0.57	0.44	0.3	0.41
367	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00038	0.00094	0.33	0.0017	0	0	0	0	7	0.57	0.44	0.3	0.41
368	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00011	5.1e-05	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
369	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0074	0.0018	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.048	0.098	0.033	0
371	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	4e-05	0	0	0	0	7	0.57	0.44	0.3	0.41
372	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0.00034	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
373	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0086	0.0023	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
374	0.24	0	0	0	0	0	0	0.24	0	0	0.0068	0.00042	0.26	0.24	0	0	0	0	0	12	0.67	0.44	0.3	0.41
375	0.32	0	0	0	0	0	0	0.32	0	0	0.00037	0.014	0.038	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
376	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0076	0.005	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
377	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.57	0.44	0.3	0
378	0.32	0	0	0	0	0	0	0.32	0	0	0	0.036	0.00073	0.32	0	0	0	0	0	7	0.57	0.44	0.3	0.41
379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.2	0.046
380	0.33	0	0	0	0	0	0	0.33	0	0	0	9.6e-05	0.00014	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
381	0.25	0	0	0	0	0	0	0.25	0	0	0.22	0.021	0.013	0.25	0	8.4e-06	0	0	0	7	0.57	0.44	0.3	0.41
382	0.3	0	0	0	0	0	0	0.3	0	0	0	0.027	0.069	0.3	0	0	0	0	0	7	0.57	0.44	0.3	0.41
383	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0025	0.0056	0.33	0	0.00075	0	0	0	7	0.57	0.44	0.3	0.41
384	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00053	0.00026	0.33	0	3.7e-05	0	0	0	7	0.57	0.44	0.3	0.41
385	0.25	0	0	0	0	0	0	0.25	0	0	0	0.0014	0.0018	0.25	0	0.25	0	0	0	15	1	0.69	0.39	1
386	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00071	0.00088	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
387	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	3e-05	0	0	0	0	7	0.57	0.44	0.3	0.41
388	0.33	0	0	0	0	0	0	0.33	0	0	0	0.012	0.0066	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
389	1.5e-05	0	0	0	0	0	0	1.5e-05	0	0.89	0.091	3.9e-05	8.5e-05	1.5e-05	0	0.021	0	0	0	9	1	1	0.77	0.93
390	0.33	0	0	0	0	0	0	0.33	0	0	0	0.00023	0.0065	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
391	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.67	0.44	0.3	0.41
392	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.86	0.44	0.39	0.59
393	0.33	0	0	0	0	0	0	0.33	0	0	0	0.0012	0.0047	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
394	0.31	0	0	0	0	0	0	0.31	0	0	9.1e-05	0.037	0.019	0.31	0	0	0	0	0	7	0.57	0.44	0.3	0.41
395	0.33	0	0	0	0	0	0	0.33	0	0	0.00016	0.0029	0.015	0.33	0	0	0	0	0	7	0.57	0.44	0.3	0.41
