SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
341	0.9	0	0	0.1	0	0.00022	0	0	0	0.34	0.13	0.21	0.25
342	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
343	1	0	0	0	0	0	0	0	0	0.34	0.13	0.21	0.25
344	3.5e-05	0	0	0.0019	0	1	0	0	5	0.38	0.26	0.32	0.25
345	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
346	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
347	0.00078	0	0	0.054	0	0.95	0	2.6e-06	5	0.38	0.26	0.32	0.25
348	0.99	0	0	0.0023	0	0.0048	0	6.6e-05	0	0.34	0.13	0.21	0.25
349	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
350	0	0	0	0	1	0	0	0.00052	4	0.59	0.33	0.56	0.53
351	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
352	0.0039	0	0	0.09	0	0.88	0	0.03	5	0.38	0.26	0.32	0.25
353	0.0049	0	0	0.51	0.00028	0.25	0	0.24	3	0.34	0.26	0.23	0.31
354	2e-05	0	0	0.00097	0.00028	0.01	0	0.99	7	0.66	0.26	0.36	0.42
355	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
356	0	0	0	0	0.011	0.96	0	0.027	5	0.38	0.26	0.32	0.25
357	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
358	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
359	0	0	0	0	0.89	0.11	0	0.00027	4	0.59	0.33	0.56	0.53
360	0.00084	0	0.99	0.00013	3.9e-06	0.01	0	6.9e-06	2	0	0.19	0.25	0.11
361	0	0	0	0	0	0.032	0	0.97	7	0.66	0.26	0.36	0.42
362	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
363	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
364	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
365	0	0	0	0	0.87	0.13	0	0	4	0.59	0.33	0.56	0.53
366	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
367	0	0	0	0	0.42	0.58	0	2.2e-05	5	0.38	0.26	0.32	0.25
368	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
369	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
370	0	3.2e-05	1	0	0	0	0	0	2	0	0.19	0.25	0.11
371	0	0	0	0	0.016	0.98	0	0.00015	5	0.38	0.26	0.32	0.25
372	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
373	0	0	0	0	0	0.085	0	0.91	7	0.66	0.26	0.36	0.42
374	0	0	0	0	2.8e-05	3.3e-05	0	1	7	0.66	0.26	0.36	0.42
375	0	0	0	0	0	0	0	1	7	0.66	0.26	0.36	0.42
376	0	0	0	0	0.17	0.83	0	6.6e-06	5	0.38	0.26	0.32	0.25
377	0	0	0	0	0	0.00032	0	1	7	0.66	0.26	0.36	0.42
378	0	0	0	1	0	2.3e-06	0	0.00018	3	0.34	0.26	0.23	0.31
379	0	0	0	0.072	0.0023	0.5	0	0.43	5	0.38	0.26	0.32	0.25
380	0	0	0	0.39	0.00042	0.12	0	0.49	7	0.66	0.26	0.36	0.42
381	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
382	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
383	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
384	0	0	0	0.99	0	0.0077	0	2.2e-06	3	0.34	0.26	0.23	0.31
385	0	0	0	1	0	6.6e-06	0	0	3	0.34	0.26	0.23	0.31
386	0	0	0	1	0	0.0032	0	0	3	0.34	0.26	0.23	0.31
387	0.023	0	0	0.96	0	0.0058	0	0.0084	3	0.34	0.26	0.23	0.31
388	0	0	0	0.036	0.078	0.69	0	0.19	5	0.38	0.26	0.32	0.25
389	0	0	0	0.0041	1.8e-05	0.00038	0	1	7	0.66	0.26	0.36	0.42
390	1	0	0	0.00021	0	0	0	0	0	0.34	0.13	0.21	0.25
391	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
392	0	0	0	1	0	1.2e-05	0	4.5e-05	3	0.34	0.26	0.23	0.31
393	0	0	0	1	0	8.1e-05	0	0	3	0.34	0.26	0.23	0.31
394	0	0	0	0.0039	0	0.54	0	0.46	5	0.38	0.26	0.32	0.25
395	0.0016	0	0	0.96	0	0.036	0	0.00017	3	0.34	0.26	0.23	0.31
396	0	0	0	0.15	0	0.67	0	0.18	5	0.38	0.26	0.32	0.25
397	0	0	0	0.16	0	0.84	0	9.1e-06	5	0.38	0.26	0.32	0.25
398	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
399	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
400	0	0	0	0.99	0	0.0064	0	0.0021	3	0.34	0.26	0.23	0.31
401	0	0	0	0.29	0.0018	0.37	0	0.34	5	0.38	0.26	0.32	0.25
402	0	0	0	0.99	0	0.012	0	0.0002	3	0.34	0.26	0.23	0.31
403	0	0	0	7.6e-05	0.51	0.1	0	0.39	4	0.59	0.33	0.56	0.53
404	0	0	0	0	0.2	0.8	0	0.00016	5	0.38	0.26	0.32	0.25
405	5.5e-06	0	1	9.8e-06	0	0	0	0	2	0	0.19	0.25	0.11
406	0	0	0	0	0.19	0.81	0	0.00094	5	0.38	0.26	0.32	0.25
407	0	0	0	1.2e-05	0.002	0.99	0	0.0041	5	0.38	0.26	0.32	0.25
408	0	0	0	0.0028	0.003	0.58	0	0.41	5	0.38	0.26	0.32	0.25
409	0	0	0	0	1	0.0035	0	0	4	0.59	0.33	0.56	0.53
410	0	0	0	0	1	0	0	3.8e-06	4	0.59	0.33	0.56	0.53
411	0	0	0	0	0	1	0	3.1e-05	5	0.38	0.26	0.32	0.25
412	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
413	0	0	0	0	0.0014	0.98	0	0.018	5	0.38	0.26	0.32	0.25
414	0.085	0	0	0.1	0	0.047	0	0.77	7	0.66	0.26	0.36	0.42
415	0	0	0	0	5.7e-05	0.99	0	0.0075	5	0.38	0.26	0.32	0.25
416	0.061	0	0	0.88	0	0.0019	0	0.059	3	0.34	0.26	0.23	0.31
417	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
418	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
419	0	0	1	1.8e-06	1.3e-06	2.5e-06	0	0	2	0	0.19	0.25	0.11
420	0	0	0	0	0	1	0	0	5	0.38	0.26	0.32	0.25
421	0	0	0	4.5e-05	0.15	0.6	0	0.25	5	0.38	0.26	0.32	0.25
422	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
423	0	0	0	0.18	3.3e-05	0.36	0	0.46	7	0.66	0.26	0.36	0.42
424	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
425	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
426	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
427	1	0	0	0	0	0	0	0	0	0.34	0.13	0.21	0.25
428	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
429	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
430	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
431	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
432	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
433	0	0	0	0.0036	0	0.99	0	0.0014	5	0.38	0.26	0.32	0.25
434	0	0	0	0.49	0	0.5	0	0.016	5	0.38	0.26	0.32	0.25
435	0	0	0	0.025	0	0.0073	0	0.97	7	0.66	0.26	0.36	0.42
436	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
437	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
438	0	0	0	0.047	5.4e-06	0.73	0	0.23	5	0.38	0.26	0.32	0.25
439	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
440	0.00097	0	0	0.00022	0	1	0	7.6e-05	5	0.38	0.26	0.32	0.25
441	0.011	0	0	0.033	0.00027	0.7	0	0.26	5	0.38	0.26	0.32	0.25
442	8.1e-05	0	0	0.29	4.8e-06	0.69	0	0.013	5	0.38	0.26	0.32	0.25
443	0.001	0.00028	1	0.00086	0	0	0	0	2	0	0.19	0.25	0.11
444	1.9e-05	0	0.99	0.0075	0	1.5e-06	0	0	2	0	0.19	0.25	0.11
445	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
446	2.1e-06	0.021	0.084	0.89	0	0	0	0	3	0.34	0.26	0.23	0.31
447	1	0	0	2e-05	0	1e-05	0	0	0	0.34	0.13	0.21	0.25
448	9.2e-05	0	0	0.0032	0	0.00094	0	1	7	0.66	0.26	0.36	0.42
449	0	0	0	0.12	0	0.88	0	4.4e-06	5	0.38	0.26	0.32	0.25
450	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
451	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
452	0.0083	0	0	0.029	2.3e-05	0.96	0	0.0013	5	0.38	0.26	0.32	0.25
453	0.003	0	0	0.013	0	0.98	0	0	5	0.38	0.26	0.32	0.25
454	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
455	0.05	0	0	0.1	0	0.85	0	0	5	0.38	0.26	0.32	0.25
456	0.96	0	0	0.011	0	0.025	0	0	0	0.34	0.13	0.21	0.25
457	0.58	0	0	0.12	0	0.3	0	2.7e-06	0	0.34	0.13	0.21	0.25
458	0.92	0	0	0.023	0	0.059	0	0	0	0.34	0.13	0.21	0.25
459	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
460	0	2.5e-06	1	0	0	0	0	0	2	0	0.19	0.25	0.11
461	0.98	0	0	0.0032	0	0.018	0	0	0	0.34	0.13	0.21	0.25
462	1.3e-06	0	0	0.32	0	0.0056	0	0.68	7	0.66	0.26	0.36	0.42
463	0	0.00028	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
464	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
465	1	0	0	7.4e-06	0	0.0019	0	0	0	0.34	0.13	0.21	0.25
466	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
467	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
468	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
469	0.99	0	0	0.0075	0	8.8e-06	0	7.9e-05	0	0.34	0.13	0.21	0.25
470	1	0	0	0	0	0	0	0	0	0.34	0.13	0.21	0.25
471	1	0	0	4.3e-05	0	0.00027	0	0	0	0.34	0.13	0.21	0.25
472	0.0011	0	0	0.0013	0	1	0	1.9e-05	5	0.38	0.26	0.32	0.25
473	1	0	0	0.00017	0	8.3e-05	0	0	0	0.34	0.13	0.21	0.25
474	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
475	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
476	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
477	0.98	0	0	0.019	0	0.0012	0	0	0	0.34	0.13	0.21	0.25
478	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
479	0.016	0	0	0.98	0	0.0064	0	0.0004	3	0.34	0.26	0.23	0.31
480	0.19	0	0	0.78	0	0.034	0	0	3	0.34	0.26	0.23	0.31
481	3.9e-05	1.1e-05	0.00096	1	0	0	0	0	3	0.34	0.26	0.23	0.31
482	0.99	0	0	0.00078	0	0.0067	0	0	0	0.34	0.13	0.21	0.25
483	1	0	0	0	0	0	0	0	0	0.34	0.13	0.21	0.25
484	0.083	0	0	0.18	0	0.73	0	3.3e-05	5	0.38	0.26	0.32	0.25
485	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
486	0.38	0	0	0.4	0	0.22	0	0	3	0.34	0.26	0.23	0.31
487	0	1	0	0	0	0	0	0	1	0	0.063	0.071	0.028
488	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
489	0.022	0	0	0.041	0	0.94	0	0.00018	5	0.38	0.26	0.32	0.25
490	1	0	0	1.8e-05	0	0	0	0	0	0.34	0.13	0.21	0.25
491	0.99	0	0	0.0062	0	0	0	0	0	0.34	0.13	0.21	0.25
492	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
493	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
494	0.55	0	0	0.34	0	0.12	0	0	0	0.34	0.13	0.21	0.25
495	1	0	0	3.5e-05	0	0	0	0	0	0.34	0.13	0.21	0.25
496	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
497	0	1	0.004	0	0	0	0	0	1	0	0.063	0.071	0.028
498	0.03	0	0	0.017	0	0.95	0	0	5	0.38	0.26	0.32	0.25
499	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
500	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
501	0	0.018	0	0.98	0	0	0	0	3	0.34	0.26	0.23	0.31
502	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
503	0	1	0	1.5e-05	0	0	0	0	1	0	0.063	0.071	0.028
504	0.39	0	0	0.12	1.8e-06	0.49	0	0.0017	5	0.38	0.26	0.32	0.25
505	0	0.99	0	0.011	0	0.0007	0	0	1	0	0.063	0.071	0.028
506	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
507	8.6e-05	0	0	0.01	0	0.99	0	0	5	0.38	0.26	0.32	0.25
508	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
509	0.91	0	0	0.0014	8e-06	0.0052	0	0.086	0	0.34	0.13	0.21	0.25
510	0.93	0	0	0.012	0.00015	0.011	0	0.049	0	0.34	0.13	0.21	0.25
511	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
512	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
513	0	1	0	1.8e-05	0	0	0	0	1	0	0.063	0.071	0.028
514	0	0	0	1	0	0.005	0	1.2e-05	3	0.34	0.26	0.23	0.31
515	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
516	0.0018	0	0	0.037	0.00086	0.23	0	0.73	7	0.66	0.26	0.36	0.42
517	0	0	0	1	0	0	0	0	3	0.34	0.26	0.23	0.31
518	0.00019	0	0.94	0.003	0	0.06	0	0	2	0	0.19	0.25	0.11
519	0.00074	0	0	0.84	0	0.15	0	0.01	3	0.34	0.26	0.23	0.31
520	8.4e-06	0	0	0.65	0	0.071	0	0.28	3	0.34	0.26	0.23	0.31
521	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
522	0.13	0	0.87	0.0046	0	0.0037	0	0	2	0	0.19	0.25	0.11
523	0.02	0	0.97	0.0025	0	0.0095	0	0	2	0	0.19	0.25	0.11
524	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
525	0.83	0	0	0.16	0	0.012	0	0	0	0.34	0.13	0.21	0.25
526	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
527	1	0	0	8.4e-06	0	9e-06	0	0	0	0.34	0.13	0.21	0.25
528	0.94	0	0	0.043	0	0.019	0	0	0	0.34	0.13	0.21	0.25
529	0.95	0	0	0.0059	0	0.042	0	0	0	0.34	0.13	0.21	0.25
530	0	0	0	0	0	0	1	0	6	0.34	0	0	0.17
531	1	0	0	0.0013	0	0.0028	0	0	0	0.34	0.13	0.21	0.25
532	1	0	0	0	0	0	0	0	0	0.34	0.13	0.21	0.25
533	0.96	0	0	0.019	0	0.016	0	0.0011	0	0.34	0.13	0.21	0.25
534	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
535	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
536	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
537	1	0	0	0.00054	0	0	0	0	0	0.34	0.13	0.21	0.25
538	0	5.7e-06	1	0	0	0	0	0	2	0	0.19	0.25	0.11
539	0.98	0	0	0.0022	0	0.017	0	0	0	0.34	0.13	0.21	0.25
540	1	0	0	0.00068	0	6.9e-05	0	0	0	0.34	0.13	0.21	0.25
541	0	0	1	0	0	0	0	0	2	0	0.19	0.25	0.11
542	8e-06	0	8.9e-05	1	0	0	0	0	3	0.34	0.26	0.23	0.31
543	0.0036	0	0	1	0	6.8e-05	0	0.0006	3	0.34	0.26	0.23	0.31
544	0.99	0	0	0.00036	0	0.0056	0	0.00014	0	0.34	0.13	0.21	0.25
545	0.88	0	0	0.00022	0	0.12	0	0	0	0.34	0.13	0.21	0.25
