SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
466	0	0	0	1	3	0	0.13	0.18	0.083
467	0	0	0	1	3	0	0.13	0.18	0.083
468	0	0	0	1	3	0	0.13	0.18	0.083
469	0	0.0041	1	0	2	0.66	0.19	0.32	0.36
470	0	1	0	0	1	0.34	0.19	0.32	0.25
471	0	1	0	0	1	0.34	0.19	0.32	0.25
472	0	0.96	0.043	0	1	0.34	0.19	0.32	0.25
473	0	1	0	0	1	0.34	0.19	0.32	0.25
474	0	0	0	1	3	0	0.13	0.18	0.083
475	0	0	0	1	3	0	0.13	0.18	0.083
476	0	0	0	1	3	0	0.13	0.18	0.083
477	0	1	0	0	1	0.34	0.19	0.32	0.25
478	0	0	0	1	3	0	0.13	0.18	0.083
479	0	0.0013	1	0	2	0.66	0.19	0.32	0.36
480	0	1	0	0	1	0.34	0.19	0.32	0.25
481	5.3e-06	0.00031	0.00023	1	3	0	0.13	0.18	0.083
482	0	1	0	0	1	0.34	0.19	0.32	0.25
483	1	0	0	0	0	0.38	0.09	0.076	0.17
484	0	1	0.00058	0	1	0.34	0.19	0.32	0.25
485	0	0	0	1	3	0	0.13	0.18	0.083
486	0.0029	1	1.8e-05	0	1	0.34	0.19	0.32	0.25
487	0	0	0	1	3	0	0.13	0.18	0.083
488	1	0	0	0	0	0.38	0.09	0.076	0.17
489	0	1	0.00091	0	1	0.34	0.19	0.32	0.25
490	1	0.0013	0	0	0	0.38	0.09	0.076	0.17
491	0	0.35	0.65	0	2	0.66	0.19	0.32	0.36
492	0.96	0.038	0	0	0	0.38	0.09	0.076	0.17
493	0	0	0	1	3	0	0.13	0.18	0.083
494	0	1	0	0	1	0.34	0.19	0.32	0.25
495	0	1	0	0	1	0.34	0.19	0.32	0.25
496	0	0	0	1	3	0	0.13	0.18	0.083
497	0	0	0	1	3	0	0.13	0.18	0.083
498	0	1	0	0	1	0.34	0.19	0.32	0.25
499	0	0	0	1	3	0	0.13	0.18	0.083
500	0	0	0	1	3	0	0.13	0.18	0.083
501	3.5e-06	0	0	1	3	0	0.13	0.18	0.083
502	0	0	0	1	3	0	0.13	0.18	0.083
503	0.95	0	0	0.047	0	0.38	0.09	0.076	0.17
504	0	0.93	0.069	0	1	0.34	0.19	0.32	0.25
505	0	1	0	0	1	0.34	0.19	0.32	0.25
506	0	0	0	1	3	0	0.13	0.18	0.083
507	0	1	1.6e-05	0	1	0.34	0.19	0.32	0.25
508	0	0	0	1	3	0	0.13	0.18	0.083
509	8.5e-05	1	0.004	0	1	0.34	0.19	0.32	0.25
510	0.037	0.94	0.018	0	1	0.34	0.19	0.32	0.25
511	1	0	0	0	0	0.38	0.09	0.076	0.17
512	0	0	0	1	3	0	0.13	0.18	0.083
513	0.019	0	0	0.98	3	0	0.13	0.18	0.083
514	0	0.12	0.88	0	2	0.66	0.19	0.32	0.36
515	0	0	0	1	3	0	0.13	0.18	0.083
516	0	0.12	0.88	0	2	0.66	0.19	0.32	0.36
517	0	0	0	1	3	0	0.13	0.18	0.083
518	0	0	0	1	3	0	0.13	0.18	0.083
519	0	0.7	0.3	0	1	0.34	0.19	0.32	0.25
520	0	0.05	0.95	0	2	0.66	0.19	0.32	0.36
521	0	0.0011	0	1	3	0	0.13	0.18	0.083
522	0	0.87	0	0.13	1	0.34	0.19	0.32	0.25
523	0	0.5	0	0.5	3	0	0.13	0.18	0.083
524	0	0	0	1	3	0	0.13	0.18	0.083
525	0.0031	1	7.6e-06	0	1	0.34	0.19	0.32	0.25
526	0	0	0	1	3	0	0.13	0.18	0.083
527	0	1	0	0	1	0.34	0.19	0.32	0.25
528	2e-05	1	1.5e-05	0	1	0.34	0.19	0.32	0.25
529	0.00046	1	4.5e-06	0	1	0.34	0.19	0.32	0.25
530	1	0	0	0	0	0.38	0.09	0.076	0.17
531	0	1	0	0	1	0.34	0.19	0.32	0.25
532	0	1	0	0	1	0.34	0.19	0.32	0.25
533	1.3e-05	0.71	0.29	0	1	0.34	0.19	0.32	0.25
534	0	0	0	1	3	0	0.13	0.18	0.083
535	0	0	0	1	3	0	0.13	0.18	0.083
536	0	0	0	1	3	0	0.13	0.18	0.083
537	0	1	0	0	1	0.34	0.19	0.32	0.25
538	0	0	0	1	3	0	0.13	0.18	0.083
539	9.8e-05	1	0	0	1	0.34	0.19	0.32	0.25
540	0.00035	1	0	0	1	0.34	0.19	0.32	0.25
541	0	0	0	1	3	0	0.13	0.18	0.083
542	1.2e-06	0	0	1	3	0	0.13	0.18	0.083
543	0	0.00095	1	0	2	0.66	0.19	0.32	0.36
544	0	0.84	0.16	0	1	0.34	0.19	0.32	0.25
545	0	1	0	0	1	0.34	0.19	0.32	0.25
