SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
391	1	0.00013	1.3e-06	0	0	0	0	0	0.21	0.48	0.47
392	0.99	0.0075	3.1e-05	0	0	0	0	0	0.21	0.48	0.47
393	0	0	0	1	0	0	0	3	0.047	0.32	0.31
394	0.86	0.12	0.023	0	0	0	0	0	0.21	0.48	0.47
395	1	0.0045	5e-05	0	0	0	0	0	0.21	0.48	0.47
396	0.64	0.28	0.075	0	0	0	0	0	0.21	0.48	0.47
397	0.17	0.79	0.041	0	0	0	0	1	0.21	0.52	0.53
398	0	0	0	1	0	0	0	3	0.047	0.32	0.31
399	1	0.00061	4.9e-05	0	0	0	0	0	0.21	0.48	0.47
400	0.8	0.18	0.019	0	0.002	0	0	0	0.21	0.48	0.47
401	0.91	0.085	0.0045	0	0	0	0	0	0.21	0.48	0.47
402	0.78	0.2	0.013	0	0	0	0	0	0.21	0.48	0.47
403	0.93	0.067	0.0035	0	0	0	0	0	0.21	0.48	0.47
404	1	0.0019	5.1e-06	0	0	0	0	0	0.21	0.48	0.47
405	0.99	0.0049	0.0011	0	0	0	0	0	0.21	0.48	0.47
406	0	0	0	0	0	0	1	6	0.093	0.053	0.052
407	0.54	0.2	0.25	0	0	0	0	0	0.21	0.48	0.47
408	0.11	0.013	0	0.88	0	0	0	3	0.047	0.32	0.31
409	0.95	0.027	0.025	0	0	0	0	0	0.21	0.48	0.47
410	6.2e-06	0	0	0	0	0	1	6	0.093	0.053	0.052
411	0	0	0	1	0	0	0	3	0.047	0.32	0.31
412	0	0	0	0	0	0	1	6	0.093	0.053	0.052
413	0.89	0.11	8.4e-06	0	5.3e-06	0	0	0	0.21	0.48	0.47
414	0.07	0.18	0.75	0	0	0	0	2	0.21	0.6	0.47
415	0.41	0.59	0.0009	0	0	0	0	1	0.21	0.52	0.53
416	0.87	0.12	0.0057	0	0	0	0	0	0.21	0.48	0.47
417	0	0	0	1	0	0	0	3	0.047	0.32	0.31
418	0.91	0.081	0.008	0	0	0	0	0	0.21	0.48	0.47
419	0	0	0	0	0	0	1	6	0.093	0.053	0.052
420	0	1	0	0	0	0	0	1	0.21	0.52	0.53
421	0.99	0.0096	0.0019	0	0	0	0	0	0.21	0.48	0.47
422	0.12	0.88	0.0041	0	0	0	0	1	0.21	0.52	0.53
423	0	0	0	0	1	0	0	4	0.21	0.83	0.82
424	1	0.0002	0	0	0	0	0	0	0.21	0.48	0.47
425	0.5	0.11	0.39	0	0	0	0	0	0.21	0.48	0.47
426	0.93	0.053	0.017	0	0	0	0	0	0.21	0.48	0.47
427	0.91	0.092	0.00044	0	0	0	0	0	0.21	0.48	0.47
428	0.98	0.015	0.0019	0	0	0	0	0	0.21	0.48	0.47
429	0.91	0.091	0.0025	0	0	0	0	0	0.21	0.48	0.47
430	0.83	0.085	0.084	0	0	0	0	0	0.21	0.48	0.47
431	0.27	0.32	0.42	0	4e-06	0	0	2	0.21	0.6	0.47
432	0.79	0.19	0.014	0	0	0	0	0	0.21	0.48	0.47
433	0.98	0.013	0.0063	0	0	0	0	0	0.21	0.48	0.47
434	0.85	0.12	0.029	0	0	0	0	0	0.21	0.48	0.47
435	0	0	0	0	0	0	1	6	0.093	0.053	0.052
436	1	1.5e-05	0.00058	0	0	0	0	0	0.21	0.48	0.47
437	0.98	0.019	0.0034	0	0	0	0	0	0.21	0.48	0.47
438	0.99	0.0052	0.0032	0	0	0	0	0	0.21	0.48	0.47
439	0.64	0.2	0.16	0	0	0	0	0	0.21	0.48	0.47
440	0.59	0.38	0.034	0	0	0	0	0	0.21	0.48	0.47
441	0.98	0.02	0.0018	0	0	0	0	0	0.21	0.48	0.47
442	1	0.0021	0.00018	0	0	0	0	0	0.21	0.48	0.47
443	0.98	0.0099	0.0098	0	0	0	0	0	0.21	0.48	0.47
444	0.6	0.33	0.071	0	0	0	0	0	0.21	0.48	0.47
445	3.8e-05	0	0	1	0	0	0	3	0.047	0.32	0.31
446	0.32	0.65	0.028	0	0	0	0	1	0.21	0.52	0.53
447	0.00028	0	0	1	0	0	0	3	0.047	0.32	0.31
448	0.53	0.41	0.062	0	0	0	0	0	0.21	0.48	0.47
449	0.99	0.014	1.9e-05	0	0	0	0	0	0.21	0.48	0.47
450	0.91	0.092	0.0016	0	0	0	0	0	0.21	0.48	0.47
451	0.96	0.0016	0.034	0	0	0	0	0	0.21	0.48	0.47
452	1	0.0046	2.7e-05	0	0	0	0	0	0.21	0.48	0.47
453	0.99	0.005	0.00058	0	0	0	0	0	0.21	0.48	0.47
454	0.78	0.19	0.028	0	0	0	0	0	0.21	0.48	0.47
455	0.77	0.22	0.01	0	0	0	0	0	0.21	0.48	0.47
456	1	0.0024	5.1e-05	0	0	0	0	0	0.21	0.48	0.47
457	0.88	0.11	0.019	0	0	0	0	0	0.21	0.48	0.47
458	0	0.00077	2.9e-05	0	1	0	0	4	0.21	0.83	0.82
459	0.9	0.048	0.014	0	0.042	0	0	0	0.21	0.48	0.47
460	0.022	2.6e-05	1.6e-06	0	0.98	0	0	4	0.21	0.83	0.82
461	1	2.5e-05	0	0	0.0001	0	0	0	0.21	0.48	0.47
462	0.68	0.21	0.099	0	0.015	0	0	0	0.21	0.48	0.47
463	0.82	0.13	0.055	0	0.0009	0	0	0	0.21	0.48	0.47
464	0.44	0.54	0.011	0	0	0	0	1	0.21	0.52	0.53
465	0.88	0.087	0.037	0	0	0	0	0	0.21	0.48	0.47
